,QUARTER,TIME_REMAINING,TORONTO_ACTION,ORLANDO_ACTION,TORONTO_SCORE,ORLANDO_SCORE
373,4,2:38.0,Defensive rebound by J. Meeks,,104,82
374,4,2:24.0,N. Powell makes 2-pt layup from 1 ft,,106,82
375,4,2:24.0,Shooting foul by J. Martin (drawn by N. Powell),,106,82
376,4,2:24.0,N. Powell makes free throw 1 of 1,,107,82
377,4,2:10.0,,J. Martin misses 3-pt jump shot from 23 ft,107,82
378,4,2:07.0,Defensive rebound by E. Moreland,,107,82
379,4,2:00.0,Turnover by J. Lin (bad pass),,107,82
380,4,2:00.0,M. Miller enters the game for N. Powell,,107,82
381,4,1:52.0,,Shooting foul by E. Moreland (drawn by M. Frazier),107,82
382,4,1:52.0,,M. Frazier makes free throw 1 of 2,107,83
383,4,1:52.0,,M. Frazier misses free throw 2 of 2,107,83
384,4,1:49.0,Defensive rebound by E. Moreland,,107,83
385,4,1:33.0,J. Meeks misses 2-pt jump shot from 22 ft,,107,83
386,4,1:31.0,,Defensive rebound by K. Birch,107,83
387,4,1:18.0,,J. Grant misses 3-pt jump shot from 27 ft,107,83
388,4,1:14.0,Defensive rebound by J. Lin,,107,83
389,4,1:10.0,Turnover by J. Lin (bad pass; steal by W. Iwundu),,107,83
390,4,1:04.0,,J. Grant misses 3-pt jump shot from 28 ft,107,83
391,4,1:00.0,Defensive rebound by M. Miller,,107,83
392,4,0:54.0,J. Lin misses 2-pt jump shot from 22 ft,,107,83
393,4,0:50.0,,Defensive rebound by K. Birch,107,83
394,4,0:36.0,,J. Martin makes 2-pt layup from 1 ft (assist by W. Iwundu),107,85
395,4,0:26.0,Turnover by J. Lin (bad pass; steal by M. Frazier),,107,85
396,4,0:22.0,,J. Martin misses 3-pt jump shot from 27 ft,107,85
397,4,0:21.0,,Offensive rebound by Team,107,85
398,4,0:12.0,,J. Grant misses 3-pt jump shot from 27 ft,107,85
399,4,0:09.0,Defensive rebound by J. Lin,,107,85
