,QUARTER,TIME_REMAINING,PORTLAND_ACTION,LA CLIPPERS_ACTION,PORTLAND_SCORE,LA CLIPPERS_SCORE
48,1,4:33.0,Shooting foul by T. Harris (drawn by J. Nurkić),,28,18
49,1,4:33.0,J. Nurkić makes free throw 1 of 2,,29,18
50,1,4:33.0,J. Nurkić makes free throw 2 of 2,,30,18
51,1,4:26.0,,Away from play foul by D. Lillard (drawn by D. Gallinari),30,18
52,1,4:19.0,,Turnover by D. Gallinari (traveling),30,18
53,1,4:01.0,C. McCollum makes 2-pt layup from 2 ft (assist by J. Nurkić),,32,18
54,1,3:42.0,,D. Gallinari misses 2-pt layup from 2 ft (block by C. McCollum),32,18
55,1,3:39.0,Defensive rebound by C. McCollum,,32,18
56,1,3:39.0,Personal foul by D. Gallinari (drawn by J. Nurkić),,32,18
57,1,3:39.0,J. Nurkić misses free throw 1 of 2,,32,18
58,1,3:39.0,Offensive rebound by Team,,32,18
59,1,3:39.0,Z. Collins enters the game for A. Aminu,,32,18
60,1,3:39.0,E. Turner enters the game for M. Harkless,,32,18
61,1,3:39.0,,M. Scott enters the game for D. Gallinari,32,18
62,1,3:39.0,J. Nurkić makes free throw 2 of 2,,33,18
63,1,3:30.0,,T. Harris makes 2-pt layup from 1 ft (assist by M. Harrell),33,20
64,1,3:19.0,J. Nurkić misses 2-pt jump shot from 21 ft,,33,20
65,1,3:14.0,,Defensive rebound by T. Harris,33,20
66,1,3:07.0,,M. Scott misses 2-pt jump shot from 16 ft,33,20
67,1,3:03.0,Defensive rebound by E. Turner,,33,20
68,1,2:56.0,Z. Collins misses 2-pt jump shot from 15 ft,,33,20
69,1,2:53.0,,Defensive rebound by T. Harris,33,20
70,1,2:42.0,,M. Harrell misses 2-pt jump shot from 12 ft,33,20
71,1,2:40.0,Defensive rebound by D. Lillard,,33,20
72,1,2:30.0,J. Nurkić makes 2-pt dunk at rim (assist by Z. Collins),,35,20
73,1,2:16.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by M. Harrell),35,23
74,1,2:15.0,Portland full timeout,,35,23
75,1,2:15.0,S. Curry enters the game for D. Lillard,,35,23
76,1,2:15.0,M. Leonard enters the game for C. McCollum,,35,23
77,1,2:15.0,N. Stauskas enters the game for J. Nurkić,,35,23
78,1,2:15.0,E. Turner misses 2-pt jump shot from 13 ft,,35,23
79,1,1:51.0,,Defensive rebound by T. Harris,35,23
80,1,1:40.0,,M. Harrell misses 2-pt layup from 2 ft,35,23
81,1,1:37.0,,Offensive rebound by A. Bradley,35,23
82,1,1:28.0,,Personal foul by N. Stauskas (drawn by M. Harrell),35,23
83,1,1:21.0,,T. Harris makes 2-pt jump shot from 16 ft,35,25
84,1,1:12.0,N. Stauskas misses 3-pt jump shot from 25 ft,,35,25
85,1,1:09.0,,Defensive rebound by M. Scott,35,25
86,1,0:58.0,,M. Scott makes 2-pt layup from 1 ft (assist by P. Beverley),35,27
87,1,0:45.0,N. Stauskas misses 2-pt layup from 1 ft,,35,27
88,1,0:41.0,,Defensive rebound by T. Harris,35,27
89,1,0:39.0,,A. Bradley misses 3-pt jump shot from 22 ft,35,27
90,1,0:35.0,Defensive rebound by Z. Collins,,35,27
91,1,0:28.0,Z. Collins misses 2-pt layup from 1 ft,,35,27
92,1,0:28.0,Shooting foul by M. Scott (drawn by Z. Collins),,35,27
93,1,0:28.0,Offensive rebound by Z. Collins,,35,27
94,1,0:28.0,Z. Collins makes free throw 1 of 2,,36,27
95,1,0:28.0,,T. Wallace enters the game for A. Bradley,36,27
96,1,0:28.0,Z. Collins makes free throw 2 of 2,,37,27
97,1,0:08.0,,T. Harris makes 2-pt layup from 2 ft (assist by P. Beverley),37,29
98,1,0:02.0,M. Leonard misses 3-pt jump shot from 24 ft,,37,29
99,1,0:00.0,Offensive rebound by Team,,37,29
100,2,11:45.0,,M. Harrell makes 2-pt dunk from 1 ft (assist by M. Scott),37,31
101,2,11:29.0,S. Curry misses 2-pt layup from 2 ft,,37,31
102,2,11:26.0,,Defensive rebound by M. Scott,37,31
103,2,11:22.0,,P. Beverley misses 3-pt jump shot from 25 ft,37,31
104,2,11:18.0,,Offensive rebound by M. Harrell,37,31
105,2,11:10.0,,M. Scott misses 2-pt jump shot from 18 ft,37,31
106,2,11:07.0,Defensive rebound by N. Stauskas,,37,31
107,2,10:59.0,N. Stauskas makes 2-pt layup from 1 ft,,39,31
108,2,10:39.0,,M. Harrell misses 2-pt layup from 6 ft (block by Z. Collins),39,31
109,2,10:37.0,,Offensive rebound by Team,39,31
110,2,10:33.0,,Turnover by Team (shot clock),39,31
111,2,10:19.0,S. Curry misses 2-pt jump shot from 20 ft,,39,31
112,2,10:15.0,,Defensive rebound by T. Wallace,39,31
113,2,10:11.0,,M. Scott misses 3-pt jump shot from 26 ft,39,31
114,2,10:11.0,,Offensive rebound by Team,39,31
115,2,10:05.0,,Personal foul by Z. Collins (drawn by M. Harrell),39,31
116,2,9:56.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,39,31
117,2,9:52.0,Defensive rebound by Team,,39,31
118,2,9:40.0,Turnover by N. Stauskas (out of bounds lost ball),,39,31
119,2,9:28.0,,Shooting foul by Z. Collins (drawn by M. Scott),39,31
120,2,9:28.0,,M. Scott makes free throw 1 of 2,39,32
121,2,9:28.0,,M. Scott makes free throw 2 of 2,39,33
122,2,9:16.0,E. Turner makes 2-pt jump shot from 16 ft,,41,33
123,2,9:03.0,,Turnover by M. Scott (bad pass),41,33
124,2,9:03.0,,D. Gallinari enters the game for M. Scott,41,33
125,2,8:49.0,M. Leonard misses 3-pt jump shot from 27 ft,,41,33
126,2,8:45.0,,Defensive rebound by P. Beverley,41,33
127,2,8:36.0,,T. Wallace misses 2-pt hook shot from 10 ft,41,33
128,2,8:33.0,,Offensive rebound by T. Wallace,41,33
129,2,8:31.0,,D. Gallinari misses 3-pt jump shot from 27 ft,41,33
130,2,8:28.0,,Offensive rebound by M. Harrell,41,33
131,2,8:27.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 25 ft (assist by M. Harrell),41,36
132,2,8:12.0,M. Leonard makes 2-pt dunk from 1 ft (assist by E. Turner),,43,36
133,2,7:50.0,,M. Harrell makes 2-pt hook shot from 6 ft,43,38
134,2,7:41.0,N. Stauskas makes 2-pt layup from 1 ft (assist by E. Turner),,45,38
135,2,7:41.0,,LA Clippers full timeout,45,38
136,2,7:28.0,,Personal foul by S. Curry (drawn by P. Beverley),45,38
137,2,7:22.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by S. Gilgeous-Alexander),45,41
138,2,7:07.0,Offensive foul by M. Leonard (drawn by P. Beverley),,45,41
139,2,7:07.0,Turnover by M. Leonard (offensive foul),,45,41
140,2,6:55.0,,T. Wallace makes 2-pt hook shot from 1 ft,45,43
141,2,6:45.0,Personal foul by P. Beverley (drawn by Z. Collins),,45,43
142,2,6:45.0,A. Aminu enters the game for Z. Collins,,45,43
143,2,6:45.0,M. Harkless enters the game for S. Curry,,45,43
144,2,6:45.0,D. Lillard enters the game for M. Leonard,,45,43
145,2,6:45.0,C. McCollum enters the game for N. Stauskas,,45,43
146,2,6:45.0,J. Nurkić enters the game for E. Turner,,45,43
147,2,6:39.0,C. McCollum makes 2-pt jump shot from 17 ft,,47,43
148,2,6:23.0,,Turnover by S. Gilgeous-Alexander (bad pass; steal by M. Harkless),47,43
149,2,6:14.0,C. McCollum misses 2-pt jump shot from 6 ft,,47,43
150,2,6:11.0,Offensive rebound by C. McCollum,,47,43
151,2,6:09.0,J. Nurkić makes 2-pt hook shot from 2 ft (assist by C. McCollum),,49,43
152,2,5:59.0,,D. Gallinari makes 2-pt layup from 1 ft (assist by P. Beverley),49,45
153,2,5:59.0,,T. Harris enters the game for P. Beverley,49,45
154,2,5:39.0,J. Nurkić misses 2-pt jump shot from 5 ft,,49,45
155,2,5:37.0,,Defensive rebound by M. Harrell,49,45
156,2,5:25.0,,M. Harrell makes 2-pt layup from 2 ft (assist by D. Gallinari),49,47
157,2,5:03.0,M. Harkless makes 2-pt hook shot from 4 ft,,51,47
158,2,4:51.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by M. Harrell),51,50
159,2,4:38.0,Turnover by D. Lillard (bad pass; steal by M. Harrell),,51,50
160,2,4:34.0,,T. Wallace makes 2-pt layup from 1 ft (assist by T. Harris),51,52
161,2,4:32.0,Portland full timeout,,51,52
162,2,4:18.0,D. Lillard makes 2-pt jump shot from 20 ft (assist by J. Nurkić),,53,52
163,2,4:03.0,,Personal foul by C. McCollum (drawn by T. Wallace),53,52
164,2,3:55.0,,Turnover by T. Harris (bad pass; steal by D. Lillard),53,52
165,2,3:53.0,Turnover by D. Lillard (bad pass; steal by T. Wallace),,53,52
166,2,3:50.0,,Turnover by T. Wallace (bad pass),53,52
167,2,3:36.0,C. McCollum misses 3-pt jump shot from 25 ft,,53,52
168,2,3:31.0,,Defensive rebound by M. Harrell,53,52
169,2,3:29.0,,Shooting foul by C. McCollum (drawn by M. Harrell),53,52
170,2,3:29.0,,M. Harrell makes free throw 1 of 2,53,53
171,2,3:29.0,,A. Bradley enters the game for T. Wallace,53,53
172,2,3:29.0,,Violation by Team (delay of game),53,53
173,2,3:29.0,,M. Harrell makes free throw 2 of 2,53,54
174,2,3:17.0,D. Lillard misses 2-pt jump shot from 16 ft,,53,54
175,2,3:11.0,,Defensive rebound by S. Gilgeous-Alexander,53,54
176,2,3:08.0,,A. Bradley misses 2-pt jump shot from 17 ft,53,54
177,2,3:04.0,Defensive rebound by J. Nurkić,,53,54
178,2,2:51.0,D. Lillard misses 2-pt layup from 3 ft,,53,54
179,2,2:49.0,,Defensive rebound by D. Gallinari,53,54
180,2,2:49.0,,Personal foul by J. Nurkić (drawn by D. Gallinari),53,54
181,2,2:49.0,,D. Gallinari makes free throw 1 of 2,53,55
182,2,2:49.0,,D. Gallinari makes free throw 2 of 2,53,56
183,2,2:41.0,M. Harkless makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,56,56
184,2,2:18.0,,T. Harris misses 2-pt layup from 4 ft (block by M. Harkless),56,56
185,2,2:15.0,Defensive rebound by J. Nurkić,,56,56
186,2,2:05.0,Personal foul by A. Bradley (drawn by D. Lillard),,56,56
187,2,1:57.0,C. McCollum misses 2-pt jump shot from 3 ft,,56,56
188,2,1:54.0,,Defensive rebound by T. Harris,56,56
189,2,1:47.0,,T. Harris misses 3-pt jump shot from 25 ft,56,56
190,2,1:43.0,Defensive rebound by A. Aminu,,56,56
191,2,1:31.0,C. McCollum makes 2-pt jump shot from 13 ft,,58,56
192,2,1:16.0,,Personal foul by J. Nurkić (drawn by M. Harrell),58,56
193,2,1:16.0,,M. Harrell makes free throw 1 of 2,58,57
194,2,1:16.0,,M. Harrell makes free throw 2 of 2,58,58
195,2,0:59.0,D. Lillard misses 2-pt jump shot from 10 ft,,58,58
196,2,0:54.0,,Defensive rebound by D. Gallinari,58,58
197,2,0:50.0,,A. Bradley misses 3-pt jump shot from 23 ft,58,58
198,2,0:49.0,,Offensive rebound by T. Harris,58,58
199,2,0:49.0,,T. Harris makes 2-pt dunk at rim,58,60
200,2,0:30.0,C. McCollum misses 2-pt jump shot from 15 ft,,58,60
201,2,0:27.0,,Defensive rebound by T. Harris,58,60
202,2,0:13.0,,T. Harris misses 2-pt jump shot from 18 ft,58,60
203,2,0:11.0,,Offensive rebound by Team,58,60
204,2,0:11.0,Z. Collins enters the game for C. McCollum,,58,60
205,2,0:11.0,E. Turner enters the game for J. Nurkić,,58,60
206,2,0:01.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 26 ft,58,60
207,2,0:00.0,,Offensive rebound by Team,58,60
208,3,11:39.0,,T. Harris makes 2-pt jump shot from 8 ft (assist by S. Gilgeous-Alexander),58,62
209,3,11:19.0,C. McCollum misses 2-pt layup from 2 ft (block by M. Gortat),,58,62
210,3,11:16.0,,Defensive rebound by D. Gallinari,58,62
211,3,11:12.0,,D. Gallinari misses 3-pt jump shot from 25 ft,58,62
212,3,11:09.0,Defensive rebound by M. Harkless,,58,62
213,3,11:03.0,J. Nurkić misses 2-pt hook shot from 8 ft,,58,62
214,3,11:01.0,Offensive rebound by Team,,58,62
215,3,10:52.0,J. Nurkić misses 2-pt layup from 4 ft,,58,62
216,3,10:51.0,,Defensive rebound by Team,58,62
217,3,10:29.0,,Shooting foul by M. Harkless (drawn by T. Harris),58,62
218,3,10:29.0,,T. Harris makes free throw 1 of 2,58,63
219,3,10:29.0,,T. Harris misses free throw 2 of 2,58,63
220,3,10:25.0,Defensive rebound by M. Harkless,,58,63
221,3,10:21.0,D. Lillard makes 3-pt jump shot from 28 ft,,61,63
222,3,10:00.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,61,63
223,3,9:57.0,Defensive rebound by A. Aminu,,61,63
224,3,9:45.0,J. Nurkić makes 2-pt hook shot from 4 ft (assist by D. Lillard),,63,63
225,3,9:32.0,,D. Gallinari misses 2-pt jump shot from 23 ft,63,63
226,3,9:32.0,Defensive rebound by Team,,63,63
227,3,9:22.0,D. Lillard makes 2-pt layup from 1 ft,,65,63
228,3,9:11.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 5 ft,65,65
229,3,8:57.0,C. McCollum makes 3-pt jump shot from 23 ft (assist by M. Harkless),,68,65
230,3,8:45.0,,T. Harris makes 2-pt jump shot from 15 ft (assist by M. Gortat),68,67
231,3,8:32.0,A. Aminu misses 3-pt jump shot from 26 ft,,68,67
232,3,8:28.0,,Defensive rebound by T. Harris,68,67
233,3,8:23.0,,Turnover by D. Gallinari (bad pass; steal by J. Nurkić),68,67
234,3,8:20.0,A. Aminu makes 2-pt layup from 2 ft,,70,67
235,3,8:20.0,Shooting foul by S. Gilgeous-Alexander (drawn by A. Aminu),,70,67
236,3,8:20.0,A. Aminu makes free throw 1 of 1,,71,67
237,3,8:00.0,,D. Gallinari misses 2-pt layup from 2 ft,71,67
238,3,7:58.0,Defensive rebound by A. Aminu,,71,67
239,3,7:49.0,J. Nurkić makes 2-pt layup from 1 ft (assist by A. Aminu),,73,67
240,3,7:49.0,,LA Clippers full timeout,73,67
241,3,7:49.0,,B. Marjanović enters the game for M. Gortat,73,67
242,3,7:29.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 17 ft (assist by D. Gallinari),73,69
243,3,7:14.0,Personal foul by D. Gallinari (drawn by A. Aminu),,73,69
244,3,7:08.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by C. McCollum),,76,69
245,3,6:56.0,,T. Harris misses 3-pt jump shot from 25 ft,76,69
246,3,6:53.0,Defensive rebound by D. Lillard,,76,69
247,3,6:46.0,D. Lillard makes 3-pt jump shot from 27 ft,,79,69
248,3,6:32.0,,Personal foul by M. Harkless (drawn by D. Gallinari),79,69
249,3,6:32.0,,P. Beverley enters the game for S. Gilgeous-Alexander,79,69
250,3,6:16.0,,T. Harris makes 2-pt jump shot from 12 ft (assist by D. Gallinari),79,71
251,3,6:01.0,M. Harkless makes 2-pt layup from 1 ft (assist by J. Nurkić),,81,71
252,3,5:51.0,,D. Gallinari misses 3-pt jump shot from 25 ft,81,71
253,3,5:47.0,,Offensive rebound by P. Beverley,81,71
254,3,5:41.0,,T. Harris makes 2-pt layup from 1 ft (assist by B. Marjanović),81,73
255,3,5:26.0,Offensive foul by C. McCollum (drawn by A. Bradley),,81,73
256,3,5:26.0,Turnover by C. McCollum (offensive foul),,81,73
257,3,5:14.0,,B. Marjanović misses 2-pt hook shot from 1 ft,81,73
258,3,5:14.0,,Offensive rebound by Team,81,73
259,3,5:14.0,Loose ball foul by D. Lillard (drawn by D. Gallinari),,81,73
260,3,5:10.0,,Turnover by A. Bradley (traveling),81,73
261,3,4:56.0,D. Lillard makes 3-pt jump shot from 25 ft (assist by J. Nurkić),,84,73
262,3,4:46.0,,P. Beverley makes 3-pt jump shot from 26 ft,84,76
263,3,4:33.0,C. McCollum makes 2-pt layup from 2 ft (assist by J. Nurkić),,86,76
264,3,4:33.0,Shooting foul by A. Bradley (drawn by C. McCollum),,86,76
265,3,4:33.0,E. Turner enters the game for M. Harkless,,86,76
266,3,4:33.0,C. McCollum makes free throw 1 of 1,,87,76
267,3,4:17.0,,Turnover by B. Marjanović (3 sec),87,76
268,3,4:01.0,D. Lillard makes 2-pt jump shot from 18 ft,,89,76
269,3,3:49.0,,Shooting foul by J. Nurkić (drawn by B. Marjanović),89,76
270,3,3:49.0,,B. Marjanović makes free throw 1 of 2,89,77
271,3,3:49.0,Z. Collins enters the game for J. Nurkić,,89,77
272,3,3:49.0,,M. Harrell enters the game for D. Gallinari,89,77
273,3,3:49.0,Violation by Team (delay of game),,89,77
274,3,3:49.0,,B. Marjanović makes free throw 2 of 2,89,78
275,3,3:29.0,A. Aminu makes 3-pt jump shot from 26 ft (assist by D. Lillard),,92,78
276,3,3:12.0,,T. Harris makes 2-pt jump shot from 11 ft,92,80
277,3,2:54.0,D. Lillard makes 3-pt jump shot from 25 ft,,95,80
278,3,2:41.0,Portland full timeout,,95,80
279,3,2:41.0,S. Curry enters the game for C. McCollum,,95,80
280,3,2:41.0,,S. Gilgeous-Alexander enters the game for A. Bradley,95,80
281,3,2:41.0,,T. Wallace enters the game for B. Marjanović,95,80
282,3,2:29.0,,M. Harrell makes 2-pt hook shot from 6 ft (assist by P. Beverley),95,82
283,3,2:16.0,Shooting foul by T. Wallace (drawn by Z. Collins),,95,82
284,3,2:16.0,Z. Collins makes free throw 1 of 2,,96,82
285,3,2:16.0,Z. Collins makes free throw 2 of 2,,97,82
286,3,2:15.0,,Personal foul by S. Curry (drawn by P. Beverley),97,82
287,3,2:15.0,,P. Beverley misses free throw 1 of 2,97,82
288,3,2:15.0,,Offensive rebound by Team,97,82
289,3,2:15.0,,P. Beverley makes free throw 2 of 2,97,83
290,3,2:08.0,Offensive foul by Z. Collins (drawn by M. Harrell),,97,83
291,3,2:08.0,Turnover by Z. Collins (offensive foul),,97,83
292,3,2:08.0,N. Stauskas enters the game for A. Aminu,,97,83
293,3,1:55.0,,Personal foul by S. Curry (drawn by T. Harris),97,83
294,3,1:55.0,,T. Harris makes free throw 1 of 2,97,84
295,3,1:55.0,,T. Harris makes free throw 2 of 2,97,85
296,3,1:45.0,Personal foul by P. Beverley (drawn by D. Lillard),,97,85
297,3,1:45.0,D. Lillard makes free throw 1 of 2,,98,85
298,3,1:45.0,D. Lillard misses free throw 2 of 2,,98,85
299,3,1:41.0,,Defensive rebound by M. Harrell,98,85
300,3,1:31.0,,T. Harris misses 2-pt layup from 1 ft,98,85
301,3,1:26.0,Defensive rebound by N. Stauskas,,98,85
302,3,1:26.0,Shooting foul by P. Beverley (drawn by D. Lillard),,98,85
303,3,1:26.0,D. Lillard makes free throw 1 of 2,,99,85
304,3,1:26.0,,M. Scott enters the game for T. Harris,99,85
305,3,1:26.0,D. Lillard makes free throw 2 of 2,,100,85
306,3,1:13.0,,M. Harrell misses 2-pt hook shot from 8 ft,100,85
307,3,1:09.0,Defensive rebound by S. Curry,,100,85
308,3,1:01.0,S. Curry misses 3-pt jump shot from 25 ft,,100,85
309,3,0:58.0,,Defensive rebound by M. Scott,100,85
310,3,0:51.0,,S. Gilgeous-Alexander makes 3-pt jump shot from 23 ft (assist by P. Beverley),100,88
311,3,0:30.0,D. Lillard misses 2-pt layup from 2 ft,,100,88
312,3,0:25.0,Offensive rebound by Z. Collins,,100,88
313,3,0:25.0,Z. Collins misses 2-pt layup at rim,,100,88
314,3,0:25.0,,Defensive rebound by M. Scott,100,88
315,3,0:25.0,M. Leonard enters the game for D. Lillard,,100,88
316,3,0:04.0,,Turnover by Team (shot clock),100,88
317,3,0:04.0,D. Lillard enters the game for Z. Collins,,100,88
318,3,0:00.0,D. Lillard misses 3-pt jump shot from 25 ft,,100,88
319,3,0:00.0,Offensive rebound by Team,,100,88
320,4,11:46.0,N. Stauskas makes 2-pt jump shot from 20 ft (assist by M. Leonard),,102,88
321,4,11:30.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 12 ft,102,88
322,4,11:26.0,Defensive rebound by E. Turner,,102,88
323,4,11:05.0,E. Turner makes 2-pt layup from 1 ft (assist by M. Leonard),,104,88
324,4,10:49.0,,S. Gilgeous-Alexander misses 3-pt jump shot from 25 ft,104,88
325,4,10:46.0,Defensive rebound by S. Curry,,104,88
326,4,10:36.0,E. Turner makes 2-pt jump shot from 6 ft,,106,88
327,4,10:33.0,,Personal foul by M. Leonard (drawn by T. Wallace),106,88
328,4,10:21.0,,M. Scott makes 3-pt jump shot from 25 ft (assist by P. Beverley),106,91
329,4,10:04.0,N. Stauskas misses 2-pt jump shot from 11 ft,,106,91
330,4,10:01.0,,Defensive rebound by T. Wallace,106,91
331,4,9:53.0,,T. Wallace makes 2-pt jump shot from 9 ft,106,93
332,4,9:35.0,Z. Collins makes 2-pt hook shot from 6 ft,,108,93
333,4,9:28.0,,Shooting foul by N. Stauskas (drawn by P. Beverley),108,93
334,4,9:28.0,,P. Beverley makes free throw 1 of 2,108,94
335,4,9:28.0,,P. Beverley makes free throw 2 of 2,108,95
336,4,9:14.0,Turnover by E. Turner (bad pass; steal by M. Scott),,108,95
337,4,9:04.0,,M. Scott misses 2-pt jump shot from 8 ft,108,95
338,4,9:02.0,Defensive rebound by Z. Collins,,108,95
339,4,8:47.0,S. Curry misses 2-pt jump shot from 9 ft,,108,95
340,4,8:43.0,,Defensive rebound by P. Beverley,108,95
341,4,8:40.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 15 ft (assist by P. Beverley),108,97
342,4,8:40.0,Portland full timeout,,108,97
343,4,8:40.0,C. McCollum enters the game for S. Curry,,108,97
344,4,8:20.0,C. McCollum misses 3-pt jump shot from 25 ft,,108,97
345,4,8:16.0,,Defensive rebound by T. Wallace,108,97
346,4,8:13.0,,T. Wallace misses 2-pt jump shot from 7 ft,108,97
347,4,8:13.0,,Offensive rebound by M. Harrell,108,97
348,4,8:13.0,,Shooting foul by Z. Collins (drawn by M. Harrell),108,97
349,4,8:13.0,,M. Harrell makes free throw 1 of 2,108,98
350,4,8:13.0,A. Aminu enters the game for Z. Collins,,108,98
351,4,8:13.0,J. Nurkić enters the game for M. Leonard,,108,98
352,4,8:13.0,,M. Harrell misses free throw 2 of 2,108,98
353,4,8:10.0,Defensive rebound by A. Aminu,,108,98
354,4,8:07.0,Personal foul by P. Beverley (drawn by E. Turner),,108,98
355,4,8:07.0,,D. Gallinari enters the game for M. Scott,108,98
356,4,7:59.0,E. Turner misses 2-pt jump shot from 9 ft,,108,98
357,4,7:56.0,Offensive rebound by A. Aminu,,108,98
358,4,7:50.0,E. Turner makes 2-pt layup from 2 ft (assist by N. Stauskas),,110,98
359,4,7:32.0,,T. Wallace makes 2-pt layup from 2 ft (assist by P. Beverley),110,100
360,4,7:06.0,A. Aminu misses 3-pt jump shot from 23 ft,,110,100
361,4,7:04.0,Offensive rebound by Team,,110,100
362,4,7:04.0,Flagrant foul type 2 by M. Harrell (drawn by J. Nurkić),,110,100
363,4,7:04.0,,M. Harrell ejected from game,110,100
364,4,7:04.0,M. Harkless enters the game for N. Stauskas,,110,100
365,4,7:04.0,D. Lillard enters the game for E. Turner,,110,100
366,4,7:04.0,,T. Harris enters the game for M. Harrell,110,100
367,4,7:04.0,Offensive rebound by Team,,110,100
368,4,7:04.0,J. Nurkić misses flagrant free throw 1 of 2,,110,100
369,4,7:04.0,J. Nurkić makes flagrant free throw 2 of 2,,111,100
370,4,6:52.0,Shooting foul by T. Wallace (drawn by D. Lillard),,111,100
371,4,6:52.0,D. Lillard makes free throw 1 of 3,,112,100
372,4,6:52.0,D. Lillard misses free throw 2 of 3,,112,100
373,4,6:52.0,Offensive rebound by Team,,112,100
374,4,6:52.0,D. Lillard makes free throw 3 of 3,,113,100
