,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHARLOTTE_ACTION,NEW YORK_SCORE,CHARLOTTE_SCORE
0,1,11:46.0,,B. Biyombo makes 2-pt dunk from 1 ft (assist by J. Lamb),0,2
1,1,11:25.0,L. Thomas misses 2-pt jump shot from 20 ft,,0,2
2,1,11:20.0,,Defensive rebound by K. Walker,0,2
3,1,11:17.0,,M. Williams misses 3-pt jump shot from 30 ft,0,2
4,1,11:13.0,Defensive rebound by T. Hardaway,,0,2
5,1,11:05.0,K. Knox misses 2-pt jump shot from 17 ft,,0,2
6,1,11:02.0,,Defensive rebound by K. Walker,0,2
7,1,10:47.0,,J. Lamb makes 3-pt jump shot from 25 ft (assist by M. Williams),0,5
8,1,10:32.0,T. Burke misses 2-pt jump shot from 11 ft,,0,5
9,1,10:28.0,,Defensive rebound by J. Lamb,0,5
10,1,10:19.0,,K. Walker misses 2-pt layup from 1 ft,0,5
11,1,10:16.0,Defensive rebound by T. Hardaway,,0,5
12,1,10:09.0,K. Knox makes 2-pt jump shot from 8 ft (assist by T. Hardaway),,2,5
13,1,9:53.0,,B. Biyombo misses 2-pt layup from 2 ft,2,5
14,1,9:48.0,Defensive rebound by T. Hardaway,,2,5
15,1,9:47.0,T. Hardaway makes 2-pt layup from 4 ft,,4,5
16,1,9:47.0,Shooting foul by J. Lamb (drawn by T. Hardaway),,4,5
17,1,9:47.0,T. Hardaway makes free throw 1 of 1,,5,5
18,1,9:26.0,,B. Biyombo makes 2-pt layup from 2 ft (assist by K. Walker),5,7
19,1,9:14.0,N. Vonleh misses 3-pt jump shot from 27 ft,,5,7
20,1,9:11.0,,Defensive rebound by N. Batum,5,7
21,1,9:02.0,,K. Walker misses 3-pt jump shot from 23 ft,5,7
22,1,8:59.0,Defensive rebound by K. Knox,,5,7
23,1,8:52.0,L. Thomas misses 3-pt jump shot from 23 ft,,5,7
24,1,8:49.0,,Defensive rebound by J. Lamb,5,7
25,1,8:40.0,,M. Williams makes 2-pt layup from 2 ft (assist by J. Lamb),5,9
26,1,8:25.0,N. Vonleh misses 3-pt jump shot from 26 ft,,5,9
27,1,8:22.0,,Defensive rebound by B. Biyombo,5,9
28,1,8:18.0,,M. Williams misses 2-pt jump shot from 23 ft,5,9
29,1,8:14.0,Defensive rebound by N. Vonleh,,5,9
30,1,8:01.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by N. Vonleh),,8,9
31,1,7:46.0,,N. Batum misses 3-pt jump shot from 26 ft,8,9
32,1,7:33.0,Defensive rebound by N. Vonleh,,8,9
33,1,7:31.0,T. Burke makes 2-pt layup from 1 ft,,10,9
34,1,7:17.0,,N. Batum misses 2-pt layup from 1 ft,10,9
35,1,7:15.0,Defensive rebound by T. Hardaway,,10,9
36,1,7:12.0,T. Hardaway makes 2-pt jump shot from 17 ft,,12,9
37,1,7:11.0,,Charlotte full timeout,12,9
38,1,7:11.0,,M. Kidd-Gilchrist enters the game for B. Biyombo,12,9
39,1,6:47.0,,J. Lamb makes 2-pt jump shot from 11 ft,12,11
40,1,6:28.0,T. Burke misses 2-pt jump shot from 7 ft,,12,11
41,1,6:25.0,,Defensive rebound by M. Williams,12,11
42,1,6:14.0,,K. Walker misses 2-pt jump shot from 23 ft,12,11
43,1,6:12.0,,Offensive rebound by M. Kidd-Gilchrist,12,11
44,1,6:08.0,,K. Walker makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),12,14
45,1,5:47.0,T. Hardaway misses 2-pt jump shot from 19 ft (block by N. Batum),,12,14
46,1,5:43.0,,Defensive rebound by J. Lamb,12,14
47,1,5:43.0,,W. Hernangómez enters the game for M. Williams,12,14
48,1,5:28.0,,K. Walker makes 2-pt jump shot from 11 ft (assist by N. Batum),12,16
49,1,5:06.0,L. Thomas misses 3-pt jump shot from 24 ft,,12,16
50,1,5:01.0,,Defensive rebound by N. Batum,12,16
51,1,4:51.0,,Offensive foul by W. Hernangómez (drawn by T. Hardaway),12,16
52,1,4:51.0,,Turnover by W. Hernangómez (offensive foul),12,16
53,1,4:51.0,M. Hezonja enters the game for L. Thomas,,12,16
54,1,4:40.0,K. Knox makes 2-pt layup from 1 ft,,14,16
55,1,4:22.0,,M. Kidd-Gilchrist misses 2-pt layup from 5 ft,14,16
56,1,4:17.0,,Offensive rebound by W. Hernangómez,14,16
57,1,4:17.0,,W. Hernangómez makes 2-pt layup from 1 ft,14,18
58,1,4:07.0,K. Knox makes 2-pt jump shot from 10 ft,,16,18
59,1,4:00.0,,K. Walker misses 2-pt layup from 3 ft,16,18
60,1,3:57.0,Defensive rebound by N. Vonleh,,16,18
61,1,3:51.0,T. Hardaway makes 2-pt layup at rim (assist by M. Hezonja),,18,18
62,1,3:35.0,,K. Walker misses 3-pt jump shot from 25 ft (block by T. Burke),18,18
63,1,3:31.0,,Offensive rebound by M. Kidd-Gilchrist,18,18
64,1,3:30.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),18,21
65,1,3:13.0,K. Knox misses 2-pt jump shot from 16 ft,,18,21
66,1,3:10.0,,Defensive rebound by N. Batum,18,21
67,1,3:01.0,,Personal foul by T. Hardaway (drawn by W. Hernangómez),18,21
68,1,3:01.0,M. Robinson enters the game for T. Burke,,18,21
69,1,3:01.0,A. Trier enters the game for N. Vonleh,,18,21
70,1,3:01.0,,T. Parker enters the game for K. Walker,18,21
71,1,2:50.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,18,21
72,1,2:47.0,,Offensive rebound by J. Lamb,18,21
73,1,2:47.0,,J. Lamb makes 2-pt layup from 1 ft,18,23
74,1,2:37.0,Shooting foul by M. Kidd-Gilchrist (drawn by M. Robinson),,18,23
75,1,2:37.0,New York full timeout,,18,23
76,1,2:37.0,,M. Bridges enters the game for J. Lamb,18,23
77,1,2:37.0,M. Robinson misses free throw 1 of 2,,18,23
78,1,2:37.0,Offensive rebound by Team,,18,23
79,1,2:37.0,M. Robinson makes free throw 2 of 2,,19,23
80,1,2:14.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,19,23
81,1,2:13.0,,Offensive rebound by M. Kidd-Gilchrist,19,23
82,1,2:12.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,19,25
83,1,2:00.0,Def 3 sec tech foul by Team,,19,25
84,1,2:00.0,T. Hardaway misses technical free throw,,19,25
85,1,2:00.0,Offensive rebound by Team,,19,25
86,1,2:00.0,D. Dotson enters the game for T. Hardaway,,19,25
87,1,1:53.0,Personal foul by M. Kidd-Gilchrist (drawn by M. Robinson),,19,25
88,1,1:38.0,M. Hezonja misses 2-pt jump shot from 14 ft,,19,25
89,1,1:32.0,Offensive rebound by M. Robinson,,19,25
90,1,1:32.0,M. Robinson makes 2-pt dunk at rim,,21,25
91,1,1:32.0,,M. Monk enters the game for N. Batum,21,25
92,1,1:11.0,,Turnover by M. Bridges (bad pass; steal by M. Robinson),21,25
93,1,1:05.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by K. Knox),,24,25
94,1,0:51.0,,T. Parker makes 2-pt jump shot from 7 ft,24,27
95,1,0:51.0,,Shooting foul by A. Trier (drawn by T. Parker),24,27
96,1,0:51.0,,T. Parker makes free throw 1 of 1,24,28
97,1,0:30.0,M. Hezonja misses 3-pt jump shot from 29 ft,,24,28
98,1,0:24.0,,Defensive rebound by M. Monk,24,28
99,1,0:08.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by T. Parker),24,30
100,1,0:00.0,Turnover by M. Hezonja (lost ball; steal by M. Kidd-Gilchrist),,24,30
101,1,0:00.0,,M. Kidd-Gilchrist misses 3-pt jump shot from 54 ft,24,30
102,1,0:00.0,,Offensive rebound by Team,24,30
103,2,11:43.0,M. Robinson makes 2-pt dunk from 1 ft (assist by A. Trier),,26,30
104,2,11:30.0,,M. Monk misses 3-pt jump shot from 27 ft,26,30
105,2,11:27.0,,Offensive rebound by W. Hernangómez,26,30
106,2,11:27.0,,W. Hernangómez misses 2-pt layup from 3 ft (block by M. Robinson),26,30
107,2,11:27.0,,Offensive rebound by Team,26,30
108,2,11:20.0,,W. Hernangómez makes 2-pt layup from 2 ft (assist by M. Monk),26,32
109,2,11:20.0,Violation by Team (def goaltending),,26,32
110,2,11:05.0,A. Trier misses 2-pt layup from 2 ft,,26,32
111,2,11:03.0,,Defensive rebound by W. Hernangómez,26,32
112,2,11:00.0,,M. Bridges makes 2-pt layup from 2 ft (assist by T. Parker),26,34
113,2,11:00.0,,Shooting foul by D. Dotson (drawn by M. Bridges),26,34
114,2,11:00.0,,M. Bridges misses free throw 1 of 1,26,34
115,2,10:56.0,Defensive rebound by M. Hezonja,,26,34
116,2,10:48.0,Def 3 sec tech foul by Team,,26,34
117,2,10:48.0,D. Dotson misses technical free throw,,26,34
118,2,10:48.0,Offensive rebound by Team,,26,34
119,2,10:42.0,Shooting foul by M. Kidd-Gilchrist (drawn by M. Hezonja),,26,34
120,2,10:42.0,M. Hezonja makes free throw 1 of 2,,27,34
121,2,10:42.0,,M. Williams enters the game for M. Kidd-Gilchrist,27,34
122,2,10:42.0,M. Hezonja misses free throw 2 of 2,,27,34
123,2,10:38.0,,Defensive rebound by M. Bridges,27,34
124,2,10:28.0,,Turnover by M. Monk (bad pass; steal by D. Dotson),27,34
125,2,10:23.0,D. Dotson misses 2-pt layup from 1 ft,,27,34
126,2,10:20.0,Offensive rebound by K. Allen,,27,34
127,2,10:20.0,K. Allen misses 2-pt layup from 1 ft (block by M. Bridges),,27,34
128,2,10:20.0,Offensive rebound by A. Trier,,27,34
129,2,10:19.0,Turnover by A. Trier (lost ball; steal by M. Bridges),,27,34
130,2,10:15.0,,M. Monk misses 3-pt jump shot from 26 ft,27,34
131,2,10:15.0,,Offensive rebound by W. Hernangómez,27,34
132,2,10:01.0,,M. Williams misses 3-pt jump shot from 23 ft,27,34
133,2,9:58.0,Defensive rebound by A. Trier,,27,34
134,2,9:57.0,Shooting foul by M. Monk (drawn by A. Trier),,27,34
135,2,9:57.0,A. Trier makes free throw 1 of 2,,28,34
136,2,9:57.0,A. Trier makes free throw 2 of 2,,29,34
137,2,9:48.0,,Personal foul by M. Robinson (drawn by T. Parker),29,34
138,2,9:38.0,,T. Parker misses 2-pt layup from 3 ft (block by M. Hezonja),29,34
139,2,9:38.0,,Offensive rebound by Team,29,34
140,2,9:33.0,,M. Monk makes 2-pt jump shot from 19 ft,29,36
141,2,9:20.0,K. Allen makes 2-pt layup from 3 ft,,31,36
142,2,9:05.0,,T. Parker makes 2-pt layup from 2 ft (assist by M. Bridges),31,38
143,2,8:47.0,Shooting foul by M. Bridges (drawn by A. Trier),,31,38
144,2,8:47.0,A. Trier misses free throw 1 of 2,,31,38
145,2,8:47.0,Offensive rebound by Team,,31,38
146,2,8:47.0,A. Trier makes free throw 2 of 2,,32,38
147,2,8:31.0,,T. Parker makes 2-pt layup from 1 ft,32,40
148,2,8:19.0,M. Robinson makes 2-pt dunk from 1 ft (assist by A. Trier),,34,40
149,2,7:58.0,,W. Hernangómez makes 2-pt jump shot from 4 ft (assist by M. Bridges),34,42
150,2,7:40.0,K. Allen misses 3-pt jump shot from 26 ft,,34,42
151,2,7:37.0,,Defensive rebound by M. Monk,34,42
152,2,7:32.0,,M. Monk misses 2-pt layup from 5 ft (block by M. Robinson),34,42
153,2,7:32.0,,Offensive rebound by Team,34,42
154,2,7:32.0,,Charlotte full timeout,34,42
155,2,7:32.0,N. Vonleh enters the game for M. Robinson,,34,42
156,2,7:19.0,,M. Williams misses 3-pt jump shot from 26 ft,34,42
