,QUARTER,TIME_REMAINING,DETROIT_ACTION,MIAMI_ACTION,DETROIT_SCORE,MIAMI_SCORE
161,2,6:17.0,B. Griffin makes 3-pt jump shot from 25 ft (assist by I. Smith),,37,39
162,2,6:03.0,,Offensive foul by K. Olynyk (drawn by I. Smith),37,39
163,2,6:03.0,,Turnover by K. Olynyk (offensive foul),37,39
164,2,6:03.0,R. Jackson enters the game for I. Smith,,37,39
165,2,5:54.0,B. Griffin misses 3-pt jump shot from 26 ft,,37,39
166,2,5:51.0,,Defensive rebound by H. Whiteside,37,39
167,2,5:39.0,,R. McGruder misses 3-pt jump shot from 24 ft,37,39
168,2,5:37.0,Defensive rebound by Z. Pachulia,,37,39
169,2,5:25.0,Shooting foul by J. Richardson (drawn by L. Kennard),,37,39
170,2,5:25.0,L. Kennard makes free throw 1 of 3,,38,39
171,2,5:25.0,L. Kennard misses free throw 2 of 3,,38,39
172,2,5:25.0,Offensive rebound by Team,,38,39
173,2,5:25.0,A. Drummond enters the game for Z. Pachulia,,38,39
174,2,5:25.0,L. Kennard makes free throw 3 of 3,,39,39
175,2,5:04.0,,R. McGruder misses 2-pt dunk from 2 ft (block by A. Drummond),39,39
176,2,5:02.0,Defensive rebound by L. Kennard,,39,39
177,2,5:01.0,Clear path foul by K. Olynyk,,39,39
178,2,5:01.0,B. Griffin makes clear path free throw 1 of 2,,40,39
179,2,5:01.0,B. Griffin misses clear path free throw 2 of 2,,40,39
180,2,5:01.0,Offensive rebound by Team,,40,39
181,2,5:01.0,,D. Jones enters the game for K. Olynyk,40,39
182,2,4:50.0,B. Griffin misses 2-pt layup from 3 ft (block by D. Jones),,40,39
183,2,4:48.0,,Defensive rebound by J. Richardson,40,39
184,2,4:44.0,,Offensive rebound by H. Whiteside,40,39
185,2,4:44.0,,J. Richardson misses 2-pt layup from 2 ft (block by A. Drummond),40,39
186,2,4:42.0,,H. Whiteside makes 2-pt dunk from 2 ft,40,41
187,2,4:33.0,A. Drummond makes 2-pt dunk from 3 ft (assist by B. Griffin),,42,41
188,2,4:05.0,,D. Waiters misses 2-pt jump shot from 17 ft,42,41
189,2,4:05.0,,Offensive rebound by H. Whiteside,42,41
190,2,4:02.0,,H. Whiteside misses 2-pt jump shot from 8 ft,42,41
191,2,4:00.0,,Offensive rebound by D. Jones,42,41
192,2,3:54.0,,D. Jones makes 2-pt layup from 1 ft,42,43
193,2,3:37.0,W. Ellington makes 3-pt jump shot from 25 ft,,45,43
194,2,3:30.0,,J. Richardson makes 2-pt jump shot from 14 ft,45,45
195,2,3:18.0,L. Kennard makes 3-pt jump shot from 26 ft (assist by R. Jackson),,48,45
196,2,3:16.0,,Miami full timeout,48,45
197,2,3:16.0,,D. Wade enters the game for J. Richardson,48,45
198,2,2:54.0,,R. McGruder misses 3-pt jump shot from 25 ft,48,45
199,2,2:53.0,Defensive rebound by Team,,48,45
200,2,2:31.0,R. Jackson misses 3-pt jump shot from 26 ft,,48,45
201,2,2:28.0,,Defensive rebound by H. Whiteside,48,45
202,2,2:17.0,,D. Wade misses 2-pt jump shot from 5 ft,48,45
203,2,2:15.0,Defensive rebound by A. Drummond,,48,45
204,2,2:03.0,A. Drummond makes 2-pt dunk from 1 ft (assist by R. Jackson),,50,45
205,2,1:39.0,,Shooting foul by R. Jackson (drawn by D. Waiters),50,45
206,2,1:39.0,,Offensive rebound by Team,50,45
207,2,1:39.0,,D. Waiters misses free throw 1 of 2,50,45
208,2,1:39.0,,J. Richardson enters the game for R. McGruder,50,45
209,2,1:39.0,,D. Waiters makes free throw 2 of 2,50,46
210,2,1:25.0,R. Jackson misses 2-pt jump shot from 7 ft (block by D. Wade),,50,46
211,2,1:25.0,Offensive rebound by Team,,50,46
212,2,1:18.0,W. Ellington misses 3-pt jump shot from 25 ft,,50,46
213,2,1:18.0,,Defensive rebound by Team,50,46
214,2,1:03.0,,H. Whiteside misses 3-pt jump shot from 23 ft,50,46
215,2,1:00.0,Defensive rebound by A. Drummond,,50,46
216,2,0:58.0,Shooting foul by D. Jones (drawn by R. Jackson),,50,46
217,2,0:58.0,R. Jackson makes free throw 1 of 2,,51,46
218,2,0:58.0,R. Jackson makes free throw 2 of 2,,52,46
219,2,0:45.0,,D. Wade misses 2-pt jump shot from 6 ft,52,46
220,2,0:40.0,,D. Wade misses 2-pt layup at rim,52,46
221,2,0:40.0,,Offensive rebound by D. Wade,52,46
222,2,0:37.0,Defensive rebound by B. Griffin,,52,46
223,2,0:34.0,R. Jackson makes 2-pt layup from 5 ft,,54,46
224,2,0:13.0,,J. Richardson misses 2-pt jump shot from 17 ft,54,46
225,2,0:09.0,Defensive rebound by W. Ellington,,54,46
226,2,0:00.0,B. Griffin misses 3-pt jump shot from 27 ft,,54,46
227,2,0:00.0,Offensive rebound by Team,,54,46
228,3,11:39.0,,K. Olynyk misses 3-pt jump shot from 26 ft,54,46
229,3,11:37.0,Defensive rebound by W. Ellington,,54,46
230,3,11:23.0,B. Brown misses 2-pt layup from 1 ft,,54,46
231,3,11:21.0,Offensive rebound by A. Drummond,,54,46
232,3,11:18.0,Shooting foul by K. Olynyk (drawn by A. Drummond),,54,46
233,3,11:18.0,A. Drummond makes free throw 1 of 2,,55,46
234,3,11:18.0,A. Drummond makes free throw 2 of 2,,56,46
235,3,11:00.0,,D. Robinson makes 3-pt jump shot from 25 ft (assist by D. Waiters),56,49
236,3,10:43.0,Turnover by A. Drummond (bad pass),,56,49
237,3,10:28.0,,D. Robinson misses 3-pt jump shot from 25 ft,56,49
238,3,10:23.0,Defensive rebound by A. Drummond,,56,49
239,3,10:00.0,W. Ellington makes 3-pt jump shot from 25 ft,,59,49
240,3,9:52.0,,Turnover by D. Waiters (out of bounds lost ball),59,49
241,3,9:38.0,B. Griffin makes 3-pt jump shot from 24 ft (assist by W. Ellington),,62,49
242,3,9:22.0,,H. Whiteside misses 2-pt hook shot from 4 ft,62,49
243,3,9:20.0,Defensive rebound by A. Drummond,,62,49
244,3,9:13.0,Shooting foul by H. Whiteside (drawn by A. Drummond),,62,49
245,3,9:13.0,A. Drummond makes free throw 1 of 2,,63,49
246,3,9:13.0,A. Drummond makes free throw 2 of 2,,64,49
247,3,9:05.0,,Personal foul by R. Jackson (drawn by J. Richardson),64,49
248,3,8:54.0,,D. Waiters makes 2-pt layup from 1 ft,64,51
249,3,8:41.0,R. Jackson makes 2-pt jump shot from 11 ft,,66,51
250,3,8:27.0,,D. Waiters makes 2-pt layup from 2 ft,66,53
251,3,8:13.0,Turnover by R. Jackson (lost ball; steal by K. Olynyk),,66,53
252,3,8:12.0,,Shooting foul by B. Brown (drawn by J. Richardson),66,53
253,3,8:12.0,,Offensive rebound by Team,66,53
254,3,8:12.0,,J. Richardson misses free throw 1 of 2,66,53
255,3,8:12.0,,J. Richardson makes free throw 2 of 2,66,54
256,3,8:03.0,B. Griffin misses 2-pt jump shot from 6 ft (block by H. Whiteside),,66,54
257,3,8:03.0,Offensive rebound by Team,,66,54
258,3,7:58.0,Turnover by B. Griffin (bad pass; steal by H. Whiteside),,66,54
259,3,7:52.0,,J. Richardson makes 2-pt layup from 2 ft (assist by K. Olynyk),66,56
260,3,7:52.0,Detroit full timeout,,66,56
261,3,7:43.0,Personal foul by J. Richardson (drawn by R. Jackson),,66,56
262,3,7:38.0,Turnover by A. Drummond (out of bounds lost ball),,66,56
263,3,7:25.0,,J. Richardson makes 2-pt jump shot from 12 ft (assist by D. Waiters),66,58
264,3,7:06.0,B. Griffin misses 2-pt jump shot from 20 ft,,66,58
265,3,7:04.0,,Defensive rebound by K. Olynyk,66,58
266,3,6:44.0,,D. Waiters misses 3-pt jump shot from 25 ft,66,58
267,3,6:44.0,,Offensive rebound by Team,66,58
268,3,6:44.0,,Personal foul by B. Brown (drawn by K. Olynyk),66,58
269,3,6:44.0,L. Kennard enters the game for W. Ellington,,66,58
270,3,6:38.0,,Turnover by D. Waiters (bad pass; steal by L. Kennard),66,58
271,3,6:37.0,Personal foul by D. Waiters (drawn by L. Kennard),,66,58
272,3,6:37.0,L. Galloway enters the game for B. Brown,,66,58
273,3,6:25.0,Offensive foul by B. Griffin (drawn by K. Olynyk),,66,58
274,3,6:25.0,Turnover by B. Griffin (offensive foul),,66,58
275,3,6:19.0,,Personal foul by B. Griffin (drawn by J. Richardson),66,58
276,3,6:10.0,,K. Olynyk makes 2-pt layup from 4 ft (assist by D. Waiters),66,60
277,3,6:10.0,,Shooting foul by A. Drummond (drawn by K. Olynyk),66,60
278,3,6:10.0,,K. Olynyk makes free throw 1 of 1,66,61
279,3,5:54.0,R. Jackson makes 2-pt layup from 1 ft,,68,61
280,3,5:42.0,,K. Olynyk makes 3-pt jump shot from 25 ft (assist by J. Richardson),68,64
281,3,5:23.0,L. Galloway makes 2-pt jump shot from 17 ft (assist by B. Griffin),,70,64
282,3,5:03.0,,D. Waiters misses 3-pt jump shot from 26 ft,70,64
283,3,5:01.0,Defensive rebound by A. Drummond,,70,64
284,3,5:01.0,I. Smith enters the game for R. Jackson,,70,64
285,3,5:01.0,,D. Wade enters the game for J. Richardson,70,64
286,3,4:44.0,B. Griffin makes 2-pt dunk from 1 ft (assist by I. Smith),,72,64
287,3,4:24.0,,D. Waiters misses 2-pt layup from 2 ft (block by A. Drummond),72,64
288,3,4:21.0,Defensive rebound by L. Kennard,,72,64
289,3,4:19.0,L. Kennard misses 2-pt jump shot from 21 ft,,72,64
290,3,4:19.0,,Defensive rebound by Team,72,64
291,3,4:19.0,Loose ball foul by A. Drummond (drawn by H. Whiteside),,72,64
292,3,4:19.0,,H. Whiteside makes free throw 1 of 2,72,65
293,3,4:19.0,,G. Dragić enters the game for D. Robinson,72,65
294,3,4:19.0,,H. Whiteside misses free throw 2 of 2,72,65
295,3,4:16.0,Defensive rebound by A. Drummond,,72,65
296,3,4:02.0,I. Smith makes 2-pt layup from 2 ft,,74,65
297,3,3:46.0,,Shooting foul by A. Drummond (drawn by K. Olynyk),74,65
298,3,3:46.0,,K. Olynyk makes free throw 1 of 2,74,66
299,3,3:46.0,Z. Pachulia enters the game for A. Drummond,,74,66
300,3,3:46.0,,B. Adebayo enters the game for D. Waiters,74,66
301,3,3:46.0,,D. Jones enters the game for H. Whiteside,74,66
302,3,3:46.0,,K. Olynyk makes free throw 2 of 2,74,67
303,3,3:34.0,B. Griffin misses 3-pt jump shot from 25 ft,,74,67
304,3,3:32.0,,Defensive rebound by D. Wade,74,67
305,3,3:21.0,,D. Wade misses 2-pt jump shot from 14 ft,74,67
306,3,3:18.0,Defensive rebound by Z. Pachulia,,74,67
307,3,3:11.0,Turnover by I. Smith (bad pass; steal by K. Olynyk),,74,67
308,3,3:02.0,,D. Jones misses 3-pt jump shot from 24 ft,74,67
309,3,3:02.0,,Offensive rebound by Team,74,67
310,3,3:02.0,,Personal foul by L. Kennard (drawn by K. Olynyk),74,67
311,3,3:02.0,,K. Olynyk makes free throw 1 of 2,74,68
312,3,3:02.0,,K. Olynyk misses free throw 2 of 2,74,68
313,3,3:00.0,Defensive rebound by B. Griffin,,74,68
314,3,2:51.0,L. Kennard makes 3-pt jump shot from 23 ft (assist by B. Griffin),,77,68
315,3,2:51.0,,Miami full timeout,77,68
316,3,2:51.0,,J. Richardson enters the game for K. Olynyk,77,68
317,3,2:31.0,,Offensive foul by D. Wade (drawn by B. Griffin),77,68
318,3,2:31.0,,Turnover by D. Wade (offensive foul),77,68
319,3,2:23.0,Offensive foul by B. Griffin (drawn by B. Adebayo),,77,68
320,3,2:23.0,Turnover by B. Griffin (offensive foul),,77,68
321,3,2:12.0,,D. Wade makes 2-pt layup from 2 ft,77,70
322,3,1:56.0,Offensive foul by Z. Pachulia (drawn by B. Adebayo),,77,70
323,3,1:56.0,Turnover by Z. Pachulia (offensive foul),,77,70
324,3,1:39.0,,Offensive foul by B. Adebayo (drawn by L. Galloway),77,70
325,3,1:39.0,,Turnover by B. Adebayo (offensive foul),77,70
326,3,1:26.0,Personal foul by G. Dragić (drawn by I. Smith),,77,70
327,3,1:26.0,I. Smith makes free throw 1 of 2,,78,70
328,3,1:26.0,I. Smith makes free throw 2 of 2,,79,70
329,3,1:14.0,,Personal foul by L. Galloway (drawn by J. Richardson),79,70
330,3,1:14.0,,J. Richardson makes free throw 1 of 2,79,71
331,3,1:14.0,,J. Richardson makes free throw 2 of 2,79,72
332,3,0:59.0,I. Smith makes 3-pt jump shot from 25 ft,,82,72
333,3,0:40.0,,D. Wade makes 2-pt layup from 1 ft (assist by D. Jones),82,74
334,3,0:31.0,Turnover by I. Smith (bad pass; steal by D. Wade),,82,74
335,3,0:27.0,,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),82,76
336,3,0:06.0,I. Smith makes 2-pt jump shot from 21 ft,,84,76
337,3,0:00.0,,D. Wade misses 3-pt jump shot from 30 ft,84,76
338,3,0:00.0,,Offensive rebound by Team,84,76
339,4,11:50.0,Personal foul by B. Adebayo (drawn by Z. Pachulia),,84,76
340,4,11:41.0,L. Galloway makes 2-pt jump shot from 11 ft (assist by Z. Pachulia),,86,76
341,4,11:27.0,,Turnover by G. Dragić (bad pass; steal by L. Kennard),86,76
342,4,11:21.0,L. Kennard makes 2-pt jump shot from 4 ft (assist by I. Smith),,88,76
343,4,11:01.0,,G. Dragić misses 3-pt jump shot from 26 ft,88,76
344,4,10:58.0,Defensive rebound by Z. Pachulia,,88,76
345,4,10:47.0,L. Galloway misses 3-pt jump shot from 23 ft,,88,76
346,4,10:45.0,,Defensive rebound by B. Adebayo,88,76
347,4,10:35.0,,Turnover by G. Dragić (bad pass; steal by I. Smith),88,76
348,4,10:22.0,L. Galloway makes 3-pt jump shot from 24 ft (assist by I. Smith),,91,76
349,4,10:22.0,,Miami full timeout,91,76
350,4,10:08.0,,D. Wade makes 2-pt jump shot from 8 ft,91,78
351,4,9:50.0,L. Galloway makes 3-pt jump shot from 26 ft (assist by L. Kennard),,94,78
352,4,9:24.0,,Turnover by B. Adebayo (bad pass; steal by L. Kennard),94,78
353,4,9:21.0,L. Kennard makes 2-pt layup from 2 ft,,96,78
354,4,9:06.0,,G. Dragić misses 2-pt jump shot from 5 ft,96,78
355,4,9:06.0,Defensive rebound by Team,,96,78
356,4,9:06.0,Personal foul by B. Adebayo (drawn by Z. Pachulia),,96,78
357,4,9:06.0,,D. Waiters enters the game for B. Adebayo,96,78
358,4,9:06.0,,H. Whiteside enters the game for G. Dragić,96,78
359,4,8:47.0,Z. Pachulia makes 2-pt jump shot from 12 ft (assist by L. Galloway),,98,78
360,4,8:27.0,,J. Richardson makes 3-pt jump shot from 25 ft (assist by D. Wade),98,81
361,4,8:09.0,Z. Pachulia misses 2-pt layup from 3 ft,,98,81
362,4,8:06.0,,Defensive rebound by H. Whiteside,98,81
363,4,7:46.0,,J. Richardson makes 3-pt jump shot from 26 ft (assist by D. Waiters),98,84
364,4,7:46.0,Detroit full timeout,,98,84
365,4,7:46.0,A. Drummond enters the game for T. Maker,,98,84
366,4,7:46.0,B. Griffin enters the game for Z. Pachulia,,98,84
367,4,7:29.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Griffin),,101,84
368,4,7:13.0,,J. Richardson misses 3-pt jump shot from 24 ft,101,84
369,4,7:11.0,Defensive rebound by A. Drummond,,101,84
370,4,6:56.0,L. Galloway makes 3-pt jump shot from 23 ft (assist by B. Griffin),,104,84
371,4,6:56.0,Shooting foul by J. Richardson (drawn by L. Galloway),,104,84
372,4,6:56.0,L. Galloway makes free throw 1 of 1,,105,84
373,4,6:40.0,,D. Jones misses 3-pt jump shot from 22 ft,105,84
374,4,6:38.0,Defensive rebound by L. Kennard,,105,84
375,4,6:38.0,,K. Olynyk enters the game for D. Jones,105,84
376,4,6:14.0,B. Griffin makes 2-pt layup from 1 ft,,107,84
377,4,6:05.0,,Shooting foul by L. Kennard (drawn by D. Wade),107,84
378,4,6:05.0,,Offensive rebound by Team,107,84
379,4,6:05.0,,D. Wade misses free throw 1 of 2,107,84
380,4,6:05.0,,D. Wade misses free throw 2 of 2,107,84
381,4,6:02.0,Defensive rebound by A. Drummond,,107,84
382,4,5:44.0,B. Griffin misses 3-pt jump shot from 23 ft,,107,84
