,QUARTER,TIME_REMAINING,DALLAS_ACTION,MINNESOTA_ACTION,DALLAS_SCORE,MINNESOTA_SCORE
77,1,4:00.0,D. Jordan makes 2-pt layup from 2 ft,,17,20
78,1,3:47.0,,D. Šarić misses 3-pt jump shot from 25 ft,17,20
79,1,3:44.0,,Offensive rebound by K. Towns,17,20
80,1,3:43.0,,K. Towns makes 2-pt dunk from 1 ft,17,22
81,1,3:24.0,W. Matthews misses 2-pt jump shot from 7 ft (block by K. Towns),,17,22
82,1,3:24.0,Offensive rebound by Team,,17,22
83,1,3:24.0,D. Finney-Smith enters the game for M. Kleber,,17,22
84,1,3:24.0,,T. Jones enters the game for J. Teague,17,22
85,1,3:24.0,,J. Okogie enters the game for A. Wiggins,17,22
86,1,3:21.0,H. Barnes misses 2-pt jump shot from 6 ft,,17,22
87,1,3:19.0,Offensive rebound by H. Barnes,,17,22
88,1,3:19.0,H. Barnes makes 2-pt layup at rim,,19,22
89,1,3:12.0,,Minnesota full timeout,19,22
90,1,3:12.0,L. Dončić enters the game for H. Barnes,,19,22
91,1,3:12.0,D. Nowitzki enters the game for D. Jordan,,19,22
92,1,3:12.0,D. Powell enters the game for W. Matthews,,19,22
93,1,3:12.0,,G. Dieng enters the game for K. Towns,19,22
94,1,3:03.0,,D. Rose misses 2-pt layup from 3 ft,19,22
95,1,3:00.0,Defensive rebound by D. Finney-Smith,,19,22
96,1,2:50.0,D. Powell makes 2-pt layup from 2 ft (assist by L. Dončić),,21,22
97,1,2:50.0,Shooting foul by J. Okogie (drawn by D. Powell),,21,22
98,1,2:50.0,D. Powell makes free throw 1 of 1,,22,22
99,1,2:35.0,,D. Šarić misses 2-pt layup from 4 ft,22,22
100,1,2:33.0,,Offensive rebound by T. Jones,22,22
101,1,2:23.0,,D. Rose misses 2-pt jump shot from 5 ft,22,22
102,1,2:21.0,Defensive rebound by D. Nowitzki,,22,22
103,1,2:09.0,L. Dončić misses 3-pt jump shot from 26 ft,,22,22
104,1,2:06.0,,Defensive rebound by D. Rose,22,22
105,1,1:56.0,,T. Jones misses 2-pt jump shot from 12 ft,22,22
106,1,1:54.0,,Offensive rebound by G. Dieng,22,22
107,1,1:49.0,,T. Jones misses 2-pt layup from 1 ft,22,22
108,1,1:47.0,Defensive rebound by D. Finney-Smith,,22,22
109,1,1:45.0,Shooting foul by G. Dieng (drawn by L. Dončić),,22,22
110,1,1:45.0,L. Dončić makes free throw 1 of 2,,23,22
111,1,1:45.0,L. Dončić makes free throw 2 of 2,,24,22
112,1,1:31.0,,Shooting foul by D. Powell (drawn by D. Rose),24,22
113,1,1:31.0,,D. Rose makes free throw 1 of 2,24,23
114,1,1:31.0,,D. Rose makes free throw 2 of 2,24,24
115,1,1:23.0,Personal foul by J. Okogie (drawn by L. Dončić),,24,24
116,1,1:23.0,L. Dončić makes free throw 1 of 2,,25,24
117,1,1:23.0,,A. Wiggins enters the game for J. Okogie,25,24
118,1,1:23.0,L. Dončić misses free throw 2 of 2,,25,24
119,1,1:20.0,,Defensive rebound by G. Dieng,25,24
120,1,1:10.0,,D. Šarić misses 3-pt jump shot from 25 ft,25,24
121,1,1:07.0,Defensive rebound by J. Barea,,25,24
122,1,1:00.0,D. Nowitzki misses 3-pt jump shot from 24 ft,,25,24
123,1,0:58.0,,Defensive rebound by D. Šarić,25,24
124,1,0:52.0,,G. Dieng misses 2-pt layup from 4 ft,25,24
125,1,0:51.0,Defensive rebound by D. Nowitzki,,25,24
126,1,0:35.0,L. Dončić makes 3-pt jump shot from 26 ft,,28,24
127,1,0:29.0,,T. Jones makes 2-pt jump shot from 4 ft,28,26
128,1,0:17.0,Turnover by D. Powell (out of bounds lost ball),,28,26
129,1,0:03.0,,A. Wiggins misses 2-pt jump shot from 17 ft,28,26
130,1,0:01.0,Defensive rebound by D. Finney-Smith,,28,26
131,1,0:00.0,D. Finney-Smith misses 3-pt jump shot from 58 ft,,28,26
132,1,0:00.0,Offensive rebound by Team,,28,26
133,2,11:47.0,L. Dončić makes 2-pt layup from 1 ft (assist by J. Barea),,30,26
134,2,11:28.0,,A. Wiggins misses 2-pt jump shot from 16 ft,30,26
135,2,11:26.0,,Offensive rebound by G. Dieng,30,26
136,2,11:24.0,,Turnover by G. Dieng (lost ball; steal by L. Dončić),30,26
137,2,11:14.0,J. Barea misses 2-pt layup from 4 ft (block by G. Dieng),,30,26
138,2,11:11.0,Offensive rebound by D. Powell,,30,26
139,2,11:06.0,D. Finney-Smith misses 3-pt jump shot from 23 ft,,30,26
140,2,11:03.0,,Defensive rebound by G. Dieng,30,26
141,2,10:56.0,,A. Wiggins makes 3-pt jump shot from 25 ft (assist by T. Jones),30,29
142,2,10:40.0,D. Powell makes 2-pt dunk at rim (assist by J. Barea),,32,29
143,2,10:25.0,,Shooting foul by D. Nowitzki (drawn by A. Wiggins),32,29
144,2,10:25.0,,A. Wiggins makes free throw 1 of 2,32,30
145,2,10:25.0,,A. Wiggins makes free throw 2 of 2,32,31
146,2,10:18.0,Personal foul by T. Jones (drawn by L. Dončić),,32,31
147,2,10:11.0,J. Barea misses 3-pt jump shot from 24 ft,,32,31
148,2,10:07.0,Offensive rebound by J. Barea,,32,31
149,2,10:01.0,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),,34,31
150,2,9:51.0,,G. Dieng makes 2-pt dunk from 1 ft (assist by T. Jones),34,33
151,2,9:38.0,J. Barea makes 2-pt layup at rim,,36,33
152,2,9:31.0,,Turnover by A. Wiggins (lost ball; steal by L. Dončić),36,33
153,2,9:28.0,J. Barea makes 2-pt layup at rim (assist by L. Dončić),,38,33
154,2,9:28.0,,Minnesota full timeout,38,33
155,2,9:28.0,,K. Towns enters the game for G. Dieng,38,33
156,2,9:15.0,,K. Towns misses 3-pt jump shot from 25 ft,38,33
157,2,9:14.0,Defensive rebound by D. Powell,,38,33
158,2,9:00.0,D. Powell makes 2-pt dunk at rim (assist by L. Dončić),,40,33
159,2,8:40.0,,A. Wiggins misses 3-pt jump shot from 25 ft,40,33
160,2,8:37.0,Defensive rebound by L. Dončić,,40,33
161,2,8:27.0,J. Barea makes 2-pt layup from 1 ft,,42,33
162,2,8:27.0,Shooting foul by D. Šarić (drawn by J. Barea),,42,33
163,2,8:27.0,J. Brunson enters the game for L. Dončić,,42,33
164,2,8:27.0,,T. Gibson enters the game for D. Šarić,42,33
165,2,8:27.0,J. Barea makes free throw 1 of 1,,43,33
166,2,8:13.0,,A. Wiggins misses 2-pt layup from 2 ft (block by D. Powell),43,33
167,2,8:12.0,,Offensive rebound by Team,43,33
168,2,8:08.0,,A. Wiggins makes 2-pt jump shot from 8 ft,43,35
169,2,7:54.0,D. Nowitzki misses 3-pt jump shot from 26 ft,,43,35
170,2,7:52.0,,Defensive rebound by Team,43,35
171,2,7:49.0,,Personal foul by D. Nowitzki (drawn by K. Towns),43,35
172,2,7:49.0,M. Kleber enters the game for J. Barea,,43,35
173,2,7:49.0,W. Matthews enters the game for D. Nowitzki,,43,35
174,2,7:49.0,,J. Teague enters the game for T. Jones,43,35
175,2,7:42.0,,A. Wiggins misses 2-pt layup from 2 ft (block by D. Finney-Smith),43,35
176,2,7:42.0,Defensive rebound by D. Finney-Smith,,43,35
177,2,7:21.0,D. Finney-Smith misses 2-pt jump shot from 9 ft (block by K. Towns),,43,35
178,2,7:20.0,,Defensive rebound by T. Gibson,43,35
179,2,7:08.0,,A. Wiggins misses 2-pt jump shot from 13 ft,43,35
180,2,7:06.0,Defensive rebound by Team,,43,35
181,2,6:47.0,M. Kleber makes 3-pt jump shot from 24 ft (assist by W. Matthews),,46,35
182,2,6:39.0,,Personal foul by J. Brunson (drawn by J. Teague),46,35
183,2,6:39.0,H. Barnes enters the game for D. Finney-Smith,,46,35
184,2,6:39.0,D. Jordan enters the game for D. Powell,,46,35
185,2,6:39.0,,J. Okogie enters the game for A. Tolliver,46,35
186,2,6:29.0,,K. Towns makes 2-pt dunk from 1 ft (assist by J. Teague),46,37
187,2,6:14.0,W. Matthews makes 2-pt layup from 3 ft,,48,37
188,2,5:57.0,,J. Okogie misses 3-pt jump shot from 26 ft,48,37
189,2,5:54.0,Defensive rebound by D. Jordan,,48,37
190,2,5:34.0,H. Barnes misses 2-pt jump shot from 11 ft,,48,37
191,2,5:30.0,,Defensive rebound by J. Teague,48,37
192,2,5:28.0,,Turnover by J. Teague (bad pass),48,37
193,2,5:12.0,J. Brunson makes 3-pt jump shot from 24 ft,,51,37
194,2,5:00.0,,Turnover by J. Teague (bad pass; steal by J. Brunson),51,37
195,2,4:56.0,J. Brunson misses 2-pt jump shot from 9 ft (block by J. Teague),,51,37
196,2,4:55.0,Offensive rebound by Team,,51,37
197,2,4:49.0,W. Matthews misses 3-pt jump shot from 28 ft,,51,37
198,2,4:45.0,,Defensive rebound by A. Wiggins,51,37
199,2,4:40.0,,A. Wiggins makes 2-pt jump shot from 23 ft,51,39
200,2,4:38.0,Dallas full timeout,,51,39
201,2,4:19.0,H. Barnes misses 2-pt jump shot from 8 ft,,51,39
202,2,4:18.0,Offensive rebound by D. Jordan,,51,39
203,2,4:18.0,D. Jordan misses 2-pt layup from 1 ft,,51,39
204,2,4:15.0,,Defensive rebound by Team,51,39
205,2,3:54.0,,T. Gibson misses 2-pt layup from 3 ft,51,39
206,2,3:54.0,,Offensive rebound by Team,51,39
207,2,3:54.0,Loose ball foul by H. Barnes (drawn by T. Gibson),,51,39
208,2,3:42.0,,Shooting foul by M. Kleber (drawn by K. Towns),51,39
209,2,3:42.0,,K. Towns makes free throw 1 of 2,51,40
210,2,3:42.0,L. Dončić enters the game for W. Matthews,,51,40
211,2,3:42.0,,D. Rose enters the game for J. Okogie,51,40
212,2,3:42.0,,K. Towns makes free throw 2 of 2,51,41
213,2,3:29.0,H. Barnes makes 2-pt dunk from 1 ft (assist by J. Brunson),,53,41
214,2,3:19.0,,J. Teague misses 3-pt jump shot from 25 ft,53,41
215,2,3:19.0,Defensive rebound by Team,,53,41
216,2,3:11.0,Turnover by D. Jordan (bad pass),,53,41
217,2,2:54.0,,T. Gibson misses 3-pt jump shot from 23 ft,53,41
218,2,2:51.0,Defensive rebound by L. Dončić,,53,41
219,2,2:50.0,Personal foul by T. Gibson (drawn by D. Jordan),,53,41
220,2,2:47.0,Turnover by D. Jordan (lost ball; steal by J. Teague),,53,41
221,2,2:43.0,,J. Teague makes 2-pt dunk from 1 ft,53,43
222,2,2:28.0,L. Dončić misses 2-pt jump shot from 6 ft (block by K. Towns),,53,43
223,2,2:26.0,,Defensive rebound by K. Towns,53,43
224,2,2:25.0,Violation by Team (kicked ball),,53,43
225,2,2:20.0,,D. Rose makes 2-pt jump shot from 14 ft,53,45
226,2,2:03.0,J. Brunson makes 3-pt jump shot from 23 ft (assist by L. Dončić),,56,45
227,2,1:51.0,,J. Teague misses 2-pt jump shot from 13 ft,56,45
228,2,1:49.0,Defensive rebound by L. Dončić,,56,45
229,2,1:38.0,L. Dončić misses 3-pt jump shot from 26 ft,,56,45
230,2,1:37.0,,Defensive rebound by T. Gibson,56,45
231,2,1:25.0,,K. Towns misses 2-pt jump shot from 8 ft,56,45
232,2,1:23.0,Defensive rebound by H. Barnes,,56,45
233,2,1:18.0,Personal foul by K. Towns (drawn by D. Jordan),,56,45
234,2,1:09.0,M. Kleber makes 3-pt jump shot from 22 ft (assist by L. Dončić),,59,45
235,2,0:56.0,,T. Gibson misses 2-pt layup from 5 ft (block by M. Kleber),59,45
236,2,0:54.0,Defensive rebound by M. Kleber,,59,45
237,2,0:49.0,Shooting foul by A. Wiggins (drawn by D. Jordan),,59,45
238,2,0:49.0,D. Jordan misses free throw 1 of 2,,59,45
239,2,0:49.0,Offensive rebound by Team,,59,45
240,2,0:49.0,D. Jordan misses free throw 2 of 2,,59,45
241,2,0:47.0,,Defensive rebound by T. Gibson,59,45
242,2,0:43.0,,A. Wiggins makes 2-pt dunk from 1 ft (assist by J. Teague),59,47
243,2,0:30.0,L. Dončić makes 2-pt layup from 1 ft,,61,47
244,2,0:24.0,,D. Rose makes 3-pt jump shot from 25 ft,61,50
245,2,0:02.0,M. Kleber misses 3-pt jump shot from 23 ft,,61,50
246,2,0:01.0,Offensive rebound by L. Dončić,,61,50
247,2,0:00.0,L. Dončić misses 2-pt layup from 2 ft,,61,50
248,2,0:00.0,Offensive rebound by Team,,61,50
249,3,11:53.0,Personal foul by J. Teague (drawn by L. Dončić),,61,50
250,3,11:44.0,D. Jordan makes 2-pt dunk from 1 ft (assist by W. Matthews),,63,50
251,3,11:17.0,,J. Teague misses 2-pt jump shot from 13 ft,63,50
252,3,11:15.0,Defensive rebound by D. Jordan,,63,50
253,3,11:04.0,H. Barnes misses 3-pt jump shot from 22 ft,,63,50
254,3,11:02.0,Offensive rebound by D. Jordan,,63,50
255,3,11:02.0,D. Jordan misses 2-pt dunk at rim,,63,50
256,3,10:57.0,,Defensive rebound by K. Towns,63,50
257,3,10:54.0,,Turnover by J. Okogie (back court),63,50
258,3,10:41.0,W. Matthews misses 2-pt jump shot from 17 ft,,63,50
259,3,10:38.0,,Defensive rebound by T. Gibson,63,50
260,3,10:32.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by T. Gibson),63,53
261,3,10:18.0,L. Dončić misses 3-pt jump shot from 26 ft,,63,53
262,3,10:15.0,,Defensive rebound by T. Gibson,63,53
263,3,10:06.0,,K. Towns makes 3-pt jump shot from 27 ft (assist by J. Teague),63,56
264,3,10:05.0,Dallas full timeout,,63,56
265,3,9:45.0,H. Barnes misses 2-pt jump shot from 8 ft,,63,56
266,3,9:43.0,,Defensive rebound by J. Okogie,63,56
267,3,9:39.0,,J. Okogie makes 3-pt jump shot from 25 ft,63,59
268,3,9:20.0,W. Matthews misses 3-pt jump shot from 25 ft,,63,59
269,3,9:16.0,,Defensive rebound by K. Towns,63,59
270,3,9:08.0,,T. Gibson makes 2-pt layup from 1 ft (assist by J. Teague),63,61
271,3,8:50.0,Turnover by D. Jordan (bad pass; steal by J. Teague),,63,61
272,3,8:47.0,,J. Teague makes 2-pt dunk at rim,63,63
273,3,8:47.0,Dallas full timeout,,63,63
274,3,8:31.0,Shooting foul by K. Towns (drawn by L. Dončić),,63,63
275,3,8:31.0,L. Dončić misses free throw 1 of 2,,63,63
276,3,8:31.0,Offensive rebound by Team,,63,63
277,3,8:31.0,L. Dončić makes free throw 2 of 2,,64,63
278,3,8:17.0,,T. Gibson misses 2-pt jump shot from 12 ft,64,63
279,3,8:15.0,Defensive rebound by D. Jordan,,64,63
280,3,8:10.0,Shooting foul by K. Towns (drawn by M. Kleber),,64,63
281,3,8:10.0,M. Kleber makes free throw 1 of 2,,65,63
282,3,8:10.0,,G. Dieng enters the game for K. Towns,65,63
283,3,8:10.0,M. Kleber makes free throw 2 of 2,,66,63
284,3,7:59.0,,A. Wiggins misses 2-pt jump shot from 13 ft,66,63
285,3,7:57.0,Defensive rebound by D. Jordan,,66,63
286,3,7:43.0,L. Dončić misses 2-pt jump shot from 8 ft,,66,63
287,3,7:41.0,Offensive rebound by D. Jordan,,66,63
288,3,7:41.0,D. Jordan makes 2-pt layup at rim,,68,63
289,3,7:31.0,,J. Teague makes 2-pt layup from 2 ft,68,65
290,3,7:06.0,D. Jordan makes 2-pt dunk from 2 ft (assist by W. Matthews),,70,65
291,3,7:06.0,Shooting foul by G. Dieng (drawn by D. Jordan),,70,65
292,3,7:06.0,,D. Rose enters the game for J. Okogie,70,65
293,3,7:06.0,D. Jordan misses free throw 1 of 1,,70,65
294,3,7:03.0,,Defensive rebound by T. Gibson,70,65
295,3,6:56.0,,Turnover by J. Teague (lost ball; steal by D. Jordan),70,65
296,3,6:47.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by L. Dončić),,73,65
297,3,6:35.0,,Personal foul by L. Dončić (drawn by G. Dieng),73,65
298,3,6:31.0,,D. Rose misses 2-pt jump shot from 16 ft,73,65
299,3,6:28.0,Defensive rebound by D. Jordan,,73,65
300,3,6:09.0,H. Barnes misses 2-pt jump shot from 15 ft,,73,65
301,3,6:07.0,,Defensive rebound by A. Wiggins,73,65
302,3,6:03.0,,A. Wiggins misses 2-pt jump shot from 17 ft,73,65
303,3,6:00.0,Defensive rebound by D. Jordan,,73,65
304,3,5:40.0,W. Matthews misses 2-pt jump shot from 4 ft (block by J. Teague),,73,65
305,3,5:38.0,,Defensive rebound by T. Gibson,73,65
306,3,5:38.0,,Personal foul by M. Kleber (drawn by A. Wiggins),73,65
307,3,5:38.0,J. Barea enters the game for L. Dončić,,73,65
308,3,5:38.0,,T. Jones enters the game for T. Gibson,73,65
309,3,5:38.0,,D. Šarić enters the game for J. Teague,73,65
310,3,5:18.0,,D. Rose misses 2-pt jump shot from 9 ft,73,65
311,3,5:16.0,Defensive rebound by D. Jordan,,73,65
312,3,5:06.0,H. Barnes misses 2-pt jump shot from 3 ft (block by A. Wiggins),,73,65
313,3,5:05.0,Offensive rebound by Team,,73,65
314,3,5:05.0,D. Finney-Smith enters the game for M. Kleber,,73,65
315,3,4:57.0,Shooting foul by A. Wiggins (drawn by H. Barnes),,73,65
316,3,4:57.0,H. Barnes makes free throw 1 of 2,,74,65
317,3,4:57.0,,J. Okogie enters the game for A. Wiggins,74,65
318,3,4:57.0,H. Barnes makes free throw 2 of 2,,75,65
319,3,4:42.0,,G. Dieng makes 3-pt jump shot from 24 ft (assist by T. Jones),75,68
320,3,4:22.0,H. Barnes makes 2-pt layup from 3 ft,,77,68
321,3,4:08.0,,Turnover by D. Šarić (offensive foul),77,68
322,3,4:08.0,,Offensive foul by D. Šarić (drawn by J. Barea),77,68
323,3,4:08.0,D. Nowitzki enters the game for H. Barnes,,77,68
324,3,4:08.0,D. Powell enters the game for D. Jordan,,77,68
325,3,3:56.0,J. Barea makes 2-pt jump shot from 14 ft,,79,68
326,3,3:38.0,,D. Rose misses 3-pt jump shot from 25 ft,79,68
327,3,3:35.0,,Offensive rebound by D. Šarić,79,68
328,3,3:34.0,,J. Okogie misses 3-pt jump shot from 25 ft,79,68
329,3,3:29.0,Defensive rebound by D. Nowitzki,,79,68
330,3,3:18.0,J. Barea misses 2-pt jump shot from 17 ft,,79,68
331,3,3:16.0,,Defensive rebound by G. Dieng,79,68
332,3,3:03.0,,J. Okogie makes 3-pt jump shot from 23 ft (assist by D. Šarić),79,71
333,3,2:43.0,J. Barea misses 3-pt jump shot from 25 ft,,79,71
334,3,2:40.0,,Defensive rebound by D. Šarić,79,71
335,3,2:28.0,,D. Rose makes 2-pt layup from 1 ft (assist by G. Dieng),79,73
336,3,2:11.0,Turnover by W. Matthews (bad pass; steal by J. Okogie),,79,73
337,3,2:08.0,,Personal foul by D. Finney-Smith (drawn by T. Jones),79,73
338,3,2:08.0,L. Dončić enters the game for W. Matthews,,79,73
339,3,2:06.0,,D. Rose misses 2-pt layup from 5 ft (block by D. Finney-Smith),79,73
340,3,2:05.0,,Offensive rebound by Team,79,73
341,3,1:58.0,,D. Rose makes 3-pt jump shot from 26 ft (assist by T. Jones),79,76
342,3,1:32.0,L. Dončić misses 3-pt jump shot from 22 ft,,79,76
343,3,1:29.0,Offensive rebound by D. Powell,,79,76
344,3,1:28.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,79,76
345,3,1:24.0,,Defensive rebound by T. Jones,79,76
346,3,1:20.0,,Turnover by T. Jones (bad pass; steal by D. Finney-Smith),79,76
347,3,1:09.0,D. Powell makes 2-pt layup from 3 ft (assist by J. Barea),,81,76
348,3,0:52.0,,D. Šarić misses 3-pt jump shot from 25 ft,81,76
349,3,0:50.0,Defensive rebound by D. Nowitzki,,81,76
350,3,0:31.0,Shooting foul by D. Šarić (drawn by L. Dončić),,81,76
351,3,0:31.0,L. Dončić makes free throw 1 of 2,,82,76
352,3,0:31.0,M. Kleber enters the game for D. Nowitzki,,82,76
353,3,0:31.0,L. Dončić makes free throw 2 of 2,,83,76
354,3,0:22.0,,G. Dieng misses 2-pt hook shot from 11 ft,83,76
355,3,0:20.0,Defensive rebound by M. Kleber,,83,76
356,3,0:20.0,Personal foul by G. Dieng (drawn by M. Kleber),,83,76
357,3,0:20.0,M. Kleber makes free throw 1 of 2,,84,76
358,3,0:20.0,W. Matthews enters the game for J. Barea,,84,76
359,3,0:20.0,,K. Towns enters the game for G. Dieng,84,76
360,3,0:20.0,M. Kleber makes free throw 2 of 2,,85,76
361,3,0:06.0,,Personal foul by D. Finney-Smith (drawn by D. Rose),85,76
362,3,0:02.0,,D. Rose makes 2-pt jump shot from 18 ft (assist by T. Jones),85,78
363,3,0:00.0,W. Matthews misses 3-pt jump shot from 51 ft,,85,78
364,3,0:00.0,Offensive rebound by Team,,85,78
365,4,11:50.0,,G. Dieng makes 2-pt jump shot from 20 ft (assist by T. Jones),85,80
366,4,11:29.0,D. Nowitzki misses 3-pt jump shot from 25 ft,,85,80
367,4,11:26.0,,Defensive rebound by G. Dieng,85,80
368,4,11:11.0,,J. Okogie makes 3-pt jump shot from 24 ft (assist by D. Rose),85,83
369,4,10:52.0,L. Dončić makes 2-pt jump shot from 19 ft,,87,83
370,4,10:36.0,,J. Okogie misses 2-pt layup from 2 ft,87,83
371,4,10:34.0,Defensive rebound by L. Dončić,,87,83
372,4,10:27.0,L. Dončić misses 3-pt jump shot from 25 ft,,87,83
373,4,10:24.0,,Defensive rebound by G. Dieng,87,83
374,4,10:12.0,,Turnover by D. Rose (lost ball; steal by D. Nowitzki),87,83
375,4,10:07.0,D. Finney-Smith makes 2-pt layup from 2 ft (assist by J. Barea),,89,83
376,4,9:50.0,,G. Dieng misses 2-pt layup from 2 ft (block by D. Nowitzki),89,83
377,4,9:49.0,,Offensive rebound by Team,89,83
378,4,9:49.0,H. Barnes enters the game for D. Nowitzki,,89,83
379,4,9:49.0,,A. Wiggins enters the game for J. Okogie,89,83
380,4,9:42.0,,D. Rose makes 2-pt jump shot from 21 ft,89,85
381,4,9:24.0,D. Powell makes 2-pt dunk from 1 ft (assist by J. Barea),,91,85
382,4,9:04.0,,A. Wiggins makes 2-pt layup from 1 ft,91,87
383,4,8:48.0,J. Barea makes 3-pt jump shot from 25 ft (assist by L. Dončić),,94,87
