,QUARTER,TIME_REMAINING,PORTLAND_ACTION,DENVER_ACTION,PORTLAND_SCORE,DENVER_SCORE
383,4,4:07.0,M. Harkless misses 2-pt layup from 4 ft,,100,111
384,4,4:04.0,Offensive rebound by E. Freedom,,100,111
385,4,4:04.0,E. Freedom makes 2-pt layup at rim,,102,111
386,4,4:04.0,,P. Millsap enters the game for M. Plumlee,102,111
387,4,3:50.0,,J. Murray makes 2-pt jump shot from 11 ft (assist by N. Jokić),102,113
388,4,3:39.0,Shooting foul by N. Jokić (drawn by E. Freedom),,102,113
389,4,3:39.0,E. Freedom makes free throw 1 of 2,,103,113
390,4,3:39.0,E. Freedom makes free throw 2 of 2,,104,113
391,4,3:20.0,,Shooting foul by M. Harkless (drawn by N. Jokić),104,113
392,4,3:20.0,S. Curry enters the game for M. Harkless,,104,113
393,4,3:20.0,,N. Jokić makes free throw 1 of 2,104,114
394,4,3:20.0,,N. Jokić makes free throw 2 of 2,104,115
395,4,3:13.0,Shooting foul by P. Millsap (drawn by D. Lillard),,104,115
396,4,3:13.0,D. Lillard misses free throw 1 of 2,,104,115
397,4,3:13.0,Offensive rebound by Team,,104,115
398,4,3:13.0,D. Lillard makes free throw 2 of 2,,105,115
399,4,3:01.0,,Personal foul by D. Lillard (drawn by J. Murray),105,115
400,4,3:01.0,,J. Murray makes free throw 1 of 2,105,116
401,4,3:01.0,,J. Murray makes free throw 2 of 2,105,117
402,4,2:51.0,D. Lillard makes 2-pt layup from 2 ft,,107,117
403,4,2:36.0,,J. Murray makes 2-pt jump shot from 19 ft,107,119
404,4,2:23.0,D. Lillard makes 3-pt jump shot from 26 ft,,110,119
405,4,1:58.0,,P. Millsap misses 3-pt jump shot from 23 ft,110,119
406,4,1:57.0,Defensive rebound by A. Aminu,,110,119
407,4,1:52.0,D. Lillard misses 3-pt jump shot from 26 ft (block by G. Harris),,110,119
408,4,1:51.0,,Defensive rebound by M. Beasley,110,119
409,4,1:37.0,,Personal foul by E. Freedom (drawn by N. Jokić),110,119
410,4,1:37.0,,N. Jokić makes free throw 1 of 2,110,120
411,4,1:37.0,,T. Craig enters the game for P. Millsap,110,120
412,4,1:37.0,,N. Jokić makes free throw 2 of 2,110,121
413,4,1:31.0,C. McCollum makes 2-pt layup from 1 ft,,112,121
414,4,1:25.0,,G. Harris misses 2-pt layup from 4 ft (block by S. Curry),112,121
415,4,1:25.0,,Offensive rebound by Team,112,121
416,4,1:07.0,,T. Craig misses 3-pt jump shot from 22 ft,112,121
417,4,1:03.0,Defensive rebound by D. Lillard,,112,121
418,4,0:58.0,Turnover by D. Lillard (lost ball; steal by N. Jokić),,112,121
419,4,0:53.0,,J. Murray misses 3-pt jump shot from 24 ft,112,121
420,4,0:49.0,Defensive rebound by A. Aminu,,112,121
421,4,0:47.0,Shooting foul by J. Murray (drawn by S. Curry),,112,121
422,4,0:47.0,S. Curry misses free throw 1 of 3,,112,121
423,4,0:47.0,Offensive rebound by Team,,112,121
424,4,0:47.0,S. Curry makes free throw 2 of 3,,113,121
425,4,0:47.0,,M. Morris enters the game for M. Beasley,113,121
426,4,0:47.0,S. Curry misses free throw 3 of 3,,113,121
427,4,0:46.0,,Defensive rebound by T. Craig,113,121
428,4,0:23.0,,J. Murray misses 2-pt jump shot from 15 ft,113,121
429,4,0:18.0,Defensive rebound by C. McCollum,,113,121
430,4,0:15.0,Shooting foul by J. Murray (drawn by C. McCollum),,113,121
431,4,0:15.0,C. McCollum misses free throw 1 of 2,,113,121
432,4,0:15.0,Offensive rebound by Team,,113,121
433,4,0:15.0,C. McCollum misses free throw 2 of 2,,113,121
434,4,0:14.0,,Defensive rebound by G. Harris,113,121
