,QUARTER,TIME_REMAINING,MIAMI_ACTION,NEW YORK_ACTION,MIAMI_SCORE,NEW YORK_SCORE
382,4,5:29.0,,Defensive rebound by D. Dotson,90,86
383,4,5:28.0,,Shooting foul by D. Wade (drawn by D. Dotson),90,86
384,4,5:28.0,W. Ellington enters the game for B. Adebayo,,90,86
385,4,5:28.0,J. Johnson enters the game for K. Olynyk,,90,86
386,4,5:28.0,H. Whiteside enters the game for D. Wade,,90,86
387,4,5:28.0,,D. Dotson misses free throw 1 of 2,90,86
388,4,5:28.0,,Offensive rebound by Team,90,86
389,4,5:28.0,,D. Dotson makes free throw 2 of 2,90,87
390,4,5:10.0,Turnover by J. Winslow (bad pass),,90,87
391,4,4:52.0,,M. Hezonja misses 2-pt jump shot from 5 ft,90,87
392,4,4:50.0,Defensive rebound by H. Whiteside,,90,87
393,4,4:41.0,Personal foul by M. Robinson (drawn by H. Whiteside),,90,87
394,4,4:41.0,Miami full timeout,,90,87
395,4,4:38.0,Personal foul by M. Hezonja (drawn by J. Johnson),,90,87
396,4,4:28.0,J. Richardson misses 2-pt layup from 2 ft,,90,87
397,4,4:26.0,Offensive rebound by Team,,90,87
398,4,4:12.0,J. Johnson misses 3-pt jump shot from 24 ft,,90,87
399,4,4:10.0,,Defensive rebound by T. Hardaway,90,87
400,4,4:01.0,,T. Hardaway makes 3-pt jump shot from 25 ft (assist by D. Dotson),90,90
401,4,3:44.0,Turnover by J. Johnson (lost ball; steal by M. Hezonja),,90,90
402,4,3:37.0,,T. Burke misses 2-pt layup from 1 ft,90,90
403,4,3:35.0,Defensive rebound by H. Whiteside,,90,90
404,4,3:12.0,H. Whiteside makes 2-pt layup from 4 ft (assist by J. Winslow),,92,90
405,4,2:56.0,,M. Hezonja misses 3-pt jump shot from 26 ft,92,90
406,4,2:54.0,Defensive rebound by H. Whiteside,,92,90
407,4,2:33.0,Turnover by J. Johnson (bad pass; steal by D. Dotson),,92,90
408,4,2:20.0,,Turnover by D. Dotson (bad pass; steal by J. Richardson),92,90
409,4,2:16.0,W. Ellington makes 2-pt layup at rim (assist by J. Richardson),,94,90
410,4,2:14.0,,New York full timeout,94,90
411,4,2:14.0,D. Wade enters the game for J. Johnson,,94,90
412,4,2:14.0,,A. Trier enters the game for T. Burke,94,90
413,4,2:06.0,,Shooting foul by J. Winslow (drawn by T. Hardaway),94,90
414,4,2:06.0,,T. Hardaway makes free throw 1 of 2,94,91
415,4,2:06.0,,T. Hardaway makes free throw 2 of 2,94,92
416,4,1:50.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Wade),,97,92
417,4,1:31.0,,D. Dotson misses 3-pt jump shot from 26 ft,97,92
418,4,1:29.0,Defensive rebound by D. Wade,,97,92
419,4,1:22.0,Personal foul by M. Hezonja (drawn by D. Wade),,97,92
420,4,1:08.0,W. Ellington makes 3-pt jump shot from 25 ft (assist by D. Wade),,100,92
421,4,1:08.0,,New York full timeout,100,92
422,4,0:59.0,,M. Hezonja misses 2-pt layup from 3 ft,100,92
423,4,0:57.0,,Offensive rebound by M. Robinson,100,92
424,4,0:56.0,,M. Robinson misses 2-pt layup from 4 ft,100,92
425,4,0:55.0,,Offensive rebound by M. Robinson,100,92
426,4,0:55.0,,M. Robinson makes 2-pt layup from 1 ft,100,94
427,4,0:37.0,D. Wade misses 2-pt jump shot from 17 ft,,100,94
428,4,0:37.0,Offensive rebound by Team,,100,94
429,4,0:31.0,Personal take foul by T. Hardaway (drawn by D. Wade),,100,94
430,4,0:31.0,D. Wade makes free throw 1 of 2,,101,94
431,4,0:31.0,D. Wade makes free throw 2 of 2,,102,94
432,4,0:24.0,,A. Trier misses 2-pt layup from 1 ft (block by H. Whiteside),102,94
433,4,0:22.0,Defensive rebound by J. Richardson,,102,94
434,4,0:20.0,Personal take foul by T. Hardaway (drawn by J. Richardson),,102,94
435,4,0:20.0,J. Richardson makes free throw 1 of 2,,103,94
436,4,0:20.0,J. Johnson enters the game for D. Wade,,103,94
437,4,0:20.0,J. Richardson makes free throw 2 of 2,,104,94
438,4,0:12.0,,T. Hardaway misses 2-pt jump shot from 18 ft,104,94
439,4,0:10.0,,Offensive rebound by T. Hardaway,104,94
440,4,0:04.0,,M. Hezonja makes 3-pt jump shot from 25 ft (assist by A. Trier),104,97
441,4,0:03.0,Personal take foul by M. Hezonja (drawn by W. Ellington),,104,97
442,4,0:03.0,W. Ellington makes free throw 1 of 2,,105,97
443,4,0:03.0,W. Ellington makes free throw 2 of 2,,106,97
