,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,ORLANDO_ACTION,PHILADELPHIA_SCORE,ORLANDO_SCORE
51,1,5:26.0,,D. Augustin makes free throw 3 of 3,19,19
52,1,5:11.0,B. Simmons makes 2-pt hook shot from 4 ft,,21,19
53,1,4:57.0,,N. Vučević makes 2-pt hook shot from 7 ft,21,21
54,1,4:47.0,L. Shamet makes 2-pt jump shot from 13 ft (assist by A. Johnson),,23,21
55,1,4:30.0,,A. Gordon misses 3-pt jump shot from 26 ft,23,21
56,1,4:27.0,Defensive rebound by B. Simmons,,23,21
57,1,4:20.0,Turnover by A. Johnson (3 sec),,23,21
58,1,4:20.0,M. Fultz enters the game for J. Butler,,23,21
59,1,4:20.0,F. Korkmaz enters the game for L. Shamet,,23,21
60,1,4:20.0,J. Redick enters the game for B. Simmons,,23,21
61,1,4:20.0,,T. Ross enters the game for W. Iwundu,23,21
62,1,4:04.0,,E. Fournier makes 2-pt layup from 2 ft,23,23
63,1,3:53.0,J. Redick makes 3-pt jump shot from 26 ft (assist by M. Muscala),,26,23
64,1,3:40.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by D. Augustin),26,26
65,1,3:21.0,M. Muscala misses 3-pt jump shot from 28 ft,,26,26
66,1,3:16.0,,Defensive rebound by T. Ross,26,26
67,1,3:15.0,,Personal foul by M. Muscala (drawn by A. Gordon),26,26
68,1,3:15.0,J. Embiid enters the game for A. Johnson,,26,26
69,1,3:15.0,,J. Isaac enters the game for A. Gordon,26,26
70,1,3:12.0,,Personal foul by M. Fultz (drawn by D. Augustin),26,26
71,1,3:05.0,,E. Fournier misses 2-pt jump shot from 20 ft,26,26
72,1,3:04.0,Defensive rebound by F. Korkmaz,,26,26
73,1,2:51.0,F. Korkmaz misses 2-pt layup from 2 ft,,26,26
74,1,2:51.0,,Defensive rebound by N. Vučević,26,26
75,1,2:43.0,,Personal foul by M. Fultz (drawn by N. Vučević),26,26
76,1,2:43.0,Philadelphia full timeout,,26,26
77,1,2:43.0,,J. Simmons enters the game for E. Fournier,26,26
78,1,2:43.0,,N. Vučević makes free throw 1 of 2,26,27
79,1,2:43.0,,N. Vučević misses free throw 2 of 2,26,27
80,1,2:42.0,Defensive rebound by J. Embiid,,26,27
81,1,2:42.0,,M. Bamba enters the game for N. Vučević,26,27
82,1,2:28.0,J. Redick misses 2-pt jump shot from 20 ft,,26,27
83,1,2:25.0,,Defensive rebound by J. Isaac,26,27
84,1,2:15.0,,D. Augustin misses 2-pt jump shot from 14 ft,26,27
85,1,2:10.0,,Offensive rebound by M. Bamba,26,27
86,1,2:10.0,,M. Bamba misses 2-pt layup at rim,26,27
87,1,2:08.0,Defensive rebound by J. Embiid,,26,27
88,1,2:02.0,F. Korkmaz misses 2-pt jump shot from 14 ft,,26,27
89,1,1:59.0,,Defensive rebound by T. Ross,26,27
90,1,1:51.0,,M. Bamba misses 2-pt hook shot from 14 ft,26,27
91,1,1:48.0,Defensive rebound by J. Embiid,,26,27
92,1,1:35.0,J. Embiid misses 2-pt jump shot from 11 ft,,26,27
93,1,1:32.0,,Defensive rebound by J. Simmons,26,27
94,1,1:29.0,,Turnover by T. Ross (traveling),26,27
95,1,1:29.0,,J. Grant enters the game for D. Augustin,26,27
96,1,1:15.0,J. Redick misses 3-pt jump shot from 27 ft,,26,27
97,1,1:12.0,,Defensive rebound by M. Bamba,26,27
98,1,1:00.0,,J. Isaac misses 2-pt jump shot from 15 ft,26,27
99,1,0:58.0,Defensive rebound by F. Korkmaz,,26,27
100,1,0:43.0,Shooting foul by M. Bamba (drawn by J. Embiid),,26,27
101,1,0:43.0,J. Embiid makes free throw 1 of 2,,27,27
102,1,0:43.0,J. Embiid makes free throw 2 of 2,,28,27
103,1,0:20.0,,Turnover by T. Ross (bad pass),28,27
104,1,0:01.0,J. Redick makes 2-pt layup from 4 ft (assist by J. Embiid),,30,27
105,1,0:00.0,,T. Ross misses 3-pt jump shot from 57 ft,30,27
106,1,0:00.0,,Offensive rebound by Team,30,27
107,2,11:46.0,,T. Ross misses 2-pt jump shot from 20 ft,30,27
108,2,11:42.0,Defensive rebound by J. Redick,,30,27
109,2,11:31.0,M. Fultz makes 2-pt jump shot from 14 ft (assist by J. Embiid),,32,27
110,2,11:18.0,,J. Grant makes 2-pt layup from 3 ft,32,29
111,2,11:03.0,J. Embiid misses 2-pt jump shot from 14 ft,,32,29
112,2,11:02.0,Offensive rebound by Team,,32,29
113,2,11:02.0,,Loose ball foul by J. Grant (drawn by M. Fultz),32,29
114,2,10:49.0,F. Korkmaz makes 2-pt jump shot from 9 ft (assist by J. Redick),,34,29
115,2,10:27.0,,T. Ross makes 2-pt jump shot from 19 ft,34,31
116,2,10:06.0,J. Redick makes 2-pt jump shot from 23 ft (assist by J. Embiid),,36,31
117,2,9:51.0,,Personal foul by J. Redick (drawn by J. Simmons),36,31
118,2,9:40.0,,M. Bamba misses 2-pt hook shot from 9 ft,36,31
119,2,9:40.0,Defensive rebound by J. Embiid,,36,31
120,2,9:28.0,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),,38,31
121,2,9:13.0,,M. Bamba misses 3-pt jump shot from 26 ft,38,31
122,2,9:11.0,Defensive rebound by Team,,38,31
123,2,9:11.0,,Loose ball foul by J. Grant (drawn by M. Fultz),38,31
124,2,9:04.0,Personal foul by M. Bamba (drawn by J. Embiid),,38,31
125,2,8:54.0,F. Korkmaz makes 3-pt jump shot from 24 ft (assist by J. Embiid),,41,31
126,2,8:47.0,,Orlando full timeout,41,31
127,2,8:47.0,,N. Vučević enters the game for M. Bamba,41,31
128,2,8:35.0,,J. Simmons makes 3-pt jump shot from 25 ft,41,34
129,2,8:10.0,F. Korkmaz misses 2-pt layup from 5 ft (block by J. Isaac),,41,34
130,2,8:10.0,Offensive rebound by M. Fultz,,41,34
131,2,8:07.0,Turnover by Team (shot clock),,41,34
132,2,8:07.0,J. Butler enters the game for J. Embiid,,41,34
133,2,8:07.0,B. Simmons enters the game for F. Korkmaz,,41,34
134,2,7:47.0,,N. Vučević makes 2-pt hook shot from 8 ft,41,36
135,2,7:38.0,W. Chandler misses 3-pt jump shot from 26 ft,,41,36
136,2,7:38.0,,Defensive rebound by T. Ross,41,36
137,2,7:32.0,,Personal foul by W. Chandler (drawn by N. Vučević),41,36
138,2,7:32.0,,A. Gordon enters the game for J. Isaac,41,36
139,2,7:16.0,,Shooting foul by W. Chandler (drawn by J. Simmons),41,36
140,2,7:16.0,,J. Simmons makes free throw 1 of 2,41,37
141,2,7:16.0,,J. Simmons makes free throw 2 of 2,41,38
142,2,7:03.0,M. Fultz makes 2-pt jump shot from 13 ft,,43,38
143,2,6:45.0,,N. Vučević misses 2-pt hook shot from 2 ft,43,38
144,2,6:45.0,Defensive rebound by Team,,43,38
145,2,6:45.0,,Loose ball foul by J. Simmons (drawn by J. Butler),43,38
146,2,6:45.0,M. Muscala enters the game for W. Chandler,,43,38
147,2,6:32.0,M. Muscala misses 3-pt jump shot from 25 ft,,43,38
148,2,6:27.0,,Defensive rebound by A. Gordon,43,38
149,2,6:25.0,,N. Vučević makes 2-pt hook shot from 3 ft (assist by A. Gordon),43,40
150,2,6:24.0,Philadelphia full timeout,,43,40
151,2,6:24.0,,D. Augustin enters the game for J. Grant,43,40
152,2,6:24.0,,W. Iwundu enters the game for J. Simmons,43,40
153,2,6:13.0,Turnover by M. Muscala (bad pass; steal by T. Ross),,43,40
154,2,5:52.0,,W. Iwundu makes 2-pt jump shot from 22 ft (assist by T. Ross),43,42
155,2,5:40.0,J. Butler misses 2-pt layup from 2 ft,,43,42
156,2,5:37.0,,Defensive rebound by N. Vučević,43,42
157,2,5:26.0,,T. Ross makes 2-pt jump shot from 19 ft,43,44
158,2,5:08.0,J. Redick makes 3-pt jump shot from 22 ft (assist by M. Fultz),,46,44
159,2,4:42.0,,N. Vučević makes 2-pt layup from 2 ft (assist by A. Gordon),46,46
160,2,4:33.0,Personal foul by T. Ross (drawn by M. Muscala),,46,46
161,2,4:33.0,L. Shamet enters the game for J. Redick,,46,46
162,2,4:33.0,,E. Fournier enters the game for T. Ross,46,46
163,2,4:33.0,Offensive rebound by Team,,46,46
164,2,4:33.0,M. Muscala misses free throw 1 of 2,,46,46
165,2,4:33.0,M. Muscala misses free throw 2 of 2,,46,46
166,2,4:28.0,,Defensive rebound by N. Vučević,46,46
167,2,4:18.0,,A. Gordon misses 2-pt jump shot from 8 ft,46,46
168,2,4:14.0,Defensive rebound by M. Muscala,,46,46
169,2,4:05.0,B. Simmons misses 2-pt layup from 1 ft,,46,46
170,2,4:01.0,,Defensive rebound by N. Vučević,46,46
171,2,3:57.0,Violation by Team (kicked ball),,46,46
172,2,3:57.0,J. Embiid enters the game for M. Fultz,,46,46
173,2,3:43.0,,N. Vučević misses 2-pt layup from 2 ft,46,46
174,2,3:41.0,Defensive rebound by J. Embiid,,46,46
175,2,3:29.0,Personal foul by A. Gordon (drawn by B. Simmons),,46,46
176,2,3:29.0,B. Simmons misses free throw 1 of 2,,46,46
177,2,3:29.0,Offensive rebound by Team,,46,46
178,2,3:29.0,B. Simmons makes free throw 2 of 2,,47,46
179,2,3:05.0,,Turnover by Team (shot clock),47,46
180,2,2:53.0,J. Butler misses 3-pt jump shot from 25 ft,,47,46
181,2,2:49.0,,Defensive rebound by A. Gordon,47,46
182,2,2:45.0,,D. Augustin misses 3-pt jump shot from 26 ft,47,46
183,2,2:42.0,Defensive rebound by J. Butler,,47,46
184,2,2:37.0,Personal foul by D. Augustin (drawn by J. Embiid),,47,46
185,2,2:37.0,J. Embiid misses free throw 1 of 2,,47,46
186,2,2:37.0,Offensive rebound by Team,,47,46
187,2,2:37.0,,T. Ross enters the game for W. Iwundu,47,46
188,2,2:37.0,J. Embiid makes free throw 2 of 2,,48,46
189,2,2:21.0,,N. Vučević makes 2-pt layup from 2 ft,48,48
190,2,2:11.0,L. Shamet makes 2-pt jump shot from 16 ft (assist by B. Simmons),,50,48
191,2,1:54.0,,E. Fournier misses 2-pt layup from 1 ft (block by J. Embiid),50,48
192,2,1:54.0,,Offensive rebound by Team,50,48
193,2,1:43.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by N. Vučević),50,51
194,2,1:22.0,J. Embiid misses 2-pt jump shot from 13 ft,,50,51
195,2,1:20.0,,Defensive rebound by T. Ross,50,51
196,2,1:11.0,,N. Vučević makes 2-pt dunk from 1 ft (assist by D. Augustin),50,53
197,2,0:53.0,J. Embiid misses 3-pt jump shot from 26 ft,,50,53
198,2,0:50.0,Offensive rebound by M. Muscala,,50,53
199,2,0:48.0,M. Muscala misses 2-pt layup from 1 ft (block by A. Gordon),,50,53
200,2,0:48.0,,Defensive rebound by A. Gordon,50,53
201,2,0:34.0,,D. Augustin misses 2-pt layup from 1 ft,50,53
202,2,0:32.0,Defensive rebound by J. Embiid,,50,53
203,2,0:07.0,J. Embiid makes 2-pt jump shot from 12 ft,,52,53
204,2,0:07.0,,Offensive foul by E. Fournier (drawn by M. Muscala),52,53
205,2,0:07.0,,Turnover by E. Fournier (offensive foul),52,53
206,2,0:04.0,L. Shamet misses 3-pt jump shot from 23 ft,,52,53
207,2,0:01.0,Offensive rebound by L. Shamet,,52,53
208,2,0:00.0,L. Shamet misses 2-pt jump shot from 20 ft,,52,53
209,2,0:00.0,Offensive rebound by Team,,52,53
210,3,11:41.0,,Personal foul by B. Simmons (drawn by N. Vučević),52,53
211,3,11:26.0,,W. Iwundu makes 2-pt jump shot from 20 ft,52,55
212,3,11:08.0,B. Simmons misses 2-pt hook shot from 9 ft,,52,55
213,3,11:08.0,,Defensive rebound by E. Fournier,52,55
214,3,11:03.0,,A. Gordon makes 2-pt layup from 3 ft (assist by D. Augustin),52,57
215,3,11:03.0,W. Chandler misses 2-pt layup from 1 ft,,52,57
216,3,11:03.0,,Defensive rebound by Team,52,57
217,3,11:03.0,,Shooting foul by B. Simmons (drawn by A. Gordon),52,57
218,3,11:03.0,,A. Gordon makes free throw 1 of 1,52,58
219,3,10:47.0,J. Redick makes 2-pt layup from 2 ft (assist by J. Embiid),,54,58
220,3,10:36.0,,E. Fournier misses 3-pt jump shot from 24 ft,54,58
221,3,10:31.0,Defensive rebound by B. Simmons,,54,58
222,3,10:23.0,J. Butler makes 2-pt dunk from 1 ft (assist by J. Embiid),,56,58
223,3,10:03.0,,Turnover by N. Vučević (bad pass),56,58
224,3,9:48.0,W. Chandler makes 3-pt jump shot from 23 ft (assist by J. Redick),,59,58
225,3,9:30.0,,A. Gordon makes 2-pt layup from 1 ft (assist by N. Vučević),59,60
226,3,9:19.0,J. Redick makes 3-pt jump shot from 26 ft (assist by B. Simmons),,62,60
227,3,9:05.0,,E. Fournier misses 2-pt layup from 7 ft (block by B. Simmons),62,60
228,3,9:01.0,,Offensive rebound by E. Fournier,62,60
229,3,9:00.0,,N. Vučević misses 3-pt jump shot from 27 ft,62,60
230,3,8:57.0,Defensive rebound by J. Redick,,62,60
231,3,8:53.0,J. Redick misses 3-pt jump shot from 26 ft,,62,60
232,3,8:51.0,Offensive rebound by W. Chandler,,62,60
233,3,8:44.0,Turnover by J. Embiid (lost ball; steal by W. Iwundu),,62,60
234,3,8:41.0,,W. Iwundu misses 2-pt layup from 2 ft (block by J. Embiid),62,60
235,3,8:37.0,Defensive rebound by J. Redick,,62,60
236,3,8:33.0,W. Chandler makes 2-pt jump shot from 21 ft (assist by J. Redick),,64,60
237,3,8:11.0,,Turnover by E. Fournier (traveling),64,60
238,3,8:04.0,B. Simmons makes 2-pt layup from 2 ft (assist by J. Redick),,66,60
239,3,8:04.0,Shooting foul by A. Gordon (drawn by B. Simmons),,66,60
240,3,8:04.0,L. Shamet enters the game for J. Redick,,66,60
241,3,8:04.0,B. Simmons misses free throw 1 of 1,,66,60
242,3,8:04.0,,Defensive rebound by N. Vučević,66,60
243,3,7:47.0,,A. Gordon misses 2-pt jump shot from 12 ft,66,60
244,3,7:43.0,Defensive rebound by J. Embiid,,66,60
245,3,7:31.0,Turnover by J. Embiid (bad pass; steal by W. Iwundu),,66,60
246,3,7:24.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by D. Augustin),66,63
247,3,6:58.0,L. Shamet misses 3-pt jump shot from 26 ft,,66,63
248,3,6:54.0,Offensive rebound by W. Chandler,,66,63
249,3,6:50.0,J. Butler makes 2-pt layup from 1 ft (assist by B. Simmons),,68,63
250,3,6:34.0,,W. Iwundu makes 3-pt jump shot from 25 ft (assist by D. Augustin),68,66
251,3,6:33.0,Philadelphia full timeout,,68,66
252,3,6:33.0,A. Johnson enters the game for W. Chandler,,68,66
253,3,6:33.0,M. Muscala enters the game for J. Embiid,,68,66
254,3,6:33.0,,M. Bamba enters the game for N. Vučević,68,66
255,3,6:20.0,J. Butler misses 2-pt jump shot from 16 ft,,68,66
256,3,6:13.0,Offensive rebound by M. Muscala,,68,66
257,3,6:13.0,M. Muscala makes 2-pt dunk at rim,,70,66
258,3,6:01.0,,Personal foul by J. Butler (drawn by D. Augustin),70,66
259,3,5:50.0,,A. Gordon misses 3-pt jump shot from 26 ft,70,66
260,3,5:47.0,Defensive rebound by J. Butler,,70,66
261,3,5:45.0,J. Butler misses 2-pt jump shot from 21 ft,,70,66
262,3,5:42.0,,Defensive rebound by M. Bamba,70,66
263,3,5:33.0,,M. Bamba makes 2-pt dunk from 1 ft (assist by A. Gordon),70,68
264,3,5:14.0,L. Shamet makes 3-pt jump shot from 27 ft (assist by B. Simmons),,73,68
265,3,5:00.0,,M. Bamba makes 2-pt jump shot from 23 ft (assist by D. Augustin),73,70
266,3,4:50.0,Personal foul by E. Fournier (drawn by M. Muscala),,73,70
267,3,4:50.0,M. Fultz enters the game for B. Simmons,,73,70
268,3,4:50.0,,J. Grant enters the game for D. Augustin,73,70
269,3,4:50.0,,T. Ross enters the game for W. Iwundu,73,70
270,3,4:38.0,M. Fultz makes 2-pt layup from 2 ft (assist by L. Shamet),,75,70
271,3,4:22.0,,E. Fournier misses 2-pt jump shot from 22 ft,75,70
272,3,4:19.0,Defensive rebound by M. Fultz,,75,70
273,3,4:10.0,M. Fultz misses 2-pt jump shot from 19 ft,,75,70
274,3,4:06.0,,Defensive rebound by M. Bamba,75,70
275,3,3:55.0,,A. Gordon misses 2-pt layup from 1 ft,75,70
276,3,3:52.0,Defensive rebound by A. Johnson,,75,70
277,3,3:43.0,J. Butler makes 2-pt layup from 2 ft,,77,70
278,3,3:43.0,,Orlando full timeout,77,70
279,3,3:43.0,J. Embiid enters the game for J. Butler,,77,70
280,3,3:43.0,F. Korkmaz enters the game for A. Johnson,,77,70
281,3,3:43.0,J. Redick enters the game for L. Shamet,,77,70
282,3,3:43.0,,J. Isaac enters the game for M. Bamba,77,70
283,3,3:43.0,,J. Simmons enters the game for E. Fournier,77,70
284,3,3:43.0,,N. Vučević enters the game for A. Gordon,77,70
285,3,3:24.0,,N. Vučević misses 2-pt layup from 4 ft,77,70
286,3,3:24.0,Defensive rebound by Team,,77,70
287,3,3:24.0,,Loose ball foul by N. Vučević (drawn by M. Muscala),77,70
288,3,3:10.0,J. Embiid misses 2-pt jump shot from 10 ft,,77,70
289,3,3:07.0,Offensive rebound by M. Muscala,,77,70
290,3,3:05.0,F. Korkmaz makes 3-pt jump shot from 25 ft (assist by M. Muscala),,80,70
291,3,2:39.0,,J. Grant misses 3-pt jump shot from 24 ft,80,70
292,3,2:37.0,Defensive rebound by J. Embiid,,80,70
293,3,2:25.0,Personal foul by J. Simmons (drawn by J. Embiid),,80,70
294,3,2:17.0,J. Embiid misses 3-pt jump shot from 26 ft,,80,70
295,3,2:14.0,,Defensive rebound by Team,80,70
296,3,2:00.0,,J. Simmons misses 2-pt jump shot from 20 ft,80,70
297,3,1:56.0,Defensive rebound by M. Muscala,,80,70
298,3,1:44.0,J. Embiid misses 2-pt dunk from 2 ft,,80,70
299,3,1:42.0,,Defensive rebound by N. Vučević,80,70
300,3,1:32.0,,N. Vučević misses 2-pt hook shot from 2 ft,80,70
301,3,1:30.0,Defensive rebound by J. Embiid,,80,70
302,3,1:09.0,F. Korkmaz misses 2-pt jump shot from 14 ft,,80,70
303,3,1:07.0,,Defensive rebound by Team,80,70
304,3,0:56.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Grant),80,73
305,3,0:51.0,Personal foul by J. Simmons (drawn by J. Redick),,80,73
306,3,0:51.0,J. Redick makes free throw 1 of 2,,81,73
307,3,0:51.0,J. Redick makes free throw 2 of 2,,82,73
308,3,0:33.0,,Turnover by J. Simmons (bad pass; steal by F. Korkmaz),82,73
309,3,0:29.0,J. Redick makes 3-pt jump shot from 26 ft (assist by F. Korkmaz),,85,73
310,3,0:11.0,,J. Simmons makes 3-pt jump shot from 26 ft,85,76
311,3,0:01.0,J. Embiid misses 2-pt jump shot from 14 ft,,85,76
312,3,0:00.0,Offensive rebound by M. Fultz,,85,76
313,3,0:00.0,M. Fultz makes 2-pt layup from 3 ft,,87,76
314,4,11:44.0,M. Fultz misses 2-pt layup from 3 ft,,87,76
315,4,11:41.0,,Defensive rebound by N. Vučević,87,76
316,4,11:39.0,,Offensive foul by J. Grant (drawn by J. Embiid),87,76
317,4,11:39.0,,Turnover by J. Grant (offensive foul),87,76
318,4,11:15.0,W. Chandler makes 2-pt jump shot from 1 ft (assist by J. Embiid),,89,76
319,4,10:59.0,,N. Vučević misses 3-pt jump shot from 27 ft,89,76
320,4,10:57.0,Defensive rebound by F. Korkmaz,,89,76
321,4,10:51.0,J. Embiid makes 3-pt jump shot from 26 ft (assist by M. Fultz),,92,76
322,4,10:32.0,,N. Vučević misses 2-pt jump shot from 11 ft,92,76
323,4,10:27.0,,Offensive rebound by J. Isaac,92,76
324,4,10:27.0,,J. Isaac misses 2-pt layup from 1 ft,92,76
325,4,10:24.0,,Offensive rebound by J. Isaac,92,76
326,4,10:24.0,,J. Isaac makes 2-pt layup from 1 ft,92,78
327,4,10:12.0,Offensive foul by J. Redick (drawn by J. Grant),,92,78
328,4,10:12.0,Turnover by J. Redick (offensive foul),,92,78
329,4,9:54.0,,N. Vučević makes 2-pt jump shot from 22 ft,92,80
330,4,9:44.0,Personal foul by J. Simmons (drawn by J. Redick),,92,80
331,4,9:37.0,W. Chandler misses 3-pt jump shot from 27 ft,,92,80
332,4,9:34.0,,Defensive rebound by T. Ross,92,80
333,4,9:28.0,,J. Grant makes 3-pt jump shot from 27 ft (assist by N. Vučević),92,83
334,4,9:26.0,Philadelphia full timeout,,92,83
335,4,9:09.0,J. Embiid misses 2-pt jump shot from 17 ft,,92,83
336,4,9:05.0,,Defensive rebound by J. Isaac,92,83
337,4,8:51.0,,Shooting foul by J. Embiid (drawn by J. Isaac),92,83
338,4,8:51.0,,J. Isaac makes free throw 1 of 2,92,84
339,4,8:51.0,J. Butler enters the game for F. Korkmaz,,92,84
340,4,8:51.0,L. Shamet enters the game for J. Redick,,92,84
341,4,8:51.0,,J. Isaac makes free throw 2 of 2,92,85
342,4,8:40.0,Turnover by M. Fultz (lost ball; steal by J. Grant),,92,85
343,4,8:28.0,,Shooting foul by M. Fultz (drawn by J. Simmons),92,85
344,4,8:28.0,,J. Simmons makes free throw 1 of 2,92,86
345,4,8:28.0,B. Simmons enters the game for M. Fultz,,92,86
346,4,8:28.0,,J. Simmons makes free throw 2 of 2,92,87
347,4,8:16.0,J. Butler misses 2-pt jump shot from 17 ft,,92,87
348,4,8:13.0,,Defensive rebound by J. Isaac,92,87
349,4,8:04.0,,N. Vučević makes 3-pt jump shot from 26 ft (assist by J. Grant),92,90
350,4,7:49.0,J. Embiid misses 2-pt layup from 2 ft (block by J. Isaac),,92,90
351,4,7:46.0,,Defensive rebound by J. Isaac,92,90
352,4,7:43.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Simmons),92,93
353,4,7:22.0,J. Embiid misses 2-pt jump shot from 13 ft,,92,93
354,4,7:19.0,,Defensive rebound by J. Isaac,92,93
355,4,7:12.0,,T. Ross makes 2-pt jump shot from 22 ft,92,95
356,4,7:12.0,Philadelphia full timeout,,92,95
357,4,7:12.0,M. Muscala enters the game for J. Embiid,,92,95
358,4,7:12.0,,D. Augustin enters the game for J. Grant,92,95
359,4,7:12.0,,A. Gordon enters the game for J. Isaac,92,95
360,4,7:05.0,Personal foul by J. Simmons (drawn by J. Butler),,92,95
361,4,6:54.0,Turnover by M. Muscala (bad pass; steal by A. Gordon),,92,95
362,4,6:50.0,,Personal foul by J. Butler (drawn by N. Vučević),92,95
363,4,6:43.0,,J. Simmons makes 2-pt jump shot from 20 ft (assist by A. Gordon),92,97
364,4,6:30.0,W. Chandler makes 2-pt jump shot from 11 ft (assist by J. Butler),,94,97
365,4,6:08.0,,Offensive foul by A. Gordon (drawn by M. Muscala),94,97
366,4,6:08.0,,Turnover by A. Gordon (offensive foul),94,97
367,4,5:51.0,W. Chandler makes 3-pt jump shot from 26 ft,,97,97
368,4,5:34.0,,Shooting foul by M. Muscala (drawn by N. Vučević),97,97
369,4,5:34.0,,N. Vučević makes free throw 1 of 2,97,98
370,4,5:34.0,J. Embiid enters the game for M. Muscala,,97,98
371,4,5:34.0,J. Redick enters the game for L. Shamet,,97,98
372,4,5:34.0,,E. Fournier enters the game for J. Simmons,97,98
373,4,5:34.0,,N. Vučević makes free throw 2 of 2,97,99
374,4,5:18.0,B. Simmons makes 2-pt dunk from 2 ft (assist by J. Embiid),,99,99
375,4,4:54.0,,N. Vučević misses 3-pt jump shot from 26 ft,99,99
376,4,4:51.0,Defensive rebound by J. Redick,,99,99
377,4,4:39.0,W. Chandler makes 2-pt dunk from 2 ft,,101,99
378,4,4:39.0,,Orlando full timeout,101,99
379,4,4:39.0,M. Muscala enters the game for W. Chandler,,101,99
