,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,SAN ANTONIO_ACTION,MEMPHIS_SCORE,SAN ANTONIO_SCORE
385,4,7:11.0,,Shooting foul by J. Jackson (drawn by L. Aldridge),80,90
386,4,7:11.0,,L. Aldridge makes free throw 1 of 2,80,91
387,4,7:11.0,,L. Aldridge makes free throw 2 of 2,80,92
388,4,7:03.0,D. Brooks misses 3-pt jump shot from 27 ft,,80,92
389,4,7:01.0,,Defensive rebound by R. Gay,80,92
390,4,6:49.0,,L. Aldridge makes 2-pt jump shot from 12 ft,80,94
391,4,6:33.0,J. Jackson misses 3-pt jump shot from 27 ft,,80,94
392,4,6:32.0,,Defensive rebound by Team,80,94
393,4,6:22.0,,Personal foul by J. Jackson (drawn by L. Aldridge),80,94
394,4,6:09.0,,R. Gay misses 2-pt jump shot from 22 ft,80,94
395,4,6:07.0,Defensive rebound by J. Holiday,,80,94
396,4,5:59.0,J. Green misses 3-pt jump shot from 25 ft,,80,94
397,4,5:56.0,,Defensive rebound by D. DeRozan,80,94
398,4,5:47.0,,Turnover by D. DeRozan (bad pass; steal by J. Carter),80,94
399,4,5:41.0,D. Brooks makes 3-pt jump shot from 23 ft (assist by J. Holiday),,83,94
400,4,5:28.0,,Shooting foul by J. Green (drawn by L. Aldridge),83,94
401,4,5:28.0,,L. Aldridge misses free throw 1 of 2,83,94
402,4,5:28.0,,Offensive rebound by Team,83,94
403,4,5:28.0,,D. Bertāns enters the game for R. Gay,83,94
404,4,5:28.0,,L. Aldridge makes free throw 2 of 2,83,95
405,4,5:07.0,J. Carter makes 3-pt jump shot from 29 ft,,86,95
406,4,4:49.0,,Shooting foul by J. Green (drawn by L. Aldridge),86,95
407,4,4:49.0,,L. Aldridge makes free throw 1 of 2,86,96
408,4,4:49.0,G. Temple enters the game for D. Brooks,,86,96
409,4,4:49.0,,D. White enters the game for B. Forbes,86,96
410,4,4:49.0,,L. Aldridge makes free throw 2 of 2,86,97
411,4,4:35.0,Turnover by J. Green (bad pass; steal by D. Bertāns),,86,97
412,4,4:28.0,,Personal foul by J. Jackson (drawn by D. DeRozan),86,97
413,4,4:28.0,,D. DeRozan makes free throw 1 of 2,86,98
414,4,4:28.0,,D. DeRozan makes free throw 2 of 2,86,99
415,4,4:21.0,J. Carter misses 3-pt jump shot from 27 ft,,86,99
416,4,4:21.0,Offensive rebound by Team,,86,99
417,4,4:21.0,,Loose ball foul by D. DeRozan (drawn by J. Green),86,99
418,4,4:06.0,Turnover by Team (shot clock),,86,99
419,4,3:50.0,,D. White makes 2-pt jump shot from 17 ft (assist by L. Aldridge),86,101
420,4,3:32.0,J. Holiday misses 2-pt layup from 5 ft,,86,101
421,4,3:26.0,Offensive rebound by J. Holiday,,86,101
422,4,3:26.0,J. Holiday makes 2-pt layup from 1 ft,,88,101
423,4,3:19.0,,Turnover by D. DeRozan (out of bounds lost ball),88,101
424,4,3:11.0,J. Holiday misses 3-pt jump shot from 24 ft,,88,101
425,4,3:08.0,,Defensive rebound by D. Bertāns,88,101
426,4,2:55.0,,L. Aldridge misses 2-pt layup from 8 ft,88,101
427,4,2:53.0,Defensive rebound by G. Temple,,88,101
428,4,2:48.0,G. Temple misses 2-pt layup from 3 ft,,88,101
429,4,2:48.0,,Defensive rebound by D. DeRozan,88,101
430,4,2:30.0,,D. White makes 2-pt layup from 2 ft (assist by D. Bertāns),88,103
431,4,2:13.0,Turnover by J. Jackson (bad pass),,88,103
432,4,2:13.0,Memphis full timeout,,88,103
433,4,2:13.0,,D. Cunningham enters the game for L. Aldridge,88,103
434,4,2:13.0,,D. Eubanks enters the game for D. Bertāns,88,103
435,4,2:13.0,,J. Poeltl enters the game for D. DeRozan,88,103
436,4,2:13.0,,Q. Pondexter enters the game for D. White,88,103
437,4,1:55.0,,P. Mills misses 3-pt jump shot from 27 ft,88,103
438,4,1:52.0,Defensive rebound by J. Green,,88,103
439,4,1:45.0,J. Holiday misses 3-pt jump shot from 26 ft,,88,103
440,4,1:43.0,,Defensive rebound by Q. Pondexter,88,103
441,4,1:25.0,,Q. Pondexter misses 3-pt jump shot from 24 ft,88,103
442,4,1:23.0,Defensive rebound by J. Green,,88,103
443,4,1:20.0,G. Temple misses 3-pt jump shot from 25 ft,,88,103
444,4,1:17.0,,Defensive rebound by P. Mills,88,103
445,4,1:01.0,,D. Cunningham misses 3-pt jump shot from 22 ft,88,103
446,4,1:01.0,,Offensive rebound by Team,88,103
447,4,1:01.0,Loose ball foul by J. Holiday (drawn by D. Eubanks),,88,103
448,4,1:01.0,,D. Eubanks makes free throw 1 of 2,88,104
449,4,1:01.0,,D. Eubanks makes free throw 2 of 2,88,105
450,4,0:52.0,Turnover by J. Green (offensive foul),,88,105
451,4,0:52.0,Offensive foul by J. Green (drawn by D. Eubanks),,88,105
452,4,0:52.0,I. Rabb enters the game for J. Green,,88,105
453,4,0:36.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by Q. Pondexter),88,108
454,4,0:25.0,J. Carter misses 3-pt jump shot from 29 ft,,88,108
455,4,0:23.0,,Defensive rebound by Q. Pondexter,88,108
456,4,0:01.0,,Turnover by Team (shot clock),88,108
