,QUARTER,TIME_REMAINING,NEW YORK_ACTION,PHILADELPHIA_ACTION,NEW YORK_SCORE,PHILADELPHIA_SCORE
381,4,7:19.0,N. Vonleh makes 2-pt layup at rim,,91,108
382,4,7:11.0,,J. Butler makes 2-pt layup at rim (assist by B. Simmons),91,110
383,4,6:53.0,Shooting foul by M. Muscala (drawn by E. Freedom),,91,110
384,4,6:53.0,E. Freedom makes free throw 1 of 2,,92,110
385,4,6:53.0,T. Hardaway enters the game for D. Dotson,,92,110
386,4,6:53.0,K. Knox enters the game for C. Lee,,92,110
387,4,6:53.0,E. Freedom makes free throw 2 of 2,,93,110
388,4,6:43.0,,Personal foul by N. Vonleh (drawn by B. Simmons),93,110
389,4,6:32.0,,L. Shamet makes 3-pt jump shot from 25 ft (assist by B. Simmons),93,113
390,4,6:17.0,E. Mudiay misses 2-pt jump shot from 13 ft,,93,113
391,4,6:15.0,,Defensive rebound by W. Chandler,93,113
392,4,6:06.0,,J. Butler misses 2-pt layup from 1 ft,93,113
393,4,6:03.0,Defensive rebound by N. Vonleh,,93,113
394,4,5:57.0,K. Knox misses 3-pt jump shot from 26 ft,,93,113
395,4,5:54.0,,Defensive rebound by M. Muscala,93,113
396,4,5:35.0,,W. Chandler misses 2-pt jump shot from 8 ft,93,113
397,4,5:32.0,Defensive rebound by N. Vonleh,,93,113
398,4,5:19.0,E. Mudiay misses 3-pt jump shot from 25 ft,,93,113
399,4,5:16.0,,Defensive rebound by M. Muscala,93,113
400,4,5:03.0,,M. Muscala makes 3-pt jump shot from 26 ft (assist by W. Chandler),93,116
401,4,5:03.0,New York full timeout,,93,116
402,4,4:46.0,T. Hardaway makes 2-pt jump shot from 3 ft,,95,116
403,4,4:28.0,,L. Shamet misses 2-pt layup from 1 ft,95,116
404,4,4:25.0,Defensive rebound by N. Vonleh,,95,116
405,4,4:20.0,K. Knox misses 3-pt jump shot from 23 ft,,95,116
406,4,4:17.0,,Defensive rebound by B. Simmons,95,116
407,4,4:08.0,,L. Shamet makes 3-pt jump shot from 24 ft (assist by J. Butler),95,119
408,4,3:47.0,Shooting foul by W. Chandler (drawn by T. Hardaway),,95,119
409,4,3:47.0,T. Hardaway makes free throw 1 of 3,,96,119
410,4,3:47.0,T. Hardaway makes free throw 2 of 3,,97,119
411,4,3:47.0,T. Hardaway makes free throw 3 of 3,,98,119
412,4,3:47.0,M. Hezonja enters the game for E. Freedom,,98,119
413,4,3:47.0,L. Kornet enters the game for E. Mudiay,,98,119
414,4,3:47.0,F. Ntilikina enters the game for N. Vonleh,,98,119
415,4,3:47.0,,Philadelphia full timeout,98,119
416,4,3:47.0,,D. Jackson enters the game for J. Butler,98,119
417,4,3:47.0,,A. Johnson enters the game for W. Chandler,98,119
418,4,3:47.0,,F. Korkmaz enters the game for M. Muscala,98,119
419,4,3:47.0,,S. Milton enters the game for B. Simmons,98,119
420,4,3:47.0,,Personal take foul by T. Hardaway (drawn by D. Jackson),98,119
421,4,3:47.0,D. Dotson enters the game for T. Hardaway,,98,119
422,4,3:35.0,,S. Milton makes 3-pt jump shot from 26 ft (assist by A. Johnson),98,122
423,4,3:17.0,L. Kornet makes 3-pt jump shot from 26 ft (assist by F. Ntilikina),,101,122
424,4,2:53.0,,A. Johnson makes 2-pt layup from 2 ft (assist by S. Milton),101,124
425,4,2:40.0,D. Dotson makes 2-pt layup from 2 ft,,103,124
426,4,2:19.0,,S. Milton misses 3-pt jump shot from 25 ft,103,124
427,4,2:15.0,Defensive rebound by M. Hezonja,,103,124
428,4,2:02.0,D. Dotson misses 2-pt layup from 3 ft,,103,124
429,4,1:59.0,,Defensive rebound by F. Korkmaz,103,124
430,4,1:50.0,,A. Johnson makes 3-pt jump shot from 26 ft (assist by D. Jackson),103,127
431,4,1:38.0,K. Knox misses 2-pt layup from 2 ft,,103,127
432,4,1:36.0,,Defensive rebound by D. Jackson,103,127
433,4,1:26.0,,F. Korkmaz misses 3-pt jump shot from 25 ft,103,127
434,4,1:22.0,Defensive rebound by K. Knox,,103,127
435,4,1:18.0,Shooting foul by A. Johnson (drawn by K. Knox),,103,127
436,4,1:18.0,K. Knox makes free throw 1 of 2,,104,127
437,4,1:18.0,K. Knox makes free throw 2 of 2,,105,127
438,4,1:09.0,,Personal take foul by M. Hezonja (drawn by S. Milton),105,127
439,4,1:09.0,,S. Milton makes free throw 1 of 2,105,128
440,4,1:09.0,,S. Milton makes free throw 2 of 2,105,129
441,4,1:01.0,F. Ntilikina misses 2-pt layup from 3 ft,,105,129
442,4,0:56.0,Offensive rebound by L. Kornet,,105,129
443,4,0:56.0,L. Kornet misses 2-pt dunk at rim,,105,129
444,4,0:55.0,,Defensive rebound by S. Milton,105,129
445,4,0:55.0,,D. Jackson makes 2-pt layup from 6 ft (assist by S. Milton),105,131
446,4,0:44.0,Shooting foul by A. Johnson (drawn by M. Hezonja),,105,131
447,4,0:44.0,M. Hezonja makes free throw 1 of 2,,106,131
448,4,0:44.0,M. Hezonja makes free throw 2 of 2,,107,131
449,4,0:20.0,,Turnover by Team (shot clock),107,131
450,4,0:08.0,,Violation by Team (kicked ball),107,131
451,4,0:02.0,D. Dotson makes 2-pt dunk from 1 ft,,109,131
