,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,ORLANDO_ACTION,WASHINGTON_SCORE,ORLANDO_SCORE
386,4,1:50.0,Washington full timeout,,105,111
387,4,1:33.0,Turnover by J. Wall (bad pass; steal by D. Augustin),,105,111
388,4,1:33.0,,Personal foul by A. Rivers (drawn by D. Augustin),105,111
389,4,1:17.0,,N. Vučević misses 2-pt hook shot from 4 ft,105,111
390,4,1:15.0,Defensive rebound by K. Oubre,,105,111
391,4,1:05.0,J. Wall misses 2-pt layup from 2 ft (block by N. Vučević),,105,111
392,4,0:59.0,,Defensive rebound by E. Fournier,105,111
393,4,0:47.0,,E. Fournier makes 3-pt jump shot from 27 ft (assist by D. Augustin),105,114
394,4,0:39.0,B. Beal makes 3-pt jump shot from 26 ft,,108,114
395,4,0:36.0,,Personal take foul by A. Rivers (drawn by D. Augustin),108,114
396,4,0:36.0,,D. Augustin misses free throw 1 of 2,108,114
397,4,0:36.0,,Offensive rebound by Team,108,114
398,4,0:36.0,,D. Augustin makes free throw 2 of 2,108,115
399,4,0:30.0,B. Beal misses 3-pt jump shot from 26 ft,,108,115
400,4,0:26.0,,Defensive rebound by T. Ross,108,115
401,4,0:24.0,,Personal foul by A. Rivers (drawn by D. Augustin),108,115
402,4,0:24.0,,D. Augustin makes free throw 1 of 2,108,116
403,4,0:24.0,,D. Augustin makes free throw 2 of 2,108,117
404,4,0:15.0,J. Wall misses 2-pt layup from 2 ft,,108,117
405,4,0:13.0,,Defensive rebound by N. Vučević,108,117
