,QUARTER,TIME_REMAINING,DETROIT_ACTION,TORONTO_ACTION,DETROIT_SCORE,TORONTO_SCORE
380,4,7:37.0,Defensive rebound by A. Drummond,,88,92
381,4,7:22.0,A. Drummond misses 2-pt hook shot from 6 ft (block by J. Valančiūnas),,88,92
382,4,7:22.0,Offensive rebound by Team,,88,92
383,4,7:20.0,Personal foul by F. VanVleet (drawn by A. Drummond),,88,92
384,4,7:06.0,B. Griffin misses 3-pt jump shot from 63 ft,,88,92
385,4,7:06.0,Offensive rebound by Team,,88,92
386,4,7:06.0,Turnover by Team (shot clock),,88,92
387,4,6:59.0,,P. Siakam makes 3-pt jump shot from 23 ft (assist by F. VanVleet),88,95
388,4,6:44.0,R. Jackson makes 2-pt jump shot from 13 ft,,90,95
389,4,6:35.0,,Offensive foul by K. Leonard (drawn by S. Johnson),90,95
390,4,6:35.0,,Turnover by K. Leonard (offensive foul),90,95
391,4,6:17.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by L. Galloway),,93,95
392,4,6:14.0,,Turnover by J. Valančiūnas (bad pass),93,95
393,4,6:08.0,B. Griffin misses 3-pt jump shot from 27 ft,,93,95
394,4,6:05.0,,Defensive rebound by P. Siakam,93,95
395,4,5:55.0,,Personal foul by S. Johnson (drawn by J. Valančiūnas),93,95
396,4,5:48.0,,K. Leonard makes 2-pt layup from 2 ft (assist by K. Lowry),93,97
397,4,5:32.0,S. Johnson makes 3-pt jump shot from 23 ft (assist by R. Jackson),,96,97
398,4,5:23.0,,Turnover by K. Leonard (lost ball; steal by S. Johnson),96,97
399,4,5:20.0,Offensive foul by A. Drummond (drawn by K. Lowry),,96,97
400,4,5:20.0,Turnover by A. Drummond (offensive foul),,96,97
401,4,5:12.0,,J. Valančiūnas misses 2-pt layup from 3 ft (block by B. Griffin),96,97
402,4,5:12.0,Defensive rebound by Team,,96,97
403,4,4:54.0,R. Jackson makes 2-pt jump shot from 11 ft,,98,97
404,4,4:42.0,,K. Lowry misses 3-pt jump shot from 26 ft,98,97
405,4,4:42.0,Defensive rebound by B. Griffin,,98,97
406,4,4:29.0,R. Jackson makes 2-pt layup from 2 ft,,100,97
407,4,4:29.0,,Toronto full timeout,100,97
408,4,4:29.0,,O. Anunoby enters the game for F. VanVleet,100,97
409,4,4:20.0,,Personal foul by L. Galloway (drawn by O. Anunoby),100,97
410,4,4:20.0,,O. Anunoby misses free throw 1 of 2,100,97
411,4,4:20.0,,Offensive rebound by Team,100,97
412,4,4:20.0,,O. Anunoby misses free throw 2 of 2,100,97
413,4,4:18.0,Defensive rebound by B. Griffin,,100,97
414,4,4:07.0,R. Jackson misses 2-pt jump shot from 12 ft,,100,97
415,4,4:04.0,,Defensive rebound by J. Valančiūnas,100,97
416,4,3:47.0,,Turnover by K. Leonard (lost ball; steal by S. Johnson),100,97
417,4,3:31.0,Turnover by R. Jackson (traveling),,100,97
418,4,3:19.0,,K. Leonard makes 2-pt layup from 2 ft,100,99
419,4,3:19.0,Detroit full timeout,,100,99
420,4,3:03.0,R. Jackson misses 3-pt jump shot from 27 ft,,100,99
421,4,3:01.0,,Defensive rebound by K. Lowry,100,99
422,4,3:00.0,Clear path foul by K. Leonard,,100,99
423,4,3:00.0,,K. Leonard misses clear path free throw 1 of 2,100,99
424,4,3:00.0,,Offensive rebound by Team,100,99
425,4,3:00.0,,K. Leonard makes clear path free throw 2 of 2,100,100
426,4,2:52.0,,Turnover by K. Leonard (traveling),100,100
427,4,2:36.0,R. Jackson misses 2-pt layup from 5 ft,,100,100
428,4,2:32.0,Offensive rebound by A. Drummond,,100,100
429,4,2:32.0,A. Drummond makes 2-pt dunk from 1 ft,,102,100
430,4,2:25.0,,K. Leonard misses 2-pt jump shot from 10 ft,102,100
431,4,2:22.0,Defensive rebound by B. Griffin,,102,100
432,4,2:01.0,B. Griffin makes 2-pt jump shot from 12 ft,,104,100
433,4,1:42.0,,K. Lowry misses 2-pt jump shot from 16 ft,104,100
434,4,1:36.0,,Offensive rebound by J. Valančiūnas,104,100
435,4,1:36.0,,J. Valančiūnas misses 2-pt layup at rim,104,100
436,4,1:36.0,Defensive rebound by S. Johnson,,104,100
437,4,1:15.0,B. Griffin misses 2-pt jump shot from 23 ft,,104,100
438,4,1:13.0,,Defensive rebound by P. Siakam,104,100
439,4,1:06.0,,K. Lowry makes 2-pt layup from 1 ft,104,102
440,4,0:55.0,Detroit full timeout,,104,102
441,4,0:49.0,R. Jackson misses 2-pt jump shot from 3 ft,,104,102
442,4,0:48.0,,Defensive rebound by Team,104,102
443,4,0:38.0,,K. Leonard makes 2-pt jump shot from 11 ft,104,104
444,4,0:23.0,Personal foul by K. Leonard (drawn by B. Griffin),,104,104
445,4,0:11.0,B. Griffin misses 2-pt jump shot from 7 ft,,104,104
446,4,0:10.0,,Defensive rebound by K. Lowry,104,104
447,4,0:10.0,,Toronto full timeout,104,104
448,4,0:10.0,R. Bullock enters the game for R. Jackson,,104,104
449,4,0:02.0,,Turnover by K. Leonard (out of bounds lost ball),104,104
450,4,0:02.0,Detroit full timeout,,104,104
451,4,0:02.0,J. Calderón enters the game for A. Drummond,,104,104
452,4,0:02.0,R. Jackson enters the game for L. Galloway,,104,104
453,4,0:02.0,G. Robinson enters the game for S. Johnson,,104,104
454,4,0:02.0,,F. VanVleet enters the game for J. Valančiūnas,104,104
455,4,0:01.0,G. Robinson misses 2-pt layup from 2 ft (block by P. Siakam),,104,104
456,4,0:01.0,Offensive rebound by Team,,104,104
457,4,0:01.0,A. Drummond enters the game for G. Robinson,,104,104
458,4,0:01.0,,J. Valančiūnas enters the game for F. VanVleet,104,104
459,4,0:00.0,R. Bullock makes 2-pt jump shot from 5 ft (assist by J. Calderón),,106,104
