,QUARTER,TIME_REMAINING,BOSTON_ACTION,MEMPHIS_ACTION,BOSTON_SCORE,MEMPHIS_SCORE
389,4,4:47.0,,M. Conley makes free throw 1 of 1,91,93
390,4,4:43.0,Boston full timeout,,91,93
391,4,4:43.0,M. Smart enters the game for J. Brown,,91,93
392,4,4:43.0,,K. Anderson enters the game for J. Green,91,93
393,4,4:37.0,K. Irving misses 2-pt jump shot from 22 ft,,91,93
394,4,4:34.0,,Defensive rebound by M. Conley,91,93
395,4,4:19.0,,G. Temple misses 2-pt layup from 1 ft,91,93
396,4,4:13.0,Defensive rebound by A. Horford,,91,93
397,4,4:06.0,K. Irving makes 2-pt layup from 1 ft (assist by A. Horford),,93,93
398,4,3:48.0,,Shooting foul by J. Tatum (drawn by J. Jackson),93,93
399,4,3:48.0,,J. Jackson makes free throw 1 of 2,93,94
400,4,3:48.0,,J. Jackson misses free throw 2 of 2,93,94
401,4,3:46.0,Defensive rebound by G. Hayward,,93,94
402,4,3:30.0,K. Irving misses 2-pt jump shot from 6 ft,,93,94
403,4,3:30.0,Offensive rebound by K. Irving,,93,94
404,4,3:30.0,Personal foul by J. Jackson (drawn by K. Irving),,93,94
405,4,3:19.0,A. Horford makes 2-pt layup from 1 ft (assist by K. Irving),,95,94
406,4,3:19.0,Shooting foul by J. Jackson (drawn by A. Horford),,95,94
407,4,3:19.0,M. Morris enters the game for J. Tatum,,95,94
408,4,3:19.0,,D. Brooks enters the game for J. Jackson,95,94
409,4,3:19.0,A. Horford makes free throw 1 of 1,,96,94
410,4,3:05.0,,M. Conley makes 3-pt jump shot from 25 ft (assist by M. Gasol),96,97
411,4,2:41.0,M. Morris makes 2-pt jump shot from 17 ft,,98,97
412,4,2:19.0,,Turnover by M. Conley (lost ball; steal by K. Irving),98,97
413,4,2:13.0,G. Hayward makes 2-pt layup from 1 ft (assist by K. Irving),,100,97
414,4,1:57.0,,M. Conley makes 2-pt jump shot from 8 ft,100,99
415,4,1:41.0,G. Hayward misses 3-pt jump shot from 23 ft,,100,99
416,4,1:39.0,Offensive rebound by G. Hayward,,100,99
417,4,1:33.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,103,99
418,4,1:32.0,,Memphis full timeout,103,99
419,4,1:18.0,,Turnover by G. Temple (bad pass; steal by M. Smart),103,99
420,4,1:18.0,,Loose ball foul by M. Gasol (drawn by M. Smart),103,99
421,4,0:59.0,M. Morris makes 2-pt jump shot from 14 ft (assist by K. Irving),,105,99
422,4,0:51.0,,M. Conley makes 2-pt jump shot from 12 ft,105,101
423,4,0:51.0,J. Tatum enters the game for M. Smart,,105,101
424,4,0:35.0,A. Horford makes 3-pt jump shot from 26 ft (assist by K. Irving),,108,101
425,4,0:32.0,,M. Conley misses 3-pt jump shot from 28 ft,108,101
426,4,0:29.0,Defensive rebound by K. Irving,,108,101
427,4,0:28.0,Personal take foul by M. Conley (drawn by K. Irving),,108,101
428,4,0:28.0,K. Irving makes free throw 1 of 2,,109,101
429,4,0:28.0,K. Irving makes free throw 2 of 2,,110,101
430,4,0:22.0,,Shooting foul by J. Tatum (drawn by M. Gasol),110,101
431,4,0:22.0,,M. Gasol makes free throw 1 of 2,110,102
432,4,0:22.0,,M. Gasol makes free throw 2 of 2,110,103
433,4,0:15.0,Boston full timeout,,110,103
434,4,0:12.0,Personal foul by G. Temple (drawn by K. Irving),,110,103
435,4,0:12.0,K. Irving makes free throw 1 of 2,,111,103
436,4,0:12.0,S. Ojeleye enters the game for A. Horford,,111,103
437,4,0:12.0,K. Irving makes free throw 2 of 2,,112,103
438,4,0:08.0,,M. Conley misses 3-pt jump shot from 26 ft,112,103
439,4,0:04.0,Defensive rebound by M. Morris,,112,103
