,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,SAN ANTONIO_ACTION,MINNESOTA_SCORE,SAN ANTONIO_SCORE
210,2,3:10.0,,Personal foul by K. Towns (drawn by L. Aldridge),41,46
211,2,3:10.0,D. Rose enters the game for J. Butler,,41,46
212,2,3:04.0,,R. Gay misses 2-pt layup from 1 ft,41,46
213,2,3:02.0,Defensive rebound by A. Wiggins,,41,46
214,2,2:55.0,J. Teague makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,44,46
215,2,2:37.0,,Shooting foul by A. Tolliver (drawn by D. DeRozan),44,46
216,2,2:37.0,,D. DeRozan makes free throw 1 of 2,44,47
217,2,2:37.0,,B. Forbes enters the game for R. Gay,44,47
218,2,2:37.0,,D. DeRozan makes free throw 2 of 2,44,48
219,2,2:25.0,A. Wiggins makes 2-pt jump shot from 13 ft,,46,48
220,2,2:09.0,,D. DeRozan makes 2-pt layup from 6 ft,46,50
221,2,2:09.0,,Shooting foul by K. Towns (drawn by D. DeRozan),46,50
222,2,2:09.0,G. Dieng enters the game for K. Towns,,46,50
223,2,2:09.0,,P. Gasol enters the game for D. Bertāns,46,50
224,2,2:09.0,,D. DeRozan misses free throw 1 of 1,46,50
225,2,2:09.0,,Offensive rebound by L. Aldridge,46,50
226,2,1:56.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by D. DeRozan),46,52
227,2,1:43.0,Turnover by A. Wiggins (out of bounds lost ball),,46,52
228,2,1:29.0,,B. Forbes makes 2-pt jump shot from 20 ft (assist by D. DeRozan),46,54
229,2,1:23.0,Personal foul by P. Mills (drawn by A. Wiggins),,46,54
230,2,1:23.0,A. Wiggins makes free throw 1 of 2,,47,54
231,2,1:23.0,A. Wiggins makes free throw 2 of 2,,48,54
232,2,1:10.0,,Turnover by B. Forbes (bad pass; steal by J. Teague),48,54
233,2,1:01.0,J. Teague makes 2-pt layup from 7 ft,,50,54
234,2,0:36.0,,B. Forbes misses 3-pt jump shot from 25 ft,50,54
235,2,0:35.0,,Offensive rebound by L. Aldridge,50,54
236,2,0:31.0,,P. Mills misses 3-pt jump shot from 25 ft,50,54
237,2,0:30.0,,Offensive rebound by P. Gasol,50,54
238,2,0:28.0,,D. DeRozan makes 2-pt jump shot from 12 ft (assist by P. Gasol),50,56
239,2,0:06.0,A. Wiggins misses 2-pt jump shot from 20 ft,,50,56
240,2,0:06.0,Offensive rebound by Team,,50,56
241,2,0:06.0,,D. Cunningham enters the game for P. Gasol,50,56
242,2,0:00.0,D. Rose makes 2-pt hook shot from 2 ft,,52,56
243,3,11:45.0,,B. Forbes misses 3-pt jump shot from 24 ft,52,56
244,3,11:41.0,Defensive rebound by A. Wiggins,,52,56
245,3,11:29.0,K. Towns makes 3-pt jump shot from 25 ft (assist by A. Wiggins),,55,56
246,3,11:03.0,,L. Aldridge misses 3-pt jump shot from 26 ft,55,56
247,3,11:02.0,,Offensive rebound by J. Poeltl,55,56
248,3,10:57.0,,B. Forbes makes 3-pt jump shot from 25 ft (assist by J. Poeltl),55,59
249,3,10:45.0,Personal foul by J. Poeltl (drawn by K. Towns),,55,59
250,3,10:35.0,K. Towns makes 2-pt jump shot from 15 ft (assist by J. Teague),,57,59
251,3,10:12.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by D. DeRozan),57,61
252,3,9:57.0,T. Gibson misses 2-pt layup from 3 ft (block by L. Aldridge),,57,61
253,3,9:53.0,Offensive rebound by T. Gibson,,57,61
254,3,9:52.0,T. Gibson makes 2-pt jump shot from 12 ft,,59,61
255,3,9:42.0,,Personal foul by T. Gibson (drawn by L. Aldridge),59,61
256,3,9:28.0,,R. Gay misses 2-pt jump shot from 16 ft,59,61
257,3,9:26.0,,Offensive rebound by J. Poeltl,59,61
258,3,9:10.0,,J. Poeltl misses 2-pt jump shot from 12 ft,59,61
259,3,9:08.0,Defensive rebound by T. Gibson,,59,61
260,3,9:01.0,J. Teague makes 2-pt layup from 2 ft,,61,61
261,3,8:48.0,,Shooting foul by J. Teague (drawn by B. Forbes),61,61
262,3,8:48.0,,B. Forbes makes free throw 1 of 2,61,62
263,3,8:48.0,,M. Belinelli enters the game for R. Gay,61,62
264,3,8:48.0,,P. Gasol enters the game for J. Poeltl,61,62
265,3,8:48.0,,B. Forbes makes free throw 2 of 2,61,63
266,3,8:41.0,J. Teague makes 2-pt layup from 3 ft,,63,63
267,3,8:41.0,Shooting foul by B. Forbes (drawn by J. Teague),,63,63
268,3,8:41.0,J. Teague makes free throw 1 of 1,,64,63
269,3,8:22.0,,D. DeRozan misses 3-pt jump shot from 23 ft,64,63
270,3,8:19.0,Defensive rebound by J. Teague,,64,63
271,3,8:18.0,Shooting foul by B. Forbes (drawn by J. Teague),,64,63
272,3,8:18.0,J. Teague makes free throw 1 of 2,,65,63
273,3,8:18.0,J. Teague makes free throw 2 of 2,,66,63
274,3,7:57.0,,D. DeRozan makes 2-pt layup from 2 ft,66,65
275,3,7:46.0,Offensive foul by K. Towns (drawn by D. DeRozan),,66,65
276,3,7:46.0,Turnover by K. Towns (offensive foul),,66,65
277,3,7:46.0,G. Dieng enters the game for K. Towns,,66,65
278,3,7:38.0,,Turnover by D. DeRozan (traveling),66,65
279,3,7:14.0,G. Dieng misses 3-pt jump shot from 27 ft,,66,65
280,3,7:12.0,,Defensive rebound by L. Aldridge,66,65
281,3,7:03.0,,D. DeRozan makes 2-pt jump shot from 17 ft,66,67
282,3,7:03.0,Minnesota full timeout,,66,67
283,3,7:03.0,,P. Mills enters the game for B. Forbes,66,67
284,3,6:48.0,J. Butler makes 2-pt layup from 2 ft,,68,67
285,3,6:32.0,,M. Belinelli makes 2-pt jump shot from 16 ft,68,69
286,3,6:18.0,J. Butler makes 2-pt jump shot from 8 ft,,70,69
287,3,6:00.0,,L. Aldridge misses 2-pt jump shot from 17 ft,70,69
288,3,5:58.0,Defensive rebound by T. Gibson,,70,69
289,3,5:48.0,Personal foul by D. DeRozan (drawn by J. Butler),,70,69
290,3,5:48.0,D. Rose enters the game for J. Butler,,70,69
291,3,5:41.0,J. Teague misses 2-pt jump shot from 9 ft,,70,69
292,3,5:40.0,Offensive rebound by G. Dieng,,70,69
293,3,5:40.0,Shooting foul by L. Aldridge (drawn by G. Dieng),,70,69
294,3,5:40.0,G. Dieng misses free throw 1 of 2,,70,69
295,3,5:40.0,Offensive rebound by Team,,70,69
296,3,5:40.0,G. Dieng makes free throw 2 of 2,,71,69
297,3,5:28.0,,Personal foul by A. Wiggins (drawn by D. DeRozan),71,69
298,3,5:28.0,,D. Cunningham enters the game for L. Aldridge,71,69
299,3,5:20.0,,Shooting foul by A. Wiggins (drawn by D. DeRozan),71,69
300,3,5:20.0,,D. DeRozan misses free throw 1 of 2,71,69
301,3,5:20.0,,Offensive rebound by Team,71,69
302,3,5:20.0,,D. DeRozan makes free throw 2 of 2,71,70
303,3,5:10.0,J. Teague makes 2-pt jump shot from 8 ft,,73,70
304,3,4:52.0,,D. DeRozan makes 3-pt jump shot from 23 ft (assist by P. Gasol),73,73
305,3,4:35.0,A. Wiggins misses 2-pt jump shot from 18 ft,,73,73
306,3,4:33.0,,Defensive rebound by M. Belinelli,73,73
307,3,4:17.0,,M. Belinelli misses 3-pt jump shot from 23 ft,73,73
308,3,4:15.0,,Offensive rebound by P. Gasol,73,73
309,3,4:13.0,,M. Belinelli misses 2-pt layup from 2 ft,73,73
310,3,4:11.0,Defensive rebound by A. Wiggins,,73,73
311,3,4:04.0,Shooting foul by P. Mills (drawn by J. Teague),,73,73
312,3,4:04.0,J. Teague makes free throw 1 of 2,,74,73
313,3,4:04.0,J. Teague makes free throw 2 of 2,,75,73
314,3,3:46.0,,Shooting foul by G. Dieng (drawn by P. Gasol),75,73
315,3,3:46.0,,P. Gasol makes free throw 1 of 2,75,74
316,3,3:46.0,,P. Gasol makes free throw 2 of 2,75,75
317,3,3:25.0,J. Teague misses 2-pt jump shot from 8 ft,,75,75
318,3,3:23.0,,Defensive rebound by P. Gasol,75,75
319,3,3:12.0,,D. Cunningham misses 2-pt layup from 2 ft,75,75
320,3,3:12.0,Defensive rebound by G. Dieng,,75,75
321,3,2:58.0,G. Dieng misses 3-pt jump shot from 26 ft,,75,75
322,3,2:54.0,,Defensive rebound by P. Gasol,75,75
323,3,2:53.0,,San Antonio full timeout,75,75
324,3,2:53.0,T. Jones enters the game for J. Teague,,75,75
325,3,2:53.0,,L. Aldridge enters the game for D. Cunningham,75,75
326,3,2:43.0,,L. Aldridge misses 2-pt jump shot from 10 ft,75,75
327,3,2:40.0,Defensive rebound by T. Gibson,,75,75
328,3,2:27.0,Shooting foul by P. Gasol (drawn by G. Dieng),,75,75
329,3,2:27.0,G. Dieng makes free throw 1 of 2,,76,75
330,3,2:27.0,,B. Forbes enters the game for M. Belinelli,76,75
331,3,2:27.0,,R. Gay enters the game for D. DeRozan,76,75
332,3,2:27.0,G. Dieng makes free throw 2 of 2,,77,75
333,3,2:15.0,,Personal foul by G. Dieng (drawn by L. Aldridge),77,75
334,3,2:15.0,,L. Aldridge misses free throw 1 of 2,77,75
335,3,2:15.0,,Offensive rebound by Team,77,75
336,3,2:15.0,,L. Aldridge makes free throw 2 of 2,77,76
337,3,2:00.0,D. Rose makes 2-pt jump shot from 14 ft,,79,76
338,3,1:43.0,,R. Gay makes 3-pt jump shot from 26 ft (assist by L. Aldridge),79,79
339,3,1:28.0,D. Rose misses 2-pt jump shot from 11 ft,,79,79
340,3,1:27.0,Offensive rebound by G. Dieng,,79,79
341,3,1:18.0,T. Jones misses 2-pt jump shot from 12 ft,,79,79
342,3,1:17.0,,Defensive rebound by P. Gasol,79,79
343,3,1:14.0,,P. Mills misses 2-pt layup from 3 ft,79,79
344,3,1:12.0,Defensive rebound by A. Wiggins,,79,79
345,3,1:06.0,A. Wiggins makes 2-pt jump shot from 5 ft,,81,79
346,3,0:50.0,,L. Aldridge misses 2-pt layup from 2 ft (block by G. Dieng),81,79
347,3,0:50.0,Defensive rebound by A. Wiggins,,81,79
348,3,0:45.0,T. Gibson makes 2-pt layup from 2 ft,,83,79
349,3,0:35.0,Violation by Team (kicked ball),,83,79
350,3,0:26.0,,R. Gay makes 2-pt layup from 3 ft,83,81
351,3,0:26.0,Violation by Team (def goaltending),,83,81
352,3,0:03.0,D. Rose misses 2-pt hook shot from 7 ft,,83,81
353,3,0:03.0,,Defensive rebound by P. Mills,83,81
354,3,0:00.0,,P. Mills misses 3-pt jump shot from 25 ft,83,81
355,3,0:00.0,,Offensive rebound by Team,83,81
356,4,11:42.0,D. Rose misses 2-pt jump shot from 16 ft,,83,81
357,4,11:40.0,,Defensive rebound by R. Gay,83,81
358,4,11:32.0,,Turnover by L. Aldridge (3 sec),83,81
359,4,11:17.0,J. Butler misses 2-pt jump shot from 14 ft,,83,81
360,4,11:15.0,,Defensive rebound by P. Mills,83,81
361,4,11:04.0,,R. Gay misses 2-pt jump shot from 19 ft,83,81
362,4,11:02.0,Defensive rebound by J. Butler,,83,81
363,4,10:58.0,G. Dieng makes 2-pt layup from 2 ft (assist by D. Rose),,85,81
364,4,10:46.0,,Turnover by P. Gasol (bad pass; steal by J. Butler),85,81
365,4,10:43.0,Turnover by D. Rose (bad pass),,85,81
366,4,10:32.0,,B. Forbes makes 2-pt jump shot from 20 ft (assist by P. Gasol),85,83
367,4,10:12.0,Shooting foul by P. Gasol (drawn by G. Dieng),,85,83
368,4,10:12.0,G. Dieng misses free throw 1 of 2,,85,83
369,4,10:12.0,Offensive rebound by Team,,85,83
370,4,10:12.0,G. Dieng makes free throw 2 of 2,,86,83
371,4,9:54.0,,P. Mills makes 3-pt jump shot from 24 ft (assist by P. Gasol),86,86
372,4,9:39.0,Personal foul by B. Forbes (drawn by J. Butler),,86,86
373,4,9:39.0,,D. Bertāns enters the game for P. Gasol,86,86
374,4,9:39.0,,D. DeRozan enters the game for P. Mills,86,86
375,4,9:36.0,Personal foul by R. Gay (drawn by G. Dieng),,86,86
376,4,9:29.0,J. Butler misses 2-pt layup from 2 ft,,86,86
377,4,9:29.0,Offensive rebound by Team,,86,86
378,4,9:29.0,,Loose ball foul by B. Forbes (drawn by G. Dieng),86,86
379,4,9:21.0,T. Jones makes 2-pt jump shot from 7 ft (assist by G. Dieng),,88,86
380,4,9:03.0,,B. Forbes misses 3-pt jump shot from 24 ft,88,86
381,4,8:58.0,,Offensive rebound by L. Aldridge,88,86
382,4,8:58.0,,L. Aldridge misses 2-pt layup at rim,88,86
383,4,8:58.0,,Offensive rebound by L. Aldridge,88,86
384,4,8:55.0,,L. Aldridge makes 2-pt layup at rim,88,88
385,4,8:41.0,G. Dieng makes 2-pt jump shot from 18 ft (assist by J. Butler),,90,88
