,QUARTER,TIME_REMAINING,INDIANA_ACTION,BOSTON_ACTION,INDIANA_SCORE,BOSTON_SCORE
385,4,6:55.0,,T. Rozier misses 2-pt jump shot from 9 ft,94,122
386,4,6:53.0,Defensive rebound by T. Leaf,,94,122
387,4,6:46.0,C. Joseph misses 2-pt layup from 5 ft,,94,122
388,4,6:46.0,Offensive rebound by K. O'Quinn,,94,122
389,4,6:40.0,C. Joseph misses 3-pt jump shot from 22 ft,,94,122
390,4,6:40.0,,Defensive rebound by T. Rozier,94,122
391,4,6:34.0,,J. Tatum misses 3-pt jump shot from 26 ft,94,122
392,4,6:28.0,,Offensive rebound by T. Rozier,94,122
393,4,6:24.0,,Turnover by T. Rozier (bad pass; steal by D. McDermott),94,122
394,4,6:19.0,Turnover by K. O'Quinn (bad pass; steal by S. Ojeleye),,94,122
395,4,6:11.0,,J. Brown makes 2-pt jump shot from 15 ft (assist by T. Rozier),94,124
396,4,6:10.0,Indiana full timeout,,94,124
397,4,6:10.0,A. Holiday enters the game for C. Joseph,,94,124
398,4,6:10.0,A. Johnson enters the game for T. Leaf,,94,124
399,4,6:10.0,,B. Wanamaker enters the game for T. Rozier,94,124
400,4,6:10.0,,G. Yabusele enters the game for J. Tatum,94,124
401,4,5:58.0,Personal foul by R. Williams (drawn by D. McDermott),,94,124
402,4,5:49.0,K. O'Quinn makes 2-pt jump shot from 19 ft (assist by T. Evans),,96,124
403,4,5:28.0,,S. Ojeleye misses 3-pt jump shot from 26 ft,96,124
404,4,5:26.0,Defensive rebound by A. Johnson,,96,124
405,4,5:16.0,T. Evans misses 2-pt layup from 3 ft (block by R. Williams),,96,124
406,4,5:14.0,,Defensive rebound by S. Ojeleye,96,124
407,4,5:10.0,,S. Ojeleye makes 2-pt layup from 1 ft,96,126
408,4,4:56.0,T. Evans misses 3-pt jump shot from 26 ft,,96,126
409,4,4:53.0,,Defensive rebound by R. Williams,96,126
410,4,4:36.0,,G. Yabusele misses 3-pt jump shot from 24 ft,96,126
411,4,4:34.0,,Offensive rebound by G. Yabusele,96,126
412,4,4:30.0,,J. Brown misses 3-pt jump shot from 26 ft,96,126
413,4,4:28.0,Defensive rebound by T. Evans,,96,126
414,4,4:28.0,E. Sumner enters the game for T. Evans,,96,126
415,4,4:18.0,D. McDermott misses 2-pt jump shot from 17 ft,,96,126
416,4,4:16.0,,Defensive rebound by J. Brown,96,126
417,4,3:55.0,,Turnover by G. Yabusele (traveling),96,126
418,4,3:37.0,A. Johnson misses 2-pt hook shot from 3 ft,,96,126
419,4,3:36.0,Offensive rebound by K. O'Quinn,,96,126
420,4,3:35.0,K. O'Quinn makes 2-pt layup from 1 ft,,98,126
421,4,3:21.0,,G. Yabusele misses 2-pt layup from 4 ft,98,126
422,4,3:20.0,,Offensive rebound by R. Williams,98,126
423,4,3:19.0,,R. Williams makes 2-pt dunk at rim,98,128
424,4,3:05.0,K. O'Quinn makes 3-pt jump shot from 25 ft (assist by A. Holiday),,101,128
425,4,2:46.0,,S. Ojeleye misses 3-pt jump shot from 27 ft,101,128
426,4,2:46.0,Defensive rebound by Team,,101,128
427,4,2:46.0,,Loose ball foul by G. Yabusele (drawn by K. O'Quinn),101,128
428,4,2:46.0,T. Leaf enters the game for D. McDermott,,101,128
429,4,2:32.0,Turnover by E. Sumner (step out of bounds),,101,128
430,4,2:06.0,,Turnover by R. Williams (off goaltending),101,128
431,4,1:56.0,Shooting foul by B. Wanamaker (drawn by A. Holiday),,101,128
432,4,1:56.0,A. Holiday makes free throw 1 of 3,,102,128
433,4,1:56.0,A. Holiday makes free throw 2 of 3,,103,128
434,4,1:56.0,A. Holiday makes free throw 3 of 3,,104,128
435,4,1:47.0,,Personal foul by E. Sumner (drawn by J. Brown),104,128
436,4,1:40.0,,B. Wanamaker misses 3-pt jump shot from 25 ft,104,128
437,4,1:37.0,Defensive rebound by A. Johnson,,104,128
438,4,1:32.0,T. Leaf misses 3-pt jump shot from 28 ft,,104,128
439,4,1:32.0,,Defensive rebound by G. Yabusele,104,128
440,4,1:24.0,,R. Williams makes 2-pt dunk from 2 ft (assist by B. Wanamaker),104,130
441,4,1:24.0,,Technical foul by R. Williams,104,130
442,4,1:24.0,A. Holiday makes technical free throw,,105,130
443,4,1:12.0,A. Holiday misses 2-pt jump shot from 7 ft (block by R. Williams),,105,130
444,4,1:12.0,Offensive rebound by Team,,105,130
445,4,1:04.0,A. Johnson misses 2-pt layup from 4 ft (block by G. Yabusele),,105,130
446,4,1:04.0,Offensive rebound by Team,,105,130
447,4,0:59.0,A. Holiday misses 3-pt jump shot from 25 ft,,105,130
448,4,0:58.0,,Defensive rebound by J. Brown,105,130
449,4,0:54.0,,G. Yabusele makes 2-pt layup from 2 ft (assist by B. Wanamaker),105,132
450,4,0:50.0,E. Sumner misses 3-pt jump shot from 25 ft,,105,132
451,4,0:50.0,,Defensive rebound by R. Williams,105,132
452,4,0:40.0,,B. Wanamaker makes 3-pt jump shot from 27 ft (assist by J. Brown),105,135
453,4,0:34.0,T. Leaf makes 2-pt layup from 4 ft (assist by A. Holiday),,107,135
454,4,0:34.0,Shooting foul by G. Yabusele (drawn by T. Leaf),,107,135
455,4,0:34.0,T. Leaf misses free throw 1 of 1,,107,135
456,4,0:34.0,Offensive rebound by A. Johnson,,107,135
457,4,0:32.0,Shooting foul by R. Williams (drawn by A. Johnson),,107,135
458,4,0:32.0,A. Johnson misses free throw 1 of 2,,107,135
459,4,0:32.0,Offensive rebound by Team,,107,135
460,4,0:32.0,A. Johnson makes free throw 2 of 2,,108,135
461,4,0:08.0,,Turnover by Team (shot clock),108,135
