,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MEMPHIS_ACTION,LA CLIPPERS_SCORE,MEMPHIS_SCORE
389,4,9:32.0,Turnover by L. Williams (traveling),,71,73
390,4,9:32.0,D. Gallinari enters the game for M. Harrell,,71,73
391,4,9:26.0,,Shooting foul by B. Marjanović (drawn by J. Jackson),71,73
392,4,9:26.0,,J. Jackson makes free throw 1 of 2,71,74
393,4,9:26.0,,G. Temple enters the game for M. Brooks,71,74
394,4,9:26.0,,J. Jackson makes free throw 2 of 2,71,75
395,4,9:11.0,Shooting foul by J. Jackson (drawn by D. Gallinari),,71,75
396,4,9:11.0,D. Gallinari makes free throw 1 of 2,,72,75
397,4,9:11.0,M. Harrell enters the game for B. Marjanović,,72,75
398,4,9:11.0,,M. Gasol enters the game for J. Jackson,72,75
399,4,9:11.0,D. Gallinari misses free throw 2 of 2,,72,75
400,4,9:09.0,,Defensive rebound by J. Green,72,75
401,4,9:00.0,,M. Conley misses 2-pt layup from 2 ft,72,75
402,4,9:00.0,Defensive rebound by Team,,72,75
403,4,8:51.0,M. Harrell makes 2-pt jump shot from 9 ft (assist by L. Williams),,74,75
404,4,8:33.0,,M. Conley makes 3-pt jump shot from 27 ft (assist by J. Green),74,78
405,4,8:22.0,Turnover by L. Williams (lost ball; steal by G. Temple),,74,78
406,4,8:22.0,,Clear path foul by L. Williams,74,78
407,4,8:22.0,,J. Green makes clear path free throw 1 of 2,74,79
408,4,8:22.0,,J. Green makes clear path free throw 2 of 2,74,80
409,4,8:15.0,,M. Gasol misses 3-pt jump shot from 27 ft,74,80
410,4,8:11.0,Defensive rebound by A. Bradley,,74,80
411,4,8:01.0,D. Gallinari misses 3-pt jump shot from 26 ft,,74,80
412,4,7:59.0,,Defensive rebound by O. Casspi,74,80
413,4,7:44.0,,G. Temple makes 3-pt jump shot from 25 ft (assist by M. Conley),74,83
414,4,7:41.0,LA Clippers full timeout,,74,83
415,4,7:41.0,S. Gilgeous-Alexander enters the game for P. Beverley,,74,83
416,4,7:41.0,T. Harris enters the game for L. Williams,,74,83
417,4,7:41.0,,K. Anderson enters the game for O. Casspi,74,83
418,4,7:41.0,,S. Mack enters the game for M. Conley,74,83
419,4,7:25.0,M. Harrell makes 2-pt layup at rim (assist by A. Bradley),,76,83
420,4,7:05.0,,J. Green makes 2-pt dunk from 1 ft (assist by M. Gasol),76,85
421,4,6:45.0,Turnover by A. Bradley (bad pass; steal by G. Temple),,76,85
422,4,6:35.0,,Turnover by J. Green (bad pass),76,85
423,4,6:22.0,T. Harris makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),,79,85
424,4,6:00.0,,M. Gasol misses 3-pt jump shot from 26 ft,79,85
425,4,5:57.0,Defensive rebound by T. Harris,,79,85
426,4,5:53.0,Personal foul by G. Temple (drawn by S. Gilgeous-Alexander),,79,85
427,4,5:53.0,,M. Conley enters the game for J. Green,79,85
428,4,5:53.0,,J. Jackson enters the game for G. Temple,79,85
429,4,5:45.0,Shooting foul by M. Gasol (drawn by S. Gilgeous-Alexander),,79,85
430,4,5:45.0,S. Gilgeous-Alexander misses free throw 1 of 2,,79,85
431,4,5:45.0,Offensive rebound by Team,,79,85
432,4,5:45.0,S. Gilgeous-Alexander makes free throw 2 of 2,,80,85
433,4,5:29.0,,S. Mack makes 3-pt jump shot from 27 ft,80,88
434,4,5:12.0,T. Harris makes 2-pt jump shot from 21 ft,,82,88
435,4,5:01.0,,Personal foul by M. Harrell (drawn by M. Gasol),82,88
436,4,4:54.0,,S. Mack misses 3-pt jump shot from 24 ft,82,88
437,4,4:51.0,Defensive rebound by T. Harris,,82,88
438,4,4:37.0,S. Gilgeous-Alexander misses 2-pt jump shot from 14 ft,,82,88
439,4,4:35.0,,Defensive rebound by J. Jackson,82,88
440,4,4:19.0,,M. Gasol misses 2-pt jump shot from 6 ft,82,88
441,4,4:16.0,Defensive rebound by T. Harris,,82,88
442,4,4:04.0,Turnover by T. Harris (bad pass; steal by M. Conley),,82,88
443,4,3:58.0,,Turnover by M. Conley (bad pass; steal by S. Gilgeous-Alexander),82,88
444,4,3:51.0,A. Bradley misses 3-pt jump shot from 25 ft,,82,88
445,4,3:48.0,,Defensive rebound by M. Gasol,82,88
446,4,3:44.0,,Memphis full timeout,82,88
447,4,3:28.0,,J. Jackson makes 3-pt jump shot from 23 ft (assist by M. Conley),82,91
448,4,3:17.0,Personal foul by J. Jackson (drawn by D. Gallinari),,82,91
449,4,3:17.0,,J. Green enters the game for J. Jackson,82,91
450,4,3:17.0,D. Gallinari misses free throw 1 of 2,,82,91
451,4,3:17.0,Offensive rebound by Team,,82,91
452,4,3:17.0,LA Clippers full timeout,,82,91
453,4,3:17.0,L. Williams enters the game for S. Gilgeous-Alexander,,82,91
454,4,3:17.0,D. Gallinari makes free throw 2 of 2,,83,91
455,4,3:00.0,,S. Mack makes 2-pt layup from 1 ft,83,93
456,4,2:44.0,M. Harrell misses 2-pt layup from 1 ft,,83,93
457,4,2:42.0,,Defensive rebound by M. Gasol,83,93
458,4,2:40.0,,Shooting foul by T. Harris (drawn by K. Anderson),83,93
459,4,2:40.0,,K. Anderson misses free throw 1 of 2,83,93
460,4,2:40.0,,Offensive rebound by Team,83,93
461,4,2:40.0,,K. Anderson makes free throw 2 of 2,83,94
462,4,2:25.0,A. Bradley makes 3-pt jump shot from 25 ft (assist by L. Williams),,86,94
463,4,2:00.0,,M. Conley misses 3-pt jump shot from 26 ft,86,94
464,4,1:56.0,Defensive rebound by T. Harris,,86,94
465,4,1:48.0,T. Harris misses 2-pt layup from 2 ft,,86,94
466,4,1:48.0,Offensive rebound by Team,,86,94
467,4,1:40.0,L. Williams misses 2-pt jump shot from 12 ft,,86,94
468,4,1:37.0,,Defensive rebound by M. Conley,86,94
469,4,1:15.0,,Turnover by M. Gasol (lost ball; steal by M. Harrell),86,94
470,4,1:11.0,Turnover by L. Williams (out of bounds lost ball),,86,94
471,4,1:11.0,P. Beverley enters the game for L. Williams,,86,94
472,4,0:56.0,,M. Gasol misses 3-pt jump shot from 26 ft,86,94
473,4,0:55.0,Defensive rebound by D. Gallinari,,86,94
474,4,0:55.0,LA Clippers full timeout,,86,94
475,4,0:55.0,L. Williams enters the game for P. Beverley,,86,94
476,4,0:50.0,Offensive foul by T. Harris (drawn by M. Gasol),,86,94
477,4,0:50.0,Turnover by T. Harris (offensive foul),,86,94
478,4,0:50.0,P. Beverley enters the game for L. Williams,,86,94
479,4,0:38.0,,S. Mack makes 2-pt layup from 2 ft,86,96
480,4,0:32.0,D. Gallinari misses 3-pt jump shot from 26 ft,,86,96
481,4,0:29.0,,Defensive rebound by M. Gasol,86,96
482,4,0:06.0,,Turnover by Team (shot clock),86,96
