,QUARTER,TIME_REMAINING,DENVER_ACTION,LA CLIPPERS_ACTION,DENVER_SCORE,LA CLIPPERS_SCORE
56,1,4:21.0,,D. Gallinari makes 3-pt jump shot from 25 ft (assist by A. Bradley),14,23
57,1,4:01.0,T. Lyles misses 3-pt jump shot from 26 ft,,14,23
58,1,3:58.0,,Defensive rebound by T. Harris,14,23
59,1,3:53.0,,Turnover by A. Bradley (bad pass; steal by M. Morris),14,23
60,1,3:49.0,M. Morris misses 3-pt jump shot from 23 ft,,14,23
61,1,3:38.0,Offensive rebound by T. Lyles,,14,23
62,1,3:38.0,T. Lyles makes 2-pt layup at rim,,16,23
63,1,3:38.0,,LA Clippers full timeout,16,23
64,1,3:38.0,J. Murray enters the game for T. Craig,,16,23
65,1,3:25.0,,T. Harris makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),16,26
66,1,3:10.0,Turnover by N. Jokić (traveling),,16,26
67,1,3:10.0,M. Plumlee enters the game for N. Jokić,,16,26
68,1,3:10.0,,P. Beverley enters the game for A. Bradley,16,26
69,1,3:10.0,,L. Williams enters the game for D. Gallinari,16,26
70,1,3:01.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),16,28
71,1,2:59.0,Denver full timeout,,16,28
72,1,2:59.0,,M. Scott enters the game for S. Gilgeous-Alexander,16,28
73,1,2:49.0,Shooting foul by M. Harrell (drawn by M. Plumlee),,16,28
74,1,2:49.0,M. Plumlee misses free throw 1 of 2,,16,28
75,1,2:49.0,Offensive rebound by Team,,16,28
76,1,2:49.0,M. Plumlee makes free throw 2 of 2,,17,28
77,1,2:36.0,,P. Beverley misses 3-pt jump shot from 28 ft,17,28
78,1,2:33.0,Defensive rebound by M. Plumlee,,17,28
79,1,2:22.0,M. Beasley makes 2-pt jump shot from 2 ft,,19,28
80,1,2:09.0,,M. Harrell misses 2-pt layup from 2 ft,19,28
81,1,2:09.0,,Offensive rebound by M. Harrell,19,28
82,1,2:05.0,,M. Harrell makes 2-pt layup from 1 ft,19,30
83,1,1:53.0,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Beasley),,21,30
84,1,1:44.0,,Turnover by L. Williams (bad pass),21,30
85,1,1:44.0,,Loose ball foul by P. Beverley (drawn by M. Morris),21,30
86,1,1:27.0,T. Lyles makes 2-pt jump shot from 12 ft,,23,30
87,1,1:15.0,,Shooting foul by M. Beasley (drawn by L. Williams),23,30
88,1,1:15.0,,L. Williams makes free throw 1 of 2,23,31
89,1,1:15.0,,T. Wallace enters the game for T. Harris,23,31
90,1,1:15.0,,L. Williams makes free throw 2 of 2,23,32
91,1,1:02.0,J. Murray makes 2-pt layup from 2 ft (assist by M. Morris),,25,32
92,1,0:51.0,,L. Williams makes 2-pt jump shot from 2 ft,25,34
93,1,0:33.0,Shooting foul by M. Harrell (drawn by T. Lyles),,25,34
94,1,0:33.0,T. Lyles makes free throw 1 of 2,,26,34
95,1,0:33.0,T. Craig enters the game for M. Morris,,26,34
96,1,0:33.0,T. Lyles misses free throw 2 of 2,,26,34
97,1,0:33.0,,Defensive rebound by M. Harrell,26,34
98,1,0:10.0,,T. Wallace misses 2-pt jump shot from 18 ft (block by T. Lyles),26,34
99,1,0:09.0,,Offensive rebound by Team,26,34
100,1,0:09.0,,Turnover by Team (shot clock),26,34
101,1,0:09.0,M. Morris enters the game for T. Craig,,26,34
102,1,0:09.0,,M. Gortat enters the game for M. Harrell,26,34
103,1,0:09.0,,S. Thornwell enters the game for L. Williams,26,34
104,1,0:03.0,J. Murray misses 3-pt jump shot from 26 ft,,26,34
105,1,0:01.0,,Defensive rebound by M. Gortat,26,34
106,2,11:48.0,J. Murray misses 3-pt jump shot from 26 ft,,26,34
107,2,11:43.0,,Defensive rebound by M. Harrell,26,34
108,2,11:32.0,,T. Wallace misses 3-pt jump shot from 23 ft,26,34
109,2,11:32.0,Defensive rebound by M. Plumlee,,26,34
110,2,11:28.0,Shooting foul by M. Scott (drawn by T. Craig),,26,34
111,2,11:28.0,T. Craig makes free throw 1 of 2,,27,34
112,2,11:28.0,T. Craig makes free throw 2 of 2,,28,34
113,2,11:18.0,,T. Wallace makes 2-pt hook shot from 3 ft (assist by L. Williams),28,36
114,2,11:07.0,M. Morris makes 2-pt jump shot from 9 ft,,30,36
115,2,10:50.0,,Turnover by L. Williams (bad pass; steal by M. Plumlee),30,36
116,2,10:44.0,Offensive foul by M. Plumlee (drawn by M. Harrell),,30,36
117,2,10:44.0,Turnover by M. Plumlee (offensive foul),,30,36
118,2,10:32.0,,Shooting foul by M. Morris (drawn by P. Beverley),30,36
119,2,10:32.0,,P. Beverley makes free throw 1 of 2,30,37
120,2,10:32.0,,P. Beverley makes free throw 2 of 2,30,38
121,2,10:14.0,Turnover by J. Murray (bad pass; steal by M. Scott),,30,38
122,2,9:55.0,,M. Scott misses 3-pt jump shot from 24 ft,30,38
123,2,9:54.0,,Offensive rebound by M. Scott,30,38
124,2,9:54.0,,T. Wallace makes 2-pt layup from 2 ft (assist by M. Scott),30,40
125,2,9:54.0,Violation by Team (def goaltending),,30,40
126,2,9:32.0,T. Lyles makes 2-pt layup from 3 ft,,32,40
127,2,9:32.0,,Violation by Team (def goaltending),32,40
128,2,9:32.0,Shooting foul by T. Wallace (drawn by T. Lyles),,32,40
129,2,9:32.0,T. Lyles makes free throw 1 of 1,,33,40
130,2,9:12.0,,T. Wallace makes 2-pt jump shot from 10 ft (assist by L. Williams),33,42
131,2,8:58.0,J. Murray makes 2-pt layup from 3 ft (assist by M. Plumlee),,35,42
132,2,8:40.0,,M. Harrell misses 2-pt layup from 2 ft,35,42
133,2,8:37.0,Defensive rebound by M. Plumlee,,35,42
134,2,8:31.0,T. Craig misses 2-pt dunk from 1 ft,,35,42
135,2,8:27.0,,Defensive rebound by M. Harrell,35,42
136,2,8:24.0,,M. Scott makes 3-pt jump shot from 24 ft,35,45
137,2,8:08.0,Turnover by M. Plumlee (lost ball; steal by T. Wallace),,35,45
138,2,8:03.0,,T. Wallace misses 2-pt layup from 1 ft,35,45
139,2,7:59.0,Defensive rebound by T. Lyles,,35,45
140,2,7:55.0,J. Murray misses 3-pt jump shot from 27 ft,,35,45
141,2,7:53.0,,Defensive rebound by M. Harrell,35,45
142,2,7:50.0,,T. Wallace misses 2-pt layup from 2 ft,35,45
143,2,7:48.0,Defensive rebound by T. Lyles,,35,45
144,2,7:46.0,Shooting foul by L. Williams (drawn by M. Morris),,35,45
145,2,7:46.0,M. Morris makes free throw 1 of 2,,36,45
146,2,7:46.0,M. Beasley enters the game for T. Lyles,,36,45
147,2,7:46.0,J. Hernangómez enters the game for J. Murray,,36,45
148,2,7:46.0,M. Morris makes free throw 2 of 2,,37,45
149,2,7:40.0,,LA Clippers full timeout,37,45
150,2,7:40.0,,D. Gallinari enters the game for M. Scott,37,45
151,2,7:40.0,,S. Gilgeous-Alexander enters the game for T. Wallace,37,45
152,2,7:30.0,,Turnover by L. Williams (lost ball; steal by M. Beasley),37,45
153,2,7:25.0,M. Morris misses 2-pt layup from 4 ft,,37,45
154,2,7:25.0,Offensive rebound by M. Plumlee,,37,45
155,2,7:20.0,M. Plumlee makes 2-pt layup at rim,,39,45
156,2,7:06.0,,M. Harrell makes 2-pt layup from 2 ft (assist by P. Beverley),39,47
157,2,6:50.0,M. Plumlee makes 2-pt layup from 2 ft (assist by M. Morris),,41,47
158,2,6:42.0,,D. Gallinari makes 2-pt dunk from 1 ft (assist by L. Williams),41,49
159,2,6:25.0,M. Plumlee misses 2-pt layup from 3 ft,,41,49
160,2,6:25.0,Offensive rebound by M. Plumlee,,41,49
161,2,6:25.0,Shooting foul by D. Gallinari (drawn by M. Plumlee),,41,49
162,2,6:25.0,M. Plumlee makes free throw 1 of 2,,42,49
163,2,6:25.0,N. Jokić enters the game for T. Craig,,42,49
164,2,6:25.0,,M. Gortat enters the game for M. Harrell,42,49
165,2,6:25.0,,T. Harris enters the game for L. Williams,42,49
166,2,6:25.0,M. Plumlee misses free throw 2 of 2,,42,49
167,2,6:22.0,,Defensive rebound by P. Beverley,42,49
168,2,6:05.0,,T. Harris misses 2-pt layup from 1 ft,42,49
169,2,6:02.0,Defensive rebound by N. Jokić,,42,49
170,2,5:51.0,M. Beasley misses 2-pt layup from 4 ft (block by S. Gilgeous-Alexander),,42,49
171,2,5:50.0,Offensive rebound by M. Beasley,,42,49
172,2,5:41.0,N. Jokić misses 2-pt jump shot from 15 ft,,42,49
173,2,5:37.0,,Defensive rebound by P. Beverley,42,49
174,2,5:28.0,,P. Beverley misses 3-pt jump shot from 26 ft,42,49
175,2,5:26.0,,Offensive rebound by M. Gortat,42,49
176,2,5:15.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by M. Gortat),42,52
177,2,5:03.0,Personal foul by M. Gortat (drawn by N. Jokić),,42,52
178,2,5:03.0,N. Jokić makes free throw 1 of 2,,43,52
179,2,5:03.0,J. Murray enters the game for M. Beasley,,43,52
180,2,5:03.0,,A. Bradley enters the game for P. Beverley,43,52
181,2,5:03.0,N. Jokić makes free throw 2 of 2,,44,52
182,2,4:47.0,,A. Bradley misses 2-pt jump shot from 10 ft,44,52
183,2,4:45.0,,Offensive rebound by M. Gortat,44,52
184,2,4:40.0,,Turnover by T. Harris (lost ball; steal by M. Plumlee),44,52
185,2,4:22.0,N. Jokić misses 2-pt layup from 2 ft,,44,52
186,2,4:22.0,,Defensive rebound by D. Gallinari,44,52
187,2,4:16.0,,M. Gortat makes 2-pt layup from 3 ft (assist by T. Harris),44,54
188,2,3:58.0,J. Hernangómez misses 2-pt layup from 3 ft,,44,54
189,2,3:52.0,Offensive rebound by N. Jokić,,44,54
190,2,3:52.0,N. Jokić makes 2-pt layup at rim,,46,54
191,2,3:47.0,,A. Bradley makes 2-pt jump shot from 14 ft (assist by S. Gilgeous-Alexander),46,56
192,2,3:28.0,M. Morris makes 2-pt jump shot from 8 ft (assist by N. Jokić),,48,56
193,2,3:22.0,,S. Gilgeous-Alexander makes 2-pt jump shot from 11 ft,48,58
194,2,3:05.0,N. Jokić misses 2-pt layup from 7 ft,,48,58
195,2,3:05.0,Offensive rebound by Team,,48,58
196,2,2:55.0,Shooting foul by S. Gilgeous-Alexander (drawn by J. Hernangómez),,48,58
197,2,2:55.0,Denver full timeout,,48,58
198,2,2:55.0,T. Craig enters the game for M. Morris,,48,58
199,2,2:55.0,J. Hernangómez misses free throw 1 of 3,,48,58
200,2,2:55.0,Offensive rebound by Team,,48,58
201,2,2:55.0,J. Hernangómez makes free throw 2 of 3,,49,58
202,2,2:55.0,J. Hernangómez misses free throw 3 of 3,,49,58
203,2,2:53.0,,Defensive rebound by T. Harris,49,58
204,2,2:36.0,,Personal foul by N. Jokić (drawn by T. Harris),49,58
205,2,2:24.0,,T. Harris misses 2-pt jump shot from 19 ft,49,58
206,2,2:21.0,Defensive rebound by J. Hernangómez,,49,58
207,2,2:05.0,N. Jokić misses 2-pt layup from 3 ft (block by A. Bradley),,49,58
208,2,2:04.0,Offensive rebound by N. Jokić,,49,58
209,2,2:04.0,N. Jokić makes 2-pt layup from 2 ft,,51,58
210,2,2:04.0,Shooting foul by S. Gilgeous-Alexander (drawn by N. Jokić),,51,58
211,2,2:04.0,N. Jokić makes free throw 1 of 1,,52,58
212,2,1:49.0,,S. Gilgeous-Alexander makes 2-pt layup from 3 ft (assist by T. Harris),52,60
213,2,1:40.0,Personal foul by A. Bradley (drawn by J. Murray),,52,60
214,2,1:40.0,J. Murray makes free throw 1 of 2,,53,60
215,2,1:40.0,J. Murray makes free throw 2 of 2,,54,60
216,2,1:26.0,,T. Harris misses 2-pt layup from 1 ft (block by T. Craig),54,60
217,2,1:26.0,,Offensive rebound by T. Harris,54,60
218,2,1:26.0,,T. Harris makes 2-pt layup from 2 ft,54,62
219,2,1:26.0,,Shooting foul by M. Plumlee (drawn by T. Harris),54,62
220,2,1:26.0,,T. Harris makes free throw 1 of 1,54,63
221,2,1:06.0,J. Hernangómez makes 3-pt jump shot from 23 ft (assist by M. Plumlee),,57,63
222,2,0:54.0,,A. Bradley makes 2-pt jump shot from 20 ft,57,65
223,2,0:41.0,J. Hernangómez makes 2-pt dunk from 3 ft (assist by N. Jokić),,59,65
224,2,0:22.0,,T. Harris misses 2-pt jump shot from 16 ft,59,65
225,2,0:19.0,Defensive rebound by N. Jokić,,59,65
226,2,0:08.0,J. Murray misses 2-pt jump shot from 16 ft,,59,65
227,2,0:04.0,,Defensive rebound by M. Gortat,59,65
228,2,0:00.0,,Shooting foul by J. Hernangómez (drawn by T. Harris),59,65
229,2,0:00.0,,T. Harris makes free throw 1 of 3,59,66
230,2,0:00.0,,T. Harris makes free throw 2 of 3,59,67
231,2,0:00.0,,T. Harris makes free throw 3 of 3,59,68
232,2,0:00.0,Turnover by N. Jokić (bad pass; steal by S. Gilgeous-Alexander),,59,68
233,3,11:44.0,N. Jokić makes 2-pt jump shot from 3 ft (assist by M. Plumlee),,61,68
234,3,11:28.0,,D. Gallinari misses 3-pt jump shot from 26 ft,61,68
235,3,11:24.0,Defensive rebound by T. Craig,,61,68
236,3,11:07.0,T. Craig misses 3-pt jump shot from 26 ft,,61,68
237,3,11:04.0,,Defensive rebound by M. Gortat,61,68
238,3,10:52.0,,T. Harris makes 2-pt jump shot from 18 ft,61,70
239,3,10:34.0,M. Plumlee misses 2-pt hook shot from 3 ft,,61,70
240,3,10:29.0,,Defensive rebound by M. Gortat,61,70
241,3,10:21.0,,D. Gallinari makes 3-pt jump shot from 27 ft,61,73
242,3,10:06.0,J. Hernangómez misses 3-pt jump shot from 26 ft,,61,73
243,3,10:02.0,,Defensive rebound by T. Harris,61,73
244,3,9:56.0,,M. Gortat misses 2-pt layup from 11 ft (block by N. Jokić),61,73
245,3,9:52.0,Defensive rebound by J. Murray,,61,73
246,3,9:50.0,N. Jokić misses 2-pt jump shot from 5 ft,,61,73
247,3,9:49.0,Offensive rebound by T. Craig,,61,73
248,3,9:46.0,T. Craig makes 2-pt layup from 1 ft,,63,73
249,3,9:26.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 9 ft,63,73
250,3,9:24.0,Defensive rebound by N. Jokić,,63,73
251,3,9:17.0,Turnover by N. Jokić (lost ball; steal by S. Gilgeous-Alexander),,63,73
252,3,9:16.0,,S. Gilgeous-Alexander makes 2-pt dunk from 2 ft,63,75
253,3,9:16.0,Denver full timeout,,63,75
254,3,9:03.0,J. Murray misses 3-pt jump shot from 26 ft,,63,75
255,3,8:59.0,Offensive rebound by T. Craig,,63,75
256,3,8:58.0,T. Craig makes 2-pt layup from 2 ft,,65,75
257,3,8:35.0,,M. Gortat misses 2-pt jump shot from 15 ft,65,75
258,3,8:31.0,Defensive rebound by T. Craig,,65,75
259,3,8:23.0,J. Hernangómez makes 2-pt layup from 2 ft (assist by N. Jokić),,67,75
260,3,8:12.0,,A. Bradley makes 3-pt jump shot from 24 ft (assist by S. Gilgeous-Alexander),67,78
261,3,7:59.0,J. Murray misses 3-pt jump shot from 27 ft,,67,78
262,3,7:56.0,Offensive rebound by T. Craig,,67,78
263,3,7:53.0,N. Jokić makes 3-pt jump shot from 25 ft (assist by M. Plumlee),,70,78
264,3,7:39.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 7 ft,70,78
265,3,7:36.0,Defensive rebound by M. Plumlee,,70,78
266,3,7:34.0,Personal foul by A. Bradley (drawn by N. Jokić),,70,78
267,3,7:26.0,N. Jokić misses 2-pt layup from 2 ft (block by M. Gortat),,70,78
268,3,7:23.0,,Defensive rebound by D. Gallinari,70,78
269,3,7:16.0,,D. Gallinari makes 3-pt jump shot from 27 ft,70,81
270,3,7:01.0,N. Jokić misses 2-pt jump shot from 9 ft,,70,81
271,3,6:57.0,Offensive rebound by J. Hernangómez,,70,81
272,3,6:56.0,J. Hernangómez misses 2-pt jump shot from 1 ft,,70,81
273,3,6:56.0,,Defensive rebound by Team,70,81
274,3,6:38.0,,Personal foul by M. Plumlee (drawn by M. Gortat),70,81
275,3,6:38.0,Technical foul by N. Jokić,,70,81
276,3,6:38.0,Technical foul by N. Jokić,,70,81
277,3,6:38.0,N. Jokić ejected from game,,70,81
278,3,6:38.0,,D. Gallinari makes technical free throw,70,82
279,3,6:38.0,,D. Gallinari makes technical free throw,70,83
280,3,6:38.0,M. Beasley enters the game for N. Jokić,,70,83
281,3,6:26.0,,T. Harris misses 3-pt jump shot from 28 ft,70,83
282,3,6:25.0,,Offensive rebound by Team,70,83
283,3,6:24.0,,Turnover by Team (shot clock),70,83
284,3,6:13.0,Shooting foul by A. Bradley (drawn by J. Murray),,70,83
285,3,6:13.0,J. Murray makes free throw 1 of 3,,71,83
286,3,6:13.0,J. Murray makes free throw 2 of 3,,72,83
287,3,6:13.0,T. Lyles enters the game for J. Hernangómez,,72,83
288,3,6:13.0,J. Murray makes free throw 3 of 3,,73,83
289,3,5:56.0,,Personal foul by T. Lyles (drawn by M. Gortat),73,83
290,3,5:56.0,,M. Harrell enters the game for M. Gortat,73,83
291,3,5:41.0,,D. Gallinari misses 3-pt jump shot from 28 ft,73,83
292,3,5:41.0,Defensive rebound by M. Beasley,,73,83
293,3,5:25.0,M. Plumlee misses 2-pt layup from 2 ft,,73,83
294,3,5:21.0,,Defensive rebound by T. Harris,73,83
295,3,5:14.0,,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,73,85
296,3,5:02.0,J. Murray misses 2-pt jump shot from 4 ft,,73,85
297,3,4:58.0,,Defensive rebound by A. Bradley,73,85
298,3,4:54.0,,Personal foul by M. Beasley (drawn by M. Harrell),73,85
299,3,4:54.0,M. Morris enters the game for J. Murray,,73,85
300,3,4:44.0,,T. Harris misses 2-pt hook shot from 5 ft,73,85
301,3,4:41.0,Defensive rebound by M. Plumlee,,73,85
302,3,4:33.0,M. Morris makes 2-pt jump shot from 15 ft,,75,85
303,3,4:16.0,,D. Gallinari misses 2-pt layup from 3 ft,75,85
304,3,4:11.0,,Offensive rebound by D. Gallinari,75,85
305,3,4:11.0,,D. Gallinari makes 2-pt layup at rim,75,87
306,3,3:55.0,T. Craig misses 2-pt layup from 3 ft,,75,87
307,3,3:52.0,,Defensive rebound by M. Harrell,75,87
308,3,3:50.0,,M. Harrell makes 2-pt layup from 1 ft,75,89
309,3,3:50.0,,Shooting foul by M. Plumlee (drawn by M. Harrell),75,89
310,3,3:50.0,J. Hernangómez enters the game for M. Plumlee,,75,89
311,3,3:50.0,,P. Beverley enters the game for A. Bradley,75,89
312,3,3:50.0,,M. Scott enters the game for D. Gallinari,75,89
313,3,3:50.0,,L. Williams enters the game for S. Gilgeous-Alexander,75,89
314,3,3:50.0,,M. Harrell makes free throw 1 of 1,75,90
315,3,3:39.0,M. Beasley makes 2-pt jump shot from 1 ft (assist by M. Morris),,77,90
316,3,3:31.0,,L. Williams makes 2-pt layup from 2 ft,77,92
317,3,3:19.0,T. Lyles makes 3-pt jump shot from 26 ft (assist by M. Morris),,80,92
318,3,3:08.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),80,94
319,3,3:08.0,Denver full timeout,,80,94
320,3,3:08.0,J. Murray enters the game for T. Craig,,80,94
321,3,2:51.0,T. Lyles makes 2-pt jump shot from 13 ft (assist by J. Murray),,82,94
322,3,2:31.0,,Turnover by L. Williams (bad pass; steal by M. Beasley),82,94
323,3,2:29.0,Personal take foul by P. Beverley (drawn by M. Beasley),,82,94
324,3,2:29.0,,T. Wallace enters the game for T. Harris,82,94
325,3,2:20.0,T. Lyles misses 3-pt jump shot from 26 ft,,82,94
326,3,2:18.0,,Defensive rebound by T. Wallace,82,94
327,3,2:10.0,,Shooting foul by T. Lyles (drawn by M. Harrell),82,94
328,3,2:10.0,,M. Harrell misses free throw 1 of 2,82,94
329,3,2:10.0,,Offensive rebound by Team,82,94
330,3,2:10.0,,M. Harrell makes free throw 2 of 2,82,95
331,3,1:58.0,J. Hernangómez misses 3-pt jump shot from 27 ft,,82,95
332,3,1:54.0,,Defensive rebound by M. Harrell,82,95
333,3,1:50.0,,P. Beverley makes 2-pt layup from 1 ft (assist by M. Scott),82,97
334,3,1:34.0,J. Murray makes 2-pt layup from 2 ft,,84,97
335,3,1:21.0,,M. Harrell makes 2-pt dunk from 2 ft (assist by M. Scott),84,99
336,3,1:04.0,Personal foul by T. Wallace (drawn by T. Lyles),,84,99
337,3,1:04.0,N. Young enters the game for J. Hernangómez,,84,99
338,3,0:53.0,J. Murray misses 2-pt jump shot from 16 ft (block by M. Harrell),,84,99
339,3,0:50.0,,Defensive rebound by P. Beverley,84,99
340,3,0:46.0,,L. Williams misses 2-pt jump shot from 17 ft,84,99
341,3,0:44.0,Defensive rebound by M. Beasley,,84,99
342,3,0:40.0,M. Beasley misses 2-pt layup from 2 ft,,84,99
343,3,0:37.0,,Defensive rebound by T. Wallace,84,99
344,3,0:31.0,Violation by Team (kicked ball),,84,99
345,3,0:31.0,,LA Clippers full timeout,84,99
346,3,0:31.0,M. Plumlee enters the game for T. Lyles,,84,99
347,3,0:16.0,,M. Scott misses 2-pt layup from 6 ft (block by N. Young),84,99
348,3,0:16.0,,Offensive rebound by M. Harrell,84,99
349,3,0:15.0,,M. Harrell makes 2-pt layup from 1 ft,84,101
350,3,0:07.0,M. Morris makes 2-pt jump shot from 7 ft,,86,101
351,3,0:00.0,,P. Beverley makes 2-pt jump shot from 3 ft (assist by L. Williams),86,103
352,4,11:48.0,,M. Scott misses 3-pt jump shot from 25 ft,86,103
353,4,11:44.0,Defensive rebound by M. Plumlee,,86,103
354,4,11:34.0,Personal foul by P. Beverley (drawn by J. Murray),,86,103
355,4,11:23.0,N. Young misses 2-pt jump shot from 13 ft,,86,103
356,4,11:20.0,,Defensive rebound by M. Scott,86,103
357,4,11:10.0,,M. Harrell makes 2-pt hook shot from 1 ft,86,105
358,4,10:52.0,M. Plumlee misses 2-pt layup from 5 ft (block by P. Beverley),,86,105
359,4,10:49.0,,Defensive rebound by M. Scott,86,105
360,4,10:40.0,,P. Beverley makes 3-pt jump shot from 26 ft (assist by M. Scott),86,108
361,4,10:40.0,Denver full timeout,,86,108
362,4,10:40.0,M. Beasley enters the game for J. Murray,,86,108
363,4,10:30.0,Personal foul by P. Beverley (drawn by M. Morris),,86,108
364,4,10:21.0,Turnover by M. Morris (bad pass; steal by M. Scott),,86,108
365,4,10:08.0,,L. Williams misses 2-pt layup from 3 ft,86,108
366,4,10:06.0,,Offensive rebound by M. Harrell,86,108
367,4,10:02.0,,M. Harrell makes 2-pt dunk at rim,86,110
368,4,9:47.0,N. Young misses 3-pt jump shot from 24 ft,,86,110
369,4,9:44.0,Offensive rebound by Team,,86,110
370,4,9:44.0,T. Welsh enters the game for M. Plumlee,,86,110
371,4,9:38.0,T. Lyles misses 2-pt hook shot from 6 ft,,86,110
372,4,9:35.0,,Defensive rebound by P. Beverley,86,110
373,4,9:30.0,,L. Williams misses 3-pt jump shot from 28 ft,86,110
374,4,9:25.0,Defensive rebound by M. Morris,,86,110
375,4,9:25.0,T. Lydon enters the game for T. Lyles,,86,110
376,4,9:14.0,Personal foul by T. Wallace (drawn by M. Beasley),,86,110
377,4,9:07.0,T. Welsh makes 3-pt jump shot from 27 ft (assist by M. Morris),,89,110
378,4,8:50.0,,Turnover by P. Beverley (bad pass),89,110
379,4,8:50.0,,B. Marjanović enters the game for M. Harrell,89,110
380,4,8:37.0,M. Morris makes 2-pt jump shot from 11 ft,,91,110
