,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CLEVELAND_ACTION,NEW YORK_SCORE,CLEVELAND_SCORE
55,1,5:36.0,,J. Clarkson makes 2-pt layup from 1 ft,11,16
56,1,5:23.0,K. Knox misses 3-pt jump shot from 27 ft,,11,16
57,1,5:23.0,,Defensive rebound by L. Nance,11,16
58,1,5:23.0,K. Allen enters the game for M. Hezonja,,11,16
59,1,5:23.0,N. Vonleh enters the game for D. Smith,,11,16
60,1,5:23.0,,M. Chriss enters the game for K. Love,11,16
61,1,4:58.0,,C. Sexton misses 2-pt jump shot from 5 ft,11,16
62,1,4:56.0,,Offensive rebound by D. Nwaba,11,16
63,1,4:53.0,,M. Chriss makes 3-pt jump shot from 26 ft (assist by L. Nance),11,19
64,1,4:49.0,New York full timeout,,11,19
65,1,4:49.0,,N. Stauskas enters the game for D. Nwaba,11,19
66,1,4:40.0,K. Knox makes 2-pt jump shot from 13 ft (assist by D. Jordan),,13,19
67,1,4:21.0,,J. Clarkson misses 2-pt jump shot from 8 ft,13,19
68,1,4:18.0,Defensive rebound by N. Vonleh,,13,19
69,1,4:14.0,K. Allen misses 2-pt jump shot from 10 ft,,13,19
70,1,4:14.0,Offensive rebound by Team,,13,19
71,1,4:14.0,,Loose ball foul by M. Chriss (drawn by D. Jordan),13,19
72,1,4:14.0,A. Trier enters the game for D. Dotson,,13,19
73,1,4:05.0,Personal foul by L. Nance (drawn by D. Jordan),,13,19
74,1,4:05.0,,K. Love enters the game for L. Nance,13,19
75,1,3:59.0,Turnover by K. Allen (bad pass; steal by J. Clarkson),,13,19
76,1,3:56.0,,Shooting foul by K. Allen (drawn by M. Chriss),13,19
77,1,3:56.0,,M. Chriss makes free throw 1 of 2,13,20
78,1,3:56.0,M. Robinson enters the game for D. Jordan,,13,20
79,1,3:56.0,,M. Chriss makes free throw 2 of 2,13,21
80,1,3:44.0,Turnover by K. Knox (traveling),,13,21
81,1,3:36.0,,Turnover by K. Love (traveling),13,21
82,1,3:25.0,K. Knox makes 3-pt jump shot from 28 ft (assist by A. Trier),,16,21
83,1,3:16.0,,C. Sexton makes 2-pt jump shot from 13 ft,16,23
84,1,3:05.0,Personal foul by J. Clarkson (drawn by K. Knox),,16,23
85,1,3:05.0,,M. Dellavedova enters the game for C. Sexton,16,23
86,1,2:59.0,K. Knox misses 2-pt layup from 1 ft,,16,23
87,1,2:56.0,Offensive rebound by M. Robinson,,16,23
88,1,2:55.0,M. Robinson makes 2-pt layup at rim,,18,23
89,1,2:41.0,,K. Love misses 2-pt layup from 1 ft (block by M. Robinson),18,23
90,1,2:37.0,Defensive rebound by K. Allen,,18,23
91,1,2:35.0,K. Knox misses 3-pt jump shot from 25 ft,,18,23
92,1,2:31.0,,Defensive rebound by K. Love,18,23
93,1,2:11.0,,K. Love makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),18,26
94,1,1:50.0,A. Trier misses 2-pt jump shot from 13 ft,,18,26
95,1,1:47.0,,Defensive rebound by M. Chriss,18,26
96,1,1:37.0,,M. Dellavedova makes 2-pt layup from 1 ft,18,28
97,1,1:10.0,K. Allen makes 2-pt layup from 1 ft (assist by A. Trier),,20,28
98,1,0:55.0,,J. Clarkson misses 2-pt jump shot from 7 ft,20,28
99,1,0:55.0,,Offensive rebound by Team,20,28
100,1,0:55.0,,C. Frye enters the game for K. Love,20,28
101,1,0:47.0,,J. Clarkson misses 2-pt layup from 1 ft,20,28
102,1,0:44.0,Defensive rebound by N. Vonleh,,20,28
103,1,0:25.0,N. Vonleh makes 2-pt hook shot from 8 ft,,22,28
104,1,0:02.0,,J. Clarkson misses 3-pt jump shot from 25 ft,22,28
105,1,0:01.0,,Offensive rebound by N. Stauskas,22,28
106,1,0:01.0,,N. Stauskas misses 2-pt layup from 1 ft,22,28
107,1,0:00.0,,Offensive rebound by M. Chriss,22,28
108,1,0:00.0,,M. Chriss makes 2-pt layup from 1 ft,22,30
109,2,11:44.0,D. Smith makes 2-pt layup at rim,,24,30
110,2,11:26.0,,N. Stauskas misses 3-pt jump shot from 24 ft,24,30
111,2,11:23.0,Defensive rebound by M. Robinson,,24,30
112,2,11:16.0,Turnover by A. Trier (bad pass),,24,30
113,2,11:06.0,,J. Clarkson makes 2-pt dunk from 1 ft (assist by M. Dellavedova),24,32
114,2,10:53.0,K. Allen makes 2-pt layup from 1 ft,,26,32
115,2,10:41.0,,M. Dellavedova makes 2-pt jump shot from 5 ft,26,34
116,2,10:26.0,A. Trier misses 2-pt jump shot from 8 ft,,26,34
117,2,10:23.0,Offensive rebound by M. Robinson,,26,34
118,2,10:22.0,M. Robinson makes 2-pt dunk from 1 ft,,28,34
119,2,10:14.0,,N. Stauskas misses 3-pt jump shot from 25 ft,28,34
120,2,10:14.0,Defensive rebound by D. Smith,,28,34
121,2,10:05.0,M. Hezonja makes 2-pt dunk from 1 ft (assist by D. Smith),,30,34
122,2,9:56.0,,Cleveland full timeout,30,34
123,2,9:56.0,N. Vonleh enters the game for A. Trier,,30,34
124,2,9:44.0,,Turnover by J. Clarkson (traveling),30,34
125,2,9:28.0,Turnover by M. Hezonja (traveling),,30,34
126,2,9:28.0,,C. Sexton enters the game for J. Clarkson,30,34
127,2,9:28.0,Violation by Team (delay of game),,30,34
128,2,9:13.0,,M. Dellavedova makes 2-pt jump shot from 11 ft,30,36
129,2,9:02.0,D. Smith misses 2-pt jump shot from 22 ft,,30,36
130,2,8:59.0,,Defensive rebound by N. Stauskas,30,36
131,2,8:54.0,,N. Stauskas misses 2-pt jump shot from 14 ft,30,36
132,2,8:51.0,Defensive rebound by M. Hezonja,,30,36
133,2,8:35.0,K. Allen misses 2-pt layup from 2 ft,,30,36
134,2,8:29.0,Offensive rebound by M. Robinson,,30,36
135,2,8:29.0,M. Robinson makes 2-pt dunk at rim,,32,36
136,2,8:16.0,,Turnover by M. Chriss (bad pass; steal by K. Allen),32,36
137,2,8:03.0,N. Vonleh makes 2-pt dunk from 1 ft,,34,36
138,2,7:49.0,,M. Chriss makes 2-pt jump shot from 8 ft (assist by C. Sexton),34,38
139,2,7:49.0,Violation by Team (def goaltending),,34,38
140,2,7:37.0,M. Hezonja misses 2-pt jump shot from 14 ft (block by N. Stauskas),,34,38
141,2,7:33.0,,Defensive rebound by N. Stauskas,34,38
142,2,7:28.0,,D. Nwaba makes 3-pt jump shot from 24 ft (assist by M. Dellavedova),34,41
143,2,7:22.0,New York full timeout,,34,41
144,2,7:22.0,D. Jordan enters the game for M. Hezonja,,34,41
145,2,7:22.0,K. Knox enters the game for M. Robinson,,34,41
146,2,7:22.0,,D. Adel enters the game for M. Chriss,34,41
147,2,7:22.0,,L. Nance enters the game for N. Stauskas,34,41
148,2,7:04.0,Turnover by N. Vonleh (bad pass; steal by M. Dellavedova),,34,41
149,2,6:58.0,,C. Sexton makes 2-pt dunk from 1 ft (assist by L. Nance),34,43
150,2,6:54.0,,Violation by Team (delay of game),34,43
151,2,6:40.0,K. Allen makes 2-pt jump shot from 23 ft (assist by D. Jordan),,36,43
152,2,6:22.0,,M. Dellavedova makes 2-pt jump shot from 9 ft (assist by L. Nance),36,45
153,2,6:12.0,K. Knox misses 2-pt jump shot from 15 ft,,36,45
154,2,6:12.0,,Defensive rebound by M. Dellavedova,36,45
155,2,5:52.0,,Turnover by M. Dellavedova (bad pass; steal by N. Vonleh),36,45
156,2,5:41.0,Shooting foul by D. Adel (drawn by D. Smith),,36,45
157,2,5:41.0,Offensive rebound by Team,,36,45
158,2,5:41.0,D. Smith misses free throw 1 of 2,,36,45
159,2,5:41.0,D. Dotson enters the game for K. Allen,,36,45
160,2,5:41.0,,B. Knight enters the game for M. Dellavedova,36,45
161,2,5:41.0,,K. Love enters the game for D. Nwaba,36,45
162,2,5:41.0,D. Smith misses free throw 2 of 2,,36,45
163,2,5:38.0,,Defensive rebound by K. Love,36,45
164,2,5:36.0,,C. Sexton makes 2-pt layup from 1 ft,36,47
165,2,5:36.0,,Shooting foul by K. Knox (drawn by C. Sexton),36,47
166,2,5:36.0,,C. Sexton makes free throw 1 of 1,36,48
167,2,5:20.0,D. Dotson misses 2-pt jump shot from 8 ft,,36,48
168,2,5:18.0,Offensive rebound by D. Jordan,,36,48
169,2,5:15.0,D. Jordan makes 2-pt layup from 2 ft,,38,48
170,2,5:07.0,,Turnover by L. Nance (bad pass),38,48
171,2,4:51.0,N. Vonleh misses 3-pt jump shot from 27 ft,,38,48
172,2,4:46.0,,Defensive rebound by L. Nance,38,48
173,2,4:40.0,,K. Love misses 3-pt jump shot from 23 ft,38,48
174,2,4:38.0,,Offensive rebound by L. Nance,38,48
175,2,4:35.0,,L. Nance makes 2-pt dunk from 1 ft,38,50
176,2,4:09.0,K. Knox misses 2-pt jump shot from 9 ft,,38,50
177,2,4:06.0,,Defensive rebound by K. Love,38,50
178,2,4:04.0,,Turnover by K. Love (bad pass; steal by D. Smith),38,50
179,2,3:57.0,D. Smith makes 2-pt layup from 1 ft,,40,50
180,2,3:43.0,,C. Sexton misses 2-pt jump shot from 19 ft,40,50
181,2,3:41.0,Defensive rebound by D. Jordan,,40,50
182,2,3:38.0,Shooting foul by B. Knight (drawn by D. Dotson),,40,50
183,2,3:38.0,D. Dotson makes free throw 1 of 2,,41,50
184,2,3:38.0,K. Allen enters the game for D. Smith,,41,50
185,2,3:38.0,D. Dotson misses free throw 2 of 2,,41,50
186,2,3:35.0,,Defensive rebound by K. Love,41,50
187,2,3:24.0,,K. Love misses 3-pt jump shot from 22 ft,41,50
188,2,3:21.0,,Offensive rebound by L. Nance,41,50
189,2,3:18.0,,Turnover by B. Knight (traveling),41,50
190,2,3:03.0,K. Knox misses 3-pt jump shot from 27 ft,,41,50
191,2,3:01.0,,Defensive rebound by Team,41,50
192,2,3:01.0,,D. Nwaba enters the game for D. Adel,41,50
193,2,2:55.0,,Personal foul by D. Dotson (drawn by B. Knight),41,50
194,2,2:41.0,,B. Knight makes 3-pt jump shot from 24 ft (assist by K. Love),41,53
195,2,2:30.0,K. Allen makes 2-pt layup from 1 ft,,43,53
196,2,2:09.0,,K. Love misses 2-pt layup from 2 ft (block by N. Vonleh),43,53
197,2,2:07.0,Defensive rebound by N. Vonleh,,43,53
198,2,1:59.0,D. Jordan makes 2-pt hook shot from 5 ft (assist by K. Knox),,45,53
199,2,1:40.0,,Personal foul by N. Vonleh (drawn by K. Love),45,53
200,2,1:32.0,,B. Knight makes 3-pt jump shot from 25 ft,45,56
201,2,1:22.0,N. Vonleh misses 3-pt jump shot from 24 ft,,45,56
202,2,1:19.0,,Defensive rebound by K. Love,45,56
203,2,1:10.0,,Shooting foul by D. Dotson (drawn by K. Love),45,56
204,2,1:10.0,,K. Love makes free throw 1 of 2,45,57
205,2,1:10.0,,M. Chriss enters the game for L. Nance,45,57
206,2,1:10.0,,K. Love makes free throw 2 of 2,45,58
207,2,0:55.0,Shooting foul by C. Sexton (drawn by K. Allen),,45,58
208,2,0:55.0,K. Allen makes free throw 1 of 2,,46,58
209,2,0:55.0,K. Allen misses free throw 2 of 2,,46,58
210,2,0:51.0,Offensive rebound by D. Jordan,,46,58
211,2,0:51.0,D. Jordan misses 2-pt layup at rim,,46,58
212,2,0:50.0,,Defensive rebound by K. Love,46,58
213,2,0:47.0,,M. Chriss makes 3-pt jump shot from 25 ft (assist by D. Nwaba),46,61
214,2,0:36.0,K. Knox misses 2-pt jump shot from 19 ft,,46,61
215,2,0:31.0,Offensive rebound by D. Dotson,,46,61
216,2,0:23.0,D. Dotson makes 2-pt layup from 1 ft,,48,61
217,2,0:06.0,,C. Sexton makes 2-pt layup from 1 ft,48,63
218,2,0:02.0,K. Allen misses 2-pt jump shot from 11 ft,,48,63
219,2,0:00.0,,Defensive rebound by K. Love,48,63
220,3,11:40.0,D. Jordan misses 2-pt layup from 2 ft,,48,63
221,3,11:35.0,Offensive rebound by D. Jordan,,48,63
222,3,11:35.0,D. Jordan makes 2-pt layup from 1 ft,,50,63
223,3,11:21.0,,Turnover by L. Nance (3 sec),50,63
224,3,11:14.0,K. Knox misses 3-pt jump shot from 27 ft,,50,63
225,3,11:10.0,,Defensive rebound by B. Knight,50,63
226,3,11:03.0,,B. Knight misses 2-pt layup from 3 ft (block by D. Jordan),50,63
227,3,11:00.0,Defensive rebound by M. Hezonja,,50,63
228,3,11:00.0,Shooting foul by C. Sexton (drawn by K. Knox),,50,63
229,3,11:00.0,K. Knox makes free throw 1 of 2,,51,63
230,3,11:00.0,K. Knox makes free throw 2 of 2,,52,63
231,3,10:46.0,,Personal foul by D. Smith (drawn by C. Sexton),52,63
232,3,10:31.0,,D. Nwaba misses 2-pt layup from 1 ft,52,63
233,3,10:25.0,,L. Nance makes 2-pt layup at rim,52,65
234,3,10:25.0,,Offensive rebound by L. Nance,52,65
235,3,10:16.0,K. Knox misses 3-pt jump shot from 26 ft,,52,65
236,3,10:16.0,,Defensive rebound by Team,52,65
237,3,10:16.0,Loose ball foul by D. Jordan (drawn by L. Nance),,52,65
238,3,10:00.0,,N. Stauskas makes 3-pt jump shot from 27 ft (assist by C. Sexton),52,68
239,3,9:46.0,D. Smith makes 2-pt layup from 1 ft,,54,68
240,3,9:35.0,,L. Nance makes 3-pt jump shot from 26 ft (assist by B. Knight),54,71
241,3,9:28.0,New York full timeout,,54,71
242,3,9:20.0,D. Dotson makes 3-pt jump shot from 25 ft (assist by D. Smith),,57,71
243,3,8:56.0,,C. Sexton misses 3-pt jump shot from 24 ft,57,71
244,3,8:52.0,Defensive rebound by D. Jordan,,57,71
245,3,8:38.0,M. Hezonja misses 2-pt jump shot from 22 ft,,57,71
246,3,8:37.0,,Defensive rebound by N. Stauskas,57,71
247,3,8:32.0,,N. Stauskas misses 3-pt jump shot from 26 ft,57,71
248,3,8:32.0,Defensive rebound by D. Jordan,,57,71
249,3,8:22.0,K. Knox misses 2-pt jump shot from 8 ft,,57,71
250,3,8:21.0,,Defensive rebound by N. Stauskas,57,71
251,3,8:20.0,,Turnover by N. Stauskas (bad pass; steal by D. Dotson),57,71
252,3,8:18.0,Shooting foul by N. Stauskas (drawn by D. Dotson),,57,71
253,3,8:18.0,D. Dotson makes free throw 1 of 2,,58,71
254,3,8:18.0,D. Dotson makes free throw 2 of 2,,59,71
255,3,8:06.0,,N. Stauskas misses 3-pt jump shot from 25 ft,59,71
256,3,8:03.0,Defensive rebound by D. Jordan,,59,71
257,3,7:52.0,M. Hezonja misses 2-pt jump shot from 14 ft,,59,71
258,3,7:48.0,,Defensive rebound by L. Nance,59,71
259,3,7:46.0,,Turnover by L. Nance (bad pass),59,71
260,3,7:46.0,K. Allen enters the game for M. Hezonja,,59,71
261,3,7:29.0,D. Dotson misses 2-pt jump shot from 17 ft,,59,71
262,3,7:26.0,,Defensive rebound by D. Nwaba,59,71
263,3,7:20.0,,Turnover by B. Knight (bad pass),59,71
264,3,7:06.0,D. Smith makes 2-pt jump shot from 20 ft (assist by K. Allen),,61,71
265,3,6:39.0,,C. Sexton misses 2-pt jump shot from 5 ft,61,71
266,3,6:38.0,,Offensive rebound by C. Sexton,61,71
267,3,6:36.0,,C. Sexton misses 2-pt jump shot from 11 ft,61,71
268,3,6:34.0,Defensive rebound by K. Knox,,61,71
269,3,6:31.0,K. Knox makes 2-pt jump shot from 7 ft,,63,71
270,3,6:31.0,,Cleveland full timeout,63,71
271,3,6:31.0,,J. Clarkson enters the game for B. Knight,63,71
272,3,6:09.0,,D. Nwaba misses 3-pt jump shot from 25 ft,63,71
273,3,6:07.0,Defensive rebound by D. Dotson,,63,71
274,3,5:59.0,K. Knox makes 2-pt jump shot from 16 ft (assist by D. Smith),,65,71
275,3,5:38.0,,N. Stauskas misses 3-pt jump shot from 25 ft,65,71
276,3,5:35.0,Defensive rebound by D. Dotson,,65,71
277,3,5:33.0,Personal foul by N. Stauskas (drawn by D. Smith),,65,71
278,3,5:21.0,D. Dotson misses 3-pt jump shot from 29 ft,,65,71
279,3,5:17.0,,Defensive rebound by J. Clarkson,65,71
280,3,5:09.0,,D. Nwaba misses 3-pt jump shot from 24 ft,65,71
281,3,5:08.0,Defensive rebound by Team,,65,71
282,3,5:08.0,,M. Dellavedova enters the game for N. Stauskas,65,71
283,3,4:56.0,D. Smith misses 2-pt jump shot from 23 ft,,65,71
284,3,4:53.0,,Defensive rebound by L. Nance,65,71
285,3,4:49.0,,C. Sexton misses 3-pt jump shot from 27 ft,65,71
286,3,4:46.0,Defensive rebound by K. Knox,,65,71
287,3,4:38.0,Turnover by D. Jordan (bad pass; steal by L. Nance),,65,71
288,3,4:35.0,,Personal foul by D. Smith (drawn by C. Sexton),65,71
289,3,4:35.0,A. Trier enters the game for D. Smith,,65,71
290,3,4:35.0,,M. Chriss enters the game for D. Nwaba,65,71
291,3,4:27.0,,Shooting foul by K. Allen (drawn by M. Dellavedova),65,71
292,3,4:27.0,,M. Dellavedova makes free throw 1 of 3,65,72
293,3,4:27.0,,M. Dellavedova makes free throw 2 of 3,65,73
294,3,4:27.0,,M. Dellavedova misses free throw 3 of 3,65,73
295,3,4:24.0,Defensive rebound by D. Dotson,,65,73
296,3,4:13.0,K. Allen makes 2-pt layup from 2 ft (assist by D. Dotson),,67,73
297,3,3:59.0,,C. Sexton makes 3-pt jump shot from 25 ft (assist by M. Dellavedova),67,76
298,3,3:47.0,K. Allen makes 3-pt jump shot from 26 ft (assist by K. Knox),,70,76
299,3,3:36.0,,M. Chriss misses 2-pt layup from 1 ft,70,76
300,3,3:33.0,Defensive rebound by D. Jordan,,70,76
301,3,3:28.0,Turnover by K. Knox (bad pass; steal by M. Chriss),,70,76
302,3,3:16.0,,C. Sexton misses 3-pt jump shot from 24 ft,70,76
303,3,3:13.0,Defensive rebound by D. Jordan,,70,76
304,3,3:07.0,Shooting foul by M. Chriss (drawn by A. Trier),,70,76
305,3,3:07.0,A. Trier misses free throw 1 of 2,,70,76
306,3,3:07.0,Offensive rebound by Team,,70,76
307,3,3:07.0,J. Jenkins enters the game for D. Dotson,,70,76
308,3,3:07.0,M. Robinson enters the game for D. Jordan,,70,76
309,3,3:07.0,A. Trier makes free throw 2 of 2,,71,76
310,3,2:47.0,,M. Chriss misses 3-pt jump shot from 23 ft,71,76
311,3,2:47.0,,Offensive rebound by L. Nance,71,76
312,3,2:47.0,,Personal foul by A. Trier (drawn by L. Nance),71,76
313,3,2:47.0,,L. Nance makes free throw 1 of 2,71,77
314,3,2:47.0,,L. Nance makes free throw 2 of 2,71,78
315,3,2:47.0,A. Trier misses 3-pt jump shot from 25 ft,,71,78
316,3,2:32.0,,Defensive rebound by M. Chriss,71,78
317,3,2:25.0,,J. Clarkson makes 3-pt jump shot from 27 ft (assist by M. Chriss),71,81
318,3,2:07.0,A. Trier misses 2-pt jump shot from 16 ft,,71,81
319,3,2:05.0,,Defensive rebound by M. Chriss,71,81
320,3,1:55.0,,J. Clarkson misses 3-pt jump shot from 26 ft,71,81
321,3,1:55.0,,Offensive rebound by L. Nance,71,81
322,3,1:55.0,,Shooting foul by M. Robinson (drawn by L. Nance),71,81
323,3,1:55.0,,L. Nance makes free throw 1 of 2,71,82
324,3,1:55.0,N. Vonleh enters the game for K. Knox,,71,82
325,3,1:55.0,Violation by Team (delay of game),,71,82
326,3,1:55.0,Violation by Team (delay of game),,71,82
327,3,1:55.0,,J. Clarkson makes technical free throw,71,83
328,3,1:55.0,,L. Nance makes free throw 2 of 2,71,84
329,3,1:47.0,K. Allen makes 2-pt jump shot from 15 ft,,73,84
330,3,1:35.0,,Shooting foul by N. Vonleh (drawn by C. Sexton),73,84
331,3,1:35.0,,C. Sexton misses free throw 1 of 2,73,84
332,3,1:35.0,,Offensive rebound by Team,73,84
333,3,1:35.0,,C. Sexton makes free throw 2 of 2,73,85
334,3,1:26.0,K. Allen makes 2-pt jump shot from 19 ft,,75,85
335,3,1:11.0,,M. Chriss misses 2-pt dunk from 1 ft (block by N. Vonleh),75,85
336,3,1:07.0,Defensive rebound by A. Trier,,75,85
337,3,0:58.0,J. Jenkins makes 2-pt jump shot from 12 ft (assist by K. Allen),,77,85
338,3,0:42.0,,M. Chriss makes 2-pt dunk from 1 ft (assist by M. Dellavedova),77,87
339,3,0:32.0,K. Allen makes 2-pt jump shot from 14 ft,,79,87
340,3,0:26.0,,J. Clarkson misses 2-pt jump shot from 3 ft (block by M. Robinson),79,87
341,3,0:22.0,Defensive rebound by N. Vonleh,,79,87
342,3,0:19.0,N. Vonleh misses 2-pt dunk at rim,,79,87
343,3,0:15.0,,Defensive rebound by L. Nance,79,87
344,3,0:00.0,,C. Sexton misses 2-pt layup at rim,79,87
345,3,0:00.0,,Offensive rebound by L. Nance,79,87
346,3,0:00.0,,L. Nance makes 2-pt layup at rim,79,89
347,4,11:49.0,,M. Dellavedova misses 3-pt jump shot from 28 ft,79,89
348,4,11:45.0,Defensive rebound by M. Robinson,,79,89
349,4,11:30.0,L. Kornet misses 3-pt jump shot from 23 ft,,79,89
350,4,11:27.0,,Defensive rebound by D. Nwaba,79,89
351,4,11:23.0,,Turnover by N. Stauskas (step out of bounds),79,89
352,4,11:15.0,Personal foul by D. Nwaba (drawn by K. Allen),,79,89
353,4,11:07.0,K. Allen misses 2-pt jump shot from 7 ft,,79,89
354,4,11:05.0,,Defensive rebound by M. Dellavedova,79,89
355,4,10:56.0,,J. Clarkson makes 2-pt layup from 2 ft,79,91
356,4,10:43.0,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Allen),,81,91
357,4,10:43.0,Shooting foul by M. Chriss (drawn by M. Robinson),,81,91
358,4,10:43.0,M. Robinson misses free throw 1 of 1,,81,91
359,4,10:40.0,,Defensive rebound by M. Chriss,81,91
360,4,10:26.0,,M. Dellavedova makes 2-pt jump shot from 14 ft (assist by N. Stauskas),81,93
361,4,10:04.0,J. Jenkins makes 2-pt jump shot from 16 ft,,83,93
362,4,9:44.0,,J. Clarkson misses 3-pt jump shot from 25 ft,83,93
363,4,9:39.0,Defensive rebound by A. Trier,,83,93
364,4,9:37.0,A. Trier makes 2-pt jump shot from 18 ft,,85,93
365,4,9:19.0,,D. Nwaba makes 2-pt jump shot from 8 ft (assist by M. Dellavedova),85,95
366,4,9:05.0,J. Jenkins makes 3-pt jump shot from 27 ft (assist by K. Allen),,88,95
367,4,8:49.0,,D. Nwaba misses 2-pt jump shot from 9 ft,88,95
368,4,8:47.0,Defensive rebound by M. Robinson,,88,95
369,4,8:41.0,Shooting foul by M. Dellavedova (drawn by A. Trier),,88,95
370,4,8:41.0,A. Trier misses free throw 1 of 2,,88,95
371,4,8:41.0,Offensive rebound by Team,,88,95
372,4,8:41.0,D. Smith enters the game for K. Allen,,88,95
373,4,8:41.0,A. Trier makes free throw 2 of 2,,89,95
374,4,8:30.0,,N. Stauskas misses 3-pt jump shot from 26 ft,89,95
375,4,8:28.0,,Offensive rebound by Team,89,95
376,4,8:28.0,Violation by Team (kicked ball),,89,95
377,4,8:21.0,,Turnover by D. Nwaba (bad pass; steal by L. Kornet),89,95
378,4,8:17.0,M. Robinson makes 2-pt dunk from 1 ft (assist by J. Jenkins),,91,95
379,4,8:17.0,,Cleveland full timeout,91,95
380,4,8:17.0,,L. Nance enters the game for D. Nwaba,91,95
381,4,8:17.0,,C. Sexton enters the game for N. Stauskas,91,95
382,4,7:58.0,,J. Clarkson misses 3-pt jump shot from 26 ft,91,95
383,4,7:51.0,,Offensive rebound by L. Nance,91,95
384,4,7:45.0,,Turnover by C. Sexton (traveling),91,95
385,4,7:25.0,D. Smith misses 2-pt jump shot from 8 ft,,91,95
386,4,7:22.0,,Defensive rebound by M. Chriss,91,95
387,4,7:16.0,,Turnover by L. Nance (bad pass),91,95
388,4,7:06.0,J. Jenkins misses 3-pt jump shot from 27 ft,,91,95
