,QUARTER,TIME_REMAINING,MIAMI_ACTION,LA CLIPPERS_ACTION,MIAMI_SCORE,LA CLIPPERS_SCORE
381,3,0:28.0,B. Adebayo makes 2-pt layup from 1 ft,,89,90
382,3,0:10.0,,T. Harris misses 3-pt jump shot from 26 ft,89,90
383,3,0:06.0,Defensive rebound by J. Johnson,,89,90
384,3,0:02.0,J. Johnson makes 2-pt layup from 2 ft,,91,90
385,4,11:43.0,,P. Beverley misses 3-pt jump shot from 27 ft,91,90
386,4,11:39.0,Defensive rebound by B. Adebayo,,91,90
387,4,11:25.0,D. Jones makes 2-pt layup from 2 ft (assist by D. Wade),,93,90
388,4,11:11.0,,M. Scott misses 3-pt jump shot from 25 ft,93,90
389,4,11:07.0,Defensive rebound by B. Adebayo,,93,90
390,4,10:55.0,K. Olynyk misses 3-pt jump shot from 23 ft,,93,90
391,4,10:55.0,Offensive rebound by D. Jones,,93,90
392,4,10:55.0,Shooting foul by M. Harrell (drawn by D. Jones),,93,90
393,4,10:55.0,D. Jones misses free throw 1 of 2,,93,90
394,4,10:55.0,Offensive rebound by Team,,93,90
395,4,10:55.0,D. Jones misses free throw 2 of 2,,93,90
396,4,10:53.0,,Defensive rebound by M. Harrell,93,90
397,4,10:47.0,,L. Williams makes 2-pt layup from 1 ft,93,92
398,4,10:47.0,Violation by Team (def goaltending),,93,92
399,4,10:24.0,D. Wade misses 2-pt jump shot from 18 ft,,93,92
400,4,10:20.0,,Defensive rebound by L. Williams,93,92
401,4,10:16.0,,L. Williams misses 3-pt jump shot from 27 ft,93,92
402,4,10:11.0,Defensive rebound by D. Wade,,93,92
403,4,10:03.0,Shooting foul by A. Bradley (drawn by D. Wade),,93,92
404,4,10:03.0,D. Wade misses free throw 1 of 2,,93,92
405,4,10:03.0,Offensive rebound by Team,,93,92
406,4,10:03.0,D. Wade misses free throw 2 of 2,,93,92
407,4,9:57.0,Offensive rebound by K. Olynyk,,93,92
408,4,9:56.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Winslow),,95,92
409,4,9:37.0,,M. Scott misses 3-pt jump shot from 23 ft,95,92
410,4,9:35.0,Defensive rebound by B. Adebayo,,95,92
411,4,9:22.0,J. Winslow makes 2-pt jump shot from 4 ft,,97,92
412,4,9:22.0,,LA Clippers full timeout,97,92
413,4,9:22.0,,D. Gallinari enters the game for M. Scott,97,92
414,4,9:06.0,,L. Williams misses 2-pt jump shot from 3 ft,97,92
415,4,9:05.0,Defensive rebound by D. Jones,,97,92
416,4,8:54.0,J. Winslow misses 2-pt layup from 4 ft (block by A. Bradley),,97,92
417,4,8:54.0,Offensive rebound by Team,,97,92
418,4,8:49.0,D. Wade makes 3-pt jump shot from 26 ft (assist by B. Adebayo),,100,92
419,4,8:35.0,,Def 3 sec tech foul by Team,100,92
420,4,8:35.0,,L. Williams misses technical free throw,100,92
421,4,8:35.0,,Offensive rebound by Team,100,92
422,4,8:30.0,,Turnover by L. Williams (bad pass),100,92
423,4,8:15.0,J. Winslow makes 2-pt jump shot from 15 ft,,102,92
424,4,7:56.0,,L. Williams misses 2-pt layup from 2 ft,102,92
425,4,7:54.0,Defensive rebound by J. Winslow,,102,92
426,4,7:42.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Winslow),,104,92
427,4,7:30.0,,Turnover by D. Gallinari (traveling),104,92
428,4,7:30.0,,S. Gilgeous-Alexander enters the game for P. Beverley,104,92
429,4,7:30.0,,T. Harris enters the game for L. Williams,104,92
430,4,7:30.0,Technical foul by D. Rivers,,104,92
431,4,7:30.0,K. Olynyk makes technical free throw,,105,92
432,4,7:19.0,D. Wade misses 3-pt jump shot from 26 ft,,105,92
433,4,7:17.0,Offensive rebound by K. Olynyk,,105,92
434,4,7:17.0,K. Olynyk misses 2-pt layup from 1 ft,,105,92
435,4,7:17.0,,Defensive rebound by Team,105,92
436,4,7:17.0,Loose ball foul by K. Olynyk (drawn by D. Gallinari),,105,92
437,4,7:17.0,Violation by Team (delay of game),,105,92
438,4,7:17.0,Technical foul by D. Rivers,,105,92
439,4,7:17.0,K. Olynyk misses technical free throw,,105,92
440,4,7:17.0,,Defensive rebound by Team,105,92
441,4,7:17.0,,D. Rivers ejected from game,105,92
442,4,7:17.0,R. McGruder enters the game for K. Olynyk,,105,92
443,4,7:09.0,,S. Gilgeous-Alexander misses 2-pt layup from 1 ft,105,92
444,4,7:06.0,Defensive rebound by B. Adebayo,,105,92
445,4,7:00.0,Personal foul by M. Harrell (drawn by B. Adebayo),,105,92
446,4,6:52.0,J. Winslow misses 3-pt jump shot from 25 ft,,105,92
447,4,6:49.0,,Defensive rebound by M. Harrell,105,92
448,4,6:40.0,,Turnover by M. Harrell (bad pass; steal by J. Winslow),105,92
449,4,6:32.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),,107,92
450,4,6:12.0,,A. Bradley misses 3-pt jump shot from 26 ft,107,92
451,4,6:12.0,,Offensive rebound by D. Gallinari,107,92
452,4,6:09.0,,Turnover by D. Gallinari (bad pass; steal by R. McGruder),107,92
453,4,5:49.0,Personal foul by D. Gallinari (drawn by J. Winslow),,107,92
454,4,5:49.0,Miami full timeout,,107,92
455,4,5:43.0,Shooting foul by M. Harrell (drawn by D. Wade),,107,92
456,4,5:43.0,D. Wade makes free throw 1 of 2,,108,92
457,4,5:43.0,D. Wade misses free throw 2 of 2,,108,92
458,4,5:40.0,,Defensive rebound by M. Harrell,108,92
459,4,5:20.0,,S. Gilgeous-Alexander misses 2-pt jump shot from 8 ft (block by D. Jones),108,92
460,4,5:17.0,Defensive rebound by D. Jones,,108,92
461,4,5:16.0,Shooting foul by T. Harris (drawn by J. Winslow),,108,92
462,4,5:16.0,J. Winslow misses free throw 1 of 2,,108,92
463,4,5:16.0,Offensive rebound by Team,,108,92
464,4,5:16.0,,L. Williams enters the game for S. Gilgeous-Alexander,108,92
465,4,5:16.0,J. Winslow misses free throw 2 of 2,,108,92
466,4,5:14.0,,Defensive rebound by D. Gallinari,108,92
467,4,5:01.0,,T. Harris misses 3-pt jump shot from 27 ft,108,92
468,4,4:58.0,Defensive rebound by R. McGruder,,108,92
469,4,4:41.0,R. McGruder makes 2-pt hook shot from 5 ft (assist by D. Wade),,110,92
470,4,4:16.0,,D. Gallinari misses 2-pt jump shot from 9 ft,110,92
471,4,4:14.0,Defensive rebound by B. Adebayo,,110,92
472,4,3:54.0,J. Winslow misses 3-pt jump shot from 26 ft,,110,92
473,4,3:53.0,Offensive rebound by D. Jones,,110,92
474,4,3:52.0,D. Jones misses 2-pt layup from 2 ft (block by M. Harrell),,110,92
475,4,3:49.0,Offensive rebound by D. Jones,,110,92
476,4,3:48.0,Miami full timeout,,110,92
477,4,3:43.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Wade),,112,92
478,4,3:24.0,,L. Williams makes 3-pt jump shot from 28 ft (assist by M. Harrell),112,95
479,4,3:02.0,D. Wade misses 3-pt jump shot from 23 ft,,112,95
480,4,3:00.0,,Defensive rebound by D. Gallinari,112,95
481,4,2:58.0,,Shooting foul by B. Adebayo (drawn by D. Gallinari),112,95
482,4,2:58.0,,D. Gallinari makes free throw 1 of 2,112,96
483,4,2:58.0,,D. Gallinari makes free throw 2 of 2,112,97
484,4,2:40.0,R. McGruder makes 3-pt jump shot from 27 ft (assist by B. Adebayo),,115,97
485,4,2:31.0,,L. Williams misses 2-pt jump shot from 5 ft,115,97
486,4,2:28.0,Defensive rebound by D. Jones,,115,97
487,4,2:11.0,J. Winslow misses 3-pt jump shot from 26 ft,,115,97
488,4,2:09.0,,Defensive rebound by T. Harris,115,97
489,4,2:03.0,,Turnover by T. Harris (bad pass; steal by D. Wade),115,97
490,4,2:00.0,J. Winslow makes 2-pt dunk from 2 ft (assist by D. Wade),,117,97
491,4,1:51.0,,L. Williams misses 2-pt layup from 1 ft (block by D. Jones),117,97
492,4,1:47.0,Defensive rebound by B. Adebayo,,117,97
493,4,1:26.0,D. Wade misses 2-pt jump shot from 16 ft,,117,97
494,4,1:24.0,Offensive rebound by D. Jones,,117,97
495,4,1:16.0,J. Winslow misses 3-pt jump shot from 27 ft,,117,97
496,4,1:12.0,Offensive rebound by Team,,117,97
497,4,1:12.0,,M. Scott enters the game for D. Gallinari,117,97
498,4,1:12.0,,S. Thornwell enters the game for T. Harris,117,97
499,4,1:12.0,,T. Wallace enters the game for L. Williams,117,97
500,4,1:03.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by D. Wade),,119,97
501,4,0:45.0,,Shooting foul by D. Jones (drawn by M. Scott),119,97
502,4,0:45.0,,M. Scott misses free throw 1 of 2,119,97
503,4,0:45.0,,Offensive rebound by Team,119,97
504,4,0:45.0,J. Johnson enters the game for D. Wade,,119,97
505,4,0:45.0,,S. Gilgeous-Alexander enters the game for A. Bradley,119,97
506,4,0:45.0,,M. Scott makes free throw 2 of 2,119,98
507,4,0:23.0,B. Adebayo makes 2-pt dunk from 2 ft (assist by J. Winslow),,121,98
