,QUARTER,TIME_REMAINING,PHOENIX_ACTION,NEW ORLEANS_ACTION,PHOENIX_SCORE,NEW ORLEANS_SCORE
38,1,7:34.0,,New Orleans full timeout,11,16
39,1,7:27.0,,Turnover by J. Holiday (bad pass),11,16
40,1,7:17.0,J. Jackson misses 3-pt jump shot from 24 ft,,11,16
41,1,7:14.0,,Defensive rebound by A. Davis,11,16
42,1,7:06.0,,J. Randle makes 2-pt layup from 2 ft (assist by E. Moore),11,18
43,1,6:49.0,D. Ayton makes 2-pt jump shot from 17 ft (assist by I. Canaan),,13,18
44,1,6:25.0,,Turnover by J. Holiday (lost ball; steal by D. Booker),13,18
45,1,6:15.0,D. Booker misses 3-pt jump shot from 28 ft,,13,18
46,1,6:12.0,,Defensive rebound by J. Randle,13,18
47,1,6:05.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),13,20
48,1,5:44.0,J. Jackson makes 2-pt layup from 2 ft,,15,20
49,1,5:36.0,,Shooting foul by D. Ayton (drawn by A. Davis),15,20
50,1,5:36.0,,A. Davis makes free throw 1 of 2,15,21
51,1,5:36.0,,C. Diallo enters the game for J. Randle,15,21
52,1,5:36.0,,A. Davis makes free throw 2 of 2,15,22
53,1,5:14.0,J. Jackson misses 2-pt jump shot from 20 ft,,15,22
54,1,5:10.0,,Defensive rebound by C. Diallo,15,22
55,1,4:59.0,,J. Holiday misses 3-pt jump shot from 26 ft,15,22
56,1,4:56.0,Defensive rebound by J. Jackson,,15,22
57,1,4:50.0,J. Jackson makes 2-pt jump shot from 14 ft,,17,22
58,1,4:37.0,,A. Davis misses 2-pt jump shot from 10 ft,17,22
59,1,4:35.0,Defensive rebound by D. Ayton,,17,22
60,1,4:27.0,D. Booker makes 2-pt layup from 3 ft,,19,22
61,1,4:23.0,,Turnover by J. Holiday (traveling),19,22
62,1,4:23.0,R. Holmes enters the game for D. Ayton,,19,22
63,1,4:23.0,,D. Miller enters the game for W. Johnson,19,22
64,1,4:11.0,I. Canaan misses 3-pt jump shot from 26 ft,,19,22
65,1,4:05.0,,Defensive rebound by C. Diallo,19,22
66,1,4:03.0,,Shooting foul by J. Jackson (drawn by C. Diallo),19,22
67,1,4:03.0,,C. Diallo misses free throw 1 of 2,19,22
68,1,4:03.0,,Offensive rebound by Team,19,22
69,1,4:03.0,,I. Clark enters the game for E. Moore,19,22
70,1,4:03.0,,C. Diallo makes free throw 2 of 2,19,23
71,1,3:47.0,R. Holmes misses 2-pt jump shot from 13 ft (block by A. Davis),,19,23
72,1,3:46.0,,Defensive rebound by A. Davis,19,23
73,1,3:46.0,,Personal foul by R. Holmes (drawn by A. Davis),19,23
74,1,3:46.0,,A. Davis makes free throw 1 of 2,19,24
75,1,3:46.0,,A. Davis makes free throw 2 of 2,19,25
76,1,3:32.0,Turnover by D. Booker (bad pass),,19,25
77,1,3:19.0,,A. Davis misses 2-pt jump shot from 10 ft,19,25
78,1,3:16.0,Defensive rebound by I. Canaan,,19,25
79,1,3:07.0,R. Holmes misses 2-pt layup from 5 ft,,19,25
80,1,3:05.0,,Defensive rebound by C. Diallo,19,25
81,1,2:59.0,,Shooting foul by R. Holmes (drawn by A. Davis),19,25
82,1,2:59.0,Phoenix full timeout,,19,25
83,1,2:59.0,D. Ayton enters the game for I. Canaan,,19,25
84,1,2:59.0,E. Okobo enters the game for R. Holmes,,19,25
85,1,2:59.0,,A. Davis makes free throw 1 of 2,19,26
86,1,2:59.0,,A. Davis makes free throw 2 of 2,19,27
87,1,2:49.0,T. Ariza misses 3-pt jump shot from 23 ft,,19,27
88,1,2:44.0,,Defensive rebound by A. Davis,19,27
89,1,2:35.0,,Personal foul by D. Ayton (drawn by A. Davis),19,27
90,1,2:35.0,,A. Davis makes free throw 1 of 2,19,28
91,1,2:35.0,,A. Davis makes free throw 2 of 2,19,29
92,1,2:35.0,,J. Randle enters the game for A. Davis,19,29
93,1,2:12.0,E. Okobo misses 2-pt layup from 2 ft (block by C. Diallo),,19,29
94,1,2:09.0,,Defensive rebound by C. Diallo,19,29
95,1,1:58.0,,J. Randle makes 2-pt layup from 6 ft,19,31
96,1,1:44.0,Personal foul by D. Miller (drawn by D. Booker),,19,31
97,1,1:35.0,Shooting foul by D. Miller (drawn by T. Ariza),,19,31
98,1,1:35.0,T. Ariza makes free throw 1 of 2,,20,31
99,1,1:35.0,T. Ariza makes free throw 2 of 2,,21,31
100,1,1:17.0,,Turnover by J. Randle (bad pass; steal by J. Jackson),21,31
101,1,1:11.0,J. Jackson misses 2-pt layup from 2 ft (block by J. Randle),,21,31
102,1,1:08.0,,Defensive rebound by I. Clark,21,31
103,1,1:04.0,,C. Diallo makes 2-pt layup from 2 ft (assist by J. Randle),21,33
104,1,0:49.0,J. Jackson misses 2-pt hook shot from 6 ft,,21,33
105,1,0:47.0,Offensive rebound by J. Jackson,,21,33
106,1,0:44.0,D. Booker misses 2-pt jump shot from 16 ft,,21,33
107,1,0:41.0,,Defensive rebound by J. Holiday,21,33
108,1,0:39.0,,Turnover by J. Holiday (bad pass),21,33
109,1,0:31.0,Personal foul by J. Holiday (drawn by D. Booker),,21,33
110,1,0:31.0,D. Booker makes free throw 1 of 2,,22,33
111,1,0:31.0,D. Booker makes free throw 2 of 2,,23,33
112,1,0:21.0,,Turnover by C. Diallo (traveling),23,33
113,1,0:08.0,D. Booker makes 3-pt jump shot from 25 ft,,26,33
114,1,0:00.0,,J. Randle misses 3-pt jump shot from 26 ft,26,33
115,1,0:00.0,Defensive rebound by D. Booker,,26,33
116,2,12:00.0,Violation by Team (delay of game),,26,33
117,2,11:39.0,T. Warren misses 3-pt jump shot from 24 ft,,26,33
118,2,11:34.0,,Defensive rebound by T. Frazier,26,33
119,2,11:23.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Miller),26,35
120,2,11:11.0,J. Jackson misses 2-pt jump shot from 17 ft,,26,35
121,2,11:08.0,,Defensive rebound by C. Diallo,26,35
122,2,11:00.0,,C. Diallo misses 2-pt layup from 4 ft (block by J. Jackson),26,35
123,2,10:57.0,Defensive rebound by T. Warren,,26,35
124,2,10:54.0,M. Bridges misses 3-pt jump shot from 23 ft,,26,35
125,2,10:50.0,,Defensive rebound by J. Randle,26,35
126,2,10:39.0,,J. Randle misses 3-pt jump shot from 26 ft,26,35
127,2,10:35.0,Defensive rebound by J. Jackson,,26,35
128,2,10:31.0,Personal foul by C. Diallo (drawn by D. Ayton),,26,35
129,2,10:21.0,T. Warren makes 2-pt jump shot from 9 ft,,28,35
130,2,10:21.0,Shooting foul by D. Miller (drawn by T. Warren),,28,35
131,2,10:21.0,,K. Williams enters the game for D. Miller,28,35
132,2,10:21.0,T. Warren makes free throw 1 of 1,,29,35
133,2,9:58.0,,K. Williams misses 2-pt jump shot from 18 ft,29,35
134,2,9:55.0,Defensive rebound by D. Ayton,,29,35
135,2,9:49.0,J. Jackson misses 3-pt jump shot from 25 ft,,29,35
136,2,9:45.0,,Defensive rebound by K. Williams,29,35
137,2,9:40.0,,I. Clark makes 3-pt jump shot from 26 ft (assist by T. Frazier),29,38
138,2,9:25.0,Turnover by D. Ayton (traveling),,29,38
139,2,9:13.0,,I. Clark misses 2-pt jump shot from 7 ft,29,38
140,2,9:08.0,,Offensive rebound by C. Diallo,29,38
141,2,9:08.0,,C. Diallo misses 2-pt layup from 1 ft,29,38
142,2,9:06.0,,Offensive rebound by C. Diallo,29,38
143,2,9:06.0,,C. Diallo makes 2-pt layup from 1 ft,29,40
144,2,8:55.0,T. Warren misses 2-pt layup from 2 ft,,29,40
145,2,8:54.0,Offensive rebound by T. Warren,,29,40
146,2,8:52.0,T. Warren makes 2-pt layup from 1 ft,,31,40
147,2,8:42.0,,Personal foul by M. Bridges (drawn by I. Clark),31,40
148,2,8:42.0,R. Holmes enters the game for D. Ayton,,31,40
149,2,8:30.0,,I. Clark misses 2-pt jump shot from 21 ft,31,40
150,2,8:27.0,Defensive rebound by E. Okobo,,31,40
151,2,8:19.0,Personal foul by K. Williams (drawn by R. Holmes),,31,40
152,2,8:19.0,J. Crawford enters the game for J. Jackson,,31,40
153,2,8:19.0,,W. Johnson enters the game for C. Diallo,31,40
154,2,8:14.0,M. Bridges makes 2-pt layup from 2 ft (assist by J. Crawford),,33,40
155,2,8:03.0,,I. Clark makes 2-pt jump shot from 18 ft (assist by J. Randle),33,42
156,2,7:53.0,Shooting foul by K. Williams (drawn by T. Warren),,33,42
157,2,7:53.0,T. Warren makes free throw 1 of 2,,34,42
158,2,7:53.0,,A. Davis enters the game for J. Randle,34,42
159,2,7:53.0,T. Warren makes free throw 2 of 2,,35,42
160,2,7:46.0,,A. Davis makes 2-pt dunk at rim (assist by I. Clark),35,44
161,2,7:33.0,E. Okobo misses 2-pt jump shot from 13 ft,,35,44
162,2,7:30.0,,Defensive rebound by K. Williams,35,44
163,2,7:22.0,,Personal foul by M. Bridges (drawn by A. Davis),35,44
164,2,7:14.0,,T. Frazier misses 2-pt layup from 2 ft (block by E. Okobo),35,44
165,2,7:13.0,Defensive rebound by E. Okobo,,35,44
166,2,7:13.0,Personal foul by K. Williams (drawn by E. Okobo),,35,44
167,2,7:13.0,E. Okobo makes free throw 1 of 2,,36,44
168,2,7:13.0,E. Okobo makes free throw 2 of 2,,37,44
169,2,7:13.0,,E. Moore enters the game for K. Williams,37,44
170,2,6:58.0,,Turnover by I. Clark (bad pass; steal by M. Bridges),37,44
171,2,6:56.0,Turnover by M. Bridges (out of bounds lost ball),,37,44
172,2,6:56.0,,New Orleans full timeout,37,44
173,2,6:56.0,I. Canaan enters the game for E. Okobo,,37,44
174,2,6:39.0,,A. Davis makes 2-pt jump shot from 4 ft (assist by I. Clark),37,46
175,2,6:16.0,T. Warren misses 3-pt jump shot from 25 ft,,37,46
176,2,6:15.0,,Defensive rebound by Team,37,46
177,2,5:59.0,,A. Davis misses 2-pt jump shot from 16 ft,37,46
178,2,5:57.0,Defensive rebound by Team,,37,46
179,2,5:41.0,M. Bridges makes 2-pt jump shot from 10 ft,,39,46
180,2,5:27.0,,W. Johnson misses 2-pt jump shot from 19 ft,39,46
181,2,5:27.0,,Offensive rebound by A. Davis,39,46
182,2,5:23.0,Loose ball foul by R. Holmes (drawn by A. Davis),,39,46
183,2,5:23.0,D. Ayton enters the game for R. Holmes,,39,46
184,2,5:23.0,,J. Holiday enters the game for I. Clark,39,46
185,2,5:23.0,,J. Randle enters the game for T. Frazier,39,46
186,2,5:20.0,,E. Moore makes 2-pt layup from 2 ft (assist by J. Holiday),39,48
187,2,5:03.0,,Violation by Team (kicked ball),39,48
188,2,4:53.0,D. Ayton misses 2-pt layup from 3 ft,,39,48
189,2,4:48.0,Offensive rebound by D. Ayton,,39,48
190,2,4:47.0,D. Ayton makes 2-pt layup from 3 ft,,41,48
191,2,4:43.0,,E. Moore misses 3-pt jump shot from 25 ft,41,48
192,2,4:43.0,,Offensive rebound by A. Davis,41,48
193,2,4:43.0,,Shooting foul by D. Ayton (drawn by A. Davis),41,48
194,2,4:43.0,,A. Davis makes free throw 1 of 2,41,49
195,2,4:43.0,D. Booker enters the game for M. Bridges,,41,49
196,2,4:43.0,,A. Davis makes free throw 2 of 2,41,50
197,2,4:21.0,J. Crawford misses 3-pt jump shot from 27 ft,,41,50
198,2,4:18.0,,Defensive rebound by Team,41,50
199,2,4:07.0,,E. Moore makes 2-pt layup from 2 ft,41,52
200,2,4:07.0,Phoenix full timeout,,41,52
201,2,4:07.0,T. Ariza enters the game for J. Crawford,,41,52
202,2,3:53.0,D. Booker misses 2-pt layup from 4 ft,,41,52
203,2,3:47.0,Offensive rebound by D. Ayton,,41,52
204,2,3:47.0,D. Ayton makes 2-pt layup at rim,,43,52
205,2,3:36.0,,W. Johnson makes 2-pt jump shot from 18 ft (assist by A. Davis),43,54
206,2,3:21.0,T. Warren makes 3-pt jump shot from 23 ft (assist by I. Canaan),,46,54
207,2,3:09.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by A. Davis),46,57
208,2,2:58.0,D. Ayton makes 2-pt jump shot from 10 ft (assist by I. Canaan),,48,57
209,2,2:44.0,,A. Davis makes 2-pt jump shot from 16 ft (assist by J. Holiday),48,59
210,2,2:21.0,D. Ayton misses 2-pt layup from 2 ft (block by A. Davis),,48,59
211,2,2:18.0,Offensive rebound by D. Ayton,,48,59
212,2,2:15.0,I. Canaan misses 2-pt layup from 2 ft (block by E. Moore),,48,59
213,2,2:15.0,Offensive rebound by I. Canaan,,48,59
214,2,2:15.0,Turnover by Team (shot clock),,48,59
215,2,1:55.0,,J. Holiday misses 3-pt jump shot from 26 ft,48,59
216,2,1:49.0,Defensive rebound by T. Ariza,,48,59
217,2,1:41.0,T. Ariza misses 3-pt jump shot from 26 ft,,48,59
218,2,1:38.0,,Defensive rebound by J. Randle,48,59
219,2,1:26.0,,J. Randle makes 2-pt layup from 3 ft,48,61
220,2,1:11.0,Shooting foul by W. Johnson (drawn by D. Ayton),,48,61
221,2,1:11.0,D. Ayton makes free throw 1 of 2,,49,61
222,2,1:11.0,M. Bridges enters the game for I. Canaan,,49,61
223,2,1:11.0,D. Ayton makes free throw 2 of 2,,50,61
224,2,1:00.0,,J. Holiday misses 3-pt jump shot from 26 ft,50,61
225,2,0:58.0,Defensive rebound by D. Ayton,,50,61
226,2,0:48.0,M. Bridges misses 3-pt jump shot from 24 ft,,50,61
227,2,0:45.0,Offensive rebound by D. Ayton,,50,61
228,2,0:42.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Booker),,53,61
229,2,0:30.0,,A. Davis misses 2-pt jump shot from 12 ft,53,61
230,2,0:26.0,Defensive rebound by T. Ariza,,53,61
231,2,0:15.0,M. Bridges misses 3-pt jump shot from 24 ft (block by J. Holiday),,53,61
232,2,0:11.0,,Defensive rebound by A. Davis,53,61
233,2,0:00.0,,A. Davis misses 3-pt jump shot from 30 ft,53,61
234,2,0:00.0,,Offensive rebound by Team,53,61
235,3,11:45.0,T. Ariza misses 3-pt jump shot from 26 ft,,53,61
236,3,11:42.0,,Defensive rebound by J. Holiday,53,61
237,3,11:38.0,,J. Randle misses 2-pt layup from 3 ft,53,61
238,3,11:38.0,,Offensive rebound by J. Randle,53,61
239,3,11:38.0,,Shooting foul by T. Ariza (drawn by J. Randle),53,61
240,3,11:38.0,,J. Randle makes free throw 1 of 2,53,62
241,3,11:38.0,,J. Randle makes free throw 2 of 2,53,63
242,3,11:26.0,Shooting foul by W. Johnson (drawn by T. Ariza),,53,63
243,3,11:26.0,T. Ariza makes free throw 1 of 3,,54,63
244,3,11:26.0,T. Ariza makes free throw 2 of 3,,55,63
245,3,11:26.0,T. Ariza misses free throw 3 of 3,,55,63
246,3,11:23.0,,Defensive rebound by W. Johnson,55,63
247,3,11:15.0,,J. Holiday misses 2-pt jump shot from 8 ft (block by T. Warren),55,63
248,3,11:15.0,,Offensive rebound by Team,55,63
249,3,11:08.0,,Shooting foul by T. Warren (drawn by J. Holiday),55,63
250,3,11:08.0,,J. Holiday makes free throw 1 of 2,55,64
251,3,11:08.0,,J. Holiday misses free throw 2 of 2,55,64
252,3,11:05.0,Defensive rebound by D. Ayton,,55,64
253,3,10:50.0,I. Canaan misses 2-pt layup from 2 ft,,55,64
254,3,10:46.0,,Defensive rebound by A. Davis,55,64
255,3,10:38.0,,Shooting foul by D. Booker (drawn by W. Johnson),55,64
256,3,10:38.0,,W. Johnson makes free throw 1 of 2,55,65
257,3,10:38.0,,W. Johnson makes free throw 2 of 2,55,66
258,3,10:19.0,I. Canaan makes 3-pt jump shot from 26 ft (assist by D. Ayton),,58,66
259,3,9:55.0,,J. Randle misses 2-pt hook shot from 6 ft,58,66
260,3,9:53.0,,Offensive rebound by J. Holiday,58,66
261,3,9:46.0,,J. Holiday makes 2-pt jump shot from 13 ft,58,68
262,3,9:27.0,Turnover by D. Booker (lost ball; steal by J. Holiday),,58,68
263,3,9:16.0,,J. Randle makes 2-pt layup from 3 ft (assist by J. Holiday),58,70
264,3,8:59.0,D. Ayton misses 2-pt hook shot from 7 ft,,58,70
265,3,8:57.0,,Defensive rebound by A. Davis,58,70
266,3,8:48.0,,J. Randle misses 2-pt layup from 3 ft,58,70
267,3,8:46.0,Defensive rebound by D. Ayton,,58,70
268,3,8:42.0,D. Booker misses 2-pt jump shot from 17 ft,,58,70
269,3,8:37.0,,Defensive rebound by J. Holiday,58,70
270,3,8:35.0,,E. Moore makes 2-pt layup from 1 ft (assist by J. Holiday),58,72
271,3,8:35.0,Phoenix full timeout,,58,72
272,3,8:17.0,D. Booker misses 2-pt jump shot from 13 ft,,58,72
273,3,8:11.0,Offensive rebound by D. Ayton,,58,72
274,3,8:11.0,D. Ayton makes 2-pt dunk from 1 ft,,60,72
275,3,7:59.0,,Offensive foul by A. Davis (drawn by T. Ariza),60,72
276,3,7:59.0,,Turnover by A. Davis (offensive foul),60,72
277,3,7:40.0,T. Warren misses 2-pt jump shot from 11 ft,,60,72
278,3,7:37.0,,Defensive rebound by A. Davis,60,72
279,3,7:36.0,,W. Johnson makes 2-pt dunk from 1 ft (assist by J. Holiday),60,74
280,3,7:34.0,,Violation by Team (delay of game),60,74
281,3,7:18.0,T. Ariza makes 2-pt layup from 2 ft,,62,74
282,3,7:02.0,,W. Johnson makes 3-pt jump shot from 24 ft (assist by J. Holiday),62,77
283,3,6:36.0,I. Canaan misses 2-pt jump shot from 11 ft (block by J. Randle),,62,77
284,3,6:35.0,Offensive rebound by Team,,62,77
285,3,6:35.0,Turnover by Team (shot clock),,62,77
286,3,6:28.0,,Personal foul by T. Ariza (drawn by A. Davis),62,77
287,3,6:22.0,,E. Moore makes 2-pt jump shot from 6 ft,62,79
288,3,6:11.0,D. Ayton makes 2-pt hook shot from 9 ft (assist by I. Canaan),,64,79
289,3,5:51.0,,J. Holiday makes 3-pt jump shot from 25 ft,64,82
290,3,5:39.0,Turnover by D. Booker (bad pass; steal by J. Holiday),,64,82
291,3,5:34.0,,A. Davis misses 2-pt layup from 2 ft,64,82
292,3,5:33.0,Defensive rebound by Team,,64,82
293,3,5:33.0,,C. Diallo enters the game for E. Moore,64,82
294,3,5:33.0,,D. Miller enters the game for J. Randle,64,82
295,3,5:23.0,T. Warren makes 3-pt jump shot from 26 ft,,67,82
296,3,5:07.0,,J. Holiday misses 2-pt layup from 2 ft,67,82
297,3,5:05.0,Defensive rebound by T. Warren,,67,82
298,3,4:59.0,I. Canaan misses 3-pt jump shot from 27 ft,,67,82
299,3,4:57.0,Offensive rebound by D. Ayton,,67,82
300,3,4:56.0,D. Ayton makes 2-pt jump shot from 1 ft,,69,82
301,3,4:47.0,,A. Davis misses 3-pt jump shot from 26 ft,69,82
302,3,4:47.0,Defensive rebound by I. Canaan,,69,82
303,3,4:25.0,T. Warren misses 3-pt jump shot from 28 ft,,69,82
304,3,4:25.0,,Defensive rebound by A. Davis,69,82
305,3,4:15.0,,Turnover by J. Holiday (bad pass; steal by D. Ayton),69,82
306,3,4:08.0,D. Booker misses 3-pt jump shot from 25 ft,,69,82
307,3,4:03.0,,Defensive rebound by A. Davis,69,82
308,3,4:01.0,,New Orleans full timeout,69,82
309,3,4:01.0,M. Bridges enters the game for T. Ariza,,69,82
310,3,4:01.0,J. Jackson enters the game for I. Canaan,,69,82
311,3,3:44.0,,J. Holiday misses 2-pt jump shot from 23 ft,69,82
312,3,3:40.0,Defensive rebound by J. Jackson,,69,82
313,3,3:39.0,Personal foul by D. Miller (drawn by D. Ayton),,69,82
314,3,3:21.0,D. Ayton makes 2-pt layup from 3 ft (assist by D. Booker),,71,82
315,3,3:12.0,,Personal foul by T. Warren (drawn by A. Davis),71,82
316,3,3:12.0,,A. Davis makes free throw 1 of 2,71,83
317,3,3:12.0,,A. Davis makes free throw 2 of 2,71,84
318,3,2:55.0,D. Ayton makes 2-pt jump shot from 14 ft,,73,84
319,3,2:42.0,,A. Davis makes 2-pt layup from 2 ft,73,86
320,3,2:35.0,Offensive foul by J. Jackson (drawn by C. Diallo),,73,86
321,3,2:35.0,Turnover by J. Jackson (offensive foul),,73,86
322,3,2:35.0,R. Holmes enters the game for D. Ayton,,73,86
323,3,2:35.0,,J. Randle enters the game for A. Davis,73,86
324,3,2:15.0,,D. Miller makes 3-pt jump shot from 24 ft (assist by J. Holiday),73,89
325,3,1:45.0,T. Warren misses 3-pt jump shot from 23 ft,,73,89
326,3,1:44.0,Offensive rebound by Team,,73,89
327,3,1:44.0,Turnover by Team (shot clock),,73,89
328,3,1:37.0,,Offensive foul by J. Randle (drawn by M. Bridges),73,89
329,3,1:37.0,,Turnover by J. Randle (offensive foul),73,89
330,3,1:27.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Booker),,76,89
331,3,1:14.0,,J. Randle misses 2-pt layup from 3 ft,76,89
332,3,1:11.0,Defensive rebound by T. Warren,,76,89
333,3,0:56.0,Turnover by M. Bridges (bad pass; steal by W. Johnson),,76,89
334,3,0:34.0,,Shooting foul by M. Bridges (drawn by C. Diallo),76,89
335,3,0:34.0,,C. Diallo makes free throw 1 of 2,76,90
336,3,0:34.0,,C. Diallo makes free throw 2 of 2,76,91
337,3,0:19.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by D. Booker),,79,91
338,3,0:01.0,,Turnover by J. Holiday (lost ball; steal by D. Booker),79,91
339,3,0:00.0,D. Booker makes 3-pt jump shot from 48 ft,,82,91
340,4,11:53.0,,D. Miller misses 3-pt jump shot from 26 ft,82,91
341,4,11:45.0,Defensive rebound by J. Jackson,,82,91
342,4,11:33.0,Turnover by I. Canaan (lost ball; steal by D. Miller),,82,91
343,4,11:33.0,Loose ball foul by I. Canaan (drawn by D. Miller),,82,91
344,4,11:13.0,,J. Randle misses 2-pt jump shot from 5 ft (block by R. Holmes),82,91
345,4,11:13.0,,Offensive rebound by Team,82,91
346,4,11:12.0,,A. Davis misses 2-pt jump shot from 9 ft (block by T. Ariza),82,91
347,4,11:11.0,,Offensive rebound by A. Davis,82,91
348,4,11:11.0,,A. Davis misses 2-pt jump shot from 9 ft,82,91
349,4,11:10.0,Defensive rebound by R. Holmes,,82,91
350,4,11:01.0,Turnover by J. Jackson (bad pass; steal by A. Davis),,82,91
351,4,10:57.0,,I. Clark misses 3-pt jump shot from 26 ft,82,91
352,4,10:52.0,,Offensive rebound by J. Randle,82,91
353,4,10:51.0,,J. Randle makes 2-pt dunk at rim,82,93
354,4,10:27.0,J. Jackson makes 2-pt jump shot from 11 ft,,84,93
355,4,10:14.0,,D. Miller makes 3-pt jump shot from 25 ft (assist by A. Davis),84,96
356,4,10:03.0,M. Bridges misses 2-pt jump shot from 6 ft,,84,96
357,4,10:00.0,,Defensive rebound by J. Randle,84,96
358,4,9:55.0,,D. Miller misses 3-pt jump shot from 26 ft,84,96
359,4,9:52.0,Defensive rebound by R. Holmes,,84,96
360,4,9:45.0,Turnover by I. Canaan (bad pass; steal by D. Miller),,84,96
361,4,9:39.0,,Turnover by I. Clark (lost ball; steal by I. Canaan),84,96
362,4,9:34.0,M. Bridges misses 3-pt jump shot from 26 ft,,84,96
363,4,9:31.0,,Defensive rebound by I. Clark,84,96
364,4,9:23.0,,A. Davis makes 2-pt layup from 1 ft (assist by T. Frazier),84,98
365,4,9:06.0,J. Jackson misses 2-pt jump shot from 22 ft,,84,98
366,4,9:03.0,,Defensive rebound by I. Clark,84,98
367,4,9:00.0,,Turnover by T. Frazier (bad pass),84,98
368,4,8:49.0,T. Ariza misses 3-pt jump shot from 27 ft,,84,98
369,4,8:46.0,,Defensive rebound by J. Randle,84,98
370,4,8:44.0,,Personal foul by T. Ariza (drawn by A. Davis),84,98
371,4,8:37.0,,I. Clark makes 2-pt jump shot from 5 ft (assist by T. Frazier),84,100
372,4,8:37.0,Phoenix full timeout,,84,100
373,4,8:37.0,D. Booker enters the game for M. Bridges,,84,100
374,4,8:37.0,J. Crawford enters the game for I. Canaan,,84,100
375,4,8:37.0,T. Warren enters the game for J. Jackson,,84,100
376,4,8:37.0,,J. Holiday enters the game for T. Frazier,84,100
377,4,8:21.0,D. Booker misses 3-pt jump shot from 26 ft,,84,100
378,4,8:17.0,Offensive rebound by R. Holmes,,84,100
379,4,8:14.0,T. Ariza misses 3-pt jump shot from 23 ft,,84,100
380,4,8:10.0,,Defensive rebound by I. Clark,84,100
381,4,8:05.0,,I. Clark misses 3-pt jump shot from 27 ft,84,100
382,4,8:01.0,Defensive rebound by T. Ariza,,84,100
383,4,7:49.0,T. Warren makes 3-pt jump shot from 27 ft (assist by D. Booker),,87,100
384,4,7:25.0,,Turnover by J. Randle (bad pass; steal by T. Ariza),87,100
385,4,7:19.0,D. Booker makes 2-pt layup from 3 ft,,89,100
386,4,7:18.0,,New Orleans full timeout,89,100
387,4,7:18.0,,E. Moore enters the game for I. Clark,89,100
388,4,7:07.0,,J. Randle misses 3-pt jump shot from 23 ft,89,100
