,QUARTER,TIME_REMAINING,DENVER_ACTION,PORTLAND_ACTION,DENVER_SCORE,PORTLAND_SCORE
382,4,5:47.0,Offensive rebound by P. Millsap,,98,97
383,4,5:45.0,M. Morris makes 3-pt jump shot from 25 ft (assist by P. Millsap),,101,97
384,4,5:19.0,,C. McCollum misses 3-pt jump shot from 24 ft,101,97
385,4,5:17.0,Defensive rebound by N. Jokić,,101,97
386,4,5:01.0,G. Harris makes 2-pt layup from 1 ft,,103,97
387,4,4:42.0,,Personal foul by N. Jokić (drawn by D. Lillard),103,97
388,4,4:42.0,,J. Nurkić enters the game for S. Curry,103,97
389,4,4:42.0,,E. Turner enters the game for M. Leonard,103,97
390,4,4:34.0,,A. Aminu misses 3-pt jump shot from 24 ft,103,97
391,4,4:32.0,Defensive rebound by Team,,103,97
392,4,4:16.0,Personal foul by E. Turner (drawn by G. Harris),,103,97
393,4,4:07.0,G. Harris misses 2-pt layup from 2 ft,,103,97
394,4,4:04.0,Offensive rebound by P. Millsap,,103,97
395,4,4:02.0,P. Millsap makes 2-pt jump shot from 5 ft,,105,97
396,4,3:46.0,,Personal foul by P. Millsap (drawn by D. Lillard),105,97
397,4,3:33.0,,A. Aminu makes 2-pt layup from 2 ft,105,99
398,4,3:11.0,P. Millsap misses 2-pt hook shot from 8 ft (block by J. Nurkić),,105,99
399,4,3:09.0,Offensive rebound by N. Jokić,,105,99
400,4,3:05.0,G. Harris misses 3-pt jump shot from 39 ft,,105,99
401,4,3:01.0,Offensive rebound by P. Millsap,,105,99
402,4,3:01.0,P. Millsap misses 2-pt layup from 1 ft,,105,99
403,4,3:00.0,,Defensive rebound by C. McCollum,105,99
404,4,2:49.0,,C. McCollum makes 2-pt jump shot from 20 ft,105,101
405,4,2:27.0,G. Harris makes 2-pt jump shot from 11 ft (assist by N. Jokić),,107,101
406,4,2:05.0,,D. Lillard misses 3-pt jump shot from 24 ft,107,101
407,4,2:04.0,,Offensive rebound by Team,107,101
408,4,2:04.0,Loose ball foul by N. Jokić (drawn by J. Nurkić),,107,101
409,4,1:58.0,,Shooting foul by P. Millsap (drawn by C. McCollum),107,101
410,4,1:58.0,,C. McCollum makes free throw 1 of 3,107,102
411,4,1:58.0,,C. McCollum makes free throw 2 of 3,107,103
412,4,1:58.0,,C. McCollum makes free throw 3 of 3,107,104
413,4,1:40.0,Shooting foul by C. McCollum (drawn by G. Harris),,107,104
414,4,1:40.0,G. Harris makes free throw 1 of 2,,108,104
415,4,1:40.0,M. Plumlee enters the game for P. Millsap,,108,104
416,4,1:40.0,G. Harris misses free throw 2 of 2,,108,104
417,4,1:38.0,,Defensive rebound by J. Nurkić,108,104
418,4,1:30.0,,D. Lillard misses 2-pt layup from 2 ft,108,104
419,4,1:30.0,,Offensive rebound by J. Nurkić,108,104
420,4,1:30.0,,J. Nurkić makes 2-pt layup from 1 ft,108,106
421,4,1:30.0,Violation by Team (def goaltending),,108,106
422,4,1:30.0,,Shooting foul by N. Jokić (drawn by J. Nurkić),108,106
423,4,1:30.0,P. Millsap enters the game for M. Plumlee,,108,106
424,4,1:30.0,,J. Nurkić misses free throw 1 of 1,108,106
425,4,1:30.0,Defensive rebound by P. Millsap,,108,106
426,4,1:10.0,N. Jokić misses 3-pt jump shot from 25 ft,,108,106
427,4,1:08.0,,Defensive rebound by A. Aminu,108,106
428,4,0:56.0,,C. McCollum makes 2-pt jump shot from 14 ft,108,108
429,4,0:55.0,Denver full timeout,,108,108
430,4,0:44.0,Shooting foul by C. McCollum (drawn by J. Murray),,108,108
431,4,0:44.0,J. Murray makes free throw 1 of 2,,109,108
432,4,0:44.0,M. Plumlee enters the game for N. Jokić,,109,108
433,4,0:44.0,,S. Curry enters the game for E. Turner,109,108
434,4,0:44.0,J. Murray makes free throw 2 of 2,,110,108
435,4,0:37.0,,C. McCollum makes 2-pt layup from 1 ft,110,110
436,4,0:37.0,Denver full timeout,,110,110
437,4,0:37.0,N. Jokić enters the game for M. Plumlee,,110,110
438,4,0:37.0,,E. Turner enters the game for S. Curry,110,110
439,4,0:25.0,,Violation by Team (kicked ball),110,110
440,4,0:16.0,G. Harris makes 3-pt jump shot from 24 ft (assist by N. Jokić),,113,110
441,4,0:16.0,,Portland full timeout,113,110
442,4,0:16.0,,S. Curry enters the game for J. Nurkić,113,110
443,4,0:16.0,,M. Leonard enters the game for E. Turner,113,110
444,4,0:10.0,,C. McCollum makes 2-pt dunk at rim (assist by M. Leonard),113,112
445,4,0:05.0,Turnover by J. Murray (step out of bounds),,113,112
446,4,0:05.0,,Portland full timeout,113,112
447,4,0:05.0,M. Plumlee enters the game for N. Jokić,,113,112
448,4,0:05.0,,J. Nurkić enters the game for M. Leonard,113,112
449,4,0:01.0,,C. McCollum misses 2-pt jump shot from 21 ft,113,112
450,4,0:01.0,,Offensive rebound by Team,113,112
