,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,NEW ORLEANS_ACTION,SAN ANTONIO_SCORE,NEW ORLEANS_SCORE
49,1,5:44.0,,Defensive rebound by J. Randle,18,17
50,1,5:34.0,,J. Randle makes 2-pt layup from 1 ft (assist by E. Moore),18,19
51,1,5:17.0,L. Aldridge misses 2-pt jump shot from 11 ft,,18,19
52,1,5:13.0,,Defensive rebound by J. Randle,18,19
53,1,5:03.0,,A. Davis misses 2-pt jump shot from 9 ft,18,19
54,1,5:01.0,Defensive rebound by R. Gay,,18,19
55,1,4:58.0,B. Forbes makes 3-pt jump shot from 26 ft,,21,19
56,1,4:45.0,,W. Johnson misses 3-pt jump shot from 24 ft,21,19
57,1,4:42.0,Defensive rebound by D. DeRozan,,21,19
58,1,4:32.0,L. Aldridge misses 2-pt jump shot from 14 ft,,21,19
59,1,4:28.0,,Defensive rebound by J. Randle,21,19
60,1,4:19.0,,J. Randle misses 2-pt jump shot from 6 ft,21,19
61,1,4:16.0,Defensive rebound by D. Cunningham,,21,19
62,1,4:09.0,B. Forbes makes 3-pt jump shot from 27 ft (assist by D. Cunningham),,24,19
63,1,4:07.0,,New Orleans full timeout,24,19
64,1,4:07.0,M. Belinelli enters the game for B. Forbes,,24,19
65,1,4:07.0,P. Mills enters the game for R. Gay,,24,19
66,1,3:49.0,,A. Davis misses 2-pt hook shot from 10 ft,24,19
67,1,3:46.0,Defensive rebound by L. Aldridge,,24,19
68,1,3:30.0,L. Aldridge makes 2-pt layup from 1 ft,,26,19
69,1,3:09.0,,J. Randle makes 2-pt layup from 1 ft,26,21
70,1,2:58.0,Personal foul by E. Moore (drawn by P. Mills),,26,21
71,1,2:58.0,J. Poeltl enters the game for D. Cunningham,,26,21
72,1,2:58.0,D. White enters the game for D. DeRozan,,26,21
73,1,2:58.0,,J. Holiday enters the game for A. Davis,26,21
74,1,2:58.0,,D. Miller enters the game for W. Johnson,26,21
75,1,2:58.0,,N. Mirotić enters the game for E. Moore,26,21
76,1,2:52.0,Personal foul by J. Randle (drawn by L. Aldridge),,26,21
77,1,2:52.0,L. Aldridge makes free throw 1 of 2,,27,21
78,1,2:52.0,L. Aldridge makes free throw 2 of 2,,28,21
79,1,2:39.0,,D. Miller misses 2-pt jump shot from 3 ft,28,21
80,1,2:36.0,,Offensive rebound by J. Randle,28,21
81,1,2:36.0,,Shooting foul by J. Poeltl (drawn by J. Randle),28,21
82,1,2:36.0,,J. Randle makes free throw 1 of 2,28,22
83,1,2:36.0,R. Gay enters the game for L. Aldridge,,28,22
84,1,2:36.0,,J. Randle makes free throw 2 of 2,28,23
85,1,2:26.0,Shooting foul by N. Mirotić (drawn by R. Gay),,28,23
86,1,2:26.0,R. Gay makes free throw 1 of 2,,29,23
87,1,2:26.0,R. Gay makes free throw 2 of 2,,30,23
88,1,2:22.0,,Personal foul by P. Mills (drawn by I. Clark),30,23
89,1,2:14.0,,J. Holiday makes 3-pt jump shot from 25 ft (assist by J. Randle),30,26
90,1,2:00.0,J. Poeltl makes 2-pt layup from 1 ft (assist by R. Gay),,32,26
91,1,1:48.0,,J. Randle misses 2-pt layup from 1 ft,32,26
92,1,1:46.0,Defensive rebound by D. White,,32,26
93,1,1:41.0,J. Poeltl misses 2-pt layup from 4 ft,,32,26
94,1,1:37.0,Offensive rebound by R. Gay,,32,26
95,1,1:37.0,R. Gay makes 2-pt layup from 1 ft,,34,26
96,1,1:23.0,,Turnover by J. Holiday (bad pass),34,26
97,1,1:09.0,R. Gay misses 2-pt layup from 4 ft (block by J. Holiday),,34,26
98,1,1:07.0,Offensive rebound by R. Gay,,34,26
99,1,1:05.0,R. Gay misses 2-pt layup from 2 ft,,34,26
100,1,1:05.0,Offensive rebound by R. Gay,,34,26
101,1,1:05.0,Shooting foul by I. Clark (drawn by R. Gay),,34,26
102,1,1:05.0,R. Gay makes free throw 1 of 2,,35,26
103,1,1:05.0,R. Gay makes free throw 2 of 2,,36,26
104,1,0:57.0,,I. Clark makes 2-pt jump shot from 13 ft (assist by J. Holiday),36,28
105,1,0:43.0,D. White makes 2-pt layup from 2 ft,,38,28
106,1,0:31.0,,J. Randle makes 2-pt layup from 4 ft (assist by D. Miller),38,30
107,1,0:12.0,D. White misses 2-pt jump shot from 14 ft,,38,30
108,1,0:11.0,Offensive rebound by Team,,38,30
109,1,0:11.0,,Loose ball foul by N. Mirotić (drawn by J. Poeltl),38,30
110,1,0:11.0,J. Poeltl misses free throw 1 of 2,,38,30
111,1,0:11.0,Offensive rebound by Team,,38,30
112,1,0:11.0,D. Cunningham enters the game for R. Gay,,38,30
113,1,0:11.0,J. Poeltl makes free throw 2 of 2,,39,30
114,1,0:04.0,,Personal foul by D. White (drawn by J. Holiday),39,30
115,1,0:00.0,,J. Holiday misses 2-pt jump shot from 17 ft,39,30
116,1,0:00.0,,Offensive rebound by Team,39,30
117,2,11:47.0,Shooting foul by D. Miller (drawn by J. Poeltl),,39,30
118,2,11:47.0,J. Poeltl misses free throw 1 of 2,,39,30
119,2,11:47.0,Offensive rebound by Team,,39,30
120,2,11:47.0,J. Poeltl misses free throw 2 of 2,,39,30
121,2,11:44.0,,Defensive rebound by J. Holiday,39,30
122,2,11:35.0,,N. Mirotić misses 2-pt jump shot from 19 ft,39,30
123,2,11:29.0,,Offensive rebound by A. Davis,39,30
124,2,11:19.0,,A. Davis makes 2-pt layup from 3 ft,39,32
125,2,11:10.0,M. Belinelli makes 3-pt jump shot from 27 ft (assist by D. White),,42,32
126,2,10:59.0,,A. Davis makes 2-pt layup from 1 ft (assist by I. Clark),42,34
127,2,10:48.0,J. Poeltl makes 2-pt dunk from 2 ft (assist by M. Belinelli),,44,34
128,2,10:40.0,,J. Holiday misses 3-pt jump shot from 25 ft,44,34
129,2,10:36.0,Defensive rebound by D. White,,44,34
130,2,10:31.0,P. Mills misses 3-pt jump shot from 26 ft,,44,34
131,2,10:27.0,,Defensive rebound by J. Holiday,44,34
132,2,10:20.0,,J. Holiday makes 2-pt layup from 1 ft (assist by A. Davis),44,36
133,2,10:00.0,P. Mills misses 2-pt layup from 4 ft (block by A. Davis),,44,36
134,2,9:57.0,Offensive rebound by D. Cunningham,,44,36
135,2,9:56.0,D. Cunningham makes 2-pt layup from 2 ft,,46,36
136,2,9:48.0,,Personal foul by P. Mills (drawn by A. Davis),46,36
137,2,9:48.0,L. Aldridge enters the game for J. Poeltl,,46,36
138,2,9:43.0,,Turnover by J. Holiday (bad pass; steal by P. Mills),46,36
139,2,9:36.0,P. Mills misses 3-pt jump shot from 23 ft,,46,36
140,2,9:31.0,,Defensive rebound by A. Davis,46,36
141,2,9:23.0,,Turnover by J. Holiday (bad pass; steal by P. Mills),46,36
142,2,9:10.0,L. Aldridge misses 2-pt jump shot from 16 ft,,46,36
143,2,9:08.0,,Defensive rebound by N. Mirotić,46,36
144,2,9:04.0,,New Orleans full timeout,46,36
145,2,9:04.0,D. DeRozan enters the game for P. Mills,,46,36
146,2,9:04.0,B. Forbes enters the game for D. White,,46,36
147,2,9:04.0,,C. Diallo enters the game for I. Clark,46,36
148,2,9:04.0,,E. Moore enters the game for N. Mirotić,46,36
149,2,8:48.0,,E. Moore makes 2-pt jump shot from 3 ft (assist by A. Davis),46,38
150,2,8:38.0,Offensive foul by D. Cunningham (drawn by A. Davis),,46,38
151,2,8:38.0,Turnover by D. Cunningham (offensive foul),,46,38
152,2,8:38.0,,F. Jackson enters the game for D. Miller,46,38
153,2,8:23.0,,A. Davis makes 2-pt jump shot from 6 ft (assist by F. Jackson),46,40
154,2,8:08.0,D. DeRozan misses 2-pt jump shot from 13 ft,,46,40
155,2,8:05.0,Offensive rebound by D. DeRozan,,46,40
156,2,8:01.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by M. Belinelli),,49,40
157,2,7:44.0,,A. Davis makes 2-pt jump shot from 15 ft,49,42
158,2,7:30.0,D. DeRozan misses 2-pt jump shot from 13 ft,,49,42
159,2,7:26.0,,Defensive rebound by E. Moore,49,42
160,2,7:25.0,,Personal foul by D. DeRozan (drawn by E. Moore),49,42
161,2,7:15.0,,A. Davis makes 2-pt jump shot from 20 ft (assist by J. Holiday),49,44
162,2,6:57.0,L. Aldridge misses 2-pt hook shot from 10 ft,,49,44
163,2,6:54.0,,Defensive rebound by C. Diallo,49,44
164,2,6:49.0,,A. Davis makes 2-pt layup from 1 ft,49,46
165,2,6:31.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,52,46
166,2,6:07.0,,A. Davis makes 2-pt dunk from 1 ft (assist by E. Moore),52,48
167,2,5:55.0,D. Cunningham makes 3-pt jump shot from 23 ft (assist by D. DeRozan),,55,48
168,2,5:54.0,,New Orleans full timeout,55,48
169,2,5:54.0,,J. Randle enters the game for C. Diallo,55,48
170,2,5:44.0,,A. Davis misses 2-pt jump shot from 15 ft,55,48
171,2,5:41.0,,Offensive rebound by J. Randle,55,48
172,2,5:40.0,,J. Randle makes 2-pt layup from 2 ft,55,50
173,2,5:27.0,D. DeRozan makes 2-pt jump shot from 16 ft,,57,50
174,2,5:09.0,,Shooting foul by D. DeRozan (drawn by J. Holiday),57,50
175,2,5:09.0,,J. Holiday makes free throw 1 of 2,57,51
176,2,5:09.0,R. Gay enters the game for M. Belinelli,,57,51
177,2,5:09.0,J. Poeltl enters the game for D. Cunningham,,57,51
178,2,5:09.0,,J. Holiday misses free throw 2 of 2,57,51
179,2,5:07.0,Defensive rebound by L. Aldridge,,57,51
180,2,4:52.0,D. DeRozan misses 2-pt jump shot from 14 ft,,57,51
181,2,4:49.0,,Defensive rebound by A. Davis,57,51
182,2,4:36.0,,A. Davis misses 3-pt jump shot from 24 ft,57,51
183,2,4:31.0,Defensive rebound by L. Aldridge,,57,51
184,2,4:28.0,B. Forbes makes 3-pt jump shot from 27 ft,,60,51
185,2,4:18.0,,J. Randle makes 2-pt layup from 2 ft,60,53
186,2,3:55.0,R. Gay misses 2-pt jump shot from 9 ft,,60,53
187,2,3:55.0,,Defensive rebound by Team,60,53
188,2,3:55.0,Loose ball foul by J. Poeltl (drawn by A. Davis),,60,53
189,2,3:55.0,,N. Mirotić enters the game for A. Davis,60,53
190,2,3:41.0,,J. Randle misses 2-pt layup from 3 ft,60,53
191,2,3:38.0,Defensive rebound by B. Forbes,,60,53
192,2,3:36.0,B. Forbes misses 3-pt jump shot from 25 ft,,60,53
193,2,3:32.0,Offensive rebound by J. Poeltl,,60,53
194,2,3:32.0,Turnover by J. Poeltl (bad pass),,60,53
195,2,3:32.0,M. Belinelli enters the game for J. Poeltl,,60,53
196,2,3:23.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Holiday),60,56
197,2,3:20.0,San Antonio full timeout,,60,56
198,2,3:09.0,R. Gay misses 3-pt jump shot from 26 ft,,60,56
199,2,3:06.0,,Defensive rebound by J. Randle,60,56
200,2,3:00.0,,E. Moore misses 2-pt jump shot from 3 ft,60,56
201,2,2:59.0,,Offensive rebound by J. Randle,60,56
202,2,2:59.0,,J. Randle makes 2-pt layup from 2 ft,60,58
203,2,2:59.0,,Shooting foul by M. Belinelli (drawn by J. Randle),60,58
204,2,2:59.0,,J. Randle makes free throw 1 of 1,60,59
205,2,2:44.0,M. Belinelli misses 2-pt layup from 6 ft,,60,59
206,2,2:42.0,Offensive rebound by R. Gay,,60,59
207,2,2:41.0,R. Gay misses 2-pt layup from 2 ft,,60,59
208,2,2:41.0,Offensive rebound by Team,,60,59
209,2,2:38.0,Turnover by R. Gay (bad pass; steal by N. Mirotić),,60,59
210,2,2:36.0,,F. Jackson makes 2-pt layup from 2 ft (assist by J. Holiday),60,61
211,2,2:36.0,,Shooting foul by B. Forbes (drawn by F. Jackson),60,61
212,2,2:36.0,,F. Jackson makes free throw 1 of 1,60,62
213,2,2:27.0,D. DeRozan misses 2-pt layup from 4 ft (block by N. Mirotić),,60,62
214,2,2:27.0,Offensive rebound by Team,,60,62
215,2,2:20.0,Turnover by D. DeRozan (lost ball; steal by J. Holiday),,60,62
216,2,2:17.0,,F. Jackson makes 2-pt layup from 1 ft,60,64
217,2,2:00.0,M. Belinelli makes 3-pt jump shot from 26 ft (assist by L. Aldridge),,63,64
218,2,1:41.0,,E. Moore misses 3-pt jump shot from 26 ft,63,64
219,2,1:38.0,,Offensive rebound by J. Randle,63,64
220,2,1:37.0,,E. Moore makes 3-pt jump shot from 25 ft (assist by J. Randle),63,67
221,2,1:20.0,Personal foul by J. Randle (drawn by L. Aldridge),,63,67
222,2,1:20.0,,A. Davis enters the game for J. Randle,63,67
223,2,1:14.0,L. Aldridge misses 2-pt jump shot from 19 ft,,63,67
224,2,1:10.0,,Defensive rebound by J. Holiday,63,67
225,2,1:02.0,,J. Holiday misses 2-pt layup from 3 ft,63,67
226,2,1:00.0,Defensive rebound by L. Aldridge,,63,67
227,2,0:54.0,D. DeRozan makes 2-pt layup from 2 ft (assist by B. Forbes),,65,67
228,2,0:43.0,,Shooting foul by B. Forbes (drawn by J. Holiday),65,67
229,2,0:43.0,,J. Holiday misses free throw 1 of 2,65,67
230,2,0:43.0,,Offensive rebound by Team,65,67
231,2,0:43.0,,J. Holiday makes free throw 2 of 2,65,68
232,2,0:25.0,D. DeRozan makes 2-pt layup from 1 ft,,67,68
233,2,0:02.0,,Turnover by J. Holiday (lost ball; steal by B. Forbes),67,68
234,2,0:01.0,M. Belinelli misses 3-pt jump shot from 31 ft,,67,68
235,2,0:01.0,Offensive rebound by Team,,67,68
236,3,11:44.0,D. DeRozan misses 2-pt jump shot from 11 ft,,67,68
237,3,11:40.0,Offensive rebound by D. DeRozan,,67,68
238,3,11:37.0,Turnover by D. DeRozan (bad pass; steal by A. Davis),,67,68
239,3,11:22.0,,A. Davis misses 2-pt jump shot from 14 ft,67,68
240,3,11:18.0,Defensive rebound by D. DeRozan,,67,68
241,3,11:03.0,L. Aldridge misses 2-pt jump shot from 5 ft,,67,68
242,3,11:01.0,,Defensive rebound by N. Mirotić,67,68
243,3,10:53.0,,N. Mirotić makes 3-pt jump shot from 28 ft (assist by E. Moore),67,71
244,3,10:33.0,D. DeRozan misses 2-pt jump shot from 17 ft,,67,71
245,3,10:30.0,,Defensive rebound by N. Mirotić,67,71
246,3,10:27.0,,Personal foul by L. Aldridge (drawn by A. Davis),67,71
247,3,10:23.0,,Personal foul by B. Forbes (drawn by E. Moore),67,71
248,3,10:18.0,,E. Moore makes 2-pt jump shot from 13 ft,67,73
249,3,10:00.0,Turnover by R. Gay (lost ball; steal by W. Johnson),,67,73
250,3,9:52.0,,N. Mirotić makes 3-pt jump shot from 27 ft (assist by J. Holiday),67,76
251,3,9:50.0,San Antonio full timeout,,67,76
252,3,9:50.0,P. Mills enters the game for B. Forbes,,67,76
253,3,9:36.0,D. DeRozan makes 2-pt jump shot from 12 ft,,69,76
254,3,9:12.0,,J. Holiday misses 3-pt jump shot from 25 ft,69,76
255,3,9:07.0,Defensive rebound by L. Aldridge,,69,76
256,3,9:00.0,D. DeRozan makes 2-pt jump shot from 7 ft,,71,76
257,3,8:53.0,,Personal foul by R. Gay (drawn by J. Holiday),71,76
258,3,8:48.0,,E. Moore makes 2-pt jump shot from 12 ft,71,78
259,3,8:34.0,R. Gay misses 2-pt layup from 4 ft (block by A. Davis),,71,78
260,3,8:29.0,Offensive rebound by R. Gay,,71,78
261,3,8:29.0,R. Gay makes 2-pt layup from 2 ft,,73,78
262,3,8:19.0,,W. Johnson misses 3-pt jump shot from 24 ft,73,78
263,3,8:16.0,Defensive rebound by D. Cunningham,,73,78
264,3,8:08.0,Def 3 sec tech foul by Team,,73,78
265,3,8:08.0,D. DeRozan makes technical free throw,,74,78
266,3,8:00.0,D. DeRozan makes 2-pt jump shot from 19 ft,,76,78
267,3,7:52.0,,N. Mirotić misses 3-pt jump shot from 29 ft,76,78
268,3,7:45.0,,J. Holiday makes 2-pt layup from 1 ft,76,80
269,3,7:45.0,,Offensive rebound by J. Holiday,76,80
270,3,7:21.0,R. Gay makes 2-pt jump shot from 22 ft (assist by D. Cunningham),,78,80
271,3,7:12.0,,J. Holiday makes 2-pt layup from 1 ft,78,82
272,3,7:12.0,,Shooting foul by L. Aldridge (drawn by J. Holiday),78,82
273,3,7:12.0,,J. Holiday makes free throw 1 of 1,78,83
274,3,6:58.0,P. Mills makes 2-pt layup from 2 ft (assist by D. Cunningham),,80,83
275,3,6:47.0,,W. Johnson misses 2-pt jump shot from 20 ft,80,83
276,3,6:44.0,Defensive rebound by D. Cunningham,,80,83
277,3,6:36.0,R. Gay makes 2-pt jump shot from 6 ft,,82,83
278,3,6:26.0,,W. Johnson makes 3-pt jump shot from 23 ft (assist by J. Holiday),82,86
279,3,6:11.0,Personal foul by E. Moore (drawn by D. DeRozan),,82,86
280,3,6:11.0,,J. Randle enters the game for N. Mirotić,82,86
281,3,5:53.0,Turnover by R. Gay (bad pass; steal by E. Moore),,82,86
282,3,5:48.0,,A. Davis makes 2-pt dunk from 1 ft (assist by W. Johnson),82,88
283,3,5:33.0,Personal foul by E. Moore (drawn by D. DeRozan),,82,88
284,3,5:33.0,M. Belinelli enters the game for R. Gay,,82,88
285,3,5:33.0,,I. Clark enters the game for J. Holiday,82,88
286,3,5:31.0,Turnover by L. Aldridge (traveling),,82,88
287,3,5:31.0,J. Poeltl enters the game for D. Cunningham,,82,88
288,3,5:18.0,,A. Davis makes 2-pt layup from 2 ft,82,90
289,3,5:04.0,J. Poeltl makes 2-pt layup from 1 ft (assist by M. Belinelli),,84,90
290,3,4:46.0,,E. Moore makes 2-pt jump shot from 18 ft,84,92
291,3,4:37.0,Shooting foul by W. Johnson (drawn by D. DeRozan),,84,92
292,3,4:37.0,D. DeRozan makes free throw 1 of 2,,85,92
293,3,4:37.0,C. Metu enters the game for L. Aldridge,,85,92
294,3,4:37.0,D. DeRozan makes free throw 2 of 2,,86,92
295,3,4:26.0,,Def 3 sec tech foul by Team,86,92
296,3,4:26.0,,A. Davis makes technical free throw,86,93
297,3,4:26.0,D. White enters the game for D. DeRozan,,86,93
298,3,4:26.0,,N. Mirotić enters the game for A. Davis,86,93
299,3,4:17.0,,J. Randle makes 2-pt layup from 3 ft,86,95
300,3,4:10.0,Shooting foul by W. Johnson (drawn by M. Belinelli),,86,95
301,3,4:10.0,M. Belinelli makes free throw 1 of 2,,87,95
302,3,4:10.0,M. Belinelli makes free throw 2 of 2,,88,95
303,3,3:59.0,,J. Randle makes 2-pt layup from 4 ft,88,97
304,3,3:49.0,Turnover by P. Mills (bad pass),,88,97
305,3,3:49.0,,D. Miller enters the game for W. Johnson,88,97
306,3,3:38.0,,E. Moore makes 2-pt jump shot from 5 ft (assist by I. Clark),88,99
307,3,3:37.0,San Antonio full timeout,,88,99
308,3,3:37.0,D. Cunningham enters the game for J. Poeltl,,88,99
309,3,3:37.0,D. DeRozan enters the game for D. White,,88,99
310,3,3:37.0,,F. Jackson enters the game for E. Moore,88,99
311,3,3:31.0,Personal foul by I. Clark (drawn by M. Belinelli),,88,99
312,3,3:31.0,M. Belinelli makes free throw 1 of 2,,89,99
313,3,3:31.0,B. Forbes enters the game for P. Mills,,89,99
314,3,3:31.0,M. Belinelli misses free throw 2 of 2,,89,99
315,3,3:28.0,,Defensive rebound by J. Randle,89,99
316,3,3:12.0,,N. Mirotić makes 2-pt layup from 1 ft (assist by J. Randle),89,101
317,3,3:04.0,D. DeRozan misses 2-pt layup from 2 ft (block by D. Miller),,89,101
318,3,3:01.0,,Defensive rebound by I. Clark,89,101
319,3,3:00.0,,F. Jackson misses 3-pt jump shot from 23 ft,89,101
320,3,2:57.0,,Offensive rebound by Team,89,101
321,3,2:46.0,,F. Jackson misses 2-pt layup from 9 ft,89,101
322,3,2:44.0,,Offensive rebound by F. Jackson,89,101
323,3,2:43.0,,I. Clark misses 3-pt jump shot from 26 ft,89,101
324,3,2:39.0,,Offensive rebound by J. Randle,89,101
325,3,2:27.0,,J. Randle misses 3-pt jump shot from 26 ft,89,101
326,3,2:23.0,Defensive rebound by D. DeRozan,,89,101
327,3,2:13.0,D. DeRozan misses 2-pt layup from 2 ft,,89,101
328,3,2:09.0,Offensive rebound by C. Metu,,89,101
329,3,2:09.0,C. Metu makes 2-pt layup at rim,,91,101
330,3,1:58.0,,I. Clark misses 2-pt layup from 2 ft,91,101
331,3,1:56.0,Defensive rebound by C. Metu,,91,101
332,3,1:53.0,M. Belinelli misses 3-pt jump shot from 24 ft,,91,101
333,3,1:49.0,,Defensive rebound by J. Randle,91,101
334,3,1:41.0,,F. Jackson makes 2-pt jump shot from 17 ft (assist by J. Randle),91,103
335,3,1:20.0,Shooting foul by N. Mirotić (drawn by D. DeRozan),,91,103
336,3,1:20.0,D. DeRozan makes free throw 1 of 2,,92,103
337,3,1:20.0,D. DeRozan makes free throw 2 of 2,,93,103
338,3,1:00.0,,J. Randle makes 2-pt layup from 2 ft (assist by D. Miller),93,105
339,3,0:46.0,Personal foul by D. Miller (drawn by D. DeRozan),,93,105
340,3,0:46.0,D. DeRozan makes free throw 1 of 2,,94,105
341,3,0:46.0,D. DeRozan makes free throw 2 of 2,,95,105
342,3,0:35.0,,F. Jackson misses 2-pt layup from 3 ft,95,105
343,3,0:33.0,,Offensive rebound by J. Randle,95,105
344,3,0:31.0,,D. Miller makes 3-pt jump shot from 26 ft (assist by J. Randle),95,108
345,3,0:07.0,D. DeRozan misses 2-pt jump shot from 6 ft,,95,108
346,3,0:07.0,Offensive rebound by D. DeRozan,,95,108
347,3,0:03.0,D. DeRozan makes 2-pt layup from 3 ft,,97,108
348,3,0:03.0,Violation by Team (delay of game),,97,108
349,3,0:00.0,,I. Clark misses 3-pt jump shot from 29 ft,97,108
350,3,0:00.0,,Offensive rebound by Team,97,108
351,4,11:47.0,,Turnover by D. Miller (bad pass; steal by M. Belinelli),97,108
352,4,11:41.0,R. Gay misses 3-pt jump shot from 25 ft,,97,108
353,4,11:38.0,,Defensive rebound by Team,97,108
354,4,11:26.0,,A. Davis makes 2-pt jump shot from 15 ft (assist by J. Randle),97,110
355,4,11:14.0,Personal foul by F. Jackson (drawn by D. Cunningham),,97,110
356,4,11:11.0,M. Belinelli misses 2-pt jump shot from 15 ft,,97,110
357,4,11:01.0,Offensive rebound by L. Aldridge,,97,110
358,4,11:01.0,L. Aldridge misses 2-pt layup at rim,,97,110
359,4,11:01.0,,Defensive rebound by A. Davis,97,110
360,4,11:01.0,,Turnover by A. Davis (off goaltending),97,110
361,4,10:48.0,R. Gay misses 2-pt jump shot from 21 ft,,97,110
362,4,10:45.0,,Defensive rebound by J. Randle,97,110
363,4,10:42.0,,J. Holiday makes 2-pt layup from 3 ft,97,112
364,4,10:32.0,B. Forbes makes 3-pt jump shot from 24 ft,,100,112
365,4,10:19.0,,A. Davis makes 2-pt layup from 3 ft,100,114
366,4,10:04.0,M. Belinelli misses 3-pt jump shot from 24 ft,,100,114
367,4,10:01.0,Offensive rebound by L. Aldridge,,100,114
368,4,9:59.0,L. Aldridge makes 2-pt layup from 2 ft,,102,114
369,4,9:46.0,,J. Holiday makes 2-pt layup from 1 ft,102,116
370,4,9:29.0,Shooting foul by J. Holiday (drawn by L. Aldridge),,102,116
371,4,9:29.0,L. Aldridge misses free throw 1 of 2,,102,116
372,4,9:29.0,Offensive rebound by Team,,102,116
373,4,9:29.0,L. Aldridge makes free throw 2 of 2,,103,116
374,4,9:19.0,,D. Miller misses 3-pt jump shot from 26 ft,103,116
375,4,9:16.0,Defensive rebound by L. Aldridge,,103,116
376,4,8:59.0,L. Aldridge misses 2-pt layup from 3 ft,,103,116
377,4,8:57.0,,Defensive rebound by A. Davis,103,116
378,4,8:52.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by A. Davis),103,119
379,4,8:52.0,San Antonio full timeout,,103,119
380,4,8:52.0,C. Metu enters the game for L. Aldridge,,103,119
381,4,8:52.0,,N. Mirotić enters the game for J. Randle,103,119
382,4,8:38.0,M. Belinelli makes 2-pt layup from 2 ft,,105,119
