,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,MEMPHIS_ACTION,SAN ANTONIO_SCORE,MEMPHIS_SCORE
78,1,2:59.0,,Defensive rebound by J. Jackson,15,23
79,1,2:57.0,,Turnover by J. Jackson (lost ball; steal by P. Mills),15,23
80,1,2:53.0,P. Mills misses 2-pt layup from 1 ft,,15,23
81,1,2:51.0,,Defensive rebound by J. Valančiūnas,15,23
82,1,2:44.0,,Turnover by A. Bradley (bad pass; steal by J. Poeltl),15,23
83,1,2:39.0,D. DeRozan misses 2-pt layup from 2 ft (block by J. Carter),,15,23
84,1,2:39.0,,Defensive rebound by Team,15,23
85,1,2:39.0,,Memphis full timeout,15,23
86,1,2:39.0,B. Forbes enters the game for D. DeRozan,,15,23
87,1,2:39.0,,B. Caboclo enters the game for J. Jackson,15,23
88,1,2:39.0,,J. Noah enters the game for J. Valančiūnas,15,23
89,1,2:16.0,,J. Carter misses 3-pt jump shot from 30 ft,15,23
90,1,2:15.0,,Offensive rebound by Team,15,23
91,1,2:15.0,,Turnover by Team (shot clock),15,23
92,1,1:58.0,Turnover by D. Cunningham (lost ball; steal by J. Carter),,15,23
93,1,1:53.0,,A. Bradley makes 3-pt jump shot from 23 ft (assist by C. Miles),15,26
94,1,1:41.0,Offensive foul by B. Forbes (drawn by A. Bradley),,15,26
95,1,1:41.0,Turnover by B. Forbes (offensive foul),,15,26
96,1,1:25.0,,J. Noah makes 2-pt hook shot from 4 ft (assist by A. Bradley),15,28
97,1,1:14.0,Personal foul by J. Noah (drawn by P. Mills),,15,28
98,1,1:14.0,P. Mills makes free throw 1 of 2,,16,28
99,1,1:14.0,R. Gay enters the game for B. Forbes,,16,28
100,1,1:14.0,P. Mills makes free throw 2 of 2,,17,28
101,1,1:03.0,,A. Bradley makes 2-pt jump shot from 21 ft,17,30
102,1,0:51.0,P. Mills makes 3-pt jump shot from 25 ft (assist by R. Gay),,20,30
103,1,0:42.0,,C. Miles misses 2-pt jump shot from 12 ft,20,30
104,1,0:39.0,Defensive rebound by D. Cunningham,,20,30
105,1,0:24.0,Turnover by R. Gay (lost ball; steal by A. Bradley),,20,30
106,1,0:20.0,,A. Bradley makes 3-pt jump shot from 23 ft,20,33
107,1,0:04.0,R. Gay misses 2-pt layup from 3 ft (block by B. Caboclo),,20,33
108,1,0:00.0,,Defensive rebound by J. Noah,20,33
109,1,0:00.0,,J. Carter misses 2-pt jump shot from 14 ft,20,33
110,1,0:00.0,,Offensive rebound by Team,20,33
111,2,11:50.0,Personal foul by J. Carter (drawn by P. Mills),,20,33
112,2,11:35.0,D. DeRozan makes 2-pt jump shot from 12 ft,,22,33
113,2,11:15.0,,B. Caboclo misses 2-pt jump shot from 5 ft,22,33
114,2,11:10.0,,Offensive rebound by J. Noah,22,33
115,2,11:10.0,,J. Noah makes 2-pt layup from 1 ft,22,35
116,2,10:57.0,P. Mills makes 3-pt jump shot from 28 ft (assist by D. DeRozan),,25,35
117,2,10:43.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Noah),25,38
118,2,10:31.0,P. Mills makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,28,38
119,2,10:14.0,,B. Caboclo misses 3-pt jump shot from 25 ft,28,38
120,2,10:11.0,Defensive rebound by L. Aldridge,,28,38
121,2,10:05.0,M. Belinelli makes 3-pt jump shot from 23 ft (assist by P. Mills),,31,38
122,2,10:04.0,,Memphis full timeout,31,38
123,2,9:50.0,,C. Miles misses 3-pt jump shot from 26 ft,31,38
124,2,9:48.0,Defensive rebound by R. Gay,,31,38
125,2,9:42.0,D. DeRozan makes 2-pt layup at rim,,33,38
126,2,9:24.0,,J. Noah makes 2-pt dunk from 1 ft (assist by D. Wright),33,40
127,2,9:13.0,P. Mills misses 3-pt jump shot from 25 ft,,33,40
128,2,9:09.0,,Defensive rebound by D. Wright,33,40
129,2,9:03.0,,D. Wright makes 2-pt layup from 1 ft,33,42
130,2,8:45.0,M. Belinelli makes 2-pt layup from 1 ft (assist by D. DeRozan),,35,42
131,2,8:39.0,,Offensive foul by C. Miles (drawn by L. Aldridge),35,42
132,2,8:39.0,,Turnover by C. Miles (offensive foul),35,42
133,2,8:39.0,B. Forbes enters the game for P. Mills,,35,42
134,2,8:39.0,,J. Holiday enters the game for J. Carter,35,42
135,2,8:25.0,L. Aldridge misses 2-pt dunk from 2 ft (block by B. Caboclo),,35,42
136,2,8:21.0,,Defensive rebound by C. Miles,35,42
137,2,8:19.0,,Personal foul by R. Gay (drawn by B. Caboclo),35,42
138,2,8:15.0,,Personal foul by D. DeRozan (drawn by B. Caboclo),35,42
139,2,8:02.0,,C. Miles makes 2-pt layup at rim (assist by D. Wright),35,44
140,2,7:44.0,D. DeRozan misses 2-pt layup from 2 ft (block by B. Caboclo),,35,44
141,2,7:39.0,,Defensive rebound by C. Miles,35,44
142,2,7:37.0,,B. Caboclo misses 2-pt layup from 1 ft,35,44
143,2,7:34.0,Defensive rebound by L. Aldridge,,35,44
144,2,7:26.0,L. Aldridge misses 2-pt jump shot from 19 ft,,35,44
145,2,7:23.0,,Defensive rebound by C. Miles,35,44
146,2,7:17.0,,D. Wright misses 3-pt jump shot from 25 ft,35,44
147,2,7:14.0,Defensive rebound by M. Belinelli,,35,44
148,2,6:55.0,M. Belinelli makes 2-pt jump shot from 14 ft (assist by B. Forbes),,37,44
149,2,6:44.0,,J. Holiday makes 2-pt layup from 1 ft (assist by J. Noah),37,46
150,2,6:44.0,San Antonio full timeout,,37,46
151,2,6:44.0,D. Bertāns enters the game for M. Belinelli,,37,46
152,2,6:44.0,,A. Bradley enters the game for C. Miles,37,46
153,2,6:30.0,D. Bertāns makes 2-pt jump shot from 13 ft (assist by D. DeRozan),,39,46
154,2,6:08.0,,J. Noah misses 2-pt hook shot from 5 ft,39,46
155,2,6:04.0,Defensive rebound by L. Aldridge,,39,46
156,2,5:58.0,Shooting foul by J. Holiday (drawn by R. Gay),,39,46
157,2,5:58.0,R. Gay makes free throw 1 of 2,,40,46
158,2,5:58.0,,J. Jackson enters the game for B. Caboclo,40,46
159,2,5:58.0,R. Gay makes free throw 2 of 2,,41,46
160,2,5:45.0,,Offensive foul by J. Jackson (drawn by R. Gay),41,46
161,2,5:45.0,,Turnover by J. Jackson (offensive foul),41,46
162,2,5:33.0,Personal foul by J. Noah (drawn by L. Aldridge),,41,46
163,2,5:29.0,B. Forbes misses 2-pt jump shot from 22 ft,,41,46
164,2,5:27.0,Offensive rebound by L. Aldridge,,41,46
165,2,5:20.0,L. Aldridge misses 2-pt jump shot from 13 ft,,41,46
166,2,5:15.0,,Defensive rebound by D. Wright,41,46
167,2,5:09.0,,A. Bradley misses 2-pt jump shot from 18 ft,41,46
168,2,5:06.0,Defensive rebound by R. Gay,,41,46
169,2,5:02.0,D. Bertāns makes 3-pt jump shot from 26 ft (assist by R. Gay),,44,46
170,2,4:46.0,,J. Holiday misses 3-pt jump shot from 26 ft (block by D. Bertāns),44,46
171,2,4:43.0,Defensive rebound by L. Aldridge,,44,46
172,2,4:43.0,,J. Valančiūnas enters the game for J. Noah,44,46
173,2,4:24.0,R. Gay makes 3-pt jump shot from 26 ft (assist by L. Aldridge),,47,46
174,2,4:09.0,,Turnover by J. Holiday (bad pass; steal by B. Forbes),47,46
175,2,4:03.0,B. Forbes makes 2-pt jump shot from 23 ft,,49,46
176,2,3:55.0,,Memphis full timeout,49,46
177,2,3:55.0,,Technical foul by J. Noah,49,46
178,2,3:55.0,M. Belinelli enters the game for D. DeRozan,,49,46
179,2,3:55.0,P. Mills enters the game for R. Gay,,49,46
180,2,3:55.0,B. Forbes makes technical free throw,,50,46
181,2,3:46.0,,Personal foul by D. Bertāns (drawn by J. Jackson),50,46
182,2,3:46.0,,Offensive foul by J. Jackson (drawn by D. Bertāns),50,46
183,2,3:46.0,,Turnover by J. Jackson (offensive foul),50,46
184,2,3:46.0,,I. Rabb enters the game for J. Jackson,50,46
185,2,3:31.0,P. Mills makes 2-pt jump shot from 9 ft (assist by L. Aldridge),,52,46
186,2,3:21.0,,J. Holiday makes 3-pt jump shot from 22 ft (assist by D. Wright),52,49
187,2,3:06.0,D. Bertāns makes 3-pt jump shot from 27 ft (assist by M. Belinelli),,55,49
188,2,2:53.0,,Shooting foul by L. Aldridge (drawn by J. Valančiūnas),55,49
189,2,2:53.0,,J. Valančiūnas makes free throw 1 of 2,55,50
190,2,2:53.0,,J. Valančiūnas makes free throw 2 of 2,55,51
191,2,2:38.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by P. Mills),,57,51
192,2,2:25.0,,J. Holiday makes 2-pt jump shot from 9 ft,57,53
193,2,2:16.0,B. Forbes misses 2-pt jump shot from 16 ft,,57,53
194,2,2:13.0,,Defensive rebound by D. Wright,57,53
195,2,2:13.0,D. DeRozan enters the game for L. Aldridge,,57,53
196,2,2:13.0,J. Poeltl enters the game for B. Forbes,,57,53
197,2,2:00.0,,J. Holiday misses 2-pt hook shot from 6 ft,57,53
198,2,1:55.0,Defensive rebound by J. Poeltl,,57,53
199,2,1:44.0,J. Poeltl misses 2-pt layup from 4 ft,,57,53
200,2,1:41.0,,Defensive rebound by I. Rabb,57,53
201,2,1:34.0,,D. Wright misses 2-pt jump shot from 15 ft,57,53
202,2,1:32.0,,Offensive rebound by I. Rabb,57,53
203,2,1:26.0,,Turnover by J. Holiday (traveling),57,53
204,2,1:15.0,P. Mills misses 2-pt jump shot from 20 ft (block by D. Wright),,57,53
205,2,1:11.0,,Defensive rebound by D. Wright,57,53
206,2,0:59.0,,J. Valančiūnas makes 2-pt dunk at rim (assist by J. Holiday),57,55
207,2,0:47.0,D. DeRozan misses 2-pt jump shot from 12 ft,,57,55
208,2,0:45.0,Offensive rebound by J. Poeltl,,57,55
209,2,0:43.0,P. Mills misses 2-pt jump shot from 10 ft,,57,55
210,2,0:43.0,,Defensive rebound by A. Bradley,57,55
211,2,0:33.0,,A. Bradley makes 3-pt jump shot from 25 ft (assist by D. Wright),57,58
212,2,0:19.0,D. DeRozan misses 2-pt layup from 6 ft,,57,58
213,2,0:16.0,,Defensive rebound by A. Bradley,57,58
214,2,0:00.0,,I. Rabb misses 3-pt jump shot from 23 ft,57,58
215,2,0:00.0,,Offensive rebound by Team,57,58
216,3,11:34.0,L. Aldridge misses 2-pt jump shot from 15 ft,,57,58
217,3,11:31.0,,Defensive rebound by A. Bradley,57,58
218,3,11:21.0,,J. Jackson misses 2-pt hook shot from 10 ft,57,58
219,3,11:19.0,Defensive rebound by D. DeRozan,,57,58
220,3,11:10.0,D. DeRozan misses 2-pt layup from 2 ft (block by J. Jackson),,57,58
221,3,11:09.0,Offensive rebound by Team,,57,58
222,3,10:56.0,D. DeRozan misses 2-pt jump shot from 16 ft,,57,58
223,3,10:53.0,,Defensive rebound by J. Jackson,57,58
224,3,10:31.0,,A. Bradley misses 2-pt jump shot from 15 ft,57,58
225,3,10:27.0,Defensive rebound by R. Gay,,57,58
226,3,10:23.0,D. Bertāns makes 3-pt jump shot from 23 ft (assist by R. Gay),,60,58
227,3,10:08.0,,Personal foul by D. Bertāns (drawn by I. Rabb),60,58
228,3,9:52.0,,D. Wright misses 3-pt jump shot from 25 ft,60,58
229,3,9:50.0,Defensive rebound by D. DeRozan,,60,58
230,3,9:45.0,L. Aldridge makes 2-pt hook shot from 1 ft (assist by D. DeRozan),,62,58
231,3,9:19.0,,J. Holiday misses 2-pt jump shot from 7 ft (block by L. Aldridge),62,58
232,3,9:15.0,,Offensive rebound by J. Holiday,62,58
233,3,9:14.0,,J. Holiday misses 2-pt jump shot from 3 ft,62,58
234,3,9:10.0,,Offensive rebound by I. Rabb,62,58
235,3,9:09.0,,A. Bradley misses 3-pt jump shot from 27 ft,62,58
236,3,9:06.0,Defensive rebound by B. Forbes,,62,58
237,3,9:05.0,Offensive foul by L. Aldridge (drawn by I. Rabb),,62,58
238,3,9:05.0,Turnover by L. Aldridge (offensive foul),,62,58
239,3,9:05.0,M. Belinelli enters the game for D. Bertāns,,62,58
240,3,8:55.0,,Shooting foul by L. Aldridge (drawn by J. Jackson),62,58
241,3,8:55.0,,J. Jackson misses free throw 1 of 2,62,58
242,3,8:55.0,,Offensive rebound by Team,62,58
243,3,8:55.0,,J. Jackson makes free throw 2 of 2,62,59
244,3,8:32.0,R. Gay makes 3-pt jump shot from 26 ft (assist by B. Forbes),,65,59
245,3,8:00.0,,I. Rabb misses 2-pt jump shot from 10 ft,65,59
246,3,7:57.0,Defensive rebound by R. Gay,,65,59
247,3,7:52.0,L. Aldridge makes 2-pt hook shot from 3 ft (assist by R. Gay),,67,59
248,3,7:52.0,,Violation by Team (def goaltending),67,59
249,3,7:40.0,,A. Bradley makes 2-pt layup from 2 ft (assist by I. Rabb),67,61
250,3,7:24.0,Personal foul by I. Rabb (drawn by L. Aldridge),,67,61
251,3,7:24.0,,J. Valančiūnas enters the game for I. Rabb,67,61
252,3,7:17.0,B. Forbes misses 2-pt jump shot from 6 ft,,67,61
253,3,7:13.0,Offensive rebound by R. Gay,,67,61
254,3,7:09.0,R. Gay misses 2-pt jump shot from 15 ft,,67,61
255,3,7:06.0,Offensive rebound by L. Aldridge,,67,61
256,3,7:05.0,L. Aldridge misses 2-pt hook shot from 5 ft,,67,61
257,3,7:03.0,Offensive rebound by L. Aldridge,,67,61
258,3,7:03.0,Shooting foul by J. Jackson (drawn by L. Aldridge),,67,61
259,3,7:03.0,L. Aldridge makes free throw 1 of 2,,68,61
260,3,7:03.0,,B. Caboclo enters the game for J. Jackson,68,61
261,3,7:03.0,L. Aldridge makes free throw 2 of 2,,69,61
262,3,6:54.0,,Shooting foul by D. DeRozan (drawn by J. Valančiūnas),69,61
263,3,6:54.0,,Memphis full timeout,69,61
264,3,6:54.0,,J. Valančiūnas makes free throw 1 of 2,69,62
265,3,6:54.0,,J. Valančiūnas misses free throw 2 of 2,69,62
266,3,6:51.0,Defensive rebound by D. DeRozan,,69,62
267,3,6:36.0,L. Aldridge makes 2-pt jump shot from 13 ft (assist by R. Gay),,71,62
268,3,6:26.0,,Turnover by D. Wright (bad pass; steal by D. DeRozan),71,62
269,3,6:24.0,D. DeRozan makes 2-pt layup from 1 ft,,73,62
270,3,6:24.0,Shooting foul by D. Wright (drawn by D. DeRozan),,73,62
271,3,6:24.0,P. Mills enters the game for B. Forbes,,73,62
272,3,6:24.0,D. DeRozan makes free throw 1 of 1,,74,62
273,3,6:08.0,,J. Valančiūnas makes 2-pt jump shot from 6 ft,74,64
274,3,5:43.0,L. Aldridge misses 2-pt layup from 4 ft,,74,64
275,3,5:41.0,,Defensive rebound by B. Caboclo,74,64
276,3,5:37.0,,A. Bradley makes 2-pt layup from 1 ft,74,66
277,3,5:34.0,San Antonio full timeout,,74,66
278,3,5:34.0,,J. Carter enters the game for D. Wright,74,66
279,3,5:34.0,Turnover by (5 sec),,74,66
280,3,5:25.0,,B. Caboclo makes 2-pt dunk from 1 ft (assist by A. Bradley),74,68
281,3,5:06.0,R. Gay misses 2-pt layup from 2 ft,,74,68
282,3,5:03.0,,Defensive rebound by J. Valančiūnas,74,68
283,3,4:59.0,,A. Bradley makes 2-pt jump shot from 20 ft,74,70
284,3,4:45.0,M. Belinelli misses 2-pt jump shot from 19 ft,,74,70
285,3,4:43.0,,Defensive rebound by B. Caboclo,74,70
286,3,4:24.0,,B. Caboclo makes 2-pt jump shot from 20 ft (assist by J. Carter),74,72
287,3,4:09.0,Shooting foul by J. Valančiūnas (drawn by L. Aldridge),,74,72
288,3,4:09.0,L. Aldridge makes free throw 1 of 2,,75,72
289,3,4:09.0,D. Bertāns enters the game for R. Gay,,75,72
290,3,4:09.0,,C. Miles enters the game for J. Holiday,75,72
291,3,4:09.0,L. Aldridge misses free throw 2 of 2,,75,72
292,3,4:07.0,,Defensive rebound by J. Valančiūnas,75,72
293,3,3:58.0,,A. Bradley makes 2-pt jump shot from 20 ft,75,74
294,3,3:42.0,D. DeRozan makes 2-pt layup from 8 ft,,77,74
295,3,3:25.0,,B. Caboclo misses 2-pt hook shot from 9 ft,77,74
296,3,3:23.0,Defensive rebound by M. Belinelli,,77,74
297,3,3:20.0,P. Mills makes 3-pt jump shot from 25 ft (assist by M. Belinelli),,80,74
298,3,2:53.0,,C. Miles misses 2-pt jump shot from 12 ft,80,74
299,3,2:49.0,,Offensive rebound by J. Valančiūnas,80,74
300,3,2:49.0,,J. Valančiūnas makes 2-pt layup at rim,80,76
301,3,2:32.0,Shooting foul by J. Valančiūnas (drawn by L. Aldridge),,80,76
302,3,2:32.0,L. Aldridge makes free throw 1 of 2,,81,76
303,3,2:32.0,B. Forbes enters the game for D. DeRozan,,81,76
304,3,2:32.0,L. Aldridge misses free throw 2 of 2,,81,76
305,3,2:30.0,,Defensive rebound by C. Miles,81,76
306,3,2:21.0,,A. Bradley makes 2-pt jump shot from 22 ft (assist by J. Valančiūnas),81,78
307,3,2:03.0,P. Mills makes 3-pt jump shot from 26 ft,,84,78
308,3,1:49.0,,Shooting foul by L. Aldridge (drawn by J. Valančiūnas),84,78
309,3,1:49.0,,J. Valančiūnas misses free throw 1 of 2,84,78
310,3,1:49.0,,Offensive rebound by Team,84,78
311,3,1:49.0,J. Poeltl enters the game for L. Aldridge,,84,78
312,3,1:49.0,,J. Valančiūnas makes free throw 2 of 2,84,79
313,3,1:36.0,Personal foul by C. Miles (drawn by M. Belinelli),,84,79
314,3,1:36.0,M. Belinelli makes free throw 1 of 2,,85,79
315,3,1:36.0,M. Belinelli makes free throw 2 of 2,,86,79
316,3,1:25.0,,Turnover by J. Valančiūnas (out of bounds lost ball),86,79
317,3,1:12.0,Shooting foul by B. Caboclo (drawn by D. Bertāns),,86,79
318,3,1:12.0,D. Bertāns makes free throw 1 of 3,,87,79
319,3,1:12.0,D. Bertāns makes free throw 2 of 3,,88,79
320,3,1:12.0,D. Bertāns makes free throw 3 of 3,,89,79
321,3,0:52.0,,J. Valančiūnas makes 2-pt hook shot from 4 ft,89,81
322,3,0:46.0,B. Forbes makes 2-pt jump shot from 14 ft,,91,81
323,3,0:39.0,,A. Bradley misses 3-pt jump shot from 26 ft,91,81
324,3,0:34.0,,Offensive rebound by B. Caboclo,91,81
325,3,0:32.0,,J. Carter makes 3-pt jump shot from 23 ft (assist by B. Caboclo),91,84
326,3,0:15.0,P. Mills makes 3-pt jump shot from 25 ft,,94,84
327,3,0:02.0,,J. Carter misses 2-pt layup from 2 ft,94,84
328,3,0:01.0,,Offensive rebound by J. Valančiūnas,94,84
329,3,0:01.0,,J. Valančiūnas makes 2-pt layup at rim,94,86
330,4,11:40.0,,J. Carter misses 2-pt jump shot from 13 ft,94,86
331,4,11:38.0,Defensive rebound by B. Forbes,,94,86
332,4,11:28.0,D. DeRozan misses 2-pt jump shot from 21 ft,,94,86
333,4,11:24.0,,Defensive rebound by D. Wright,94,86
334,4,11:20.0,,J. Carter misses 3-pt jump shot from 23 ft,94,86
335,4,11:16.0,Defensive rebound by D. Bertāns,,94,86
336,4,11:10.0,Turnover by J. Poeltl (lost ball; steal by J. Noah),,94,86
337,4,11:01.0,,C. Miles misses 3-pt jump shot from 27 ft,94,86
338,4,10:59.0,,Offensive rebound by Team,94,86
339,4,10:59.0,,J. Holiday enters the game for J. Carter,94,86
340,4,10:52.0,,B. Caboclo misses 2-pt jump shot from 7 ft,94,86
341,4,10:49.0,Defensive rebound by J. Poeltl,,94,86
342,4,10:43.0,B. Forbes misses 2-pt jump shot from 13 ft,,94,86
343,4,10:41.0,Offensive rebound by J. Poeltl,,94,86
344,4,10:30.0,D. DeRozan makes 2-pt jump shot from 14 ft,,96,86
345,4,10:09.0,,J. Holiday makes 2-pt jump shot from 15 ft,96,88
346,4,9:44.0,P. Mills misses 3-pt jump shot from 25 ft,,96,88
347,4,9:43.0,,Defensive rebound by J. Holiday,96,88
348,4,9:32.0,,J. Noah makes 2-pt dunk at rim (assist by D. Wright),96,90
349,4,9:30.0,San Antonio full timeout,,96,90
350,4,9:30.0,M. Belinelli enters the game for D. Bertāns,,96,90
351,4,9:30.0,R. Gay enters the game for P. Mills,,96,90
352,4,9:07.0,Turnover by M. Belinelli (lost ball; steal by J. Noah),,96,90
353,4,9:03.0,,J. Holiday makes 2-pt dunk from 1 ft,96,92
354,4,8:50.0,B. Forbes misses 2-pt jump shot from 17 ft,,96,92
355,4,8:48.0,,Defensive rebound by B. Caboclo,96,92
356,4,8:37.0,,C. Miles makes 3-pt jump shot from 25 ft (assist by J. Noah),96,95
357,4,8:14.0,B. Forbes makes 2-pt jump shot from 22 ft,,98,95
358,4,7:53.0,,D. Wright misses 2-pt jump shot from 16 ft,98,95
359,4,7:51.0,Defensive rebound by J. Poeltl,,98,95
360,4,7:36.0,B. Forbes misses 2-pt layup from 2 ft,,98,95
361,4,7:33.0,,Defensive rebound by J. Noah,98,95
362,4,7:30.0,,D. Wright misses 3-pt jump shot from 25 ft,98,95
363,4,7:27.0,Defensive rebound by R. Gay,,98,95
364,4,7:10.0,Shooting foul by B. Caboclo (drawn by R. Gay),,98,95
365,4,7:10.0,R. Gay misses free throw 1 of 2,,98,95
366,4,7:10.0,Offensive rebound by Team,,98,95
367,4,7:10.0,L. Aldridge enters the game for B. Forbes,,98,95
368,4,7:10.0,P. Mills enters the game for J. Poeltl,,98,95
369,4,7:10.0,,A. Bradley enters the game for B. Caboclo,98,95
370,4,7:10.0,,J. Jackson enters the game for D. Wright,98,95
371,4,7:10.0,R. Gay makes free throw 2 of 2,,99,95
372,4,7:00.0,,C. Miles misses 3-pt jump shot from 25 ft,99,95
373,4,6:56.0,Defensive rebound by L. Aldridge,,99,95
374,4,6:46.0,R. Gay misses 3-pt jump shot from 27 ft,,99,95
375,4,6:42.0,Offensive rebound by P. Mills,,99,95
376,4,6:40.0,M. Belinelli misses 2-pt jump shot from 12 ft,,99,95
377,4,6:36.0,Offensive rebound by R. Gay,,99,95
