,QUARTER,TIME_REMAINING,LA LAKERS_ACTION,BOSTON_ACTION,LA LAKERS_SCORE,BOSTON_SCORE
55,1,6:03.0,,Defensive rebound by M. Morris,9,11
56,1,5:50.0,,K. Irving makes 2-pt jump shot from 14 ft,9,13
57,1,5:39.0,Shooting foul by M. Smart (drawn by J. McGee),,9,13
58,1,5:39.0,J. McGee misses free throw 1 of 2,,9,13
59,1,5:39.0,Offensive rebound by Team,,9,13
60,1,5:39.0,J. McGee makes free throw 2 of 2,,10,13
61,1,5:26.0,,Turnover by A. Horford (lost ball; steal by L. James),10,13
62,1,5:21.0,Turnover by L. James (bad pass; steal by A. Horford),,10,13
63,1,5:15.0,,M. Smart makes 3-pt jump shot from 24 ft (assist by K. Irving),10,16
64,1,4:58.0,Shooting foul by A. Horford (drawn by B. Ingram),,10,16
65,1,4:58.0,B. Ingram misses free throw 1 of 2,,10,16
66,1,4:58.0,Offensive rebound by Team,,10,16
67,1,4:58.0,T. Chandler enters the game for J. McGee,,10,16
68,1,4:58.0,B. Ingram misses free throw 2 of 2,,10,16
69,1,4:56.0,,Defensive rebound by A. Horford,10,16
70,1,4:35.0,,A. Horford misses 2-pt hook shot from 4 ft,10,16
71,1,4:34.0,Defensive rebound by L. James,,10,16
72,1,4:30.0,L. James makes 2-pt layup at rim,,12,16
73,1,4:30.0,Shooting foul by A. Horford (drawn by L. James),,12,16
74,1,4:30.0,L. James makes free throw 1 of 1,,13,16
75,1,4:23.0,,Personal foul by T. Chandler (drawn by A. Horford),13,16
76,1,4:15.0,,A. Horford makes 2-pt layup from 3 ft (assist by M. Smart),13,18
77,1,4:15.0,,Shooting foul by B. Ingram (drawn by A. Horford),13,18
78,1,4:15.0,,A. Horford makes free throw 1 of 1,13,19
79,1,3:57.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,13,19
80,1,3:54.0,,Defensive rebound by M. Morris,13,19
81,1,3:47.0,,K. Irving misses 2-pt layup from 3 ft (block by K. Kuzma),13,19
82,1,3:46.0,,Offensive rebound by Team,13,19
83,1,3:46.0,L. Stephenson enters the game for K. Kuzma,,13,19
84,1,3:34.0,,M. Smart misses 3-pt jump shot from 28 ft,13,19
85,1,3:31.0,Defensive rebound by Team,,13,19
86,1,3:31.0,,J. Brown enters the game for M. Morris,13,19
87,1,3:31.0,,T. Rozier enters the game for M. Smart,13,19
88,1,3:27.0,Personal foul by K. Irving (drawn by L. James),,13,19
89,1,3:27.0,L. James misses free throw 1 of 2,,13,19
90,1,3:27.0,Offensive rebound by Team,,13,19
91,1,3:27.0,L. James misses free throw 2 of 2,,13,19
92,1,3:27.0,,Defensive rebound by G. Hayward,13,19
93,1,3:14.0,,G. Hayward misses 3-pt jump shot from 26 ft,13,19
94,1,3:12.0,,Offensive rebound by J. Brown,13,19
95,1,3:10.0,,Shooting foul by L. James (drawn by J. Brown),13,19
96,1,3:10.0,,J. Brown makes free throw 1 of 2,13,20
97,1,3:10.0,LA Lakers full timeout,,13,20
98,1,3:10.0,R. Rondo enters the game for L. James,,13,20
99,1,3:10.0,,D. Theis enters the game for A. Horford,13,20
100,1,3:10.0,,J. Brown makes free throw 2 of 2,13,21
101,1,2:59.0,L. Stephenson misses 3-pt jump shot from 26 ft,,13,21
102,1,2:57.0,Offensive rebound by B. Ingram,,13,21
103,1,2:52.0,Shooting foul by D. Theis (drawn by L. Stephenson),,13,21
104,1,2:52.0,L. Stephenson misses free throw 1 of 2,,13,21
105,1,2:52.0,Offensive rebound by Team,,13,21
106,1,2:52.0,L. Stephenson makes free throw 2 of 2,,14,21
107,1,2:34.0,,K. Irving misses 2-pt jump shot from 8 ft (block by T. Chandler),14,21
108,1,2:31.0,Defensive rebound by T. Chandler,,14,21
109,1,2:26.0,R. Rondo misses 2-pt layup from 2 ft,,14,21
110,1,2:25.0,,Defensive rebound by D. Theis,14,21
111,1,2:20.0,,G. Hayward makes 2-pt dunk from 1 ft (assist by K. Irving),14,23
112,1,2:04.0,L. Stephenson makes 3-pt jump shot from 24 ft (assist by R. Rondo),,17,23
113,1,1:48.0,,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Hayward),17,26
114,1,1:36.0,L. Stephenson makes 3-pt jump shot from 26 ft (assist by R. Rondo),,20,26
115,1,1:24.0,,D. Theis makes 2-pt jump shot from 10 ft (assist by T. Rozier),20,28
116,1,1:01.0,Turnover by B. Ingram (lost ball; steal by T. Rozier),,20,28
117,1,0:57.0,,Shooting foul by L. Stephenson (drawn by T. Rozier),20,28
118,1,0:57.0,,T. Rozier makes free throw 1 of 2,20,29
119,1,0:57.0,J. Hart enters the game for K. Caldwell-Pope,,20,29
120,1,0:57.0,,J. Tatum enters the game for K. Irving,20,29
121,1,0:57.0,,T. Rozier makes free throw 2 of 2,20,30
122,1,0:45.0,B. Ingram makes 2-pt dunk from 1 ft,,22,30
123,1,0:39.0,,T. Rozier misses 3-pt jump shot from 25 ft,22,30
124,1,0:37.0,Defensive rebound by J. Hart,,22,30
125,1,0:27.0,L. Stephenson makes 2-pt layup from 2 ft,,24,30
126,1,0:11.0,,G. Hayward misses 3-pt jump shot from 25 ft,24,30
127,1,0:09.0,Defensive rebound by T. Chandler,,24,30
128,1,0:01.0,B. Ingram misses 2-pt jump shot from 5 ft,,24,30
129,1,0:01.0,,Defensive rebound by G. Hayward,24,30
130,2,11:46.0,,T. Rozier makes 3-pt jump shot from 25 ft,24,33
131,2,11:28.0,L. Stephenson misses 3-pt jump shot from 26 ft,,24,33
132,2,11:26.0,,Defensive rebound by T. Rozier,24,33
133,2,11:18.0,,Turnover by D. Theis (traveling),24,33
134,2,11:00.0,R. Rondo makes 2-pt layup from 3 ft,,26,33
135,2,10:49.0,,J. Tatum makes 2-pt jump shot from 18 ft (assist by T. Rozier),26,35
136,2,10:21.0,R. Rondo makes 3-pt jump shot from 27 ft,,29,35
137,2,10:05.0,,J. Tatum misses 2-pt jump shot from 5 ft (block by J. Hart),29,35
138,2,10:02.0,,Offensive rebound by J. Tatum,29,35
139,2,10:00.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Tatum),29,38
140,2,9:49.0,J. McGee makes 2-pt dunk from 1 ft (assist by K. Kuzma),,31,38
141,2,9:34.0,,J. Tatum makes 2-pt jump shot from 11 ft (assist by D. Theis),31,40
142,2,9:17.0,J. McGee makes 2-pt layup from 2 ft (assist by L. Stephenson),,33,40
143,2,9:04.0,,J. Tatum makes 3-pt jump shot from 26 ft (assist by T. Rozier),33,43
144,2,8:51.0,,Violation by Team (kicked ball),33,43
145,2,8:51.0,L. James enters the game for L. Stephenson,,33,43
146,2,8:42.0,K. Kuzma makes 2-pt layup from 2 ft (assist by J. Hart),,35,43
147,2,8:33.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by T. Rozier),35,46
148,2,8:13.0,J. McGee misses 2-pt layup from 2 ft,,35,46
149,2,8:10.0,,Defensive rebound by G. Hayward,35,46
150,2,8:07.0,,J. Brown makes 2-pt dunk at rim (assist by G. Hayward),35,48
151,2,8:07.0,LA Lakers full timeout,,35,48
152,2,7:50.0,K. Kuzma misses 2-pt layup from 2 ft,,35,48
153,2,7:45.0,,Defensive rebound by D. Theis,35,48
154,2,7:35.0,,J. Brown misses 3-pt jump shot from 23 ft,35,48
155,2,7:33.0,Defensive rebound by J. McGee,,35,48
156,2,7:33.0,B. Ingram enters the game for J. Hart,,35,48
157,2,7:18.0,L. James misses 2-pt layup from 2 ft,,35,48
158,2,7:17.0,,Defensive rebound by J. Tatum,35,48
159,2,7:09.0,,J. Brown makes 2-pt layup at rim (assist by G. Hayward),35,50
160,2,6:54.0,L. James misses 2-pt layup from 4 ft (block by J. Brown),,35,50
161,2,6:53.0,Offensive rebound by Team,,35,50
162,2,6:53.0,,K. Irving enters the game for G. Hayward,35,50
163,2,6:50.0,B. Ingram misses 2-pt jump shot from 13 ft,,35,50
164,2,6:48.0,,Defensive rebound by K. Irving,35,50
165,2,6:44.0,,J. Brown makes 3-pt jump shot from 24 ft (assist by K. Irving),35,53
166,2,6:43.0,LA Lakers full timeout,,35,53
167,2,6:43.0,K. Caldwell-Pope enters the game for J. McGee,,35,53
168,2,6:43.0,L. Stephenson enters the game for R. Rondo,,35,53
169,2,6:29.0,K. Kuzma misses 2-pt hook shot from 11 ft,,35,53
170,2,6:27.0,,Defensive rebound by J. Tatum,35,53
171,2,6:12.0,,Turnover by J. Brown (lost ball; steal by L. James),35,53
172,2,6:07.0,L. James makes 2-pt layup from 2 ft (assist by B. Ingram),,37,53
173,2,5:58.0,,Personal foul by B. Ingram (drawn by D. Theis),37,53
174,2,5:58.0,,A. Horford enters the game for T. Rozier,37,53
175,2,5:58.0,,M. Morris enters the game for D. Theis,37,53
176,2,5:46.0,,A. Horford misses 2-pt jump shot from 12 ft,37,53
177,2,5:44.0,Defensive rebound by L. James,,37,53
178,2,5:40.0,K. Kuzma makes 2-pt dunk at rim (assist by L. James),,39,53
179,2,5:18.0,,K. Irving misses 2-pt jump shot from 6 ft,39,53
180,2,5:16.0,,Offensive rebound by A. Horford,39,53
181,2,5:15.0,,A. Horford makes 2-pt layup from 1 ft,39,55
182,2,4:58.0,K. Kuzma misses 2-pt jump shot from 12 ft,,39,55
183,2,4:57.0,Offensive rebound by L. James,,39,55
184,2,4:56.0,L. James makes 2-pt layup at rim,,41,55
185,2,4:42.0,,K. Irving misses 3-pt jump shot from 25 ft,41,55
186,2,4:40.0,Defensive rebound by L. Stephenson,,41,55
187,2,4:34.0,L. James misses 2-pt layup from 1 ft,,41,55
188,2,4:34.0,,Defensive rebound by J. Tatum,41,55
189,2,4:27.0,,J. Brown makes 2-pt dunk from 1 ft (assist by J. Tatum),41,57
190,2,4:15.0,B. Ingram misses 2-pt jump shot from 13 ft,,41,57
191,2,4:13.0,,Defensive rebound by K. Irving,41,57
192,2,4:05.0,,Shooting foul by L. James (drawn by K. Irving),41,57
193,2,4:05.0,,K. Irving makes free throw 1 of 2,41,58
194,2,4:05.0,T. Chandler enters the game for K. Kuzma,,41,58
195,2,4:05.0,,M. Smart enters the game for J. Brown,41,58
196,2,4:05.0,,K. Irving makes free throw 2 of 2,41,59
197,2,3:47.0,L. James makes 3-pt jump shot from 31 ft (assist by L. Stephenson),,44,59
198,2,3:33.0,,A. Horford makes 2-pt jump shot from 19 ft (assist by K. Irving),44,61
199,2,3:22.0,L. Stephenson makes 2-pt layup from 1 ft (assist by L. James),,46,61
200,2,3:07.0,,J. Tatum misses 2-pt jump shot from 20 ft,46,61
201,2,3:04.0,Defensive rebound by L. James,,46,61
202,2,2:57.0,K. Caldwell-Pope makes 3-pt jump shot from 27 ft (assist by L. James),,49,61
203,2,2:55.0,,Boston full timeout,49,61
204,2,2:55.0,,G. Hayward enters the game for J. Tatum,49,61
205,2,2:45.0,,K. Irving misses 2-pt jump shot from 21 ft,49,61
206,2,2:43.0,,Offensive rebound by M. Smart,49,61
207,2,2:40.0,,K. Irving misses 3-pt jump shot from 26 ft,49,61
208,2,2:38.0,Defensive rebound by L. Stephenson,,49,61
209,2,2:27.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. James),,52,61
210,2,2:15.0,,Turnover by K. Irving (bad pass; steal by L. James),52,61
211,2,2:10.0,L. James makes 2-pt dunk from 2 ft (assist by B. Ingram),,54,61
212,2,1:55.0,,G. Hayward misses 2-pt jump shot from 19 ft,54,61
213,2,1:53.0,Defensive rebound by T. Chandler,,54,61
214,2,1:41.0,Shooting foul by G. Hayward (drawn by L. James),,54,61
215,2,1:41.0,L. James misses free throw 1 of 2,,54,61
216,2,1:41.0,Offensive rebound by Team,,54,61
217,2,1:41.0,L. James misses free throw 2 of 2,,54,61
218,2,1:41.0,,Defensive rebound by G. Hayward,54,61
219,2,1:30.0,,M. Morris misses 3-pt jump shot from 25 ft,54,61
220,2,1:28.0,,Offensive rebound by A. Horford,54,61
221,2,1:25.0,,M. Smart misses 3-pt jump shot from 25 ft,54,61
222,2,1:23.0,Defensive rebound by T. Chandler,,54,61
223,2,1:19.0,L. James misses 3-pt jump shot from 34 ft,,54,61
224,2,1:17.0,,Defensive rebound by G. Hayward,54,61
225,2,1:04.0,,G. Hayward makes 2-pt jump shot from 11 ft (assist by A. Horford),54,63
226,2,0:53.0,K. Caldwell-Pope misses 2-pt jump shot from 20 ft,,54,63
227,2,0:51.0,,Defensive rebound by A. Horford,54,63
228,2,0:40.0,,M. Morris misses 3-pt jump shot from 25 ft,54,63
229,2,0:38.0,Defensive rebound by T. Chandler,,54,63
230,2,0:33.0,L. Stephenson makes 3-pt jump shot from 25 ft (assist by L. James),,57,63
231,2,0:23.0,,A. Horford makes 3-pt jump shot from 25 ft (assist by M. Smart),57,66
232,2,0:02.0,B. Ingram misses 3-pt jump shot from 26 ft,,57,66
233,2,0:01.0,,Defensive rebound by G. Hayward,57,66
234,3,11:47.0,,K. Irving misses 2-pt jump shot from 16 ft,57,66
235,3,11:44.0,Defensive rebound by L. James,,57,66
236,3,11:39.0,J. McGee makes 2-pt dunk from 1 ft (assist by B. Ingram),,59,66
237,3,11:23.0,,K. Irving misses 2-pt jump shot from 9 ft,59,66
238,3,11:21.0,Defensive rebound by R. Rondo,,59,66
239,3,11:14.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by R. Rondo),,62,66
240,3,11:03.0,,Personal foul by R. Rondo (drawn by K. Irving),62,66
241,3,10:47.0,,J. Tatum makes 2-pt hook shot from 2 ft (assist by A. Horford),62,68
242,3,10:23.0,K. Kuzma misses 2-pt jump shot from 18 ft,,62,68
243,3,10:22.0,,Defensive rebound by M. Morris,62,68
244,3,10:07.0,,K. Irving misses 2-pt jump shot from 11 ft,62,68
245,3,10:05.0,Defensive rebound by K. Kuzma,,62,68
246,3,9:52.0,Turnover by R. Rondo (bad pass; steal by M. Morris),,62,68
247,3,9:50.0,Loose ball foul by R. Rondo (drawn by K. Irving),,62,68
248,3,9:31.0,,M. Smart misses 2-pt layup from 2 ft (block by J. McGee),62,68
249,3,9:30.0,,Offensive rebound by Team,62,68
250,3,9:26.0,,Shooting foul by L. James (drawn by K. Irving),62,68
251,3,9:26.0,,K. Irving makes free throw 1 of 2,62,69
252,3,9:26.0,,K. Irving makes free throw 2 of 2,62,70
253,3,9:09.0,K. Kuzma makes 3-pt jump shot from 26 ft (assist by L. James),,65,70
254,3,8:55.0,,A. Horford misses 3-pt jump shot from 26 ft,65,70
255,3,8:53.0,Defensive rebound by L. James,,65,70
256,3,8:50.0,J. McGee makes 2-pt layup from 4 ft (assist by L. James),,67,70
257,3,8:50.0,Shooting foul by A. Horford (drawn by J. McGee),,67,70
258,3,8:50.0,J. McGee misses free throw 1 of 1,,67,70
259,3,8:50.0,,Defensive rebound by J. Tatum,67,70
260,3,8:36.0,,M. Smart misses 3-pt jump shot from 25 ft,67,70
261,3,8:34.0,Defensive rebound by L. James,,67,70
262,3,8:28.0,L. James misses 3-pt jump shot from 27 ft,,67,70
263,3,8:26.0,,Defensive rebound by K. Irving,67,70
264,3,8:17.0,,M. Morris misses 3-pt jump shot from 23 ft,67,70
265,3,8:14.0,Defensive rebound by J. McGee,,67,70
266,3,8:05.0,K. Kuzma misses 3-pt jump shot from 25 ft,,67,70
267,3,8:04.0,,Defensive rebound by Team,67,70
268,3,8:04.0,Loose ball foul by J. McGee (drawn by M. Smart),,67,70
269,3,8:04.0,,Boston full timeout,67,70
270,3,7:51.0,,K. Irving misses 3-pt jump shot from 27 ft,67,70
271,3,7:49.0,Defensive rebound by K. Kuzma,,67,70
272,3,7:39.0,J. McGee makes 2-pt layup from 1 ft (assist by L. James),,69,70
273,3,7:28.0,,A. Horford makes 2-pt jump shot from 16 ft (assist by K. Irving),69,72
274,3,7:13.0,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. James),,72,72
275,3,7:01.0,,M. Smart misses 3-pt jump shot from 24 ft,72,72
276,3,6:59.0,Defensive rebound by J. McGee,,72,72
277,3,6:53.0,K. Kuzma makes 3-pt jump shot from 27 ft (assist by R. Rondo),,75,72
278,3,6:42.0,,K. Irving makes 3-pt jump shot from 27 ft (assist by M. Smart),75,75
279,3,6:27.0,K. Kuzma misses 2-pt jump shot from 16 ft,,75,75
280,3,6:25.0,,Defensive rebound by J. Tatum,75,75
281,3,6:09.0,,Turnover by K. Irving (bad pass; steal by B. Ingram),75,75
282,3,6:00.0,R. Rondo makes 3-pt jump shot from 26 ft (assist by B. Ingram),,78,75
283,3,5:42.0,,J. Tatum makes 2-pt jump shot from 16 ft,78,77
284,3,5:28.0,R. Rondo makes 2-pt jump shot from 8 ft,,80,77
285,3,5:15.0,,J. Tatum makes 2-pt jump shot from 11 ft (assist by K. Irving),80,79
286,3,5:15.0,,Shooting foul by J. McGee (drawn by J. Tatum),80,79
287,3,5:15.0,K. Caldwell-Pope enters the game for J. McGee,,80,79
288,3,5:15.0,T. Chandler enters the game for R. Rondo,,80,79
289,3,5:15.0,,G. Hayward enters the game for A. Horford,80,79
290,3,5:15.0,,D. Theis enters the game for M. Smart,80,79
291,3,5:15.0,,J. Tatum makes free throw 1 of 1,80,80
292,3,5:00.0,B. Ingram makes 3-pt jump shot from 23 ft (assist by L. James),,83,80
293,3,4:40.0,,D. Theis makes 2-pt jump shot from 17 ft (assist by G. Hayward),83,82
294,3,4:19.0,K. Caldwell-Pope makes 3-pt jump shot from 25 ft (assist by L. James),,86,82
295,3,4:01.0,,D. Theis makes 3-pt jump shot from 26 ft (assist by M. Morris),86,85
296,3,3:51.0,K. Kuzma misses 2-pt hook shot from 6 ft,,86,85
297,3,3:50.0,Offensive rebound by Team,,86,85
298,3,3:50.0,,J. Brown enters the game for M. Morris,86,85
299,3,3:43.0,L. James makes 3-pt jump shot from 25 ft,,89,85
300,3,3:28.0,,D. Theis makes 2-pt dunk from 1 ft (assist by K. Irving),89,87
301,3,3:17.0,LA Lakers full timeout,,89,87
302,3,3:17.0,,T. Rozier enters the game for J. Tatum,89,87
303,3,3:09.0,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by L. James),,92,87
304,3,2:51.0,,J. Brown misses 3-pt jump shot from 23 ft,92,87
305,3,2:49.0,Defensive rebound by K. Kuzma,,92,87
306,3,2:38.0,K. Kuzma misses 3-pt jump shot from 23 ft,,92,87
307,3,2:34.0,Offensive rebound by T. Chandler,,92,87
308,3,2:19.0,L. James makes 2-pt layup from 4 ft,,94,87
309,3,2:08.0,,K. Irving misses 2-pt layup from 4 ft,94,87
310,3,2:07.0,Defensive rebound by B. Ingram,,94,87
311,3,2:07.0,Personal foul by D. Theis (drawn by B. Ingram),,94,87
312,3,2:07.0,R. Rondo enters the game for L. James,,94,87
313,3,1:59.0,Turnover by R. Rondo (bad pass),,94,87
314,3,1:45.0,,D. Theis makes 2-pt dunk from 2 ft (assist by G. Hayward),94,89
315,3,1:32.0,K. Caldwell-Pope misses 3-pt jump shot from 25 ft,,94,89
316,3,1:30.0,,Defensive rebound by T. Rozier,94,89
317,3,1:19.0,,J. Brown makes 2-pt layup from 1 ft (assist by T. Rozier),94,91
318,3,1:07.0,K. Kuzma makes 2-pt layup from 1 ft (assist by R. Rondo),,96,91
319,3,0:49.0,,K. Irving misses 2-pt layup from 3 ft (block by T. Chandler),96,91
320,3,0:48.0,,Offensive rebound by K. Irving,96,91
321,3,0:47.0,,K. Irving misses 2-pt jump shot from 7 ft,96,91
322,3,0:46.0,,Offensive rebound by D. Theis,96,91
323,3,0:46.0,,D. Theis misses 2-pt dunk at rim,96,91
324,3,0:45.0,Defensive rebound by Team,,96,91
325,3,0:34.0,Shooting foul by D. Theis (drawn by B. Ingram),,96,91
326,3,0:34.0,B. Ingram misses free throw 1 of 2,,96,91
327,3,0:34.0,Offensive rebound by Team,,96,91
328,3,0:34.0,J. Hart enters the game for T. Chandler,,96,91
329,3,0:34.0,B. Ingram makes free throw 2 of 2,,97,91
330,3,0:18.0,,J. Brown misses 2-pt jump shot from 9 ft,97,91
331,3,0:17.0,,Offensive rebound by D. Theis,97,91
332,3,0:17.0,,D. Theis makes 2-pt layup at rim,97,93
333,3,0:00.0,R. Rondo makes 2-pt layup from 5 ft,,99,93
334,4,11:47.0,R. Rondo misses 2-pt layup from 3 ft (block by D. Theis),,99,93
335,4,11:45.0,,Defensive rebound by J. Tatum,99,93
336,4,11:39.0,,Shooting foul by J. Hart (drawn by T. Rozier),99,93
337,4,11:39.0,,T. Rozier makes free throw 1 of 2,99,94
338,4,11:39.0,,T. Rozier makes free throw 2 of 2,99,95
339,4,11:28.0,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,,99,95
340,4,11:26.0,,Defensive rebound by T. Rozier,99,95
341,4,11:13.0,,J. Tatum misses 2-pt jump shot from 12 ft,99,95
342,4,11:12.0,,Offensive rebound by J. Brown,99,95
343,4,11:11.0,,J. Brown makes 2-pt dunk at rim,99,97
344,4,10:59.0,K. Caldwell-Pope makes 2-pt jump shot from 9 ft (assist by R. Rondo),,101,97
345,4,10:44.0,,Personal foul by J. Hart (drawn by T. Rozier),101,97
346,4,10:36.0,,J. Brown makes 3-pt jump shot from 26 ft (assist by D. Theis),101,100
347,4,10:21.0,J. Hart misses 3-pt jump shot from 24 ft,,101,100
348,4,10:19.0,,Defensive rebound by T. Rozier,101,100
349,4,10:10.0,,D. Theis makes 2-pt dunk from 1 ft (assist by T. Rozier),101,102
350,4,10:10.0,LA Lakers full timeout,,101,102
351,4,10:10.0,L. James enters the game for J. Hart,,101,102
352,4,9:50.0,Personal foul by J. Brown (drawn by J. McGee),,101,102
353,4,9:37.0,R. Rondo misses 3-pt jump shot from 23 ft,,101,102
354,4,9:35.0,,Defensive rebound by J. Tatum,101,102
355,4,9:16.0,,D. Theis misses 2-pt layup from 2 ft,101,102
356,4,9:14.0,Defensive rebound by R. Rondo,,101,102
357,4,8:58.0,Turnover by L. James (bad pass; steal by J. Tatum),,101,102
358,4,8:47.0,,T. Rozier makes 3-pt jump shot from 23 ft (assist by J. Brown),101,105
359,4,8:33.0,Personal foul by J. Brown (drawn by L. James),,101,105
360,4,8:33.0,B. Ingram enters the game for L. Stephenson,,101,105
361,4,8:24.0,L. James misses 2-pt jump shot from 11 ft,,101,105
362,4,8:22.0,,Defensive rebound by J. Tatum,101,105
363,4,8:08.0,,T. Rozier misses 2-pt jump shot from 14 ft,101,105
364,4,8:05.0,Defensive rebound by R. Rondo,,101,105
365,4,7:57.0,J. McGee makes 2-pt layup from 1 ft (assist by B. Ingram),,103,105
366,4,7:36.0,,T. Rozier makes 3-pt jump shot from 26 ft (assist by J. Tatum),103,108
367,4,7:10.0,L. James misses 3-pt jump shot from 23 ft,,103,108
368,4,7:09.0,,Defensive rebound by Team,103,108
369,4,7:09.0,K. Kuzma enters the game for K. Caldwell-Pope,,103,108
370,4,6:58.0,,Boston full timeout,103,108
371,4,6:50.0,,T. Rozier misses 3-pt jump shot from 27 ft,103,108
372,4,6:48.0,Defensive rebound by L. James,,103,108
373,4,6:28.0,B. Ingram makes 2-pt dunk from 2 ft (assist by R. Rondo),,105,108
374,4,6:15.0,,J. Tatum misses 2-pt layup from 1 ft,105,108
375,4,6:14.0,,Offensive rebound by D. Theis,105,108
376,4,6:13.0,,D. Theis makes 2-pt layup at rim,105,110
377,4,6:07.0,Personal foul by J. Tatum (drawn by B. Ingram),,105,110
378,4,6:07.0,,K. Irving enters the game for G. Hayward,105,110
379,4,5:57.0,R. Rondo misses 2-pt jump shot from 3 ft (block by D. Theis),,105,110
380,4,5:56.0,Offensive rebound by Team,,105,110
381,4,5:52.0,L. James makes 3-pt jump shot from 27 ft,,108,110
382,4,5:32.0,,T. Rozier misses 2-pt jump shot from 20 ft,108,110
