,QUARTER,TIME_REMAINING,UTAH_ACTION,DETROIT_ACTION,UTAH_SCORE,DETROIT_SCORE
386,4,7:09.0,,J. Leuer misses 2-pt jump shot from 8 ft (block by R. Gobert),87,84
387,4,7:09.0,Defensive rebound by D. Mitchell,,87,84
388,4,6:59.0,D. Mitchell misses 2-pt layup from 4 ft,,87,84
389,4,6:54.0,,Defensive rebound by L. Kennard,87,84
390,4,6:53.0,,Shooting foul by R. Neto (drawn by B. Brown),87,84
391,4,6:53.0,,B. Brown makes free throw 1 of 2,87,85
392,4,6:53.0,,A. Drummond enters the game for J. Calderón,87,85
393,4,6:53.0,,B. Griffin enters the game for L. Kennard,87,85
394,4,6:53.0,,R. Jackson enters the game for J. Leuer,87,85
395,4,6:53.0,,B. Brown makes free throw 2 of 2,87,86
396,4,6:43.0,D. Mitchell makes 2-pt layup from 3 ft,,89,86
397,4,6:30.0,,Offensive foul by A. Drummond (drawn by K. Korver),89,86
398,4,6:30.0,,Turnover by A. Drummond (offensive foul),89,86
399,4,6:30.0,Utah full timeout,,89,86
400,4,6:30.0,D. Favors enters the game for J. Crowder,,89,86
401,4,6:18.0,D. Mitchell misses 2-pt jump shot from 7 ft,,89,86
402,4,6:15.0,,Defensive rebound by A. Drummond,89,86
403,4,6:01.0,,A. Drummond makes 2-pt hook shot from 5 ft (assist by R. Jackson),89,88
404,4,5:42.0,R. Gobert misses 2-pt layup from 1 ft,,89,88
405,4,5:40.0,,Defensive rebound by B. Brown,89,88
406,4,5:23.0,,Turnover by B. Brown (out of bounds lost ball),89,88
407,4,5:23.0,J. Crowder enters the game for D. Favors,,89,88
408,4,5:23.0,R. Rubio enters the game for R. Neto,,89,88
409,4,5:07.0,R. Rubio makes 2-pt jump shot from 11 ft (assist by D. Mitchell),,91,88
410,4,4:49.0,,Turnover by B. Griffin (bad pass; steal by D. Mitchell),91,88
411,4,4:44.0,K. Korver makes 3-pt jump shot from 26 ft (assist by D. Mitchell),,94,88
412,4,4:37.0,,Detroit full timeout,94,88
413,4,4:37.0,J. Ingles enters the game for K. Korver,,94,88
414,4,4:30.0,,Turnover by B. Brown (bad pass; steal by J. Crowder),94,88
415,4,4:24.0,J. Crowder makes 2-pt dunk from 1 ft (assist by R. Rubio),,96,88
416,4,4:10.0,,R. Jackson misses 3-pt jump shot from 28 ft,96,88
417,4,4:07.0,Defensive rebound by R. Gobert,,96,88
418,4,3:55.0,J. Ingles misses 2-pt layup at rim,,96,88
419,4,3:52.0,Offensive rebound by J. Crowder,,96,88
420,4,3:51.0,J. Ingles makes 3-pt jump shot from 23 ft (assist by J. Crowder),,99,88
421,4,3:24.0,,B. Griffin makes 2-pt jump shot from 17 ft,99,90
422,4,3:07.0,D. Mitchell misses 2-pt layup from 5 ft,,99,90
423,4,3:05.0,,Defensive rebound by A. Drummond,99,90
424,4,2:46.0,,B. Griffin makes 2-pt layup from 2 ft,99,92
425,4,2:45.0,Utah full timeout,,99,92
426,4,2:21.0,J. Crowder misses 3-pt jump shot from 27 ft,,99,92
427,4,2:19.0,,Defensive rebound by A. Drummond,99,92
428,4,2:09.0,,R. Jackson makes 3-pt jump shot from 28 ft,99,95
429,4,1:50.0,D. Mitchell makes 3-pt jump shot from 27 ft,,102,95
430,4,1:40.0,,Shooting foul by R. Gobert (drawn by B. Griffin),102,95
431,4,1:40.0,,B. Griffin makes free throw 1 of 2,102,96
432,4,1:40.0,,B. Griffin makes free throw 2 of 2,102,97
433,4,1:25.0,D. Mitchell makes 2-pt layup from 3 ft,,104,97
434,4,1:10.0,,R. Bullock makes 3-pt jump shot from 23 ft (assist by B. Brown),104,100
435,4,0:52.0,R. Rubio misses 3-pt jump shot from 24 ft,,104,100
436,4,0:49.0,,Defensive rebound by B. Griffin,104,100
437,4,0:40.0,,B. Griffin makes 2-pt hook shot from 5 ft,104,102
438,4,0:22.0,D. Mitchell makes 2-pt jump shot from 16 ft,,106,102
439,4,0:22.0,,Detroit full timeout,106,102
440,4,0:22.0,D. Favors enters the game for J. Crowder,,106,102
441,4,0:22.0,,Detroit full timeout,106,102
442,4,0:14.0,,B. Griffin makes 3-pt jump shot from 23 ft (assist by R. Bullock),106,105
443,4,0:13.0,Personal take foul by B. Brown (drawn by D. Mitchell),,106,105
444,4,0:13.0,J. Crowder enters the game for D. Favors,,106,105
445,4,0:12.0,Personal take foul by R. Jackson (drawn by R. Rubio),,106,105
446,4,0:12.0,R. Rubio makes free throw 1 of 2,,107,105
447,4,0:12.0,R. Rubio makes free throw 2 of 2,,108,105
448,4,0:07.0,,Turnover by R. Jackson (bad pass; steal by J. Crowder),108,105
449,4,0:01.0,Personal take foul by R. Jackson (drawn by R. Rubio),,108,105
450,4,0:01.0,R. Rubio makes free throw 1 of 2,,109,105
451,4,0:01.0,R. Rubio makes free throw 2 of 2,,110,105
