,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MILWAUKEE_ACTION,SACRAMENTO_SCORE,MILWAUKEE_SCORE
371,3,0:47.0,,G. Antetokounmpo makes free throw 1 of 2,79,101
372,3,0:47.0,,G. Antetokounmpo misses free throw 2 of 2,79,101
373,3,0:44.0,Defensive rebound by K. Koufos,,79,101
374,3,0:33.0,Personal foul by D. DiVincenzo (drawn by T. Williams),,79,101
375,3,0:33.0,T. Williams makes free throw 1 of 2,,80,101
376,3,0:33.0,I. Shumpert enters the game for K. Koufos,,80,101
377,3,0:33.0,T. Williams makes free throw 2 of 2,,81,101
378,3,0:22.0,,T. Snell makes 3-pt jump shot from 26 ft (assist by G. Antetokounmpo),81,104
379,3,0:22.0,,Shooting foul by T. Williams (drawn by T. Snell),81,104
380,3,0:22.0,,P. Connaughton enters the game for G. Antetokounmpo,81,104
381,3,0:22.0,,T. Snell makes free throw 1 of 1,81,105
382,3,0:05.0,Shooting foul by J. Henson (drawn by M. Bagley),,81,105
383,3,0:05.0,M. Bagley makes free throw 1 of 2,,82,105
384,3,0:05.0,,G. Antetokounmpo enters the game for J. Henson,82,105
385,3,0:05.0,M. Bagley misses free throw 2 of 2,,82,105
386,3,0:03.0,,Defensive rebound by G. Antetokounmpo,82,105
387,3,0:00.0,,P. Connaughton makes 3-pt jump shot from 24 ft (assist by G. Antetokounmpo),82,108
388,4,11:45.0,,J. Henson makes 2-pt hook shot from 3 ft (assist by D. DiVincenzo),82,110
389,4,11:24.0,Turnover by J. Jackson (bad pass; steal by D. DiVincenzo),,82,110
390,4,11:20.0,,Shooting foul by I. Shumpert (drawn by G. Antetokounmpo),82,110
391,4,11:20.0,,G. Antetokounmpo misses free throw 1 of 2,82,110
392,4,11:20.0,,Offensive rebound by Team,82,110
393,4,11:20.0,,P. Connaughton enters the game for D. DiVincenzo,82,110
394,4,11:20.0,,G. Antetokounmpo misses free throw 2 of 2,82,110
395,4,11:16.0,Defensive rebound by I. Shumpert,,82,110
396,4,11:03.0,M. Bagley misses 2-pt jump shot from 17 ft,,82,110
397,4,11:00.0,,Defensive rebound by G. Antetokounmpo,82,110
398,4,10:50.0,,M. Brogdon makes 2-pt hook shot from 6 ft,82,112
399,4,10:28.0,J. Jackson makes 2-pt jump shot from 14 ft (assist by F. Mason),,84,112
400,4,10:17.0,,M. Brogdon misses 3-pt jump shot from 29 ft,84,112
401,4,10:15.0,Defensive rebound by M. Bagley,,84,112
402,4,10:09.0,I. Shumpert makes 3-pt jump shot from 26 ft (assist by T. Williams),,87,112
403,4,9:50.0,,P. Connaughton misses 2-pt layup from 2 ft (block by M. Bagley),87,112
404,4,9:47.0,Defensive rebound by M. Bagley,,87,112
405,4,9:47.0,Offensive foul by F. Mason (drawn by J. Henson),,87,112
406,4,9:47.0,Turnover by F. Mason (offensive foul),,87,112
407,4,9:47.0,Y. Ferrell enters the game for I. Shumpert,,87,112
408,4,9:47.0,H. Giles enters the game for T. Williams,,87,112
409,4,9:47.0,,T. Maker enters the game for J. Henson,87,112
410,4,9:31.0,,Turnover by G. Antetokounmpo (bad pass; steal by H. Giles),87,112
411,4,9:26.0,J. Jackson makes 3-pt jump shot from 24 ft (assist by M. Bagley),,90,112
412,4,9:15.0,,P. Connaughton misses 2-pt layup from 1 ft (block by F. Mason),90,112
413,4,9:11.0,Defensive rebound by F. Mason,,90,112
414,4,9:08.0,H. Giles misses 2-pt jump shot from 18 ft,,90,112
415,4,9:05.0,,Defensive rebound by T. Maker,90,112
416,4,8:49.0,,G. Antetokounmpo makes 3-pt jump shot from 28 ft,90,115
417,4,8:26.0,M. Bagley misses 2-pt layup from 6 ft,,90,115
418,4,8:23.0,,Defensive rebound by G. Antetokounmpo,90,115
419,4,8:18.0,,P. Connaughton makes 3-pt jump shot from 28 ft (assist by G. Antetokounmpo),90,118
420,4,7:58.0,Y. Ferrell misses 2-pt jump shot from 18 ft,,90,118
421,4,7:55.0,,Defensive rebound by G. Antetokounmpo,90,118
422,4,7:55.0,S. Labissière enters the game for M. Bagley,,90,118
423,4,7:55.0,,S. Brown enters the game for G. Antetokounmpo,90,118
424,4,7:55.0,,M. Dellavedova enters the game for M. Brogdon,90,118
425,4,7:55.0,,E. İlyasova enters the game for T. Snell,90,118
426,4,7:38.0,,T. Maker makes 3-pt jump shot from 28 ft (assist by S. Brown),90,121
427,4,7:22.0,Personal foul by M. Dellavedova (drawn by Y. Ferrell),,90,121
428,4,7:19.0,J. Jackson makes 3-pt jump shot from 26 ft (assist by S. Labissière),,93,121
429,4,6:58.0,,S. Brown makes 2-pt layup from 1 ft,93,123
430,4,6:40.0,H. Giles misses 2-pt hook shot from 14 ft,,93,123
431,4,6:37.0,,Defensive rebound by P. Connaughton,93,123
432,4,6:32.0,,E. İlyasova misses 3-pt jump shot from 27 ft,93,123
433,4,6:29.0,Defensive rebound by H. Giles,,93,123
434,4,6:24.0,F. Mason makes 2-pt jump shot from 11 ft,,95,123
435,4,6:09.0,,Shooting foul by S. Labissière (drawn by S. Brown),95,123
436,4,6:09.0,,Milwaukee full timeout,95,123
437,4,6:09.0,T. Williams enters the game for J. Jackson,,95,123
438,4,6:09.0,,J. Henson enters the game for E. İlyasova,95,123
439,4,6:09.0,,S. Brown makes free throw 1 of 2,95,124
440,4,6:09.0,,S. Brown makes free throw 2 of 2,95,125
441,4,5:53.0,H. Giles misses 2-pt hook shot from 7 ft,,95,125
442,4,5:50.0,,Defensive rebound by P. Connaughton,95,125
443,4,5:41.0,,Personal foul by S. Labissière (drawn by T. Maker),95,125
444,4,5:29.0,,P. Connaughton makes 2-pt dunk from 1 ft (assist by M. Dellavedova),95,127
445,4,5:24.0,H. Giles makes 2-pt dunk from 1 ft (assist by F. Mason),,97,127
446,4,5:13.0,,S. Brown misses 3-pt jump shot from 26 ft,97,127
447,4,5:10.0,,Offensive rebound by P. Connaughton,97,127
448,4,5:09.0,,M. Dellavedova misses 3-pt jump shot from 27 ft,97,127
449,4,5:08.0,Defensive rebound by Team,,97,127
450,4,4:59.0,Y. Ferrell makes 2-pt layup from 2 ft,,99,127
451,4,4:44.0,,Shooting foul by Y. Ferrell (drawn by M. Dellavedova),99,127
452,4,4:44.0,,M. Dellavedova makes free throw 1 of 2,99,128
453,4,4:44.0,,M. Dellavedova makes free throw 2 of 2,99,129
454,4,4:33.0,F. Mason misses 3-pt jump shot from 27 ft,,99,129
455,4,4:29.0,,Defensive rebound by M. Dellavedova,99,129
456,4,4:25.0,,T. Maker misses 3-pt jump shot from 28 ft,99,129
457,4,4:21.0,Defensive rebound by T. Williams,,99,129
458,4,4:12.0,T. Williams makes 3-pt jump shot from 28 ft (assist by F. Mason),,102,129
459,4,3:54.0,,Offensive foul by S. Brown (drawn by T. Williams),102,129
460,4,3:54.0,,Turnover by S. Brown (offensive foul),102,129
461,4,3:43.0,T. Williams makes 3-pt jump shot from 28 ft (assist by F. Mason),,105,129
462,4,3:18.0,,T. Maker misses 2-pt layup from 2 ft,105,129
463,4,3:16.0,,Offensive rebound by Team,105,129
464,4,3:16.0,Sacramento full timeout,,105,129
465,4,3:04.0,,P. Connaughton makes 3-pt jump shot from 27 ft,105,132
466,4,2:48.0,H. Giles misses 2-pt jump shot from 16 ft,,105,132
467,4,2:48.0,,Defensive rebound by M. Dellavedova,105,132
468,4,2:37.0,,T. Maker misses 3-pt jump shot from 22 ft,105,132
469,4,2:34.0,Defensive rebound by Y. Ferrell,,105,132
470,4,2:27.0,T. Williams misses 2-pt layup from 5 ft,,105,132
471,4,2:24.0,,Defensive rebound by M. Dellavedova,105,132
472,4,2:22.0,,Turnover by M. Dellavedova (bad pass; steal by F. Mason),105,132
473,4,2:19.0,Shooting foul by S. Brown (drawn by F. Mason),,105,132
474,4,2:19.0,F. Mason misses free throw 1 of 2,,105,132
475,4,2:19.0,Offensive rebound by Team,,105,132
476,4,2:19.0,F. Mason misses free throw 2 of 2,,105,132
477,4,2:15.0,,Defensive rebound by T. Maker,105,132
478,4,2:08.0,,P. Connaughton makes 2-pt layup from 1 ft (assist by M. Dellavedova),105,134
479,4,1:56.0,Y. Ferrell misses 3-pt jump shot from 27 ft,,105,134
480,4,1:51.0,,Defensive rebound by J. Henson,105,134
481,4,1:43.0,,J. Henson makes 3-pt jump shot from 27 ft (assist by M. Dellavedova),105,137
482,4,1:38.0,F. Mason misses 3-pt jump shot from 28 ft,,105,137
483,4,1:36.0,Offensive rebound by H. Giles,,105,137
484,4,1:36.0,H. Giles makes 2-pt layup from 1 ft,,107,137
485,4,1:28.0,,S. Brown makes 2-pt dunk from 2 ft (assist by M. Dellavedova),107,139
486,4,1:14.0,Turnover by H. Giles (bad pass),,107,139
487,4,1:04.0,,J. Henson makes 3-pt jump shot from 28 ft (assist by M. Dellavedova),107,142
488,4,0:54.0,Shooting foul by J. Henson (drawn by S. Labissière),,107,142
489,4,0:54.0,S. Labissière makes free throw 1 of 2,,108,142
490,4,0:54.0,S. Labissière makes free throw 2 of 2,,109,142
491,4,0:34.0,,Turnover by J. Henson (bad pass; steal by S. Labissière),109,142
492,4,0:30.0,Turnover by S. Labissière (bad pass; steal by M. Dellavedova),,109,142
493,4,0:24.0,,T. Maker misses 3-pt jump shot from 23 ft,109,142
494,4,0:23.0,,Offensive rebound by S. Brown,109,142
495,4,0:23.0,,Shooting foul by T. Williams (drawn by S. Brown),109,142
496,4,0:23.0,,S. Brown makes free throw 1 of 2,109,143
497,4,0:23.0,,S. Brown makes free throw 2 of 2,109,144
498,4,0:13.0,S. Labissière misses 3-pt jump shot from 28 ft,,109,144
499,4,0:09.0,,Defensive rebound by J. Henson,109,144
