,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,MEMPHIS_ACTION,OKLAHOMA CITY_SCORE,MEMPHIS_SCORE
389,4,9:07.0,Offensive rebound by Team,,81,91
390,4,9:07.0,,D. Wright enters the game for T. Dorsey,81,91
391,4,9:07.0,D. Schröder makes free throw 2 of 2,,82,91
392,4,8:49.0,,Shooting foul by J. Grant (drawn by I. Rabb),82,91
393,4,8:49.0,,I. Rabb misses free throw 1 of 2,82,91
394,4,8:49.0,,Offensive rebound by Team,82,91
395,4,8:49.0,S. Adams enters the game for M. Morris,,82,91
396,4,8:49.0,,J. Valančiūnas enters the game for J. Holiday,82,91
397,4,8:49.0,,I. Rabb makes free throw 2 of 2,82,92
398,4,8:35.0,Turnover by J. Grant (traveling),,82,92
399,4,8:35.0,T. Ferguson enters the game for A. Nader,,82,92
400,4,8:14.0,,J. Valančiūnas makes 2-pt hook shot from 6 ft (assist by D. Wright),82,94
401,4,7:56.0,D. Schröder makes 2-pt jump shot from 12 ft,,84,94
402,4,7:31.0,,D. Wright misses 3-pt jump shot from 23 ft,84,94
403,4,7:29.0,,Offensive rebound by J. Carter,84,94
404,4,7:28.0,,D. Wright misses 2-pt layup from 2 ft,84,94
405,4,7:28.0,Defensive rebound by J. Grant,,84,94
406,4,7:19.0,Personal foul by D. Wright (drawn by R. Westbrook),,84,94
407,4,7:19.0,D. Burton enters the game for J. Grant,,84,94
408,4,7:19.0,,B. Caboclo enters the game for J. Carter,84,94
409,4,7:19.0,,T. Dorsey enters the game for C. Parsons,84,94
410,4,7:10.0,T. Ferguson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,87,94
411,4,6:45.0,,D. Wright misses 2-pt layup from 2 ft,87,94
412,4,6:43.0,Defensive rebound by R. Westbrook,,87,94
413,4,6:43.0,Personal take foul by J. Valančiūnas (drawn by R. Westbrook),,87,94
414,4,6:43.0,,Memphis full timeout,87,94
415,4,6:43.0,,J. Holiday enters the game for I. Rabb,87,94
416,4,6:32.0,D. Schröder misses 2-pt jump shot from 5 ft (block by J. Valančiūnas),,87,94
417,4,6:29.0,Offensive rebound by D. Schröder,,87,94
418,4,6:25.0,R. Westbrook misses 3-pt jump shot from 26 ft,,87,94
419,4,6:23.0,,Defensive rebound by J. Valančiūnas,87,94
420,4,6:00.0,,J. Valančiūnas makes 2-pt jump shot from 14 ft,87,96
421,4,5:49.0,R. Westbrook misses 2-pt layup from 3 ft (block by J. Valančiūnas),,87,96
422,4,5:45.0,,Defensive rebound by J. Valančiūnas,87,96
423,4,5:42.0,,T. Dorsey makes 2-pt layup from 1 ft,87,98
424,4,5:42.0,,Shooting foul by D. Burton (drawn by T. Dorsey),87,98
425,4,5:42.0,P. George enters the game for D. Burton,,87,98
426,4,5:42.0,,T. Dorsey misses free throw 1 of 1,87,98
427,4,5:40.0,Defensive rebound by P. George,,87,98
428,4,5:28.0,T. Ferguson makes 3-pt jump shot from 24 ft (assist by R. Westbrook),,90,98
429,4,5:04.0,,J. Valančiūnas makes 2-pt jump shot from 7 ft (assist by D. Wright),90,100
430,4,4:53.0,P. George misses 3-pt jump shot from 25 ft,,90,100
431,4,4:50.0,,Defensive rebound by T. Dorsey,90,100
432,4,4:42.0,,T. Dorsey makes 3-pt jump shot from 26 ft (assist by J. Holiday),90,103
433,4,4:41.0,Oklahoma City full timeout,,90,103
434,4,4:31.0,P. George misses 2-pt jump shot from 13 ft,,90,103
435,4,4:28.0,,Defensive rebound by B. Caboclo,90,103
436,4,4:07.0,,J. Holiday misses 3-pt jump shot from 23 ft,90,103
437,4,4:05.0,,Offensive rebound by T. Dorsey,90,103
438,4,3:54.0,,B. Caboclo misses 2-pt layup from 2 ft (block by S. Adams),90,103
439,4,3:49.0,,B. Caboclo misses 2-pt layup from 1 ft (block by S. Adams),90,103
440,4,3:49.0,,Offensive rebound by B. Caboclo,90,103
441,4,3:49.0,Defensive rebound by P. George,,90,103
442,4,3:43.0,P. George misses 3-pt jump shot from 26 ft,,90,103
443,4,3:38.0,,Defensive rebound by J. Holiday,90,103
444,4,3:30.0,,Personal foul by T. Ferguson (drawn by T. Dorsey),90,103
445,4,3:30.0,,T. Dorsey misses free throw 1 of 2,90,103
446,4,3:30.0,,Offensive rebound by Team,90,103
447,4,3:30.0,,T. Dorsey misses free throw 2 of 2,90,103
448,4,3:28.0,Defensive rebound by R. Westbrook,,90,103
449,4,3:19.0,R. Westbrook misses 3-pt jump shot from 25 ft,,90,103
450,4,3:16.0,Offensive rebound by S. Adams,,90,103
451,4,3:12.0,Turnover by R. Westbrook (lost ball; steal by D. Wright),,90,103
452,4,3:06.0,,Turnover by D. Wright (bad pass; steal by T. Ferguson),90,103
453,4,3:00.0,D. Schröder makes 2-pt layup from 1 ft (assist by P. George),,92,103
454,4,2:42.0,,Turnover by J. Holiday (bad pass; steal by S. Adams),92,103
455,4,2:34.0,D. Schröder misses 3-pt jump shot from 26 ft,,92,103
456,4,2:32.0,,Defensive rebound by D. Wright,92,103
457,4,2:09.0,,B. Caboclo misses 3-pt jump shot from 25 ft,92,103
458,4,2:05.0,,Offensive rebound by T. Dorsey,92,103
459,4,1:59.0,,Personal foul by P. George (drawn by D. Wright),92,103
460,4,1:59.0,,D. Wright misses free throw 1 of 2,92,103
461,4,1:59.0,,Offensive rebound by Team,92,103
462,4,1:59.0,,D. Wright makes free throw 2 of 2,92,104
463,4,1:55.0,Shooting foul by J. Holiday (drawn by P. George),,92,104
464,4,1:55.0,P. George makes free throw 1 of 3,,93,104
465,4,1:55.0,P. George makes free throw 2 of 3,,94,104
466,4,1:55.0,P. George makes free throw 3 of 3,,95,104
467,4,1:42.0,,Personal foul by P. George (drawn by T. Dorsey),95,104
468,4,1:42.0,,T. Dorsey makes free throw 1 of 2,95,105
469,4,1:42.0,,T. Dorsey makes free throw 2 of 2,95,106
470,4,1:42.0,Oklahoma City full timeout,,95,106
471,4,1:40.0,P. George makes 3-pt jump shot from 26 ft (assist by T. Ferguson),,98,106
472,4,1:35.0,,B. Caboclo makes 2-pt dunk from 1 ft (assist by D. Wright),98,108
473,4,1:28.0,D. Schröder makes 2-pt jump shot from 11 ft,,100,108
474,4,1:19.0,,B. Caboclo makes 2-pt dunk from 1 ft (assist by J. Valančiūnas),100,110
475,4,1:13.0,P. George makes 3-pt jump shot from 27 ft (assist by D. Schröder),,103,110
476,4,0:52.0,,D. Wright makes 2-pt layup from 1 ft,103,112
477,4,0:47.0,D. Schröder misses 3-pt jump shot from 27 ft,,103,112
478,4,0:44.0,,Defensive rebound by Team,103,112
479,4,0:41.0,,Shooting foul by S. Adams (drawn by J. Valančiūnas),103,112
480,4,0:41.0,,J. Valančiūnas makes free throw 1 of 2,103,113
481,4,0:41.0,,J. Valančiūnas misses free throw 2 of 2,103,113
482,4,0:37.0,,Offensive rebound by B. Caboclo,103,113
483,4,0:35.0,,D. Wright makes 2-pt layup at rim (assist by B. Caboclo),103,115
484,4,0:27.0,P. George misses 3-pt jump shot from 26 ft,,103,115
485,4,0:24.0,,Defensive rebound by D. Wright,103,115
486,4,0:02.0,,Turnover by Team (shot clock),103,115
