,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,UTAH_ACTION,MEMPHIS_SCORE,UTAH_SCORE
394,4,6:33.0,S. Mack makes 3-pt jump shot from 25 ft (assist by M. Gasol),,76,66
395,4,6:18.0,,R. Rubio misses 2-pt jump shot from 8 ft,76,66
396,4,6:16.0,Defensive rebound by M. Conley,,76,66
397,4,6:04.0,M. Conley misses 3-pt jump shot from 26 ft,,76,66
398,4,6:02.0,,Defensive rebound by J. Crowder,76,66
399,4,5:58.0,,D. Mitchell misses 2-pt layup from 2 ft,76,66
400,4,5:56.0,Defensive rebound by S. Mack,,76,66
401,4,5:48.0,W. Selden makes 3-pt jump shot from 23 ft (assist by S. Mack),,79,66
402,4,5:48.0,,Utah full timeout,79,66
403,4,5:48.0,,G. Allen enters the game for R. Rubio,79,66
404,4,5:35.0,,Personal foul by M. Gasol (drawn by J. Ingles),79,66
405,4,5:23.0,,G. Allen makes 3-pt jump shot from 22 ft (assist by D. Mitchell),79,69
406,4,5:01.0,M. Conley misses 3-pt jump shot from 25 ft,,79,69
407,4,4:59.0,,Defensive rebound by J. Ingles,79,69
408,4,4:51.0,,Shooting foul by W. Selden (drawn by R. Gobert),79,69
409,4,4:51.0,,R. Gobert makes free throw 1 of 2,79,70
410,4,4:51.0,,R. Gobert misses free throw 2 of 2,79,70
411,4,4:49.0,Defensive rebound by W. Selden,,79,70
412,4,4:32.0,M. Conley makes 2-pt layup from 2 ft,,81,70
413,4,4:25.0,,J. Crowder misses 3-pt jump shot from 25 ft,81,70
414,4,4:23.0,Defensive rebound by Team,,81,70
415,4,4:12.0,Shooting foul by J. Ingles (drawn by M. Conley),,81,70
416,4,4:12.0,M. Conley makes free throw 1 of 3,,82,70
417,4,4:12.0,M. Conley makes free throw 2 of 3,,83,70
418,4,4:12.0,M. Conley makes free throw 3 of 3,,84,70
419,4,3:51.0,,Turnover by D. Mitchell (bad pass; steal by W. Selden),84,70
420,4,3:49.0,G. Temple makes 2-pt layup from 2 ft (assist by W. Selden),,86,70
421,4,3:49.0,,Utah full timeout,86,70
422,4,3:41.0,,Personal foul by M. Gasol (drawn by J. Crowder),86,70
423,4,3:41.0,J. Jackson enters the game for M. Gasol,,86,70
424,4,3:41.0,,J. Crowder makes free throw 1 of 2,86,71
425,4,3:41.0,,J. Crowder makes free throw 2 of 2,86,72
426,4,3:29.0,M. Conley misses 2-pt jump shot from 22 ft,,86,72
427,4,3:27.0,,Defensive rebound by J. Crowder,86,72
428,4,3:22.0,,J. Crowder makes 3-pt jump shot from 25 ft (assist by J. Ingles),86,75
429,4,2:58.0,S. Mack misses 2-pt jump shot from 20 ft,,86,75
430,4,2:56.0,,Defensive rebound by J. Crowder,86,75
431,4,2:43.0,,R. Gobert makes 2-pt dunk from 2 ft (assist by J. Ingles),86,77
432,4,2:43.0,Memphis full timeout,,86,77
433,4,2:18.0,W. Selden misses 2-pt layup from 3 ft,,86,77
434,4,2:18.0,Offensive rebound by W. Selden,,86,77
435,4,2:05.0,M. Conley makes 2-pt jump shot from 7 ft,,88,77
436,4,1:53.0,,D. Mitchell misses 2-pt layup from 3 ft,88,77
437,4,1:52.0,Defensive rebound by J. Jackson,,88,77
438,4,1:52.0,Personal foul by R. Gobert (drawn by J. Jackson),,88,77
439,4,1:36.0,M. Conley misses 3-pt jump shot from 25 ft,,88,77
440,4,1:33.0,,Defensive rebound by J. Ingles,88,77
441,4,1:20.0,,G. Allen makes 2-pt dunk from 2 ft (assist by R. Gobert),88,79
442,4,1:12.0,,Violation by Team (kicked ball),88,79
443,4,1:00.0,W. Selden misses 3-pt jump shot from 24 ft,,88,79
444,4,0:58.0,,Defensive rebound by R. Gobert,88,79
445,4,0:50.0,,R. Gobert makes 2-pt layup from 2 ft (assist by D. Mitchell),88,81
446,4,0:50.0,,Shooting foul by W. Selden (drawn by R. Gobert),88,81
447,4,0:50.0,K. Anderson enters the game for J. Jackson,,88,81
448,4,0:50.0,,R. Gobert makes free throw 1 of 1,88,82
449,4,0:30.0,M. Conley misses 2-pt layup from 5 ft (block by R. Gobert),,88,82
450,4,0:30.0,Offensive rebound by Team,,88,82
451,4,0:30.0,Memphis full timeout,,88,82
452,4,0:26.0,W. Selden misses 3-pt jump shot from 25 ft,,88,82
453,4,0:24.0,,Defensive rebound by R. Gobert,88,82
454,4,0:24.0,,Utah full timeout,88,82
455,4,0:24.0,,R. Rubio enters the game for G. Allen,88,82
456,4,0:22.0,,D. Mitchell misses 3-pt jump shot from 25 ft,88,82
457,4,0:19.0,Defensive rebound by Team,,88,82
458,4,0:18.0,Personal foul by R. Gobert (drawn by M. Conley),,88,82
459,4,0:18.0,M. Conley makes free throw 1 of 2,,89,82
460,4,0:18.0,,D. Favors enters the game for R. Rubio,89,82
461,4,0:18.0,M. Conley makes free throw 2 of 2,,90,82
462,4,0:18.0,,Utah full timeout,90,82
463,4,0:18.0,,R. Rubio enters the game for D. Favors,90,82
464,4,0:17.0,,D. Mitchell misses 3-pt jump shot from 27 ft,90,82
465,4,0:15.0,,Offensive rebound by R. Gobert,90,82
466,4,0:15.0,,R. Gobert makes 2-pt dunk at rim,90,84
467,4,0:14.0,Personal foul by J. Crowder (drawn by W. Selden),,90,84
468,4,0:14.0,W. Selden makes free throw 1 of 2,,91,84
469,4,0:14.0,W. Selden makes free throw 2 of 2,,92,84
470,4,0:09.0,,D. Mitchell misses 3-pt jump shot from 25 ft,92,84
471,4,0:08.0,Defensive rebound by Team,,92,84
