,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,CLEVELAND_ACTION,BROOKLYN_SCORE,CLEVELAND_SCORE
388,4,6:17.0,,Defensive rebound by K. Love,95,75
389,4,6:01.0,,T. Thompson misses 2-pt jump shot from 9 ft,95,75
390,4,5:58.0,Defensive rebound by J. Harris,,95,75
391,4,5:40.0,E. Davis makes 2-pt layup from 1 ft (assist by J. Harris),,97,75
392,4,5:21.0,,Shooting foul by J. Harris (drawn by K. Love),97,75
393,4,5:21.0,,Cleveland full timeout,97,75
394,4,5:21.0,J. Allen enters the game for E. Davis,,97,75
395,4,5:21.0,D. Russell enters the game for S. Dinwiddie,,97,75
396,4,5:21.0,,C. Sexton enters the game for J. Smith,97,75
397,4,5:21.0,,K. Love misses free throw 1 of 2,97,75
398,4,5:21.0,,Offensive rebound by Team,97,75
399,4,5:21.0,,K. Love makes free throw 2 of 2,97,76
400,4,4:55.0,C. LeVert makes 2-pt jump shot from 1 ft,,99,76
401,4,4:42.0,,G. Hill misses 3-pt jump shot from 24 ft,99,76
402,4,4:40.0,,Offensive rebound by G. Hill,99,76
403,4,4:37.0,,K. Love misses 3-pt jump shot from 23 ft,99,76
404,4,4:34.0,Defensive rebound by D. Russell,,99,76
405,4,4:13.0,C. LeVert misses 2-pt jump shot from 21 ft,,99,76
406,4,4:10.0,,Defensive rebound by K. Love,99,76
407,4,4:02.0,,Turnover by C. Sexton (step out of bounds),99,76
408,4,4:02.0,,A. Žižić enters the game for T. Thompson,99,76
409,4,3:50.0,Offensive foul by D. Russell (drawn by C. Sexton),,99,76
410,4,3:50.0,Turnover by D. Russell (offensive foul),,99,76
411,4,3:50.0,Brooklyn full timeout,,99,76
412,4,3:50.0,K. Faried enters the game for J. Allen,,99,76
413,4,3:50.0,R. Hollis-Jefferson enters the game for J. Dudley,,99,76
414,4,3:50.0,D. Musa enters the game for J. Harris,,99,76
415,4,3:50.0,S. Napier enters the game for C. LeVert,,99,76
416,4,3:50.0,T. Pinson enters the game for D. Russell,,99,76
417,4,3:50.0,,J. Clarkson enters the game for G. Hill,99,76
418,4,3:50.0,,S. Dekker enters the game for K. Love,99,76
419,4,3:50.0,,D. Nwaba enters the game for C. Osman,99,76
420,4,3:31.0,,Turnover by J. Clarkson (bad pass; steal by D. Musa),99,76
421,4,3:15.0,R. Hollis-Jefferson misses 3-pt jump shot from 23 ft,,99,76
422,4,3:12.0,,Defensive rebound by A. Žižić,99,76
423,4,3:04.0,,C. Sexton makes 2-pt jump shot from 22 ft,99,78
424,4,2:50.0,Personal foul by D. Nwaba (drawn by R. Hollis-Jefferson),,99,78
425,4,2:50.0,R. Hollis-Jefferson makes free throw 1 of 2,,100,78
426,4,2:50.0,R. Hollis-Jefferson misses free throw 2 of 2,,100,78
427,4,2:48.0,,Defensive rebound by A. Žižić,100,78
428,4,2:37.0,,J. Clarkson makes 2-pt layup at rim (assist by D. Nwaba),100,80
429,4,2:15.0,K. Faried misses 2-pt dunk from 1 ft,,100,80
430,4,2:13.0,,Defensive rebound by J. Clarkson,100,80
431,4,2:07.0,,S. Dekker makes 2-pt layup from 1 ft (assist by J. Clarkson),100,82
432,4,1:45.0,D. Musa makes 2-pt layup at rim (assist by T. Pinson),,102,82
433,4,1:38.0,,S. Dekker makes 2-pt dunk from 1 ft (assist by J. Clarkson),102,84
434,4,1:17.0,Turnover by S. Napier (bad pass),,102,84
435,4,1:07.0,,Turnover by A. Žižić (lost ball; steal by S. Napier),102,84
436,4,1:04.0,D. Musa misses 2-pt layup from 3 ft (block by D. Nwaba),,102,84
437,4,1:04.0,Offensive rebound by Team,,102,84
438,4,0:58.0,S. Napier misses 3-pt jump shot from 26 ft,,102,84
439,4,0:52.0,,Defensive rebound by S. Dekker,102,84
440,4,0:45.0,,J. Clarkson misses 3-pt jump shot from 25 ft,102,84
441,4,0:42.0,Defensive rebound by R. Hollis-Jefferson,,102,84
442,4,0:31.0,Turnover by D. Musa (out of bounds lost ball),,102,84
443,4,0:20.0,,C. Sexton makes 2-pt jump shot from 23 ft,102,86
