,QUARTER,TIME_REMAINING,NEW YORK_ACTION,CHICAGO_ACTION,NEW YORK_SCORE,CHICAGO_SCORE
58,1,5:00.0,J. Jenkins enters the game for D. Dotson,,27,11
59,1,5:00.0,,B. Sampson enters the game for T. Luwawu-Cabarrot,27,11
60,1,5:00.0,,J. Sampson enters the game for W. Selden,27,11
61,1,4:45.0,,S. Harrison misses 2-pt layup from 8 ft,27,11
62,1,4:43.0,Defensive rebound by L. Kornet,,27,11
63,1,4:41.0,D. Smith makes 3-pt jump shot from 25 ft (assist by L. Kornet),,30,11
64,1,4:21.0,,S. Harrison makes 2-pt layup from 1 ft,30,13
65,1,4:04.0,D. Smith makes 2-pt layup from 1 ft (assist by L. Kornet),,32,13
66,1,3:52.0,,S. Harrison misses 2-pt layup from 2 ft (block by M. Robinson),32,13
67,1,3:52.0,,Offensive rebound by Team,32,13
68,1,3:45.0,,J. Sampson misses 2-pt layup from 2 ft (block by L. Kornet),32,13
69,1,3:42.0,Defensive rebound by M. Robinson,,32,13
70,1,3:41.0,Personal foul by R. Arcidiacono (drawn by K. Knox),,32,13
71,1,3:26.0,L. Kornet misses 3-pt jump shot from 23 ft,,32,13
72,1,3:22.0,,Defensive rebound by S. Harrison,32,13
73,1,3:16.0,,J. Sampson makes 2-pt jump shot from 20 ft (assist by R. Lopez),32,15
74,1,3:01.0,D. Smith misses 2-pt jump shot from 12 ft,,32,15
75,1,2:59.0,,Defensive rebound by R. Lopez,32,15
76,1,2:55.0,,S. Harrison misses 2-pt layup from 3 ft (block by L. Kornet),32,15
77,1,2:52.0,Defensive rebound by K. Knox,,32,15
78,1,2:50.0,Turnover by D. Smith (out of bounds lost ball),,32,15
79,1,2:50.0,B. Garrett enters the game for D. Smith,,32,15
80,1,2:37.0,,S. Harrison misses 2-pt jump shot from 9 ft,32,15
81,1,2:34.0,Defensive rebound by M. Robinson,,32,15
82,1,2:25.0,J. Jenkins misses 2-pt jump shot from 8 ft (block by S. Harrison),,32,15
83,1,2:22.0,Offensive rebound by L. Kornet,,32,15
84,1,2:21.0,L. Kornet makes 3-pt jump shot from 26 ft,,35,15
85,1,2:08.0,,Shooting foul by B. Garrett (drawn by R. Arcidiacono),35,15
86,1,2:08.0,,R. Arcidiacono makes free throw 1 of 2,35,16
87,1,2:08.0,,R. Arcidiacono makes free throw 2 of 2,35,17
88,1,1:53.0,Turnover by K. Knox (bad pass; steal by B. Sampson),,35,17
89,1,1:49.0,,B. Sampson makes 2-pt dunk from 1 ft,35,19
90,1,1:37.0,B. Garrett misses 2-pt jump shot from 15 ft,,35,19
91,1,1:34.0,,Defensive rebound by R. Arcidiacono,35,19
92,1,1:33.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,35,19
93,1,1:28.0,Defensive rebound by M. Robinson,,35,19
94,1,1:19.0,B. Garrett makes 2-pt jump shot from 11 ft,,37,19
95,1,1:02.0,,J. Sampson misses 2-pt jump shot from 3 ft (block by M. Robinson),37,19
96,1,0:58.0,Defensive rebound by M. Robinson,,37,19
97,1,0:51.0,Turnover by M. Robinson (bad pass; steal by R. Arcidiacono),,37,19
98,1,0:39.0,,J. Sampson misses 3-pt jump shot from 23 ft,37,19
99,1,0:37.0,Defensive rebound by B. Garrett,,37,19
100,1,0:35.0,L. Kornet misses 3-pt jump shot from 25 ft,,37,19
101,1,0:32.0,,Defensive rebound by R. Arcidiacono,37,19
102,1,0:24.0,,R. Lopez makes 2-pt hook shot from 4 ft,37,21
103,1,0:13.0,B. Garrett makes 2-pt jump shot from 16 ft,,39,21
104,1,0:04.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft,39,24
105,1,0:00.0,B. Garrett misses 3-pt jump shot from 28 ft,,39,24
106,1,0:00.0,Offensive rebound by Team,,39,24
107,2,11:47.0,,Shooting foul by I. Hicks (drawn by C. Felício),39,24
108,2,11:47.0,,C. Felício makes free throw 1 of 2,39,25
109,2,11:47.0,,C. Felício misses free throw 2 of 2,39,25
110,2,11:44.0,Defensive rebound by J. Jenkins,,39,25
111,2,11:31.0,D. Dotson misses 3-pt jump shot from 23 ft,,39,25
112,2,11:27.0,,Defensive rebound by C. Felício,39,25
113,2,11:19.0,,Offensive foul by J. Sampson (drawn by H. Ellenson),39,25
114,2,11:19.0,,Turnover by J. Sampson (offensive foul),39,25
115,2,11:01.0,I. Hicks misses 2-pt jump shot from 14 ft,,39,25
116,2,10:57.0,,Defensive rebound by J. Sampson,39,25
117,2,10:51.0,,C. Felício misses 2-pt layup from 4 ft (block by I. Hicks),39,25
118,2,10:48.0,Defensive rebound by I. Hicks,,39,25
119,2,10:47.0,Turnover by I. Hicks (bad pass; steal by B. Sampson),,39,25
120,2,10:40.0,,B. Sampson makes 3-pt jump shot from 23 ft (assist by W. Lemon),39,28
121,2,10:32.0,New York full timeout,,39,28
122,2,10:15.0,J. Jenkins misses 3-pt jump shot from 25 ft,,39,28
123,2,10:11.0,Offensive rebound by J. Jenkins,,39,28
124,2,10:07.0,H. Ellenson misses 2-pt layup from 2 ft,,39,28
125,2,10:05.0,,Defensive rebound by J. Sampson,39,28
126,2,9:51.0,,C. Felício misses 2-pt layup from 3 ft,39,28
127,2,9:49.0,Defensive rebound by I. Hicks,,39,28
128,2,9:33.0,H. Ellenson misses 2-pt jump shot from 8 ft,,39,28
129,2,9:30.0,,Defensive rebound by C. Felício,39,28
130,2,9:13.0,,R. Alkins misses 2-pt layup from 2 ft,39,28
131,2,9:11.0,Defensive rebound by H. Ellenson,,39,28
132,2,9:01.0,J. Jenkins makes 3-pt jump shot from 25 ft (assist by D. Dotson),,42,28
133,2,8:42.0,,Shooting foul by I. Hicks (drawn by J. Sampson),42,28
134,2,8:42.0,,J. Sampson makes free throw 1 of 2,42,29
135,2,8:42.0,D. Smith enters the game for B. Garrett,,42,29
136,2,8:42.0,,J. Sampson makes free throw 2 of 2,42,30
137,2,8:16.0,D. Dotson makes 2-pt layup from 1 ft,,44,30
138,2,8:04.0,,W. Lemon misses 2-pt layup from 2 ft,44,30
139,2,8:02.0,Defensive rebound by H. Ellenson,,44,30
140,2,7:57.0,J. Jenkins makes 3-pt jump shot from 25 ft (assist by D. Dotson),,47,30
141,2,7:35.0,,C. Felício makes 2-pt hook shot from 6 ft,47,32
142,2,7:17.0,Turnover by D. Dotson (out of bounds lost ball),,47,32
143,2,7:05.0,,Shooting foul by H. Ellenson (drawn by W. Lemon),47,32
144,2,7:05.0,,W. Lemon makes free throw 1 of 2,47,33
145,2,7:05.0,,W. Lemon makes free throw 2 of 2,47,34
146,2,6:42.0,H. Ellenson misses 2-pt layup from 2 ft,,47,34
147,2,6:40.0,,Defensive rebound by C. Felício,47,34
148,2,6:34.0,,W. Lemon misses 2-pt layup from 2 ft,47,34
149,2,6:34.0,,Offensive rebound by R. Alkins,47,34
150,2,6:29.0,,R. Alkins misses 2-pt layup at rim,47,34
151,2,6:29.0,Defensive rebound by H. Ellenson,,47,34
152,2,6:28.0,Personal foul by R. Alkins (drawn by I. Hicks),,47,34
153,2,6:28.0,L. Kornet enters the game for H. Ellenson,,47,34
154,2,6:28.0,,W. Selden enters the game for J. Sampson,47,34
155,2,6:21.0,D. Smith makes 2-pt layup from 2 ft,,49,34
156,2,6:21.0,,Chicago full timeout,49,34
157,2,6:02.0,,B. Sampson misses 3-pt jump shot from 23 ft,49,34
158,2,5:59.0,,Offensive rebound by W. Lemon,49,34
159,2,5:54.0,,W. Lemon makes 2-pt layup from 2 ft,49,36
160,2,5:54.0,,Shooting foul by J. Jenkins (drawn by W. Lemon),49,36
161,2,5:54.0,,W. Lemon makes free throw 1 of 1,49,37
162,2,5:40.0,J. Jenkins misses 3-pt jump shot from 23 ft,,49,37
163,2,5:37.0,Offensive rebound by J. Jenkins,,49,37
164,2,5:29.0,D. Dotson makes 2-pt jump shot from 12 ft,,51,37
165,2,5:07.0,,W. Selden makes 2-pt layup from 3 ft,51,39
166,2,4:53.0,Turnover by D. Smith (bad pass; steal by B. Sampson),,51,39
167,2,4:47.0,,W. Selden misses 2-pt layup from 3 ft,51,39
168,2,4:41.0,Defensive rebound by D. Dotson,,51,39
169,2,4:37.0,D. Smith misses 3-pt jump shot from 29 ft,,51,39
170,2,4:35.0,,Defensive rebound by C. Felício,51,39
171,2,4:22.0,,W. Lemon misses 2-pt jump shot from 21 ft,51,39
172,2,4:17.0,Defensive rebound by J. Jenkins,,51,39
173,2,4:16.0,New York full timeout,,51,39
174,2,4:16.0,K. Knox enters the game for I. Hicks,,51,39
175,2,4:16.0,M. Robinson enters the game for J. Jenkins,,51,39
176,2,4:16.0,,R. Arcidiacono enters the game for R. Alkins,51,39
177,2,4:16.0,,R. Lopez enters the game for C. Felício,51,39
178,2,4:16.0,,T. Luwawu-Cabarrot enters the game for W. Lemon,51,39
179,2,4:16.0,,J. Sampson enters the game for B. Sampson,51,39
180,2,4:09.0,K. Knox misses 2-pt layup from 1 ft,,51,39
181,2,4:07.0,Offensive rebound by K. Knox,,51,39
182,2,3:59.0,D. Smith makes 2-pt jump shot from 7 ft,,53,39
183,2,3:33.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 24 ft (assist by R. Arcidiacono),53,42
184,2,3:20.0,Personal foul by R. Arcidiacono (drawn by L. Kornet),,53,42
185,2,3:05.0,D. Smith misses 2-pt jump shot from 20 ft,,53,42
186,2,3:01.0,,Defensive rebound by R. Arcidiacono,53,42
187,2,2:53.0,,J. Sampson makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),53,45
188,2,2:32.0,L. Kornet misses 3-pt jump shot from 25 ft,,53,45
189,2,2:28.0,,Defensive rebound by R. Arcidiacono,53,45
190,2,2:08.0,,R. Lopez makes 2-pt hook shot from 3 ft (assist by R. Arcidiacono),53,47
191,2,1:53.0,K. Knox misses 3-pt jump shot from 26 ft,,53,47
192,2,1:50.0,,Defensive rebound by W. Selden,53,47
193,2,1:37.0,,Shooting foul by M. Robinson (drawn by R. Lopez),53,47
194,2,1:37.0,,R. Lopez makes free throw 1 of 2,53,48
195,2,1:37.0,,R. Lopez misses free throw 2 of 2,53,48
196,2,1:35.0,Defensive rebound by L. Kornet,,53,48
197,2,1:20.0,D. Smith misses 3-pt jump shot from 27 ft,,53,48
198,2,1:17.0,,Defensive rebound by T. Luwawu-Cabarrot,53,48
199,2,1:02.0,,J. Sampson misses 2-pt hook shot from 4 ft (block by L. Kornet),53,48
200,2,0:59.0,,Offensive rebound by R. Lopez,53,48
201,2,0:58.0,,R. Lopez misses 2-pt layup from 3 ft,53,48
202,2,0:56.0,Defensive rebound by M. Robinson,,53,48
203,2,0:52.0,D. Smith makes 2-pt layup from 2 ft,,55,48
204,2,0:39.0,,Shooting foul by D. Dotson (drawn by R. Arcidiacono),55,48
205,2,0:39.0,,R. Arcidiacono makes free throw 1 of 2,55,49
206,2,0:39.0,,S. Harrison enters the game for W. Selden,55,49
207,2,0:39.0,,R. Arcidiacono makes free throw 2 of 2,55,50
208,2,0:33.0,D. Smith misses 3-pt jump shot from 26 ft,,55,50
209,2,0:30.0,,Defensive rebound by S. Harrison,55,50
210,2,0:12.0,,J. Sampson misses 2-pt jump shot from 20 ft,55,50
211,2,0:10.0,Defensive rebound by D. Dotson,,55,50
212,2,0:04.0,Personal foul by R. Arcidiacono (drawn by D. Dotson),,55,50
213,2,0:04.0,,W. Selden enters the game for R. Arcidiacono,55,50
214,2,0:00.0,D. Smith makes 2-pt layup at rim,,57,50
215,3,11:39.0,,S. Harrison makes 2-pt layup from 2 ft,57,52
216,3,11:28.0,Personal foul by T. Luwawu-Cabarrot (drawn by K. Knox),,57,52
217,3,11:23.0,L. Kornet makes 3-pt jump shot from 23 ft (assist by D. Smith),,60,52
218,3,11:05.0,,J. Sampson misses 3-pt jump shot from 25 ft,60,52
219,3,11:02.0,Defensive rebound by K. Knox,,60,52
220,3,10:58.0,M. Robinson makes 2-pt dunk from 1 ft (assist by K. Knox),,62,52
221,3,10:36.0,,R. Lopez misses 3-pt jump shot from 23 ft,62,52
222,3,10:33.0,Defensive rebound by K. Knox,,62,52
223,3,10:20.0,K. Knox misses 3-pt jump shot from 24 ft,,62,52
224,3,10:17.0,,Defensive rebound by J. Sampson,62,52
225,3,10:02.0,,R. Lopez misses 2-pt hook shot from 5 ft,62,52
226,3,10:00.0,Defensive rebound by M. Robinson,,62,52
227,3,9:44.0,Turnover by D. Smith (lost ball; steal by R. Arcidiacono),,62,52
228,3,9:38.0,,Turnover by R. Arcidiacono (bad pass),62,52
229,3,9:30.0,D. Smith misses 3-pt jump shot from 25 ft,,62,52
230,3,9:27.0,,Defensive rebound by J. Sampson,62,52
231,3,9:15.0,,T. Luwawu-Cabarrot misses 2-pt dunk from 1 ft,62,52
232,3,9:13.0,,Offensive rebound by R. Lopez,62,52
233,3,9:07.0,,J. Sampson makes 2-pt layup from 1 ft,62,54
234,3,8:53.0,D. Smith misses 2-pt layup from 2 ft,,62,54
235,3,8:51.0,,Defensive rebound by S. Harrison,62,54
236,3,8:45.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,62,54
237,3,8:42.0,Defensive rebound by M. Robinson,,62,54
238,3,8:34.0,Shooting foul by T. Luwawu-Cabarrot (drawn by K. Knox),,62,54
239,3,8:34.0,K. Knox misses free throw 1 of 2,,62,54
240,3,8:34.0,Offensive rebound by Team,,62,54
241,3,8:34.0,K. Knox makes free throw 2 of 2,,63,54
242,3,8:22.0,,R. Arcidiacono makes 2-pt layup from 2 ft,63,56
243,3,8:06.0,D. Smith makes 2-pt layup from 2 ft,,65,56
244,3,7:58.0,,J. Sampson misses 3-pt jump shot from 25 ft,65,56
245,3,7:55.0,Defensive rebound by K. Knox,,65,56
246,3,7:42.0,L. Kornet misses 2-pt jump shot from 12 ft,,65,56
247,3,7:40.0,,Defensive rebound by R. Arcidiacono,65,56
248,3,7:25.0,,R. Lopez misses 2-pt hook shot from 8 ft,65,56
249,3,7:22.0,Defensive rebound by K. Knox,,65,56
250,3,7:22.0,Personal foul by S. Harrison (drawn by K. Knox),,65,56
251,3,7:09.0,D. Dotson misses 2-pt jump shot from 16 ft,,65,56
252,3,7:08.0,,Defensive rebound by T. Luwawu-Cabarrot,65,56
253,3,7:02.0,,Shooting foul by L. Kornet (drawn by S. Harrison),65,56
254,3,7:02.0,,S. Harrison misses free throw 1 of 2,65,56
255,3,7:02.0,,Offensive rebound by Team,65,56
256,3,7:02.0,,S. Harrison makes free throw 2 of 2,65,57
257,3,6:38.0,L. Kornet misses 3-pt jump shot from 23 ft,,65,57
258,3,6:34.0,,Defensive rebound by T. Luwawu-Cabarrot,65,57
259,3,6:27.0,,J. Sampson misses 2-pt jump shot from 19 ft,65,57
260,3,6:26.0,,Offensive rebound by Team,65,57
261,3,6:26.0,Loose ball foul by K. Knox (drawn by R. Lopez),,65,57
262,3,6:26.0,,Chicago full timeout,65,57
263,3,6:17.0,,Shooting foul by K. Knox (drawn by T. Luwawu-Cabarrot),65,57
264,3,6:17.0,,T. Luwawu-Cabarrot makes free throw 1 of 2,65,58
265,3,6:17.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,65,59
266,3,5:52.0,D. Smith misses 3-pt jump shot from 24 ft,,65,59
267,3,5:49.0,,Defensive rebound by S. Harrison,65,59
268,3,5:46.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 23 ft,65,59
269,3,5:46.0,Defensive rebound by K. Knox,,65,59
270,3,5:31.0,L. Kornet misses 3-pt jump shot from 25 ft,,65,59
271,3,5:28.0,,Defensive rebound by T. Luwawu-Cabarrot,65,59
272,3,5:21.0,,R. Arcidiacono misses 2-pt jump shot from 9 ft (block by L. Kornet),65,59
273,3,5:18.0,Defensive rebound by M. Robinson,,65,59
274,3,5:13.0,D. Smith misses 2-pt layup from 3 ft,,65,59
275,3,5:10.0,Offensive rebound by L. Kornet,,65,59
276,3,5:10.0,L. Kornet makes 2-pt layup at rim,,67,59
277,3,4:48.0,,S. Harrison misses 2-pt layup from 2 ft,67,59
278,3,4:46.0,Defensive rebound by L. Kornet,,67,59
279,3,4:38.0,K. Knox misses 3-pt jump shot from 25 ft,,67,59
280,3,4:38.0,,Defensive rebound by Team,67,59
281,3,4:38.0,B. Garrett enters the game for D. Smith,,67,59
282,3,4:38.0,,W. Lemon enters the game for R. Arcidiacono,67,59
283,3,4:38.0,,B. Sampson enters the game for T. Luwawu-Cabarrot,67,59
284,3,4:14.0,,W. Lemon makes 2-pt layup from 2 ft (assist by S. Harrison),67,61
285,3,3:54.0,B. Garrett makes 2-pt jump shot from 13 ft,,69,61
286,3,3:42.0,,Offensive foul by R. Lopez (drawn by L. Kornet),69,61
287,3,3:42.0,,Turnover by R. Lopez (offensive foul),69,61
288,3,3:42.0,H. Ellenson enters the game for L. Kornet,,69,61
289,3,3:42.0,,W. Selden enters the game for S. Harrison,69,61
290,3,3:29.0,Shooting foul by R. Lopez (drawn by K. Knox),,69,61
291,3,3:29.0,K. Knox makes free throw 1 of 2,,70,61
292,3,3:29.0,K. Knox makes free throw 2 of 2,,71,61
293,3,3:13.0,,W. Lemon misses 2-pt jump shot from 17 ft,71,61
294,3,3:10.0,,Offensive rebound by J. Sampson,71,61
295,3,3:10.0,,J. Sampson misses 2-pt layup from 1 ft,71,61
296,3,3:09.0,Defensive rebound by M. Robinson,,71,61
297,3,3:01.0,D. Dotson makes 3-pt jump shot from 26 ft (assist by B. Garrett),,74,61
298,3,2:47.0,,J. Sampson misses 3-pt jump shot from 25 ft,74,61
299,3,2:44.0,Defensive rebound by H. Ellenson,,74,61
300,3,2:34.0,M. Robinson misses 2-pt jump shot from 16 ft,,74,61
301,3,2:30.0,,Defensive rebound by W. Selden,74,61
302,3,2:22.0,,W. Lemon makes 2-pt layup from 1 ft (assist by W. Selden),74,63
303,3,2:10.0,H. Ellenson misses 3-pt jump shot from 25 ft,,74,63
304,3,2:10.0,,Defensive rebound by W. Selden,74,63
305,3,2:01.0,,Offensive foul by W. Lemon (drawn by B. Garrett),74,63
306,3,2:01.0,,Turnover by W. Lemon (offensive foul),74,63
307,3,2:01.0,New York full timeout,,74,63
308,3,2:01.0,J. Jenkins enters the game for D. Dotson,,74,63
309,3,2:01.0,,R. Alkins enters the game for J. Sampson,74,63
310,3,1:48.0,K. Knox misses 2-pt layup from 2 ft,,74,63
311,3,1:46.0,,Defensive rebound by W. Lemon,74,63
312,3,1:43.0,,Shooting foul by M. Robinson (drawn by B. Sampson),74,63
313,3,1:43.0,,B. Sampson makes free throw 1 of 2,74,64
314,3,1:43.0,,B. Sampson misses free throw 2 of 2,74,64
315,3,1:40.0,Defensive rebound by B. Garrett,,74,64
316,3,1:28.0,B. Garrett misses 3-pt jump shot from 25 ft,,74,64
317,3,1:25.0,Offensive rebound by K. Knox,,74,64
318,3,1:22.0,K. Knox misses 2-pt hook shot at rim,,74,64
319,3,1:19.0,,Defensive rebound by W. Selden,74,64
320,3,1:17.0,,Turnover by B. Sampson (step out of bounds),74,64
321,3,1:05.0,K. Knox misses 2-pt jump shot from 21 ft,,74,64
322,3,1:01.0,,Defensive rebound by W. Lemon,74,64
323,3,0:50.0,,R. Alkins makes 2-pt layup from 1 ft (assist by W. Selden),74,66
324,3,0:37.0,B. Garrett misses 2-pt jump shot from 21 ft,,74,66
325,3,0:35.0,,Defensive rebound by B. Sampson,74,66
326,3,0:23.0,,R. Lopez makes 2-pt hook shot from 6 ft (assist by R. Alkins),74,68
327,3,0:00.0,K. Knox misses 2-pt layup from 4 ft (block by R. Lopez),,74,68
328,3,0:00.0,,Defensive rebound by R. Alkins,74,68
329,4,11:39.0,B. Garrett makes 2-pt jump shot from 14 ft (assist by L. Kornet),,76,68
330,4,11:18.0,,B. Sampson misses 2-pt layup from 2 ft,76,68
331,4,11:16.0,Defensive rebound by D. Dotson,,76,68
332,4,10:59.0,B. Garrett misses 2-pt jump shot from 13 ft,,76,68
333,4,10:57.0,,Defensive rebound by R. Alkins,76,68
334,4,10:42.0,,B. Sampson misses 2-pt layup from 3 ft,76,68
335,4,10:37.0,Defensive rebound by J. Jenkins,,76,68
336,4,10:22.0,D. Dotson misses 3-pt jump shot from 25 ft,,76,68
337,4,10:18.0,,Defensive rebound by W. Lemon,76,68
338,4,10:11.0,,B. Sampson makes 3-pt jump shot from 24 ft (assist by W. Lemon),76,71
339,4,9:56.0,H. Ellenson makes 3-pt jump shot from 26 ft (assist by B. Garrett),,79,71
340,4,9:43.0,,Turnover by C. Felício (out of bounds lost ball),79,71
341,4,9:43.0,D. Smith enters the game for B. Garrett,,79,71
342,4,9:33.0,H. Ellenson makes 2-pt jump shot from 12 ft (assist by D. Smith),,81,71
343,4,9:33.0,Shooting foul by C. Felício (drawn by H. Ellenson),,81,71
344,4,9:33.0,H. Ellenson misses free throw 1 of 1,,81,71
345,4,9:30.0,,Defensive rebound by C. Felício,81,71
346,4,9:15.0,,B. Sampson misses 2-pt jump shot from 8 ft,81,71
347,4,9:13.0,Defensive rebound by L. Kornet,,81,71
348,4,8:59.0,Personal foul by W. Lemon (drawn by H. Ellenson),,81,71
349,4,8:51.0,Personal foul by B. Sampson (drawn by J. Jenkins),,81,71
350,4,8:51.0,,R. Arcidiacono enters the game for R. Alkins,81,71
351,4,8:51.0,,T. Luwawu-Cabarrot enters the game for W. Lemon,81,71
352,4,8:42.0,H. Ellenson misses 3-pt jump shot from 24 ft,,81,71
353,4,8:35.0,Offensive rebound by L. Kornet,,81,71
354,4,8:35.0,L. Kornet misses 2-pt layup at rim,,81,71
355,4,8:35.0,,Defensive rebound by W. Selden,81,71
356,4,8:25.0,,W. Selden misses 3-pt jump shot from 25 ft,81,71
357,4,8:23.0,Defensive rebound by J. Jenkins,,81,71
358,4,8:12.0,J. Jenkins makes 3-pt jump shot from 25 ft (assist by D. Dotson),,84,71
359,4,8:10.0,,Chicago full timeout,84,71
360,4,8:10.0,,J. Sampson enters the game for W. Selden,84,71
361,4,8:01.0,,Shooting foul by J. Jenkins (drawn by C. Felício),84,71
362,4,8:01.0,,C. Felício makes free throw 1 of 2,84,72
363,4,8:01.0,,C. Felício misses free throw 2 of 2,84,72
364,4,7:57.0,Defensive rebound by H. Ellenson,,84,72
365,4,7:36.0,D. Dotson misses 3-pt jump shot from 23 ft,,84,72
366,4,7:33.0,,Defensive rebound by C. Felício,84,72
367,4,7:15.0,,J. Sampson makes 2-pt jump shot from 9 ft,84,74
368,4,6:55.0,D. Smith misses 3-pt jump shot from 24 ft,,84,74
369,4,6:49.0,,Defensive rebound by J. Sampson,84,74
370,4,6:45.0,,Shooting foul by J. Jenkins (drawn by R. Arcidiacono),84,74
371,4,6:45.0,,R. Arcidiacono makes free throw 1 of 2,84,75
372,4,6:45.0,M. Robinson enters the game for H. Ellenson,,84,75
373,4,6:45.0,,S. Harrison enters the game for B. Sampson,84,75
374,4,6:45.0,,R. Arcidiacono misses free throw 2 of 2,84,75
375,4,6:42.0,Defensive rebound by D. Dotson,,84,75
376,4,6:28.0,J. Jenkins misses 3-pt jump shot from 23 ft,,84,75
377,4,6:25.0,,Defensive rebound by C. Felício,84,75
378,4,6:18.0,,R. Arcidiacono makes 2-pt jump shot from 9 ft,84,77
379,4,6:09.0,New York full timeout,,84,77
380,4,6:09.0,K. Knox enters the game for J. Jenkins,,84,77
381,4,5:54.0,Shooting foul by T. Luwawu-Cabarrot (drawn by D. Smith),,84,77
