,QUARTER,TIME_REMAINING,PHOENIX_ACTION,CHICAGO_ACTION,PHOENIX_SCORE,CHICAGO_SCORE
378,4,3:29.0,Phoenix full timeout,,108,117
379,4,3:29.0,D. Booker enters the game for I. Canaan,,108,117
380,4,3:29.0,M. Bridges enters the game for J. Crawford,,108,117
381,4,3:13.0,T. Warren misses 2-pt jump shot from 11 ft,,108,117
382,4,3:09.0,,Defensive rebound by W. Carter,108,117
383,4,2:50.0,,Z. LaVine misses 2-pt layup from 5 ft (block by D. Ayton),108,117
384,4,2:47.0,Defensive rebound by D. Ayton,,108,117
385,4,2:46.0,Turnover by D. Ayton (bad pass; steal by W. Carter),,108,117
386,4,2:42.0,,R. Arcidiacono misses 3-pt jump shot from 25 ft,108,117
387,4,2:40.0,Defensive rebound by T. Warren,,108,117
388,4,2:36.0,D. Booker misses 3-pt jump shot from 26 ft,,108,117
389,4,2:32.0,,Defensive rebound by J. Holiday,108,117
390,4,2:26.0,,J. Parker misses 3-pt jump shot from 25 ft,108,117
391,4,2:22.0,Defensive rebound by T. Warren,,108,117
392,4,2:21.0,D. Booker makes 2-pt jump shot from 17 ft,,110,117
393,4,2:21.0,Shooting foul by J. Holiday (drawn by D. Booker),,110,117
394,4,2:21.0,D. Booker makes free throw 1 of 1,,111,117
395,4,2:00.0,,Z. LaVine misses 3-pt jump shot from 27 ft,111,117
396,4,1:55.0,Defensive rebound by D. Ayton,,111,117
397,4,1:49.0,D. Booker makes 2-pt jump shot from 7 ft,,113,117
398,4,1:39.0,,Shooting foul by D. Ayton (drawn by W. Carter),113,117
399,4,1:39.0,,W. Carter makes free throw 1 of 2,113,118
400,4,1:39.0,,W. Carter makes free throw 2 of 2,113,119
401,4,1:27.0,T. Warren makes 3-pt jump shot from 25 ft (assist by D. Ayton),,116,119
402,4,1:06.0,,R. Arcidiacono misses 3-pt jump shot from 23 ft,116,119
403,4,1:02.0,Defensive rebound by M. Bridges,,116,119
404,4,0:57.0,Turnover by D. Booker (bad pass; steal by Z. LaVine),,116,119
405,4,0:38.0,,Z. LaVine misses 2-pt layup from 5 ft (block by T. Ariza),116,119
406,4,0:38.0,,Offensive rebound by Team,116,119
407,4,0:37.0,,W. Carter makes 2-pt layup from 2 ft (assist by R. Arcidiacono),116,121
408,4,0:31.0,D. Booker misses 3-pt jump shot from 26 ft,,116,121
409,4,0:26.0,,Defensive rebound by J. Parker,116,121
410,4,0:23.0,,Chicago full timeout,116,121
411,4,0:23.0,I. Canaan enters the game for D. Booker,,116,121
412,4,0:17.0,,Personal take foul by M. Bridges (drawn by Z. LaVine),116,121
413,4,0:17.0,,Z. LaVine makes free throw 1 of 2,116,122
414,4,0:17.0,,Z. LaVine makes free throw 2 of 2,116,123
415,4,0:17.0,Phoenix full timeout,,116,123
416,4,0:17.0,D. Booker enters the game for I. Canaan,,116,123
417,4,0:15.0,T. Ariza misses 3-pt jump shot from 25 ft,,116,123
418,4,0:12.0,,Defensive rebound by J. Parker,116,123
419,4,0:12.0,,Personal take foul by M. Bridges (drawn by J. Parker),116,123
420,4,0:12.0,,J. Parker makes free throw 1 of 2,116,124
421,4,0:12.0,,J. Parker misses free throw 2 of 2,116,124
422,4,0:12.0,Defensive rebound by D. Ayton,,116,124
423,4,0:04.0,M. Bridges misses 3-pt jump shot from 26 ft,,116,124
424,4,0:00.0,,Defensive rebound by J. Parker,116,124
