,QUARTER,TIME_REMAINING,BOSTON_ACTION,WASHINGTON_ACTION,BOSTON_SCORE,WASHINGTON_SCORE
393,4,5:02.0,R. Williams makes 2-pt dunk from 3 ft (assist by K. Irving),,96,97
394,4,4:49.0,,Personal foul by T. Rozier (drawn by B. Beal),96,97
395,4,4:40.0,,Turnover by B. Beal (bad pass),96,97
396,4,4:25.0,Turnover by K. Irving (lost ball; steal by T. Bryant),,96,97
397,4,4:23.0,,Turnover by B. Beal (out of bounds lost ball),96,97
398,4,4:23.0,Boston full timeout,,96,97
399,4,4:23.0,J. Tatum enters the game for R. Williams,,96,97
400,4,4:11.0,K. Irving misses 3-pt jump shot from 27 ft,,96,97
401,4,4:08.0,,Defensive rebound by J. Green,96,97
402,4,3:54.0,,J. Green makes 2-pt layup from 2 ft (assist by J. Wall),96,99
403,4,3:45.0,M. Smart makes 2-pt layup from 2 ft,,98,99
404,4,3:45.0,Shooting foul by J. Green (drawn by M. Smart),,98,99
405,4,3:45.0,,M. Morris enters the game for T. Bryant,98,99
406,4,3:45.0,M. Smart makes free throw 1 of 1,,99,99
407,4,3:25.0,,J. Wall misses 2-pt jump shot from 14 ft,99,99
408,4,3:22.0,Defensive rebound by M. Morris,,99,99
409,4,3:16.0,M. Smart misses 3-pt jump shot from 25 ft,,99,99
410,4,3:13.0,,Defensive rebound by J. Green,99,99
411,4,3:08.0,,J. Wall makes 2-pt layup from 1 ft,99,101
412,4,2:47.0,Shooting foul by K. Oubre (drawn by M. Morris),,99,101
413,4,2:47.0,M. Morris makes free throw 1 of 2,,100,101
414,4,2:47.0,M. Morris makes free throw 2 of 2,,101,101
415,4,2:35.0,,B. Beal misses 2-pt jump shot from 16 ft,101,101
416,4,2:31.0,,Offensive rebound by K. Oubre,101,101
417,4,2:30.0,,K. Oubre misses 3-pt jump shot from 23 ft,101,101
418,4,2:25.0,Defensive rebound by J. Tatum,,101,101
419,4,2:08.0,K. Irving makes 2-pt layup from 1 ft,,103,101
420,4,2:08.0,,Washington full timeout,103,101
421,4,1:57.0,,B. Beal makes 3-pt jump shot from 23 ft (assist by J. Wall),103,104
422,4,1:37.0,M. Morris misses 2-pt dunk from 3 ft (block by J. Wall),,103,104
423,4,1:33.0,Offensive rebound by M. Morris,,103,104
424,4,1:32.0,M. Morris makes 2-pt layup from 3 ft,,105,104
425,4,1:30.0,,Offensive foul by J. Wall (drawn by K. Irving),105,104
426,4,1:30.0,,Turnover by J. Wall (offensive foul),105,104
427,4,1:15.0,Personal foul by M. Morris (drawn by M. Morris),,105,104
428,4,1:15.0,M. Morris makes free throw 1 of 2,,106,104
429,4,1:15.0,M. Morris makes free throw 2 of 2,,107,104
430,4,1:05.0,,J. Wall makes 2-pt dunk from 3 ft (assist by B. Beal),107,106
431,4,0:56.0,K. Irving misses 3-pt jump shot from 28 ft,,107,106
432,4,0:53.0,Offensive rebound by M. Morris,,107,106
433,4,0:53.0,M. Morris makes 2-pt layup from 2 ft,,109,106
434,4,0:48.0,,J. Wall makes 2-pt layup from 1 ft,109,108
435,4,0:29.0,Personal foul by B. Beal (drawn by K. Irving),,109,108
436,4,0:29.0,K. Irving makes free throw 1 of 2,,110,108
437,4,0:29.0,A. Baynes enters the game for T. Rozier,,110,108
438,4,0:29.0,K. Irving makes free throw 2 of 2,,111,108
439,4,0:23.0,,J. Wall makes 2-pt layup from 2 ft,111,110
440,4,0:13.0,J. Tatum makes 2-pt dunk from 3 ft (assist by K. Irving),,113,110
441,4,0:13.0,,Washington full timeout,113,110
442,4,0:13.0,S. Ojeleye enters the game for A. Baynes,,113,110
443,4,0:13.0,T. Rozier enters the game for K. Irving,,113,110
444,4,0:13.0,,Personal foul by M. Smart (drawn by B. Beal),113,110
445,4,0:13.0,,B. Beal makes free throw 1 of 2,113,111
446,4,0:13.0,A. Baynes enters the game for S. Ojeleye,,113,111
447,4,0:13.0,,B. Beal misses free throw 2 of 2,113,111
448,4,0:11.0,,Offensive rebound by B. Beal,113,111
449,4,0:11.0,,B. Beal makes 2-pt layup from 1 ft,113,113
450,4,0:11.0,Boston full timeout,,113,113
451,4,0:11.0,K. Irving enters the game for A. Baynes,,113,113
452,4,0:00.0,K. Irving misses 2-pt layup from 6 ft,,113,113
453,4,0:00.0,Offensive rebound by Team,,113,113
454,1OT,4:41.0,,J. Wall misses 2-pt jump shot from 16 ft,113,113
455,1OT,4:38.0,Defensive rebound by M. Morris,,113,113
456,1OT,4:24.0,M. Smart misses 2-pt jump shot from 13 ft,,113,113
457,1OT,4:23.0,Offensive rebound by Team,,113,113
458,1OT,4:23.0,,Loose ball foul by J. Green (drawn by R. Williams),113,113
459,1OT,4:23.0,,Violation by Team (delay of game),113,113
460,1OT,4:23.0,T. Rozier enters the game for R. Williams,,113,113
461,1OT,4:19.0,K. Irving misses 2-pt jump shot from 7 ft,,113,113
462,1OT,4:16.0,,Defensive rebound by J. Wall,113,113
463,1OT,4:13.0,,Shooting foul by M. Morris (drawn by J. Wall),113,113
464,1OT,4:13.0,,J. Wall misses free throw 1 of 2,113,113
465,1OT,4:13.0,,Offensive rebound by Team,113,113
466,1OT,4:13.0,,J. Wall makes free throw 2 of 2,113,114
467,1OT,3:59.0,J. Tatum misses 2-pt layup from 7 ft,,113,114
468,1OT,3:56.0,Offensive rebound by M. Smart,,113,114
469,1OT,3:56.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by M. Smart),,116,114
470,1OT,3:40.0,,B. Beal misses 2-pt jump shot from 16 ft,116,114
471,1OT,3:37.0,Defensive rebound by J. Tatum,,116,114
472,1OT,3:28.0,M. Morris misses 3-pt jump shot from 26 ft,,116,114
473,1OT,3:26.0,Offensive rebound by M. Smart,,116,114
474,1OT,3:25.0,M. Smart makes 2-pt layup from 1 ft,,118,114
475,1OT,3:24.0,,Washington full timeout,118,114
476,1OT,3:12.0,,M. Morris misses 2-pt hook shot from 8 ft,118,114
477,1OT,3:11.0,Defensive rebound by J. Tatum,,118,114
478,1OT,2:58.0,K. Irving makes 2-pt jump shot from 3 ft,,120,114
479,1OT,2:41.0,,J. Wall makes 2-pt layup from 1 ft,120,116
480,1OT,2:22.0,K. Irving misses 2-pt jump shot from 18 ft,,120,116
481,1OT,2:20.0,,Defensive rebound by B. Beal,120,116
482,1OT,2:10.0,,J. Wall makes 2-pt layup from 2 ft,120,118
483,1OT,2:02.0,Personal take foul by K. Oubre (drawn by K. Irving),,120,118
484,1OT,2:02.0,,Washington full timeout,120,118
485,1OT,2:02.0,,T. Satoranský enters the game for J. Wall,120,118
486,1OT,1:47.0,M. Morris misses 2-pt jump shot from 21 ft,,120,118
487,1OT,1:45.0,,Defensive rebound by M. Morris,120,118
488,1OT,1:33.0,,K. Oubre makes 3-pt jump shot from 27 ft (assist by B. Beal),120,121
489,1OT,1:17.0,Shooting foul by T. Satoranský (drawn by K. Irving),,120,121
490,1OT,1:17.0,K. Irving makes free throw 1 of 2,,121,121
491,1OT,1:17.0,,J. Wall enters the game for T. Satoranský,121,121
492,1OT,1:17.0,K. Irving makes free throw 2 of 2,,122,121
493,1OT,1:00.0,,B. Beal misses 2-pt jump shot from 8 ft,122,121
494,1OT,0:59.0,,Offensive rebound by M. Morris,122,121
495,1OT,0:58.0,,M. Morris makes 2-pt layup from 3 ft,122,123
496,1OT,0:38.0,K. Irving makes 3-pt jump shot from 26 ft,,125,123
497,1OT,0:30.0,,J. Wall makes 2-pt layup from 2 ft,125,125
498,1OT,0:17.0,K. Irving makes 3-pt jump shot from 31 ft,,128,125
499,1OT,0:11.0,,B. Beal misses 3-pt jump shot from 30 ft,128,125
500,1OT,0:07.0,,Offensive rebound by J. Green,128,125
501,1OT,0:05.0,,J. Wall misses 3-pt jump shot from 25 ft,128,125
502,1OT,0:03.0,Defensive rebound by Team,,128,125
503,1OT,0:03.0,Boston full timeout,,128,125
504,1OT,0:02.0,Personal take foul by M. Morris (drawn by K. Irving),,128,125
505,1OT,0:02.0,,T. Bryant enters the game for M. Morris,128,125
506,1OT,0:02.0,K. Irving makes free throw 1 of 2,,129,125
507,1OT,0:02.0,K. Irving makes free throw 2 of 2,,130,125
508,1OT,0:00.0,,J. Green misses 3-pt jump shot from 61 ft,130,125
509,1OT,0:00.0,,Offensive rebound by Team,130,125
