,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,UTAH_ACTION,SACRAMENTO_SCORE,UTAH_SCORE
380,4,8:40.0,Turnover by B. Hield (offensive foul),,89,86
381,4,8:40.0,D. Fox enters the game for J. Jackson,,89,86
382,4,8:23.0,,Shooting foul by W. Cauley-Stein (drawn by J. Ingles),89,86
383,4,8:23.0,,J. Ingles makes free throw 1 of 2,89,87
384,4,8:23.0,,J. Ingles misses free throw 2 of 2,89,87
385,4,8:21.0,Defensive rebound by B. Bogdanović,,89,87
386,4,8:09.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),,92,87
387,4,7:50.0,,Turnover by R. Rubio (bad pass; steal by M. Bagley),92,87
388,4,7:44.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,92,87
389,4,7:42.0,,Defensive rebound by R. Gobert,92,87
390,4,7:27.0,,R. Rubio misses 2-pt jump shot from 16 ft,92,87
391,4,7:23.0,Defensive rebound by B. Hield,,92,87
392,4,7:06.0,W. Cauley-Stein misses 2-pt jump shot from 16 ft,,92,87
393,4,7:05.0,Offensive rebound by Team,,92,87
394,4,7:05.0,N. Bjelica enters the game for M. Bagley,,92,87
395,4,7:05.0,I. Shumpert enters the game for B. Hield,,92,87
396,4,7:05.0,,D. Favors enters the game for R. Gobert,92,87
397,4,7:05.0,Away from play foul by A. Burks (drawn by B. Bogdanović),,92,87
398,4,7:05.0,B. Bogdanović makes free throw 1 of 1,,93,87
399,4,6:56.0,D. Fox makes 2-pt jump shot from 12 ft,,95,87
400,4,6:38.0,,R. Rubio misses 2-pt jump shot from 4 ft,95,87
401,4,6:35.0,,Offensive rebound by D. Favors,95,87
402,4,6:33.0,,J. Crowder misses 3-pt jump shot from 24 ft,95,87
403,4,6:28.0,Defensive rebound by I. Shumpert,,95,87
404,4,6:24.0,D. Fox makes 2-pt jump shot from 11 ft,,97,87
405,4,6:22.0,,Utah full timeout,97,87
406,4,6:22.0,,D. Mitchell enters the game for A. Burks,97,87
407,4,6:10.0,,Personal foul by W. Cauley-Stein (drawn by J. Ingles),97,87
408,4,6:05.0,,Shooting foul by N. Bjelica (drawn by J. Crowder),97,87
409,4,6:05.0,,J. Crowder makes free throw 1 of 2,97,88
410,4,6:05.0,,J. Crowder misses free throw 2 of 2,97,88
411,4,6:02.0,Defensive rebound by I. Shumpert,,97,88
412,4,5:47.0,I. Shumpert makes 2-pt jump shot from 19 ft (assist by D. Fox),,99,88
413,4,5:29.0,,R. Rubio misses 3-pt jump shot from 25 ft,99,88
414,4,5:25.0,Defensive rebound by N. Bjelica,,99,88
415,4,5:19.0,N. Bjelica makes 3-pt jump shot from 23 ft (assist by B. Bogdanović),,102,88
416,4,5:06.0,,Offensive foul by D. Mitchell (drawn by I. Shumpert),102,88
417,4,5:06.0,,Turnover by D. Mitchell (offensive foul),102,88
418,4,5:06.0,,R. Gobert enters the game for D. Favors,102,88
419,4,4:56.0,N. Bjelica makes 3-pt jump shot from 28 ft (assist by W. Cauley-Stein),,105,88
420,4,4:36.0,,R. Rubio misses 2-pt layup from 2 ft,105,88
421,4,4:35.0,,Offensive rebound by Team,105,88
422,4,4:26.0,,D. Mitchell makes 3-pt jump shot from 24 ft,105,91
423,4,4:13.0,D. Fox misses 2-pt layup from 4 ft (block by R. Gobert),,105,91
424,4,4:11.0,,Defensive rebound by D. Mitchell,105,91
425,4,4:08.0,,Shooting foul by I. Shumpert (drawn by R. Gobert),105,91
426,4,4:08.0,,R. Gobert makes free throw 1 of 2,105,92
427,4,4:08.0,,R. Gobert misses free throw 2 of 2,105,92
428,4,4:04.0,Defensive rebound by B. Bogdanović,,105,92
429,4,3:57.0,D. Fox misses 2-pt layup from 6 ft,,105,92
430,4,3:55.0,,Defensive rebound by R. Gobert,105,92
431,4,3:45.0,,Shooting foul by I. Shumpert (drawn by R. Gobert),105,92
432,4,3:45.0,,R. Gobert makes free throw 1 of 2,105,93
433,4,3:45.0,,R. Gobert makes free throw 2 of 2,105,94
434,4,3:26.0,Turnover by D. Fox (bad pass; steal by R. Gobert),,105,94
435,4,3:21.0,,D. Mitchell makes 3-pt jump shot from 23 ft (assist by J. Ingles),105,97
436,4,2:57.0,B. Bogdanović misses 3-pt jump shot from 22 ft,,105,97
437,4,2:55.0,Offensive rebound by B. Bogdanović,,105,97
438,4,2:54.0,B. Bogdanović makes 2-pt layup from 5 ft,,107,97
439,4,2:43.0,,R. Rubio makes 3-pt jump shot from 25 ft (assist by D. Mitchell),107,100
440,4,2:27.0,B. Bogdanović makes 3-pt jump shot from 25 ft (assist by D. Fox),,110,100
441,4,2:16.0,,D. Mitchell makes 2-pt layup from 4 ft,110,102
442,4,2:16.0,,Shooting foul by W. Cauley-Stein (drawn by D. Mitchell),110,102
443,4,2:16.0,,D. Mitchell makes free throw 1 of 1,110,103
444,4,2:04.0,Turnover by B. Bogdanović (bad pass),,110,103
445,4,1:53.0,,D. Mitchell makes 3-pt jump shot from 25 ft,110,106
446,4,1:42.0,Personal foul by D. Mitchell (drawn by B. Bogdanović),,110,106
447,4,1:30.0,D. Fox makes 2-pt jump shot from 11 ft,,112,106
448,4,1:23.0,,Personal foul by D. Fox (drawn by R. Rubio),112,106
449,4,1:23.0,,R. Rubio makes free throw 1 of 2,112,107
450,4,1:23.0,,R. Rubio makes free throw 2 of 2,112,108
451,4,1:06.0,W. Cauley-Stein makes 2-pt layup from 2 ft (assist by B. Bogdanović),,114,108
452,4,0:59.0,,D. Mitchell makes 2-pt layup from 1 ft,114,110
453,4,0:40.0,B. Bogdanović misses 2-pt jump shot from 17 ft,,114,110
454,4,0:36.0,Offensive rebound by I. Shumpert,,114,110
455,4,0:25.0,N. Bjelica makes 2-pt layup from 2 ft (assist by D. Fox),,116,110
456,4,0:25.0,Shooting foul by R. Gobert (drawn by N. Bjelica),,116,110
457,4,0:25.0,N. Bjelica makes free throw 1 of 1,,117,110
458,4,0:25.0,,Utah full timeout,117,110
459,4,0:25.0,J. Jackson enters the game for N. Bjelica,,117,110
460,4,0:21.0,,J. Crowder misses 3-pt jump shot from 25 ft,117,110
461,4,0:19.0,Defensive rebound by D. Fox,,117,110
462,4,0:08.0,Personal foul by J. Ingles (drawn by I. Shumpert),,117,110
463,4,0:08.0,I. Shumpert makes free throw 1 of 2,,118,110
464,4,0:08.0,Violation by Team (delay of game),,118,110
465,4,0:08.0,I. Shumpert makes free throw 2 of 2,,119,110
466,4,0:08.0,,Away from play foul by W. Cauley-Stein (drawn by D. Mitchell),119,110
467,4,0:08.0,,R. Rubio misses free throw 1 of 1,119,110
468,4,0:08.0,,Offensive rebound by Team,119,110
469,4,0:08.0,M. Bagley enters the game for W. Cauley-Stein,,119,110
470,4,0:02.0,,D. Mitchell misses 3-pt jump shot from 26 ft (block by I. Shumpert),119,110
471,4,0:02.0,Defensive rebound by B. Bogdanović,,119,110
