,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,CHARLOTTE_ACTION,CLEVELAND_SCORE,CHARLOTTE_SCORE
62,1,4:39.0,,M. Bridges enters the game for J. Lamb,13,12
63,1,4:39.0,,M. Kidd-Gilchrist misses free throw 1 of 1,13,12
64,1,4:36.0,Defensive rebound by J. Clarkson,,13,12
65,1,4:20.0,A. Burks misses 3-pt jump shot from 25 ft,,13,12
66,1,4:17.0,,Defensive rebound by N. Batum,13,12
67,1,4:04.0,,K. Walker misses 3-pt jump shot from 25 ft,13,12
68,1,4:01.0,Defensive rebound by J. Clarkson,,13,12
69,1,3:49.0,J. Blossomgame makes 2-pt layup from 2 ft (assist by J. Clarkson),,15,12
70,1,3:39.0,,Turnover by N. Batum (bad pass; steal by C. Sexton),15,12
71,1,3:30.0,A. Žižić makes 2-pt layup from 1 ft (assist by A. Burks),,17,12
72,1,3:10.0,,M. Bridges misses 3-pt jump shot from 24 ft,17,12
73,1,3:07.0,,Offensive rebound by M. Kidd-Gilchrist,17,12
74,1,3:05.0,,K. Walker misses 3-pt jump shot from 25 ft,17,12
75,1,3:01.0,Defensive rebound by A. Burks,,17,12
76,1,2:58.0,A. Burks makes 2-pt layup from 2 ft,,19,12
77,1,2:58.0,Shooting foul by M. Bridges (drawn by A. Burks),,19,12
78,1,2:58.0,,Charlotte full timeout,19,12
79,1,2:58.0,L. Nance enters the game for C. Sexton,,19,12
80,1,2:58.0,,W. Hernangómez enters the game for N. Batum,19,12
81,1,2:58.0,,J. Lamb enters the game for K. Walker,19,12
82,1,2:58.0,,T. Parker enters the game for M. Williams,19,12
83,1,2:58.0,Cleveland full timeout,,19,12
84,1,2:58.0,A. Burks misses free throw 1 of 1,,19,12
85,1,2:53.0,,Defensive rebound by J. Lamb,19,12
86,1,2:44.0,,Turnover by W. Hernangómez (bad pass; steal by J. Clarkson),19,12
87,1,2:20.0,A. Burks misses 2-pt jump shot from 15 ft,,19,12
88,1,2:20.0,Offensive rebound by Team,,19,12
89,1,2:20.0,Turnover by Team (shot clock),,19,12
90,1,2:04.0,,T. Parker misses 2-pt jump shot from 16 ft,19,12
91,1,2:01.0,,Offensive rebound by W. Hernangómez,19,12
92,1,2:00.0,,W. Hernangómez misses 2-pt layup from 1 ft (block by A. Žižić),19,12
93,1,1:56.0,Defensive rebound by A. Burks,,19,12
94,1,1:53.0,J. Clarkson misses 3-pt jump shot from 28 ft,,19,12
95,1,1:50.0,,Defensive rebound by M. Bridges,19,12
96,1,1:43.0,,J. Lamb misses 2-pt layup from 3 ft,19,12
97,1,1:40.0,Defensive rebound by A. Žižić,,19,12
98,1,1:21.0,A. Burks makes 2-pt jump shot from 7 ft,,21,12
99,1,1:00.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by J. Lamb),21,14
100,1,0:48.0,J. Clarkson makes 2-pt layup from 1 ft,,23,14
101,1,0:34.0,,Turnover by M. Kidd-Gilchrist (traveling),23,14
102,1,0:21.0,A. Žižić makes 2-pt layup from 2 ft (assist by A. Burks),,25,14
103,1,0:03.0,,M. Bridges makes 2-pt jump shot from 10 ft,25,16
104,1,0:00.0,J. Clarkson misses 3-pt jump shot from 30 ft,,25,16
105,1,0:00.0,Offensive rebound by Team,,25,16
106,2,11:45.0,,Turnover by T. Parker (bad pass; steal by R. Hood),25,16
107,2,11:37.0,L. Nance misses 2-pt hook shot from 5 ft,,25,16
108,2,11:35.0,,Defensive rebound by W. Hernangómez,25,16
109,2,11:16.0,,W. Hernangómez misses 3-pt jump shot from 26 ft,25,16
110,2,11:13.0,Defensive rebound by L. Nance,,25,16
111,2,11:07.0,Shooting foul by W. Hernangómez (drawn by L. Nance),,25,16
112,2,11:07.0,L. Nance makes free throw 1 of 2,,26,16
113,2,11:07.0,,F. Kaminsky enters the game for W. Hernangómez,26,16
114,2,11:07.0,L. Nance makes free throw 2 of 2,,27,16
115,2,10:51.0,,Offensive foul by F. Kaminsky (drawn by L. Nance),27,16
116,2,10:51.0,,Turnover by F. Kaminsky (offensive foul),27,16
117,2,10:39.0,J. Clarkson makes 2-pt jump shot from 16 ft,,29,16
118,2,10:24.0,,T. Parker makes 2-pt layup from 8 ft,29,18
119,2,10:03.0,A. Burks makes 2-pt layup from 3 ft,,31,18
120,2,10:03.0,,Charlotte full timeout,31,18
121,2,9:51.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by T. Parker),31,21
122,2,9:30.0,R. Hood makes 2-pt jump shot from 18 ft (assist by L. Nance),,33,21
123,2,9:15.0,,Turnover by T. Parker (traveling),33,21
124,2,9:15.0,,N. Batum enters the game for M. Bridges,33,21
125,2,9:15.0,,K. Walker enters the game for J. Lamb,33,21
126,2,9:07.0,Personal foul by N. Batum (drawn by J. Clarkson),,33,21
127,2,9:07.0,C. Sexton enters the game for A. Burks,,33,21
128,2,8:53.0,Turnover by J. Blossomgame (off goaltending),,33,21
129,2,8:53.0,C. Osman enters the game for J. Blossomgame,,33,21
130,2,8:46.0,,Personal foul by C. Sexton (drawn by T. Parker),33,21
131,2,8:30.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),33,23
132,2,8:30.0,Cleveland full timeout,,33,23
133,2,8:10.0,L. Nance makes 2-pt layup from 3 ft,,35,23
134,2,7:53.0,,M. Williams makes 2-pt layup from 1 ft (assist by K. Walker),35,25
135,2,7:28.0,Turnover by Team (shot clock),,35,25
136,2,7:28.0,,C. Zeller enters the game for F. Kaminsky,35,25
137,2,7:16.0,,T. Parker misses 2-pt jump shot from 21 ft,35,25
138,2,7:12.0,Defensive rebound by C. Sexton,,35,25
139,2,7:12.0,Personal take foul by T. Parker (drawn by C. Sexton),,35,25
140,2,6:52.0,J. Clarkson makes 3-pt jump shot from 26 ft (assist by L. Nance),,38,25
141,2,6:36.0,,K. Walker misses 2-pt jump shot from 19 ft,38,25
142,2,6:32.0,Defensive rebound by L. Nance,,38,25
143,2,6:26.0,J. Clarkson misses 3-pt jump shot from 27 ft,,38,25
144,2,6:26.0,,Defensive rebound by Team,38,25
145,2,6:26.0,Loose ball foul by L. Nance (drawn by K. Walker),,38,25
146,2,6:26.0,D. Nwaba enters the game for J. Clarkson,,38,25
147,2,6:26.0,,J. Lamb enters the game for T. Parker,38,25
148,2,6:13.0,,K. Walker misses 2-pt jump shot from 16 ft,38,25
149,2,6:11.0,Defensive rebound by L. Nance,,38,25
150,2,5:51.0,Turnover by D. Nwaba (bad pass; steal by K. Walker),,38,25
151,2,5:44.0,,J. Lamb makes 2-pt layup at rim,38,27
152,2,5:17.0,R. Hood makes 2-pt jump shot from 13 ft,,40,27
153,2,4:58.0,,Personal foul by L. Nance (drawn by C. Zeller),40,27
154,2,4:58.0,A. Žižić enters the game for L. Nance,,40,27
155,2,4:51.0,,K. Walker makes 2-pt layup from 1 ft,40,29
156,2,4:35.0,Personal foul by J. Lamb (drawn by C. Sexton),,40,29
157,2,4:35.0,,M. Kidd-Gilchrist enters the game for M. Williams,40,29
158,2,4:25.0,C. Sexton misses 2-pt layup from 3 ft,,40,29
159,2,4:25.0,,Defensive rebound by Team,40,29
160,2,4:15.0,,K. Walker makes 2-pt jump shot from 18 ft,40,31
161,2,3:45.0,C. Sexton misses 2-pt jump shot from 17 ft,,40,31
162,2,3:42.0,,Defensive rebound by N. Batum,40,31
163,2,3:36.0,,Turnover by N. Batum (bad pass; steal by D. Nwaba),40,31
164,2,3:34.0,Shooting foul by K. Walker (drawn by D. Nwaba),,40,31
165,2,3:34.0,D. Nwaba makes free throw 1 of 2,,41,31
166,2,3:34.0,A. Burks enters the game for R. Hood,,41,31
167,2,3:34.0,Violation by A. Žižić (double lane),,41,31
168,2,3:34.0,,Violation by C. Zeller (double lane),41,31
169,2,3:28.0,,Personal foul by C. Sexton (drawn by K. Walker),41,31
170,2,3:28.0,J. Clarkson enters the game for C. Sexton,,41,31
171,2,3:12.0,,K. Walker makes 2-pt jump shot from 15 ft,41,33
172,2,3:01.0,Personal foul by C. Zeller (drawn by A. Žižić),,41,33
173,2,3:01.0,A. Žižić makes free throw 1 of 2,,42,33
174,2,3:01.0,A. Žižić misses free throw 2 of 2,,42,33
175,2,2:56.0,,Defensive rebound by N. Batum,42,33
176,2,2:44.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 20 ft,42,33
177,2,2:42.0,Defensive rebound by C. Osman,,42,33
178,2,2:27.0,D. Nwaba misses 2-pt layup from 7 ft,,42,33
179,2,2:25.0,,Defensive rebound by J. Lamb,42,33
180,2,2:22.0,,J. Lamb makes 2-pt layup from 2 ft,42,35
181,2,1:53.0,J. Clarkson makes 2-pt jump shot from 10 ft (assist by A. Burks),,44,35
182,2,1:41.0,,K. Walker makes 3-pt jump shot from 24 ft,44,38
183,2,1:19.0,Shooting foul by C. Zeller (drawn by A. Burks),,44,38
184,2,1:19.0,A. Burks makes free throw 1 of 2,,45,38
185,2,1:19.0,J. Blossomgame enters the game for C. Osman,,45,38
186,2,1:19.0,R. Hood enters the game for A. Žižić,,45,38
187,2,1:19.0,,M. Williams enters the game for C. Zeller,45,38
188,2,1:19.0,A. Burks makes free throw 2 of 2,,46,38
189,2,1:11.0,,K. Walker misses 2-pt layup from 5 ft (block by A. Burks),46,38
190,2,1:11.0,,Offensive rebound by Team,46,38
191,2,1:07.0,,K. Walker misses 3-pt jump shot from 25 ft,46,38
192,2,1:04.0,Defensive rebound by A. Burks,,46,38
193,2,0:59.0,A. Burks misses 2-pt layup from 3 ft (block by M. Kidd-Gilchrist),,46,38
194,2,0:56.0,,Defensive rebound by M. Williams,46,38
195,2,0:51.0,,J. Lamb makes 3-pt jump shot from 29 ft (assist by N. Batum),46,41
196,2,0:28.0,J. Clarkson misses 2-pt jump shot from 12 ft,,46,41
197,2,0:28.0,,Defensive rebound by J. Lamb,46,41
198,2,0:08.0,,J. Lamb misses 3-pt jump shot from 29 ft,46,41
199,2,0:04.0,Defensive rebound by A. Burks,,46,41
200,2,0:01.0,D. Nwaba misses 2-pt layup from 2 ft,,46,41
201,2,0:01.0,,Defensive rebound by J. Lamb,46,41
202,3,11:44.0,,J. Lamb makes 3-pt jump shot from 27 ft (assist by K. Walker),46,44
203,3,11:25.0,C. Sexton misses 2-pt jump shot from 20 ft,,46,44
204,3,11:21.0,,Defensive rebound by C. Zeller,46,44
205,3,11:13.0,,K. Walker makes 2-pt jump shot from 8 ft,46,46
206,3,10:52.0,C. Sexton misses 2-pt jump shot from 16 ft,,46,46
207,3,10:48.0,,Defensive rebound by M. Williams,46,46
208,3,10:43.0,,N. Batum misses 3-pt jump shot from 25 ft,46,46
209,3,10:40.0,Defensive rebound by C. Sexton,,46,46
210,3,10:19.0,L. Nance makes 2-pt jump shot from 17 ft (assist by C. Sexton),,48,46
211,3,10:05.0,,K. Walker makes 2-pt jump shot from 13 ft,48,48
212,3,9:37.0,C. Osman makes 2-pt layup from 1 ft,,50,48
213,3,9:25.0,,K. Walker makes 3-pt jump shot from 25 ft (assist by C. Zeller),50,51
214,3,9:06.0,Turnover by C. Sexton (traveling),,50,51
215,3,8:46.0,,K. Walker misses 3-pt jump shot from 26 ft,50,51
216,3,8:43.0,Defensive rebound by C. Osman,,50,51
217,3,8:36.0,D. Nwaba makes 2-pt dunk from 1 ft (assist by L. Nance),,52,51
218,3,8:36.0,,Technical foul by K. Walker,52,51
219,3,8:36.0,R. Hood makes technical free throw,,53,51
220,3,8:23.0,,K. Walker makes 2-pt jump shot from 15 ft (assist by M. Williams),53,53
221,3,8:07.0,C. Osman makes 2-pt layup from 1 ft (assist by L. Nance),,55,53
222,3,8:00.0,,N. Batum makes 3-pt jump shot from 23 ft (assist by M. Williams),55,56
223,3,7:33.0,C. Osman misses 3-pt jump shot from 25 ft,,55,56
224,3,7:32.0,Offensive rebound by L. Nance,,55,56
225,3,7:32.0,L. Nance misses 2-pt layup at rim,,55,56
226,3,7:31.0,Offensive rebound by L. Nance,,55,56
227,3,7:30.0,L. Nance makes 2-pt layup at rim,,57,56
228,3,7:16.0,,K. Walker makes 3-pt jump shot from 26 ft,57,59
229,3,7:07.0,Cleveland full timeout,,57,59
230,3,7:07.0,J. Clarkson enters the game for D. Nwaba,,57,59
231,3,6:51.0,R. Hood misses 2-pt jump shot from 14 ft,,57,59
232,3,6:48.0,,Defensive rebound by C. Zeller,57,59
233,3,6:46.0,,K. Walker makes 2-pt layup from 2 ft,57,61
234,3,6:46.0,,Shooting foul by C. Sexton (drawn by K. Walker),57,61
235,3,6:46.0,A. Burks enters the game for C. Sexton,,57,61
236,3,6:46.0,,K. Walker makes free throw 1 of 1,57,62
237,3,6:31.0,Personal foul by K. Walker (drawn by J. Clarkson),,57,62
238,3,6:27.0,Shooting foul by C. Zeller (drawn by J. Clarkson),,57,62
239,3,6:27.0,J. Clarkson misses free throw 1 of 2,,57,62
240,3,6:27.0,Offensive rebound by Team,,57,62
241,3,6:27.0,J. Clarkson misses free throw 2 of 2,,57,62
242,3,6:23.0,,Defensive rebound by M. Williams,57,62
243,3,6:04.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by N. Batum),57,64
244,3,5:41.0,R. Hood makes 2-pt jump shot from 14 ft (assist by L. Nance),,59,64
245,3,5:29.0,,Shooting foul by A. Burks (drawn by K. Walker),59,64
246,3,5:29.0,,K. Walker makes free throw 1 of 2,59,65
247,3,5:29.0,,M. Kidd-Gilchrist enters the game for C. Zeller,59,65
248,3,5:29.0,,K. Walker makes free throw 2 of 2,59,66
249,3,5:09.0,C. Osman makes 3-pt jump shot from 25 ft (assist by A. Burks),,62,66
250,3,4:49.0,,N. Batum misses 2-pt jump shot from 21 ft,62,66
251,3,4:48.0,Defensive rebound by J. Clarkson,,62,66
252,3,4:36.0,J. Clarkson makes 2-pt layup from 4 ft,,64,66
253,3,4:36.0,,Charlotte full timeout,64,66
254,3,4:36.0,J. Blossomgame enters the game for R. Hood,,64,66
255,3,4:21.0,,J. Lamb makes 2-pt layup from 1 ft (assist by M. Kidd-Gilchrist),64,68
256,3,3:57.0,J. Clarkson misses 2-pt jump shot from 16 ft,,64,68
257,3,3:53.0,,Defensive rebound by M. Kidd-Gilchrist,64,68
258,3,3:46.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by J. Lamb),64,70
259,3,3:32.0,J. Blossomgame makes 3-pt jump shot from 24 ft (assist by A. Burks),,67,70
260,3,3:11.0,,M. Williams makes 2-pt layup from 1 ft (assist by J. Lamb),67,72
261,3,2:52.0,Turnover by J. Clarkson (bad pass; steal by M. Kidd-Gilchrist),,67,72
262,3,2:50.0,,N. Batum makes 2-pt layup from 1 ft (assist by K. Walker),67,74
263,3,2:33.0,J. Clarkson misses 3-pt jump shot from 24 ft,,67,74
264,3,2:31.0,,Defensive rebound by M. Kidd-Gilchrist,67,74
265,3,2:25.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,67,74
266,3,2:21.0,,Offensive rebound by M. Kidd-Gilchrist,67,74
267,3,2:20.0,,M. Kidd-Gilchrist misses 2-pt layup from 1 ft (block by A. Burks),67,74
268,3,2:16.0,,Offensive rebound by M. Kidd-Gilchrist,67,74
269,3,2:16.0,,N. Batum makes 3-pt jump shot from 25 ft (assist by M. Kidd-Gilchrist),67,77
270,3,2:16.0,Cleveland full timeout,,67,77
271,3,2:16.0,,M. Bridges enters the game for J. Lamb,67,77
272,3,2:16.0,,T. Parker enters the game for M. Williams,67,77
273,3,1:58.0,Turnover by J. Clarkson (bad pass; steal by M. Kidd-Gilchrist),,67,77
274,3,1:48.0,,Turnover by K. Walker (bad pass; steal by L. Nance),67,77
275,3,1:40.0,J. Clarkson makes 3-pt jump shot from 25 ft (assist by J. Blossomgame),,70,77
276,3,1:13.0,,K. Walker misses 2-pt jump shot from 6 ft,70,77
277,3,1:12.0,,Offensive rebound by K. Walker,70,77
278,3,1:10.0,,K. Walker misses 2-pt layup from 2 ft,70,77
279,3,1:09.0,,Offensive rebound by M. Kidd-Gilchrist,70,77
280,3,1:07.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft,70,79
281,3,0:51.0,J. Blossomgame makes 3-pt jump shot from 26 ft (assist by A. Burks),,73,79
282,3,0:38.0,,Personal foul by A. Burks (drawn by K. Walker),73,79
283,3,0:38.0,,J. Lamb enters the game for K. Walker,73,79
284,3,0:33.0,,T. Parker makes 2-pt jump shot from 12 ft,73,81
285,3,0:16.0,J. Clarkson misses 2-pt layup from 3 ft,,73,81
286,3,0:13.0,,Defensive rebound by J. Lamb,73,81
287,3,0:08.0,,Turnover by M. Bridges (bad pass; steal by L. Nance),73,81
288,3,0:05.0,C. Osman makes 2-pt dunk from 1 ft,,75,81
289,3,0:02.0,,Personal foul by J. Clarkson (drawn by T. Parker),75,81
290,3,0:02.0,,T. Parker misses free throw 1 of 2,75,81
291,3,0:02.0,,Offensive rebound by Team,75,81
292,3,0:02.0,,T. Parker makes free throw 2 of 2,75,82
293,3,0:00.0,J. Clarkson misses 3-pt jump shot from 29 ft,,75,82
294,3,0:00.0,Offensive rebound by Team,,75,82
295,4,11:41.0,A. Burks misses 2-pt jump shot from 13 ft,,75,82
296,4,11:39.0,,Defensive rebound by M. Bridges,75,82
297,4,11:27.0,,Personal foul by J. Clarkson (drawn by M. Kidd-Gilchrist),75,82
298,4,11:20.0,,T. Parker misses 2-pt layup from 3 ft (block by A. Burks),75,82
299,4,11:19.0,,Offensive rebound by M. Kidd-Gilchrist,75,82
300,4,11:19.0,,Personal foul by A. Žižić (drawn by M. Kidd-Gilchrist),75,82
301,4,11:09.0,,T. Parker misses 2-pt jump shot from 18 ft,75,82
302,4,11:06.0,Defensive rebound by A. Žižić,,75,82
303,4,10:50.0,R. Hood misses 3-pt jump shot from 25 ft,,75,82
304,4,10:47.0,,Defensive rebound by J. Lamb,75,82
305,4,10:39.0,,M. Williams misses 2-pt hook shot from 8 ft,75,82
306,4,10:34.0,,Offensive rebound by M. Kidd-Gilchrist,75,82
307,4,10:34.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft,75,84
308,4,10:18.0,A. Žižić misses 2-pt hook shot from 7 ft,,75,84
309,4,10:16.0,Offensive rebound by J. Blossomgame,,75,84
310,4,10:15.0,J. Blossomgame makes 2-pt dunk at rim,,77,84
311,4,10:00.0,,M. Bridges misses 2-pt layup from 2 ft,77,84
312,4,9:58.0,,Offensive rebound by M. Bridges,77,84
313,4,9:55.0,,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by M. Bridges),77,86
314,4,9:43.0,Turnover by A. Burks (offensive foul),,77,86
315,4,9:43.0,Offensive foul by A. Burks (drawn by T. Parker),,77,86
316,4,9:28.0,,M. Williams makes 2-pt jump shot from 5 ft (assist by T. Parker),77,88
317,4,9:08.0,A. Žižić makes 2-pt layup from 4 ft (assist by J. Blossomgame),,79,88
318,4,9:08.0,Shooting foul by M. Williams (drawn by A. Žižić),,79,88
319,4,9:08.0,A. Žižić misses free throw 1 of 1,,79,88
320,4,9:04.0,,Defensive rebound by M. Bridges,79,88
321,4,9:02.0,,Turnover by M. Bridges (lost ball; steal by A. Burks),79,88
322,4,8:50.0,J. Blossomgame makes 3-pt jump shot from 26 ft (assist by J. Clarkson),,82,88
323,4,8:38.0,,Charlotte full timeout,82,88
324,4,8:38.0,,C. Zeller enters the game for M. Kidd-Gilchrist,82,88
325,4,8:28.0,,J. Lamb misses 2-pt layup from 2 ft (block by A. Žižić),82,88
326,4,8:25.0,Defensive rebound by A. Žižić,,82,88
327,4,8:11.0,A. Burks misses 2-pt jump shot from 10 ft,,82,88
328,4,8:09.0,,Defensive rebound by T. Parker,82,88
329,4,8:07.0,,T. Parker makes 2-pt jump shot from 5 ft,82,90
330,4,8:07.0,,Shooting foul by J. Clarkson (drawn by T. Parker),82,90
331,4,8:07.0,,K. Walker enters the game for M. Bridges,82,90
332,4,8:07.0,,T. Parker makes free throw 1 of 1,82,91
333,4,7:50.0,J. Blossomgame makes 2-pt layup from 2 ft (assist by R. Hood),,84,91
334,4,7:36.0,,T. Parker makes 2-pt layup from 1 ft,84,93
335,4,7:20.0,Turnover by R. Hood (lost ball; steal by K. Walker),,84,93
336,4,7:16.0,,M. Williams makes 2-pt dunk from 1 ft (assist by K. Walker),84,95
337,4,7:16.0,Cleveland full timeout,,84,95
338,4,7:16.0,L. Nance enters the game for A. Burks,,84,95
339,4,7:16.0,C. Sexton enters the game for A. Žižić,,84,95
340,4,6:50.0,R. Hood misses 2-pt jump shot from 14 ft,,84,95
341,4,6:48.0,,Defensive rebound by K. Walker,84,95
342,4,6:41.0,,K. Walker misses 2-pt layup from 3 ft,84,95
343,4,6:36.0,,C. Zeller makes 2-pt layup from 1 ft,84,97
344,4,6:36.0,,Offensive rebound by C. Zeller,84,97
345,4,6:29.0,C. Sexton makes 2-pt jump shot from 19 ft,,86,97
346,4,6:10.0,,J. Lamb misses 2-pt layup from 3 ft,86,97
347,4,6:08.0,,Offensive rebound by J. Lamb,86,97
348,4,6:06.0,,M. Williams misses 3-pt jump shot from 25 ft,86,97
349,4,6:03.0,Defensive rebound by L. Nance,,86,97
350,4,5:51.0,J. Blossomgame misses 3-pt jump shot from 26 ft,,86,97
351,4,5:48.0,,Defensive rebound by M. Williams,86,97
352,4,5:42.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by T. Parker),86,100
353,4,5:22.0,J. Clarkson misses 3-pt jump shot from 26 ft,,86,100
354,4,5:20.0,,Defensive rebound by M. Williams,86,100
355,4,5:12.0,,Turnover by T. Parker (bad pass; steal by R. Hood),86,100
356,4,5:07.0,C. Sexton misses 2-pt jump shot from 2 ft (block by K. Walker),,86,100
357,4,5:04.0,,Defensive rebound by M. Williams,86,100
358,4,5:02.0,,J. Lamb misses 3-pt jump shot from 26 ft,86,100
359,4,5:00.0,,Offensive rebound by M. Williams,86,100
360,4,5:00.0,,M. Williams makes 2-pt layup from 1 ft,86,102
361,4,5:00.0,Cleveland full timeout,,86,102
362,4,5:00.0,,Technical foul by L. Drew,86,102
363,4,5:00.0,,Technical foul by L. Drew,86,102
364,4,5:00.0,L. Drew ejected from game,,86,102
365,4,5:00.0,,K. Walker makes technical free throw,86,103
366,4,5:00.0,,K. Walker misses technical free throw,86,103
367,4,5:00.0,Defensive rebound by Team,,86,103
368,4,4:47.0,C. Sexton misses 2-pt layup from 2 ft (block by M. Williams),,86,103
369,4,4:43.0,,Defensive rebound by J. Lamb,86,103
370,4,4:38.0,,K. Walker misses 3-pt jump shot from 23 ft,86,103
371,4,4:36.0,Defensive rebound by L. Nance,,86,103
372,4,4:27.0,J. Clarkson misses 2-pt layup from 8 ft,,86,103
373,4,4:23.0,Offensive rebound by L. Nance,,86,103
374,4,4:23.0,L. Nance misses 2-pt layup at rim,,86,103
375,4,4:20.0,,Defensive rebound by M. Williams,86,103
376,4,4:14.0,,T. Parker makes 2-pt jump shot from 20 ft,86,105
377,4,3:50.0,C. Sexton misses 2-pt jump shot from 19 ft,,86,105
378,4,3:48.0,,Defensive rebound by M. Williams,86,105
379,4,3:37.0,,T. Parker misses 2-pt jump shot from 6 ft,86,105
