,QUARTER,TIME_REMAINING,MINNESOTA_ACTION,MEMPHIS_ACTION,MINNESOTA_SCORE,MEMPHIS_SCORE
201,2,2:34.0,Shooting foul by J. Jackson (drawn by K. Towns),,46,52
202,2,2:34.0,Minnesota full timeout,,46,52
203,2,2:34.0,,Y. Watanabe enters the game for J. Washburn,46,52
204,2,2:34.0,K. Towns makes free throw 1 of 2,,47,52
205,2,2:34.0,K. Towns makes free throw 2 of 2,,48,52
206,2,2:18.0,,Shooting foul by J. Okogie (drawn by B. Caboclo),48,52
207,2,2:18.0,,B. Caboclo makes free throw 1 of 2,48,53
208,2,2:18.0,,B. Caboclo makes free throw 2 of 2,48,54
209,2,2:07.0,J. Bayless makes 3-pt jump shot from 23 ft (assist by K. Towns),,51,54
210,2,1:50.0,,Personal foul by T. Gibson (drawn by J. Jackson),51,54
211,2,1:50.0,,J. Jackson makes free throw 1 of 2,51,55
212,2,1:50.0,,J. Jackson makes free throw 2 of 2,51,56
213,2,1:27.0,J. Okogie misses 2-pt jump shot from 9 ft,,51,56
214,2,1:23.0,,Defensive rebound by Y. Watanabe,51,56
215,2,1:21.0,,Y. Watanabe misses 2-pt jump shot from 19 ft,51,56
216,2,1:18.0,Defensive rebound by J. Okogie,,51,56
217,2,1:18.0,D. Šarić enters the game for K. Towns,,51,56
218,2,1:03.0,J. Okogie misses 2-pt jump shot from 2 ft (block by B. Caboclo),,51,56
219,2,1:03.0,Offensive rebound by Team,,51,56
220,2,0:59.0,T. Gibson misses 2-pt hook shot from 2 ft,,51,56
221,2,0:56.0,,Defensive rebound by J. Holiday,51,56
222,2,0:50.0,,M. Conley makes 3-pt jump shot from 26 ft,51,59
223,2,0:42.0,J. Bayless misses 3-pt jump shot from 27 ft,,51,59
224,2,0:42.0,,Defensive rebound by J. Jackson,51,59
225,2,0:30.0,,M. Conley makes 3-pt jump shot from 27 ft,51,62
226,2,0:10.0,A. Wiggins makes 3-pt jump shot from 26 ft (assist by J. Bayless),,54,62
227,2,0:05.0,,Shooting foul by T. Gibson (drawn by J. Jackson),54,62
228,2,0:05.0,,J. Jackson misses free throw 1 of 2,54,62
229,2,0:05.0,,Offensive rebound by Team,54,62
230,2,0:05.0,K. Towns enters the game for T. Gibson,,54,62
231,2,0:05.0,,J. Washburn enters the game for B. Caboclo,54,62
232,2,0:05.0,,J. Jackson makes free throw 2 of 2,54,63
233,2,0:04.0,Turnover by A. Wiggins (bad pass; steal by M. Conley),,54,63
234,2,0:02.0,,M. Conley makes 3-pt jump shot from 28 ft,54,66
235,3,11:34.0,T. Gibson makes 2-pt layup from 1 ft,,56,66
236,3,11:14.0,,J. Holiday misses 2-pt layup from 6 ft,56,66
237,3,11:11.0,Defensive rebound by T. Gibson,,56,66
238,3,11:05.0,K. Towns misses 3-pt jump shot from 26 ft,,56,66
239,3,11:03.0,,Defensive rebound by J. Jackson,56,66
240,3,10:52.0,,J. Jackson misses 2-pt hook shot from 5 ft,56,66
241,3,10:50.0,,Offensive rebound by I. Rabb,56,66
242,3,10:50.0,,Shooting foul by T. Gibson (drawn by I. Rabb),56,66
243,3,10:50.0,,I. Rabb misses free throw 1 of 2,56,66
244,3,10:50.0,,Offensive rebound by Team,56,66
245,3,10:50.0,D. Šarić enters the game for T. Gibson,,56,66
246,3,10:50.0,,I. Rabb makes free throw 2 of 2,56,67
247,3,10:37.0,Personal foul by M. Conley (drawn by K. Towns),,56,67
248,3,10:30.0,K. Towns makes 2-pt jump shot from 19 ft (assist by J. Bayless),,58,67
249,3,10:13.0,,J. Washburn misses 2-pt jump shot from 12 ft,58,67
250,3,10:10.0,Defensive rebound by K. Towns,,58,67
251,3,10:01.0,A. Wiggins misses 3-pt jump shot from 23 ft,,58,67
252,3,9:59.0,Offensive rebound by K. Towns,,58,67
253,3,9:57.0,K. Towns makes 2-pt dunk at rim,,60,67
254,3,9:44.0,,M. Conley misses 2-pt jump shot from 11 ft,60,67
255,3,9:41.0,,Offensive rebound by M. Conley,60,67
256,3,9:34.0,,M. Conley misses 2-pt jump shot from 3 ft,60,67
257,3,9:30.0,Defensive rebound by K. Towns,,60,67
258,3,9:28.0,D. Šarić misses 3-pt jump shot from 25 ft,,60,67
259,3,9:24.0,,Defensive rebound by I. Rabb,60,67
260,3,9:09.0,,J. Jackson misses 2-pt layup from 1 ft,60,67
261,3,9:07.0,Defensive rebound by J. Okogie,,60,67
262,3,9:02.0,J. Okogie misses 2-pt layup from 3 ft,,60,67
263,3,8:57.0,Offensive rebound by A. Wiggins,,60,67
264,3,8:57.0,A. Wiggins makes 2-pt layup at rim,,62,67
265,3,8:52.0,,Memphis full timeout,62,67
266,3,8:41.0,,I. Rabb makes 2-pt dunk from 1 ft (assist by M. Conley),62,69
267,3,8:24.0,K. Towns makes 2-pt hook shot from 6 ft (assist by D. Šarić),,64,69
268,3,8:11.0,,I. Rabb makes 2-pt jump shot from 14 ft (assist by M. Conley),64,71
269,3,7:46.0,J. Bayless misses 3-pt jump shot from 26 ft,,64,71
270,3,7:44.0,,Defensive rebound by J. Washburn,64,71
271,3,7:38.0,,Shooting foul by D. Šarić (drawn by M. Conley),64,71
272,3,7:38.0,,M. Conley makes free throw 1 of 2,64,72
273,3,7:38.0,,M. Conley makes free throw 2 of 2,64,73
274,3,7:19.0,Turnover by K. Towns (bad pass; steal by J. Jackson),,64,73
275,3,7:14.0,,J. Jackson makes 2-pt layup from 1 ft (assist by M. Conley),64,75
276,3,7:14.0,Minnesota full timeout,,64,75
277,3,7:01.0,Shooting foul by I. Rabb (drawn by A. Wiggins),,64,75
278,3,7:01.0,A. Wiggins makes free throw 1 of 2,,65,75
279,3,7:01.0,,B. Caboclo enters the game for I. Rabb,65,75
280,3,7:01.0,A. Wiggins misses free throw 2 of 2,,65,75
281,3,6:59.0,,Defensive rebound by B. Caboclo,65,75
282,3,6:45.0,,J. Jackson misses 2-pt jump shot from 13 ft,65,75
283,3,6:38.0,Defensive rebound by D. Šarić,,65,75
284,3,6:34.0,K. Towns makes 2-pt layup from 2 ft (assist by D. Šarić),,67,75
285,3,6:34.0,Shooting foul by J. Jackson (drawn by K. Towns),,67,75
286,3,6:34.0,L. Deng enters the game for J. Okogie,,67,75
287,3,6:34.0,K. Towns makes free throw 1 of 1,,68,75
288,3,6:12.0,,J. Jackson makes 3-pt jump shot from 26 ft (assist by J. Holiday),68,78
289,3,5:50.0,Turnover by K. Towns (lost ball; steal by M. Conley),,68,78
290,3,5:46.0,,M. Conley misses 2-pt layup from 1 ft (block by A. Wiggins),68,78
291,3,5:43.0,Defensive rebound by K. Towns,,68,78
292,3,5:39.0,D. Šarić misses 3-pt jump shot from 26 ft,,68,78
293,3,5:36.0,Offensive rebound by J. Bayless,,68,78
294,3,5:31.0,L. Deng makes 2-pt layup from 1 ft (assist by K. Towns),,70,78
295,3,5:13.0,,B. Caboclo misses 3-pt jump shot from 25 ft,70,78
296,3,5:10.0,Defensive rebound by L. Deng,,70,78
297,3,5:01.0,D. Šarić misses 2-pt layup from 1 ft,,70,78
298,3,4:55.0,,Defensive rebound by J. Holiday,70,78
299,3,4:39.0,,J. Holiday makes 2-pt jump shot from 14 ft (assist by M. Conley),70,80
300,3,4:20.0,Turnover by D. Šarić (3 sec),,70,80
301,3,4:20.0,,S. Mack enters the game for M. Conley,70,80
302,3,4:08.0,,J. Holiday makes 3-pt jump shot from 26 ft (assist by J. Jackson),70,83
303,3,3:51.0,,Violation by Team (kicked ball),70,83
304,3,3:51.0,,Y. Watanabe enters the game for J. Washburn,70,83
305,3,3:41.0,A. Wiggins misses 3-pt jump shot from 24 ft,,70,83
306,3,3:38.0,Offensive rebound by D. Šarić,,70,83
307,3,3:36.0,J. Bayless misses 3-pt jump shot from 26 ft,,70,83
308,3,3:33.0,Offensive rebound by A. Wiggins,,70,83
309,3,3:31.0,L. Deng makes 3-pt jump shot from 26 ft (assist by A. Wiggins),,73,83
310,3,3:18.0,,J. Holiday makes 2-pt jump shot from 15 ft (assist by S. Mack),73,85
311,3,3:01.0,L. Deng misses 3-pt jump shot from 24 ft,,73,85
312,3,2:57.0,,Defensive rebound by Y. Watanabe,73,85
313,3,2:49.0,,Personal foul by J. Bayless (drawn by J. Holiday),73,85
314,3,2:49.0,G. Dieng enters the game for K. Towns,,73,85
315,3,2:43.0,,J. Jackson misses 3-pt jump shot from 25 ft,73,85
316,3,2:40.0,Defensive rebound by L. Deng,,73,85
317,3,2:33.0,A. Wiggins misses 3-pt jump shot from 24 ft,,73,85
318,3,2:29.0,Offensive rebound by G. Dieng,,73,85
319,3,2:29.0,G. Dieng makes 2-pt layup at rim,,75,85
320,3,2:18.0,,Turnover by S. Mack (bad pass; steal by L. Deng),75,85
321,3,2:15.0,L. Deng makes 2-pt layup from 1 ft,,77,85
322,3,2:13.0,,Memphis full timeout,77,85
323,3,2:13.0,I. Canaan enters the game for J. Bayless,,77,85
324,3,2:13.0,A. Tolliver enters the game for A. Wiggins,,77,85
325,3,1:57.0,,J. Holiday misses 2-pt jump shot from 13 ft,77,85
326,3,1:55.0,Defensive rebound by D. Šarić,,77,85
327,3,1:41.0,L. Deng makes 2-pt jump shot from 15 ft (assist by I. Canaan),,79,85
328,3,1:24.0,,S. Mack misses 3-pt jump shot from 26 ft,79,85
329,3,1:21.0,Defensive rebound by G. Dieng,,79,85
330,3,1:14.0,G. Dieng makes 2-pt jump shot from 10 ft (assist by I. Canaan),,81,85
331,3,0:52.0,,J. Jackson misses 2-pt layup from 2 ft (block by G. Dieng),81,85
332,3,0:50.0,Defensive rebound by I. Canaan,,81,85
333,3,0:46.0,Turnover by L. Deng (bad pass),,81,85
334,3,0:46.0,,M. Conley enters the game for B. Caboclo,81,85
335,3,0:39.0,,Y. Watanabe misses 2-pt jump shot from 3 ft,81,85
336,3,0:37.0,Defensive rebound by G. Dieng,,81,85
337,3,0:30.0,L. Deng makes 2-pt layup from 1 ft (assist by I. Canaan),,83,85
338,3,0:06.0,,Y. Watanabe misses 3-pt jump shot from 23 ft,83,85
339,3,0:03.0,Defensive rebound by L. Deng,,83,85
340,3,0:00.0,I. Canaan misses 3-pt jump shot from 39 ft,,83,85
341,3,0:00.0,Offensive rebound by Team,,83,85
342,4,11:43.0,,J. Washburn misses 3-pt jump shot from 26 ft,83,85
343,4,11:40.0,Defensive rebound by A. Tolliver,,83,85
344,4,11:25.0,A. Tolliver misses 2-pt jump shot from 7 ft,,83,85
345,4,11:22.0,,Defensive rebound by I. Rabb,83,85
346,4,11:14.0,,Turnover by M. Conley (bad pass; steal by G. Dieng),83,85
347,4,11:02.0,Turnover by G. Dieng (lost ball; steal by S. Mack),,83,85
348,4,10:57.0,,Y. Watanabe makes 2-pt layup from 2 ft (assist by M. Conley),83,87
349,4,10:38.0,L. Deng misses 2-pt jump shot from 10 ft,,83,87
350,4,10:36.0,,Defensive rebound by Y. Watanabe,83,87
351,4,10:30.0,,J. Washburn misses 3-pt jump shot from 26 ft,83,87
352,4,10:27.0,Defensive rebound by A. Tolliver,,83,87
353,4,10:14.0,G. Dieng misses 3-pt jump shot from 24 ft,,83,87
354,4,10:10.0,,Defensive rebound by J. Washburn,83,87
355,4,9:56.0,,M. Conley makes 2-pt layup at rim,83,89
356,4,9:38.0,G. Dieng misses 2-pt hook shot from 1 ft,,83,89
357,4,9:36.0,,Defensive rebound by I. Rabb,83,89
358,4,9:22.0,,Y. Watanabe makes 3-pt jump shot from 23 ft (assist by J. Washburn),83,92
359,4,9:21.0,Minnesota full timeout,,83,92
360,4,9:21.0,J. Okogie enters the game for L. Deng,,83,92
361,4,9:21.0,,J. Holiday enters the game for M. Conley,83,92
362,4,8:57.0,A. Tolliver misses 3-pt jump shot from 24 ft,,83,92
363,4,8:57.0,Offensive rebound by Team,,83,92
364,4,8:57.0,Turnover by Team (shot clock),,83,92
365,4,8:57.0,D. Šarić enters the game for J. Bayless,,83,92
366,4,8:57.0,K. Towns enters the game for G. Dieng,,83,92
367,4,8:57.0,A. Wiggins enters the game for A. Tolliver,,83,92
368,4,8:45.0,,J. Holiday misses 2-pt jump shot from 19 ft (block by I. Canaan),83,92
369,4,8:42.0,,Offensive rebound by J. Holiday,83,92
370,4,8:34.0,,I. Rabb makes 2-pt layup from 1 ft,83,94
371,4,8:13.0,I. Canaan misses 3-pt jump shot from 26 ft,,83,94
372,4,8:11.0,,Defensive rebound by Team,83,94
373,4,8:05.0,,Personal foul by K. Towns (drawn by I. Rabb),83,94
374,4,8:05.0,J. Bayless enters the game for I. Canaan,,83,94
375,4,8:05.0,,J. Jackson enters the game for Y. Watanabe,83,94
376,4,7:56.0,,Personal foul by D. Šarić (drawn by I. Rabb),83,94
377,4,7:50.0,,S. Mack misses 3-pt jump shot from 26 ft,83,94
378,4,7:45.0,Defensive rebound by J. Okogie,,83,94
379,4,7:34.0,J. Bayless makes 2-pt jump shot from 21 ft (assist by D. Šarić),,85,94
380,4,7:14.0,,J. Washburn misses 2-pt jump shot from 12 ft,85,94
381,4,7:10.0,Defensive rebound by A. Wiggins,,85,94
382,4,7:02.0,A. Wiggins makes 2-pt layup from 1 ft,,87,94
383,4,7:02.0,,Memphis full timeout,87,94
384,4,7:02.0,,M. Conley enters the game for S. Mack,87,94
