,QUARTER,TIME_REMAINING,UTAH_ACTION,BROOKLYN_ACTION,UTAH_SCORE,BROOKLYN_SCORE
31,1,8:09.0,,Defensive rebound by R. Hollis-Jefferson,4,4
32,1,7:55.0,,D. Russell misses 2-pt jump shot from 19 ft,4,4
33,1,7:52.0,Defensive rebound by R. Gobert,,4,4
34,1,7:40.0,R. Gobert makes 2-pt dunk from 2 ft (assist by R. Rubio),,6,4
35,1,7:24.0,,D. Russell misses 2-pt layup from 3 ft,6,4
36,1,7:21.0,Defensive rebound by D. Mitchell,,6,4
37,1,7:13.0,Turnover by D. Mitchell (bad pass; steal by J. Harris),,6,4
38,1,7:10.0,,Shooting foul by R. Rubio (drawn by R. Hollis-Jefferson),6,4
39,1,7:10.0,,R. Hollis-Jefferson misses free throw 1 of 2,6,4
40,1,7:10.0,,Offensive rebound by Team,6,4
41,1,7:10.0,J. Crowder enters the game for D. Favors,,6,4
42,1,7:10.0,,R. Hollis-Jefferson makes free throw 2 of 2,6,5
43,1,6:55.0,Turnover by J. Crowder (bad pass; steal by R. Hollis-Jefferson),,6,5
44,1,6:50.0,,A. Crabbe misses 2-pt jump shot from 5 ft,6,5
45,1,6:50.0,,Offensive rebound by Team,6,5
46,1,6:50.0,Loose ball foul by R. Gobert (drawn by J. Allen),,6,5
47,1,6:50.0,,Brooklyn full timeout,6,5
48,1,6:40.0,,R. Hollis-Jefferson makes 2-pt dunk from 2 ft (assist by J. Harris),6,7
49,1,6:26.0,D. Mitchell misses 3-pt jump shot from 23 ft,,6,7
50,1,6:23.0,,Defensive rebound by R. Hollis-Jefferson,6,7
51,1,6:08.0,,R. Hollis-Jefferson misses 2-pt layup from 6 ft,6,7
52,1,6:03.0,,Offensive rebound by J. Allen,6,7
53,1,6:03.0,,J. Allen misses 2-pt layup from 10 ft,6,7
54,1,6:01.0,Defensive rebound by R. Gobert,,6,7
55,1,6:01.0,Turnover by R. Gobert (out of bounds lost ball),,6,7
56,1,6:01.0,,S. Dinwiddie enters the game for J. Harris,6,7
57,1,5:42.0,,D. Russell makes 2-pt jump shot from 20 ft,6,9
58,1,5:23.0,R. Gobert makes 2-pt dunk from 1 ft (assist by J. Ingles),,8,9
59,1,5:08.0,,D. Russell misses 2-pt jump shot from 15 ft,8,9
60,1,5:05.0,Defensive rebound by J. Ingles,,8,9
61,1,4:59.0,R. Rubio misses 3-pt jump shot from 26 ft,,8,9
62,1,4:56.0,,Defensive rebound by S. Dinwiddie,8,9
63,1,4:44.0,,D. Russell misses 2-pt jump shot from 12 ft,8,9
64,1,4:40.0,Defensive rebound by R. Gobert,,8,9
65,1,4:40.0,D. Exum enters the game for D. Mitchell,,8,9
66,1,4:40.0,,J. Dudley enters the game for R. Hollis-Jefferson,8,9
67,1,4:24.0,D. Exum misses 2-pt jump shot from 10 ft,,8,9
68,1,4:24.0,,Defensive rebound by D. Russell,8,9
69,1,4:16.0,,S. Dinwiddie misses 3-pt jump shot from 25 ft,8,9
70,1,4:13.0,Defensive rebound by R. Gobert,,8,9
71,1,4:00.0,J. Ingles makes 2-pt jump shot from 11 ft,,10,9
72,1,3:49.0,,J. Dudley misses 3-pt jump shot from 26 ft,10,9
73,1,3:45.0,Defensive rebound by R. Rubio,,10,9
74,1,3:41.0,Shooting foul by S. Dinwiddie (drawn by R. Gobert),,10,9
75,1,3:41.0,R. Gobert makes free throw 1 of 2,,11,9
76,1,3:41.0,R. Neto enters the game for J. Ingles,,11,9
77,1,3:41.0,R. O'Neale enters the game for R. Rubio,,11,9
78,1,3:41.0,,D. Carroll enters the game for J. Allen,11,9
79,1,3:41.0,,E. Davis enters the game for A. Crabbe,11,9
80,1,3:41.0,,S. Napier enters the game for D. Russell,11,9
81,1,3:41.0,R. Gobert misses free throw 2 of 2,,11,9
82,1,3:41.0,,Defensive rebound by E. Davis,11,9
83,1,3:24.0,,Turnover by D. Carroll (bad pass; steal by R. O'Neale),11,9
84,1,3:12.0,R. Neto makes 2-pt jump shot from 13 ft,,13,9
85,1,3:01.0,,S. Napier makes 3-pt jump shot from 25 ft,13,12
86,1,2:49.0,D. Exum misses 2-pt layup from 3 ft (block by S. Dinwiddie),,13,12
87,1,2:49.0,Offensive rebound by Team,,13,12
88,1,2:49.0,Utah full timeout,,13,12
89,1,2:49.0,D. Favors enters the game for D. Exum,,13,12
90,1,2:49.0,D. Mitchell enters the game for R. Gobert,,13,12
91,1,2:35.0,Turnover by D. Mitchell (lost ball; steal by S. Napier),,13,12
92,1,2:14.0,,S. Dinwiddie misses 3-pt jump shot from 24 ft,13,12
93,1,2:11.0,Defensive rebound by R. O'Neale,,13,12
94,1,1:55.0,D. Mitchell makes 2-pt jump shot from 13 ft,,15,12
95,1,1:35.0,,S. Dinwiddie makes 2-pt jump shot from 18 ft,15,14
96,1,1:22.0,R. Neto misses 3-pt jump shot from 25 ft,,15,14
97,1,1:19.0,,Defensive rebound by D. Carroll,15,14
98,1,1:11.0,,Turnover by E. Davis (lost ball; steal by J. Crowder),15,14
99,1,1:07.0,Turnover by J. Crowder (out of bounds lost ball),,15,14
100,1,0:55.0,,Turnover by S. Napier (back court),15,14
101,1,0:50.0,D. Mitchell misses 3-pt jump shot from 25 ft,,15,14
102,1,0:47.0,,Defensive rebound by E. Davis,15,14
103,1,0:38.0,,Personal foul by R. Neto (drawn by E. Davis),15,14
104,1,0:30.0,,S. Dinwiddie misses 2-pt jump shot from 12 ft,15,14
105,1,0:28.0,,Offensive rebound by E. Davis,15,14
106,1,0:26.0,,E. Davis misses 2-pt hook shot from 1 ft,15,14
107,1,0:23.0,Defensive rebound by D. Mitchell,,15,14
108,1,0:09.0,Shooting foul by S. Napier (drawn by D. Mitchell),,15,14
109,1,0:09.0,D. Mitchell makes free throw 1 of 2,,16,14
110,1,0:09.0,,J. Harris enters the game for E. Davis,16,14
111,1,0:09.0,D. Mitchell makes free throw 2 of 2,,17,14
112,1,0:03.0,,S. Napier makes 2-pt layup from 1 ft,17,16
113,1,0:00.0,R. Neto misses 2-pt jump shot from 20 ft,,17,16
114,1,0:00.0,Offensive rebound by Team,,17,16
115,2,11:47.0,,S. Napier misses 2-pt jump shot from 18 ft,17,16
116,2,11:43.0,Defensive rebound by R. O'Neale,,17,16
117,2,11:31.0,G. Niang misses 3-pt jump shot from 24 ft,,17,16
118,2,11:29.0,,Defensive rebound by E. Davis,17,16
119,2,11:26.0,,Personal foul by G. Niang (drawn by J. Dudley),17,16
120,2,11:15.0,,E. Davis makes 2-pt hook shot from 3 ft (assist by D. Russell),17,18
121,2,11:00.0,G. Niang misses 3-pt jump shot from 23 ft,,17,18
122,2,10:57.0,,Defensive rebound by D. Russell,17,18
123,2,10:48.0,,D. Russell makes 3-pt jump shot from 26 ft,17,21
124,2,10:21.0,G. Niang misses 2-pt hook shot from 13 ft,,17,21
125,2,10:19.0,,Defensive rebound by E. Davis,17,21
126,2,10:07.0,,D. Russell misses 3-pt jump shot from 26 ft,17,21
127,2,10:03.0,Defensive rebound by R. Neto,,17,21
128,2,9:57.0,R. Neto makes 2-pt jump shot from 10 ft,,19,21
129,2,9:41.0,,E. Davis misses 2-pt layup from 2 ft,19,21
130,2,9:37.0,,Offensive rebound by E. Davis,19,21
131,2,9:37.0,,E. Davis misses 2-pt layup at rim,19,21
132,2,9:36.0,Defensive rebound by R. O'Neale,,19,21
133,2,9:31.0,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Neto),,22,21
134,2,9:12.0,,S. Napier makes 3-pt jump shot from 25 ft,22,24
135,2,9:10.0,Utah full timeout,,22,24
136,2,9:10.0,D. Exum enters the game for D. Mitchell,,22,24
137,2,9:10.0,J. Ingles enters the game for G. Niang,,22,24
138,2,8:56.0,J. Ingles misses 3-pt jump shot from 26 ft,,22,24
139,2,8:52.0,,Defensive rebound by E. Davis,22,24
140,2,8:40.0,,D. Russell misses 2-pt jump shot from 10 ft,22,24
141,2,8:36.0,Defensive rebound by J. Ingles,,22,24
142,2,8:24.0,Turnover by D. Exum (lost ball; steal by S. Napier),,22,24
143,2,8:21.0,,Turnover by S. Napier (bad pass),22,24
144,2,8:03.0,Turnover by D. Exum (bad pass; steal by E. Davis),,22,24
145,2,7:47.0,,D. Carroll misses 3-pt jump shot from 25 ft,22,24
146,2,7:44.0,Defensive rebound by R. Neto,,22,24
147,2,7:40.0,R. Neto misses 2-pt layup from 6 ft (block by S. Napier),,22,24
148,2,7:35.0,Offensive rebound by R. Neto,,22,24
149,2,7:34.0,Turnover by R. Neto (bad pass; steal by J. Dudley),,22,24
150,2,7:31.0,,S. Napier misses 2-pt layup from 3 ft,22,24
151,2,7:31.0,,Offensive rebound by E. Davis,22,24
152,2,7:31.0,,E. Davis misses 2-pt layup at rim,22,24
153,2,7:31.0,Defensive rebound by D. Favors,,22,24
154,2,7:31.0,Personal foul by D. Carroll (drawn by D. Exum),,22,24
155,2,7:31.0,R. Gobert enters the game for D. Favors,,22,24
156,2,7:31.0,R. Rubio enters the game for R. Neto,,22,24
157,2,7:18.0,R. O'Neale misses 2-pt dunk from 3 ft (block by E. Davis),,22,24
158,2,7:18.0,Offensive rebound by Team,,22,24
159,2,7:18.0,,S. Dinwiddie enters the game for J. Dudley,22,24
160,2,7:18.0,,J. Harris enters the game for S. Napier,22,24
161,2,7:10.0,J. Ingles makes 3-pt jump shot from 26 ft (assist by R. Gobert),,25,24
162,2,6:46.0,,Turnover by D. Carroll (lost ball; steal by D. Exum),25,24
163,2,6:45.0,Turnover by D. Exum (out of bounds lost ball),,25,24
164,2,6:45.0,J. Crowder enters the game for D. Exum,,25,24
165,2,6:26.0,,D. Carroll makes 2-pt layup from 8 ft,25,26
166,2,6:26.0,Violation by Team (def goaltending),,25,26
167,2,6:26.0,,J. Allen enters the game for E. Davis,25,26
168,2,6:26.0,,A. Crabbe enters the game for D. Russell,25,26
169,2,6:06.0,R. Rubio misses 3-pt jump shot from 26 ft (block by S. Dinwiddie),,25,26
170,2,6:04.0,,Defensive rebound by Team,25,26
171,2,5:43.0,,A. Crabbe makes 3-pt jump shot from 27 ft (assist by J. Allen),25,29
172,2,5:18.0,Shooting foul by S. Dinwiddie (drawn by R. Rubio),,25,29
173,2,5:18.0,R. Rubio makes free throw 1 of 2,,26,29
174,2,5:18.0,D. Mitchell enters the game for R. O'Neale,,26,29
175,2,5:18.0,,R. Hollis-Jefferson enters the game for D. Carroll,26,29
176,2,5:18.0,R. Rubio makes free throw 2 of 2,,27,29
177,2,5:11.0,,J. Harris misses 3-pt jump shot from 26 ft,27,29
178,2,5:08.0,Defensive rebound by R. Gobert,,27,29
179,2,5:01.0,R. Rubio misses 2-pt jump shot from 14 ft,,27,29
180,2,4:58.0,Offensive rebound by R. Gobert,,27,29
181,2,4:54.0,Personal foul by S. Dinwiddie (drawn by J. Ingles),,27,29
182,2,4:54.0,,D. Russell enters the game for S. Dinwiddie,27,29
183,2,4:47.0,D. Mitchell makes 2-pt layup from 1 ft,,29,29
184,2,4:37.0,,D. Russell misses 2-pt layup from 3 ft (block by R. Gobert),29,29
185,2,4:34.0,,Offensive rebound by J. Allen,29,29
186,2,4:33.0,,J. Allen makes 2-pt dunk from 2 ft,29,31
187,2,4:22.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,31,31
188,2,4:05.0,,R. Hollis-Jefferson misses 2-pt jump shot from 4 ft (block by J. Crowder),31,31
189,2,4:05.0,,Offensive rebound by Team,31,31
190,2,3:58.0,,Personal foul by J. Ingles (drawn by A. Crabbe),31,31
191,2,3:58.0,,A. Crabbe makes 3-pt jump shot from 23 ft (assist by J. Harris),31,34
192,2,3:38.0,Shooting foul by J. Allen (drawn by R. Gobert),,31,34
193,2,3:38.0,R. Gobert misses free throw 1 of 2,,31,34
194,2,3:38.0,Offensive rebound by Team,,31,34
195,2,3:38.0,R. Gobert misses free throw 2 of 2,,31,34
196,2,3:35.0,,Defensive rebound by J. Allen,31,34
197,2,3:27.0,,Personal foul by J. Crowder (drawn by J. Allen),31,34
198,2,3:21.0,,A. Crabbe misses 2-pt jump shot from 23 ft,31,34
199,2,3:18.0,Defensive rebound by R. Gobert,,31,34
200,2,3:11.0,D. Mitchell makes 2-pt jump shot from 10 ft,,33,34
201,2,3:01.0,,D. Russell misses 3-pt jump shot from 25 ft,33,34
202,2,2:58.0,Defensive rebound by R. Gobert,,33,34
203,2,2:47.0,Personal foul by D. Russell (drawn by R. Rubio),,33,34
204,2,2:47.0,,Brooklyn full timeout,33,34
205,2,2:47.0,R. Rubio makes free throw 1 of 2,,34,34
206,2,2:47.0,R. Rubio makes free throw 2 of 2,,35,34
207,2,2:36.0,,Personal foul by R. Rubio (drawn by R. Hollis-Jefferson),35,34
208,2,2:25.0,,D. Russell misses 2-pt jump shot from 21 ft,35,34
209,2,2:22.0,Defensive rebound by R. Rubio,,35,34
210,2,2:09.0,J. Crowder makes 3-pt jump shot from 25 ft (assist by R. Rubio),,38,34
211,2,1:53.0,,A. Crabbe misses 3-pt jump shot from 24 ft,38,34
212,2,1:52.0,Defensive rebound by Team,,38,34
213,2,1:37.0,D. Mitchell misses 2-pt layup from 1 ft (block by A. Crabbe),,38,34
214,2,1:33.0,,Defensive rebound by R. Hollis-Jefferson,38,34
215,2,1:30.0,,Turnover by D. Russell (bad pass; steal by D. Mitchell),38,34
216,2,1:25.0,Turnover by D. Mitchell (lost ball; steal by A. Crabbe),,38,34
217,2,1:19.0,,J. Allen makes 2-pt dunk from 2 ft (assist by D. Russell),38,36
218,2,1:19.0,,Shooting foul by J. Crowder (drawn by J. Allen),38,36
219,2,1:19.0,,J. Allen makes free throw 1 of 1,38,37
220,2,1:02.0,R. Rubio misses 3-pt jump shot from 25 ft,,38,37
221,2,0:58.0,Offensive rebound by R. Gobert,,38,37
222,2,0:55.0,J. Ingles misses 3-pt jump shot from 28 ft,,38,37
223,2,0:52.0,,Defensive rebound by R. Hollis-Jefferson,38,37
224,2,0:42.0,,D. Russell makes 3-pt jump shot from 25 ft,38,40
225,2,0:30.0,R. Gobert makes 2-pt hook shot from 8 ft (assist by R. Rubio),,40,40
226,2,0:25.0,,D. Russell makes 2-pt jump shot from 6 ft,40,42
227,2,0:01.0,D. Mitchell makes 3-pt jump shot from 25 ft,,43,42
228,2,0:00.0,R. Gobert misses 2-pt layup from 3 ft,,43,42
229,2,0:00.0,Offensive rebound by Team,,43,42
230,2,0:00.0,,Turnover by A. Crabbe (step out of bounds),43,42
231,3,11:48.0,,A. Crabbe makes 3-pt jump shot from 25 ft (assist by D. Russell),43,45
232,3,11:24.0,D. Favors makes 3-pt jump shot from 22 ft (assist by R. Gobert),,46,45
233,3,11:12.0,,Turnover by D. Russell (bad pass; steal by D. Mitchell),46,45
234,3,11:07.0,D. Mitchell makes 2-pt layup from 1 ft,,48,45
235,3,10:52.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft,48,47
236,3,10:43.0,Turnover by R. Rubio (bad pass; steal by D. Russell),,48,47
237,3,10:38.0,,A. Crabbe misses 3-pt jump shot from 24 ft,48,47
238,3,10:36.0,Defensive rebound by R. Gobert,,48,47
239,3,10:26.0,R. Rubio misses 2-pt jump shot from 17 ft,,48,47
240,3,10:24.0,,Defensive rebound by R. Hollis-Jefferson,48,47
241,3,10:08.0,,D. Russell misses 2-pt layup from 5 ft (block by D. Favors),48,47
242,3,10:08.0,,Offensive rebound by Team,48,47
243,3,10:02.0,,Turnover by R. Hollis-Jefferson (lost ball; steal by J. Ingles),48,47
244,3,9:56.0,D. Mitchell misses 3-pt jump shot from 22 ft,,48,47
245,3,9:53.0,Offensive rebound by D. Favors,,48,47
246,3,9:46.0,D. Favors makes 2-pt layup from 1 ft (assist by J. Ingles),,50,47
247,3,9:38.0,,Shooting foul by D. Favors (drawn by J. Allen),50,47
248,3,9:38.0,,J. Allen makes free throw 1 of 2,50,48
249,3,9:38.0,,J. Allen misses free throw 2 of 2,50,48
250,3,9:36.0,Defensive rebound by D. Favors,,50,48
251,3,9:25.0,Turnover by R. Rubio (lost ball; steal by D. Russell),,50,48
252,3,9:22.0,,Shooting foul by D. Mitchell (drawn by J. Allen),50,48
253,3,9:22.0,,J. Allen makes free throw 1 of 2,50,49
254,3,9:22.0,,J. Allen misses free throw 2 of 2,50,49
255,3,9:20.0,Defensive rebound by D. Favors,,50,49
256,3,9:09.0,Turnover by D. Mitchell (bad pass; steal by J. Harris),,50,49
257,3,9:09.0,,Personal foul by D. Mitchell (drawn by R. Hollis-Jefferson),50,49
258,3,9:01.0,,Shooting foul by D. Favors (drawn by R. Hollis-Jefferson),50,49
259,3,9:01.0,,R. Hollis-Jefferson makes free throw 1 of 2,50,50
260,3,9:01.0,,R. Hollis-Jefferson misses free throw 2 of 2,50,50
261,3,8:59.0,Defensive rebound by D. Favors,,50,50
262,3,8:47.0,D. Mitchell misses 2-pt jump shot from 8 ft,,50,50
263,3,8:43.0,,Defensive rebound by J. Harris,50,50
264,3,8:35.0,,D. Russell misses 2-pt layup from 3 ft,50,50
265,3,8:33.0,,Offensive rebound by R. Hollis-Jefferson,50,50
266,3,8:29.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),50,53
267,3,8:02.0,Turnover by J. Ingles (bad pass; steal by D. Russell),,50,53
268,3,7:57.0,,J. Harris misses 3-pt jump shot from 25 ft,50,53
269,3,7:56.0,Defensive rebound by Team,,50,53
270,3,7:56.0,,Loose ball foul by R. Hollis-Jefferson (drawn by R. Gobert),50,53
271,3,7:41.0,R. Rubio misses 2-pt jump shot from 19 ft,,50,53
272,3,7:37.0,Offensive rebound by R. Gobert,,50,53
273,3,7:35.0,R. Gobert makes 2-pt layup from 3 ft,,52,53
274,3,7:19.0,,R. Hollis-Jefferson makes 2-pt jump shot from 6 ft,52,55
275,3,7:06.0,D. Favors makes 2-pt jump shot from 19 ft (assist by J. Ingles),,54,55
276,3,6:49.0,,Turnover by A. Crabbe (back court),54,55
277,3,6:49.0,,Brooklyn full timeout,54,55
278,3,6:49.0,J. Crowder enters the game for D. Favors,,54,55
279,3,6:49.0,R. O'Neale enters the game for D. Mitchell,,54,55
280,3,6:34.0,R. Rubio misses 2-pt jump shot from 9 ft,,54,55
281,3,6:31.0,,Defensive rebound by A. Crabbe,54,55
282,3,6:22.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),54,58
283,3,6:13.0,Offensive foul by J. Ingles (drawn by J. Harris),,54,58
284,3,6:13.0,Turnover by J. Ingles (offensive foul),,54,58
285,3,6:03.0,,Turnover by D. Russell (lost ball; steal by R. Gobert),54,58
286,3,5:48.0,R. O'Neale makes 2-pt layup from 2 ft (assist by J. Crowder),,56,58
287,3,5:38.0,,D. Russell misses 3-pt jump shot from 26 ft,56,58
288,3,5:34.0,,Offensive rebound by D. Russell,56,58
289,3,5:34.0,,D. Russell makes 2-pt jump shot from 19 ft,56,60
290,3,5:13.0,J. Ingles misses 3-pt jump shot from 26 ft,,56,60
291,3,5:10.0,,Defensive rebound by R. Hollis-Jefferson,56,60
292,3,5:02.0,,R. Hollis-Jefferson makes 2-pt jump shot from 2 ft (assist by D. Russell),56,62
293,3,4:41.0,J. Ingles makes 2-pt layup from 1 ft (assist by R. Gobert),,58,62
294,3,4:27.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by D. Russell),58,64
295,3,4:25.0,Utah full timeout,,58,64
296,3,4:25.0,R. Neto enters the game for R. Rubio,,58,64
297,3,4:25.0,,D. Carroll enters the game for A. Crabbe,58,64
298,3,4:25.0,,S. Dinwiddie enters the game for J. Harris,58,64
299,3,4:25.0,,J. Dudley enters the game for R. Hollis-Jefferson,58,64
300,3,4:05.0,R. Gobert makes 2-pt layup from 2 ft (assist by J. Ingles),,60,64
301,3,4:05.0,Shooting foul by J. Dudley (drawn by R. Gobert),,60,64
302,3,4:05.0,R. Gobert misses free throw 1 of 1,,60,64
303,3,4:05.0,,Defensive rebound by J. Allen,60,64
304,3,3:53.0,,D. Russell misses 2-pt jump shot from 20 ft,60,64
305,3,3:51.0,Defensive rebound by J. Ingles,,60,64
306,3,3:44.0,Personal foul by D. Carroll (drawn by R. Gobert),,60,64
307,3,3:44.0,,E. Davis enters the game for J. Allen,60,64
308,3,3:44.0,,S. Napier enters the game for D. Russell,60,64
309,3,3:36.0,Shooting foul by E. Davis (drawn by R. Gobert),,60,64
310,3,3:36.0,R. Gobert misses free throw 1 of 2,,60,64
311,3,3:36.0,Offensive rebound by Team,,60,64
312,3,3:36.0,R. Gobert makes free throw 2 of 2,,61,64
313,3,3:24.0,,S. Napier misses 2-pt jump shot from 21 ft,61,64
314,3,3:21.0,Defensive rebound by R. Gobert,,61,64
315,3,3:21.0,Personal take foul by S. Napier (drawn by R. Neto),,61,64
316,3,3:21.0,R. Neto makes free throw 1 of 2,,62,64
317,3,3:21.0,D. Favors enters the game for R. Gobert,,62,64
318,3,3:21.0,D. Mitchell enters the game for J. Ingles,,62,64
319,3,3:21.0,R. Neto makes free throw 2 of 2,,63,64
320,3,2:58.0,,S. Dinwiddie makes 3-pt jump shot from 27 ft,63,67
321,3,2:48.0,D. Mitchell misses 3-pt jump shot from 25 ft,,63,67
322,3,2:46.0,,Defensive rebound by D. Carroll,63,67
323,3,2:31.0,,Shooting foul by D. Mitchell (drawn by S. Dinwiddie),63,67
324,3,2:31.0,,S. Dinwiddie misses free throw 1 of 3,63,67
325,3,2:31.0,,Offensive rebound by Team,63,67
326,3,2:31.0,,S. Dinwiddie makes free throw 2 of 3,63,68
327,3,2:31.0,,S. Dinwiddie makes free throw 3 of 3,63,69
328,3,2:22.0,R. Neto misses 3-pt jump shot from 26 ft,,63,69
329,3,2:21.0,,Defensive rebound by S. Dinwiddie,63,69
330,3,2:08.0,,S. Dinwiddie makes 2-pt hook shot from 1 ft,63,71
331,3,1:57.0,J. Crowder misses 3-pt jump shot from 25 ft,,63,71
332,3,1:55.0,,Defensive rebound by E. Davis,63,71
333,3,1:46.0,,Shooting foul by J. Crowder (drawn by S. Dinwiddie),63,71
334,3,1:46.0,,S. Dinwiddie makes free throw 1 of 2,63,72
335,3,1:46.0,,S. Dinwiddie makes free throw 2 of 2,63,73
336,3,1:35.0,R. Neto makes 2-pt jump shot from 10 ft,,65,73
337,3,1:13.0,,Shooting foul by R. O'Neale (drawn by S. Dinwiddie),65,73
338,3,1:13.0,,S. Dinwiddie makes free throw 1 of 2,65,74
339,3,1:13.0,,S. Dinwiddie makes free throw 2 of 2,65,75
340,3,0:56.0,D. Mitchell makes 2-pt jump shot from 9 ft,,67,75
341,3,0:43.0,,S. Dinwiddie makes 3-pt jump shot from 26 ft,67,78
342,3,0:32.0,R. O'Neale makes 3-pt jump shot from 23 ft (assist by D. Mitchell),,70,78
343,3,0:19.0,,Offensive foul by S. Napier (drawn by R. Neto),70,78
344,3,0:19.0,,Turnover by S. Napier (offensive foul),70,78
345,3,0:19.0,,R. Hollis-Jefferson enters the game for S. Napier,70,78
346,3,0:06.0,Offensive foul by J. Crowder (drawn by R. Hollis-Jefferson),,70,78
347,3,0:06.0,Turnover by J. Crowder (offensive foul),,70,78
348,3,0:06.0,,S. Napier enters the game for E. Davis,70,78
349,3,0:00.0,,S. Dinwiddie misses 3-pt jump shot from 33 ft,70,78
350,3,0:00.0,Defensive rebound by D. Favors,,70,78
351,4,11:50.0,D. Mitchell misses 3-pt jump shot from 26 ft,,70,78
352,4,11:46.0,,Defensive rebound by J. Dudley,70,78
353,4,11:24.0,,Turnover by S. Dinwiddie (bad pass; steal by D. Mitchell),70,78
354,4,11:15.0,R. Neto makes 3-pt jump shot from 25 ft,,73,78
355,4,10:55.0,,Shooting foul by D. Favors (drawn by E. Davis),73,78
356,4,10:55.0,,E. Davis misses free throw 1 of 2,73,78
357,4,10:55.0,,Offensive rebound by Team,73,78
358,4,10:55.0,,E. Davis misses free throw 2 of 2,73,78
359,4,10:53.0,Defensive rebound by D. Favors,,73,78
360,4,10:40.0,D. Favors makes 2-pt dunk from 2 ft (assist by R. Neto),,75,78
361,4,10:10.0,,S. Napier misses 3-pt jump shot from 23 ft,75,78
362,4,10:07.0,Defensive rebound by D. Favors,,75,78
363,4,10:04.0,Turnover by R. Neto (traveling),,75,78
364,4,9:48.0,,J. Dudley misses 3-pt jump shot from 23 ft,75,78
365,4,9:43.0,,Offensive rebound by D. Carroll,75,78
366,4,9:33.0,,S. Dinwiddie makes 2-pt jump shot from 9 ft,75,80
367,4,9:18.0,D. Mitchell makes 2-pt jump shot from 11 ft,,77,80
368,4,9:07.0,,Personal foul by R. O'Neale (drawn by S. Napier),77,80
369,4,9:07.0,D. Exum enters the game for J. Crowder,,77,80
370,4,9:07.0,G. Niang enters the game for R. Neto,,77,80
371,4,8:53.0,,Shooting foul by G. Niang (drawn by S. Napier),77,80
372,4,8:53.0,,S. Napier makes free throw 1 of 2,77,81
373,4,8:53.0,J. Ingles enters the game for D. Mitchell,,77,81
374,4,8:53.0,,A. Crabbe enters the game for S. Dinwiddie,77,81
375,4,8:53.0,,S. Napier makes free throw 2 of 2,77,82
376,4,8:37.0,Personal foul by D. Carroll (drawn by D. Favors),,77,82
377,4,8:37.0,R. Rubio enters the game for G. Niang,,77,82
378,4,8:22.0,R. Rubio misses 3-pt jump shot from 24 ft,,77,82
379,4,8:19.0,,Defensive rebound by E. Davis,77,82
380,4,8:06.0,,Turnover by A. Crabbe (bad pass),77,82
