,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DALLAS_ACTION,OKLAHOMA CITY_SCORE,DALLAS_SCORE
138,2,8:41.0,,D. Finney-Smith makes free throw 1 of 1,35,37
139,2,8:32.0,D. Schröder makes 2-pt jump shot from 11 ft,,37,37
140,2,8:21.0,,Personal foul by P. Patterson (drawn by D. Nowitzki),37,37
141,2,8:12.0,,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by D. Harris),37,40
142,2,7:55.0,P. Patterson makes 3-pt jump shot from 24 ft (assist by D. Schröder),,40,40
143,2,7:30.0,,J. Barea makes 3-pt jump shot from 25 ft,40,43
144,2,7:15.0,S. Adams makes 2-pt hook shot from 6 ft,,42,43
145,2,7:15.0,,Violation by Team (def goaltending),42,43
146,2,7:04.0,Violation by Team (kicked ball),,42,43
147,2,6:56.0,,D. Harris makes 2-pt layup from 1 ft (assist by J. Barea),42,45
148,2,6:36.0,P. Patterson makes 3-pt jump shot from 25 ft (assist by D. Schröder),,45,45
149,2,6:22.0,,J. Barea misses 3-pt jump shot from 25 ft,45,45
150,2,6:20.0,Defensive rebound by D. Schröder,,45,45
151,2,6:13.0,R. Felton misses 3-pt jump shot from 25 ft,,45,45
152,2,6:10.0,,Defensive rebound by D. Harris,45,45
153,2,5:56.0,,J. Barea misses 2-pt layup from 5 ft,45,45
154,2,5:55.0,Defensive rebound by S. Adams,,45,45
155,2,5:55.0,Personal take foul by D. Harris (drawn by R. Westbrook),,45,45
156,2,5:55.0,P. George enters the game for P. Patterson,,45,45
157,2,5:55.0,J. Grant enters the game for D. Schröder,,45,45
158,2,5:55.0,,H. Barnes enters the game for D. Harris,45,45
159,2,5:55.0,,L. Dončić enters the game for D. Nowitzki,45,45
160,2,5:55.0,,D. Jordan enters the game for D. Powell,45,45
161,2,5:46.0,J. Grant makes 2-pt layup from 2 ft (assist by R. Felton),,47,45
162,2,5:46.0,Shooting foul by J. Barea (drawn by J. Grant),,47,45
163,2,5:46.0,J. Grant makes free throw 1 of 1,,48,45
164,2,5:28.0,,Turnover by J. Barea (bad pass; steal by R. Westbrook),48,45
165,2,5:17.0,Oklahoma City full timeout,,48,45
166,2,5:17.0,D. Schröder enters the game for R. Felton,,48,45
167,2,5:12.0,R. Westbrook makes 2-pt jump shot from 17 ft (assist by S. Adams),,50,45
168,2,4:50.0,,L. Dončić misses 3-pt jump shot from 25 ft,50,45
169,2,4:49.0,,Offensive rebound by D. Jordan,50,45
170,2,4:49.0,,Personal foul by J. Grant (drawn by D. Jordan),50,45
171,2,4:49.0,,D. Smith enters the game for J. Barea,50,45
172,2,4:36.0,,D. Smith misses 3-pt jump shot from 27 ft,50,45
173,2,4:31.0,Defensive rebound by S. Adams,,50,45
174,2,4:24.0,R. Westbrook misses 2-pt jump shot from 18 ft,,50,45
175,2,4:21.0,,Defensive rebound by D. Jordan,50,45
176,2,4:15.0,,Personal foul by R. Westbrook (drawn by D. Finney-Smith),50,45
177,2,4:15.0,,D. Finney-Smith makes free throw 1 of 2,50,46
178,2,4:15.0,,D. Finney-Smith makes free throw 2 of 2,50,47
179,2,4:03.0,P. George makes 2-pt layup from 2 ft (assist by R. Westbrook),,52,47
180,2,3:44.0,,H. Barnes misses 2-pt layup from 2 ft,52,47
181,2,3:42.0,Defensive rebound by S. Adams,,52,47
182,2,3:32.0,J. Grant misses 3-pt jump shot from 24 ft,,52,47
183,2,3:27.0,,Defensive rebound by H. Barnes,52,47
184,2,3:12.0,,Turnover by D. Smith (lost ball; steal by R. Westbrook),52,47
185,2,3:09.0,Turnover by R. Westbrook (offensive foul),,52,47
186,2,3:09.0,Offensive foul by R. Westbrook (drawn by D. Finney-Smith),,52,47
187,2,2:58.0,,Shooting foul by D. Schröder (drawn by D. Smith),52,47
188,2,2:58.0,,D. Smith makes free throw 1 of 2,52,48
189,2,2:58.0,,M. Kleber enters the game for D. Finney-Smith,52,48
190,2,2:58.0,,D. Smith makes free throw 2 of 2,52,49
191,2,2:37.0,P. George misses 3-pt jump shot from 23 ft,,52,49
192,2,2:34.0,,Defensive rebound by D. Jordan,52,49
193,2,2:21.0,,D. Smith makes 2-pt layup from 1 ft,52,51
194,2,2:12.0,Shooting foul by D. Smith (drawn by R. Westbrook),,52,51
195,2,2:12.0,R. Westbrook misses free throw 1 of 2,,52,51
196,2,2:12.0,Offensive rebound by Team,,52,51
197,2,2:12.0,R. Westbrook makes free throw 2 of 2,,53,51
198,2,2:02.0,,H. Barnes makes 2-pt layup from 2 ft (assist by L. Dončić),53,53
199,2,1:55.0,Turnover by R. Westbrook (bad pass; steal by L. Dončić),,53,53
200,2,1:45.0,,M. Kleber misses 3-pt jump shot from 27 ft,53,53
201,2,1:42.0,Defensive rebound by R. Westbrook,,53,53
202,2,1:40.0,J. Grant makes 2-pt dunk from 1 ft (assist by R. Westbrook),,55,53
203,2,1:20.0,,Turnover by L. Dončić (bad pass; steal by R. Westbrook),55,53
204,2,1:16.0,P. George makes 2-pt dunk from 1 ft (assist by R. Westbrook),,57,53
205,2,0:58.0,,L. Dončić makes 2-pt jump shot from 6 ft,57,55
206,2,0:39.0,P. George makes 2-pt jump shot from 20 ft,,59,55
207,2,0:20.0,,D. Jordan makes 2-pt layup at rim (assist by L. Dončić),59,57
208,2,0:01.0,R. Westbrook misses 3-pt jump shot from 27 ft,,59,57
209,2,0:01.0,,Defensive rebound by D. Smith,59,57
210,3,11:42.0,,M. Kleber misses 3-pt jump shot from 25 ft,59,57
211,3,11:39.0,Defensive rebound by R. Westbrook,,59,57
212,3,11:25.0,Turnover by P. George (lost ball; steal by D. Jordan),,59,57
213,3,11:17.0,,H. Barnes misses 3-pt jump shot from 23 ft,59,57
214,3,11:14.0,Defensive rebound by R. Westbrook,,59,57
215,3,11:07.0,R. Westbrook misses 2-pt jump shot from 17 ft,,59,57
216,3,11:04.0,Offensive rebound by P. George,,59,57
217,3,11:03.0,A. Nader misses 3-pt jump shot from 25 ft,,59,57
218,3,11:00.0,,Defensive rebound by L. Dončić,59,57
219,3,10:50.0,,Personal foul by J. Grant (drawn by M. Kleber),59,57
220,3,10:37.0,,D. Smith makes 3-pt jump shot from 26 ft (assist by L. Dončić),59,60
221,3,10:25.0,Personal foul by H. Barnes (drawn by P. George),,59,60
222,3,10:19.0,R. Westbrook misses 2-pt jump shot from 18 ft,,59,60
223,3,10:15.0,,Defensive rebound by D. Jordan,59,60
224,3,10:06.0,,L. Dončić misses 3-pt jump shot from 26 ft,59,60
225,3,10:03.0,Defensive rebound by P. George,,59,60
226,3,9:58.0,Turnover by P. George (bad pass),,59,60
227,3,9:46.0,,D. Smith makes 3-pt jump shot from 24 ft (assist by L. Dončić),59,63
228,3,9:28.0,Turnover by A. Nader (traveling),,59,63
229,3,9:17.0,,Offensive foul by D. Jordan (drawn by R. Westbrook),59,63
230,3,9:17.0,,Turnover by D. Jordan (offensive foul),59,63
231,3,9:00.0,J. Grant misses 2-pt layup from 3 ft (block by D. Jordan),,59,63
232,3,8:58.0,,Defensive rebound by M. Kleber,59,63
233,3,8:51.0,,H. Barnes misses 3-pt jump shot from 23 ft,59,63
234,3,8:46.0,Defensive rebound by A. Nader,,59,63
235,3,8:41.0,P. George misses 3-pt jump shot from 25 ft,,59,63
236,3,8:38.0,,Defensive rebound by D. Jordan,59,63
237,3,8:33.0,,Turnover by D. Jordan (bad pass; steal by J. Grant),59,63
238,3,8:29.0,J. Grant misses 2-pt layup from 2 ft,,59,63
239,3,8:25.0,,Defensive rebound by D. Jordan,59,63
240,3,8:09.0,,M. Kleber makes 3-pt jump shot from 26 ft (assist by L. Dončić),59,66
241,3,7:53.0,A. Nader misses 3-pt jump shot from 26 ft,,59,66
242,3,7:51.0,,Defensive rebound by D. Jordan,59,66
243,3,7:28.0,,L. Dončić makes 3-pt jump shot from 25 ft,59,69
244,3,7:26.0,Oklahoma City full timeout,,59,69
245,3,7:26.0,,Technical foul by D. Smith,59,69
246,3,7:26.0,P. George makes technical free throw,,60,69
247,3,7:15.0,P. George misses 2-pt jump shot from 8 ft,,60,69
248,3,7:13.0,,Defensive rebound by Team,60,69
249,3,7:02.0,,M. Kleber misses 3-pt jump shot from 23 ft,60,69
250,3,6:59.0,,Offensive rebound by Team,60,69
251,3,6:53.0,,D. Jordan misses 2-pt dunk from 2 ft,60,69
252,3,6:52.0,,Offensive rebound by H. Barnes,60,69
253,3,6:43.0,,Turnover by L. Dončić (traveling),60,69
254,3,6:33.0,J. Grant misses 2-pt layup from 4 ft (block by D. Jordan),,60,69
255,3,6:24.0,Offensive rebound by Team,,60,69
256,3,6:19.0,R. Westbrook misses 3-pt jump shot from 26 ft,,60,69
257,3,6:16.0,,Defensive rebound by D. Smith,60,69
258,3,5:54.0,,D. Smith makes 2-pt layup from 2 ft,60,71
259,3,5:47.0,Shooting foul by D. Jordan (drawn by P. George),,60,71
260,3,5:47.0,P. George misses free throw 1 of 2,,60,71
261,3,5:47.0,Offensive rebound by Team,,60,71
262,3,5:47.0,D. Schröder enters the game for A. Nader,,60,71
263,3,5:47.0,P. George misses free throw 2 of 2,,60,71
264,3,5:41.0,Offensive rebound by S. Adams,,60,71
265,3,5:26.0,R. Westbrook makes 2-pt layup from 1 ft (assist by S. Adams),,62,71
266,3,5:08.0,,D. Smith misses 3-pt jump shot from 26 ft,62,71
267,3,5:05.0,Defensive rebound by J. Grant,,62,71
268,3,5:00.0,R. Westbrook makes 2-pt layup from 2 ft,,64,71
269,3,5:00.0,,Dallas full timeout,64,71
270,3,4:48.0,,D. Smith misses 3-pt jump shot from 25 ft,64,71
271,3,4:45.0,,Offensive rebound by M. Kleber,64,71
272,3,4:33.0,,L. Dončić misses 3-pt jump shot from 27 ft,64,71
273,3,4:32.0,,Offensive rebound by Team,64,71
274,3,4:32.0,,Turnover by Team (shot clock),64,71
275,3,4:24.0,R. Westbrook misses 2-pt jump shot from 19 ft,,64,71
276,3,4:22.0,,Defensive rebound by Team,64,71
277,3,4:22.0,,Personal foul by S. Adams (drawn by D. Jordan),64,71
278,3,4:22.0,,J. Barea enters the game for D. Smith,64,71
279,3,4:07.0,,Turnover by L. Dončić (bad pass; steal by R. Westbrook),64,71
280,3,4:01.0,P. George misses 3-pt jump shot from 26 ft,,64,71
281,3,3:58.0,,Defensive rebound by M. Kleber,64,71
282,3,3:53.0,,H. Barnes misses 2-pt jump shot from 16 ft,64,71
283,3,3:49.0,Defensive rebound by S. Adams,,64,71
284,3,3:44.0,R. Westbrook misses 2-pt jump shot from 11 ft,,64,71
285,3,3:42.0,,Defensive rebound by H. Barnes,64,71
286,3,3:40.0,,Personal take foul by D. Schröder (drawn by J. Barea),64,71
287,3,3:40.0,,D. Finney-Smith enters the game for M. Kleber,64,71
288,3,3:27.0,,L. Dončić makes 2-pt layup from 1 ft,64,73
289,3,3:13.0,R. Westbrook misses 3-pt jump shot from 25 ft,,64,73
290,3,3:10.0,,Defensive rebound by H. Barnes,64,73
291,3,3:07.0,,Personal take foul by S. Adams (drawn by D. Jordan),64,73
292,3,3:05.0,Technical foul by R. Westbrook,,64,73
293,3,3:05.0,,H. Barnes makes technical free throw,64,74
294,3,3:01.0,,L. Dončić makes 2-pt dunk at rim (assist by D. Jordan),64,76
295,3,2:51.0,P. George makes 3-pt jump shot from 25 ft,,67,76
296,3,2:30.0,,L. Dončić makes 3-pt jump shot from 25 ft (assist by J. Barea),67,79
297,3,2:17.0,R. Westbrook misses 3-pt jump shot from 25 ft,,67,79
298,3,2:16.0,,Defensive rebound by Team,67,79
299,3,2:05.0,,L. Dončić misses 3-pt jump shot from 24 ft,67,79
300,3,2:03.0,Defensive rebound by D. Schröder,,67,79
301,3,1:57.0,P. George makes 2-pt jump shot from 14 ft,,69,79
302,3,1:31.0,,Turnover by H. Barnes (lost ball; steal by R. Westbrook),69,79
303,3,1:27.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),,71,79
304,3,1:11.0,,D. Finney-Smith misses 3-pt jump shot from 23 ft,71,79
305,3,1:10.0,,Offensive rebound by Team,71,79
306,3,1:10.0,,Personal foul by S. Adams (drawn by D. Jordan),71,79
307,3,1:10.0,,D. Jordan makes free throw 1 of 2,71,80
308,3,1:10.0,,D. Harris enters the game for L. Dončić,71,80
309,3,1:10.0,,D. Jordan makes free throw 2 of 2,71,81
310,3,0:54.0,R. Westbrook misses 3-pt jump shot from 25 ft,,71,81
311,3,0:50.0,Offensive rebound by P. George,,71,81
312,3,0:48.0,D. Schröder misses 2-pt jump shot from 9 ft,,71,81
313,3,0:45.0,,Defensive rebound by D. Jordan,71,81
314,3,0:29.0,,J. Barea makes 3-pt jump shot from 27 ft,71,84
315,3,0:10.0,S. Adams makes 2-pt jump shot from 12 ft (assist by R. Westbrook),,73,84
316,3,0:02.0,,J. Barea misses 3-pt jump shot from 30 ft,73,84
317,3,0:02.0,Defensive rebound by S. Adams,,73,84
318,3,0:00.0,S. Adams misses 3-pt jump shot from 78 ft,,73,84
319,3,0:00.0,Offensive rebound by Team,,73,84
320,4,11:48.0,D. Schröder misses 2-pt jump shot from 11 ft,,73,84
321,4,11:43.0,Offensive rebound by N. Noel,,73,84
322,4,11:43.0,N. Noel makes 2-pt layup from 1 ft,,75,84
323,4,11:37.0,,Personal foul by R. Felton (drawn by D. Harris),75,84
324,4,11:29.0,,Turnover by D. Powell (traveling),75,84
325,4,11:20.0,D. Schröder makes 2-pt jump shot from 17 ft,,77,84
326,4,11:04.0,,Turnover by D. Harris (offensive foul),77,84
327,4,11:04.0,,Offensive foul by D. Harris (drawn by R. Felton),77,84
328,4,10:53.0,D. Schröder misses 2-pt jump shot from 4 ft,,77,84
329,4,10:51.0,,Defensive rebound by D. Nowitzki,77,84
330,4,10:47.0,,D. Powell misses 2-pt layup from 1 ft,77,84
331,4,10:44.0,Defensive rebound by N. Noel,,77,84
332,4,10:39.0,Shooting foul by D. Powell (drawn by D. Schröder),,77,84
333,4,10:39.0,D. Schröder makes free throw 1 of 2,,78,84
334,4,10:39.0,D. Schröder misses free throw 2 of 2,,78,84
335,4,10:36.0,,Defensive rebound by D. Powell,78,84
336,4,10:27.0,,Shooting foul by H. Diallo (drawn by D. Powell),78,84
337,4,10:27.0,,D. Powell makes free throw 1 of 2,78,85
338,4,10:27.0,,D. Powell makes free throw 2 of 2,78,86
339,4,10:16.0,R. Felton makes 3-pt jump shot from 25 ft (assist by N. Noel),,81,86
340,4,9:50.0,,J. Barea misses 2-pt jump shot from 3 ft,81,86
341,4,9:47.0,Defensive rebound by H. Diallo,,81,86
342,4,9:41.0,D. Schröder misses 3-pt jump shot from 25 ft,,81,86
343,4,9:38.0,,Defensive rebound by D. Nowitzki,81,86
344,4,9:34.0,,Turnover by J. Barea (lost ball; steal by N. Noel),81,86
345,4,9:22.0,D. Schröder misses 2-pt layup from 3 ft,,81,86
346,4,9:22.0,,Defensive rebound by Team,81,86
347,4,9:10.0,,Shooting foul by R. Felton (drawn by D. Powell),81,86
348,4,9:10.0,,D. Powell misses free throw 1 of 2,81,86
349,4,9:10.0,,Offensive rebound by Team,81,86
350,4,9:10.0,,D. Powell misses free throw 2 of 2,81,86
351,4,9:07.0,Defensive rebound by N. Noel,,81,86
352,4,8:55.0,H. Diallo makes 2-pt layup from 2 ft (assist by D. Schröder),,83,86
353,4,8:55.0,Shooting foul by D. Nowitzki (drawn by H. Diallo),,83,86
354,4,8:55.0,,Dallas full timeout,83,86
355,4,8:55.0,,M. Kleber enters the game for D. Nowitzki,83,86
356,4,8:55.0,H. Diallo makes free throw 1 of 1,,84,86
357,4,8:37.0,,D. Harris misses 3-pt jump shot from 25 ft,84,86
358,4,8:34.0,Defensive rebound by P. Patterson,,84,86
359,4,8:28.0,D. Schröder misses 2-pt layup from 7 ft,,84,86
360,4,8:26.0,Offensive rebound by D. Schröder,,84,86
361,4,8:16.0,D. Schröder makes 2-pt jump shot from 8 ft,,86,86
362,4,7:56.0,,D. Powell makes 2-pt layup from 1 ft (assist by J. Barea),86,88
363,4,7:41.0,D. Schröder misses 3-pt jump shot from 26 ft,,86,88
364,4,7:38.0,,Defensive rebound by M. Kleber,86,88
365,4,7:29.0,,D. Powell misses 2-pt layup from 6 ft,86,88
366,4,7:27.0,Defensive rebound by H. Diallo,,86,88
367,4,7:21.0,Personal foul by J. Barea (drawn by N. Noel),,86,88
368,4,7:21.0,R. Westbrook enters the game for R. Felton,,86,88
369,4,7:11.0,R. Westbrook misses 3-pt jump shot from 26 ft,,86,88
370,4,7:10.0,Offensive rebound by Team,,86,88
371,4,7:10.0,,Loose ball foul by D. Finney-Smith (drawn by P. Patterson),86,88
372,4,6:56.0,D. Schröder makes 2-pt layup from 5 ft,,88,88
373,4,6:43.0,,D. Powell misses 2-pt layup from 5 ft (block by N. Noel),88,88
374,4,6:40.0,Defensive rebound by R. Westbrook,,88,88
375,4,6:37.0,P. Patterson makes 2-pt dunk from 1 ft (assist by H. Diallo),,90,88
376,4,6:37.0,,Dallas full timeout,90,88
377,4,6:37.0,S. Adams enters the game for H. Diallo,,90,88
378,4,6:37.0,P. George enters the game for N. Noel,,90,88
379,4,6:37.0,,H. Barnes enters the game for J. Barea,90,88
380,4,6:37.0,,L. Dončić enters the game for D. Finney-Smith,90,88
381,4,6:37.0,,D. Jordan enters the game for D. Harris,90,88
382,4,6:37.0,,D. Smith enters the game for D. Powell,90,88
383,4,6:13.0,,H. Barnes makes 2-pt jump shot from 15 ft (assist by D. Smith),90,90
384,4,5:56.0,P. George misses 3-pt jump shot from 23 ft,,90,90
385,4,5:54.0,,Defensive rebound by D. Jordan,90,90
386,4,5:30.0,,L. Dončić makes 3-pt jump shot from 25 ft,90,93
