,QUARTER,TIME_REMAINING,MIAMI_ACTION,ORLANDO_ACTION,MIAMI_SCORE,ORLANDO_SCORE
122,2,9:45.0,J. Richardson makes free throw 1 of 1,,37,18
123,2,9:29.0,,T. Ross misses 2-pt jump shot from 10 ft,37,18
124,2,9:27.0,,Offensive rebound by M. Bamba,37,18
125,2,9:25.0,,M. Bamba makes 2-pt layup from 2 ft,37,20
126,2,9:15.0,Shooting foul by M. Bamba (drawn by B. Adebayo),,37,20
127,2,9:15.0,B. Adebayo misses free throw 1 of 2,,37,20
128,2,9:15.0,Offensive rebound by Team,,37,20
129,2,9:15.0,B. Adebayo makes free throw 2 of 2,,38,20
130,2,9:04.0,,Turnover by D. Augustin (bad pass; steal by B. Adebayo),38,20
131,2,8:48.0,B. Adebayo misses 2-pt jump shot from 16 ft,,38,20
132,2,8:45.0,,Defensive rebound by T. Ross,38,20
133,2,8:33.0,,J. Simmons makes 2-pt jump shot from 15 ft,38,22
134,2,8:20.0,J. Richardson misses 2-pt jump shot from 17 ft,,38,22
135,2,8:17.0,Offensive rebound by J. Richardson,,38,22
136,2,8:09.0,J. Richardson misses 2-pt layup from 6 ft (block by M. Bamba),,38,22
137,2,8:05.0,Offensive rebound by B. Adebayo,,38,22
138,2,8:05.0,B. Adebayo misses 2-pt layup from 2 ft,,38,22
139,2,8:05.0,Offensive rebound by Team,,38,22
140,2,8:05.0,,J. Grant enters the game for D. Augustin,38,22
141,2,7:56.0,D. Wade misses 2-pt jump shot from 18 ft,,38,22
142,2,7:52.0,Offensive rebound by B. Adebayo,,38,22
143,2,7:51.0,K. Olynyk makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,41,22
144,2,7:42.0,,Orlando full timeout,41,22
145,2,7:42.0,W. Ellington enters the game for J. Richardson,,41,22
146,2,7:42.0,J. Winslow enters the game for D. Wade,,41,22
147,2,7:42.0,,E. Fournier enters the game for J. Simmons,41,22
148,2,7:37.0,,Personal foul by W. Ellington (drawn by J. Grant),41,22
149,2,7:26.0,,T. Ross makes 3-pt jump shot from 28 ft (assist by E. Fournier),41,25
150,2,7:01.0,Shooting foul by J. Grant (drawn by J. Winslow),,41,25
151,2,7:01.0,J. Winslow makes free throw 1 of 2,,42,25
152,2,7:01.0,J. Winslow misses free throw 2 of 2,,42,25
153,2,6:58.0,,Defensive rebound by A. Gordon,42,25
154,2,6:50.0,,J. Grant makes 3-pt jump shot from 25 ft (assist by A. Gordon),42,28
155,2,6:44.0,Turnover by B. Adebayo (traveling),,42,28
156,2,6:39.0,,Personal foul by W. Ellington (drawn by J. Grant),42,28
157,2,6:28.0,,Personal foul by D. Jones (drawn by E. Fournier),42,28
158,2,6:28.0,,E. Fournier makes free throw 1 of 2,42,29
159,2,6:28.0,T. Johnson enters the game for B. Adebayo,,42,29
160,2,6:28.0,H. Whiteside enters the game for D. Jones,,42,29
161,2,6:28.0,,E. Fournier makes free throw 2 of 2,42,30
162,2,6:21.0,Personal foul by A. Gordon (drawn by K. Olynyk),,42,30
163,2,6:21.0,K. Olynyk misses free throw 1 of 2,,42,30
164,2,6:21.0,Offensive rebound by Team,,42,30
165,2,6:21.0,,J. Isaac enters the game for M. Bamba,42,30
166,2,6:21.0,,N. Vučević enters the game for A. Gordon,42,30
167,2,6:21.0,K. Olynyk makes free throw 2 of 2,,43,30
168,2,6:13.0,,T. Ross misses 3-pt jump shot from 26 ft,43,30
169,2,6:09.0,Defensive rebound by K. Olynyk,,43,30
170,2,5:53.0,Turnover by H. Whiteside (bad pass),,43,30
171,2,5:35.0,,E. Fournier makes 2-pt jump shot from 19 ft,43,32
172,2,5:19.0,J. Winslow misses 3-pt jump shot from 26 ft,,43,32
173,2,5:15.0,,Defensive rebound by E. Fournier,43,32
174,2,5:10.0,,N. Vučević makes 2-pt layup from 2 ft (assist by E. Fournier),43,34
175,2,5:10.0,,Shooting foul by H. Whiteside (drawn by N. Vučević),43,34
176,2,5:10.0,,N. Vučević misses free throw 1 of 1,43,34
177,2,5:04.0,,Offensive rebound by J. Isaac,43,34
178,2,5:02.0,,E. Fournier misses 3-pt jump shot from 23 ft,43,34
179,2,5:01.0,,Offensive rebound by J. Isaac,43,34
180,2,5:01.0,,J. Isaac makes 2-pt dunk at rim,43,36
181,2,5:01.0,Miami full timeout,,43,36
182,2,5:01.0,J. Johnson enters the game for W. Ellington,,43,36
183,2,5:01.0,J. Richardson enters the game for K. Olynyk,,43,36
184,2,4:51.0,T. Johnson misses 2-pt jump shot from 12 ft,,43,36
185,2,4:49.0,,Defensive rebound by E. Fournier,43,36
186,2,4:49.0,,Personal foul by H. Whiteside (drawn by E. Fournier),43,36
187,2,4:49.0,,E. Fournier misses free throw 1 of 2,43,36
188,2,4:49.0,,Offensive rebound by Team,43,36
189,2,4:49.0,,E. Fournier misses free throw 2 of 2,43,36
190,2,4:46.0,Defensive rebound by H. Whiteside,,43,36
191,2,4:25.0,J. Richardson misses 3-pt jump shot from 26 ft,,43,36
192,2,4:22.0,,Defensive rebound by N. Vučević,43,36
193,2,4:14.0,,E. Fournier misses 2-pt layup from 1 ft (block by H. Whiteside),43,36
194,2,4:12.0,Defensive rebound by J. Richardson,,43,36
195,2,3:57.0,Turnover by J. Winslow (lost ball; steal by J. Grant),,43,36
196,2,3:52.0,,Turnover by T. Ross (bad pass),43,36
197,2,3:43.0,Turnover by J. Winslow (bad pass),,43,36
198,2,3:29.0,,Personal foul by J. Johnson (drawn by J. Isaac),43,36
199,2,3:29.0,,J. Isaac makes free throw 1 of 2,43,37
200,2,3:29.0,,J. Isaac makes free throw 2 of 2,43,38
201,2,3:16.0,J. Richardson makes 3-pt jump shot from 27 ft (assist by T. Johnson),,46,38
202,2,2:57.0,,N. Vučević misses 2-pt hook shot from 8 ft,46,38
203,2,2:54.0,Defensive rebound by J. Winslow,,46,38
204,2,2:50.0,J. Winslow makes 2-pt jump shot from 7 ft,,48,38
205,2,2:38.0,,J. Isaac misses 3-pt jump shot from 25 ft,48,38
206,2,2:38.0,,Offensive rebound by J. Grant,48,38
207,2,2:34.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by J. Grant),48,41
208,2,2:15.0,T. Johnson misses 2-pt jump shot from 15 ft,,48,41
209,2,2:13.0,,Defensive rebound by N. Vučević,48,41
210,2,2:03.0,,Personal foul by J. Winslow (drawn by N. Vučević),48,41
211,2,2:03.0,,N. Vučević makes free throw 1 of 2,48,42
212,2,2:03.0,B. Adebayo enters the game for H. Whiteside,,48,42
213,2,2:03.0,D. Wade enters the game for J. Winslow,,48,42
214,2,2:03.0,,N. Vučević misses free throw 2 of 2,48,42
215,2,2:03.0,,Offensive rebound by Team,48,42
216,2,1:45.0,,J. Isaac misses 2-pt jump shot from 22 ft,48,42
217,2,1:42.0,,Offensive rebound by E. Fournier,48,42
218,2,1:42.0,,Turnover by E. Fournier (bad pass),48,42
219,2,1:27.0,D. Wade makes 2-pt jump shot from 12 ft (assist by B. Adebayo),,50,42
220,2,1:27.0,Shooting foul by N. Vučević (drawn by D. Wade),,50,42
221,2,1:27.0,D. Wade makes free throw 1 of 1,,51,42
222,2,1:04.0,,T. Ross misses 3-pt jump shot from 27 ft,51,42
223,2,1:01.0,,Offensive rebound by N. Vučević,51,42
224,2,1:01.0,,Turnover by N. Vučević (traveling),51,42
225,2,0:49.0,D. Wade makes 2-pt jump shot from 11 ft (assist by B. Adebayo),,53,42
226,2,0:40.0,,J. Grant misses 2-pt jump shot from 15 ft,53,42
227,2,0:38.0,Defensive rebound by J. Johnson,,53,42
228,2,0:24.0,D. Wade misses 3-pt jump shot from 25 ft,,53,42
229,2,0:20.0,,Defensive rebound by J. Isaac,53,42
230,2,0:19.0,,Personal foul by J. Johnson (drawn by J. Isaac),53,42
231,2,0:19.0,,J. Isaac makes free throw 1 of 2,53,43
232,2,0:19.0,,J. Isaac makes free throw 2 of 2,53,44
233,2,0:00.0,J. Richardson misses 3-pt jump shot from 26 ft,,53,44
234,2,0:00.0,Offensive rebound by Team,,53,44
235,3,11:50.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Richardson),,56,44
236,3,11:33.0,,A. Gordon misses 2-pt jump shot from 19 ft,56,44
237,3,11:31.0,Defensive rebound by Team,,56,44
238,3,11:18.0,J. Richardson misses 3-pt jump shot from 26 ft,,56,44
239,3,11:15.0,,Defensive rebound by J. Isaac,56,44
240,3,11:01.0,,E. Fournier misses 3-pt jump shot from 25 ft,56,44
241,3,10:58.0,Defensive rebound by T. Johnson,,56,44
242,3,10:51.0,Turnover by T. Johnson (bad pass; steal by E. Fournier),,56,44
243,3,10:45.0,,E. Fournier makes 3-pt jump shot from 26 ft (assist by A. Gordon),56,47
244,3,10:22.0,T. Johnson makes 2-pt jump shot from 6 ft (assist by J. Johnson),,58,47
245,3,10:07.0,,E. Fournier misses 3-pt jump shot from 25 ft,58,47
246,3,10:03.0,Defensive rebound by H. Whiteside,,58,47
247,3,9:56.0,T. Johnson makes 3-pt jump shot from 25 ft (assist by J. Winslow),,61,47
248,3,9:43.0,,D. Augustin makes 2-pt jump shot from 21 ft,61,49
249,3,9:23.0,T. Johnson misses 3-pt jump shot from 26 ft,,61,49
250,3,9:21.0,,Defensive rebound by J. Isaac,61,49
251,3,9:15.0,,J. Isaac makes 2-pt layup from 6 ft,61,51
252,3,8:59.0,Personal foul by E. Fournier (drawn by J. Winslow),,61,51
253,3,8:50.0,Personal foul by E. Fournier (drawn by J. Richardson),,61,51
254,3,8:38.0,J. Winslow makes 2-pt jump shot from 2 ft,,63,51
255,3,8:25.0,,Turnover by D. Augustin (bad pass; steal by J. Johnson),63,51
256,3,8:20.0,H. Whiteside makes 2-pt layup from 4 ft (assist by J. Winslow),,65,51
257,3,8:20.0,Shooting foul by D. Augustin (drawn by H. Whiteside),,65,51
258,3,8:20.0,H. Whiteside misses free throw 1 of 1,,65,51
259,3,8:17.0,,Defensive rebound by A. Gordon,65,51
260,3,8:05.0,,A. Gordon makes 3-pt jump shot from 26 ft (assist by J. Isaac),65,54
261,3,7:54.0,Personal foul by D. Augustin (drawn by T. Johnson),,65,54
262,3,7:54.0,,J. Grant enters the game for D. Augustin,65,54
263,3,7:44.0,T. Johnson makes 3-pt jump shot from 27 ft (assist by J. Johnson),,68,54
264,3,7:42.0,,Orlando full timeout,68,54
265,3,7:34.0,,Turnover by N. Vučević (bad pass; steal by J. Winslow),68,54
266,3,7:24.0,,Violation by Team (kicked ball),68,54
267,3,7:13.0,H. Whiteside makes 2-pt dunk from 3 ft (assist by J. Johnson),,70,54
268,3,6:59.0,,Turnover by J. Grant (bad pass; steal by H. Whiteside),70,54
269,3,6:53.0,J. Winslow makes 2-pt jump shot from 7 ft (assist by J. Richardson),,72,54
270,3,6:42.0,,Shooting foul by T. Johnson (drawn by J. Grant),72,54
271,3,6:42.0,,J. Grant makes free throw 1 of 2,72,55
272,3,6:42.0,,J. Grant makes free throw 2 of 2,72,56
273,3,6:35.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by H. Whiteside),,75,56
274,3,6:35.0,Shooting foul by J. Grant (drawn by T. Johnson),,75,56
275,3,6:35.0,T. Johnson makes free throw 1 of 1,,76,56
276,3,6:21.0,,A. Gordon makes 3-pt jump shot from 24 ft (assist by E. Fournier),76,59
277,3,6:06.0,H. Whiteside misses 2-pt layup from 4 ft,,76,59
278,3,6:04.0,,Defensive rebound by J. Isaac,76,59
279,3,5:56.0,,N. Vučević misses 2-pt jump shot from 18 ft,76,59
280,3,5:53.0,Defensive rebound by J. Richardson,,76,59
281,3,5:40.0,T. Johnson makes 3-pt jump shot from 26 ft (assist by J. Johnson),,79,59
282,3,5:26.0,,Shooting foul by J. Winslow (drawn by E. Fournier),79,59
283,3,5:26.0,,E. Fournier makes free throw 1 of 2,79,60
284,3,5:26.0,D. Wade enters the game for J. Richardson,,79,60
285,3,5:26.0,,J. Simmons enters the game for A. Gordon,79,60
286,3,5:26.0,,E. Fournier makes free throw 2 of 2,79,61
287,3,5:12.0,H. Whiteside makes 2-pt dunk from 2 ft (assist by D. Wade),,81,61
288,3,5:12.0,Shooting foul by E. Fournier (drawn by H. Whiteside),,81,61
289,3,5:12.0,H. Whiteside misses free throw 1 of 1,,81,61
290,3,5:10.0,Offensive rebound by J. Winslow,,81,61
291,3,5:00.0,J. Winslow makes 2-pt layup from 3 ft,,83,61
292,3,4:37.0,,Turnover by J. Isaac (lost ball; steal by J. Winslow),83,61
293,3,4:20.0,Turnover by H. Whiteside (traveling),,83,61
294,3,4:08.0,,Shooting foul by H. Whiteside (drawn by N. Vučević),83,61
295,3,4:08.0,,N. Vučević misses free throw 1 of 2,83,61
296,3,4:08.0,,Offensive rebound by Team,83,61
297,3,4:08.0,,T. Ross enters the game for E. Fournier,83,61
298,3,4:08.0,,N. Vučević makes free throw 2 of 2,83,62
299,3,3:43.0,J. Winslow makes 3-pt jump shot from 23 ft (assist by D. Wade),,86,62
300,3,3:27.0,,J. Isaac misses 2-pt layup from 4 ft,86,62
301,3,3:25.0,Defensive rebound by J. Winslow,,86,62
302,3,3:09.0,T. Johnson makes 2-pt jump shot from 11 ft,,88,62
303,3,3:09.0,,Orlando full timeout,88,62
304,3,3:09.0,,A. Gordon enters the game for J. Isaac,88,62
305,3,2:54.0,,Personal foul by J. Winslow (drawn by J. Simmons),88,62
306,3,2:54.0,J. Richardson enters the game for J. Winslow,,88,62
307,3,2:50.0,,J. Simmons makes 2-pt jump shot from 21 ft (assist by A. Gordon),88,64
308,3,2:34.0,Offensive foul by H. Whiteside (drawn by T. Ross),,88,64
309,3,2:34.0,Turnover by H. Whiteside (offensive foul),,88,64
310,3,2:21.0,,Shooting foul by J. Johnson (drawn by A. Gordon),88,64
311,3,2:21.0,,A. Gordon makes free throw 1 of 2,88,65
312,3,2:21.0,B. Adebayo enters the game for H. Whiteside,,88,65
313,3,2:21.0,,A. Gordon makes free throw 2 of 2,88,66
314,3,2:05.0,Turnover by T. Johnson (bad pass; steal by A. Gordon),,88,66
315,3,1:55.0,,Shooting foul by B. Adebayo (drawn by A. Gordon),88,66
316,3,1:55.0,,A. Gordon makes free throw 1 of 2,88,67
317,3,1:55.0,,A. Gordon makes free throw 2 of 2,88,68
318,3,1:55.0,Miami full timeout,,88,68
319,3,1:40.0,D. Wade misses 2-pt jump shot from 19 ft,,88,68
320,3,1:37.0,,Defensive rebound by Team,88,68
321,3,1:24.0,,J. Grant misses 3-pt jump shot from 25 ft,88,68
322,3,1:20.0,Defensive rebound by J. Johnson,,88,68
323,3,1:06.0,T. Johnson misses 2-pt jump shot from 11 ft,,88,68
324,3,1:04.0,,Defensive rebound by T. Ross,88,68
325,3,0:58.0,,Personal foul by J. Johnson (drawn by T. Ross),88,68
326,3,0:58.0,,T. Ross makes free throw 1 of 2,88,69
327,3,0:58.0,D. Jones enters the game for J. Johnson,,88,69
328,3,0:58.0,,T. Ross misses free throw 2 of 2,88,69
329,3,0:56.0,Defensive rebound by J. Richardson,,88,69
330,3,0:38.0,J. Richardson misses 2-pt jump shot from 16 ft,,88,69
331,3,0:35.0,Offensive rebound by J. Richardson,,88,69
332,3,0:25.0,D. Wade makes 2-pt layup from 1 ft,,90,69
333,3,0:04.0,,J. Grant makes 2-pt jump shot from 9 ft,90,71
334,3,0:00.0,D. Wade misses 3-pt jump shot from 24 ft,,90,71
335,3,0:00.0,Offensive rebound by Team,,90,71
336,4,11:38.0,,M. Bamba makes 2-pt layup at rim (assist by A. Gordon),90,73
337,4,11:16.0,D. Wade misses 2-pt jump shot from 11 ft,,90,73
338,4,11:13.0,,Defensive rebound by M. Bamba,90,73
339,4,11:07.0,,Turnover by J. Simmons (step out of bounds),90,73
340,4,10:52.0,Turnover by J. Richardson (dbl dribble),,90,73
341,4,10:37.0,,Turnover by J. Simmons (bad pass; steal by J. Richardson),90,73
342,4,10:21.0,K. Olynyk makes 2-pt hook shot from 9 ft (assist by D. Wade),,92,73
343,4,9:58.0,,J. Simmons makes 2-pt jump shot from 10 ft (assist by M. Bamba),92,75
344,4,9:33.0,Offensive foul by B. Adebayo (drawn by M. Bamba),,92,75
345,4,9:33.0,Turnover by B. Adebayo (offensive foul),,92,75
346,4,9:25.0,Violation by Team (kicked ball),,92,75
347,4,9:16.0,,M. Bamba misses 2-pt jump shot from 15 ft,92,75
348,4,9:12.0,Defensive rebound by B. Adebayo,,92,75
349,4,9:06.0,D. Wade misses 3-pt jump shot from 26 ft,,92,75
350,4,9:05.0,,Defensive rebound by Team,92,75
351,4,9:05.0,Loose ball foul by B. Adebayo (drawn by M. Bamba),,92,75
352,4,8:53.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by J. Simmons),92,78
353,4,8:37.0,D. Wade misses 2-pt jump shot from 13 ft,,92,78
354,4,8:34.0,,Defensive rebound by A. Gordon,92,78
355,4,8:29.0,,D. Augustin makes 3-pt jump shot from 23 ft (assist by T. Ross),92,81
356,4,8:28.0,Miami full timeout,,92,81
357,4,8:11.0,B. Adebayo misses 2-pt hook shot from 11 ft,,92,81
358,4,8:09.0,,Defensive rebound by M. Bamba,92,81
359,4,8:00.0,,J. Simmons makes 3-pt jump shot from 25 ft,92,84
360,4,7:45.0,Personal foul by D. Augustin (drawn by J. Richardson),,92,84
361,4,7:45.0,,J. Grant enters the game for D. Augustin,92,84
362,4,7:31.0,Shooting foul by M. Bamba (drawn by J. Richardson),,92,84
363,4,7:31.0,J. Richardson makes free throw 1 of 2,,93,84
364,4,7:31.0,H. Whiteside enters the game for B. Adebayo,,93,84
365,4,7:31.0,J. Richardson makes free throw 2 of 2,,94,84
366,4,7:13.0,,M. Bamba misses 2-pt layup from 2 ft,94,84
367,4,7:11.0,Defensive rebound by D. Jones,,94,84
368,4,6:57.0,J. Richardson misses 3-pt jump shot from 23 ft,,94,84
369,4,6:55.0,,Defensive rebound by T. Ross,94,84
370,4,6:47.0,,T. Ross misses 2-pt layup from 2 ft (block by H. Whiteside),94,84
371,4,6:44.0,Defensive rebound by J. Richardson,,94,84
372,4,6:44.0,Flagrant foul type 1 by J. Simmons (drawn by J. Richardson),,94,84
373,4,6:44.0,J. Richardson makes flagrant free throw 1 of 2,,95,84
374,4,6:44.0,J. Richardson makes flagrant free throw 2 of 2,,96,84
375,4,6:34.0,D. Jones misses 2-pt dunk from 2 ft (block by A. Gordon),,96,84
376,4,6:30.0,,Defensive rebound by M. Bamba,96,84
377,4,6:29.0,,Personal foul by K. Olynyk (drawn by M. Bamba),96,84
378,4,6:29.0,J. Winslow enters the game for D. Wade,,96,84
379,4,6:29.0,,E. Fournier enters the game for J. Simmons,96,84
380,4,6:20.0,,T. Ross misses 3-pt jump shot from 28 ft,96,84
381,4,6:18.0,Defensive rebound by D. Jones,,96,84
382,4,6:06.0,H. Whiteside misses 2-pt jump shot from 13 ft,,96,84
383,4,6:03.0,Offensive rebound by D. Jones,,96,84
