,QUARTER,TIME_REMAINING,CHARLOTTE_ACTION,PHILADELPHIA_ACTION,CHARLOTTE_SCORE,PHILADELPHIA_SCORE
59,1,5:42.0,,D. Šarić makes 3-pt jump shot from 27 ft (assist by B. Simmons),18,19
60,1,5:32.0,Personal foul by R. Covington (drawn by W. Hernangómez),,18,19
61,1,5:32.0,,W. Chandler enters the game for R. Covington,18,19
62,1,5:31.0,Personal foul by D. Šarić (drawn by M. Kidd-Gilchrist),,18,19
63,1,5:24.0,Offensive foul by W. Hernangómez (drawn by B. Simmons),,18,19
64,1,5:24.0,Turnover by W. Hernangómez (offensive foul),,18,19
65,1,5:06.0,,Turnover by D. Šarić (traveling),18,19
66,1,4:54.0,J. Lamb makes 2-pt jump shot from 16 ft (assist by K. Walker),,20,19
67,1,4:41.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by A. Johnson),20,21
68,1,4:19.0,K. Walker misses 2-pt layup from 5 ft,,20,21
69,1,4:19.0,Offensive rebound by Team,,20,21
70,1,4:11.0,W. Hernangómez misses 2-pt hook shot from 5 ft,,20,21
71,1,4:09.0,,Defensive rebound by A. Johnson,20,21
72,1,4:03.0,,D. Šarić misses 2-pt layup from 5 ft (block by J. Lamb),20,21
73,1,4:00.0,,Offensive rebound by D. Šarić,20,21
74,1,3:57.0,,Turnover by W. Chandler (bad pass; steal by N. Batum),20,21
75,1,3:51.0,W. Hernangómez misses 2-pt layup from 5 ft (block by A. Johnson),,20,21
76,1,3:51.0,Offensive rebound by M. Kidd-Gilchrist,,20,21
77,1,3:51.0,M. Kidd-Gilchrist makes 2-pt layup from 3 ft,,22,21
78,1,3:51.0,Shooting foul by A. Johnson (drawn by M. Kidd-Gilchrist),,22,21
79,1,3:51.0,M. Bridges enters the game for N. Batum,,22,21
80,1,3:51.0,,J. Bolden enters the game for A. Johnson,22,21
81,1,3:51.0,,J. Embiid enters the game for D. Šarić,22,21
82,1,3:51.0,,Violation by Team (delay of game),22,21
83,1,3:51.0,M. Kidd-Gilchrist makes free throw 1 of 1,,23,21
84,1,3:34.0,,Def 3 sec tech foul by Team,23,21
85,1,3:34.0,,J. Redick makes technical free throw,23,22
86,1,3:20.0,,J. Bolden misses 3-pt jump shot from 44 ft,23,22
87,1,3:20.0,,Offensive rebound by Team,23,22
88,1,3:20.0,,Turnover by Team (shot clock),23,22
89,1,3:09.0,K. Walker makes 3-pt jump shot from 26 ft,,26,22
90,1,3:04.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by B. Simmons),26,25
91,1,2:46.0,K. Walker misses 2-pt layup from 3 ft,,26,25
92,1,2:46.0,,Defensive rebound by J. Bolden,26,25
93,1,2:33.0,,Shooting foul by M. Bridges (drawn by J. Embiid),26,25
94,1,2:33.0,,Philadelphia full timeout,26,25
95,1,2:33.0,M. Monk enters the game for J. Lamb,,26,25
96,1,2:33.0,T. Parker enters the game for K. Walker,,26,25
97,1,2:33.0,,M. Fultz enters the game for B. Simmons,26,25
98,1,2:33.0,,J. Embiid makes free throw 1 of 2,26,26
99,1,2:33.0,,J. Embiid makes free throw 2 of 2,26,27
100,1,2:22.0,M. Kidd-Gilchrist misses 2-pt jump shot from 16 ft,,26,27
101,1,2:19.0,,Defensive rebound by W. Chandler,26,27
102,1,2:08.0,,M. Fultz misses 2-pt jump shot from 11 ft,26,27
103,1,2:06.0,Defensive rebound by M. Kidd-Gilchrist,,26,27
104,1,2:04.0,Shooting foul by J. Bolden (drawn by M. Kidd-Gilchrist),,26,27
105,1,2:04.0,M. Kidd-Gilchrist makes free throw 1 of 2,,27,27
106,1,2:04.0,M. Kidd-Gilchrist misses free throw 2 of 2,,27,27
107,1,2:04.0,,Defensive rebound by J. Bolden,27,27
108,1,1:57.0,,Personal foul by W. Hernangómez (drawn by J. Embiid),27,27
109,1,1:50.0,,W. Chandler makes 3-pt jump shot from 25 ft (assist by J. Bolden),27,30
110,1,1:31.0,Personal foul by W. Chandler (drawn by W. Hernangómez),,27,30
111,1,1:31.0,W. Hernangómez makes free throw 1 of 2,,28,30
112,1,1:31.0,W. Hernangómez misses free throw 2 of 2,,28,30
113,1,1:29.0,,Defensive rebound by W. Chandler,28,30
114,1,1:18.0,,Turnover by M. Fultz (bad pass; steal by T. Parker),28,30
115,1,1:12.0,T. Parker makes 2-pt jump shot from 12 ft,,30,30
116,1,1:00.0,,J. Embiid misses 2-pt layup from 3 ft,30,30
117,1,0:56.0,Defensive rebound by M. Monk,,30,30
118,1,0:51.0,W. Hernangómez makes 3-pt jump shot from 25 ft (assist by T. Parker),,33,30
119,1,0:31.0,,J. Redick misses 2-pt jump shot from 17 ft,33,30
120,1,0:28.0,Defensive rebound by M. Bridges,,33,30
121,1,0:09.0,M. Kidd-Gilchrist misses 2-pt layup from 5 ft,,33,30
122,1,0:06.0,,Defensive rebound by J. Redick,33,30
123,1,0:02.0,,J. Bolden makes 3-pt jump shot from 28 ft (assist by J. Redick),33,33
124,1,0:00.0,M. Monk misses 3-pt jump shot from 56 ft,,33,33
125,1,0:00.0,Offensive rebound by Team,,33,33
126,2,12:00.0,Violation by Team (delay of game),,33,33
127,2,11:45.0,Turnover by B. Biyombo (lost ball; steal by L. Shamet),,33,33
128,2,11:35.0,,Personal foul by M. Williams (drawn by J. Embiid),33,33
129,2,11:28.0,,J. Redick misses 3-pt jump shot from 26 ft,33,33
130,2,11:27.0,,Offensive rebound by Team,33,33
131,2,11:27.0,Loose ball foul by B. Biyombo (drawn by J. Embiid),,33,33
132,2,11:18.0,,J. Embiid makes 2-pt layup from 3 ft (assist by J. Redick),33,35
133,2,11:18.0,,Shooting foul by B. Biyombo (drawn by J. Embiid),33,35
134,2,11:18.0,,J. Embiid misses free throw 1 of 1,33,35
135,2,11:18.0,Defensive rebound by M. Bridges,,33,35
136,2,11:08.0,T. Parker misses 2-pt layup from 5 ft,,33,35
137,2,11:06.0,,Defensive rebound by J. Embiid,33,35
138,2,11:01.0,,J. Embiid misses 3-pt jump shot from 26 ft,33,35
139,2,10:57.0,Defensive rebound by M. Bridges,,33,35
140,2,10:48.0,M. Monk misses 2-pt layup from 5 ft (block by J. Embiid),,33,35
141,2,10:46.0,,Defensive rebound by Team,33,35
142,2,10:35.0,,M. Fultz misses 2-pt jump shot from 12 ft,33,35
143,2,10:32.0,,Offensive rebound by M. Fultz,33,35
144,2,10:27.0,,Shooting foul by M. Bridges (drawn by M. Fultz),33,35
145,2,10:27.0,,M. Fultz makes free throw 1 of 2,33,36
146,2,10:27.0,,M. Fultz makes free throw 2 of 2,33,37
147,2,10:16.0,M. Monk makes 3-pt jump shot from 28 ft (assist by B. Biyombo),,36,37
148,2,9:56.0,,J. Embiid makes 2-pt hook shot from 6 ft,36,39
149,2,9:46.0,Shooting foul by J. Embiid (drawn by B. Biyombo),,36,39
150,2,9:46.0,B. Biyombo makes free throw 1 of 2,,37,39
151,2,9:46.0,B. Biyombo misses free throw 2 of 2,,37,39
152,2,9:44.0,,Defensive rebound by J. Bolden,37,39
153,2,9:22.0,,L. Shamet misses 3-pt jump shot from 26 ft,37,39
154,2,9:16.0,Defensive rebound by T. Parker,,37,39
155,2,9:13.0,T. Parker misses 2-pt layup from 4 ft (block by J. Embiid),,37,39
156,2,9:10.0,Offensive rebound by B. Biyombo,,37,39
157,2,9:09.0,M. Williams misses 3-pt jump shot from 26 ft,,37,39
158,2,9:07.0,,Defensive rebound by J. Embiid,37,39
159,2,9:00.0,,M. Fultz makes 2-pt jump shot from 12 ft,37,41
160,2,8:47.0,M. Monk misses 3-pt jump shot from 28 ft,,37,41
161,2,8:44.0,,Defensive rebound by J. Embiid,37,41
162,2,8:32.0,,J. Bolden makes 2-pt layup from 2 ft (assist by L. Shamet),37,43
163,2,8:32.0,Charlotte full timeout,,37,43
164,2,8:32.0,N. Batum enters the game for M. Bridges,,37,43
165,2,8:32.0,,W. Chandler enters the game for J. Bolden,37,43
166,2,8:32.0,,D. Šarić enters the game for J. Embiid,37,43
167,2,8:32.0,,B. Simmons enters the game for J. Redick,37,43
168,2,8:22.0,Personal foul by M. Fultz (drawn by M. Williams),,37,43
169,2,8:09.0,M. Williams misses 2-pt jump shot from 3 ft (block by W. Chandler),,37,43
170,2,8:06.0,,Defensive rebound by B. Simmons,37,43
171,2,8:02.0,,D. Šarić makes 3-pt jump shot from 26 ft (assist by B. Simmons),37,46
172,2,7:42.0,T. Parker makes 2-pt jump shot from 8 ft,,39,46
173,2,7:23.0,,Shooting foul by M. Monk (drawn by M. Fultz),39,46
174,2,7:23.0,,M. Fultz makes free throw 1 of 2,39,47
175,2,7:23.0,K. Walker enters the game for B. Biyombo,,39,47
176,2,7:23.0,C. Zeller enters the game for M. Monk,,39,47
177,2,7:23.0,,M. Fultz misses free throw 2 of 2,39,47
178,2,7:20.0,,Offensive rebound by W. Chandler,39,47
179,2,7:15.0,,B. Simmons makes 2-pt layup from 2 ft (assist by M. Fultz),39,49
180,2,7:01.0,Personal foul by M. Fultz (drawn by T. Parker),,39,49
181,2,6:47.0,C. Zeller misses 2-pt layup from 9 ft,,39,49
182,2,6:45.0,,Defensive rebound by M. Fultz,39,49
183,2,6:41.0,,W. Chandler makes 2-pt dunk from 1 ft (assist by B. Simmons),39,51
184,2,6:24.0,Turnover by N. Batum (bad pass; steal by B. Simmons),,39,51
185,2,6:20.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by W. Chandler),39,53
186,2,6:20.0,Charlotte full timeout,,39,53
187,2,6:20.0,M. Bridges enters the game for T. Parker,,39,53
188,2,6:20.0,M. Kidd-Gilchrist enters the game for M. Williams,,39,53
189,2,6:20.0,J. Lamb enters the game for C. Zeller,,39,53
190,2,6:20.0,,T. McConnell enters the game for M. Fultz,39,53
191,2,6:06.0,K. Walker misses 2-pt layup from 6 ft,,39,53
192,2,6:04.0,,Defensive rebound by W. Chandler,39,53
193,2,5:59.0,,Turnover by D. Šarić (bad pass; steal by N. Batum),39,53
194,2,5:55.0,K. Walker misses 3-pt jump shot from 26 ft,,39,53
195,2,5:50.0,,Defensive rebound by T. McConnell,39,53
196,2,5:49.0,,Personal take foul by K. Walker (drawn by W. Chandler),39,53
197,2,5:49.0,,W. Chandler misses free throw 1 of 2,39,53
198,2,5:49.0,,Offensive rebound by Team,39,53
199,2,5:49.0,,W. Chandler misses free throw 2 of 2,39,53
200,2,5:45.0,Defensive rebound by J. Lamb,,39,53
201,2,5:41.0,Turnover by J. Lamb (bad pass; steal by B. Simmons),,39,53
202,2,5:38.0,,L. Shamet misses 2-pt layup from 3 ft,39,53
203,2,5:32.0,Defensive rebound by M. Bridges,,39,53
204,2,5:26.0,J. Lamb misses 2-pt jump shot from 12 ft,,39,53
205,2,5:23.0,,Defensive rebound by D. Šarić,39,53
206,2,5:17.0,,L. Shamet misses 3-pt jump shot from 23 ft,39,53
207,2,5:14.0,Defensive rebound by N. Batum,,39,53
208,2,4:57.0,M. Kidd-Gilchrist makes 2-pt layup from 2 ft (assist by M. Bridges),,41,53
209,2,4:34.0,,W. Chandler misses 3-pt jump shot from 26 ft,41,53
210,2,4:31.0,,Offensive rebound by D. Šarić,41,53
211,2,4:28.0,,L. Shamet makes 3-pt jump shot from 26 ft (assist by B. Simmons),41,56
212,2,4:03.0,Personal foul by T. McConnell (drawn by M. Bridges),,41,56
213,2,3:58.0,K. Walker misses 3-pt jump shot from 26 ft (block by B. Simmons),,41,56
214,2,3:52.0,,Defensive rebound by T. McConnell,41,56
215,2,3:49.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by T. McConnell),41,58
216,2,3:35.0,M. Bridges misses 2-pt layup from 4 ft (block by L. Shamet),,41,58
217,2,3:32.0,,Defensive rebound by D. Šarić,41,58
218,2,3:26.0,,T. McConnell misses 2-pt layup from 4 ft (block by M. Bridges),41,58
219,2,3:26.0,Defensive rebound by M. Kidd-Gilchrist,,41,58
220,2,3:21.0,J. Lamb makes 3-pt jump shot from 26 ft (assist by M. Kidd-Gilchrist),,44,58
221,2,3:20.0,,Philadelphia full timeout,44,58
222,2,3:20.0,D. Bacon enters the game for N. Batum,,44,58
223,2,3:20.0,C. Zeller enters the game for M. Kidd-Gilchrist,,44,58
224,2,3:20.0,,R. Covington enters the game for W. Chandler,44,58
225,2,3:20.0,,J. Embiid enters the game for T. McConnell,44,58
226,2,3:20.0,,J. Redick enters the game for L. Shamet,44,58
227,2,3:06.0,,J. Embiid misses 2-pt hook shot from 8 ft,44,58
228,2,3:04.0,Defensive rebound by J. Lamb,,44,58
229,2,2:58.0,Shooting foul by B. Simmons (drawn by D. Bacon),,44,58
230,2,2:58.0,D. Bacon misses free throw 1 of 2,,44,58
231,2,2:58.0,Offensive rebound by Team,,44,58
232,2,2:58.0,D. Bacon makes free throw 2 of 2,,45,58
233,2,2:46.0,,J. Redick misses 3-pt jump shot from 26 ft,45,58
234,2,2:43.0,Defensive rebound by M. Bridges,,45,58
235,2,2:37.0,K. Walker misses 2-pt jump shot from 14 ft,,45,58
236,2,2:33.0,,Defensive rebound by J. Embiid,45,58
237,2,2:21.0,,Turnover by D. Šarić (bad pass; steal by C. Zeller),45,58
238,2,2:14.0,C. Zeller makes 2-pt jump shot from 7 ft (assist by K. Walker),,47,58
239,2,2:02.0,,Turnover by B. Simmons (bad pass; steal by J. Lamb),47,58
240,2,1:56.0,K. Walker misses 3-pt jump shot from 27 ft,,47,58
241,2,1:51.0,,Defensive rebound by J. Embiid,47,58
242,2,1:40.0,,R. Covington makes 2-pt jump shot from 19 ft (assist by B. Simmons),47,60
243,2,1:22.0,M. Bridges misses 2-pt layup from 2 ft,,47,60
244,2,1:22.0,,Defensive rebound by J. Embiid,47,60
245,2,1:13.0,,D. Šarić misses 3-pt jump shot from 26 ft,47,60
246,2,1:10.0,Defensive rebound by C. Zeller,,47,60
247,2,1:00.0,J. Lamb misses 2-pt layup from 4 ft,,47,60
248,2,0:58.0,,Defensive rebound by D. Šarić,47,60
249,2,0:53.0,,J. Redick misses 3-pt jump shot from 25 ft,47,60
250,2,0:49.0,Defensive rebound by K. Walker,,47,60
251,2,0:48.0,Shooting foul by R. Covington (drawn by D. Bacon),,47,60
252,2,0:48.0,D. Bacon makes free throw 1 of 2,,48,60
253,2,0:48.0,,L. Shamet enters the game for R. Covington,48,60
254,2,0:48.0,D. Bacon makes free throw 2 of 2,,49,60
255,2,0:45.0,Technical foul by B. Brown,,49,60
256,2,0:45.0,K. Walker makes technical free throw,,50,60
257,2,0:32.0,,J. Redick misses 2-pt jump shot from 19 ft,50,60
258,2,0:29.0,,Offensive rebound by Team,50,60
259,2,0:29.0,Loose ball foul by D. Bacon (drawn by B. Simmons),,50,60
260,2,0:29.0,,B. Simmons makes free throw 1 of 2,50,61
261,2,0:29.0,,B. Simmons makes free throw 2 of 2,50,62
262,2,0:11.0,J. Lamb misses 2-pt jump shot from 6 ft,,50,62
263,2,0:11.0,,Defensive rebound by Team,50,62
264,2,0:03.0,,D. Šarić makes 3-pt jump shot from 25 ft (assist by B. Simmons),50,65
265,2,0:00.0,K. Walker misses 3-pt jump shot from 43 ft,,50,65
266,2,0:00.0,Offensive rebound by Team,,50,65
267,3,11:47.0,J. Lamb misses 3-pt jump shot from 25 ft,,50,65
268,3,11:43.0,,Defensive rebound by J. Embiid,50,65
269,3,11:26.0,,B. Simmons misses 2-pt layup at rim,50,65
270,3,11:22.0,,Offensive rebound by J. Embiid,50,65
271,3,11:22.0,,J. Embiid makes 2-pt dunk from 1 ft,50,67
272,3,11:16.0,K. Walker misses 3-pt jump shot from 28 ft,,50,67
273,3,11:13.0,,Defensive rebound by R. Covington,50,67
274,3,11:08.0,,B. Simmons makes 2-pt layup from 1 ft,50,69
275,3,10:50.0,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),,53,69
276,3,10:36.0,,Turnover by J. Embiid (bad pass; steal by J. Lamb),53,69
277,3,10:32.0,K. Walker misses 2-pt layup from 2 ft (block by R. Covington),,53,69
278,3,10:32.0,Offensive rebound by Team,,53,69
279,3,10:17.0,J. Lamb makes 2-pt jump shot from 17 ft,,55,69
280,3,9:59.0,,R. Covington misses 3-pt jump shot from 26 ft,55,69
281,3,9:56.0,Defensive rebound by J. Lamb,,55,69
282,3,9:54.0,,Violation by Team (kicked ball),55,69
283,3,9:46.0,C. Zeller makes 2-pt dunk from 1 ft (assist by N. Batum),,57,69
284,3,9:46.0,Shooting foul by B. Simmons (drawn by C. Zeller),,57,69
285,3,9:46.0,C. Zeller misses free throw 1 of 1,,57,69
286,3,9:46.0,,Defensive rebound by J. Embiid,57,69
287,3,9:33.0,,D. Šarić makes 2-pt dunk from 2 ft (assist by J. Redick),57,71
288,3,9:16.0,C. Zeller misses 2-pt hook shot from 8 ft,,57,71
289,3,9:15.0,,Defensive rebound by J. Embiid,57,71
290,3,9:02.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),57,73
291,3,8:43.0,N. Batum misses 2-pt jump shot from 7 ft,,57,73
292,3,8:41.0,,Defensive rebound by R. Covington,57,73
293,3,8:37.0,,J. Embiid makes 2-pt dunk from 1 ft (assist by B. Simmons),57,75
294,3,8:37.0,Charlotte full timeout,,57,75
295,3,8:37.0,D. Bacon enters the game for N. Batum,,57,75
296,3,8:37.0,M. Bridges enters the game for J. Lamb,,57,75
297,3,8:37.0,W. Hernangómez enters the game for K. Walker,,57,75
298,3,8:37.0,M. Monk enters the game for M. Williams,,57,75
299,3,8:37.0,T. Parker enters the game for C. Zeller,,57,75
300,3,8:17.0,D. Bacon makes 2-pt jump shot from 12 ft (assist by W. Hernangómez),,59,75
301,3,7:59.0,,J. Embiid makes 2-pt layup from 2 ft (assist by B. Simmons),59,77
302,3,7:48.0,M. Monk misses 2-pt layup from 3 ft,,59,77
303,3,7:48.0,Offensive rebound by W. Hernangómez,,59,77
304,3,7:45.0,W. Hernangómez misses 2-pt layup at rim,,59,77
305,3,7:44.0,,Defensive rebound by J. Embiid,59,77
306,3,7:40.0,,J. Redick makes 3-pt jump shot from 28 ft (assist by B. Simmons),59,80
307,3,7:28.0,W. Hernangómez makes 3-pt jump shot from 25 ft (assist by M. Monk),,62,80
308,3,7:16.0,,J. Redick misses 3-pt jump shot from 28 ft,62,80
309,3,7:13.0,Defensive rebound by W. Hernangómez,,62,80
310,3,7:05.0,M. Bridges makes 3-pt jump shot from 26 ft (assist by T. Parker),,65,80
311,3,6:48.0,,J. Embiid makes 2-pt dunk from 1 ft,65,82
312,3,6:48.0,,Shooting foul by W. Hernangómez (drawn by J. Embiid),65,82
313,3,6:48.0,,M. Fultz enters the game for J. Redick,65,82
314,3,6:48.0,,J. Embiid makes free throw 1 of 1,65,83
315,3,6:38.0,D. Bacon makes 3-pt jump shot from 25 ft (assist by M. Monk),,68,83
316,3,6:22.0,,B. Simmons makes 2-pt dunk from 2 ft (assist by J. Embiid),68,85
317,3,6:07.0,W. Hernangómez misses 2-pt hook shot from 5 ft (block by B. Simmons),,68,85
318,3,6:07.0,Offensive rebound by Team,,68,85
319,3,6:07.0,,L. Shamet enters the game for J. Embiid,68,85
320,3,5:57.0,M. Monk misses 2-pt layup from 4 ft (block by R. Covington),,68,85
321,3,5:53.0,Offensive rebound by M. Monk,,68,85
322,3,5:51.0,T. Parker misses 3-pt jump shot from 27 ft,,68,85
323,3,5:49.0,Offensive rebound by M. Bridges,,68,85
324,3,5:48.0,M. Bridges misses 2-pt layup from 4 ft (block by D. Šarić),,68,85
325,3,5:48.0,Offensive rebound by W. Hernangómez,,68,85
326,3,5:44.0,W. Hernangómez makes 2-pt layup at rim,,70,85
327,3,5:29.0,,D. Šarić misses 3-pt jump shot from 28 ft,70,85
328,3,5:27.0,Defensive rebound by T. Parker,,70,85
329,3,5:19.0,M. Monk misses 3-pt jump shot from 28 ft,,70,85
330,3,5:17.0,,Defensive rebound by D. Šarić,70,85
331,3,5:12.0,,R. Covington misses 3-pt jump shot from 28 ft,70,85
332,3,5:08.0,Defensive rebound by M. Bridges,,70,85
333,3,5:00.0,Shooting foul by L. Shamet (drawn by W. Hernangómez),,70,85
334,3,5:00.0,W. Hernangómez makes free throw 1 of 2,,71,85
335,3,5:00.0,,W. Chandler enters the game for R. Covington,71,85
336,3,5:00.0,W. Hernangómez makes free throw 2 of 2,,72,85
337,3,4:51.0,,M. Fultz misses 2-pt layup from 3 ft (block by W. Hernangómez),72,85
338,3,4:47.0,,Offensive rebound by M. Fultz,72,85
339,3,4:44.0,,B. Simmons makes 2-pt dunk from 1 ft (assist by M. Fultz),72,87
340,3,4:30.0,Shooting foul by L. Shamet (drawn by W. Hernangómez),,72,87
341,3,4:30.0,W. Hernangómez misses free throw 1 of 2,,72,87
342,3,4:30.0,Offensive rebound by Team,,72,87
343,3,4:30.0,M. Kidd-Gilchrist enters the game for M. Bridges,,72,87
344,3,4:30.0,W. Hernangómez misses free throw 2 of 2,,72,87
345,3,4:27.0,,Defensive rebound by B. Simmons,72,87
346,3,4:17.0,,D. Šarić misses 2-pt layup from 3 ft,72,87
347,3,4:14.0,Defensive rebound by M. Kidd-Gilchrist,,72,87
348,3,4:09.0,D. Bacon makes 3-pt jump shot from 26 ft (assist by M. Monk),,75,87
349,3,3:52.0,,M. Fultz makes 2-pt layup from 2 ft (assist by B. Simmons),75,89
350,3,3:39.0,M. Monk makes 3-pt jump shot from 27 ft,,78,89
351,3,3:26.0,,D. Šarić misses 3-pt jump shot from 26 ft,78,89
352,3,3:23.0,Defensive rebound by M. Kidd-Gilchrist,,78,89
353,3,3:10.0,M. Monk misses 3-pt jump shot from 28 ft,,78,89
354,3,3:07.0,,Defensive rebound by W. Chandler,78,89
355,3,3:03.0,,Philadelphia full timeout,78,89
356,3,3:03.0,K. Walker enters the game for T. Parker,,78,89
357,3,3:03.0,,R. Covington enters the game for D. Šarić,78,89
358,3,3:03.0,,J. Embiid enters the game for L. Shamet,78,89
359,3,3:03.0,,J. Redick enters the game for B. Simmons,78,89
360,3,2:56.0,,Shooting foul by M. Kidd-Gilchrist (drawn by M. Fultz),78,89
361,3,2:56.0,,M. Fultz misses free throw 1 of 2,78,89
362,3,2:56.0,,Offensive rebound by Team,78,89
363,3,2:56.0,,M. Fultz misses free throw 2 of 2,78,89
364,3,2:55.0,Defensive rebound by Team,,78,89
365,3,2:55.0,,Loose ball foul by R. Covington (drawn by M. Kidd-Gilchrist),78,89
366,3,2:44.0,D. Bacon makes 2-pt jump shot from 15 ft (assist by M. Monk),,80,89
367,3,2:30.0,,J. Redick makes 2-pt jump shot from 20 ft (assist by J. Embiid),80,91
368,3,2:10.0,D. Bacon misses 2-pt jump shot from 17 ft,,80,91
369,3,2:08.0,,Defensive rebound by J. Redick,80,91
370,3,2:00.0,,Personal foul by W. Hernangómez (drawn by J. Embiid),80,91
371,3,2:00.0,,J. Bolden enters the game for R. Covington,80,91
372,3,1:49.0,,W. Chandler makes 3-pt jump shot from 27 ft (assist by M. Fultz),80,94
373,3,1:34.0,M. Monk misses 2-pt layup from 3 ft (block by J. Embiid),,80,94
374,3,1:34.0,Offensive rebound by Team,,80,94
375,3,1:32.0,M. Monk misses 3-pt jump shot from 25 ft,,80,94
376,3,1:29.0,,Defensive rebound by J. Bolden,80,94
377,3,1:12.0,,Shooting foul by M. Kidd-Gilchrist (drawn by J. Embiid),80,94
378,3,1:12.0,J. Lamb enters the game for M. Monk,,80,94
