,QUARTER,TIME_REMAINING,PHOENIX_ACTION,UTAH_ACTION,PHOENIX_SCORE,UTAH_SCORE
388,4,5:24.0,D. Booker makes free throw 1 of 2,,83,105
389,4,5:24.0,E. Okobo enters the game for D. Bender,,83,105
390,4,5:24.0,,J. Crowder enters the game for D. Mitchell,83,105
391,4,5:24.0,,R. O'Neale enters the game for T. Sefolosha,83,105
392,4,5:24.0,D. Booker misses free throw 2 of 2,,83,105
393,4,5:23.0,,Defensive rebound by K. Korver,83,105
394,4,5:12.0,,Shooting foul by D. Booker (drawn by R. Gobert),83,105
395,4,5:12.0,,R. Gobert misses free throw 1 of 2,83,105
396,4,5:12.0,,Offensive rebound by Team,83,105
397,4,5:12.0,D. Melton enters the game for D. Booker,,83,105
398,4,5:12.0,,R. Gobert makes free throw 2 of 2,83,106
399,4,5:12.0,E. Okobo misses 3-pt jump shot from 25 ft,,83,106
400,4,4:50.0,,Defensive rebound by J. Crowder,83,106
401,4,4:35.0,,Turnover by J. Crowder (bad pass; steal by J. Fredette),83,106
402,4,4:33.0,Turnover by J. Fredette (traveling),,83,106
403,4,4:26.0,,Personal foul by D. Ayton (drawn by R. Gobert),83,106
404,4,4:26.0,,G. Niang enters the game for J. Crowder,83,106
405,4,4:26.0,,E. Udoh enters the game for R. Gobert,83,106
406,4,4:19.0,,G. Niang makes 3-pt jump shot from 22 ft (assist by K. Korver),83,109
407,4,4:03.0,J. Fredette misses 3-pt jump shot from 29 ft,,83,109
408,4,3:59.0,,Defensive rebound by E. Udoh,83,109
409,4,3:55.0,,Offensive foul by R. O'Neale (drawn by M. Bridges),83,109
410,4,3:55.0,,Turnover by R. O'Neale (offensive foul),83,109
411,4,3:55.0,R. Spalding enters the game for D. Ayton,,83,109
412,4,3:55.0,,R. Neto enters the game for R. Rubio,83,109
413,4,3:41.0,J. Fredette misses 2-pt layup from 4 ft,,83,109
414,4,3:39.0,,Defensive rebound by R. Neto,83,109
415,4,3:29.0,,K. Korver makes 3-pt jump shot from 22 ft (assist by E. Udoh),83,112
416,4,3:19.0,J. Fredette misses 3-pt jump shot from 27 ft,,83,112
417,4,3:16.0,,Defensive rebound by E. Udoh,83,112
418,4,3:04.0,,E. Udoh makes 2-pt jump shot from 10 ft (assist by G. Niang),83,114
419,4,2:57.0,Phoenix full timeout,,83,114
420,4,2:57.0,D. Booker enters the game for M. Bridges,,83,114
421,4,2:44.0,J. Fredette misses 2-pt jump shot from 13 ft,,83,114
422,4,2:42.0,,Defensive rebound by G. Niang,83,114
423,4,2:29.0,,Turnover by G. Niang (bad pass; steal by D. Booker),83,114
424,4,2:25.0,Shooting foul by R. Neto (drawn by J. Fredette),,83,114
425,4,2:25.0,J. Fredette makes free throw 1 of 2,,84,114
426,4,2:25.0,J. Fredette makes free throw 2 of 2,,85,114
427,4,2:00.0,,R. Neto makes 2-pt jump shot from 14 ft,85,116
428,4,1:59.0,,Technical foul by R. Neto,85,116
429,4,1:59.0,D. Booker makes technical free throw,,86,116
430,4,1:47.0,D. Booker misses 2-pt jump shot from 22 ft,,86,116
431,4,1:46.0,,Defensive rebound by R. O'Neale,86,116
432,4,1:42.0,,R. O'Neale makes 2-pt dunk from 2 ft,86,118
433,4,1:31.0,D. Booker makes 2-pt jump shot from 14 ft (assist by E. Okobo),,88,118
434,4,1:26.0,,K. Korver misses 3-pt jump shot from 26 ft,88,118
435,4,1:26.0,Defensive rebound by E. Okobo,,88,118
436,4,1:09.0,J. Fredette makes 2-pt jump shot from 8 ft,,90,118
437,4,1:00.0,,K. Korver makes 3-pt jump shot from 23 ft (assist by R. Neto),90,121
438,4,0:51.0,J. Fredette misses 3-pt jump shot from 31 ft,,90,121
439,4,0:48.0,,Defensive rebound by K. Korver,90,121
440,4,0:38.0,,R. O'Neale makes 3-pt jump shot from 25 ft (assist by R. Neto),90,124
441,4,0:29.0,Shooting foul by R. Neto (drawn by J. Fredette),,90,124
442,4,0:29.0,J. Fredette makes free throw 1 of 2,,91,124
443,4,0:29.0,J. Fredette makes free throw 2 of 2,,92,124
444,4,0:24.0,,Personal foul by E. Okobo (drawn by R. Neto),92,124
445,4,0:21.0,,Personal foul by J. Fredette (drawn by R. Neto),92,124
446,4,0:21.0,,R. Neto makes free throw 1 of 2,92,125
447,4,0:21.0,,R. Neto misses free throw 2 of 2,92,125
448,4,0:19.0,Defensive rebound by R. Spalding,,92,125
449,4,0:18.0,Personal take foul by K. Korver (drawn by D. Melton),,92,125
450,4,0:18.0,D. Melton misses free throw 1 of 2,,92,125
451,4,0:18.0,Offensive rebound by Team,,92,125
452,4,0:18.0,D. Melton misses free throw 2 of 2,,92,125
453,4,0:17.0,,Defensive rebound by G. Niang,92,125
