,QUARTER,TIME_REMAINING,ATLANTA_ACTION,LA LAKERS_ACTION,ATLANTA_SCORE,LA LAKERS_SCORE
81,1,3:52.0,Turnover by J. Lin (bad pass; steal by J. Hart),,14,17
82,1,3:49.0,,J. Hart makes 2-pt layup from 2 ft,14,19
83,1,3:49.0,Atlanta full timeout,,14,19
84,1,3:49.0,,K. Caldwell-Pope enters the game for L. Ball,14,19
85,1,3:49.0,,R. Rondo enters the game for L. James,14,19
86,1,3:37.0,T. Prince makes 2-pt dunk from 2 ft (assist by J. Lin),,16,19
87,1,3:14.0,,K. Caldwell-Pope misses 2-pt jump shot from 5 ft,16,19
88,1,3:12.0,,Offensive rebound by K. Caldwell-Pope,16,19
89,1,3:09.0,,J. Hart misses 3-pt jump shot from 27 ft,16,19
90,1,3:07.0,Defensive rebound by T. Prince,,16,19
91,1,3:03.0,K. Huerter misses 2-pt layup from 4 ft (block by T. Chandler),,16,19
92,1,3:03.0,,Defensive rebound by Team,16,19
93,1,3:03.0,Loose ball foul by K. Huerter (drawn by T. Chandler),,16,19
94,1,2:51.0,,L. Stephenson misses 3-pt jump shot from 26 ft,16,19
95,1,2:49.0,Defensive rebound by M. Plumlee,,16,19
96,1,2:46.0,Personal foul by L. Stephenson (drawn by M. Plumlee),,16,19
97,1,2:35.0,V. Carter misses 2-pt layup at rim,,16,19
98,1,2:32.0,Offensive rebound by M. Plumlee,,16,19
99,1,2:30.0,J. Lin makes 2-pt layup from 1 ft (assist by M. Plumlee),,18,19
100,1,2:17.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,18,19
101,1,2:14.0,Defensive rebound by T. Prince,,18,19
102,1,2:08.0,V. Carter misses 3-pt jump shot from 23 ft,,18,19
103,1,2:04.0,,Defensive rebound by R. Rondo,18,19
104,1,2:00.0,,Offensive foul by J. Hart (drawn by J. Lin),18,19
105,1,2:00.0,,Turnover by J. Hart (offensive foul),18,19
106,1,2:00.0,D. Bembry enters the game for K. Huerter,,18,19
107,1,1:49.0,T. Prince makes 2-pt jump shot from 7 ft,,20,19
108,1,1:42.0,,Offensive foul by T. Chandler (drawn by J. Lin),20,19
109,1,1:42.0,,Turnover by T. Chandler (offensive foul),20,19
110,1,1:37.0,Offensive foul by T. Prince (drawn by K. Caldwell-Pope),,20,19
111,1,1:37.0,Turnover by T. Prince (offensive foul),,20,19
112,1,1:28.0,,J. Hart makes 3-pt jump shot from 26 ft (assist by K. Caldwell-Pope),20,22
113,1,1:13.0,Turnover by T. Prince (bad pass; steal by K. Caldwell-Pope),,20,22
114,1,1:08.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),20,25
115,1,0:51.0,Personal foul by L. Stephenson (drawn by J. Lin),,20,25
116,1,0:51.0,J. Lin makes free throw 1 of 2,,21,25
117,1,0:51.0,K. Bazemore enters the game for T. Prince,,21,25
118,1,0:51.0,,J. McGee enters the game for T. Chandler,21,25
119,1,0:51.0,J. Lin makes free throw 2 of 2,,22,25
120,1,0:35.0,,Personal foul by D. Bembry (drawn by J. Hart),22,25
121,1,0:30.0,,K. Caldwell-Pope makes 3-pt jump shot from 26 ft (assist by R. Rondo),22,28
122,1,0:13.0,D. Bembry misses 2-pt layup from 2 ft,,22,28
123,1,0:11.0,,Defensive rebound by R. Rondo,22,28
124,2,11:46.0,Turnover by T. Young (bad pass; steal by L. Stephenson),,22,28
125,2,11:42.0,,J. Hart misses 3-pt jump shot from 26 ft,22,28
126,2,11:38.0,Defensive rebound by D. Bembry,,22,28
127,2,11:31.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by A. Len),,25,28
128,2,11:12.0,,Shooting foul by D. Bembry (drawn by J. McGee),25,28
129,2,11:12.0,,J. McGee misses free throw 1 of 2,25,28
130,2,11:12.0,,Offensive rebound by Team,25,28
131,2,11:12.0,,K. Kuzma enters the game for J. Hart,25,28
132,2,11:12.0,,J. McGee makes free throw 2 of 2,25,29
133,2,10:57.0,K. Bazemore misses 2-pt jump shot from 15 ft,,25,29
134,2,10:55.0,,Defensive rebound by L. Stephenson,25,29
135,2,10:50.0,,Shooting foul by A. Len (drawn by L. Stephenson),25,29
136,2,10:50.0,,L. Stephenson makes free throw 1 of 2,25,30
137,2,10:50.0,,L. Stephenson makes free throw 2 of 2,25,31
138,2,10:42.0,A. Len makes 3-pt jump shot from 27 ft (assist by T. Young),,28,31
139,2,10:21.0,,Turnover by K. Caldwell-Pope (lost ball; steal by K. Bazemore),28,31
140,2,10:16.0,D. Bembry makes 2-pt dunk from 3 ft (assist by T. Young),,30,31
141,2,10:04.0,,J. McGee misses 2-pt hook shot from 8 ft,30,31
142,2,10:01.0,Defensive rebound by D. Bembry,,30,31
143,2,9:59.0,O. Spellman makes 2-pt dunk from 1 ft (assist by D. Bembry),,32,31
144,2,9:59.0,,LA Lakers full timeout,32,31
145,2,9:47.0,,Turnover by R. Rondo (bad pass),32,31
146,2,9:38.0,A. Len makes 2-pt jump shot from 22 ft (assist by T. Young),,34,31
147,2,9:27.0,,R. Rondo makes 2-pt jump shot from 13 ft,34,33
148,2,9:09.0,A. Len misses 3-pt jump shot from 24 ft,,34,33
149,2,9:07.0,,Defensive rebound by J. McGee,34,33
150,2,8:57.0,,J. McGee misses 3-pt jump shot from 25 ft,34,33
151,2,8:54.0,Defensive rebound by A. Len,,34,33
152,2,8:47.0,T. Young misses 2-pt jump shot from 13 ft,,34,33
153,2,8:45.0,Offensive rebound by T. Young,,34,33
154,2,8:44.0,D. Bembry makes 2-pt layup from 2 ft (assist by T. Young),,36,33
155,2,8:44.0,Shooting foul by K. Caldwell-Pope (drawn by D. Bembry),,36,33
156,2,8:44.0,,T. Chandler enters the game for K. Caldwell-Pope,36,33
157,2,8:44.0,,B. Ingram enters the game for J. McGee,36,33
158,2,8:44.0,,L. James enters the game for L. Stephenson,36,33
159,2,8:44.0,D. Bembry makes free throw 1 of 1,,37,33
160,2,8:25.0,,K. Kuzma misses 2-pt jump shot from 6 ft,37,33
161,2,8:23.0,,Offensive rebound by Team,37,33
162,2,8:23.0,K. Huerter enters the game for D. Bembry,,37,33
163,2,8:16.0,,B. Ingram makes 2-pt jump shot from 4 ft,37,35
164,2,7:59.0,T. Young misses 3-pt jump shot from 29 ft,,37,35
165,2,7:59.0,,Defensive rebound by B. Ingram,37,35
166,2,7:50.0,,L. James misses 3-pt jump shot from 25 ft,37,35
167,2,7:47.0,,Offensive rebound by L. James,37,35
168,2,7:43.0,,Turnover by L. James (bad pass; steal by K. Bazemore),37,35
169,2,7:40.0,K. Bazemore makes 2-pt layup from 1 ft,,39,35
170,2,7:27.0,Violation by Team (kicked ball),,39,35
171,2,7:23.0,,Personal foul by K. Huerter (drawn by B. Ingram),39,35
172,2,7:22.0,,Personal foul by O. Spellman (drawn by B. Ingram),39,35
173,2,7:22.0,J. Lin enters the game for T. Young,,39,35
174,2,7:14.0,,B. Ingram makes 2-pt jump shot from 17 ft (assist by R. Rondo),39,37
175,2,7:00.0,K. Bazemore misses 2-pt jump shot from 3 ft,,39,37
176,2,6:59.0,Offensive rebound by A. Len,,39,37
177,2,6:59.0,A. Len makes 2-pt layup at rim,,41,37
178,2,6:59.0,,Violation by Team (def goaltending),41,37
179,2,6:46.0,,B. Ingram misses 2-pt layup from 3 ft,41,37
180,2,6:44.0,,Offensive rebound by T. Chandler,41,37
181,2,6:44.0,,T. Chandler makes 2-pt layup from 3 ft,41,39
182,2,6:32.0,Turnover by J. Lin (lost ball; steal by T. Chandler),,41,39
183,2,6:25.0,,L. James makes 2-pt dunk from 1 ft (assist by B. Ingram),41,41
184,2,6:12.0,K. Bazemore misses 3-pt jump shot from 26 ft,,41,41
185,2,6:12.0,Offensive rebound by J. Lin,,41,41
186,2,6:08.0,K. Huerter misses 3-pt jump shot from 28 ft,,41,41
187,2,6:06.0,Offensive rebound by O. Spellman,,41,41
188,2,6:05.0,O. Spellman misses 2-pt layup at rim (block by T. Chandler),,41,41
189,2,6:04.0,Offensive rebound by A. Len,,41,41
190,2,6:04.0,A. Len makes 2-pt layup from 2 ft,,43,41
191,2,5:50.0,,T. Chandler misses 2-pt dunk from 2 ft,43,41
192,2,5:47.0,Defensive rebound by O. Spellman,,43,41
193,2,5:45.0,Turnover by O. Spellman (bad pass; steal by K. Kuzma),,43,41
194,2,5:42.0,,R. Rondo misses 3-pt jump shot from 24 ft,43,41
195,2,5:37.0,Defensive rebound by A. Len,,43,41
196,2,5:33.0,A. Len misses 3-pt jump shot from 28 ft,,43,41
197,2,5:29.0,,Defensive rebound by R. Rondo,43,41
198,2,5:21.0,,Turnover by B. Ingram (bad pass),43,41
199,2,5:21.0,T. Prince enters the game for A. Len,,43,41
200,2,5:21.0,,L. Ball enters the game for T. Chandler,43,41
201,2,5:21.0,,J. McGee enters the game for R. Rondo,43,41
202,2,4:59.0,K. Bazemore makes 2-pt layup from 2 ft,,45,41
203,2,4:49.0,,Turnover by B. Ingram (bad pass; steal by K. Bazemore),45,41
204,2,4:45.0,J. Lin makes 2-pt layup from 2 ft (assist by K. Huerter),,47,41
205,2,4:31.0,,J. McGee misses 2-pt layup from 3 ft,47,41
206,2,4:28.0,Defensive rebound by O. Spellman,,47,41
207,2,4:23.0,K. Bazemore misses 3-pt jump shot from 28 ft,,47,41
208,2,4:20.0,,Defensive rebound by B. Ingram,47,41
209,2,4:17.0,,L. James makes 2-pt dunk from 3 ft (assist by L. Ball),47,43
210,2,3:56.0,K. Huerter misses 2-pt jump shot from 13 ft,,47,43
211,2,3:52.0,,Defensive rebound by L. Ball,47,43
212,2,3:48.0,,L. Ball misses 2-pt layup at rim,47,43
213,2,3:46.0,Defensive rebound by O. Spellman,,47,43
214,2,3:42.0,K. Huerter misses 3-pt jump shot from 26 ft,,47,43
215,2,3:38.0,,Defensive rebound by L. Ball,47,43
216,2,3:33.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by L. James),47,45
217,2,3:33.0,Atlanta full timeout,,47,45
218,2,3:33.0,D. Bembry enters the game for K. Bazemore,,47,45
219,2,3:33.0,V. Carter enters the game for K. Huerter,,47,45
220,2,3:33.0,M. Plumlee enters the game for O. Spellman,,47,45
221,2,3:18.0,J. Lin misses 2-pt layup from 2 ft,,47,45
222,2,3:17.0,,Defensive rebound by J. McGee,47,45
223,2,3:08.0,,J. McGee misses 2-pt hook shot from 2 ft,47,45
224,2,3:06.0,Defensive rebound by D. Bembry,,47,45
225,2,2:56.0,Personal foul by K. Kuzma (drawn by M. Plumlee),,47,45
226,2,2:53.0,Shooting foul by J. McGee (drawn by M. Plumlee),,47,45
227,2,2:53.0,M. Plumlee misses free throw 1 of 2,,47,45
228,2,2:53.0,Offensive rebound by Team,,47,45
229,2,2:53.0,M. Plumlee makes free throw 2 of 2,,48,45
230,2,2:39.0,,Turnover by L. Ball (bad pass; steal by M. Plumlee),48,45
231,2,2:36.0,Shooting foul by B. Ingram (drawn by D. Bembry),,48,45
232,2,2:36.0,D. Bembry makes free throw 1 of 2,,49,45
233,2,2:36.0,T. Young enters the game for J. Lin,,49,45
234,2,2:36.0,,J. Hart enters the game for B. Ingram,49,45
235,2,2:36.0,D. Bembry makes free throw 2 of 2,,50,45
236,2,2:25.0,,K. Kuzma misses 3-pt jump shot from 27 ft,50,45
237,2,2:21.0,Defensive rebound by D. Bembry,,50,45
238,2,2:12.0,Turnover by T. Young (bad pass; steal by J. McGee),,50,45
239,2,2:02.0,,L. Ball makes 3-pt jump shot from 26 ft (assist by K. Kuzma),50,48
240,2,1:44.0,T. Prince misses 3-pt jump shot from 25 ft,,50,48
241,2,1:41.0,,Defensive rebound by Team,50,48
242,2,1:30.0,,K. Kuzma makes 2-pt jump shot from 3 ft (assist by L. Ball),50,50
243,2,1:15.0,M. Plumlee misses 2-pt dunk from 3 ft (block by L. Ball),,50,50
244,2,1:15.0,,Defensive rebound by Team,50,50
245,2,1:08.0,,K. Kuzma misses 3-pt jump shot from 25 ft,50,50
246,2,1:05.0,Defensive rebound by D. Bembry,,50,50
247,2,1:02.0,T. Young makes 3-pt jump shot from 26 ft (assist by D. Bembry),,53,50
248,2,0:41.0,,K. Kuzma makes 2-pt layup from 1 ft,53,52
249,2,0:28.0,V. Carter misses 3-pt jump shot from 27 ft,,53,52
250,2,0:26.0,,Defensive rebound by L. Ball,53,52
251,2,0:05.0,,Turnover by L. James (lost ball; steal by T. Prince),53,52
252,2,0:00.0,D. Bembry misses 3-pt jump shot from 24 ft,,53,52
253,2,0:00.0,Offensive rebound by Team,,53,52
254,3,11:46.0,A. Len misses 3-pt jump shot from 25 ft,,53,52
255,3,11:43.0,,Defensive rebound by L. James,53,52
256,3,11:27.0,,L. James makes 2-pt jump shot from 21 ft,53,54
257,3,11:07.0,K. Bazemore makes 2-pt jump shot from 17 ft,,55,54
258,3,10:52.0,,L. Ball makes 3-pt jump shot from 27 ft (assist by L. James),55,57
259,3,10:33.0,Turnover by A. Len (bad pass; steal by K. Kuzma),,55,57
260,3,10:20.0,,K. Kuzma makes 3-pt jump shot from 23 ft (assist by L. Ball),55,60
261,3,9:52.0,O. Spellman misses 2-pt layup from 1 ft,,55,60
262,3,9:51.0,,Defensive rebound by L. James,55,60
263,3,9:51.0,,Personal foul by T. Young (drawn by L. James),55,60
264,3,9:44.0,,Shooting foul by A. Len (drawn by B. Ingram),55,60
265,3,9:44.0,,B. Ingram makes free throw 1 of 2,55,61
266,3,9:44.0,,B. Ingram misses free throw 2 of 2,55,61
267,3,9:44.0,,Offensive rebound by J. McGee,55,61
268,3,9:43.0,,Personal foul by O. Spellman (drawn by J. McGee),55,61
269,3,9:33.0,,Turnover by B. Ingram (lost ball; steal by K. Bazemore),55,61
270,3,9:25.0,K. Bazemore misses 2-pt jump shot from 14 ft,,55,61
271,3,9:24.0,,Defensive rebound by L. James,55,61
272,3,9:09.0,,L. James misses 2-pt layup from 1 ft,55,61
273,3,9:08.0,Defensive rebound by A. Len,,55,61
274,3,9:05.0,T. Prince makes 3-pt jump shot from 26 ft (assist by T. Young),,58,61
275,3,8:53.0,,Offensive foul by J. McGee (drawn by K. Bazemore),58,61
276,3,8:53.0,,Turnover by J. McGee (offensive foul),58,61
277,3,8:41.0,T. Prince makes 2-pt jump shot from 16 ft (assist by T. Young),,60,61
278,3,8:31.0,,L. James misses 3-pt jump shot from 28 ft,60,61
279,3,8:27.0,Defensive rebound by T. Prince,,60,61
280,3,8:19.0,Turnover by A. Len (traveling),,60,61
281,3,8:03.0,,K. Kuzma misses 2-pt layup from 2 ft (block by K. Bazemore),60,61
282,3,8:03.0,,Offensive rebound by Team,60,61
283,3,8:03.0,M. Plumlee enters the game for A. Len,,60,61
284,3,7:56.0,,K. Kuzma misses 3-pt jump shot from 24 ft,60,61
285,3,7:54.0,,Offensive rebound by K. Kuzma,60,61
286,3,7:53.0,,Personal foul by K. Bazemore (drawn by K. Kuzma),60,61
287,3,7:48.0,,L. James makes 2-pt dunk from 2 ft (assist by L. Ball),60,63
288,3,7:37.0,Personal foul by L. James (drawn by T. Prince),,60,63
289,3,7:20.0,O. Spellman misses 3-pt jump shot from 23 ft,,60,63
290,3,7:18.0,,Defensive rebound by L. James,60,63
291,3,7:10.0,,Offensive foul by L. Ball (drawn by T. Young),60,63
292,3,7:10.0,,Turnover by L. Ball (offensive foul),60,63
293,3,6:56.0,T. Prince misses 2-pt jump shot from 2 ft,,60,63
294,3,6:53.0,,Defensive rebound by K. Kuzma,60,63
295,3,6:47.0,,K. Kuzma makes 2-pt layup from 1 ft (assist by L. James),60,65
296,3,6:46.0,Atlanta full timeout,,60,65
297,3,6:46.0,D. Bembry enters the game for T. Prince,,60,65
298,3,6:46.0,A. Poythress enters the game for O. Spellman,,60,65
299,3,6:30.0,D. Bembry makes 2-pt jump shot from 7 ft,,62,65
300,3,6:30.0,Shooting foul by K. Kuzma (drawn by D. Bembry),,62,65
301,3,6:30.0,K. Huerter enters the game for K. Bazemore,,62,65
302,3,6:30.0,J. Lin enters the game for T. Young,,62,65
303,3,6:30.0,D. Bembry misses free throw 1 of 1,,62,65
304,3,6:30.0,,Defensive rebound by J. McGee,62,65
305,3,6:15.0,,L. James makes 2-pt jump shot from 11 ft,62,67
306,3,6:15.0,,Shooting foul by J. Lin (drawn by L. James),62,67
307,3,6:15.0,,L. James makes free throw 1 of 1,62,68
308,3,5:51.0,D. Bembry misses 3-pt jump shot from 25 ft,,62,68
309,3,5:51.0,Offensive rebound by Team,,62,68
310,3,5:51.0,Turnover by Team (shot clock),,62,68
311,3,5:30.0,,K. Kuzma makes 2-pt layup from 2 ft (assist by L. James),62,70
312,3,5:18.0,J. Lin misses 2-pt layup from 1 ft,,62,70
313,3,5:15.0,Offensive rebound by M. Plumlee,,62,70
314,3,5:15.0,M. Plumlee misses 2-pt layup from 1 ft,,62,70
315,3,5:14.0,,Defensive rebound by J. McGee,62,70
316,3,5:08.0,,J. McGee misses 2-pt jump shot from 6 ft,62,70
317,3,5:08.0,Defensive rebound by M. Plumlee,,62,70
318,3,4:57.0,A. Poythress misses 3-pt jump shot from 23 ft,,62,70
319,3,4:54.0,,Defensive rebound by L. Ball,62,70
320,3,4:50.0,,Personal foul by K. Huerter (drawn by B. Ingram),62,70
321,3,4:50.0,,B. Ingram makes free throw 1 of 2,62,71
322,3,4:50.0,T. Prince enters the game for K. Huerter,,62,71
323,3,4:50.0,,T. Chandler enters the game for J. McGee,62,71
324,3,4:50.0,,B. Ingram makes free throw 2 of 2,62,72
325,3,4:42.0,J. Lin misses 2-pt layup from 3 ft,,62,72
326,3,4:42.0,,Defensive rebound by Team,62,72
327,3,4:42.0,Loose ball foul by M. Plumlee (drawn by L. Ball),,62,72
328,3,4:42.0,,L. Ball makes free throw 1 of 2,62,73
329,3,4:42.0,,L. Ball makes free throw 2 of 2,62,74
330,3,4:29.0,T. Prince makes 3-pt jump shot from 26 ft (assist by M. Plumlee),,65,74
331,3,4:12.0,,L. James makes 3-pt jump shot from 25 ft (assist by L. Ball),65,77
332,3,3:44.0,J. Lin misses 2-pt jump shot from 8 ft,,65,77
333,3,3:43.0,,Defensive rebound by Team,65,77
334,3,3:29.0,,T. Chandler makes 2-pt dunk from 1 ft (assist by L. Ball),65,79
335,3,3:29.0,Atlanta full timeout,,65,79
336,3,3:29.0,K. Bazemore enters the game for D. Bembry,,65,79
337,3,3:29.0,A. Len enters the game for J. Lin,,65,79
338,3,3:29.0,O. Spellman enters the game for M. Plumlee,,65,79
339,3,3:29.0,T. Young enters the game for A. Poythress,,65,79
340,3,3:29.0,,J. Hart enters the game for K. Kuzma,65,79
341,3,3:10.0,O. Spellman misses 3-pt jump shot from 26 ft,,65,79
342,3,3:08.0,,Defensive rebound by L. Ball,65,79
343,3,2:46.0,,B. Ingram misses 2-pt layup from 3 ft,65,79
344,3,2:44.0,Defensive rebound by O. Spellman,,65,79
345,3,2:34.0,T. Prince misses 3-pt jump shot from 23 ft,,65,79
346,3,2:31.0,Offensive rebound by T. Prince,,65,79
347,3,2:27.0,Turnover by T. Prince (bad pass; steal by L. Ball),,65,79
348,3,2:18.0,,Turnover by L. James (bad pass; steal by T. Prince),65,79
349,3,2:18.0,Personal foul by J. Hart (drawn by T. Prince),,65,79
350,3,2:18.0,,K. Caldwell-Pope enters the game for B. Ingram,65,79
351,3,2:18.0,,L. Stephenson enters the game for L. James,65,79
352,3,2:13.0,T. Young makes 2-pt jump shot from 20 ft,,67,79
353,3,1:57.0,,K. Caldwell-Pope misses 3-pt jump shot from 24 ft,67,79
354,3,1:55.0,Defensive rebound by K. Bazemore,,67,79
355,3,1:51.0,Turnover by K. Bazemore (bad pass; steal by K. Caldwell-Pope),,67,79
356,3,1:41.0,,L. Stephenson misses 3-pt jump shot from 27 ft,67,79
357,3,1:39.0,,Offensive rebound by T. Chandler,67,79
358,3,1:36.0,,Turnover by L. Stephenson (bad pass),67,79
359,3,1:36.0,,R. Rondo enters the game for L. Ball,67,79
360,3,1:31.0,Personal foul by K. Caldwell-Pope (drawn by T. Young),,67,79
361,3,1:26.0,T. Young misses 2-pt jump shot from 22 ft,,67,79
362,3,1:21.0,,Defensive rebound by K. Caldwell-Pope,67,79
363,3,1:16.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by K. Caldwell-Pope),67,82
364,3,1:02.0,T. Young makes 2-pt jump shot from 4 ft,,69,82
365,3,0:51.0,,R. Rondo misses 2-pt layup from 3 ft,69,82
366,3,0:49.0,Defensive rebound by A. Len,,69,82
367,3,0:44.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by O. Spellman),,72,82
368,3,0:29.0,,K. Caldwell-Pope makes 2-pt layup from 2 ft (assist by T. Chandler),72,84
369,3,0:07.0,A. Len misses 2-pt dunk from 4 ft (block by L. Stephenson),,72,84
370,3,0:07.0,Offensive rebound by Team,,72,84
371,3,0:05.0,K. Bazemore makes 3-pt jump shot from 27 ft (assist by T. Prince),,75,84
372,4,11:50.0,,L. Stephenson misses 2-pt dunk from 2 ft (block by T. Young),75,84
373,4,11:47.0,Defensive rebound by A. Len,,75,84
374,4,11:46.0,Personal take foul by R. Rondo (drawn by T. Young),,75,84
375,4,11:38.0,T. Prince makes 3-pt jump shot from 23 ft (assist by T. Young),,78,84
376,4,11:13.0,,L. Stephenson makes 3-pt jump shot from 25 ft (assist by J. Hart),78,87
377,4,11:06.0,T. Young makes 3-pt jump shot from 28 ft,,81,87
378,4,10:55.0,,J. Hart misses 3-pt jump shot from 27 ft,81,87
379,4,10:50.0,Defensive rebound by A. Len,,81,87
380,4,10:43.0,Personal foul by R. Rondo (drawn by T. Young),,81,87
381,4,10:36.0,Turnover by T. Young (out of bounds lost ball),,81,87
382,4,10:22.0,,R. Rondo misses 2-pt jump shot from 17 ft,81,87
383,4,10:20.0,Defensive rebound by K. Bazemore,,81,87
384,4,10:16.0,T. Prince makes 3-pt jump shot from 27 ft (assist by K. Bazemore),,84,87
