,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,MINNESOTA_ACTION,SACRAMENTO_SCORE,MINNESOTA_SCORE
387,3,0:17.0,Y. Ferrell misses 2-pt layup from 1 ft,,78,93
388,3,0:15.0,,Defensive rebound by D. Rose,78,93
389,3,0:14.0,,Turnover by D. Rose (lost ball; steal by Y. Ferrell),78,93
390,3,0:13.0,M. Bagley makes 2-pt dunk from 1 ft (assist by C. Brewer),,80,93
391,3,0:01.0,,L. Deng misses 3-pt jump shot from 26 ft,80,93
392,3,0:01.0,,Offensive rebound by T. Gibson,80,93
393,4,11:51.0,Personal foul by J. Bayless (drawn by M. Bagley),,80,93
394,4,11:43.0,C. Brewer makes 3-pt jump shot from 25 ft (assist by B. Bogdanović),,83,93
395,4,11:21.0,,A. Tolliver makes 2-pt layup from 1 ft (assist by T. Gibson),83,95
396,4,11:01.0,C. Brewer misses 3-pt jump shot from 25 ft,,83,95
397,4,10:58.0,Offensive rebound by Team,,83,95
398,4,10:56.0,Personal foul by J. Bayless (drawn by B. Bogdanović),,83,95
399,4,10:47.0,C. Brewer misses 3-pt jump shot from 24 ft,,83,95
400,4,10:43.0,,Defensive rebound by L. Deng,83,95
401,4,10:30.0,,D. Rose misses 2-pt jump shot from 13 ft,83,95
402,4,10:29.0,,Offensive rebound by D. Rose,83,95
403,4,10:27.0,,D. Rose misses 2-pt jump shot from 6 ft,83,95
404,4,10:25.0,Defensive rebound by B. Bogdanović,,83,95
405,4,10:24.0,Offensive foul by C. Brewer (drawn by A. Tolliver),,83,95
406,4,10:24.0,Turnover by C. Brewer (offensive foul),,83,95
407,4,10:14.0,Violation by Team (kicked ball),,83,95
408,4,10:09.0,,Turnover by D. Rose (lost ball; steal by B. Hield),83,95
409,4,10:03.0,Personal foul by D. Rose (drawn by Y. Ferrell),,83,95
410,4,10:03.0,,T. Jones enters the game for T. Gibson,83,95
411,4,10:03.0,,K. Towns enters the game for D. Rose,83,95
412,4,9:55.0,C. Brewer misses 3-pt jump shot from 24 ft,,83,95
413,4,9:51.0,Offensive rebound by M. Bagley,,83,95
414,4,9:50.0,Shooting foul by K. Towns (drawn by M. Bagley),,83,95
415,4,9:50.0,M. Bagley makes free throw 1 of 2,,84,95
416,4,9:50.0,M. Bagley makes free throw 2 of 2,,85,95
417,4,9:28.0,,L. Deng misses 2-pt jump shot from 6 ft (block by M. Bagley),85,95
418,4,9:26.0,Defensive rebound by M. Bagley,,85,95
419,4,9:22.0,M. Bagley makes 2-pt layup from 1 ft,,87,95
420,4,9:22.0,,Minnesota full timeout,87,95
421,4,9:22.0,,J. Okogie enters the game for J. Bayless,87,95
422,4,9:07.0,,Shooting foul by M. Bagley (drawn by K. Towns),87,95
423,4,9:07.0,,K. Towns makes free throw 1 of 2,87,96
424,4,9:07.0,,K. Towns makes free throw 2 of 2,87,97
425,4,8:52.0,Personal foul by K. Towns (drawn by M. Bagley),,87,97
426,4,8:52.0,M. Bagley makes free throw 1 of 2,,88,97
427,4,8:52.0,,T. Gibson enters the game for K. Towns,88,97
428,4,8:52.0,M. Bagley makes free throw 2 of 2,,89,97
429,4,8:37.0,,T. Jones makes 2-pt layup from 1 ft,89,99
430,4,8:22.0,Turnover by M. Bagley (lost ball; steal by J. Okogie),,89,99
431,4,8:17.0,,Turnover by T. Gibson (lost ball; steal by B. Bogdanović),89,99
432,4,8:13.0,Turnover by B. Hield (bad pass),,89,99
433,4,8:13.0,,A. Wiggins enters the game for A. Tolliver,89,99
434,4,8:03.0,,T. Jones makes 3-pt jump shot from 27 ft,89,102
435,4,8:01.0,Sacramento full timeout,,89,102
436,4,8:01.0,H. Barnes enters the game for Y. Ferrell,,89,102
437,4,7:48.0,B. Bogdanović makes 2-pt jump shot from 17 ft,,91,102
438,4,7:25.0,,L. Deng makes 2-pt layup from 2 ft,91,104
439,4,7:18.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,91,104
440,4,7:17.0,,Defensive rebound by J. Okogie,91,104
441,4,7:03.0,,T. Jones makes 2-pt layup from 1 ft,91,106
442,4,6:45.0,C. Brewer makes 2-pt layup from 3 ft (assist by M. Bagley),,93,106
443,4,6:20.0,,T. Jones misses 3-pt jump shot from 26 ft,93,106
444,4,6:17.0,Defensive rebound by B. Hield,,93,106
445,4,6:10.0,B. Bogdanović misses 2-pt layup from 1 ft,,93,106
446,4,6:08.0,,Defensive rebound by L. Deng,93,106
447,4,5:47.0,,Turnover by T. Gibson (lost ball; steal by H. Barnes),93,106
448,4,5:43.0,B. Hield makes 2-pt layup from 2 ft,,95,106
449,4,5:42.0,,Minnesota full timeout,95,106
450,4,5:42.0,D. Fox enters the game for B. Hield,,95,106
451,4,5:24.0,,Personal foul by C. Brewer (drawn by J. Okogie),95,106
452,4,5:24.0,,D. Rose enters the game for J. Okogie,95,106
453,4,5:13.0,,T. Jones misses 2-pt jump shot from 7 ft,95,106
454,4,5:13.0,Defensive rebound by Team,,95,106
455,4,5:13.0,,Loose ball foul by L. Deng (drawn by C. Brewer),95,106
456,4,5:13.0,C. Brewer makes free throw 1 of 2,,96,106
457,4,5:13.0,,K. Towns enters the game for T. Gibson,96,106
458,4,5:13.0,C. Brewer makes free throw 2 of 2,,97,106
459,4,4:49.0,,A. Wiggins misses 3-pt jump shot from 23 ft,97,106
460,4,4:48.0,Defensive rebound by Team,,97,106
461,4,4:39.0,D. Fox misses 2-pt jump shot from 8 ft (block by K. Towns),,97,106
462,4,4:37.0,,Defensive rebound by K. Towns,97,106
463,4,4:32.0,,Turnover by D. Rose (traveling),97,106
464,4,4:19.0,Personal foul by A. Wiggins (drawn by D. Fox),,97,106
465,4,4:19.0,D. Fox makes free throw 1 of 2,,98,106
466,4,4:19.0,D. Fox makes free throw 2 of 2,,99,106
467,4,4:04.0,,A. Wiggins misses 3-pt jump shot from 25 ft,99,106
468,4,4:01.0,Defensive rebound by C. Brewer,,99,106
469,4,3:55.0,B. Bogdanović misses 2-pt jump shot from 6 ft (block by K. Towns),,99,106
470,4,3:51.0,Offensive rebound by B. Bogdanović,,99,106
471,4,3:43.0,Shooting foul by A. Wiggins (drawn by H. Barnes),,99,106
472,4,3:43.0,H. Barnes makes free throw 1 of 2,,100,106
473,4,3:43.0,H. Barnes makes free throw 2 of 2,,101,106
474,4,3:20.0,,D. Rose makes 2-pt jump shot from 7 ft (assist by A. Wiggins),101,108
475,4,3:10.0,M. Bagley misses 2-pt jump shot from 8 ft,,101,108
476,4,3:08.0,Offensive rebound by H. Barnes,,101,108
477,4,3:05.0,M. Bagley makes 3-pt jump shot from 25 ft (assist by D. Fox),,104,108
478,4,2:50.0,,Personal foul by D. Fox (drawn by T. Jones),104,108
479,4,2:39.0,,Turnover by L. Deng (lost ball; steal by M. Bagley),104,108
480,4,2:33.0,Turnover by M. Bagley (traveling),,104,108
481,4,2:20.0,,Shooting foul by B. Bogdanović (drawn by D. Rose),104,108
482,4,2:20.0,,D. Rose makes free throw 1 of 2,104,109
483,4,2:20.0,,D. Rose misses free throw 2 of 2,104,109
484,4,2:18.0,Defensive rebound by B. Bogdanović,,104,109
485,4,2:10.0,D. Fox misses 2-pt layup from 2 ft,,104,109
486,4,2:09.0,Offensive rebound by Team,,104,109
487,4,2:04.0,Turnover by D. Fox (lost ball; steal by T. Jones),,104,109
488,4,2:03.0,,Personal foul by B. Bogdanović (drawn by T. Jones),104,109
489,4,2:03.0,,T. Jones misses free throw 1 of 2,104,109
490,4,2:03.0,,Offensive rebound by Team,104,109
491,4,2:03.0,,T. Jones makes free throw 2 of 2,104,110
492,4,1:53.0,Turnover by D. Fox (bad pass; steal by T. Jones),,104,110
493,4,1:51.0,,Minnesota full timeout,104,110
494,4,1:33.0,,Turnover by A. Wiggins (traveling),104,110
495,4,1:16.0,C. Brewer misses 2-pt jump shot from 7 ft,,104,110
496,4,1:13.0,,Defensive rebound by K. Towns,104,110
497,4,0:55.0,,A. Wiggins misses 3-pt jump shot from 23 ft,104,110
498,4,0:54.0,Defensive rebound by C. Brewer,,104,110
499,4,0:51.0,Shooting foul by T. Jones (drawn by C. Brewer),,104,110
500,4,0:51.0,C. Brewer makes free throw 1 of 2,,105,110
501,4,0:51.0,C. Brewer misses free throw 2 of 2,,105,110
502,4,0:48.0,,Defensive rebound by K. Towns,105,110
503,4,0:29.0,,D. Rose makes 2-pt jump shot from 20 ft,105,112
504,4,0:20.0,D. Fox misses 3-pt jump shot from 25 ft,,105,112
505,4,0:17.0,,Defensive rebound by L. Deng,105,112
