,QUARTER,TIME_REMAINING,CLEVELAND_ACTION,ORLANDO_ACTION,CLEVELAND_SCORE,ORLANDO_SCORE
62,1,3:21.0,C. Sexton makes 3-pt jump shot from 26 ft (assist by C. Osman),,18,25
63,1,3:04.0,,E. Fournier makes 2-pt layup from 5 ft,18,27
64,1,2:40.0,Turnover by C. Sexton (bad pass; steal by E. Fournier),,18,27
65,1,2:38.0,,E. Fournier misses 2-pt layup from 2 ft (block by M. Chriss),18,27
66,1,2:33.0,,Offensive rebound by D. Augustin,18,27
67,1,2:32.0,,D. Augustin makes 2-pt layup from 4 ft,18,29
68,1,2:26.0,C. Sexton makes 2-pt jump shot from 8 ft,,20,29
69,1,2:12.0,,D. Augustin misses 2-pt jump shot from 7 ft (block by D. Nwaba),20,29
70,1,2:12.0,,Offensive rebound by Team,20,29
71,1,2:12.0,B. Knight enters the game for C. Osman,,20,29
72,1,2:12.0,N. Stauskas enters the game for C. Sexton,,20,29
73,1,2:12.0,,A. Gordon enters the game for D. Augustin,20,29
74,1,2:12.0,,J. Grant enters the game for E. Fournier,20,29
75,1,2:12.0,,T. Ross enters the game for J. Isaac,20,29
76,1,2:03.0,,N. Vučević makes 2-pt hook shot from 7 ft (assist by T. Ross),20,31
77,1,1:38.0,D. Nwaba misses 3-pt jump shot from 24 ft,,20,31
78,1,1:36.0,,Defensive rebound by J. Grant,20,31
79,1,1:30.0,,Turnover by A. Gordon (bad pass; steal by N. Stauskas),20,31
80,1,1:14.0,M. Chriss misses 3-pt jump shot from 25 ft,,20,31
81,1,1:12.0,,Defensive rebound by W. Iwundu,20,31
82,1,1:09.0,,Personal foul by D. Nwaba (drawn by W. Iwundu),20,31
83,1,1:09.0,,K. Birch enters the game for N. Vučević,20,31
84,1,1:00.0,,A. Gordon makes 2-pt jump shot from 11 ft,20,33
85,1,0:49.0,B. Knight misses 2-pt layup from 7 ft,,20,33
86,1,0:49.0,,Defensive rebound by A. Gordon,20,33
87,1,0:31.0,,T. Ross misses 2-pt hook shot from 5 ft,20,33
88,1,0:29.0,,Offensive rebound by K. Birch,20,33
89,1,0:28.0,,K. Birch misses 2-pt layup from 3 ft,20,33
90,1,0:26.0,Defensive rebound by B. Knight,,20,33
91,1,0:22.0,N. Stauskas misses 2-pt jump shot from 21 ft,,20,33
92,1,0:19.0,,Defensive rebound by A. Gordon,20,33
93,1,0:02.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by J. Grant),20,36
94,1,0:00.0,J. Clarkson misses 3-pt jump shot from 38 ft,,20,36
95,1,0:00.0,Offensive rebound by Team,,20,36
96,2,11:33.0,,A. Gordon misses 3-pt jump shot from 26 ft,20,36
97,2,11:31.0,Defensive rebound by N. Stauskas,,20,36
98,2,11:07.0,D. Nwaba misses 3-pt jump shot from 27 ft,,20,36
99,2,11:04.0,,Defensive rebound by T. Ross,20,36
100,2,10:57.0,,Turnover by E. Fournier (bad pass; steal by B. Knight),20,36
101,2,10:48.0,J. Clarkson misses 2-pt layup from 3 ft,,20,36
102,2,10:48.0,Offensive rebound by Team,,20,36
103,2,10:48.0,,Loose ball foul by E. Fournier (drawn by M. Chriss),20,36
104,2,10:37.0,J. Clarkson misses 2-pt jump shot from 8 ft,,20,36
105,2,10:31.0,,Defensive rebound by K. Birch,20,36
106,2,10:28.0,,E. Fournier makes 3-pt jump shot from 23 ft (assist by T. Ross),20,39
107,2,10:19.0,Offensive foul by M. Chriss (drawn by E. Fournier),,20,39
108,2,10:19.0,Turnover by M. Chriss (offensive foul),,20,39
109,2,10:10.0,,K. Birch makes 2-pt dunk from 4 ft (assist by T. Ross),20,41
110,2,10:10.0,Cleveland full timeout,,20,41
111,2,10:10.0,K. Love enters the game for M. Chriss,,20,41
112,2,10:10.0,C. Osman enters the game for J. Clarkson,,20,41
113,2,10:10.0,C. Sexton enters the game for D. Nwaba,,20,41
114,2,10:10.0,A. Žižić enters the game for N. Stauskas,,20,41
115,2,9:50.0,A. Žižić misses 2-pt layup from 5 ft,,20,41
116,2,9:48.0,,Defensive rebound by K. Birch,20,41
117,2,9:38.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by A. Gordon),20,44
118,2,9:24.0,K. Love makes 2-pt layup from 4 ft (assist by C. Sexton),,22,44
119,2,9:07.0,,Personal foul by C. Osman (drawn by A. Gordon),22,44
120,2,9:01.0,,A. Gordon misses 2-pt jump shot from 11 ft,22,44
121,2,9:01.0,Defensive rebound by C. Osman,,22,44
122,2,9:01.0,Personal foul by K. Birch (drawn by C. Osman),,22,44
123,2,8:36.0,C. Sexton misses 2-pt jump shot from 18 ft (block by A. Gordon),,22,44
124,2,8:36.0,Offensive rebound by Team,,22,44
125,2,8:36.0,Turnover by Team (shot clock),,22,44
126,2,8:12.0,,J. Grant misses 2-pt jump shot from 10 ft,22,44
127,2,8:10.0,Defensive rebound by K. Love,,22,44
128,2,7:59.0,C. Sexton makes 2-pt jump shot from 10 ft,,24,44
129,2,7:43.0,,A. Gordon misses 2-pt jump shot from 15 ft,24,44
130,2,7:43.0,,Offensive rebound by E. Fournier,24,44
131,2,7:39.0,,E. Fournier misses 3-pt jump shot from 24 ft,24,44
132,2,7:36.0,Defensive rebound by C. Sexton,,24,44
133,2,7:30.0,Turnover by K. Love (bad pass; steal by K. Birch),,24,44
134,2,7:25.0,,K. Birch makes 2-pt layup from 4 ft,24,46
135,2,7:10.0,K. Love misses 2-pt jump shot from 14 ft,,24,46
136,2,7:10.0,Offensive rebound by A. Žižić,,24,46
137,2,7:09.0,A. Žižić makes 2-pt layup at rim,,26,46
138,2,6:57.0,,J. Grant misses 2-pt jump shot from 21 ft,26,46
139,2,6:54.0,Defensive rebound by C. Osman,,26,46
140,2,6:48.0,C. Osman makes 2-pt layup from 5 ft,,28,46
141,2,6:48.0,,Orlando full timeout,28,46
142,2,6:48.0,J. Clarkson enters the game for B. Knight,,28,46
143,2,6:48.0,,D. Augustin enters the game for K. Birch,28,46
144,2,6:48.0,,J. Isaac enters the game for E. Fournier,28,46
145,2,6:48.0,,W. Iwundu enters the game for A. Gordon,28,46
146,2,6:48.0,,N. Vučević enters the game for J. Grant,28,46
147,2,6:26.0,,T. Ross misses 2-pt jump shot from 21 ft,28,46
148,2,6:23.0,Defensive rebound by K. Love,,28,46
149,2,6:12.0,Turnover by K. Love (bad pass; steal by N. Vučević),,28,46
150,2,6:01.0,,J. Isaac misses 3-pt jump shot from 26 ft,28,46
151,2,5:58.0,Defensive rebound by K. Love,,28,46
152,2,5:51.0,C. Sexton misses 2-pt jump shot from 8 ft,,28,46
153,2,5:49.0,,Defensive rebound by N. Vučević,28,46
154,2,5:39.0,,N. Vučević misses 2-pt jump shot from 19 ft,28,46
155,2,5:37.0,Defensive rebound by C. Osman,,28,46
156,2,5:16.0,Turnover by C. Osman (bad pass; steal by D. Augustin),,28,46
157,2,5:12.0,,D. Augustin makes 2-pt layup from 2 ft,28,48
158,2,4:55.0,K. Love misses 2-pt jump shot from 15 ft,,28,48
159,2,4:53.0,,Defensive rebound by W. Iwundu,28,48
160,2,4:43.0,,D. Augustin misses 2-pt layup from 6 ft (block by C. Sexton),28,48
161,2,4:41.0,Defensive rebound by C. Osman,,28,48
162,2,4:29.0,J. Clarkson misses 3-pt jump shot from 27 ft,,28,48
163,2,4:26.0,,Defensive rebound by N. Vučević,28,48
164,2,4:16.0,,T. Ross misses 3-pt jump shot from 27 ft,28,48
165,2,4:13.0,Defensive rebound by A. Žižić,,28,48
166,2,4:01.0,J. Clarkson misses 3-pt jump shot from 23 ft,,28,48
167,2,4:01.0,,Defensive rebound by Team,28,48
168,2,3:48.0,,J. Isaac misses 3-pt jump shot from 23 ft,28,48
169,2,3:45.0,Defensive rebound by C. Osman,,28,48
170,2,3:37.0,K. Love makes 3-pt jump shot from 28 ft (assist by C. Osman),,31,48
171,2,3:16.0,,Shooting foul by J. Clarkson (drawn by D. Augustin),31,48
172,2,3:16.0,,D. Augustin makes free throw 1 of 3,31,49
173,2,3:16.0,,D. Augustin makes free throw 2 of 3,31,50
174,2,3:16.0,M. Chriss enters the game for A. Žižić,,31,50
175,2,3:16.0,,D. Augustin makes free throw 3 of 3,31,51
176,2,2:59.0,J. Clarkson misses 2-pt layup from 6 ft,,31,51
177,2,2:54.0,Offensive rebound by J. Clarkson,,31,51
178,2,2:54.0,J. Clarkson makes 2-pt layup at rim,,33,51
179,2,2:44.0,,Personal foul by K. Love (drawn by N. Vučević),33,51
180,2,2:30.0,,T. Ross makes 3-pt jump shot from 26 ft (assist by N. Vučević),33,54
181,2,2:12.0,C. Osman makes 2-pt layup from 2 ft,,35,54
182,2,1:54.0,,N. Vučević makes 2-pt hook shot from 4 ft (assist by D. Augustin),35,56
183,2,1:28.0,J. Clarkson misses 2-pt layup from 4 ft,,35,56
184,2,1:25.0,Offensive rebound by M. Chriss,,35,56
185,2,1:25.0,M. Chriss makes 2-pt layup at rim,,37,56
186,2,1:10.0,,D. Augustin makes 2-pt jump shot from 12 ft,37,58
187,2,0:57.0,K. Love misses 3-pt jump shot from 27 ft,,37,58
188,2,0:57.0,,Defensive rebound by Team,37,58
189,2,0:57.0,D. Nwaba enters the game for K. Love,,37,58
190,2,0:57.0,,A. Gordon enters the game for J. Isaac,37,58
191,2,0:43.0,,Turnover by T. Ross (bad pass; steal by J. Clarkson),37,58
192,2,0:41.0,Shooting foul by W. Iwundu (drawn by J. Clarkson),,37,58
193,2,0:41.0,J. Clarkson makes free throw 1 of 2,,38,58
194,2,0:41.0,J. Clarkson makes free throw 2 of 2,,39,58
195,2,0:31.0,,D. Augustin makes 3-pt jump shot from 25 ft,39,61
196,2,0:11.0,J. Clarkson makes 2-pt jump shot from 6 ft,,41,61
197,3,11:33.0,,A. Gordon misses 2-pt layup from 3 ft,41,61
198,3,11:30.0,Defensive rebound by A. Žižić,,41,61
199,3,11:25.0,B. Knight makes 2-pt layup from 5 ft,,43,61
200,3,11:07.0,,N. Vučević makes 2-pt layup from 4 ft (assist by D. Augustin),43,63
201,3,10:52.0,C. Sexton misses 2-pt jump shot from 7 ft,,43,63
202,3,10:49.0,,Defensive rebound by N. Vučević,43,63
203,3,10:45.0,,J. Isaac makes 2-pt dunk from 3 ft (assist by D. Augustin),43,65
204,3,10:26.0,B. Knight misses 3-pt jump shot from 26 ft,,43,65
205,3,10:23.0,,Defensive rebound by J. Isaac,43,65
206,3,10:08.0,,N. Vučević misses 2-pt layup from 6 ft,43,65
207,3,10:06.0,Defensive rebound by K. Love,,43,65
208,3,10:05.0,Shooting foul by E. Fournier (drawn by C. Sexton),,43,65
209,3,10:05.0,C. Sexton makes free throw 1 of 2,,44,65
210,3,10:05.0,C. Sexton makes free throw 2 of 2,,45,65
211,3,9:38.0,,N. Vučević misses 2-pt jump shot from 18 ft,45,65
212,3,9:35.0,Defensive rebound by K. Love,,45,65
213,3,9:30.0,K. Love misses 2-pt layup from 4 ft,,45,65
214,3,9:27.0,,Defensive rebound by N. Vučević,45,65
215,3,9:19.0,,A. Gordon misses 3-pt jump shot from 25 ft,45,65
216,3,9:18.0,Defensive rebound by K. Love,,45,65
217,3,8:58.0,C. Sexton misses 3-pt jump shot from 25 ft,,45,65
218,3,8:56.0,,Defensive rebound by A. Gordon,45,65
219,3,8:56.0,,Offensive foul by A. Gordon (drawn by C. Osman),45,65
220,3,8:56.0,,Turnover by A. Gordon (offensive foul),45,65
221,3,8:37.0,A. Žižić misses 2-pt layup from 4 ft,,45,65
222,3,8:34.0,Offensive rebound by C. Sexton,,45,65
223,3,8:33.0,C. Sexton makes 2-pt layup from 2 ft,,47,65
224,3,8:22.0,,D. Augustin misses 2-pt layup from 6 ft,47,65
225,3,8:22.0,,Offensive rebound by D. Augustin,47,65
226,3,8:22.0,,Shooting foul by K. Love (drawn by D. Augustin),47,65
227,3,8:22.0,,D. Augustin makes free throw 1 of 2,47,66
228,3,8:22.0,,D. Augustin makes free throw 2 of 2,47,67
229,3,8:08.0,K. Love misses 2-pt hook shot from 8 ft,,47,67
230,3,8:06.0,,Defensive rebound by N. Vučević,47,67
231,3,7:58.0,,D. Augustin makes 2-pt layup from 2 ft (assist by N. Vučević),47,69
232,3,7:43.0,C. Sexton misses 3-pt jump shot from 28 ft,,47,69
233,3,7:43.0,,Defensive rebound by A. Gordon,47,69
234,3,7:43.0,,Personal take foul by C. Osman (drawn by A. Gordon),47,69
235,3,7:35.0,,E. Fournier misses 2-pt jump shot from 3 ft,47,69
236,3,7:35.0,,Offensive rebound by E. Fournier,47,69
237,3,7:35.0,,E. Fournier makes 2-pt layup at rim,47,71
238,3,7:35.0,Cleveland full timeout,,47,71
239,3,7:20.0,Turnover by K. Love (bad pass; steal by N. Vučević),,47,71
240,3,7:17.0,,A. Gordon makes 2-pt layup from 3 ft (assist by E. Fournier),47,73
241,3,7:17.0,,Shooting foul by K. Love (drawn by A. Gordon),47,73
242,3,7:17.0,,A. Gordon makes free throw 1 of 1,47,74
243,3,6:53.0,Turnover by C. Osman (bad pass; steal by A. Gordon),,47,74
244,3,6:46.0,,Shooting foul by K. Love (drawn by J. Isaac),47,74
245,3,6:46.0,,J. Isaac makes free throw 1 of 2,47,75
246,3,6:46.0,,J. Isaac misses free throw 2 of 2,47,75
247,3,6:45.0,,Offensive rebound by Team,47,75
248,3,6:45.0,Loose ball foul by K. Love (drawn by A. Gordon),,47,75
249,3,6:45.0,,A. Gordon makes free throw 1 of 2,47,76
250,3,6:45.0,J. Clarkson enters the game for K. Love,,47,76
251,3,6:45.0,,A. Gordon makes free throw 2 of 2,47,77
252,3,6:25.0,B. Knight misses 3-pt jump shot from 26 ft,,47,77
253,3,6:23.0,,Defensive rebound by J. Isaac,47,77
254,3,6:05.0,,N. Vučević misses 2-pt jump shot from 10 ft,47,77
255,3,6:03.0,Defensive rebound by C. Sexton,,47,77
256,3,5:58.0,Turnover by C. Sexton (lost ball; steal by D. Augustin),,47,77
257,3,5:48.0,,A. Gordon makes 2-pt layup from 3 ft (assist by D. Augustin),47,79
258,3,5:30.0,C. Osman misses 2-pt jump shot from 17 ft,,47,79
259,3,5:28.0,,Defensive rebound by N. Vučević,47,79
260,3,5:25.0,,D. Augustin misses 3-pt jump shot from 26 ft,47,79
261,3,5:25.0,,Offensive rebound by E. Fournier,47,79
262,3,5:25.0,,Offensive foul by E. Fournier (drawn by B. Knight),47,79
263,3,5:25.0,,Turnover by E. Fournier (offensive foul),47,79
264,3,5:25.0,N. Stauskas enters the game for B. Knight,,47,79
265,3,5:25.0,,W. Iwundu enters the game for A. Gordon,47,79
266,3,5:05.0,J. Clarkson makes 2-pt jump shot from 8 ft,,49,79
267,3,4:47.0,,N. Vučević makes 2-pt jump shot from 9 ft,49,81
268,3,4:33.0,A. Žižić makes 2-pt layup from 4 ft (assist by J. Clarkson),,51,81
269,3,4:22.0,,Turnover by N. Vučević (bad pass),51,81
270,3,4:22.0,M. Chriss enters the game for A. Žižić,,51,81
271,3,4:00.0,J. Clarkson misses 2-pt hook shot from 4 ft,,51,81
272,3,3:56.0,Offensive rebound by J. Clarkson,,51,81
273,3,3:51.0,N. Stauskas misses 2-pt jump shot from 8 ft,,51,81
274,3,3:46.0,Offensive rebound by M. Chriss,,51,81
275,3,3:46.0,M. Chriss makes 2-pt layup from 1 ft,,53,81
276,3,3:32.0,,N. Vučević misses 2-pt hook shot from 8 ft,53,81
277,3,3:29.0,Defensive rebound by C. Osman,,53,81
278,3,3:21.0,C. Sexton misses 3-pt jump shot from 23 ft,,53,81
279,3,3:18.0,,Defensive rebound by N. Vučević,53,81
280,3,3:11.0,,D. Augustin makes 2-pt jump shot from 17 ft,53,83
281,3,2:47.0,Shooting foul by E. Fournier (drawn by C. Sexton),,53,83
282,3,2:47.0,,Orlando full timeout,53,83
283,3,2:47.0,D. Nwaba enters the game for C. Osman,,53,83
284,3,2:47.0,,K. Birch enters the game for D. Augustin,53,83
285,3,2:47.0,,J. Grant enters the game for E. Fournier,53,83
286,3,2:47.0,,T. Ross enters the game for N. Vučević,53,83
287,3,2:47.0,C. Sexton makes free throw 1 of 2,,54,83
288,3,2:47.0,C. Sexton makes free throw 2 of 2,,55,83
289,3,2:27.0,,K. Birch makes 2-pt layup from 3 ft (assist by J. Isaac),55,85
290,3,2:02.0,N. Stauskas makes 2-pt jump shot from 20 ft,,57,85
291,3,1:49.0,,Shooting foul by D. Nwaba (drawn by J. Isaac),57,85
292,3,1:49.0,,J. Isaac misses free throw 1 of 2,57,85
293,3,1:49.0,,Offensive rebound by Team,57,85
294,3,1:49.0,,J. Isaac makes free throw 2 of 2,57,86
295,3,1:30.0,C. Sexton misses 3-pt jump shot from 25 ft,,57,86
296,3,1:28.0,,Defensive rebound by K. Birch,57,86
297,3,1:19.0,,T. Ross makes 2-pt jump shot from 17 ft (assist by J. Grant),57,88
298,3,1:07.0,Personal foul by W. Iwundu (drawn by J. Clarkson),,57,88
299,3,0:57.0,J. Clarkson makes 3-pt jump shot from 26 ft,,60,88
300,3,0:41.0,,T. Ross misses 3-pt jump shot from 26 ft,60,88
301,3,0:38.0,Defensive rebound by J. Clarkson,,60,88
302,3,0:32.0,Turnover by M. Chriss (lost ball; steal by T. Ross),,60,88
303,3,0:21.0,,J. Isaac misses 2-pt jump shot from 10 ft,60,88
304,3,0:19.0,Defensive rebound by M. Chriss,,60,88
305,3,0:04.0,Shooting foul by J. Grant (drawn by C. Sexton),,60,88
306,3,0:04.0,C. Sexton makes free throw 1 of 2,,61,88
307,3,0:04.0,C. Sexton misses free throw 2 of 2,,61,88
308,3,0:02.0,,Defensive rebound by K. Birch,61,88
309,3,0:02.0,,Turnover by K. Birch (bad pass),61,88
310,3,0:00.0,J. Clarkson makes 2-pt layup from 2 ft (assist by N. Stauskas),,63,88
311,4,11:41.0,B. Knight makes 2-pt layup from 2 ft,,65,88
312,4,11:41.0,Shooting foul by J. Grant (drawn by B. Knight),,65,88
313,4,11:41.0,B. Knight makes free throw 1 of 1,,66,88
314,4,11:17.0,,A. Gordon misses 3-pt jump shot from 25 ft,66,88
315,4,11:14.0,Defensive rebound by M. Chriss,,66,88
316,4,11:07.0,N. Stauskas makes 3-pt jump shot from 24 ft (assist by B. Knight),,69,88
317,4,10:45.0,,E. Fournier misses 3-pt jump shot from 26 ft,69,88
318,4,10:42.0,Defensive rebound by M. Chriss,,69,88
319,4,10:29.0,J. Clarkson misses 3-pt jump shot from 25 ft,,69,88
320,4,10:27.0,,Defensive rebound by T. Ross,69,88
321,4,10:17.0,,A. Gordon misses 2-pt layup from 2 ft,69,88
322,4,10:17.0,,Offensive rebound by K. Birch,69,88
323,4,10:17.0,,Shooting foul by M. Chriss (drawn by K. Birch),69,88
324,4,10:17.0,,K. Birch misses free throw 1 of 2,69,88
325,4,10:17.0,,Offensive rebound by Team,69,88
326,4,10:17.0,,K. Birch makes free throw 2 of 2,69,89
327,4,10:02.0,Turnover by J. Clarkson (bad pass; steal by T. Ross),,69,89
328,4,10:01.0,,Shooting foul by B. Knight (drawn by T. Ross),69,89
329,4,10:01.0,,T. Ross misses free throw 1 of 2,69,89
330,4,10:01.0,,Offensive rebound by Team,69,89
331,4,10:01.0,,T. Ross makes free throw 2 of 2,69,90
332,4,9:46.0,J. Clarkson makes 2-pt jump shot from 13 ft,,71,90
333,4,9:30.0,,E. Fournier misses 3-pt jump shot from 27 ft,71,90
334,4,9:30.0,,Offensive rebound by K. Birch,71,90
335,4,9:28.0,,K. Birch misses 2-pt layup from 2 ft,71,90
336,4,9:28.0,Defensive rebound by M. Chriss,,71,90
337,4,9:17.0,Turnover by N. Stauskas (bad pass; steal by E. Fournier),,71,90
338,4,9:08.0,,A. Gordon makes 3-pt jump shot from 23 ft (assist by J. Grant),71,93
339,4,8:46.0,J. Clarkson misses 3-pt jump shot from 25 ft,,71,93
340,4,8:46.0,,Defensive rebound by K. Birch,71,93
341,4,8:37.0,,Turnover by T. Ross (lost ball; steal by D. Nwaba),71,93
342,4,8:33.0,Turnover by N. Stauskas (bad pass),,71,93
343,4,8:27.0,Violation by Team (delay of game),,71,93
344,4,8:15.0,,A. Gordon misses 2-pt jump shot from 15 ft,71,93
345,4,8:13.0,Defensive rebound by N. Stauskas,,71,93
346,4,8:10.0,N. Stauskas misses 2-pt layup from 5 ft (block by T. Ross),,71,93
347,4,8:10.0,Offensive rebound by Team,,71,93
348,4,7:55.0,M. Chriss misses 3-pt jump shot from 27 ft,,71,93
349,4,7:53.0,,Defensive rebound by T. Ross,71,93
350,4,7:44.0,,A. Gordon makes 2-pt layup from 2 ft,71,95
351,4,7:44.0,,Shooting foul by D. Nwaba (drawn by A. Gordon),71,95
352,4,7:44.0,A. Žižić enters the game for M. Chriss,,71,95
353,4,7:44.0,,A. Gordon makes free throw 1 of 1,71,96
354,4,7:33.0,B. Knight makes 2-pt jump shot from 17 ft,,73,96
355,4,7:15.0,,K. Birch makes 2-pt dunk from 6 ft (assist by A. Gordon),73,98
356,4,7:02.0,B. Knight misses 3-pt jump shot from 29 ft,,73,98
357,4,6:59.0,,Defensive rebound by K. Birch,73,98
358,4,6:51.0,,Personal foul by B. Knight (drawn by A. Gordon),73,98
359,4,6:51.0,,Orlando full timeout,73,98
360,4,6:51.0,C. Sexton enters the game for B. Knight,,73,98
361,4,6:51.0,,W. Iwundu enters the game for E. Fournier,73,98
362,4,6:39.0,,T. Ross misses 2-pt jump shot from 18 ft,73,98
363,4,6:37.0,Defensive rebound by D. Nwaba,,73,98
364,4,6:16.0,J. Clarkson misses 2-pt layup from 4 ft,,73,98
365,4,6:14.0,,Defensive rebound by T. Ross,73,98
366,4,6:06.0,,T. Ross makes 3-pt jump shot from 27 ft (assist by A. Gordon),73,101
367,4,5:48.0,A. Žižić makes 2-pt hook shot from 5 ft (assist by J. Clarkson),,75,101
368,4,5:33.0,,T. Ross misses 3-pt jump shot from 26 ft,75,101
369,4,5:31.0,Defensive rebound by C. Sexton,,75,101
370,4,5:25.0,A. Žižić makes 2-pt hook shot from 5 ft (assist by C. Sexton),,77,101
371,4,5:25.0,Shooting foul by K. Birch (drawn by A. Žižić),,77,101
372,4,5:25.0,K. Love enters the game for J. Clarkson,,77,101
373,4,5:25.0,C. Osman enters the game for D. Nwaba,,77,101
374,4,5:25.0,,J. Isaac enters the game for A. Gordon,77,101
375,4,5:25.0,A. Žižić makes free throw 1 of 1,,78,101
376,4,5:06.0,,T. Ross misses 2-pt jump shot from 18 ft,78,101
377,4,5:04.0,,Offensive rebound by K. Birch,78,101
378,4,4:58.0,,T. Ross makes 2-pt jump shot from 12 ft (assist by J. Grant),78,103
379,4,4:45.0,N. Stauskas makes 3-pt jump shot from 25 ft (assist by C. Sexton),,81,103
380,4,4:30.0,,J. Grant makes 3-pt jump shot from 26 ft (assist by W. Iwundu),81,106
381,4,4:20.0,Turnover by C. Sexton (bad pass; steal by K. Birch),,81,106
382,4,4:14.0,,K. Birch makes 2-pt layup from 2 ft (assist by W. Iwundu),81,108
383,4,4:07.0,Cleveland full timeout,,81,108
384,4,4:07.0,D. Adel enters the game for N. Stauskas,,81,108
385,4,4:07.0,,J. Martin enters the game for J. Isaac,81,108
