,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,NEW ORLEANS_ACTION,GOLDEN STATE_SCORE,NEW ORLEANS_SCORE
88,1,2:31.0,,I. Clark makes free throw 1 of 1,11,13
89,1,2:20.0,D. Lee misses 2-pt jump shot from 16 ft,,11,13
90,1,2:18.0,,Defensive rebound by Team,11,13
91,1,2:18.0,Loose ball foul by K. Looney (drawn by C. Wood),,11,13
92,1,2:05.0,,I. Clark makes 2-pt jump shot from 10 ft (assist by D. Bertāns),11,15
93,1,1:51.0,Shooting foul by C. Wood (drawn by D. Lee),,11,15
94,1,1:51.0,D. Lee makes free throw 1 of 2,,12,15
95,1,1:51.0,D. Lee makes free throw 2 of 2,,13,15
96,1,1:38.0,,I. Clark makes 2-pt jump shot from 18 ft,13,17
97,1,1:26.0,Q. Cook misses 2-pt jump shot from 17 ft,,13,17
98,1,1:21.0,,Defensive rebound by C. Diallo,13,17
99,1,1:11.0,,C. Wood misses 2-pt jump shot from 12 ft,13,17
100,1,1:06.0,Defensive rebound by D. Lee,,13,17
101,1,0:59.0,D. Lee makes 2-pt jump shot from 17 ft (assist by D. Green),,15,17
102,1,0:44.0,,C. Diallo misses 2-pt jump shot from 14 ft,15,17
103,1,0:41.0,Defensive rebound by D. Lee,,15,17
104,1,0:33.0,Turnover by D. Lee (bad pass),,15,17
105,1,0:26.0,,Personal foul by Q. Cook (drawn by I. Clark),15,17
106,1,0:12.0,,C. Wood misses 2-pt layup from 4 ft,15,17
107,1,0:11.0,,Offensive rebound by C. Wood,15,17
108,1,0:11.0,,C. Wood makes 2-pt dunk from 1 ft,15,19
109,1,0:01.0,Q. Cook makes 3-pt jump shot from 26 ft,,18,19
110,1,0:00.0,,Turnover by C. Wood (bad pass; steal by D. Lee),18,19
111,2,11:47.0,D. Lee misses 2-pt layup from 2 ft,,18,19
112,2,11:45.0,,Defensive rebound by C. Wood,18,19
113,2,11:41.0,,D. Bertāns misses 2-pt jump shot from 22 ft,18,19
114,2,11:38.0,Defensive rebound by D. Lee,,18,19
115,2,11:32.0,J. Jerebko misses 2-pt layup from 2 ft (block by E. Payton),,18,19
116,2,11:28.0,,Defensive rebound by E. Payton,18,19
117,2,11:24.0,,C. Diallo misses 2-pt jump shot from 10 ft,18,19
118,2,11:24.0,Defensive rebound by Q. Cook,,18,19
119,2,11:13.0,J. Jerebko misses 3-pt jump shot from 26 ft,,18,19
120,2,11:13.0,Offensive rebound by S. Livingston,,18,19
121,2,11:05.0,J. Jerebko makes 2-pt layup from 2 ft (assist by Q. Cook),,20,19
122,2,10:45.0,,S. Hill makes 2-pt jump shot from 21 ft,20,21
123,2,10:24.0,D. Cousins makes 2-pt layup from 3 ft,,22,21
124,2,10:16.0,,E. Payton misses 2-pt layup from 3 ft,22,21
125,2,10:14.0,Defensive rebound by S. Livingston,,22,21
126,2,10:00.0,J. Jerebko makes 3-pt jump shot from 24 ft (assist by Q. Cook),,25,21
127,2,9:46.0,,D. Bertāns misses 3-pt jump shot from 27 ft,25,21
128,2,9:42.0,Defensive rebound by D. Cousins,,25,21
129,2,9:36.0,Q. Cook misses 3-pt jump shot from 26 ft,,25,21
130,2,9:34.0,,Defensive rebound by S. Hill,25,21
131,2,9:26.0,,C. Diallo makes 2-pt hook shot from 6 ft (assist by S. Hill),25,23
132,2,9:09.0,D. Cousins misses 2-pt layup from 2 ft,,25,23
133,2,9:05.0,,Defensive rebound by C. Diallo,25,23
134,2,9:02.0,,C. Wood makes 2-pt dunk from 1 ft (assist by C. Diallo),25,25
135,2,9:02.0,Golden State full timeout,,25,25
136,2,9:02.0,J. Evans enters the game for D. Lee,,25,25
137,2,8:54.0,Shooting foul by S. Hill (drawn by S. Livingston),,25,25
138,2,8:54.0,S. Livingston misses free throw 1 of 2,,25,25
139,2,8:54.0,Offensive rebound by Team,,25,25
140,2,8:54.0,S. Livingston misses free throw 2 of 2,,25,25
141,2,8:51.0,,Defensive rebound by E. Payton,25,25
142,2,8:41.0,,C. Wood makes 3-pt jump shot from 26 ft (assist by E. Payton),25,28
143,2,8:26.0,J. Evans makes 2-pt jump shot from 16 ft (assist by J. Jerebko),,27,28
144,2,8:08.0,,S. Hill makes 3-pt jump shot from 25 ft (assist by C. Diallo),27,31
145,2,7:51.0,J. Jerebko misses 3-pt jump shot from 26 ft,,27,31
146,2,7:48.0,,Defensive rebound by C. Diallo,27,31
147,2,7:37.0,,Turnover by C. Wood (lost ball; steal by J. Evans),27,31
148,2,7:33.0,J. Evans misses 2-pt layup from 2 ft,,27,31
149,2,7:29.0,Offensive rebound by J. Jerebko,,27,31
150,2,7:29.0,J. Jerebko makes 2-pt dunk at rim,,29,31
151,2,7:27.0,,C. Diallo makes 2-pt dunk from 1 ft (assist by S. Hill),29,33
152,2,7:17.0,D. Cousins makes 2-pt layup from 2 ft,,31,33
153,2,7:17.0,Shooting foul by C. Wood (drawn by D. Cousins),,31,33
154,2,7:17.0,A. McKinnie enters the game for S. Livingston,,31,33
155,2,7:17.0,,I. Clark enters the game for D. Bertāns,31,33
156,2,7:17.0,,K. Williams enters the game for S. Hill,31,33
157,2,7:17.0,D. Cousins makes free throw 1 of 1,,32,33
158,2,7:12.0,,Turnover by E. Payton (bad pass; steal by D. Cousins),32,33
159,2,7:07.0,Shooting foul by C. Diallo (drawn by D. Cousins),,32,33
160,2,7:07.0,D. Cousins misses free throw 1 of 2,,32,33
161,2,7:07.0,Offensive rebound by Team,,32,33
162,2,7:07.0,,J. Okafor enters the game for C. Diallo,32,33
163,2,7:07.0,D. Cousins makes free throw 2 of 2,,33,33
164,2,6:57.0,,C. Wood misses 3-pt jump shot from 25 ft,33,33
165,2,6:53.0,,Offensive rebound by E. Payton,33,33
166,2,6:51.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by E. Payton),33,36
167,2,6:41.0,Q. Cook makes 2-pt layup from 2 ft,,35,36
168,2,6:36.0,,C. Wood makes 2-pt dunk from 1 ft (assist by E. Payton),35,38
169,2,6:20.0,D. Cousins makes 2-pt layup from 2 ft (assist by Q. Cook),,37,38
170,2,6:04.0,,J. Okafor makes 2-pt dunk at rim,37,40
171,2,5:49.0,Shooting foul by J. Okafor (drawn by D. Cousins),,37,40
172,2,5:49.0,D. Cousins makes free throw 1 of 2,,38,40
173,2,5:49.0,J. Bell enters the game for J. Jerebko,,38,40
174,2,5:49.0,D. Cousins makes free throw 2 of 2,,39,40
175,2,5:30.0,,Personal foul by J. Bell (drawn by E. Payton),39,40
176,2,5:22.0,,Turnover by E. Payton (bad pass; steal by A. McKinnie),39,40
177,2,5:17.0,J. Bell makes 2-pt dunk at rim (assist by D. Cousins),,41,40
178,2,5:04.0,,Personal foul by Q. Cook (drawn by K. Williams),41,40
179,2,5:04.0,D. Lee enters the game for Q. Cook,,41,40
180,2,4:51.0,,K. Williams makes 3-pt jump shot from 26 ft (assist by I. Clark),41,43
181,2,4:27.0,D. Cousins misses 3-pt jump shot from 25 ft,,41,43
182,2,4:23.0,Offensive rebound by J. Bell,,41,43
183,2,4:20.0,J. Evans makes 2-pt layup from 2 ft (assist by J. Bell),,43,43
184,2,3:58.0,,J. Okafor misses 2-pt jump shot from 9 ft (block by D. Cousins),43,43
185,2,3:57.0,Defensive rebound by Team,,43,43
186,2,3:57.0,,C. Diallo enters the game for C. Wood,43,43
187,2,3:39.0,J. Bell misses 2-pt jump shot from 11 ft,,43,43
188,2,3:36.0,,Defensive rebound by J. Okafor,43,43
189,2,3:28.0,,Shooting foul by J. Evans (drawn by E. Payton),43,43
190,2,3:28.0,,E. Payton misses free throw 1 of 2,43,43
191,2,3:28.0,,Offensive rebound by Team,43,43
192,2,3:28.0,,E. Payton makes free throw 2 of 2,43,44
193,2,3:07.0,D. Cousins misses 2-pt jump shot from 16 ft,,43,44
194,2,3:04.0,Offensive rebound by J. Bell,,43,44
195,2,3:02.0,A. McKinnie makes 3-pt jump shot from 25 ft (assist by J. Bell),,46,44
196,2,2:44.0,,J. Okafor makes 2-pt layup from 3 ft,46,46
197,2,2:30.0,D. Cousins makes 3-pt jump shot from 26 ft (assist by A. McKinnie),,49,46
198,2,2:08.0,,J. Okafor misses 2-pt dunk from 4 ft (block by J. Evans),49,46
199,2,2:05.0,,Offensive rebound by K. Williams,49,46
200,2,2:05.0,,K. Williams makes 2-pt layup from 2 ft,49,48
201,2,1:52.0,A. McKinnie misses 2-pt layup from 3 ft,,49,48
202,2,1:49.0,,Defensive rebound by J. Okafor,49,48
203,2,1:47.0,,J. Okafor makes 2-pt layup from 3 ft,49,50
204,2,1:47.0,,Shooting foul by J. Evans (drawn by J. Okafor),49,50
205,2,1:47.0,,New Orleans full timeout,49,50
206,2,1:47.0,,J. Okafor misses free throw 1 of 1,49,50
207,2,1:43.0,Defensive rebound by A. McKinnie,,49,50
208,2,1:32.0,D. Lee misses 3-pt jump shot from 25 ft,,49,50
209,2,1:24.0,Offensive rebound by J. Bell,,49,50
210,2,1:24.0,J. Bell makes 2-pt dunk at rim,,51,50
211,2,1:06.0,,I. Clark makes 3-pt jump shot from 25 ft (assist by E. Payton),51,53
212,2,0:46.0,D. Lee makes 2-pt layup from 2 ft (assist by D. Cousins),,53,53
213,2,0:31.0,,Turnover by J. Okafor (lost ball; steal by A. McKinnie),53,53
214,2,0:29.0,Personal foul by E. Payton (drawn by A. McKinnie),,53,53
215,2,0:29.0,A. McKinnie misses free throw 1 of 2,,53,53
216,2,0:29.0,Offensive rebound by Team,,53,53
217,2,0:29.0,A. McKinnie makes free throw 2 of 2,,54,53
218,2,0:11.0,,C. Diallo makes 3-pt jump shot from 26 ft (assist by K. Williams),54,56
219,2,0:02.0,J. Bell makes 2-pt layup from 3 ft (assist by D. Lee),,56,56
220,2,0:01.0,,K. Williams misses 3-pt jump shot from 49 ft,56,56
221,2,0:00.0,,Offensive rebound by Team,56,56
222,3,11:47.0,Q. Cook misses 2-pt jump shot from 14 ft,,56,56
223,3,11:43.0,,Defensive rebound by C. Wood,56,56
224,3,11:31.0,,Turnover by C. Wood (bad pass; steal by J. Evans),56,56
225,3,11:27.0,J. Evans makes 2-pt dunk from 1 ft,,58,56
226,3,11:12.0,,C. Wood makes 3-pt jump shot from 25 ft (assist by E. Payton),58,59
227,3,10:59.0,D. Cousins misses 3-pt jump shot from 25 ft,,58,59
228,3,10:56.0,,Defensive rebound by C. Wood,58,59
229,3,10:48.0,,Personal foul by A. McKinnie (drawn by I. Clark),58,59
230,3,10:38.0,,J. Okafor misses 2-pt jump shot from 6 ft,58,59
231,3,10:36.0,Defensive rebound by D. Cousins,,58,59
232,3,10:26.0,D. Cousins misses 2-pt jump shot from 6 ft,,58,59
233,3,10:25.0,,Defensive rebound by E. Payton,58,59
234,3,10:25.0,,Personal foul by D. Green (drawn by E. Payton),58,59
235,3,10:14.0,,Shooting foul by A. McKinnie (drawn by C. Wood),58,59
236,3,10:14.0,,C. Wood makes free throw 1 of 2,58,60
237,3,10:14.0,,C. Wood misses free throw 2 of 2,58,60
238,3,10:11.0,,Offensive rebound by K. Williams,58,60
239,3,10:03.0,,C. Wood misses 2-pt layup from 2 ft,58,60
240,3,10:01.0,Defensive rebound by J. Evans,,58,60
241,3,9:54.0,J. Evans misses 3-pt jump shot from 26 ft,,58,60
242,3,9:50.0,,Defensive rebound by J. Okafor,58,60
243,3,9:43.0,,E. Payton misses 3-pt jump shot from 26 ft,58,60
244,3,9:40.0,Defensive rebound by D. Green,,58,60
245,3,9:36.0,Turnover by D. Green (bad pass; steal by K. Williams),,58,60
246,3,9:32.0,,I. Clark misses 3-pt jump shot from 26 ft (block by J. Evans),58,60
247,3,9:32.0,,Offensive rebound by Team,58,60
248,3,9:27.0,,J. Okafor misses 3-pt jump shot from 26 ft,58,60
249,3,9:24.0,Defensive rebound by D. Green,,58,60
250,3,9:24.0,Turnover by D. Green (bad pass),,58,60
251,3,9:17.0,,Shooting foul by D. Green (drawn by C. Wood),58,60
252,3,9:17.0,,C. Wood makes free throw 1 of 3,58,61
253,3,9:17.0,,C. Wood makes free throw 2 of 3,58,62
254,3,9:17.0,,C. Wood makes free throw 3 of 3,58,63
255,3,9:02.0,Personal foul by J. Okafor (drawn by D. Cousins),,58,63
256,3,8:49.0,A. McKinnie makes 2-pt dunk from 1 ft (assist by D. Cousins),,60,63
257,3,8:33.0,,I. Clark misses 2-pt jump shot from 9 ft,60,63
258,3,8:30.0,Defensive rebound by A. McKinnie,,60,63
259,3,8:27.0,Q. Cook makes 2-pt jump shot from 14 ft,,62,63
260,3,8:08.0,,C. Wood makes 2-pt dunk from 1 ft (assist by E. Payton),62,65
261,3,7:55.0,Q. Cook makes 3-pt jump shot from 26 ft,,65,65
262,3,7:44.0,,I. Clark misses 2-pt jump shot from 11 ft,65,65
263,3,7:40.0,Defensive rebound by J. Evans,,65,65
264,3,7:40.0,Shooting foul by K. Williams (drawn by A. McKinnie),,65,65
265,3,7:40.0,A. McKinnie makes free throw 1 of 2,,66,65
266,3,7:40.0,,D. Bertāns enters the game for E. Payton,66,65
267,3,7:40.0,A. McKinnie makes free throw 2 of 2,,67,65
268,3,7:20.0,,C. Wood makes 2-pt dunk from 1 ft (assist by K. Williams),67,67
269,3,7:04.0,Q. Cook makes 2-pt jump shot from 9 ft,,69,67
270,3,6:52.0,,C. Wood misses 3-pt jump shot from 25 ft,69,67
271,3,6:48.0,Defensive rebound by D. Cousins,,69,67
272,3,6:40.0,Turnover by D. Cousins (bad pass; steal by K. Williams),,69,67
273,3,6:36.0,,I. Clark makes 2-pt layup from 2 ft (assist by K. Williams),69,69
274,3,6:17.0,Q. Cook misses 2-pt jump shot from 4 ft,,69,69
275,3,6:12.0,,Defensive rebound by K. Williams,69,69
276,3,6:08.0,,New Orleans full timeout,69,69
277,3,6:08.0,J. Bell enters the game for D. Green,,69,69
278,3,6:08.0,,C. Diallo enters the game for K. Williams,69,69
279,3,6:08.0,,S. Hill enters the game for C. Wood,69,69
280,3,6:06.0,,D. Bertāns misses 3-pt jump shot from 23 ft,69,69
281,3,6:02.0,Defensive rebound by A. McKinnie,,69,69
282,3,5:50.0,D. Cousins makes 2-pt jump shot from 7 ft (assist by J. Bell),,71,69
283,3,5:25.0,,I. Clark misses 3-pt jump shot from 23 ft,71,69
284,3,5:23.0,Defensive rebound by D. Cousins,,71,69
285,3,5:16.0,Personal foul by I. Clark (drawn by A. McKinnie),,71,69
286,3,5:08.0,Q. Cook makes 2-pt layup from 2 ft (assist by D. Cousins),,73,69
287,3,4:57.0,,I. Clark makes 2-pt jump shot from 16 ft,73,71
288,3,4:40.0,J. Evans makes 3-pt jump shot from 25 ft (assist by D. Cousins),,76,71
289,3,4:13.0,,S. Hill misses 2-pt layup from 4 ft,76,71
290,3,4:13.0,,Offensive rebound by Team,76,71
291,3,4:13.0,D. Lee enters the game for J. Evans,,76,71
292,3,3:58.0,,J. Okafor makes 2-pt dunk at rim,76,73
293,3,3:45.0,D. Cousins misses 3-pt jump shot from 25 ft,,76,73
294,3,3:41.0,,Defensive rebound by C. Diallo,76,73
295,3,3:34.0,,J. Okafor makes 2-pt dunk at rim (assist by C. Diallo),76,75
296,3,3:24.0,Shooting foul by C. Diallo (drawn by Q. Cook),,76,75
297,3,3:24.0,Q. Cook makes free throw 1 of 2,,77,75
298,3,3:24.0,S. Livingston enters the game for A. McKinnie,,77,75
299,3,3:24.0,Q. Cook makes free throw 2 of 2,,78,75
300,3,3:10.0,,J. Okafor misses 2-pt jump shot from 5 ft,78,75
301,3,3:07.0,Defensive rebound by D. Cousins,,78,75
302,3,2:56.0,D. Cousins misses 2-pt layup from 1 ft,,78,75
303,3,2:54.0,,Defensive rebound by C. Diallo,78,75
304,3,2:49.0,,J. Okafor makes 2-pt layup from 1 ft (assist by C. Diallo),78,77
305,3,2:49.0,Golden State full timeout,,78,77
306,3,2:49.0,,C. Wood enters the game for J. Okafor,78,77
307,3,2:32.0,D. Lee makes 3-pt jump shot from 26 ft (assist by J. Bell),,81,77
308,3,2:10.0,,C. Wood makes 2-pt jump shot from 14 ft (assist by I. Clark),81,79
309,3,1:51.0,J. Bell makes 2-pt jump shot from 21 ft,,83,79
310,3,1:34.0,,C. Wood misses 2-pt dunk from 2 ft,83,79
311,3,1:32.0,Defensive rebound by D. Cousins,,83,79
312,3,1:26.0,Turnover by J. Bell (traveling),,83,79
313,3,1:11.0,,C. Wood misses 3-pt jump shot from 24 ft,83,79
314,3,1:08.0,Defensive rebound by D. Cousins,,83,79
315,3,0:56.0,Def 3 sec tech foul by Team,,83,79
316,3,0:56.0,Q. Cook makes technical free throw,,84,79
317,3,0:49.0,Shooting foul by C. Diallo (drawn by D. Cousins),,84,79
318,3,0:49.0,D. Cousins makes free throw 1 of 2,,85,79
319,3,0:49.0,D. Cousins makes free throw 2 of 2,,86,79
320,3,0:36.0,,S. Hill misses 3-pt jump shot from 25 ft,86,79
321,3,0:32.0,Defensive rebound by S. Livingston,,86,79
322,3,0:29.0,S. Livingston misses 2-pt jump shot from 17 ft,,86,79
323,3,0:24.0,J. Bell makes 2-pt layup from 1 ft,,88,79
324,3,0:24.0,Offensive rebound by J. Bell,,88,79
325,3,0:20.0,,C. Wood misses 3-pt jump shot from 23 ft,88,79
326,3,0:15.0,Defensive rebound by Q. Cook,,88,79
327,3,0:00.0,Shooting foul by C. Wood (drawn by D. Cousins),,88,79
328,3,0:00.0,D. Cousins misses free throw 1 of 2,,88,79
329,3,0:00.0,Offensive rebound by Team,,88,79
330,3,0:00.0,D. Cousins misses free throw 2 of 2,,88,79
331,3,0:00.0,,Defensive rebound by C. Wood,88,79
332,4,11:46.0,,J. Okafor makes 2-pt dunk at rim (assist by C. Diallo),88,81
333,4,11:31.0,D. Lee makes 2-pt jump shot from 15 ft (assist by J. Jerebko),,90,81
334,4,11:15.0,,Turnover by J. Okafor (off goaltending),90,81
335,4,11:04.0,Turnover by J. Evans (bad pass; steal by K. Williams),,90,81
336,4,10:57.0,,C. Diallo makes 2-pt layup from 1 ft (assist by D. Bertāns),90,83
337,4,10:41.0,D. Lee makes 3-pt jump shot from 25 ft (assist by D. Cousins),,93,83
338,4,10:24.0,,Personal foul by D. Cousins (drawn by J. Okafor),93,83
339,4,10:10.0,,J. Okafor makes 2-pt jump shot from 13 ft (assist by K. Williams),93,85
340,4,9:52.0,J. Jerebko misses 2-pt layup from 2 ft,,93,85
341,4,9:50.0,Offensive rebound by J. Evans,,93,85
342,4,9:47.0,D. Cousins makes 2-pt jump shot from 6 ft (assist by J. Evans),,95,85
343,4,9:40.0,,K. Williams makes 3-pt jump shot from 26 ft,95,88
344,4,9:19.0,J. Evans misses 3-pt jump shot from 26 ft,,95,88
345,4,9:16.0,,Defensive rebound by C. Diallo,95,88
346,4,9:10.0,,Personal foul by S. Livingston (drawn by K. Williams),95,88
347,4,9:10.0,K. Looney enters the game for D. Cousins,,95,88
348,4,9:03.0,,K. Williams misses 3-pt jump shot from 24 ft,95,88
349,4,8:59.0,Defensive rebound by K. Looney,,95,88
350,4,8:53.0,J. Evans misses 2-pt jump shot from 16 ft,,95,88
351,4,8:51.0,,Defensive rebound by S. Hill,95,88
352,4,8:46.0,,C. Diallo makes 2-pt jump shot from 15 ft (assist by S. Hill),95,90
353,4,8:25.0,D. Lee makes 3-pt jump shot from 24 ft (assist by K. Looney),,98,90
354,4,8:12.0,,S. Hill misses 2-pt jump shot from 19 ft,98,90
355,4,8:08.0,Defensive rebound by D. Lee,,98,90
356,4,7:58.0,D. Lee misses 3-pt jump shot from 26 ft,,98,90
357,4,7:55.0,,Defensive rebound by K. Williams,98,90
358,4,7:44.0,,Personal foul by J. Evans (drawn by D. Bertāns),98,90
359,4,7:44.0,A. McKinnie enters the game for S. Livingston,,98,90
360,4,7:31.0,,S. Hill misses 3-pt jump shot from 25 ft,98,90
361,4,7:27.0,Defensive rebound by D. Lee,,98,90
362,4,7:20.0,D. Lee makes 3-pt jump shot from 25 ft (assist by J. Jerebko),,101,90
363,4,7:10.0,,Personal foul by K. Looney (drawn by J. Okafor),101,90
364,4,7:00.0,,J. Okafor misses 2-pt jump shot from 4 ft,101,90
365,4,6:57.0,Defensive rebound by J. Jerebko,,101,90
366,4,6:56.0,Personal foul by D. Bertāns (drawn by D. Lee),,101,90
367,4,6:56.0,,New Orleans full timeout,101,90
368,4,6:56.0,,I. Clark enters the game for D. Bertāns,101,90
369,4,6:56.0,,C. Wood enters the game for C. Diallo,101,90
370,4,6:49.0,K. Looney misses 2-pt jump shot from 21 ft,,101,90
371,4,6:46.0,Offensive rebound by K. Looney,,101,90
372,4,6:43.0,K. Looney makes 2-pt layup from 1 ft,,103,90
373,4,6:24.0,,Turnover by J. Okafor (traveling),103,90
374,4,6:14.0,Turnover by J. Evans (bad pass; steal by S. Hill),,103,90
375,4,6:11.0,,Turnover by S. Hill (bad pass; steal by K. Looney),103,90
376,4,6:07.0,J. Jerebko misses 3-pt jump shot from 25 ft,,103,90
377,4,6:05.0,,Defensive rebound by S. Hill,103,90
378,4,6:02.0,,C. Wood makes 2-pt layup from 2 ft (assist by K. Williams),103,92
379,4,5:42.0,K. Looney makes 2-pt jump shot from 20 ft (assist by J. Evans),,105,92
380,4,5:25.0,,I. Clark misses 2-pt jump shot from 23 ft,105,92
381,4,5:22.0,Defensive rebound by K. Looney,,105,92
382,4,5:17.0,A. McKinnie misses 3-pt jump shot from 25 ft,,105,92
383,4,5:16.0,,Defensive rebound by Team,105,92
384,4,5:16.0,Q. Cook enters the game for D. Lee,,105,92
