,QUARTER,TIME_REMAINING,TORONTO_ACTION,ATLANTA_ACTION,TORONTO_SCORE,ATLANTA_SCORE
387,4,7:41.0,,T. Prince misses 3-pt jump shot from 25 ft,101,89
388,4,7:37.0,Defensive rebound by P. Siakam,,101,89
389,4,7:33.0,F. VanVleet makes 2-pt layup from 1 ft,,103,89
390,4,7:23.0,,T. Young makes 3-pt jump shot from 30 ft,103,92
391,4,6:55.0,P. Siakam misses 2-pt layup from 6 ft,,103,92
392,4,6:54.0,Offensive rebound by P. Siakam,,103,92
393,4,6:54.0,P. Siakam misses 2-pt layup from 3 ft,,103,92
394,4,6:54.0,Offensive rebound by P. Siakam,,103,92
395,4,6:50.0,N. Powell misses 3-pt jump shot from 25 ft,,103,92
396,4,6:50.0,,Defensive rebound by K. Huerter,103,92
397,4,6:41.0,,V. Carter misses 3-pt jump shot from 25 ft,103,92
398,4,6:37.0,Defensive rebound by P. Siakam,,103,92
399,4,6:34.0,Toronto full timeout,,103,92
400,4,6:34.0,S. Ibaka enters the game for N. Powell,,103,92
401,4,6:34.0,K. Lowry enters the game for P. Siakam,,103,92
402,4,6:34.0,,D. Dedmon enters the game for V. Carter,103,92
403,4,6:19.0,F. VanVleet makes 2-pt jump shot from 21 ft (assist by S. Ibaka),,105,92
404,4,6:04.0,,D. Dedmon misses 3-pt jump shot from 24 ft,105,92
405,4,6:01.0,Defensive rebound by P. McCaw,,105,92
406,4,5:54.0,F. VanVleet misses 2-pt jump shot from 21 ft,,105,92
407,4,5:51.0,Offensive rebound by P. McCaw,,105,92
408,4,5:49.0,O. Anunoby misses 3-pt jump shot from 26 ft,,105,92
409,4,5:45.0,Offensive rebound by K. Lowry,,105,92
410,4,5:35.0,K. Lowry misses 3-pt jump shot from 25 ft,,105,92
411,4,5:32.0,,Defensive rebound by T. Young,105,92
412,4,5:20.0,,K. Huerter misses 3-pt jump shot from 26 ft,105,92
413,4,5:16.0,Defensive rebound by K. Lowry,,105,92
414,4,5:01.0,F. VanVleet makes 2-pt layup from 2 ft,,107,92
415,4,4:46.0,,T. Young misses 2-pt layup from 1 ft,107,92
416,4,4:43.0,Defensive rebound by O. Anunoby,,107,92
417,4,4:36.0,O. Anunoby makes 3-pt jump shot from 26 ft (assist by P. McCaw),,110,92
418,4,4:14.0,,T. Young misses 3-pt jump shot from 26 ft,110,92
419,4,4:12.0,Defensive rebound by O. Anunoby,,110,92
420,4,4:08.0,K. Lowry misses 3-pt jump shot from 26 ft,,110,92
421,4,4:03.0,,Defensive rebound by T. Young,110,92
422,4,3:54.0,,Shooting foul by S. Ibaka (drawn by D. Dedmon),110,92
423,4,3:54.0,,D. Dedmon makes free throw 1 of 2,110,93
424,4,3:54.0,P. Siakam enters the game for O. Anunoby,,110,93
425,4,3:54.0,,D. Dedmon makes free throw 2 of 2,110,94
426,4,3:46.0,F. VanVleet misses 3-pt jump shot from 25 ft,,110,94
427,4,3:43.0,,Defensive rebound by J. Collins,110,94
428,4,3:32.0,,Turnover by D. Dedmon (discontinued dribble),110,94
429,4,3:32.0,Toronto full timeout,,110,94
430,4,3:32.0,,K. Bazemore enters the game for T. Prince,110,94
431,4,3:22.0,Personal foul by D. Dedmon (drawn by S. Ibaka),,110,94
432,4,3:05.0,K. Lowry misses 2-pt layup from 3 ft,,110,94
433,4,3:03.0,,Defensive rebound by J. Collins,110,94
434,4,2:59.0,,Turnover by T. Young (bad pass; steal by P. McCaw),110,94
435,4,2:55.0,Shooting foul by J. Collins (drawn by P. Siakam),,110,94
436,4,2:55.0,P. Siakam makes free throw 1 of 2,,111,94
437,4,2:55.0,J. Loyd enters the game for S. Ibaka,,111,94
438,4,2:55.0,N. Powell enters the game for K. Lowry,,111,94
439,4,2:55.0,P. Siakam makes free throw 2 of 2,,112,94
440,4,2:44.0,,Turnover by T. Young (bad pass),112,94
441,4,2:44.0,O. Anunoby enters the game for P. Siakam,,112,94
442,4,2:31.0,F. VanVleet misses 3-pt jump shot from 26 ft,,112,94
443,4,2:28.0,,Defensive rebound by K. Huerter,112,94
444,4,2:23.0,,Turnover by K. Bazemore (bad pass; steal by P. McCaw),112,94
445,4,2:19.0,F. VanVleet misses 3-pt jump shot from 26 ft,,112,94
446,4,2:15.0,Offensive rebound by O. Anunoby,,112,94
447,4,2:15.0,,J. Adams enters the game for K. Bazemore,112,94
448,4,2:15.0,,J. Anderson enters the game for J. Collins,112,94
449,4,2:15.0,,O. Spellman enters the game for T. Young,112,94
450,4,2:05.0,N. Powell misses 2-pt jump shot from 17 ft,,112,94
451,4,2:03.0,,Defensive rebound by O. Spellman,112,94
452,4,1:51.0,,J. Anderson misses 3-pt jump shot from 25 ft,112,94
453,4,1:48.0,Defensive rebound by N. Powell,,112,94
454,4,1:40.0,Turnover by F. VanVleet (out of bounds lost ball),,112,94
455,4,1:40.0,,D. Bembry enters the game for D. Dedmon,112,94
456,4,1:25.0,,Personal foul by P. McCaw (drawn by J. Adams),112,94
457,4,1:25.0,,J. Adams makes free throw 1 of 2,112,95
458,4,1:25.0,,J. Adams makes free throw 2 of 2,112,96
459,4,1:17.0,J. Loyd makes 2-pt layup from 1 ft,,114,96
460,4,1:06.0,,Turnover by J. Adams (bad pass),114,96
461,4,0:56.0,Shooting foul by J. Anderson (drawn by N. Powell),,114,96
462,4,0:56.0,N. Powell makes free throw 1 of 2,,115,96
463,4,0:56.0,N. Powell makes free throw 2 of 2,,116,96
464,4,0:42.0,,J. Adams misses 2-pt jump shot from 3 ft,116,96
465,4,0:39.0,,Offensive rebound by J. Adams,116,96
466,4,0:34.0,,D. Bembry makes 2-pt layup from 1 ft (assist by K. Huerter),116,98
467,4,0:28.0,F. VanVleet makes 3-pt jump shot from 30 ft,,119,98
468,4,0:14.0,,J. Adams makes 3-pt jump shot from 25 ft (assist by O. Spellman),119,101
