,QUARTER,TIME_REMAINING,ORLANDO_ACTION,CLEVELAND_ACTION,ORLANDO_SCORE,CLEVELAND_SCORE
385,4,1:59.0,,K. Love misses 3-pt jump shot from 24 ft,88,99
386,4,1:57.0,,Offensive rebound by C. Osman,88,99
387,4,1:46.0,,C. Osman makes 3-pt jump shot from 26 ft,88,102
388,4,1:46.0,Orlando full timeout,,88,102
389,4,1:40.0,Turnover by N. Vučević (bad pass; steal by C. Osman),,88,102
390,4,1:27.0,,Turnover by C. Sexton (lost ball; steal by E. Fournier),88,102
391,4,1:16.0,A. Gordon makes 2-pt jump shot from 12 ft,,90,102
392,4,1:09.0,,Personal foul by T. Ross (drawn by C. Sexton),90,102
393,4,1:09.0,,C. Sexton makes free throw 1 of 2,90,103
394,4,1:09.0,,C. Sexton makes free throw 2 of 2,90,104
395,4,1:03.0,Shooting foul by K. Love (drawn by D. Augustin),,90,104
396,4,1:03.0,D. Augustin makes free throw 1 of 3,,91,104
397,4,1:03.0,D. Augustin makes free throw 2 of 3,,92,104
398,4,1:03.0,D. Augustin makes free throw 3 of 3,,93,104
399,4,1:03.0,,Cleveland full timeout,93,104
400,4,1:03.0,,M. Dellavedova enters the game for L. Nance,93,104
401,4,1:01.0,,Personal foul by E. Fournier (drawn by K. Love),93,104
402,4,1:01.0,,K. Love makes free throw 1 of 2,93,105
403,4,1:01.0,,L. Nance enters the game for M. Dellavedova,93,105
404,4,1:01.0,,K. Love makes free throw 2 of 2,93,106
405,4,0:53.0,D. Augustin misses 3-pt jump shot from 25 ft,,93,106
406,4,0:51.0,,Defensive rebound by K. Love,93,106
407,4,0:51.0,,Personal foul by N. Vučević (drawn by K. Love),93,106
408,4,0:51.0,,K. Love makes free throw 1 of 2,93,107
409,4,0:51.0,,K. Love misses free throw 2 of 2,93,107
410,4,0:50.0,Defensive rebound by N. Vučević,,93,107
411,4,0:42.0,E. Fournier misses 3-pt jump shot from 27 ft,,93,107
412,4,0:39.0,,Defensive rebound by C. Sexton,93,107
413,4,0:16.0,,Turnover by Team (shot clock),93,107
