,QUARTER,TIME_REMAINING,HOUSTON_ACTION,SAN ANTONIO_ACTION,HOUSTON_SCORE,SAN ANTONIO_SCORE
34,1,7:23.0,Shooting foul by D. Cunningham (drawn by J. Harden),,5,12
35,1,7:23.0,J. Harden misses free throw 1 of 2,,5,12
36,1,7:23.0,Offensive rebound by Team,,5,12
37,1,7:23.0,,D. Bertāns enters the game for D. Cunningham,5,12
38,1,7:23.0,J. Harden makes free throw 2 of 2,,6,12
39,1,7:07.0,,L. Aldridge misses 2-pt jump shot from 9 ft,6,12
40,1,7:05.0,Defensive rebound by P. Tucker,,6,12
41,1,6:46.0,J. Ennis misses 3-pt jump shot from 26 ft,,6,12
42,1,6:46.0,,Defensive rebound by Team,6,12
43,1,6:46.0,,San Antonio full timeout,6,12
44,1,6:46.0,G. Clark enters the game for J. Ennis,,6,12
45,1,6:46.0,E. Gordon enters the game for C. Paul,,6,12
46,1,6:46.0,,M. Belinelli enters the game for D. Bertāns,6,12
47,1,6:24.0,,M. Belinelli makes 2-pt layup from 1 ft,6,14
48,1,6:04.0,C. Capela makes 2-pt dunk from 2 ft,,8,14
49,1,6:04.0,,D. Bertāns enters the game for D. White,8,14
50,1,5:31.0,,D. Bertāns makes 3-pt jump shot from 23 ft (assist by P. Mills),8,17
51,1,5:14.0,E. Gordon makes 2-pt layup from 2 ft,,10,17
52,1,5:02.0,,D. DeRozan misses 2-pt jump shot from 17 ft,10,17
53,1,5:00.0,Defensive rebound by C. Capela,,10,17
54,1,4:59.0,Personal foul by D. DeRozan (drawn by J. Harden),,10,17
55,1,4:59.0,J. Harden makes free throw 1 of 2,,11,17
56,1,4:59.0,G. Green enters the game for P. Tucker,,11,17
57,1,4:59.0,J. Harden misses free throw 2 of 2,,11,17
58,1,4:56.0,,Defensive rebound by M. Belinelli,11,17
59,1,4:43.0,,L. Aldridge misses 2-pt jump shot from 14 ft,11,17
60,1,4:43.0,Defensive rebound by E. Gordon,,11,17
61,1,4:33.0,Shooting foul by D. Bertāns (drawn by C. Capela),,11,17
62,1,4:33.0,C. Capela makes free throw 1 of 2,,12,17
63,1,4:33.0,,C. Metu enters the game for L. Aldridge,12,17
64,1,4:33.0,C. Capela misses free throw 2 of 2,,12,17
65,1,4:30.0,,Defensive rebound by D. DeRozan,12,17
66,1,4:14.0,,D. Bertāns misses 3-pt jump shot from 26 ft,12,17
67,1,4:11.0,,Offensive rebound by C. Metu,12,17
68,1,4:10.0,,C. Metu misses 2-pt layup from 3 ft,12,17
69,1,4:07.0,,Offensive rebound by C. Metu,12,17
70,1,4:03.0,,M. Belinelli misses 3-pt jump shot from 26 ft,12,17
71,1,4:00.0,Defensive rebound by C. Capela,,12,17
72,1,3:58.0,E. Gordon misses 2-pt layup from 2 ft (block by D. Bertāns),,12,17
73,1,3:58.0,Offensive rebound by Team,,12,17
74,1,3:58.0,I. Hartenstein enters the game for C. Capela,,12,17
75,1,3:47.0,G. Clark misses 3-pt jump shot from 26 ft,,12,17
76,1,3:43.0,Offensive rebound by I. Hartenstein,,12,17
77,1,3:41.0,G. Green misses 3-pt jump shot from 26 ft,,12,17
78,1,3:38.0,,Defensive rebound by D. Bertāns,12,17
79,1,3:36.0,,San Antonio full timeout,12,17
80,1,3:18.0,,D. DeRozan misses 3-pt jump shot from 24 ft,12,17
81,1,3:16.0,,Offensive rebound by P. Mills,12,17
82,1,3:14.0,,M. Belinelli misses 3-pt jump shot from 26 ft,12,17
83,1,3:10.0,Defensive rebound by G. Green,,12,17
84,1,2:56.0,J. Harden misses 3-pt jump shot from 23 ft,,12,17
85,1,2:53.0,,Defensive rebound by P. Mills,12,17
86,1,2:46.0,,P. Mills misses 2-pt jump shot from 19 ft,12,17
87,1,2:42.0,Defensive rebound by G. Clark,,12,17
88,1,2:29.0,Personal foul by D. DeRozan (drawn by I. Hartenstein),,12,17
89,1,2:29.0,I. Hartenstein makes free throw 1 of 2,,13,17
90,1,2:29.0,C. Paul enters the game for J. Harden,,13,17
91,1,2:29.0,,Q. Pondexter enters the game for D. DeRozan,13,17
92,1,2:29.0,I. Hartenstein misses free throw 2 of 2,,13,17
93,1,2:25.0,Offensive rebound by E. Gordon,,13,17
94,1,2:25.0,E. Gordon misses 3-pt jump shot from 25 ft,,13,17
95,1,2:25.0,,Defensive rebound by Team,13,17
96,1,2:25.0,Loose ball foul by G. Clark (drawn by D. Bertāns),,13,17
97,1,2:15.0,,Personal foul by G. Clark (drawn by M. Belinelli),13,17
98,1,2:10.0,,M. Belinelli misses 2-pt jump shot from 16 ft,13,17
99,1,2:08.0,Defensive rebound by G. Green,,13,17
100,1,2:05.0,Personal foul by Q. Pondexter (drawn by C. Paul),,13,17
101,1,2:05.0,C. Paul makes free throw 1 of 2,,14,17
102,1,2:05.0,C. Paul makes free throw 2 of 2,,15,17
103,1,1:51.0,,Turnover by C. Metu (bad pass),15,17
104,1,1:36.0,E. Gordon makes 2-pt dunk from 1 ft,,17,17
105,1,1:05.0,,Turnover by C. Metu (lost ball; steal by E. Gordon),17,17
106,1,1:01.0,E. Gordon makes 2-pt layup from 1 ft,,19,17
107,1,0:41.0,,P. Mills makes 3-pt jump shot from 25 ft,19,20
108,1,0:26.0,C. Paul makes 2-pt layup from 1 ft,,21,20
109,1,0:26.0,,Violation by Team (def goaltending),21,20
110,1,0:06.0,,D. Bertāns misses 3-pt jump shot from 28 ft,21,20
111,1,0:03.0,Defensive rebound by E. Gordon,,21,20
112,1,0:00.0,E. Gordon misses 2-pt layup from 3 ft (block by P. Mills),,21,20
113,1,0:00.0,,Defensive rebound by Team,21,20
114,2,11:43.0,,L. Aldridge makes 2-pt jump shot from 13 ft (assist by M. Belinelli),21,22
115,2,11:26.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Paul),,24,22
116,2,11:04.0,,Shooting foul by C. Capela (drawn by Q. Pondexter),24,22
117,2,11:04.0,,Q. Pondexter makes free throw 1 of 2,24,23
118,2,11:04.0,J. Ennis enters the game for G. Clark,,24,23
119,2,11:04.0,P. Tucker enters the game for G. Green,,24,23
120,2,11:04.0,,B. Forbes enters the game for M. Belinelli,24,23
121,2,11:04.0,,D. White enters the game for P. Mills,24,23
122,2,11:04.0,,Q. Pondexter makes free throw 2 of 2,24,24
123,2,10:42.0,E. Gordon makes 2-pt layup from 1 ft (assist by C. Paul),,26,24
124,2,10:30.0,,Personal foul by E. Gordon (drawn by L. Aldridge),26,24
125,2,10:20.0,,Shooting foul by P. Tucker (drawn by L. Aldridge),26,24
126,2,10:20.0,,L. Aldridge misses free throw 1 of 2,26,24
127,2,10:20.0,,Offensive rebound by Team,26,24
128,2,10:20.0,,L. Aldridge makes free throw 2 of 2,26,25
129,2,10:03.0,C. Paul misses 2-pt layup from 3 ft,,26,25
130,2,10:01.0,,Defensive rebound by D. White,26,25
131,2,9:55.0,,Q. Pondexter makes 3-pt jump shot from 23 ft (assist by D. White),26,28
132,2,9:48.0,E. Gordon misses 2-pt jump shot from 7 ft,,26,28
133,2,9:46.0,Offensive rebound by C. Capela,,26,28
134,2,9:45.0,Shooting foul by L. Aldridge (drawn by C. Capela),,26,28
135,2,9:45.0,C. Capela makes free throw 1 of 2,,27,28
136,2,9:45.0,J. Harden enters the game for E. Gordon,,27,28
137,2,9:45.0,,D. DeRozan enters the game for D. Bertāns,27,28
138,2,9:45.0,C. Capela makes free throw 2 of 2,,28,28
139,2,9:32.0,,Shooting foul by J. Harden (drawn by Q. Pondexter),28,28
140,2,9:32.0,,Q. Pondexter makes free throw 1 of 2,28,29
141,2,9:32.0,,Q. Pondexter makes free throw 2 of 2,28,30
142,2,9:13.0,Offensive foul by J. Ennis (drawn by D. White),,28,30
143,2,9:13.0,Turnover by J. Ennis (offensive foul),,28,30
144,2,9:08.0,,Offensive foul by D. White (drawn by J. Ennis),28,30
145,2,9:08.0,,Turnover by D. White (offensive foul),28,30
146,2,8:53.0,J. Harden misses 3-pt jump shot from 26 ft,,28,30
147,2,8:51.0,,Defensive rebound by Q. Pondexter,28,30
148,2,8:47.0,,B. Forbes makes 3-pt jump shot from 22 ft (assist by D. White),28,33
149,2,8:29.0,Shooting foul by L. Aldridge (drawn by J. Ennis),,28,33
150,2,8:29.0,J. Ennis misses free throw 1 of 2,,28,33
151,2,8:29.0,Offensive rebound by Team,,28,33
152,2,8:29.0,J. Ennis makes free throw 2 of 2,,29,33
153,2,8:16.0,,L. Aldridge misses 2-pt jump shot from 9 ft (block by C. Capela),29,33
154,2,8:14.0,,Offensive rebound by L. Aldridge,29,33
155,2,8:14.0,,Turnover by L. Aldridge (bad pass),29,33
156,2,7:53.0,J. Harden makes 2-pt jump shot from 6 ft,,31,33
157,2,7:53.0,Shooting foul by Q. Pondexter (drawn by J. Harden),,31,33
158,2,7:53.0,,D. Cunningham enters the game for Q. Pondexter,31,33
159,2,7:53.0,J. Harden makes free throw 1 of 1,,32,33
160,2,7:31.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),32,35
161,2,7:08.0,J. Ennis misses 3-pt jump shot from 29 ft,,32,35
162,2,7:04.0,,Defensive rebound by L. Aldridge,32,35
163,2,6:55.0,,Turnover by D. DeRozan (bad pass; steal by J. Ennis),32,35
164,2,6:41.0,C. Paul makes 3-pt jump shot from 27 ft,,35,35
165,2,6:39.0,,San Antonio full timeout,35,35
166,2,6:17.0,,D. DeRozan misses 3-pt jump shot from 23 ft,35,35
167,2,6:15.0,Defensive rebound by C. Capela,,35,35
168,2,6:04.0,J. Harden misses 3-pt jump shot from 26 ft,,35,35
169,2,6:01.0,,Defensive rebound by D. DeRozan,35,35
170,2,5:55.0,,Shooting foul by C. Paul (drawn by D. White),35,35
171,2,5:55.0,,D. White makes free throw 1 of 2,35,36
172,2,5:55.0,,D. White makes free throw 2 of 2,35,37
173,2,5:45.0,C. Capela makes 2-pt dunk from 1 ft (assist by J. Harden),,37,37
174,2,5:34.0,,Personal foul by J. Ennis (drawn by D. DeRozan),37,37
175,2,5:34.0,,D. DeRozan makes free throw 1 of 2,37,38
176,2,5:34.0,E. Gordon enters the game for J. Ennis,,37,38
177,2,5:34.0,,D. DeRozan makes free throw 2 of 2,37,39
178,2,5:18.0,Turnover by P. Tucker (bad pass; steal by D. Cunningham),,37,39
179,2,5:12.0,,Turnover by B. Forbes (bad pass; steal by J. Harden),37,39
180,2,4:55.0,C. Paul makes 3-pt jump shot from 23 ft,,40,39
181,2,4:40.0,,B. Forbes makes 2-pt layup from 2 ft,40,41
182,2,4:40.0,,Shooting foul by C. Capela (drawn by B. Forbes),40,41
183,2,4:40.0,I. Hartenstein enters the game for C. Capela,,40,41
184,2,4:40.0,,C. Metu enters the game for L. Aldridge,40,41
185,2,4:40.0,,P. Mills enters the game for D. White,40,41
186,2,4:40.0,,B. Forbes misses free throw 1 of 1,40,41
187,2,4:40.0,Defensive rebound by P. Tucker,,40,41
188,2,4:23.0,C. Paul misses 2-pt jump shot from 2 ft,,40,41
189,2,4:20.0,Offensive rebound by I. Hartenstein,,40,41
190,2,4:20.0,I. Hartenstein misses 2-pt layup from 1 ft (block by C. Metu),,40,41
191,2,4:17.0,,Defensive rebound by D. Cunningham,40,41
192,2,4:15.0,,Turnover by D. Cunningham (lost ball; steal by C. Paul),40,41
193,2,3:57.0,J. Harden makes 2-pt layup from 1 ft,,42,41
194,2,3:49.0,,Turnover by D. DeRozan (lost ball; steal by C. Paul),42,41
195,2,3:45.0,E. Gordon misses 2-pt jump shot from 8 ft,,42,41
196,2,3:43.0,Offensive rebound by I. Hartenstein,,42,41
197,2,3:39.0,E. Gordon misses 3-pt jump shot from 30 ft,,42,41
198,2,3:35.0,Offensive rebound by I. Hartenstein,,42,41
199,2,3:26.0,P. Tucker misses 3-pt jump shot from 22 ft,,42,41
200,2,3:23.0,,Defensive rebound by P. Mills,42,41
201,2,3:16.0,,Turnover by D. DeRozan (lost ball; steal by J. Harden),42,41
202,2,3:09.0,E. Gordon misses 3-pt jump shot from 26 ft,,42,41
203,2,3:05.0,,Defensive rebound by B. Forbes,42,41
204,2,3:00.0,,B. Forbes makes 3-pt jump shot from 25 ft,42,44
205,2,2:59.0,Houston full timeout,,42,44
206,2,2:59.0,C. Capela enters the game for I. Hartenstein,,42,44
207,2,2:59.0,,L. Aldridge enters the game for B. Forbes,42,44
208,2,2:59.0,,M. Belinelli enters the game for C. Metu,42,44
209,2,2:44.0,J. Harden misses 2-pt jump shot from 2 ft,,42,44
210,2,2:44.0,Offensive rebound by Team,,42,44
211,2,2:44.0,,Loose ball foul by D. Cunningham (drawn by C. Capela),42,44
212,2,2:44.0,,D. Bertāns enters the game for D. Cunningham,42,44
213,2,2:30.0,C. Capela misses 2-pt layup from 1 ft,,42,44
214,2,2:30.0,Offensive rebound by C. Capela,,42,44
215,2,2:30.0,Personal foul by L. Aldridge (drawn by C. Capela),,42,44
216,2,2:30.0,C. Capela misses free throw 1 of 2,,42,44
217,2,2:30.0,Offensive rebound by Team,,42,44
218,2,2:30.0,,C. Metu enters the game for L. Aldridge,42,44
219,2,2:30.0,C. Capela makes free throw 2 of 2,,43,44
220,2,2:14.0,,D. DeRozan misses 2-pt jump shot from 13 ft,43,44
221,2,2:11.0,Defensive rebound by C. Paul,,43,44
222,2,2:05.0,C. Paul makes 2-pt layup from 2 ft,,45,44
223,2,1:52.0,,M. Belinelli makes 3-pt jump shot from 23 ft (assist by D. DeRozan),45,47
224,2,1:35.0,J. Harden makes 3-pt jump shot from 26 ft,,48,47
225,2,1:23.0,,D. Bertāns makes 3-pt jump shot from 24 ft (assist by D. DeRozan),48,50
226,2,1:04.0,E. Gordon makes 2-pt jump shot from 3 ft,,50,50
227,2,0:46.0,,P. Mills makes 2-pt layup from 2 ft (assist by M. Belinelli),50,52
228,2,0:28.0,J. Harden misses 3-pt jump shot from 25 ft,,50,52
229,2,0:28.0,,Defensive rebound by Team,50,52
230,2,0:06.0,,D. DeRozan misses 2-pt jump shot from 14 ft (block by J. Harden),50,52
231,2,0:05.0,,Offensive rebound by D. DeRozan,50,52
232,2,0:04.0,,Turnover by Team (shot clock),50,52
233,2,0:00.0,C. Paul misses 3-pt jump shot from 26 ft,,50,52
234,2,0:00.0,Offensive rebound by Team,,50,52
235,3,11:37.0,,D. Cunningham misses 2-pt jump shot from 9 ft,50,52
236,3,11:34.0,Defensive rebound by P. Tucker,,50,52
237,3,11:21.0,Shooting foul by D. Cunningham (drawn by J. Harden),,50,52
238,3,11:21.0,J. Harden makes free throw 1 of 2,,51,52
239,3,11:21.0,,D. Bertāns enters the game for D. Cunningham,51,52
240,3,11:21.0,J. Harden makes free throw 2 of 2,,52,52
241,3,11:12.0,,Personal foul by J. Harden (drawn by L. Aldridge),52,52
242,3,11:01.0,,D. White makes 2-pt jump shot from 10 ft (assist by D. Bertāns),52,54
243,3,10:46.0,J. Harden misses 3-pt jump shot from 24 ft,,52,54
244,3,10:41.0,Offensive rebound by C. Capela,,52,54
245,3,10:33.0,C. Paul misses 2-pt jump shot from 18 ft,,52,54
246,3,10:29.0,,Defensive rebound by B. Forbes,52,54
247,3,10:21.0,,Shooting foul by J. Harden (drawn by L. Aldridge),52,54
248,3,10:21.0,,L. Aldridge makes free throw 1 of 2,52,55
249,3,10:21.0,,L. Aldridge makes free throw 2 of 2,52,56
250,3,10:07.0,J. Harden makes 2-pt jump shot from 8 ft,,54,56
251,3,9:46.0,,D. DeRozan misses 2-pt jump shot from 18 ft,54,56
252,3,9:44.0,Defensive rebound by J. Harden,,54,56
253,3,9:42.0,Turnover by J. Harden (bad pass),,54,56
254,3,9:24.0,,L. Aldridge misses 2-pt jump shot from 13 ft,54,56
255,3,9:22.0,Defensive rebound by C. Paul,,54,56
256,3,9:17.0,Personal foul by D. White (drawn by J. Harden),,54,56
257,3,9:03.0,J. Harden misses 3-pt jump shot from 25 ft,,54,56
258,3,8:59.0,,Defensive rebound by D. DeRozan,54,56
259,3,8:42.0,,L. Aldridge misses 2-pt layup from 2 ft,54,56
260,3,8:39.0,Defensive rebound by C. Capela,,54,56
261,3,8:37.0,Shooting foul by D. Bertāns (drawn by J. Harden),,54,56
262,3,8:37.0,J. Harden makes free throw 1 of 2,,55,56
263,3,8:37.0,J. Harden makes free throw 2 of 2,,56,56
264,3,8:21.0,,D. DeRozan makes 2-pt layup from 3 ft,56,58
265,3,7:58.0,Turnover by C. Paul (bad pass; steal by D. White),,56,58
266,3,7:52.0,,D. White makes 2-pt dunk at rim,56,60
267,3,7:48.0,J. Ennis misses 3-pt jump shot from 26 ft,,56,60
268,3,7:48.0,,Defensive rebound by B. Forbes,56,60
269,3,7:39.0,,B. Forbes misses 2-pt jump shot from 4 ft,56,60
270,3,7:37.0,Defensive rebound by P. Tucker,,56,60
271,3,7:28.0,J. Ennis misses 3-pt jump shot from 26 ft,,56,60
272,3,7:27.0,,Defensive rebound by D. DeRozan,56,60
273,3,7:23.0,,B. Forbes makes 3-pt jump shot from 26 ft,56,63
274,3,7:02.0,J. Harden misses 3-pt jump shot from 26 ft,,56,63
275,3,7:02.0,,Defensive rebound by D. DeRozan,56,63
276,3,6:46.0,,L. Aldridge misses 2-pt jump shot from 11 ft,56,63
277,3,6:46.0,Defensive rebound by C. Paul,,56,63
278,3,6:28.0,C. Paul misses 2-pt layup from 1 ft,,56,63
279,3,6:27.0,,Defensive rebound by L. Aldridge,56,63
280,3,6:21.0,,D. White misses 2-pt layup from 3 ft (block by J. Harden),56,63
281,3,6:18.0,Defensive rebound by C. Capela,,56,63
282,3,6:13.0,J. Harden misses 2-pt layup from 1 ft,,56,63
283,3,6:11.0,,Defensive rebound by D. Bertāns,56,63
284,3,5:59.0,,B. Forbes misses 2-pt jump shot from 2 ft,56,63
285,3,5:58.0,,Offensive rebound by B. Forbes,56,63
286,3,5:53.0,,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. White),56,65
287,3,5:53.0,Houston full timeout,,56,65
288,3,5:53.0,G. Clark enters the game for J. Ennis,,56,65
289,3,5:53.0,E. Gordon enters the game for C. Paul,,56,65
290,3,5:53.0,,M. Belinelli enters the game for D. DeRozan,56,65
291,3,5:53.0,,P. Mills enters the game for D. White,56,65
292,3,5:29.0,J. Harden misses 3-pt jump shot from 27 ft,,56,65
293,3,5:25.0,,Defensive rebound by P. Mills,56,65
294,3,5:09.0,,B. Forbes misses 2-pt layup from 4 ft (block by C. Capela),56,65
295,3,5:06.0,Defensive rebound by C. Capela,,56,65
296,3,5:02.0,E. Gordon misses 3-pt jump shot from 26 ft,,56,65
297,3,4:59.0,,Defensive rebound by L. Aldridge,56,65
298,3,4:48.0,,L. Aldridge makes 2-pt layup from 2 ft (assist by P. Mills),56,67
299,3,4:42.0,C. Capela misses 2-pt layup from 3 ft (block by D. Bertāns),,56,67
300,3,4:42.0,Offensive rebound by C. Capela,,56,67
301,3,4:35.0,E. Gordon makes 3-pt jump shot from 25 ft (assist by C. Capela),,59,67
302,3,4:19.0,,L. Aldridge misses 2-pt layup from 1 ft,59,67
303,3,4:18.0,,Offensive rebound by M. Belinelli,59,67
304,3,4:16.0,,M. Belinelli makes 3-pt jump shot from 25 ft,59,70
305,3,3:51.0,J. Harden misses 3-pt jump shot from 26 ft,,59,70
306,3,3:47.0,,Defensive rebound by P. Mills,59,70
307,3,3:40.0,,L. Aldridge misses 2-pt layup from 1 ft,59,70
308,3,3:37.0,Defensive rebound by C. Capela,,59,70
309,3,3:33.0,J. Harden misses 2-pt layup from 2 ft,,59,70
310,3,3:33.0,Offensive rebound by C. Capela,,59,70
311,3,3:33.0,Personal foul by P. Mills (drawn by C. Capela),,59,70
312,3,3:33.0,G. Green enters the game for C. Capela,,59,70
313,3,3:33.0,I. Hartenstein enters the game for P. Tucker,,59,70
314,3,3:33.0,,D. DeRozan enters the game for L. Aldridge,59,70
315,3,3:33.0,,C. Metu enters the game for B. Forbes,59,70
316,3,3:25.0,Personal foul by M. Belinelli (drawn by G. Green),,59,70
317,3,3:25.0,G. Green misses free throw 1 of 2,,59,70
318,3,3:25.0,Offensive rebound by Team,,59,70
319,3,3:25.0,G. Green makes free throw 2 of 2,,60,70
320,3,3:14.0,,Turnover by D. DeRozan (bad pass; steal by I. Hartenstein),60,70
321,3,3:08.0,E. Gordon makes 2-pt layup from 2 ft,,62,70
322,3,2:53.0,,D. Bertāns misses 3-pt jump shot from 22 ft,62,70
323,3,2:51.0,Defensive rebound by G. Clark,,62,70
324,3,2:44.0,J. Harden makes 2-pt layup from 2 ft,,64,70
325,3,2:22.0,,M. Belinelli misses 2-pt jump shot from 20 ft,64,70
326,3,2:22.0,Defensive rebound by Team,,64,70
327,3,2:22.0,,San Antonio full timeout,64,70
328,3,2:22.0,C. Paul enters the game for G. Green,,64,70
329,3,2:22.0,,D. White enters the game for D. Bertāns,64,70
330,3,2:13.0,Offensive foul by I. Hartenstein (drawn by D. White),,64,70
331,3,2:13.0,Turnover by I. Hartenstein (offensive foul),,64,70
332,3,2:02.0,,Turnover by C. Metu (bad pass),64,70
333,3,1:53.0,J. Harden makes 2-pt layup from 3 ft,,66,70
334,3,1:40.0,,Personal foul by E. Gordon (drawn by M. Belinelli),66,70
335,3,1:28.0,,D. White misses 3-pt jump shot from 25 ft,66,70
336,3,1:25.0,Defensive rebound by J. Harden,,66,70
337,3,1:18.0,Turnover by J. Harden (bad pass; steal by D. White),,66,70
338,3,1:13.0,,D. White makes 2-pt layup at rim,66,72
339,3,1:02.0,I. Hartenstein makes 2-pt dunk from 1 ft (assist by C. Paul),,68,72
340,3,0:46.0,,D. White misses 2-pt jump shot from 4 ft,68,72
341,3,0:44.0,Defensive rebound by I. Hartenstein,,68,72
342,3,0:28.0,J. Harden misses 2-pt layup from 1 ft,,68,72
343,3,0:27.0,Offensive rebound by I. Hartenstein,,68,72
344,3,0:25.0,E. Gordon makes 3-pt jump shot from 26 ft (assist by I. Hartenstein),,71,72
345,3,0:03.0,,Turnover by C. Metu (lost ball; steal by G. Clark),71,72
346,4,11:48.0,C. Paul misses 2-pt jump shot from 8 ft,,71,72
347,4,11:46.0,,Defensive rebound by P. Mills,71,72
348,4,11:37.0,,L. Aldridge misses 2-pt jump shot from 15 ft,71,72
349,4,11:35.0,Defensive rebound by C. Capela,,71,72
350,4,11:26.0,E. Gordon misses 3-pt jump shot from 25 ft,,71,72
351,4,11:24.0,,Defensive rebound by L. Aldridge,71,72
352,4,11:08.0,,D. DeRozan misses 3-pt jump shot from 26 ft,71,72
353,4,11:05.0,Defensive rebound by P. Tucker,,71,72
354,4,10:56.0,C. Capela misses 2-pt hook shot from 3 ft,,71,72
355,4,10:56.0,,Defensive rebound by Team,71,72
356,4,10:56.0,Loose ball foul by C. Capela (drawn by L. Aldridge),,71,72
357,4,10:42.0,,Shooting foul by G. Clark (drawn by Q. Pondexter),71,72
358,4,10:42.0,,Q. Pondexter makes free throw 1 of 2,71,73
359,4,10:42.0,,Q. Pondexter misses free throw 2 of 2,71,73
360,4,10:42.0,Defensive rebound by Team,,71,73
361,4,10:32.0,E. Gordon misses 3-pt jump shot from 26 ft,,71,73
362,4,10:27.0,,Defensive rebound by L. Aldridge,71,73
363,4,10:23.0,,Shooting foul by C. Capela (drawn by D. White),71,73
364,4,10:23.0,,D. White misses free throw 1 of 2,71,73
365,4,10:23.0,,Offensive rebound by Team,71,73
366,4,10:23.0,,D. White makes free throw 2 of 2,71,74
367,4,10:04.0,E. Gordon misses 3-pt jump shot from 26 ft,,71,74
368,4,10:01.0,Offensive rebound by C. Capela,,71,74
369,4,9:49.0,C. Paul misses 2-pt jump shot from 8 ft,,71,74
370,4,9:46.0,,Defensive rebound by Q. Pondexter,71,74
371,4,9:34.0,,L. Aldridge makes 2-pt hook shot from 2 ft,71,76
372,4,9:19.0,G. Clark makes 3-pt jump shot from 25 ft (assist by E. Gordon),,74,76
373,4,9:19.0,,B. Forbes enters the game for P. Mills,74,76
374,4,8:53.0,,D. White misses 2-pt jump shot from 18 ft,74,76
375,4,8:51.0,Defensive rebound by C. Paul,,74,76
376,4,8:43.0,E. Gordon makes 2-pt layup from 2 ft,,76,76
377,4,8:30.0,,D. DeRozan makes 2-pt layup from 2 ft,76,78
378,4,8:16.0,E. Gordon misses 2-pt jump shot from 16 ft,,76,78
379,4,8:15.0,,Defensive rebound by B. Forbes,76,78
380,4,7:58.0,,B. Forbes misses 2-pt jump shot from 4 ft,76,78
381,4,7:58.0,,Offensive rebound by Team,76,78
382,4,7:58.0,Loose ball foul by C. Paul (drawn by L. Aldridge),,76,78
383,4,7:52.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. White),76,80
384,4,7:35.0,E. Gordon misses 3-pt jump shot from 25 ft,,76,80
385,4,7:33.0,,Defensive rebound by D. White,76,80
386,4,7:19.0,,Q. Pondexter misses 2-pt jump shot from 13 ft (block by C. Paul),76,80
387,4,7:16.0,Defensive rebound by E. Gordon,,76,80
388,4,7:15.0,Offensive foul by C. Capela (drawn by D. White),,76,80
389,4,7:15.0,Turnover by C. Capela (offensive foul),,76,80
390,4,7:15.0,Houston full timeout,,76,80
391,4,7:15.0,J. Ennis enters the game for C. Capela,,76,80
392,4,7:15.0,J. Harden enters the game for G. Clark,,76,80
