,QUARTER,TIME_REMAINING,LA CLIPPERS_ACTION,MINNESOTA_ACTION,LA CLIPPERS_SCORE,MINNESOTA_SCORE
110,2,11:24.0,,Shooting foul by J. Green (drawn by A. Wiggins),44,23
111,2,11:24.0,,A. Wiggins misses free throw 1 of 2,44,23
112,2,11:24.0,,Offensive rebound by Team,44,23
113,2,11:24.0,,A. Wiggins makes free throw 2 of 2,44,24
114,2,11:16.0,W. Chandler misses 3-pt jump shot from 24 ft,,44,24
115,2,11:13.0,,Defensive rebound by J. Bayless,44,24
116,2,11:05.0,,J. Bayless makes 2-pt jump shot from 19 ft,44,26
117,2,10:56.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,46,26
118,2,10:45.0,,J. Bayless makes 2-pt layup from 2 ft,46,28
119,2,10:32.0,L. Williams makes 2-pt jump shot from 18 ft,,48,28
120,2,10:16.0,,J. Bayless misses 2-pt jump shot from 22 ft,48,28
121,2,10:12.0,Defensive rebound by J. Green,,48,28
122,2,10:08.0,T. Wallace misses 2-pt jump shot from 4 ft,,48,28
123,2,10:06.0,,Defensive rebound by A. Wiggins,48,28
124,2,10:02.0,,J. Okogie makes 2-pt dunk from 1 ft (assist by A. Wiggins),48,30
125,2,9:49.0,L. Williams misses 2-pt jump shot from 15 ft,,48,30
126,2,9:46.0,,Defensive rebound by G. Dieng,48,30
127,2,9:38.0,,A. Wiggins misses 2-pt jump shot from 20 ft,48,30
128,2,9:36.0,Defensive rebound by L. Williams,,48,30
129,2,9:28.0,J. Green misses 3-pt jump shot from 26 ft,,48,30
130,2,9:26.0,,Defensive rebound by J. Bayless,48,30
131,2,9:18.0,,J. Bayless misses 2-pt jump shot from 2 ft,48,30
132,2,9:15.0,Defensive rebound by J. Green,,48,30
133,2,9:10.0,W. Chandler makes 2-pt jump shot from 15 ft,,50,30
134,2,9:09.0,,Minnesota full timeout,50,30
135,2,8:56.0,,A. Wiggins makes 2-pt dunk from 1 ft,50,32
136,2,8:46.0,Turnover by L. Williams (bad pass; steal by G. Dieng),,50,32
137,2,8:39.0,,J. Okogie misses 3-pt jump shot from 22 ft,50,32
138,2,8:36.0,Defensive rebound by L. Williams,,50,32
139,2,8:27.0,Shooting foul by A. Wiggins (drawn by T. Wallace),,50,32
140,2,8:27.0,T. Wallace makes free throw 1 of 2,,51,32
141,2,8:27.0,T. Wallace makes free throw 2 of 2,,52,32
142,2,8:18.0,,Shooting foul by M. Harrell (drawn by G. Dieng),52,32
143,2,8:18.0,,G. Dieng misses free throw 1 of 2,52,32
144,2,8:18.0,,Offensive rebound by Team,52,32
145,2,8:18.0,,T. Jones enters the game for J. Bayless,52,32
146,2,8:18.0,,C. Reynolds enters the game for A. Wiggins,52,32
147,2,8:18.0,,G. Dieng misses free throw 2 of 2,52,32
148,2,8:16.0,Defensive rebound by M. Harrell,,52,32
149,2,8:11.0,Personal foul by C. Reynolds (drawn by L. Williams),,52,32
150,2,8:11.0,,K. Towns enters the game for G. Dieng,52,32
151,2,8:06.0,Turnover by W. Chandler (traveling),,52,32
152,2,7:51.0,,C. Reynolds misses 2-pt jump shot from 18 ft,52,32
153,2,7:47.0,Defensive rebound by W. Chandler,,52,32
154,2,7:42.0,M. Harrell makes 2-pt dunk from 2 ft (assist by L. Williams),,54,32
155,2,7:29.0,,Shooting foul by T. Wallace (drawn by J. Okogie),54,32
156,2,7:29.0,,J. Okogie makes free throw 1 of 2,54,33
157,2,7:29.0,,D. Šarić enters the game for A. Tolliver,54,33
158,2,7:29.0,,J. Okogie makes free throw 2 of 2,54,34
159,2,7:18.0,J. Green makes 3-pt jump shot from 26 ft (assist by T. Wallace),,57,34
160,2,7:03.0,,T. Jones misses 2-pt jump shot from 15 ft,57,34
161,2,7:01.0,,Offensive rebound by T. Jones,57,34
162,2,6:59.0,,Personal foul by T. Wallace (drawn by D. Šarić),57,34
163,2,6:59.0,P. Beverley enters the game for W. Chandler,,57,34
164,2,6:54.0,,Turnover by T. Jones (bad pass; steal by J. Green),57,34
165,2,6:52.0,Shooting foul by T. Jones (drawn by J. Green),,57,34
166,2,6:52.0,J. Green makes free throw 1 of 2,,58,34
167,2,6:52.0,G. Temple enters the game for T. Wallace,,58,34
168,2,6:52.0,J. Green makes free throw 2 of 2,,59,34
169,2,6:43.0,,C. Reynolds misses 3-pt jump shot from 22 ft,59,34
170,2,6:39.0,Defensive rebound by J. Green,,59,34
171,2,6:24.0,M. Harrell misses 2-pt hook shot from 6 ft,,59,34
172,2,6:21.0,,Defensive rebound by C. Reynolds,59,34
173,2,6:16.0,,C. Reynolds misses 2-pt jump shot from 4 ft,59,34
174,2,6:16.0,,Offensive rebound by C. Reynolds,59,34
175,2,6:14.0,,C. Reynolds makes 2-pt layup from 5 ft,59,36
176,2,6:14.0,Violation by Team (def goaltending),,59,36
177,2,5:58.0,L. Williams makes 2-pt jump shot from 16 ft (assist by M. Harrell),,61,36
178,2,5:47.0,,Shooting foul by M. Harrell (drawn by K. Towns),61,36
179,2,5:47.0,,K. Towns makes free throw 1 of 2,61,37
180,2,5:47.0,D. Gallinari enters the game for J. Green,,61,37
181,2,5:47.0,S. Gilgeous-Alexander enters the game for M. Harrell,,61,37
182,2,5:47.0,I. Zubac enters the game for L. Williams,,61,37
183,2,5:47.0,,K. Towns makes free throw 2 of 2,61,38
184,2,5:27.0,Turnover by I. Zubac (lost ball; steal by K. Towns),,61,38
185,2,5:20.0,,K. Towns misses 3-pt jump shot from 26 ft,61,38
186,2,5:16.0,Defensive rebound by G. Temple,,61,38
187,2,5:06.0,Turnover by G. Temple (lost ball; steal by J. Okogie),,61,38
188,2,5:02.0,,C. Reynolds makes 2-pt layup from 1 ft (assist by T. Jones),61,40
189,2,5:02.0,,Shooting foul by G. Temple (drawn by C. Reynolds),61,40
190,2,5:02.0,,C. Reynolds makes free throw 1 of 1,61,41
191,2,4:53.0,I. Zubac makes 2-pt dunk from 2 ft (assist by P. Beverley),,63,41
192,2,4:41.0,,D. Šarić makes 2-pt layup from 1 ft,63,43
193,2,4:41.0,,Shooting foul by D. Gallinari (drawn by D. Šarić),63,43
194,2,4:41.0,,D. Šarić makes free throw 1 of 1,63,44
195,2,4:32.0,S. Gilgeous-Alexander misses 2-pt jump shot from 16 ft,,63,44
196,2,4:29.0,,Defensive rebound by T. Jones,63,44
197,2,4:17.0,,T. Jones misses 2-pt jump shot from 16 ft,63,44
198,2,4:13.0,Defensive rebound by P. Beverley,,63,44
199,2,4:00.0,D. Gallinari misses 2-pt layup from 2 ft,,63,44
200,2,3:58.0,Offensive rebound by Team,,63,44
201,2,3:58.0,LA Clippers full timeout,,63,44
202,2,3:58.0,,A. Wiggins enters the game for C. Reynolds,63,44
203,2,3:43.0,D. Gallinari misses 2-pt jump shot from 18 ft,,63,44
204,2,3:39.0,,Defensive rebound by J. Okogie,63,44
205,2,3:34.0,,Personal foul by S. Gilgeous-Alexander (drawn by A. Wiggins),63,44
206,2,3:34.0,,A. Wiggins misses free throw 1 of 2,63,44
207,2,3:34.0,,Offensive rebound by Team,63,44
208,2,3:34.0,,A. Wiggins makes free throw 2 of 2,63,45
209,2,3:24.0,G. Temple misses 3-pt jump shot from 23 ft,,63,45
210,2,3:21.0,Offensive rebound by I. Zubac,,63,45
211,2,3:20.0,P. Beverley makes 3-pt jump shot from 24 ft (assist by I. Zubac),,66,45
212,2,3:05.0,,T. Jones makes 3-pt jump shot from 26 ft (assist by A. Wiggins),66,48
213,2,2:51.0,S. Gilgeous-Alexander makes 2-pt layup from 1 ft,,68,48
214,2,2:37.0,,A. Wiggins misses 2-pt jump shot from 10 ft,68,48
215,2,2:34.0,Defensive rebound by G. Temple,,68,48
216,2,2:20.0,S. Gilgeous-Alexander misses 3-pt jump shot from 24 ft,,68,48
217,2,2:17.0,,Defensive rebound by D. Šarić,68,48
218,2,2:04.0,,D. Šarić makes 2-pt layup from 2 ft (assist by J. Okogie),68,50
219,2,1:47.0,G. Temple makes 3-pt jump shot from 27 ft (assist by P. Beverley),,71,50
220,2,1:26.0,,T. Jones misses 2-pt layup from 1 ft,71,50
221,2,1:24.0,Defensive rebound by I. Zubac,,71,50
222,2,1:18.0,Turnover by G. Temple (bad pass; steal by K. Towns),,71,50
223,2,1:14.0,,Turnover by K. Towns (bad pass; steal by D. Gallinari),71,50
224,2,1:08.0,I. Zubac makes 2-pt dunk from 2 ft (assist by D. Gallinari),,73,50
225,2,0:46.0,,D. Šarić makes 3-pt jump shot from 22 ft (assist by J. Okogie),73,53
226,2,0:32.0,D. Gallinari misses 2-pt layup from 1 ft,,73,53
227,2,0:30.0,Offensive rebound by I. Zubac,,73,53
228,2,0:30.0,I. Zubac makes 2-pt dunk from 1 ft,,75,53
229,2,0:26.0,,Personal foul by I. Zubac (drawn by K. Towns),75,53
230,2,0:26.0,,K. Towns makes free throw 1 of 2,75,54
231,2,0:26.0,J. Robinson enters the game for G. Temple,,75,54
232,2,0:26.0,L. Williams enters the game for I. Zubac,,75,54
233,2,0:26.0,,K. Towns makes free throw 2 of 2,75,55
234,2,0:11.0,Personal take foul by J. Okogie (drawn by L. Williams),,75,55
235,2,0:11.0,,G. Dieng enters the game for K. Towns,75,55
236,2,0:05.0,L. Williams misses 3-pt jump shot from 28 ft,,75,55
237,2,0:03.0,,Defensive rebound by Team,75,55
238,3,11:51.0,,A. Wiggins makes 2-pt jump shot from 23 ft (assist by K. Towns),75,57
239,3,11:32.0,Turnover by I. Zubac (bad pass; steal by J. Okogie),,75,57
240,3,11:28.0,,J. Okogie makes 2-pt dunk from 2 ft (assist by T. Jones),75,59
241,3,11:07.0,D. Gallinari makes 3-pt jump shot from 25 ft,,78,59
242,3,10:57.0,,K. Towns misses 3-pt jump shot from 26 ft,78,59
243,3,10:54.0,Defensive rebound by D. Gallinari,,78,59
244,3,10:46.0,G. Temple makes 3-pt jump shot from 24 ft (assist by P. Beverley),,81,59
245,3,10:28.0,,Personal foul by G. Temple (drawn by D. Šarić),81,59
246,3,10:20.0,,A. Wiggins misses 2-pt layup at rim,81,59
247,3,10:18.0,Defensive rebound by P. Beverley,,81,59
248,3,10:14.0,S. Gilgeous-Alexander misses 2-pt layup from 2 ft,,81,59
249,3,10:11.0,Offensive rebound by S. Gilgeous-Alexander,,81,59
250,3,10:10.0,G. Temple makes 3-pt jump shot from 23 ft (assist by S. Gilgeous-Alexander),,84,59
251,3,9:57.0,,Turnover by D. Šarić (bad pass),84,59
252,3,9:57.0,G. Temple misses 3-pt jump shot from 24 ft,,84,59
253,3,9:37.0,,Defensive rebound by K. Towns,84,59
254,3,9:33.0,,D. Šarić makes 2-pt layup from 1 ft (assist by J. Okogie),84,61
255,3,9:26.0,Personal foul by A. Wiggins (drawn by S. Gilgeous-Alexander),,84,61
256,3,9:07.0,D. Gallinari misses 2-pt jump shot from 23 ft,,84,61
257,3,9:03.0,,Defensive rebound by K. Towns,84,61
258,3,8:55.0,,Def 3 sec tech foul by Team,84,61
259,3,8:55.0,,T. Jones misses technical free throw,84,61
260,3,8:55.0,,Offensive rebound by Team,84,61
261,3,8:49.0,,A. Wiggins misses 2-pt layup from 1 ft,84,61
262,3,8:47.0,Defensive rebound by D. Gallinari,,84,61
263,3,8:28.0,I. Zubac misses 2-pt jump shot from 7 ft,,84,61
264,3,8:25.0,,Defensive rebound by J. Okogie,84,61
265,3,8:18.0,,Personal foul by I. Zubac (drawn by K. Towns),84,61
266,3,8:18.0,L. Williams enters the game for P. Beverley,,84,61
267,3,8:14.0,,K. Towns misses 3-pt jump shot from 25 ft,84,61
268,3,8:11.0,Defensive rebound by L. Williams,,84,61
269,3,7:56.0,Turnover by D. Gallinari (bad pass),,84,61
270,3,7:42.0,,Turnover by D. Šarić (bad pass; steal by G. Temple),84,61
271,3,7:36.0,L. Williams misses 2-pt jump shot from 15 ft,,84,61
272,3,7:32.0,,Defensive rebound by J. Okogie,84,61
273,3,7:29.0,,J. Okogie makes 2-pt layup from 1 ft (assist by T. Jones),84,63
274,3,7:16.0,G. Temple misses 2-pt jump shot from 19 ft,,84,63
275,3,7:13.0,,Defensive rebound by A. Wiggins,84,63
276,3,7:02.0,,T. Jones makes 3-pt jump shot from 23 ft (assist by D. Šarić),84,66
277,3,7:00.0,LA Clippers full timeout,,84,66
278,3,6:43.0,D. Gallinari makes 3-pt jump shot from 27 ft (assist by L. Williams),,87,66
279,3,6:17.0,,D. Šarić makes 2-pt dunk from 2 ft (assist by T. Jones),87,68
280,3,6:00.0,L. Williams misses 2-pt layup from 2 ft,,87,68
281,3,5:57.0,,Defensive rebound by D. Šarić,87,68
282,3,5:53.0,,Shooting foul by I. Zubac (drawn by K. Towns),87,68
283,3,5:53.0,,K. Towns makes free throw 1 of 2,87,69
284,3,5:53.0,M. Harrell enters the game for I. Zubac,,87,69
285,3,5:53.0,,K. Towns makes free throw 2 of 2,87,70
286,3,5:34.0,M. Harrell misses 2-pt hook shot from 6 ft,,87,70
287,3,5:30.0,,Defensive rebound by K. Towns,87,70
288,3,5:17.0,,K. Towns misses 2-pt jump shot from 4 ft,87,70
289,3,5:16.0,,Offensive rebound by Team,87,70
290,3,5:16.0,,K. Bates-Diop enters the game for A. Wiggins,87,70
291,3,5:10.0,,D. Šarić misses 3-pt jump shot from 26 ft,87,70
292,3,5:10.0,,Offensive rebound by Team,87,70
293,3,5:05.0,,K. Towns misses 2-pt layup from 4 ft,87,70
294,3,5:02.0,Defensive rebound by D. Gallinari,,87,70
295,3,4:56.0,Turnover by D. Gallinari (lost ball; steal by J. Okogie),,87,70
296,3,4:53.0,,K. Towns makes 2-pt layup from 2 ft,87,72
297,3,4:53.0,,Shooting foul by M. Harrell (drawn by K. Towns),87,72
298,3,4:53.0,,K. Towns misses free throw 1 of 1,87,72
299,3,4:52.0,,Offensive rebound by K. Towns,87,72
300,3,4:52.0,,K. Towns misses 2-pt layup from 2 ft (block by M. Harrell),87,72
301,3,4:51.0,,Offensive rebound by D. Šarić,87,72
302,3,4:50.0,,D. Šarić makes 2-pt layup from 2 ft,87,74
303,3,4:50.0,,Shooting foul by G. Temple (drawn by D. Šarić),87,74
304,3,4:50.0,,D. Šarić makes free throw 1 of 1,87,75
305,3,4:42.0,L. Williams makes 2-pt layup from 2 ft,,89,75
306,3,4:21.0,,K. Towns makes 2-pt dunk from 1 ft,89,77
307,3,4:21.0,Personal foul by K. Bates-Diop (drawn by G. Temple),,89,77
308,3,4:21.0,,J. Bayless enters the game for T. Jones,89,77
309,3,4:05.0,Shooting foul by K. Bates-Diop (drawn by D. Gallinari),,89,77
310,3,4:05.0,D. Gallinari makes free throw 1 of 2,,90,77
311,3,4:05.0,W. Chandler enters the game for S. Gilgeous-Alexander,,90,77
312,3,4:05.0,T. Wallace enters the game for G. Temple,,90,77
313,3,4:05.0,D. Gallinari makes free throw 2 of 2,,91,77
314,3,3:51.0,,J. Okogie misses 3-pt jump shot from 25 ft,91,77
315,3,3:47.0,Defensive rebound by W. Chandler,,91,77
316,3,3:34.0,D. Gallinari misses 3-pt jump shot from 25 ft,,91,77
317,3,3:31.0,,Defensive rebound by K. Towns,91,77
318,3,3:22.0,,Shooting foul by T. Wallace (drawn by J. Bayless),91,77
319,3,3:22.0,,J. Bayless misses free throw 1 of 2,91,77
320,3,3:22.0,,Offensive rebound by Team,91,77
321,3,3:22.0,J. Green enters the game for D. Gallinari,,91,77
322,3,3:22.0,,A. Tolliver enters the game for D. Šarić,91,77
323,3,3:22.0,,J. Bayless misses free throw 2 of 2,91,77
324,3,3:20.0,Defensive rebound by J. Green,,91,77
325,3,3:14.0,L. Williams makes 2-pt layup from 1 ft,,93,77
326,3,2:56.0,,K. Towns makes 2-pt hook shot from 2 ft (assist by J. Bayless),93,79
327,3,2:44.0,L. Williams makes 2-pt jump shot from 14 ft,,95,79
328,3,2:44.0,Shooting foul by K. Bates-Diop (drawn by L. Williams),,95,79
329,3,2:44.0,,Minnesota full timeout,95,79
330,3,2:44.0,L. Williams makes free throw 1 of 1,,96,79
331,3,2:39.0,Violation by Team (kicked ball),,96,79
332,3,2:17.0,,A. Tolliver misses 3-pt jump shot from 26 ft,96,79
333,3,2:14.0,Defensive rebound by J. Green,,96,79
334,3,2:06.0,M. Harrell makes 2-pt layup from 2 ft (assist by L. Williams),,98,79
335,3,1:45.0,,J. Okogie misses 2-pt jump shot from 19 ft,98,79
336,3,1:45.0,,Offensive rebound by K. Bates-Diop,98,79
337,3,1:39.0,,K. Bates-Diop makes 2-pt layup from 2 ft,98,81
338,3,1:25.0,J. Green misses 3-pt jump shot from 25 ft,,98,81
339,3,1:25.0,,Defensive rebound by K. Towns,98,81
340,3,1:19.0,,K. Bates-Diop makes 2-pt layup from 2 ft (assist by J. Bayless),98,83
341,3,0:53.0,Turnover by T. Wallace (lost ball; steal by K. Bates-Diop),,98,83
342,3,0:50.0,,K. Bates-Diop makes 2-pt layup from 1 ft,98,85
343,3,0:38.0,L. Williams makes 2-pt jump shot from 15 ft,,100,85
344,3,0:32.0,,J. Bayless misses 2-pt jump shot from 19 ft,100,85
345,3,0:28.0,Defensive rebound by W. Chandler,,100,85
346,3,0:09.0,Turnover by L. Williams (out of bounds lost ball),,100,85
347,3,0:09.0,S. Thornwell enters the game for L. Williams,,100,85
348,3,0:09.0,,A. Wiggins enters the game for J. Okogie,100,85
349,3,0:01.0,,A. Wiggins misses 2-pt jump shot from 21 ft,100,85
350,3,0:00.0,Defensive rebound by W. Chandler,,100,85
351,4,11:50.0,J. Green misses 2-pt layup from 2 ft,,100,85
352,4,11:47.0,,Defensive rebound by G. Dieng,100,85
353,4,11:28.0,,A. Wiggins makes 3-pt jump shot from 24 ft (assist by J. Bayless),100,88
354,4,11:12.0,W. Chandler misses 3-pt jump shot from 23 ft,,100,88
355,4,11:09.0,,Defensive rebound by G. Dieng,100,88
356,4,11:00.0,,A. Wiggins misses 2-pt jump shot from 22 ft,100,88
357,4,10:58.0,Defensive rebound by T. Wallace,,100,88
358,4,10:41.0,Turnover by M. Harrell (bad pass; steal by J. Bayless),,100,88
359,4,10:37.0,,J. Bayless makes 2-pt layup from 1 ft,100,90
360,4,10:37.0,Violation by Team (def goaltending),,100,90
361,4,10:28.0,Shooting foul by A. Wiggins (drawn by L. Williams),,100,90
362,4,10:28.0,L. Williams makes free throw 1 of 2,,101,90
363,4,10:28.0,L. Williams makes free throw 2 of 2,,102,90
364,4,10:08.0,,Shooting foul by W. Chandler (drawn by J. Bayless),102,90
365,4,10:08.0,,J. Bayless makes free throw 1 of 2,102,91
366,4,10:08.0,,J. Bayless misses free throw 2 of 2,102,91
367,4,10:05.0,Defensive rebound by W. Chandler,,102,91
368,4,9:54.0,Turnover by L. Williams (bad pass; steal by K. Bates-Diop),,102,91
369,4,9:50.0,,K. Bates-Diop misses 2-pt jump shot from 3 ft,102,91
370,4,9:47.0,Defensive rebound by J. Green,,102,91
371,4,9:41.0,W. Chandler misses 2-pt jump shot from 7 ft,,102,91
372,4,9:38.0,,Defensive rebound by J. Bayless,102,91
373,4,9:33.0,,J. Bayless misses 2-pt layup from 3 ft,102,91
374,4,9:26.0,,Offensive rebound by G. Dieng,102,91
375,4,9:26.0,,G. Dieng makes 2-pt layup from 1 ft,102,93
376,4,9:09.0,W. Chandler misses 3-pt jump shot from 22 ft,,102,93
