,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
50,1,6:02.0,,D. DeRozan misses 2-pt jump shot from 15 ft,13,17
51,1,5:58.0,Defensive rebound by J. Jerebko,,13,17
52,1,5:52.0,K. Durant misses 3-pt jump shot from 24 ft,,13,17
53,1,5:51.0,Offensive rebound by Team,,13,17
54,1,5:51.0,Offensive foul by K. Thompson (drawn by M. Belinelli),,13,17
55,1,5:51.0,Turnover by K. Thompson (offensive foul),,13,17
56,1,5:41.0,,Turnover by M. Belinelli (traveling),13,17
57,1,5:25.0,K. Durant makes 2-pt layup at rim,,15,17
58,1,5:10.0,,D. DeRozan makes 2-pt layup from 1 ft,15,19
59,1,5:02.0,K. Durant misses 2-pt layup from 1 ft,,15,19
60,1,4:59.0,,Defensive rebound by L. Aldridge,15,19
61,1,4:52.0,,Q. Pondexter makes 2-pt layup from 1 ft (assist by D. DeRozan),15,21
62,1,4:37.0,A. Iguodala makes 2-pt dunk from 1 ft (assist by J. Jerebko),,17,21
63,1,4:11.0,,M. Belinelli misses 3-pt jump shot from 25 ft,17,21
64,1,4:08.0,Defensive rebound by K. Thompson,,17,21
65,1,4:02.0,D. Jones makes 2-pt dunk from 1 ft (assist by K. Thompson),,19,21
66,1,3:44.0,,Turnover by Q. Pondexter (step out of bounds),19,21
67,1,3:44.0,Q. Cook enters the game for A. Iguodala,,19,21
68,1,3:44.0,D. Lee enters the game for J. Jerebko,,19,21
69,1,3:44.0,S. Livingston enters the game for K. Thompson,,19,21
70,1,3:44.0,,R. Gay enters the game for D. DeRozan,19,21
71,1,3:44.0,,D. White enters the game for Q. Pondexter,19,21
72,1,3:44.0,Golden State full timeout,,19,21
73,1,3:31.0,S. Livingston makes 2-pt jump shot from 15 ft (assist by K. Durant),,21,21
74,1,3:14.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by P. Mills),21,24
75,1,3:02.0,Turnover by K. Durant (bad pass; steal by D. White),,21,24
76,1,2:51.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by L. Aldridge),21,27
77,1,2:32.0,K. Durant makes 2-pt jump shot from 5 ft,,23,27
78,1,2:20.0,,L. Aldridge misses 2-pt jump shot from 18 ft,23,27
79,1,2:13.0,Defensive rebound by Q. Cook,,23,27
80,1,2:07.0,K. Durant misses 3-pt jump shot from 25 ft,,23,27
81,1,2:04.0,,Defensive rebound by P. Mills,23,27
82,1,1:59.0,,R. Gay makes 2-pt layup from 2 ft (assist by P. Mills),23,29
83,1,1:46.0,Q. Cook misses 3-pt jump shot from 25 ft,,23,29
84,1,1:46.0,,Defensive rebound by L. Aldridge,23,29
85,1,1:39.0,,M. Belinelli misses 3-pt jump shot from 25 ft,23,29
86,1,1:36.0,,Offensive rebound by L. Aldridge,23,29
87,1,1:33.0,,R. Gay makes 2-pt dunk from 1 ft (assist by L. Aldridge),23,31
88,1,1:20.0,Personal foul by D. White (drawn by K. Durant),,23,31
89,1,1:20.0,K. Durant makes free throw 1 of 2,,24,31
90,1,1:20.0,,J. Poeltl enters the game for L. Aldridge,24,31
91,1,1:20.0,K. Durant makes free throw 2 of 2,,25,31
92,1,1:09.0,,Personal foul by Q. Cook (drawn by P. Mills),25,31
93,1,1:02.0,,M. Belinelli misses 2-pt jump shot from 7 ft,25,31
94,1,1:01.0,,J. Poeltl makes 2-pt layup from 1 ft,25,33
95,1,1:01.0,,Offensive rebound by J. Poeltl,25,33
96,1,0:51.0,D. Lee misses 3-pt jump shot from 25 ft,,25,33
97,1,0:48.0,,Defensive rebound by J. Poeltl,25,33
98,1,0:37.0,,R. Gay misses 2-pt jump shot from 13 ft (block by K. Durant),25,33
99,1,0:33.0,Defensive rebound by Q. Cook,,25,33
100,1,0:29.0,Shooting foul by R. Gay (drawn by K. Durant),,25,33
101,1,0:29.0,K. Durant makes free throw 1 of 2,,26,33
102,1,0:29.0,J. Evans enters the game for Q. Cook,,26,33
103,1,0:29.0,K. Durant makes free throw 2 of 2,,27,33
104,1,0:11.0,,R. Gay misses 2-pt jump shot from 17 ft,27,33
105,1,0:08.0,Defensive rebound by K. Durant,,27,33
106,1,0:02.0,J. Evans misses 3-pt jump shot from 23 ft,,27,33
107,1,0:02.0,Offensive rebound by D. Jones,,27,33
108,1,0:00.0,D. Jones misses 2-pt jump shot from 11 ft,,27,33
109,1,0:00.0,Offensive rebound by Team,,27,33
110,2,12:00.0,Violation by Team (delay of game),,27,33
111,2,11:46.0,K. Thompson misses 3-pt jump shot from 25 ft,,27,33
112,2,11:44.0,,Defensive rebound by D. DeRozan,27,33
113,2,11:41.0,,Personal foul by Q. Cook (drawn by J. Poeltl),27,33
114,2,11:23.0,,M. Belinelli misses 2-pt jump shot from 20 ft,27,33
115,2,11:18.0,,Offensive rebound by J. Poeltl,27,33
116,2,11:15.0,,P. Mills misses 3-pt jump shot from 25 ft,27,33
117,2,11:13.0,,Offensive rebound by Team,27,33
118,2,11:13.0,Loose ball foul by J. Jerebko (drawn by J. Poeltl),,27,33
119,2,11:13.0,,Technical foul by S. Kerr,27,33
120,2,11:13.0,,D. DeRozan makes technical free throw,27,34
121,2,11:08.0,,D. White misses 3-pt jump shot from 25 ft,27,34
122,2,11:05.0,,Offensive rebound by J. Poeltl,27,34
123,2,11:05.0,,Shooting foul by J. Bell (drawn by J. Poeltl),27,34
124,2,11:05.0,,J. Poeltl misses free throw 1 of 2,27,34
125,2,11:05.0,,Offensive rebound by Team,27,34
126,2,11:05.0,,J. Poeltl misses free throw 2 of 2,27,34
127,2,11:03.0,Defensive rebound by J. Jerebko,,27,34
128,2,10:54.0,S. Livingston misses 2-pt jump shot from 11 ft,,27,34
129,2,10:52.0,,Defensive rebound by P. Mills,27,34
130,2,10:42.0,,D. DeRozan misses 2-pt jump shot from 19 ft,27,34
131,2,10:38.0,Defensive rebound by Q. Cook,,27,34
132,2,10:27.0,K. Thompson misses 2-pt jump shot from 18 ft,,27,34
133,2,10:24.0,,Defensive rebound by D. DeRozan,27,34
134,2,10:16.0,,P. Mills misses 3-pt jump shot from 26 ft,27,34
135,2,10:13.0,Defensive rebound by Q. Cook,,27,34
136,2,10:06.0,Q. Cook makes 2-pt jump shot from 19 ft,,29,34
137,2,10:06.0,,San Antonio full timeout,29,34
138,2,10:06.0,,B. Forbes enters the game for M. Belinelli,29,34
139,2,10:06.0,,R. Gay enters the game for P. Mills,29,34
140,2,9:52.0,,B. Forbes makes 3-pt jump shot from 26 ft (assist by D. DeRozan),29,37
141,2,9:33.0,K. Thompson makes 2-pt jump shot from 13 ft,,31,37
142,2,9:19.0,,D. DeRozan misses 2-pt jump shot from 7 ft,31,37
143,2,9:18.0,,Offensive rebound by J. Poeltl,31,37
144,2,9:08.0,,R. Gay misses 2-pt jump shot from 16 ft,31,37
145,2,9:03.0,Defensive rebound by J. Jerebko,,31,37
146,2,8:50.0,J. Bell misses 2-pt jump shot from 16 ft,,31,37
147,2,8:47.0,,Defensive rebound by R. Gay,31,37
148,2,8:41.0,,B. Forbes misses 2-pt jump shot from 12 ft (block by S. Livingston),31,37
149,2,8:37.0,Defensive rebound by S. Livingston,,31,37
150,2,8:31.0,Q. Cook makes 2-pt jump shot from 15 ft,,33,37
151,2,8:30.0,,San Antonio full timeout,33,37
152,2,8:30.0,,L. Aldridge enters the game for R. Gay,33,37
153,2,8:30.0,,D. Cunningham enters the game for J. Poeltl,33,37
154,2,8:19.0,,D. DeRozan misses 2-pt jump shot from 7 ft,33,37
155,2,8:17.0,Defensive rebound by J. Bell,,33,37
156,2,8:04.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by Q. Cook),,36,37
157,2,7:43.0,,D. Cunningham misses 2-pt layup from 6 ft,36,37
158,2,7:41.0,Defensive rebound by Q. Cook,,36,37
159,2,7:30.0,K. Thompson makes 2-pt layup from 1 ft (assist by J. Jerebko),,38,37
160,2,7:13.0,,D. White makes 2-pt jump shot from 6 ft (assist by D. DeRozan),38,39
161,2,7:01.0,Q. Cook misses 3-pt jump shot from 25 ft,,38,39
162,2,7:01.0,,Defensive rebound by D. Cunningham,38,39
163,2,6:54.0,,B. Forbes misses 3-pt jump shot from 25 ft,38,39
164,2,6:51.0,,Offensive rebound by L. Aldridge,38,39
165,2,6:49.0,,D. White misses 3-pt jump shot from 25 ft,38,39
166,2,6:47.0,Defensive rebound by J. Jerebko,,38,39
167,2,6:34.0,K. Thompson misses 3-pt jump shot from 26 ft,,38,39
168,2,6:34.0,,Defensive rebound by D. White,38,39
169,2,6:23.0,,L. Aldridge makes 2-pt jump shot from 16 ft (assist by D. White),38,41
170,2,6:13.0,Golden State full timeout,,38,41
171,2,6:13.0,K. Durant enters the game for J. Bell,,38,41
172,2,6:13.0,A. Iguodala enters the game for Q. Cook,,38,41
173,2,6:13.0,K. Looney enters the game for S. Livingston,,38,41
174,2,6:13.0,,M. Belinelli enters the game for D. DeRozan,38,41
175,2,6:00.0,K. Thompson misses 2-pt jump shot from 22 ft,,38,41
176,2,5:58.0,,Defensive rebound by L. Aldridge,38,41
177,2,5:52.0,,B. Forbes makes 2-pt layup from 1 ft,38,43
178,2,5:43.0,K. Thompson makes 2-pt layup from 1 ft (assist by K. Looney),,40,43
179,2,5:43.0,Shooting foul by D. White (drawn by K. Thompson),,40,43
180,2,5:43.0,D. Lee enters the game for J. Jerebko,,40,43
181,2,5:43.0,K. Thompson misses free throw 1 of 1,,40,43
182,2,5:43.0,,Defensive rebound by L. Aldridge,40,43
183,2,5:22.0,,L. Aldridge misses 3-pt jump shot from 25 ft,40,43
184,2,5:17.0,Defensive rebound by K. Durant,,40,43
185,2,5:10.0,K. Thompson misses 2-pt jump shot from 9 ft,,40,43
186,2,5:08.0,,Defensive rebound by B. Forbes,40,43
187,2,4:57.0,,M. Belinelli misses 2-pt layup from 1 ft,40,43
188,2,4:52.0,Defensive rebound by D. Lee,,40,43
189,2,4:46.0,K. Looney makes 2-pt dunk from 1 ft (assist by A. Iguodala),,42,43
190,2,4:32.0,,M. Belinelli misses 2-pt jump shot from 17 ft,42,43
191,2,4:32.0,,Offensive rebound by Team,42,43
192,2,4:32.0,Loose ball foul by D. Lee (drawn by L. Aldridge),,42,43
193,2,4:32.0,Q. Cook enters the game for K. Thompson,,42,43
194,2,4:32.0,,D. DeRozan enters the game for D. Cunningham,42,43
195,2,4:32.0,,R. Gay enters the game for D. White,42,43
196,2,4:30.0,,Personal foul by K. Looney (drawn by L. Aldridge),42,43
197,2,4:30.0,,L. Aldridge makes free throw 1 of 2,42,44
198,2,4:30.0,D. Jones enters the game for K. Looney,,42,44
199,2,4:30.0,,L. Aldridge makes free throw 2 of 2,42,45
200,2,4:16.0,Personal foul by D. DeRozan (drawn by K. Durant),,42,45
201,2,4:08.0,Q. Cook makes 2-pt jump shot from 12 ft (assist by A. Iguodala),,44,45
202,2,3:55.0,,Turnover by D. DeRozan (lost ball; steal by A. Iguodala),44,45
203,2,3:47.0,Shooting foul by B. Forbes (drawn by A. Iguodala),,44,45
204,2,3:47.0,A. Iguodala makes free throw 1 of 2,,45,45
205,2,3:47.0,,P. Mills enters the game for B. Forbes,45,45
206,2,3:47.0,A. Iguodala makes free throw 2 of 2,,46,45
207,2,3:23.0,,P. Mills misses 2-pt jump shot from 18 ft,46,45
208,2,3:20.0,Defensive rebound by Q. Cook,,46,45
209,2,3:13.0,Q. Cook misses 2-pt jump shot from 9 ft,,46,45
210,2,3:11.0,,Defensive rebound by P. Mills,46,45
211,2,2:51.0,,R. Gay misses 2-pt jump shot from 6 ft,46,45
212,2,2:47.0,,Offensive rebound by L. Aldridge,46,45
213,2,2:47.0,,L. Aldridge makes 2-pt layup from 1 ft,46,47
214,2,2:35.0,K. Durant misses 2-pt jump shot from 17 ft,,46,47
215,2,2:32.0,Offensive rebound by K. Durant,,46,47
216,2,2:31.0,Turnover by K. Durant (out of bounds lost ball),,46,47
217,2,2:31.0,K. Thompson enters the game for D. Lee,,46,47
218,2,2:22.0,,M. Belinelli misses 3-pt jump shot from 24 ft,46,47
219,2,2:19.0,Defensive rebound by K. Durant,,46,47
220,2,2:12.0,K. Durant misses 3-pt jump shot from 26 ft,,46,47
221,2,2:08.0,,Defensive rebound by D. DeRozan,46,47
222,2,2:00.0,,M. Belinelli makes 2-pt hook shot from 6 ft (assist by D. DeRozan),46,49
223,2,1:44.0,K. Durant misses 2-pt jump shot from 15 ft,,46,49
224,2,1:42.0,,Defensive rebound by P. Mills,46,49
225,2,1:33.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by D. DeRozan),46,51
226,2,1:20.0,K. Thompson makes 2-pt jump shot from 17 ft (assist by K. Durant),,48,51
227,2,1:06.0,,D. DeRozan makes 2-pt jump shot from 14 ft,48,53
228,2,0:53.0,K. Durant misses 2-pt jump shot from 16 ft,,48,53
229,2,0:51.0,,Defensive rebound by L. Aldridge,48,53
230,2,0:34.0,,R. Gay makes 3-pt jump shot from 23 ft (assist by M. Belinelli),48,56
231,2,0:21.0,K. Thompson misses 3-pt jump shot from 26 ft,,48,56
232,2,0:19.0,,Defensive rebound by R. Gay,48,56
233,2,0:03.0,,Offensive foul by R. Gay (drawn by Q. Cook),48,56
234,2,0:03.0,,Turnover by R. Gay (offensive foul),48,56
235,2,0:03.0,D. Lee enters the game for D. Jones,,48,56
236,2,0:03.0,Personal take foul by M. Belinelli (drawn by K. Thompson),,48,56
237,3,11:45.0,K. Durant misses 2-pt jump shot from 17 ft (block by R. Gay),,48,56
238,3,11:41.0,,Defensive rebound by B. Forbes,48,56
239,3,11:38.0,Technical foul by K. Durant,,48,56
240,3,11:38.0,,D. DeRozan misses technical free throw,48,56
241,3,11:38.0,,Offensive rebound by Team,48,56
242,3,11:35.0,,D. DeRozan makes 2-pt layup from 2 ft (assist by D. Cunningham),48,58
243,3,11:19.0,K. Durant misses 2-pt jump shot from 11 ft,,48,58
244,3,11:15.0,,Defensive rebound by L. Aldridge,48,58
245,3,11:05.0,,Turnover by D. DeRozan (bad pass; steal by K. Durant),48,58
246,3,10:59.0,K. Thompson misses 2-pt jump shot from 16 ft,,48,58
247,3,10:54.0,,Defensive rebound by D. Cunningham,48,58
248,3,10:41.0,,L. Aldridge makes 2-pt jump shot from 13 ft,48,60
249,3,10:34.0,Golden State full timeout,,48,60
250,3,10:26.0,K. Durant makes 2-pt jump shot from 15 ft (assist by K. Thompson),,50,60
251,3,10:07.0,,B. Forbes misses 2-pt jump shot from 15 ft,50,60
252,3,10:05.0,Defensive rebound by K. Looney,,50,60
253,3,9:59.0,K. Durant makes 2-pt jump shot from 17 ft,,52,60
254,3,9:35.0,,L. Aldridge makes 2-pt jump shot from 14 ft,52,62
255,3,9:19.0,K. Thompson misses 3-pt jump shot from 25 ft,,52,62
256,3,9:15.0,,Defensive rebound by D. Cunningham,52,62
257,3,9:03.0,,D. DeRozan misses 2-pt jump shot from 17 ft,52,62
258,3,9:01.0,Defensive rebound by K. Durant,,52,62
259,3,8:57.0,K. Durant misses 3-pt jump shot from 26 ft,,52,62
260,3,8:53.0,,Defensive rebound by B. Forbes,52,62
261,3,8:45.0,,L. Aldridge misses 2-pt jump shot from 21 ft,52,62
262,3,8:44.0,Defensive rebound by Team,,52,62
263,3,8:23.0,K. Durant misses 2-pt hook shot from 11 ft,,52,62
264,3,8:23.0,Offensive rebound by K. Looney,,52,62
265,3,8:23.0,K. Looney misses 2-pt layup from 1 ft,,52,62
266,3,8:23.0,Offensive rebound by Team,,52,62
267,3,8:20.0,Turnover by K. Thompson (bad pass),,52,62
268,3,8:01.0,,L. Aldridge misses 2-pt jump shot from 16 ft,52,62
269,3,7:59.0,Defensive rebound by J. Jerebko,,52,62
270,3,7:49.0,K. Looney misses 2-pt layup from 1 ft,,52,62
271,3,7:47.0,,Defensive rebound by L. Aldridge,52,62
272,3,7:40.0,,L. Aldridge makes 2-pt layup from 1 ft (assist by R. Gay),52,64
273,3,7:27.0,Turnover by J. Jerebko (out of bounds lost ball),,52,64
274,3,7:27.0,,P. Mills enters the game for B. Forbes,52,64
275,3,7:07.0,,P. Mills misses 2-pt jump shot from 14 ft,52,64
276,3,7:04.0,Defensive rebound by K. Durant,,52,64
277,3,6:52.0,A. Iguodala misses 2-pt layup from 2 ft,,52,64
278,3,6:51.0,Offensive rebound by J. Jerebko,,52,64
279,3,6:50.0,J. Jerebko makes 2-pt dunk from 1 ft,,54,64
280,3,6:49.0,,San Antonio full timeout,54,64
281,3,6:49.0,D. Jones enters the game for K. Looney,,54,64
282,3,6:33.0,,Shooting foul by K. Durant (drawn by R. Gay),54,64
283,3,6:33.0,,R. Gay makes free throw 1 of 3,54,65
284,3,6:33.0,,R. Gay makes free throw 2 of 3,54,66
285,3,6:33.0,,R. Gay makes free throw 3 of 3,54,67
286,3,6:15.0,K. Thompson makes 2-pt jump shot from 22 ft (assist by D. Jones),,56,67
287,3,6:03.0,,D. DeRozan misses 2-pt jump shot from 15 ft,56,67
288,3,6:03.0,Defensive rebound by D. Jones,,56,67
289,3,5:53.0,K. Thompson misses 3-pt jump shot from 25 ft,,56,67
290,3,5:49.0,,Defensive rebound by D. DeRozan,56,67
291,3,5:47.0,,P. Mills makes 2-pt layup from 1 ft (assist by D. DeRozan),56,69
292,3,5:44.0,Golden State full timeout,,56,69
293,3,5:44.0,Q. Cook enters the game for A. Iguodala,,56,69
294,3,5:44.0,,M. Belinelli enters the game for R. Gay,56,69
295,3,5:25.0,Turnover by K. Thompson (bad pass; steal by P. Mills),,56,69
296,3,5:20.0,,P. Mills makes 3-pt jump shot from 26 ft,56,72
297,3,5:05.0,Q. Cook misses 3-pt jump shot from 24 ft,,56,72
298,3,5:01.0,Offensive rebound by J. Jerebko,,56,72
299,3,4:59.0,K. Thompson misses 3-pt jump shot from 26 ft,,56,72
300,3,4:56.0,,Defensive rebound by L. Aldridge,56,72
301,3,4:50.0,Violation by Team (kicked ball),,56,72
302,3,4:50.0,D. Lee enters the game for J. Jerebko,,56,72
303,3,4:46.0,,L. Aldridge makes 2-pt jump shot from 19 ft (assist by D. DeRozan),56,74
304,3,4:32.0,K. Durant makes 3-pt jump shot from 26 ft,,59,74
305,3,4:18.0,,Personal foul by D. Jones (drawn by L. Aldridge),59,74
306,3,4:10.0,,D. Cunningham misses 3-pt jump shot from 23 ft,59,74
307,3,4:08.0,Defensive rebound by Q. Cook,,59,74
308,3,3:56.0,K. Durant makes 2-pt jump shot from 11 ft,,61,74
309,3,3:40.0,,P. Mills misses 2-pt jump shot from 19 ft,61,74
310,3,3:37.0,,Offensive rebound by L. Aldridge,61,74
311,3,3:26.0,,M. Belinelli makes 2-pt jump shot from 22 ft (assist by P. Mills),61,76
312,3,3:09.0,D. Lee misses 2-pt jump shot from 11 ft,,61,76
313,3,3:05.0,,Defensive rebound by D. DeRozan,61,76
314,3,3:01.0,,Personal foul by Q. Cook (drawn by D. DeRozan),61,76
315,3,3:01.0,S. Livingston enters the game for K. Thompson,,61,76
316,3,3:01.0,,R. Gay enters the game for D. Cunningham,61,76
317,3,3:01.0,,D. White enters the game for D. DeRozan,61,76
318,3,2:53.0,,Shooting foul by D. Jones (drawn by L. Aldridge),61,76
319,3,2:53.0,,L. Aldridge makes free throw 1 of 2,61,77
320,3,2:53.0,,L. Aldridge makes free throw 2 of 2,61,78
321,3,2:29.0,D. Jones misses 2-pt layup from 1 ft (block by R. Gay),,61,78
322,3,2:29.0,Offensive rebound by Team,,61,78
323,3,2:29.0,Turnover by Team (shot clock),,61,78
324,3,2:17.0,,Offensive foul by L. Aldridge (drawn by D. Jones),61,78
325,3,2:17.0,,Turnover by L. Aldridge (offensive foul),61,78
326,3,2:03.0,Q. Cook makes 2-pt jump shot from 21 ft (assist by K. Durant),,63,78
327,3,1:43.0,,M. Belinelli misses 2-pt layup from 2 ft,63,78
328,3,1:40.0,Defensive rebound by K. Durant,,63,78
329,3,1:38.0,Q. Cook makes 3-pt jump shot from 26 ft (assist by K. Durant),,66,78
330,3,1:17.0,,L. Aldridge misses 2-pt layup from 2 ft,66,78
331,3,1:15.0,Defensive rebound by K. Durant,,66,78
332,3,1:08.0,Q. Cook makes 2-pt layup from 1 ft (assist by K. Durant),,68,78
333,3,0:45.0,,D. White misses 2-pt jump shot from 8 ft,68,78
334,3,0:43.0,Defensive rebound by D. Jones,,68,78
335,3,0:32.0,K. Durant makes 2-pt layup from 2 ft (assist by Q. Cook),,70,78
336,3,0:15.0,,Personal foul by Q. Cook (drawn by R. Gay),70,78
337,3,0:15.0,,R. Gay misses free throw 1 of 2,70,78
338,3,0:15.0,,Offensive rebound by Team,70,78
339,3,0:15.0,K. Thompson enters the game for S. Livingston,,70,78
340,3,0:15.0,,D. Cunningham enters the game for L. Aldridge,70,78
341,3,0:15.0,,J. Poeltl enters the game for M. Belinelli,70,78
342,3,0:15.0,,R. Gay makes free throw 2 of 2,70,79
343,3,0:01.0,Turnover by Q. Cook (out of bounds lost ball),,70,79
344,4,11:46.0,,Turnover by J. Poeltl (bad pass; steal by S. Livingston),70,79
345,4,11:44.0,Shooting foul by M. Belinelli (drawn by Q. Cook),,70,79
346,4,11:44.0,Q. Cook misses free throw 1 of 2,,70,79
347,4,11:44.0,Offensive rebound by Team,,70,79
348,4,11:44.0,Q. Cook makes free throw 2 of 2,,71,79
349,4,11:29.0,,M. Belinelli makes 2-pt layup from 1 ft (assist by D. DeRozan),71,81
350,4,11:15.0,Turnover by K. Thompson (bad pass),,71,81
351,4,11:05.0,,Turnover by P. Mills (lost ball; steal by Q. Cook),71,81
352,4,10:52.0,Turnover by K. Looney (bad pass; steal by J. Poeltl),,71,81
353,4,10:30.0,,J. Poeltl makes 2-pt layup from 1 ft,71,83
354,4,10:12.0,K. Thompson makes 2-pt jump shot from 18 ft (assist by S. Livingston),,73,83
355,4,9:52.0,,M. Belinelli misses 3-pt jump shot from 26 ft,73,83
356,4,9:52.0,Defensive rebound by Q. Cook,,73,83
357,4,9:46.0,Personal foul by M. Belinelli (drawn by K. Looney),,73,83
358,4,9:46.0,,B. Forbes enters the game for P. Mills,73,83
359,4,9:36.0,K. Thompson misses 3-pt jump shot from 27 ft,,73,83
360,4,9:32.0,,Defensive rebound by D. Cunningham,73,83
361,4,9:20.0,,B. Forbes misses 2-pt layup from 9 ft,73,83
362,4,9:18.0,Defensive rebound by K. Looney,,73,83
363,4,9:12.0,Q. Cook makes 2-pt jump shot from 19 ft,,75,83
364,4,9:11.0,,San Antonio full timeout,75,83
365,4,9:11.0,,L. Aldridge enters the game for D. Cunningham,75,83
366,4,9:11.0,,D. White enters the game for J. Poeltl,75,83
367,4,8:53.0,,B. Forbes misses 2-pt layup from 5 ft,75,83
368,4,8:50.0,Defensive rebound by D. Lee,,75,83
369,4,8:38.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Livingston),,78,83
370,4,8:23.0,,D. DeRozan misses 2-pt layup from 7 ft,78,83
371,4,8:21.0,Defensive rebound by D. Lee,,78,83
372,4,8:17.0,Personal foul by D. DeRozan (drawn by D. Lee),,78,83
373,4,8:12.0,Q. Cook misses 2-pt jump shot from 20 ft,,78,83
374,4,8:08.0,,Defensive rebound by L. Aldridge,78,83
375,4,7:59.0,,D. DeRozan makes 2-pt jump shot from 19 ft,78,85
376,4,7:40.0,K. Thompson makes 2-pt jump shot from 14 ft,,80,85
377,4,7:18.0,,M. Belinelli misses 3-pt jump shot from 23 ft,80,85
378,4,7:13.0,Defensive rebound by K. Looney,,80,85
379,4,7:11.0,Turnover by S. Livingston (bad pass),,80,85
380,4,7:11.0,K. Durant enters the game for S. Livingston,,80,85
381,4,7:11.0,,D. Cunningham enters the game for M. Belinelli,80,85
382,4,6:48.0,,D. White misses 2-pt layup from 1 ft,80,85
383,4,6:45.0,,Offensive rebound by L. Aldridge,80,85
384,4,6:36.0,,L. Aldridge makes 2-pt jump shot from 11 ft,80,87
385,4,6:11.0,K. Durant makes 2-pt jump shot from 16 ft (assist by K. Looney),,82,87
