,QUARTER,TIME_REMAINING,SAN ANTONIO_ACTION,BROOKLYN_ACTION,SAN ANTONIO_SCORE,BROOKLYN_SCORE
132,2,8:32.0,J. Poeltl misses 2-pt layup from 5 ft,,24,32
133,2,8:30.0,,Defensive rebound by E. Davis,24,32
134,2,8:30.0,L. Aldridge enters the game for P. Mills,,24,32
135,2,8:30.0,D. White enters the game for J. Poeltl,,24,32
136,2,8:30.0,,T. Graham enters the game for D. Carroll,24,32
137,2,8:16.0,,A. Crabbe misses 3-pt jump shot from 25 ft,24,32
138,2,8:12.0,Defensive rebound by D. DeRozan,,24,32
139,2,8:05.0,Shooting foul by T. Graham (drawn by D. DeRozan),,24,32
140,2,8:05.0,D. DeRozan makes free throw 1 of 2,,25,32
141,2,8:05.0,D. DeRozan makes free throw 2 of 2,,26,32
142,2,7:55.0,,S. Napier misses 3-pt jump shot from 25 ft,26,32
143,2,7:54.0,Defensive rebound by Team,,26,32
144,2,7:54.0,,J. Harris enters the game for A. Crabbe,26,32
145,2,7:54.0,,C. LeVert enters the game for S. Napier,26,32
146,2,7:54.0,D. White misses 2-pt jump shot from 14 ft,,26,32
147,2,7:32.0,,Defensive rebound by T. Graham,26,32
148,2,7:18.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by T. Graham),26,35
149,2,7:05.0,Turnover by D. DeRozan (lost ball; steal by D. Russell),,26,35
150,2,6:59.0,,E. Davis makes 2-pt layup from 2 ft (assist by C. LeVert),26,37
151,2,6:39.0,R. Gay misses 2-pt jump shot from 9 ft,,26,37
152,2,6:37.0,,Defensive rebound by D. Russell,26,37
153,2,6:30.0,,Personal foul by D. DeRozan (drawn by T. Graham),26,37
154,2,6:30.0,,Brooklyn full timeout,26,37
155,2,6:30.0,D. Bertāns enters the game for R. Gay,,26,37
156,2,6:18.0,,E. Davis misses 2-pt layup from 1 ft (block by D. Bertāns),26,37
157,2,6:15.0,Defensive rebound by D. White,,26,37
158,2,6:02.0,B. Forbes misses 3-pt jump shot from 25 ft,,26,37
159,2,5:59.0,,Defensive rebound by E. Davis,26,37
160,2,5:54.0,,Turnover by D. Russell (bad pass; steal by D. White),26,37
161,2,5:47.0,Turnover by D. DeRozan (bad pass),,26,37
162,2,5:37.0,,Offensive foul by E. Davis (drawn by D. Bertāns),26,37
163,2,5:37.0,,Turnover by E. Davis (offensive foul),26,37
164,2,5:20.0,L. Aldridge makes 2-pt jump shot from 6 ft,,28,37
165,2,5:20.0,Shooting foul by E. Davis (drawn by L. Aldridge),,28,37
166,2,5:20.0,,J. Allen enters the game for E. Davis,28,37
167,2,5:20.0,,D. Carroll enters the game for T. Graham,28,37
168,2,5:20.0,L. Aldridge misses free throw 1 of 1,,28,37
169,2,5:16.0,,Defensive rebound by D. Carroll,28,37
170,2,4:59.0,,C. LeVert misses 2-pt layup from 4 ft,28,37
171,2,4:56.0,Defensive rebound by L. Aldridge,,28,37
172,2,4:45.0,L. Aldridge makes 2-pt jump shot from 11 ft (assist by D. DeRozan),,30,37
173,2,4:23.0,,D. Russell misses 2-pt jump shot from 6 ft,30,37
174,2,4:20.0,Defensive rebound by B. Forbes,,30,37
175,2,4:16.0,B. Forbes makes 2-pt jump shot from 7 ft,,32,37
176,2,4:01.0,,Shooting foul by D. Bertāns (drawn by J. Allen),32,37
177,2,4:01.0,,J. Allen misses free throw 1 of 2,32,37
178,2,4:01.0,,Offensive rebound by Team,32,37
179,2,4:01.0,M. Belinelli enters the game for B. Forbes,,32,37
180,2,4:01.0,,J. Allen misses free throw 2 of 2,32,37
181,2,3:58.0,Defensive rebound by L. Aldridge,,32,37
182,2,3:42.0,L. Aldridge makes 2-pt jump shot from 9 ft,,34,37
183,2,3:27.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by C. LeVert),34,40
184,2,3:14.0,San Antonio full timeout,,34,40
185,2,3:14.0,,A. Crabbe enters the game for D. Russell,34,40
186,2,3:04.0,L. Aldridge makes 2-pt dunk from 1 ft (assist by D. White),,36,40
187,2,2:38.0,,C. LeVert makes 3-pt jump shot from 23 ft (assist by D. Carroll),36,43
188,2,2:18.0,D. Bertāns misses 3-pt jump shot from 29 ft,,36,43
189,2,2:17.0,,Defensive rebound by Team,36,43
190,2,2:17.0,P. Mills enters the game for D. White,,36,43
191,2,2:01.0,,C. LeVert makes 2-pt layup from 2 ft (assist by J. Harris),36,45
192,2,1:38.0,M. Belinelli misses 2-pt jump shot from 22 ft,,36,45
193,2,1:34.0,,Defensive rebound by C. LeVert,36,45
194,2,1:33.0,,C. LeVert makes 2-pt layup from 1 ft,36,47
195,2,1:33.0,,Shooting foul by M. Belinelli (drawn by C. LeVert),36,47
196,2,1:33.0,,C. LeVert makes free throw 1 of 1,36,48
197,2,1:20.0,P. Mills misses 3-pt jump shot from 24 ft,,36,48
198,2,1:18.0,,Defensive rebound by J. Allen,36,48
199,2,1:08.0,,Shooting foul by D. DeRozan (drawn by C. LeVert),36,48
200,2,1:08.0,Technical foul by D. DeRozan,,36,48
201,2,1:08.0,,J. Harris misses technical free throw,36,48
202,2,1:08.0,,Offensive rebound by Team,36,48
203,2,1:08.0,,C. LeVert makes free throw 1 of 2,36,49
204,2,1:08.0,R. Gay enters the game for D. DeRozan,,36,49
205,2,1:08.0,,C. LeVert makes free throw 2 of 2,36,50
206,2,0:53.0,L. Aldridge makes 2-pt hook shot from 4 ft (assist by D. Bertāns),,38,50
207,2,0:37.0,,C. LeVert makes 2-pt jump shot from 12 ft,38,52
208,2,0:29.0,M. Belinelli misses 3-pt jump shot from 25 ft,,38,52
209,2,0:25.0,,Defensive rebound by J. Allen,38,52
210,2,0:05.0,,C. LeVert misses 2-pt layup from 2 ft (block by L. Aldridge),38,52
211,2,0:01.0,Defensive rebound by M. Belinelli,,38,52
212,2,0:00.0,D. Bertāns misses 3-pt jump shot from 28 ft,,38,52
213,2,0:00.0,Offensive rebound by Team,,38,52
214,3,11:43.0,D. DeRozan makes 2-pt jump shot from 11 ft (assist by B. Forbes),,40,52
215,3,11:26.0,,J. Harris makes 3-pt jump shot from 26 ft (assist by D. Russell),40,55
216,3,11:10.0,D. DeRozan makes 2-pt jump shot from 22 ft (assist by L. Aldridge),,42,55
217,3,10:54.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by D. Russell),42,58
218,3,10:54.0,San Antonio full timeout,,42,58
219,3,10:54.0,M. Belinelli enters the game for B. Forbes,,42,58
220,3,10:43.0,Turnover by D. White (bad pass),,42,58
221,3,10:27.0,,D. Russell misses 2-pt jump shot from 12 ft,42,58
222,3,10:24.0,Defensive rebound by D. White,,42,58
223,3,10:17.0,D. DeRozan makes 2-pt jump shot from 11 ft,,44,58
224,3,9:57.0,,D. Russell misses 2-pt jump shot from 11 ft (block by D. White),44,58
225,3,9:54.0,Defensive rebound by D. White,,44,58
226,3,9:50.0,D. White misses 2-pt jump shot from 4 ft,,44,58
227,3,9:46.0,Offensive rebound by L. Aldridge,,44,58
228,3,9:46.0,L. Aldridge makes 2-pt dunk from 1 ft,,46,58
229,3,9:37.0,,C. LeVert misses 2-pt layup from 6 ft,46,58
230,3,9:32.0,,Offensive rebound by J. Allen,46,58
231,3,9:31.0,,J. Allen makes 2-pt layup from 1 ft,46,60
232,3,9:14.0,D. White misses 2-pt layup from 7 ft (block by D. Russell),,46,60
233,3,9:10.0,,Defensive rebound by C. LeVert,46,60
234,3,9:08.0,,J. Harris makes 3-pt jump shot from 23 ft (assist by C. LeVert),46,63
235,3,8:44.0,L. Aldridge makes 2-pt jump shot from 12 ft,,48,63
236,3,8:18.0,,T. Graham misses 2-pt jump shot from 6 ft,48,63
237,3,8:15.0,Defensive rebound by D. DeRozan,,48,63
238,3,8:08.0,L. Aldridge misses 2-pt jump shot from 3 ft (block by C. LeVert),,48,63
239,3,8:05.0,Offensive rebound by M. Belinelli,,48,63
240,3,8:03.0,M. Belinelli makes 3-pt jump shot from 23 ft,,51,63
241,3,7:56.0,,T. Graham makes 3-pt jump shot from 25 ft (assist by C. LeVert),51,66
242,3,7:35.0,L. Aldridge misses 2-pt jump shot from 11 ft,,51,66
243,3,7:32.0,,Defensive rebound by T. Graham,51,66
244,3,7:21.0,,C. LeVert misses 3-pt jump shot from 25 ft,51,66
245,3,7:17.0,Defensive rebound by D. DeRozan,,51,66
246,3,7:08.0,D. White misses 3-pt jump shot from 23 ft,,51,66
247,3,7:05.0,Offensive rebound by L. Aldridge,,51,66
248,3,7:03.0,M. Belinelli misses 3-pt jump shot from 25 ft,,51,66
249,3,7:01.0,,Defensive rebound by C. LeVert,51,66
250,3,6:56.0,,D. Russell makes 3-pt jump shot from 28 ft (assist by C. LeVert),51,69
251,3,6:29.0,D. White misses 3-pt jump shot from 25 ft,,51,69
252,3,6:25.0,,Defensive rebound by C. LeVert,51,69
253,3,6:19.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by C. LeVert),51,72
254,3,6:00.0,D. Bertāns makes 2-pt dunk from 1 ft (assist by D. White),,53,72
255,3,5:49.0,,D. Russell misses 3-pt jump shot from 27 ft,53,72
256,3,5:49.0,Defensive rebound by Team,,53,72
257,3,5:49.0,P. Mills enters the game for D. White,,53,72
258,3,5:39.0,L. Aldridge misses 2-pt jump shot from 20 ft,,53,72
259,3,5:36.0,,Defensive rebound by C. LeVert,53,72
260,3,5:29.0,,C. LeVert misses 2-pt layup from 5 ft (block by L. Aldridge),53,72
261,3,5:27.0,Defensive rebound by D. DeRozan,,53,72
262,3,5:20.0,D. DeRozan misses 2-pt jump shot from 6 ft,,53,72
263,3,5:17.0,,Defensive rebound by J. Allen,53,72
264,3,4:56.0,,D. Russell misses 3-pt jump shot from 22 ft,53,72
265,3,4:53.0,Defensive rebound by P. Mills,,53,72
266,3,4:50.0,Personal foul by J. Allen (drawn by L. Aldridge),,53,72
267,3,4:50.0,R. Gay enters the game for D. DeRozan,,53,72
268,3,4:50.0,,A. Crabbe enters the game for J. Allen,53,72
269,3,4:50.0,,E. Davis enters the game for T. Graham,53,72
270,3,4:50.0,,R. Kurucs enters the game for C. LeVert,53,72
271,3,4:39.0,D. Bertāns misses 2-pt jump shot from 16 ft,,53,72
272,3,4:36.0,,Defensive rebound by R. Kurucs,53,72
273,3,4:32.0,,Turnover by R. Kurucs (lost ball; steal by P. Mills),53,72
274,3,4:30.0,P. Mills misses 2-pt layup from 1 ft,,53,72
275,3,4:28.0,,Defensive rebound by E. Davis,53,72
276,3,4:22.0,,J. Harris misses 2-pt layup from 2 ft (block by L. Aldridge),53,72
277,3,4:19.0,Defensive rebound by D. Bertāns,,53,72
278,3,4:17.0,M. Belinelli misses 3-pt jump shot from 24 ft,,53,72
279,3,4:15.0,,Defensive rebound by D. Russell,53,72
280,3,4:15.0,,Brooklyn full timeout,53,72
281,3,4:15.0,,D. Carroll enters the game for J. Harris,53,72
282,3,4:15.0,,S. Napier enters the game for D. Russell,53,72
283,3,4:05.0,,A. Crabbe misses 3-pt jump shot from 26 ft,53,72
284,3,4:00.0,,Offensive rebound by R. Kurucs,53,72
285,3,3:47.0,,S. Napier makes 2-pt layup from 1 ft,53,74
286,3,3:38.0,R. Gay misses 3-pt jump shot from 25 ft,,53,74
287,3,3:37.0,Offensive rebound by Team,,53,74
288,3,3:37.0,,Loose ball foul by D. Carroll (drawn by R. Gay),53,74
289,3,3:29.0,L. Aldridge misses 2-pt hook shot from 9 ft,,53,74
290,3,3:27.0,Offensive rebound by L. Aldridge,,53,74
291,3,3:26.0,L. Aldridge misses 2-pt layup from 2 ft,,53,74
292,3,3:23.0,,Defensive rebound by R. Kurucs,53,74
293,3,3:23.0,,Offensive foul by R. Kurucs (drawn by R. Gay),53,74
294,3,3:23.0,,Turnover by R. Kurucs (offensive foul),53,74
295,3,3:00.0,R. Gay makes 2-pt jump shot from 8 ft,,55,74
296,3,2:44.0,,R. Kurucs misses 3-pt jump shot from 25 ft,55,74
297,3,2:41.0,Defensive rebound by L. Aldridge,,55,74
298,3,2:41.0,J. Poeltl enters the game for L. Aldridge,,55,74
299,3,2:22.0,P. Mills misses 3-pt jump shot from 26 ft,,55,74
300,3,2:17.0,,Defensive rebound by E. Davis,55,74
301,3,2:17.0,B. Forbes enters the game for D. Bertāns,,55,74
302,3,2:09.0,,A. Crabbe makes 3-pt jump shot from 26 ft (assist by S. Napier),55,77
303,3,1:51.0,R. Gay makes 2-pt jump shot from 16 ft,,57,77
304,3,1:29.0,,S. Napier misses 3-pt jump shot from 25 ft,57,77
305,3,1:25.0,Defensive rebound by J. Poeltl,,57,77
306,3,1:22.0,Turnover by P. Mills (bad pass; steal by S. Napier),,57,77
307,3,1:13.0,,A. Crabbe misses 3-pt jump shot from 25 ft,57,77
308,3,1:09.0,Defensive rebound by R. Gay,,57,77
309,3,1:02.0,R. Gay makes 2-pt jump shot from 16 ft,,59,77
310,3,0:50.0,,E. Davis misses 2-pt layup from 3 ft (block by J. Poeltl),59,77
311,3,0:47.0,Defensive rebound by P. Mills,,59,77
312,3,0:45.0,B. Forbes misses 3-pt jump shot from 25 ft,,59,77
313,3,0:41.0,,Defensive rebound by D. Carroll,59,77
314,3,0:38.0,,Shooting foul by P. Mills (drawn by D. Carroll),59,77
315,3,0:38.0,,D. Carroll makes free throw 1 of 2,59,78
316,3,0:38.0,,D. Carroll makes free throw 2 of 2,59,79
317,3,0:31.0,P. Mills misses 3-pt jump shot from 25 ft,,59,79
318,3,0:31.0,,Defensive rebound by Team,59,79
319,3,0:12.0,,Shooting foul by J. Poeltl (drawn by R. Kurucs),59,79
320,3,0:12.0,,R. Kurucs makes free throw 1 of 2,59,80
321,3,0:12.0,,R. Kurucs makes free throw 2 of 2,59,81
322,3,0:06.0,R. Gay misses 3-pt jump shot from 26 ft,,59,81
323,3,0:01.0,,Defensive rebound by E. Davis,59,81
324,3,0:00.0,,Turnover by E. Davis (lost ball; steal by J. Poeltl),59,81
325,4,11:46.0,,A. Crabbe misses 3-pt jump shot from 25 ft,59,81
326,4,11:41.0,Defensive rebound by L. Aldridge,,59,81
327,4,11:33.0,R. Gay makes 3-pt jump shot from 25 ft (assist by B. Forbes),,62,81
328,4,11:21.0,,Turnover by S. Napier (bad pass),62,81
329,4,11:05.0,Shooting foul by E. Davis (drawn by L. Aldridge),,62,81
330,4,11:05.0,L. Aldridge makes free throw 1 of 2,,63,81
331,4,11:05.0,,D. Russell enters the game for R. Kurucs,63,81
332,4,11:05.0,L. Aldridge makes free throw 2 of 2,,64,81
333,4,10:40.0,,E. Davis makes 2-pt hook shot from 4 ft (assist by D. Russell),64,83
334,4,10:29.0,Personal foul by D. Russell (drawn by P. Mills),,64,83
335,4,10:29.0,D. White enters the game for P. Mills,,64,83
336,4,10:18.0,B. Forbes misses 2-pt layup from 2 ft (block by S. Napier),,64,83
337,4,10:16.0,Offensive rebound by Team,,64,83
338,4,10:14.0,B. Forbes misses 3-pt jump shot from 23 ft,,64,83
339,4,10:09.0,,Defensive rebound by E. Davis,64,83
340,4,10:04.0,,D. Russell makes 2-pt jump shot from 14 ft,64,85
341,4,9:52.0,L. Aldridge makes 2-pt layup from 2 ft (assist by D. White),,66,85
342,4,9:33.0,,S. Napier makes 3-pt jump shot from 25 ft (assist by D. Russell),66,88
343,4,9:18.0,Personal foul by D. Russell (drawn by D. White),,66,88
344,4,9:10.0,Shooting foul by D. Carroll (drawn by R. Gay),,66,88
345,4,9:10.0,R. Gay makes free throw 1 of 2,,67,88
346,4,9:10.0,R. Gay makes free throw 2 of 2,,68,88
347,4,8:48.0,,S. Napier misses 3-pt jump shot from 24 ft,68,88
348,4,8:42.0,Defensive rebound by R. Gay,,68,88
349,4,8:38.0,Turnover by R. Gay (bad pass),,68,88
350,4,8:28.0,,D. Russell makes 3-pt jump shot from 24 ft,68,91
351,4,8:11.0,D. DeRozan misses 2-pt jump shot from 9 ft,,68,91
352,4,8:06.0,Offensive rebound by L. Aldridge,,68,91
353,4,8:06.0,L. Aldridge makes 2-pt layup from 1 ft,,70,91
354,4,7:58.0,,D. Carroll misses 3-pt jump shot from 23 ft,70,91
355,4,7:54.0,Defensive rebound by R. Gay,,70,91
356,4,7:50.0,Shooting foul by E. Davis (drawn by D. DeRozan),,70,91
357,4,7:50.0,D. DeRozan makes free throw 1 of 2,,71,91
358,4,7:50.0,D. Bertāns enters the game for R. Gay,,71,91
359,4,7:50.0,,J. Harris enters the game for S. Napier,71,91
360,4,7:50.0,D. DeRozan makes free throw 2 of 2,,72,91
361,4,7:30.0,,Turnover by D. Russell (bad pass; steal by D. DeRozan),72,91
362,4,7:23.0,B. Forbes makes 2-pt jump shot from 14 ft (assist by D. Bertāns),,74,91
363,4,7:22.0,,Brooklyn full timeout,74,91
364,4,7:08.0,,Turnover by A. Crabbe (bad pass),74,91
365,4,7:08.0,,J. Allen enters the game for E. Davis,74,91
366,4,7:01.0,D. White misses 2-pt jump shot from 14 ft,,74,91
367,4,6:55.0,,Defensive rebound by J. Harris,74,91
368,4,6:46.0,,D. Russell misses 3-pt jump shot from 25 ft,74,91
369,4,6:45.0,,Offensive rebound by D. Carroll,74,91
370,4,6:44.0,,Turnover by D. Carroll (bad pass; steal by D. White),74,91
371,4,6:29.0,B. Forbes misses 3-pt jump shot from 25 ft,,74,91
372,4,6:26.0,,Defensive rebound by J. Allen,74,91
373,4,6:09.0,,A. Crabbe makes 2-pt jump shot from 3 ft,74,93
374,4,5:53.0,B. Forbes misses 3-pt jump shot from 25 ft,,74,93
375,4,5:50.0,,Defensive rebound by A. Crabbe,74,93
376,4,5:35.0,,Turnover by J. Harris (bad pass),74,93
377,4,5:35.0,,T. Graham enters the game for D. Carroll,74,93
378,4,5:35.0,,C. LeVert enters the game for A. Crabbe,74,93
379,4,5:20.0,D. DeRozan makes 2-pt jump shot from 16 ft,,76,93
380,4,4:57.0,,D. Russell misses 2-pt jump shot from 17 ft,76,93
381,4,4:55.0,Defensive rebound by L. Aldridge,,76,93
382,4,4:44.0,D. White makes 3-pt jump shot from 26 ft (assist by D. DeRozan),,79,93
383,4,4:43.0,,Brooklyn full timeout,79,93
384,4,4:43.0,P. Mills enters the game for D. White,,79,93
385,4,4:22.0,,C. LeVert misses 2-pt jump shot from 7 ft,79,93
386,4,4:17.0,Defensive rebound by D. Bertāns,,79,93
