,QUARTER,TIME_REMAINING,GOLDEN STATE_ACTION,SAN ANTONIO_ACTION,GOLDEN STATE_SCORE,SAN ANTONIO_SCORE
43,1,6:36.0,Shooting foul by D. White (drawn by K. Durant),,7,12
44,1,6:36.0,,San Antonio full timeout,7,12
45,1,6:36.0,K. Durant makes free throw 1 of 3,,8,12
46,1,6:36.0,K. Durant makes free throw 2 of 3,,9,12
47,1,6:36.0,K. Durant makes free throw 3 of 3,,10,12
48,1,6:14.0,,B. Forbes misses 2-pt jump shot from 7 ft,10,12
49,1,6:12.0,Defensive rebound by S. Curry,,10,12
50,1,6:07.0,A. Bogut makes 2-pt dunk from 1 ft (assist by S. Curry),,12,12
51,1,6:07.0,Shooting foul by J. Poeltl (drawn by A. Bogut),,12,12
52,1,6:07.0,,M. Belinelli enters the game for B. Forbes,12,12
53,1,6:07.0,,R. Gay enters the game for J. Poeltl,12,12
54,1,6:07.0,,P. Mills enters the game for D. White,12,12
55,1,6:07.0,A. Bogut makes free throw 1 of 1,,13,12
56,1,5:43.0,,Turnover by P. Mills (bad pass; steal by S. Curry),13,12
57,1,5:38.0,S. Curry misses 2-pt layup from 2 ft,,13,12
58,1,5:36.0,,Defensive rebound by R. Gay,13,12
59,1,5:24.0,,R. Gay makes 2-pt jump shot from 20 ft,13,14
60,1,5:04.0,S. Curry misses 3-pt jump shot from 26 ft,,13,14
61,1,5:00.0,,Defensive rebound by L. Aldridge,13,14
62,1,4:55.0,,R. Gay misses 3-pt jump shot from 23 ft,13,14
63,1,4:52.0,Defensive rebound by K. Thompson,,13,14
64,1,4:42.0,K. Thompson misses 2-pt jump shot from 16 ft,,13,14
65,1,4:42.0,,Defensive rebound by M. Belinelli,13,14
66,1,4:28.0,,Personal foul by D. Green (drawn by L. Aldridge),13,14
67,1,4:28.0,K. Looney enters the game for A. Bogut,,13,14
68,1,4:28.0,A. McKinnie enters the game for K. Durant,,13,14
69,1,4:20.0,,D. DeRozan makes 2-pt jump shot from 10 ft (assist by P. Mills),13,16
70,1,4:01.0,S. Curry misses 3-pt jump shot from 22 ft,,13,16
71,1,3:59.0,Offensive rebound by K. Looney,,13,16
72,1,3:51.0,Shooting foul by M. Belinelli (drawn by D. Green),,13,16
73,1,3:51.0,D. Green misses free throw 1 of 2,,13,16
74,1,3:51.0,Offensive rebound by Team,,13,16
75,1,3:51.0,S. Livingston enters the game for K. Thompson,,13,16
76,1,3:51.0,,D. Bertāns enters the game for D. DeRozan,13,16
77,1,3:51.0,D. Green misses free throw 2 of 2,,13,16
78,1,3:48.0,,Defensive rebound by R. Gay,13,16
79,1,3:36.0,,Shooting foul by K. Looney (drawn by R. Gay),13,16
80,1,3:36.0,,R. Gay makes free throw 1 of 2,13,17
81,1,3:36.0,,R. Gay makes free throw 2 of 2,13,18
82,1,3:16.0,A. McKinnie makes 2-pt layup from 1 ft (assist by D. Green),,15,18
83,1,2:48.0,,M. Belinelli makes 2-pt jump shot from 21 ft (assist by R. Gay),15,20
84,1,2:39.0,Golden State full timeout,,15,20
85,1,2:32.0,S. Curry misses 2-pt layup from 2 ft (block by L. Aldridge),,15,20
86,1,2:29.0,,Defensive rebound by P. Mills,15,20
87,1,2:26.0,,M. Belinelli misses 3-pt jump shot from 25 ft,15,20
88,1,2:24.0,Defensive rebound by A. McKinnie,,15,20
89,1,2:17.0,K. Looney makes 2-pt dunk from 1 ft (assist by S. Curry),,17,20
90,1,2:00.0,,Personal foul by S. Curry (drawn by M. Belinelli),17,20
91,1,1:45.0,,R. Gay misses 2-pt jump shot from 10 ft,17,20
92,1,1:42.0,Defensive rebound by K. Looney,,17,20
93,1,1:34.0,S. Curry misses 3-pt jump shot from 25 ft,,17,20
94,1,1:30.0,,Defensive rebound by M. Belinelli,17,20
95,1,1:18.0,,P. Mills makes 3-pt jump shot from 25 ft (assist by L. Aldridge),17,23
96,1,1:03.0,A. McKinnie makes 2-pt dunk from 2 ft (assist by D. Green),,19,23
97,1,0:51.0,,P. Mills misses 3-pt jump shot from 27 ft,19,23
98,1,0:49.0,Defensive rebound by S. Curry,,19,23
99,1,0:31.0,D. Green misses 3-pt jump shot from 25 ft,,19,23
100,1,0:27.0,Offensive rebound by A. McKinnie,,19,23
101,1,0:18.0,S. Curry makes 2-pt layup from 2 ft,,21,23
102,1,0:18.0,Shooting foul by R. Gay (drawn by S. Curry),,21,23
103,1,0:18.0,S. Curry makes free throw 1 of 1,,22,23
104,1,0:01.0,,R. Gay makes 2-pt layup from 1 ft,22,25
105,1,0:00.0,S. Curry makes 3-pt jump shot from 60 ft,,25,25
106,2,11:39.0,,R. Gay makes 2-pt jump shot from 15 ft,25,27
107,2,11:20.0,K. Durant misses 2-pt jump shot from 18 ft,,25,27
108,2,11:18.0,,Defensive rebound by D. Bertāns,25,27
109,2,11:13.0,,P. Mills misses 2-pt layup at rim,25,27
110,2,11:11.0,Defensive rebound by J. Bell,,25,27
111,2,11:04.0,J. Bell makes 2-pt dunk from 1 ft (assist by Q. Cook),,27,27
112,2,10:49.0,,P. Mills misses 3-pt jump shot from 26 ft,27,27
113,2,10:49.0,,Offensive rebound by J. Poeltl,27,27
114,2,10:43.0,,J. Poeltl misses 2-pt layup from 1 ft,27,27
115,2,10:43.0,,Offensive rebound by J. Poeltl,27,27
116,2,10:39.0,,R. Gay misses 2-pt jump shot from 14 ft,27,27
117,2,10:37.0,,Offensive rebound by R. Gay,27,27
118,2,10:35.0,,D. Bertāns misses 3-pt jump shot from 25 ft,27,27
119,2,10:32.0,Defensive rebound by J. Bell,,27,27
120,2,10:24.0,Q. Cook makes 2-pt jump shot from 19 ft,,29,27
121,2,10:00.0,,R. Gay makes 2-pt jump shot from 7 ft,29,29
122,2,9:44.0,K. Thompson misses 2-pt layup from 1 ft (block by D. Bertāns),,29,29
123,2,9:41.0,,Defensive rebound by R. Gay,29,29
124,2,9:41.0,Violation by Team (kicked ball),,29,29
125,2,9:41.0,,D. DeRozan enters the game for R. Gay,29,29
126,2,9:41.0,,D. White enters the game for P. Mills,29,29
127,2,9:33.0,,J. Poeltl makes 2-pt layup from 1 ft (assist by D. White),29,31
128,2,9:16.0,,Violation by Team (kicked ball),29,31
129,2,9:07.0,K. Durant makes 2-pt jump shot from 15 ft,,31,31
130,2,8:50.0,,J. Poeltl misses 2-pt hook shot from 7 ft,31,31
131,2,8:48.0,Defensive rebound by K. Durant,,31,31
132,2,8:35.0,K. Durant misses 2-pt jump shot from 18 ft,,31,31
133,2,8:32.0,,Defensive rebound by J. Poeltl,31,31
134,2,8:25.0,,D. White makes 2-pt layup from 1 ft,31,33
135,2,8:06.0,Q. Cook makes 3-pt jump shot from 26 ft,,34,33
136,2,8:06.0,,San Antonio full timeout,34,33
137,2,8:06.0,A. McKinnie enters the game for S. Livingston,,34,33
138,2,8:06.0,,B. Forbes enters the game for M. Belinelli,34,33
139,2,7:51.0,,D. White misses 2-pt layup from 3 ft (block by J. Bell),34,33
140,2,7:48.0,Defensive rebound by Q. Cook,,34,33
141,2,7:43.0,K. Durant makes 2-pt jump shot from 13 ft,,36,33
142,2,7:38.0,,Personal foul by K. Durant (drawn by D. DeRozan),36,33
143,2,7:34.0,,B. Forbes makes 3-pt jump shot from 24 ft (assist by D. DeRozan),36,36
144,2,7:17.0,A. McKinnie misses 3-pt jump shot from 24 ft,,36,36
145,2,7:14.0,,Defensive rebound by D. DeRozan,36,36
146,2,6:58.0,,D. Bertāns misses 3-pt jump shot from 26 ft,36,36
147,2,6:55.0,Defensive rebound by K. Durant,,36,36
148,2,6:48.0,K. Thompson misses 2-pt jump shot from 10 ft,,36,36
149,2,6:44.0,,Defensive rebound by D. Bertāns,36,36
150,2,6:41.0,,D. White makes 2-pt jump shot from 7 ft (assist by D. Bertāns),36,38
151,2,6:41.0,,Shooting foul by K. Durant (drawn by D. White),36,38
152,2,6:41.0,,D. White misses free throw 1 of 1,36,38
153,2,6:37.0,,Offensive rebound by J. Poeltl,36,38
154,2,6:24.0,,D. DeRozan makes 2-pt jump shot from 14 ft,36,40
155,2,6:10.0,Turnover by K. Durant (lost ball),,36,40
156,2,5:56.0,,Def 3 sec tech foul by Team,36,40
157,2,5:56.0,,D. DeRozan makes technical free throw,36,41
158,2,5:56.0,S. Curry enters the game for J. Bell,,36,41
159,2,5:56.0,D. Green enters the game for Q. Cook,,36,41
160,2,5:56.0,K. Looney enters the game for K. Thompson,,36,41
161,2,5:56.0,,L. Aldridge enters the game for J. Poeltl,36,41
162,2,5:47.0,,D. DeRozan misses 2-pt layup from 3 ft,36,41
163,2,5:41.0,,Offensive rebound by L. Aldridge,36,41
164,2,5:41.0,,L. Aldridge makes 2-pt dunk from 1 ft,36,43
165,2,5:32.0,Turnover by S. Curry (bad pass; steal by D. White),,36,43
166,2,5:23.0,,B. Forbes misses 2-pt jump shot from 7 ft,36,43
167,2,5:21.0,,Offensive rebound by B. Forbes,36,43
168,2,5:15.0,,D. Bertāns misses 3-pt jump shot from 29 ft,36,43
169,2,5:10.0,Defensive rebound by A. McKinnie,,36,43
170,2,4:56.0,S. Curry makes 2-pt jump shot from 23 ft,,38,43
171,2,4:36.0,,L. Aldridge makes 2-pt jump shot from 13 ft,38,45
172,2,4:22.0,A. McKinnie misses 3-pt jump shot from 23 ft,,38,45
173,2,4:22.0,,Defensive rebound by D. Bertāns,38,45
174,2,4:03.0,,L. Aldridge makes 2-pt jump shot from 14 ft,38,47
175,2,3:56.0,Golden State full timeout,,38,47
176,2,3:56.0,A. Bogut enters the game for K. Looney,,38,47
177,2,3:56.0,K. Thompson enters the game for A. McKinnie,,38,47
178,2,3:56.0,,M. Belinelli enters the game for D. Bertāns,38,47
179,2,3:56.0,,R. Gay enters the game for B. Forbes,38,47
180,2,3:56.0,,P. Mills enters the game for D. White,38,47
181,2,3:48.0,S. Curry misses 3-pt jump shot from 26 ft,,38,47
182,2,3:46.0,,Defensive rebound by D. DeRozan,38,47
183,2,3:39.0,,Turnover by D. DeRozan (bad pass; steal by S. Curry),38,47
184,2,3:23.0,S. Curry misses 3-pt jump shot from 23 ft,,38,47
185,2,3:20.0,,Defensive rebound by D. DeRozan,38,47
186,2,3:17.0,,R. Gay makes 3-pt jump shot from 25 ft (assist by D. DeRozan),38,50
187,2,2:58.0,Personal foul by M. Belinelli (drawn by K. Durant),,38,50
188,2,2:50.0,Turnover by D. Green (bad pass; steal by R. Gay),,38,50
189,2,2:37.0,,Shooting foul by A. Bogut (drawn by L. Aldridge),38,50
190,2,2:37.0,,L. Aldridge makes free throw 1 of 2,38,51
191,2,2:37.0,,L. Aldridge makes free throw 2 of 2,38,52
192,2,2:27.0,S. Curry makes 3-pt jump shot from 25 ft,,41,52
193,2,2:26.0,,San Antonio full timeout,41,52
194,2,2:10.0,,R. Gay misses 2-pt jump shot from 8 ft,41,52
195,2,2:08.0,Defensive rebound by A. Bogut,,41,52
196,2,1:55.0,A. Bogut makes 2-pt dunk from 2 ft (assist by K. Thompson),,43,52
197,2,1:39.0,,D. DeRozan makes 2-pt jump shot from 7 ft,43,54
198,2,1:39.0,,Shooting foul by A. Bogut (drawn by D. DeRozan),43,54
199,2,1:39.0,K. Looney enters the game for A. Bogut,,43,54
200,2,1:39.0,,J. Poeltl enters the game for M. Belinelli,43,54
201,2,1:39.0,,D. White enters the game for P. Mills,43,54
202,2,1:39.0,,D. DeRozan makes free throw 1 of 1,43,55
203,2,1:23.0,K. Looney makes 2-pt layup from 1 ft (assist by D. Green),,45,55
204,2,1:06.0,,L. Aldridge misses 2-pt layup from 3 ft (block by D. Green),45,55
205,2,1:06.0,,Offensive rebound by Team,45,55
206,2,0:56.0,,D. White makes 3-pt jump shot from 26 ft (assist by D. DeRozan),45,58
207,2,0:41.0,S. Curry misses 3-pt jump shot from 25 ft,,45,58
208,2,0:37.0,,Defensive rebound by D. DeRozan,45,58
209,2,0:22.0,,R. Gay misses 2-pt jump shot from 7 ft,45,58
210,2,0:19.0,Defensive rebound by S. Curry,,45,58
211,2,0:14.0,K. Durant makes 2-pt jump shot from 10 ft (assist by D. Green),,47,58
212,2,0:00.0,,L. Aldridge misses 3-pt jump shot from 24 ft (block by D. Green),47,58
213,2,0:00.0,,Offensive rebound by Team,47,58
214,3,11:36.0,,L. Aldridge misses 3-pt jump shot from 26 ft,47,58
215,3,11:36.0,Defensive rebound by A. Bogut,,47,58
216,3,11:16.0,D. Green misses 2-pt jump shot from 13 ft,,47,58
217,3,11:13.0,,Defensive rebound by J. Poeltl,47,58
218,3,11:00.0,,Turnover by L. Aldridge (bad pass),47,58
219,3,10:49.0,,Violation by Team (kicked ball),47,58
220,3,10:45.0,K. Durant makes 2-pt jump shot from 20 ft,,49,58
221,3,10:26.0,,Turnover by B. Forbes (lost ball; steal by S. Curry),49,58
222,3,10:21.0,S. Curry misses 3-pt jump shot from 25 ft,,49,58
223,3,10:19.0,,Defensive rebound by L. Aldridge,49,58
224,3,10:11.0,,Turnover by D. DeRozan (step out of bounds),49,58
225,3,10:01.0,Turnover by K. Durant (bad pass; steal by L. Aldridge),,49,58
226,3,9:58.0,,D. DeRozan makes 2-pt layup from 7 ft,49,60
227,3,9:58.0,,Shooting foul by K. Thompson (drawn by D. DeRozan),49,60
228,3,9:58.0,,D. DeRozan misses free throw 1 of 1,49,60
229,3,9:56.0,Defensive rebound by A. Bogut,,49,60
230,3,9:40.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by D. Green),,52,60
231,3,9:16.0,,B. Forbes misses 3-pt jump shot from 26 ft,52,60
232,3,9:14.0,Defensive rebound by D. Green,,52,60
233,3,9:00.0,Offensive foul by K. Durant (drawn by D. White),,52,60
234,3,9:00.0,Turnover by K. Durant (offensive foul),,52,60
235,3,8:37.0,,D. White misses 2-pt jump shot from 20 ft,52,60
236,3,8:34.0,Defensive rebound by A. Bogut,,52,60
237,3,8:25.0,D. Green misses 2-pt jump shot from 6 ft,,52,60
238,3,8:23.0,,Defensive rebound by L. Aldridge,52,60
239,3,8:15.0,,D. White misses 2-pt layup at rim,52,60
240,3,8:15.0,,Offensive rebound by L. Aldridge,52,60
241,3,8:15.0,,L. Aldridge makes 2-pt layup at rim,52,62
242,3,8:15.0,Golden State full timeout,,52,62
243,3,8:01.0,K. Durant makes 2-pt jump shot from 19 ft (assist by K. Thompson),,54,62
244,3,7:45.0,,Offensive foul by L. Aldridge (drawn by A. Bogut),54,62
245,3,7:45.0,,Turnover by L. Aldridge (offensive foul),54,62
246,3,7:45.0,,R. Gay enters the game for J. Poeltl,54,62
247,3,7:34.0,K. Durant makes 2-pt jump shot from 16 ft (assist by K. Thompson),,56,62
248,3,7:24.0,,Shooting foul by K. Durant (drawn by D. DeRozan),56,62
249,3,7:24.0,,D. DeRozan makes free throw 1 of 2,56,63
250,3,7:24.0,A. McKinnie enters the game for K. Durant,,56,63
251,3,7:24.0,,D. DeRozan makes free throw 2 of 2,56,64
252,3,7:13.0,Turnover by K. Thompson (out of bounds lost ball),,56,64
253,3,7:02.0,,L. Aldridge makes 2-pt dunk from 2 ft (assist by D. White),56,66
254,3,6:47.0,D. Green makes 3-pt jump shot from 25 ft (assist by S. Curry),,59,66
255,3,6:33.0,,Shooting foul by A. McKinnie (drawn by D. DeRozan),59,66
256,3,6:33.0,,D. DeRozan makes free throw 1 of 2,59,67
257,3,6:33.0,,D. DeRozan makes free throw 2 of 2,59,68
258,3,6:19.0,A. Bogut misses 2-pt hook shot from 8 ft,,59,68
259,3,6:17.0,,Defensive rebound by L. Aldridge,59,68
260,3,5:56.0,,R. Gay makes 2-pt jump shot from 15 ft (assist by L. Aldridge),59,70
261,3,5:40.0,D. Green makes 2-pt layup from 1 ft (assist by A. Bogut),,61,70
262,3,5:40.0,K. Looney enters the game for A. Bogut,,61,70
263,3,5:13.0,,D. White misses 2-pt jump shot from 10 ft,61,70
264,3,5:11.0,Defensive rebound by A. McKinnie,,61,70
265,3,5:07.0,K. Thompson misses 2-pt layup from 1 ft (block by D. White),,61,70
266,3,5:02.0,Offensive rebound by A. McKinnie,,61,70
267,3,5:02.0,A. McKinnie makes 2-pt layup from 1 ft,,63,70
268,3,5:02.0,,M. Belinelli enters the game for B. Forbes,63,70
269,3,5:02.0,,P. Mills enters the game for D. White,63,70
270,3,4:42.0,,M. Belinelli misses 2-pt jump shot from 15 ft,63,70
271,3,4:41.0,,Offensive rebound by L. Aldridge,63,70
272,3,4:30.0,,Shooting foul by D. Green (drawn by L. Aldridge),63,70
273,3,4:30.0,,L. Aldridge makes free throw 1 of 2,63,71
274,3,4:30.0,,L. Aldridge makes free throw 2 of 2,63,72
275,3,4:26.0,Turnover by S. Curry (bad pass),,63,72
276,3,4:02.0,,R. Gay misses 2-pt jump shot from 22 ft,63,72
277,3,4:00.0,Defensive rebound by D. Green,,63,72
278,3,3:56.0,K. Thompson misses 3-pt jump shot from 29 ft,,63,72
279,3,3:52.0,,Defensive rebound by L. Aldridge,63,72
280,3,3:45.0,,D. DeRozan misses 2-pt jump shot from 6 ft (block by S. Curry),63,72
281,3,3:43.0,Defensive rebound by K. Thompson,,63,72
282,3,3:39.0,A. McKinnie makes 2-pt layup from 2 ft (assist by K. Thompson),,65,72
283,3,3:22.0,,R. Gay misses 2-pt layup from 6 ft (block by D. Green),65,72
284,3,3:22.0,Defensive rebound by Team,,65,72
285,3,3:22.0,S. Livingston enters the game for K. Thompson,,65,72
286,3,3:22.0,,J. Poeltl enters the game for L. Aldridge,65,72
287,3,3:12.0,Personal foul by P. Mills (drawn by S. Curry),,65,72
288,3,3:07.0,S. Curry misses 3-pt jump shot from 27 ft,,65,72
289,3,3:03.0,Offensive rebound by S. Livingston,,65,72
290,3,2:57.0,S. Curry makes 3-pt jump shot from 27 ft,,68,72
291,3,2:35.0,,D. DeRozan misses 2-pt jump shot from 8 ft,68,72
292,3,2:34.0,,Offensive rebound by D. DeRozan,68,72
293,3,2:33.0,,D. DeRozan misses 2-pt jump shot from 6 ft,68,72
294,3,2:32.0,Defensive rebound by S. Curry,,68,72
295,3,2:27.0,S. Livingston makes 2-pt dunk from 2 ft (assist by D. Green),,70,72
296,3,2:27.0,,San Antonio full timeout,70,72
297,3,2:27.0,,D. Bertāns enters the game for D. DeRozan,70,72
298,3,2:12.0,,Turnover by R. Gay (lost ball; steal by K. Looney),70,72
299,3,2:06.0,S. Livingston misses 2-pt jump shot from 11 ft,,70,72
300,3,2:03.0,,Defensive rebound by R. Gay,70,72
301,3,1:52.0,,P. Mills makes 3-pt jump shot from 26 ft (assist by R. Gay),70,75
302,3,1:34.0,S. Curry makes 2-pt layup from 3 ft,,72,75
303,3,1:12.0,,Turnover by M. Belinelli (bad pass; steal by D. Green),72,75
304,3,1:03.0,S. Curry makes 3-pt jump shot from 25 ft (assist by K. Looney),,75,75
305,3,0:40.0,,R. Gay makes 2-pt jump shot from 12 ft,75,77
306,3,0:33.0,S. Curry makes 3-pt jump shot from 27 ft,,78,77
307,3,0:16.0,,M. Belinelli makes 3-pt jump shot from 26 ft (assist by R. Gay),78,80
308,3,0:08.0,Personal take foul by P. Mills (drawn by S. Curry),,78,80
309,3,0:08.0,Q. Cook enters the game for K. Looney,,78,80
310,3,0:08.0,K. Thompson enters the game for A. McKinnie,,78,80
311,3,0:08.0,,D. White enters the game for J. Poeltl,78,80
312,3,0:07.0,Turnover by D. Green (bad pass; steal by P. Mills),,78,80
313,3,0:02.0,,Shooting foul by S. Curry (drawn by P. Mills),78,80
314,3,0:02.0,,P. Mills makes free throw 1 of 2,78,81
315,3,0:02.0,,P. Mills makes free throw 2 of 2,78,82
316,3,0:02.0,K. Looney enters the game for Q. Cook,,78,82
317,3,0:00.0,S. Curry misses 3-pt jump shot from 58 ft,,78,82
318,3,0:00.0,Offensive rebound by Team,,78,82
319,4,11:40.0,Personal foul by M. Belinelli (drawn by K. Durant),,78,82
320,4,11:32.0,Turnover by J. Bell (bad pass; steal by D. Bertāns),,78,82
321,4,11:29.0,,P. Mills misses 3-pt jump shot from 26 ft,78,82
322,4,11:26.0,Defensive rebound by K. Durant,,78,82
323,4,11:10.0,Shooting foul by J. Poeltl (drawn by S. Livingston),,78,82
324,4,11:10.0,S. Livingston makes free throw 1 of 2,,79,82
325,4,11:10.0,S. Livingston makes free throw 2 of 2,,80,82
326,4,10:50.0,,P. Mills makes 2-pt jump shot from 10 ft,80,84
327,4,10:38.0,Turnover by K. Thompson (bad pass),,80,84
328,4,10:38.0,,D. DeRozan enters the game for R. Gay,80,84
329,4,10:22.0,,M. Belinelli misses 2-pt layup from 1 ft,80,84
330,4,10:17.0,,Offensive rebound by J. Poeltl,80,84
331,4,10:17.0,,J. Poeltl makes 2-pt layup at rim,80,86
332,4,10:08.0,K. Durant misses 3-pt jump shot from 26 ft,,80,86
333,4,10:05.0,,Defensive rebound by P. Mills,80,86
334,4,10:00.0,,D. Bertāns misses 3-pt jump shot from 28 ft,80,86
335,4,9:58.0,Defensive rebound by J. Bell,,80,86
336,4,9:49.0,K. Thompson misses 2-pt layup from 1 ft,,80,86
337,4,9:47.0,,Defensive rebound by J. Poeltl,80,86
338,4,9:37.0,,Turnover by D. DeRozan (bad pass; steal by K. Thompson),80,86
339,4,9:37.0,Turnover by K. Thompson (bad pass; steal by D. DeRozan),,80,86
340,4,9:37.0,,J. Poeltl makes 2-pt layup from 2 ft (assist by D. DeRozan),80,88
341,4,9:37.0,Golden State full timeout,,80,88
342,4,9:20.0,Q. Cook misses 3-pt jump shot from 25 ft,,80,88
343,4,9:16.0,,Defensive rebound by D. DeRozan,80,88
344,4,9:10.0,,D. DeRozan misses 2-pt jump shot from 17 ft,80,88
345,4,9:08.0,Defensive rebound by Q. Cook,,80,88
346,4,8:57.0,K. Thompson makes 2-pt jump shot from 13 ft,,82,88
347,4,8:33.0,,D. Bertāns makes 2-pt jump shot from 13 ft,82,90
348,4,8:33.0,,Shooting foul by S. Livingston (drawn by D. Bertāns),82,90
349,4,8:33.0,K. Looney enters the game for J. Bell,,82,90
350,4,8:33.0,,L. Aldridge enters the game for J. Poeltl,82,90
351,4,8:33.0,,D. Bertāns misses free throw 1 of 1,82,90
352,4,8:31.0,Defensive rebound by K. Durant,,82,90
353,4,8:23.0,K. Durant misses 3-pt jump shot from 25 ft,,82,90
354,4,8:18.0,Offensive rebound by S. Livingston,,82,90
355,4,8:09.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by K. Looney),,85,90
356,4,7:52.0,,M. Belinelli makes 3-pt jump shot from 25 ft (assist by D. DeRozan),85,93
357,4,7:52.0,,Shooting foul by K. Durant (drawn by M. Belinelli),85,93
358,4,7:52.0,,M. Belinelli makes free throw 1 of 1,85,94
359,4,7:33.0,K. Thompson makes 3-pt jump shot from 23 ft (assist by K. Durant),,88,94
360,4,7:19.0,,Shooting foul by K. Looney (drawn by D. DeRozan),88,94
361,4,7:19.0,,D. DeRozan makes free throw 1 of 2,88,95
362,4,7:19.0,S. Curry enters the game for Q. Cook,,88,95
363,4,7:19.0,A. McKinnie enters the game for S. Livingston,,88,95
364,4,7:19.0,,D. White enters the game for P. Mills,88,95
365,4,7:19.0,,D. DeRozan makes free throw 2 of 2,88,96
366,4,7:08.0,K. Thompson makes 3-pt jump shot from 26 ft (assist by S. Curry),,91,96
367,4,6:50.0,,L. Aldridge makes 2-pt hook shot from 4 ft (assist by D. DeRozan),91,98
368,4,6:39.0,K. Thompson misses 3-pt jump shot from 25 ft,,91,98
369,4,6:39.0,,Defensive rebound by Team,91,98
370,4,6:18.0,,D. White misses 3-pt jump shot from 25 ft,91,98
371,4,6:18.0,Defensive rebound by Team,,91,98
372,4,6:05.0,K. Durant misses 3-pt jump shot from 23 ft,,91,98
373,4,6:02.0,Offensive rebound by K. Looney,,91,98
374,4,5:56.0,K. Durant misses 2-pt jump shot from 15 ft,,91,98
375,4,5:56.0,,Defensive rebound by L. Aldridge,91,98
376,4,5:47.0,,D. Bertāns misses 3-pt jump shot from 26 ft,91,98
377,4,5:43.0,Defensive rebound by A. McKinnie,,91,98
378,4,5:41.0,Golden State full timeout,,91,98
379,4,5:41.0,D. Green enters the game for K. Thompson,,91,98
380,4,5:41.0,,R. Gay enters the game for M. Belinelli,91,98
381,4,5:35.0,K. Looney makes 2-pt dunk from 2 ft (assist by K. Durant),,93,98
382,4,5:15.0,,Personal foul by K. Looney (drawn by L. Aldridge),93,98
383,4,5:04.0,,D. DeRozan makes 2-pt jump shot from 10 ft,93,100
