,QUARTER,TIME_REMAINING,PHILADELPHIA_ACTION,BROOKLYN_ACTION,PHILADELPHIA_SCORE,BROOKLYN_SCORE
76,1,5:33.0,Turnover by B. Simmons (lost ball; steal by D. Russell),,14,10
77,1,5:28.0,,D. Russell makes 2-pt jump shot from 5 ft,14,12
78,1,5:13.0,Turnover by A. Johnson (bad pass),,14,12
79,1,5:13.0,,R. Hollis-Jefferson enters the game for J. Dudley,14,12
80,1,5:02.0,,D. Russell misses 2-pt jump shot from 11 ft,14,12
81,1,5:00.0,Defensive rebound by B. Simmons,,14,12
82,1,4:52.0,A. Johnson misses 2-pt layup from 3 ft,,14,12
83,1,4:50.0,,Defensive rebound by R. Hollis-Jefferson,14,12
84,1,4:46.0,,Turnover by C. LeVert (lost ball; steal by B. Simmons),14,12
85,1,4:40.0,R. Covington misses 3-pt jump shot from 23 ft,,14,12
86,1,4:39.0,,Defensive rebound by Team,14,12
87,1,4:39.0,,E. Davis enters the game for J. Allen,14,12
88,1,4:39.0,,S. Dinwiddie enters the game for D. Russell,14,12
89,1,4:20.0,,C. LeVert misses 2-pt layup from 2 ft,14,12
90,1,4:20.0,,Offensive rebound by Team,14,12
91,1,4:20.0,J. Embiid enters the game for A. Johnson,,14,12
92,1,4:20.0,M. Fultz enters the game for B. Simmons,,14,12
93,1,4:18.0,,R. Hollis-Jefferson misses 2-pt dunk from 4 ft (block by J. Embiid),14,12
94,1,4:15.0,,Offensive rebound by C. LeVert,14,12
95,1,4:14.0,,C. LeVert misses 2-pt jump shot from 11 ft,14,12
96,1,4:14.0,Defensive rebound by R. Covington,,14,12
97,1,4:05.0,J. Redick makes 2-pt layup from 3 ft (assist by M. Muscala),,16,12
98,1,3:46.0,,C. LeVert makes 2-pt layup from 2 ft,16,14
99,1,3:46.0,Philadelphia full timeout,,16,14
100,1,3:29.0,Shooting foul by E. Davis (drawn by J. Embiid),,16,14
101,1,3:29.0,J. Embiid makes free throw 1 of 2,,17,14
102,1,3:29.0,J. Embiid makes free throw 2 of 2,,18,14
103,1,3:11.0,,S. Dinwiddie misses 2-pt layup from 3 ft,18,14
104,1,3:10.0,Defensive rebound by M. Fultz,,18,14
105,1,3:07.0,J. Redick misses 3-pt jump shot from 27 ft,,18,14
106,1,3:03.0,,Defensive rebound by S. Dinwiddie,18,14
107,1,2:55.0,,Shooting foul by M. Fultz (drawn by R. Hollis-Jefferson),18,14
108,1,2:55.0,,R. Hollis-Jefferson makes free throw 1 of 2,18,15
109,1,2:55.0,L. Shamet enters the game for R. Covington,,18,15
110,1,2:55.0,,S. Napier enters the game for C. LeVert,18,15
111,1,2:55.0,,R. Hollis-Jefferson makes free throw 2 of 2,18,16
112,1,2:44.0,Turnover by J. Redick (bad pass),,18,16
113,1,2:26.0,,S. Dinwiddie misses 2-pt jump shot from 7 ft,18,16
114,1,2:26.0,,Offensive rebound by Team,18,16
115,1,2:21.0,,S. Dinwiddie misses 2-pt jump shot from 22 ft,18,16
116,1,2:19.0,Defensive rebound by J. Embiid,,18,16
117,1,2:13.0,Shooting foul by S. Dinwiddie (drawn by M. Fultz),,18,16
118,1,2:13.0,M. Fultz misses free throw 1 of 2,,18,16
119,1,2:13.0,Offensive rebound by Team,,18,16
120,1,2:13.0,M. Fultz makes free throw 2 of 2,,19,16
121,1,1:54.0,,S. Napier misses 3-pt jump shot from 25 ft,19,16
122,1,1:52.0,Defensive rebound by J. Embiid,,19,16
123,1,1:42.0,Turnover by J. Embiid (bad pass; steal by A. Crabbe),,19,16
124,1,1:36.0,,R. Hollis-Jefferson misses 2-pt layup from 4 ft,19,16
125,1,1:33.0,Defensive rebound by M. Muscala,,19,16
126,1,1:29.0,L. Shamet misses 3-pt jump shot from 25 ft,,19,16
127,1,1:29.0,Offensive rebound by M. Muscala,,19,16
128,1,1:24.0,Turnover by M. Muscala (bad pass; steal by A. Crabbe),,19,16
129,1,1:08.0,,S. Napier misses 3-pt jump shot from 28 ft,19,16
130,1,1:05.0,Defensive rebound by J. Embiid,,19,16
131,1,0:55.0,J. Embiid makes 2-pt jump shot from 19 ft,,21,16
132,1,0:35.0,,Shooting foul by M. Fultz (drawn by S. Dinwiddie),21,16
133,1,0:35.0,,S. Dinwiddie misses free throw 1 of 3,21,16
134,1,0:35.0,,Offensive rebound by Team,21,16
135,1,0:35.0,,S. Dinwiddie makes free throw 2 of 3,21,17
136,1,0:35.0,,J. Dudley enters the game for R. Hollis-Jefferson,21,17
137,1,0:35.0,,S. Dinwiddie makes free throw 3 of 3,21,18
138,1,0:27.0,J. Redick misses 3-pt jump shot from 26 ft,,21,18
139,1,0:23.0,,Defensive rebound by E. Davis,21,18
140,1,0:00.0,,S. Dinwiddie misses 2-pt layup from 3 ft,21,18
141,1,0:00.0,,Offensive rebound by Team,21,18
142,2,11:45.0,,A. Crabbe misses 3-pt jump shot from 24 ft,21,18
143,2,11:41.0,Defensive rebound by J. Embiid,,21,18
144,2,11:33.0,Turnover by J. Redick (bad pass; steal by E. Davis),,21,18
145,2,11:20.0,,E. Davis makes 2-pt dunk at rim (assist by S. Napier),21,20
146,2,11:01.0,Personal foul by E. Davis (drawn by J. Embiid),,21,20
147,2,11:01.0,R. Covington enters the game for L. Shamet,,21,20
148,2,10:59.0,Personal foul by S. Dinwiddie (drawn by R. Covington),,21,20
149,2,10:46.0,J. Embiid makes 2-pt layup from 2 ft,,23,20
150,2,10:24.0,,J. Harris makes 2-pt jump shot from 18 ft (assist by S. Dinwiddie),23,22
151,2,10:09.0,Personal foul by E. Davis (drawn by J. Embiid),,23,22
152,2,10:09.0,,R. Hollis-Jefferson enters the game for E. Davis,23,22
153,2,10:06.0,D. Šarić makes 2-pt layup from 2 ft (assist by R. Covington),,25,22
154,2,9:49.0,,J. Harris misses 3-pt jump shot from 25 ft,25,22
155,2,9:46.0,Defensive rebound by J. Redick,,25,22
156,2,9:41.0,Turnover by R. Covington (traveling),,25,22
157,2,9:23.0,,R. Hollis-Jefferson makes 2-pt layup from 1 ft (assist by S. Dinwiddie),25,24
158,2,9:23.0,,Shooting foul by J. Embiid (drawn by R. Hollis-Jefferson),25,24
159,2,9:23.0,L. Shamet enters the game for J. Redick,,25,24
160,2,9:23.0,,R. Hollis-Jefferson makes free throw 1 of 1,25,25
161,2,9:15.0,Offensive foul by R. Covington (drawn by R. Hollis-Jefferson),,25,25
162,2,9:15.0,Turnover by R. Covington (offensive foul),,25,25
163,2,8:58.0,,S. Dinwiddie makes 2-pt layup from 2 ft,25,27
164,2,8:58.0,Philadelphia full timeout,,25,27
165,2,8:58.0,B. Simmons enters the game for M. Fultz,,25,27
166,2,8:37.0,L. Shamet misses 3-pt jump shot from 25 ft,,25,27
167,2,8:34.0,Offensive rebound by B. Simmons,,25,27
168,2,8:32.0,D. Šarić makes 2-pt jump shot from 15 ft (assist by B. Simmons),,27,27
169,2,8:09.0,,A. Crabbe misses 3-pt jump shot from 25 ft,27,27
170,2,8:06.0,Defensive rebound by D. Šarić,,27,27
171,2,8:03.0,Shooting foul by A. Crabbe (drawn by B. Simmons),,27,27
172,2,8:03.0,B. Simmons misses free throw 1 of 2,,27,27
173,2,8:03.0,Offensive rebound by Team,,27,27
174,2,8:03.0,A. Johnson enters the game for J. Embiid,,27,27
175,2,8:03.0,B. Simmons makes free throw 2 of 2,,28,27
176,2,7:46.0,,Personal foul by A. Johnson (drawn by R. Hollis-Jefferson),28,27
177,2,7:46.0,,J. Dudley enters the game for S. Napier,28,27
178,2,7:39.0,,R. Hollis-Jefferson misses 2-pt jump shot from 8 ft,28,27
179,2,7:36.0,Defensive rebound by B. Simmons,,28,27
180,2,7:32.0,Turnover by B. Simmons (out of bounds lost ball),,28,27
181,2,7:21.0,,R. Hollis-Jefferson makes 2-pt hook shot from 6 ft (assist by J. Dudley),28,29
182,2,7:07.0,B. Simmons makes 2-pt hook shot from 6 ft,,30,29
183,2,6:58.0,,Shooting foul by A. Johnson (drawn by R. Hollis-Jefferson),30,29
184,2,6:58.0,,R. Hollis-Jefferson misses free throw 1 of 2,30,29
185,2,6:58.0,,Offensive rebound by Team,30,29
186,2,6:58.0,,D. Russell enters the game for S. Dinwiddie,30,29
187,2,6:58.0,,R. Hollis-Jefferson misses free throw 2 of 2,30,29
188,2,6:58.0,Defensive rebound by A. Johnson,,30,29
189,2,6:48.0,Personal foul by A. Crabbe (drawn by L. Shamet),,30,29
190,2,6:48.0,L. Shamet misses free throw 1 of 2,,30,29
191,2,6:48.0,Offensive rebound by Team,,30,29
192,2,6:48.0,,J. Allen enters the game for R. Hollis-Jefferson,30,29
193,2,6:48.0,L. Shamet makes free throw 2 of 2,,31,29
194,2,6:29.0,,D. Russell misses 2-pt layup from 2 ft,31,29
195,2,6:27.0,,Offensive rebound by Team,31,29
196,2,6:27.0,M. Muscala enters the game for D. Šarić,,31,29
197,2,6:27.0,,C. LeVert enters the game for A. Crabbe,31,29
198,2,6:23.0,,J. Dudley makes 2-pt jump shot from 21 ft (assist by J. Harris),31,31
199,2,6:05.0,B. Simmons misses 2-pt layup from 2 ft,,31,31
200,2,6:03.0,,Defensive rebound by J. Allen,31,31
201,2,5:51.0,,C. LeVert makes 2-pt jump shot from 6 ft,31,33
202,2,5:51.0,,Shooting foul by A. Johnson (drawn by C. LeVert),31,33
203,2,5:51.0,J. Embiid enters the game for A. Johnson,,31,33
204,2,5:51.0,,C. LeVert misses free throw 1 of 1,31,33
205,2,5:48.0,Defensive rebound by J. Embiid,,31,33
206,2,5:42.0,Personal foul by J. Allen (drawn by J. Embiid),,31,33
207,2,5:42.0,J. Embiid makes free throw 1 of 2,,32,33
208,2,5:42.0,,E. Davis enters the game for J. Allen,32,33
209,2,5:42.0,J. Embiid makes free throw 2 of 2,,33,33
210,2,5:30.0,,D. Russell misses 3-pt jump shot from 25 ft,33,33
211,2,5:25.0,Defensive rebound by B. Simmons,,33,33
212,2,5:22.0,R. Covington misses 3-pt jump shot from 25 ft,,33,33
213,2,5:20.0,,Defensive rebound by Team,33,33
214,2,4:56.0,,C. LeVert misses 3-pt jump shot from 25 ft,33,33
215,2,4:53.0,Defensive rebound by L. Shamet,,33,33
216,2,4:50.0,Turnover by B. Simmons (bad pass),,33,33
217,2,4:50.0,,Brooklyn full timeout,33,33
218,2,4:50.0,,J. Allen enters the game for E. Davis,33,33
219,2,4:33.0,,Turnover by J. Harris (bad pass; steal by B. Simmons),33,33
220,2,4:29.0,B. Simmons makes 2-pt dunk from 1 ft,,35,33
221,2,4:15.0,,D. Russell misses 2-pt jump shot from 6 ft,35,33
222,2,4:13.0,Defensive rebound by J. Embiid,,35,33
223,2,4:04.0,Turnover by R. Covington (bad pass; steal by J. Allen),,35,33
224,2,3:57.0,,D. Russell misses 2-pt layup from 2 ft,35,33
225,2,3:53.0,,Offensive rebound by J. Dudley,35,33
226,2,3:53.0,,J. Dudley misses 2-pt layup from 1 ft,35,33
227,2,3:52.0,Defensive rebound by J. Embiid,,35,33
228,2,3:49.0,B. Simmons makes 2-pt jump shot from 4 ft,,37,33
229,2,3:29.0,,C. LeVert makes 2-pt jump shot from 7 ft,37,35
230,2,3:18.0,Personal foul by C. LeVert (drawn by B. Simmons),,37,35
231,2,3:18.0,B. Simmons misses free throw 1 of 2,,37,35
232,2,3:18.0,Offensive rebound by Team,,37,35
233,2,3:18.0,J. Redick enters the game for R. Covington,,37,35
234,2,3:18.0,,S. Dinwiddie enters the game for J. Dudley,37,35
235,2,3:18.0,,R. Hollis-Jefferson enters the game for D. Russell,37,35
236,2,3:18.0,B. Simmons makes free throw 2 of 2,,38,35
237,2,2:57.0,,S. Dinwiddie makes 3-pt jump shot from 25 ft,38,38
238,2,2:45.0,B. Simmons makes 2-pt dunk from 1 ft (assist by J. Redick),,40,38
239,2,2:27.0,,C. LeVert makes 2-pt layup from 3 ft,40,40
240,2,2:27.0,Violation by Team (def goaltending),,40,40
241,2,2:27.0,,Shooting foul by J. Embiid (drawn by C. LeVert),40,40
242,2,2:27.0,,D. Russell enters the game for J. Harris,40,40
243,2,2:27.0,,C. LeVert makes free throw 1 of 1,40,41
244,2,2:11.0,J. Redick makes 2-pt jump shot from 13 ft,,42,41
245,2,2:02.0,,D. Russell makes 2-pt jump shot from 7 ft,42,43
246,2,1:52.0,J. Redick makes 2-pt jump shot from 19 ft (assist by B. Simmons),,44,43
247,2,1:41.0,,J. Allen makes 2-pt jump shot from 5 ft (assist by D. Russell),44,45
248,2,1:31.0,Shooting foul by D. Russell (drawn by L. Shamet),,44,45
249,2,1:31.0,L. Shamet makes free throw 1 of 3,,45,45
250,2,1:31.0,L. Shamet makes free throw 2 of 3,,46,45
251,2,1:31.0,L. Shamet makes free throw 3 of 3,,47,45
252,2,1:18.0,,C. LeVert makes 2-pt jump shot from 3 ft,47,47
253,2,1:08.0,J. Embiid misses 3-pt jump shot from 25 ft,,47,47
254,2,1:06.0,,Defensive rebound by C. LeVert,47,47
255,2,1:01.0,,C. LeVert misses 3-pt jump shot from 25 ft,47,47
256,2,1:01.0,Defensive rebound by B. Simmons,,47,47
257,2,0:51.0,Offensive foul by J. Embiid (drawn by J. Allen),,47,47
258,2,0:51.0,Turnover by J. Embiid (offensive foul),,47,47
259,2,0:51.0,D. Šarić enters the game for J. Embiid,,47,47
260,2,0:38.0,,C. LeVert makes 2-pt jump shot from 2 ft (assist by S. Dinwiddie),47,49
261,2,0:22.0,J. Redick misses 3-pt jump shot from 22 ft,,47,49
262,2,0:19.0,,Defensive rebound by J. Allen,47,49
263,2,0:02.0,,D. Russell makes 2-pt jump shot from 13 ft,47,51
264,3,11:35.0,,C. LeVert makes 2-pt layup from 2 ft (assist by D. Russell),47,53
265,3,11:27.0,Shooting foul by D. Russell (drawn by D. Šarić),,47,53
266,3,11:27.0,D. Šarić makes free throw 1 of 2,,48,53
267,3,11:27.0,D. Šarić makes free throw 2 of 2,,49,53
268,3,11:10.0,,J. Allen makes 2-pt hook shot from 2 ft (assist by J. Harris),49,55
269,3,11:02.0,J. Redick misses 3-pt jump shot from 25 ft,,49,55
270,3,11:02.0,,Defensive rebound by J. Allen,49,55
271,3,10:51.0,,D. Russell misses 3-pt jump shot from 25 ft,49,55
272,3,10:48.0,Defensive rebound by J. Embiid,,49,55
273,3,10:41.0,J. Embiid misses 2-pt layup from 8 ft,,49,55
274,3,10:41.0,Offensive rebound by D. Šarić,,49,55
275,3,10:41.0,Personal foul by J. Dudley (drawn by D. Šarić),,49,55
276,3,10:27.0,Shooting foul by J. Dudley (drawn by B. Simmons),,49,55
277,3,10:27.0,B. Simmons misses free throw 1 of 2,,49,55
278,3,10:27.0,Offensive rebound by Team,,49,55
279,3,10:27.0,B. Simmons misses free throw 2 of 2,,49,55
280,3,10:24.0,,Defensive rebound by J. Dudley,49,55
281,3,10:06.0,,Turnover by J. Dudley (bad pass; steal by B. Simmons),49,55
282,3,10:03.0,B. Simmons makes 2-pt layup from 1 ft,,51,55
283,3,10:02.0,Violation by Team (delay of game),,51,55
284,3,9:45.0,,C. LeVert misses 2-pt jump shot from 15 ft,51,55
285,3,9:43.0,Defensive rebound by J. Embiid,,51,55
286,3,9:27.0,J. Embiid makes 2-pt hook shot from 7 ft,,53,55
287,3,9:18.0,,D. Russell makes 2-pt jump shot from 11 ft,53,57
288,3,9:00.0,R. Covington misses 3-pt jump shot from 22 ft,,53,57
289,3,8:59.0,Offensive rebound by Team,,53,57
290,3,8:59.0,,Loose ball foul by J. Dudley (drawn by D. Šarić),53,57
291,3,8:59.0,,R. Hollis-Jefferson enters the game for J. Dudley,53,57
292,3,8:50.0,J. Redick makes 2-pt jump shot from 18 ft (assist by J. Embiid),,55,57
293,3,8:25.0,,D. Russell misses 3-pt jump shot from 28 ft,55,57
294,3,8:23.0,Defensive rebound by R. Covington,,55,57
295,3,8:11.0,D. Šarić misses 2-pt jump shot from 21 ft,,55,57
296,3,8:06.0,,Defensive rebound by R. Hollis-Jefferson,55,57
297,3,8:02.0,,R. Hollis-Jefferson misses 2-pt layup from 2 ft,55,57
298,3,7:59.0,,Offensive rebound by J. Allen,55,57
299,3,7:59.0,,J. Allen makes 2-pt layup at rim,55,59
300,3,7:53.0,D. Šarić misses 3-pt jump shot from 25 ft,,55,59
301,3,7:49.0,,Defensive rebound by R. Hollis-Jefferson,55,59
302,3,7:35.0,,J. Harris misses 2-pt jump shot from 17 ft,55,59
303,3,7:30.0,,Offensive rebound by C. LeVert,55,59
304,3,7:29.0,,C. LeVert misses 2-pt layup from 2 ft,55,59
305,3,7:26.0,Defensive rebound by R. Covington,,55,59
306,3,7:26.0,M. Muscala enters the game for D. Šarić,,55,59
307,3,7:19.0,B. Simmons makes 2-pt layup from 2 ft (assist by M. Muscala),,57,59
308,3,7:19.0,Shooting foul by R. Hollis-Jefferson (drawn by B. Simmons),,57,59
309,3,7:19.0,L. Shamet enters the game for J. Redick,,57,59
310,3,7:19.0,B. Simmons makes free throw 1 of 1,,58,59
311,3,7:07.0,,D. Russell makes 2-pt jump shot from 16 ft,58,61
312,3,6:56.0,,Brooklyn full timeout,58,61
313,3,6:54.0,M. Muscala misses 2-pt jump shot from 19 ft,,58,61
314,3,6:51.0,Offensive rebound by J. Embiid,,58,61
315,3,6:50.0,L. Shamet makes 3-pt jump shot from 26 ft (assist by J. Embiid),,61,61
316,3,6:36.0,,J. Harris makes 3-pt jump shot from 25 ft (assist by D. Russell),61,64
317,3,6:24.0,Turnover by M. Muscala (bad pass; steal by C. LeVert),,61,64
318,3,6:12.0,,D. Russell makes 2-pt jump shot from 6 ft,61,66
319,3,6:00.0,Turnover by L. Shamet (lost ball; steal by C. LeVert),,61,66
320,3,5:55.0,,D. Russell makes 3-pt jump shot from 25 ft (assist by C. LeVert),61,69
321,3,5:55.0,Philadelphia full timeout,,61,69
322,3,5:55.0,A. Johnson enters the game for R. Covington,,61,69
323,3,5:55.0,J. Redick enters the game for J. Embiid,,61,69
324,3,5:37.0,J. Redick misses 3-pt jump shot from 25 ft,,61,69
325,3,5:35.0,,Defensive rebound by D. Russell,61,69
326,3,5:30.0,,J. Harris makes 3-pt jump shot from 24 ft (assist by D. Russell),61,72
327,3,5:13.0,J. Redick makes 2-pt jump shot from 20 ft (assist by A. Johnson),,63,72
328,3,4:55.0,,Shooting foul by A. Johnson (drawn by J. Allen),63,72
329,3,4:55.0,,J. Allen makes free throw 1 of 2,63,73
330,3,4:55.0,M. Fultz enters the game for B. Simmons,,63,73
331,3,4:55.0,,A. Crabbe enters the game for J. Harris,63,73
332,3,4:55.0,,S. Dinwiddie enters the game for D. Russell,63,73
333,3,4:55.0,,J. Allen makes free throw 2 of 2,63,74
334,3,4:46.0,M. Fultz misses 2-pt layup from 1 ft (block by J. Allen),,63,74
335,3,4:43.0,,Defensive rebound by J. Allen,63,74
336,3,4:21.0,,C. LeVert misses 2-pt jump shot from 5 ft,63,74
337,3,4:18.0,,Offensive rebound by J. Allen,63,74
338,3,4:18.0,,J. Allen makes 2-pt layup at rim,63,76
339,3,4:05.0,A. Johnson makes 3-pt jump shot from 26 ft (assist by J. Redick),,66,76
340,3,3:55.0,,R. Hollis-Jefferson makes 2-pt layup from 4 ft (assist by S. Dinwiddie),66,78
341,3,3:40.0,J. Redick misses 2-pt jump shot from 20 ft,,66,78
342,3,3:38.0,,Defensive rebound by J. Allen,66,78
343,3,3:31.0,,Shooting foul by J. Redick (drawn by J. Allen),66,78
344,3,3:31.0,,J. Allen makes free throw 1 of 2,66,79
345,3,3:31.0,J. Embiid enters the game for A. Johnson,,66,79
346,3,3:31.0,,S. Napier enters the game for C. LeVert,66,79
347,3,3:31.0,,J. Allen makes free throw 2 of 2,66,80
348,3,3:21.0,J. Redick makes 3-pt jump shot from 25 ft (assist by L. Shamet),,69,80
349,3,3:07.0,,A. Crabbe makes 2-pt layup from 8 ft (assist by S. Dinwiddie),69,82
350,3,2:57.0,Offensive foul by M. Fultz (drawn by S. Dinwiddie),,69,82
351,3,2:57.0,Turnover by M. Fultz (offensive foul),,69,82
352,3,2:57.0,,E. Davis enters the game for J. Allen,69,82
353,3,2:38.0,,S. Napier makes 3-pt jump shot from 24 ft (assist by R. Hollis-Jefferson),69,85
354,3,2:36.0,Philadelphia full timeout,,69,85
355,3,2:25.0,J. Redick misses 2-pt jump shot from 22 ft,,69,85
356,3,2:21.0,,Defensive rebound by S. Napier,69,85
357,3,2:16.0,,R. Hollis-Jefferson makes 2-pt layup from 2 ft (assist by S. Napier),69,87
358,3,2:07.0,Personal foul by S. Napier (drawn by J. Redick),,69,87
359,3,2:07.0,J. Redick makes free throw 1 of 2,,70,87
360,3,2:07.0,J. Redick makes free throw 2 of 2,,71,87
361,3,1:52.0,,A. Crabbe misses 2-pt jump shot from 23 ft,71,87
362,3,1:50.0,Defensive rebound by J. Embiid,,71,87
363,3,1:41.0,L. Shamet makes 2-pt layup from 2 ft (assist by J. Embiid),,73,87
364,3,1:19.0,,S. Dinwiddie misses 2-pt layup from 2 ft,73,87
365,3,1:17.0,Defensive rebound by J. Embiid,,73,87
366,3,1:10.0,Turnover by J. Redick (back court),,73,87
367,3,0:57.0,,S. Dinwiddie makes 3-pt jump shot from 23 ft (assist by R. Hollis-Jefferson),73,90
368,3,0:33.0,Turnover by Team (shot clock),,73,90
369,3,0:19.0,,R. Hollis-Jefferson makes 2-pt hook shot from 5 ft (assist by S. Dinwiddie),73,92
370,3,0:01.0,M. Fultz makes 2-pt jump shot from 6 ft,,75,92
371,3,0:00.0,,Personal foul by M. Fultz (drawn by S. Napier),75,92
372,3,0:00.0,,A. Crabbe misses 3-pt jump shot from 66 ft,75,92
373,3,0:00.0,,Offensive rebound by Team,75,92
374,4,11:53.0,Personal foul by S. Dinwiddie (drawn by J. Redick),,75,92
375,4,11:41.0,J. Embiid misses 2-pt jump shot from 10 ft,,75,92
376,4,11:38.0,Offensive rebound by M. Fultz,,75,92
377,4,11:34.0,J. Embiid misses 2-pt layup from 4 ft,,75,92
378,4,11:31.0,,Defensive rebound by E. Davis,75,92
379,4,11:18.0,,E. Davis misses 2-pt layup from 2 ft,75,92
380,4,11:16.0,Defensive rebound by J. Embiid,,75,92
381,4,11:15.0,Turnover by J. Embiid (lost ball; steal by J. Harris),,75,92
382,4,10:55.0,,Turnover by S. Napier (lost ball; steal by M. Fultz),75,92
