,QUARTER,TIME_REMAINING,DALLAS_ACTION,DENVER_ACTION,DALLAS_SCORE,DENVER_SCORE
79,1,0:50.0,,Defensive rebound by M. Plumlee,29,22
80,1,0:43.0,,M. Morris makes 2-pt jump shot from 5 ft,29,24
81,1,0:24.0,T. Hardaway misses 3-pt jump shot from 27 ft,,29,24
82,1,0:20.0,,Defensive rebound by M. Plumlee,29,24
83,1,0:02.0,,W. Barton makes 2-pt jump shot from 7 ft,29,26
84,1,0:00.0,T. Hardaway misses 3-pt jump shot from 35 ft,,29,26
85,1,0:00.0,Offensive rebound by Team,,29,26
86,2,11:35.0,L. Dončić makes 2-pt layup from 4 ft,,31,26
87,2,11:22.0,,Turnover by M. Beasley (lost ball; steal by D. Finney-Smith),31,26
88,2,11:06.0,L. Dončić misses 3-pt jump shot from 25 ft,,31,26
89,2,11:02.0,,Defensive rebound by M. Beasley,31,26
90,2,10:59.0,,J. Murray misses 3-pt jump shot from 25 ft,31,26
91,2,10:53.0,Defensive rebound by L. Dončić,,31,26
92,2,10:45.0,D. Harris misses 3-pt jump shot from 26 ft,,31,26
93,2,10:42.0,Offensive rebound by D. Powell,,31,26
94,2,10:41.0,D. Harris misses 3-pt jump shot from 22 ft,,31,26
95,2,10:38.0,,Defensive rebound by J. Murray,31,26
96,2,10:29.0,,P. Millsap makes 2-pt hook shot from 3 ft (assist by J. Murray),31,28
97,2,10:11.0,D. Powell makes 2-pt jump shot from 6 ft (assist by D. Nowitzki),,33,28
98,2,10:00.0,,J. Murray makes 2-pt dunk from 1 ft (assist by M. Plumlee),33,30
99,2,9:45.0,D. Finney-Smith misses 3-pt jump shot from 22 ft,,33,30
100,2,9:40.0,,Defensive rebound by J. Murray,33,30
101,2,9:30.0,,J. Murray makes 3-pt jump shot from 24 ft,33,33
102,2,9:29.0,Dallas full timeout,,33,33
103,2,9:18.0,Turnover by D. Nowitzki (bad pass; steal by M. Morris),,33,33
104,2,9:13.0,,Turnover by M. Morris (bad pass; steal by L. Dončić),33,33
105,2,9:12.0,Turnover by D. Powell (bad pass; steal by P. Millsap),,33,33
106,2,9:12.0,,Shooting foul by D. Harris (drawn by P. Millsap),33,33
107,2,9:12.0,,P. Millsap makes free throw 1 of 2,33,34
108,2,9:12.0,J. Jackson enters the game for D. Finney-Smith,,33,34
109,2,9:12.0,M. Kleber enters the game for D. Powell,,33,34
110,2,9:12.0,,P. Millsap makes free throw 2 of 2,33,35
111,2,8:52.0,M. Kleber makes 2-pt layup from 3 ft (assist by L. Dončić),,35,35
112,2,8:36.0,,M. Plumlee makes 2-pt dunk from 1 ft (assist by M. Morris),35,37
113,2,8:16.0,M. Kleber misses 2-pt layup from 1 ft,,35,37
114,2,8:15.0,Offensive rebound by Team,,35,37
115,2,8:15.0,,Loose ball foul by M. Plumlee (drawn by M. Kleber),35,37
116,2,8:03.0,L. Dončić misses 2-pt jump shot from 10 ft,,35,37
117,2,7:59.0,,Defensive rebound by P. Millsap,35,37
118,2,7:50.0,,Turnover by M. Plumlee (bad pass; steal by D. Harris),35,37
119,2,7:45.0,Shooting foul by M. Beasley (drawn by L. Dončić),,35,37
120,2,7:45.0,L. Dončić makes free throw 1 of 2,,36,37
121,2,7:45.0,L. Dončić makes free throw 2 of 2,,37,37
122,2,7:32.0,,M. Beasley makes 3-pt jump shot from 25 ft (assist by J. Murray),37,40
123,2,7:08.0,M. Kleber misses 3-pt jump shot from 22 ft,,37,40
124,2,7:05.0,,Defensive rebound by M. Plumlee,37,40
125,2,7:01.0,,P. Millsap makes 2-pt dunk from 1 ft (assist by M. Morris),37,42
126,2,6:55.0,Dallas full timeout,,37,42
127,2,6:55.0,J. Brunson enters the game for L. Dončić,,37,42
128,2,6:55.0,D. Powell enters the game for D. Nowitzki,,37,42
129,2,6:55.0,,N. Jokić enters the game for P. Millsap,37,42
130,2,6:42.0,Turnover by J. Brunson (lost ball; steal by M. Morris),,37,42
131,2,6:38.0,,M. Beasley misses 3-pt jump shot from 24 ft,37,42
132,2,6:35.0,,Offensive rebound by M. Plumlee,37,42
133,2,6:30.0,,Personal foul by J. Jackson (drawn by M. Plumlee),37,42
134,2,6:26.0,,J. Murray misses 2-pt jump shot from 18 ft,37,42
135,2,6:21.0,Defensive rebound by M. Kleber,,37,42
136,2,6:19.0,J. Jackson misses 3-pt jump shot from 24 ft,,37,42
137,2,6:15.0,,Defensive rebound by M. Plumlee,37,42
138,2,6:08.0,,M. Morris makes 3-pt jump shot from 25 ft,37,45
139,2,5:49.0,M. Kleber makes 2-pt dunk at rim (assist by D. Harris),,39,45
140,2,5:31.0,,M. Morris misses 3-pt jump shot from 25 ft,39,45
141,2,5:28.0,Defensive rebound by J. Brunson,,39,45
142,2,5:26.0,Shooting foul by M. Morris (drawn by D. Harris),,39,45
143,2,5:26.0,D. Harris makes free throw 1 of 2,,40,45
144,2,5:26.0,,W. Barton enters the game for M. Beasley,40,45
145,2,5:26.0,,G. Harris enters the game for J. Murray,40,45
146,2,5:26.0,D. Harris makes free throw 2 of 2,,41,45
147,2,5:04.0,,N. Jokić misses 2-pt jump shot from 4 ft,41,45
148,2,5:04.0,Defensive rebound by M. Kleber,,41,45
149,2,5:04.0,Personal take foul by N. Jokić (drawn by M. Kleber),,41,45
150,2,4:52.0,D. Harris misses 3-pt jump shot from 25 ft,,41,45
151,2,4:49.0,,Defensive rebound by N. Jokić,41,45
152,2,4:40.0,,G. Harris makes 2-pt jump shot from 20 ft (assist by M. Plumlee),41,47
153,2,4:37.0,Dallas full timeout,,41,47
154,2,4:37.0,T. Hardaway enters the game for D. Harris,,41,47
155,2,4:37.0,S. Mejri enters the game for D. Powell,,41,47
156,2,4:17.0,M. Kleber makes 3-pt jump shot from 22 ft (assist by T. Hardaway),,44,47
157,2,4:01.0,,Turnover by G. Harris (bad pass; steal by J. Jackson),44,47
158,2,3:58.0,J. Jackson misses 2-pt layup at rim (block by W. Barton),,44,47
159,2,3:53.0,Offensive rebound by J. Brunson,,44,47
160,2,3:44.0,J. Brunson misses 2-pt layup from 2 ft (block by N. Jokić),,44,47
161,2,3:44.0,,Defensive rebound by N. Jokić,44,47
162,2,3:44.0,,Personal foul by S. Mejri (drawn by N. Jokić),44,47
163,2,3:44.0,L. Dončić enters the game for J. Jackson,,44,47
164,2,3:44.0,,P. Millsap enters the game for M. Morris,44,47
165,2,3:44.0,,J. Murray enters the game for M. Plumlee,44,47
166,2,3:34.0,,P. Millsap makes 2-pt layup from 2 ft (assist by N. Jokić),44,49
167,2,3:34.0,Violation by Team (def goaltending),,44,49
168,2,3:18.0,Turnover by L. Dončić (lost ball; steal by W. Barton),,44,49
169,2,3:09.0,,J. Murray misses 2-pt jump shot from 14 ft,44,49
170,2,3:06.0,,Offensive rebound by N. Jokić,44,49
171,2,3:05.0,,W. Barton misses 3-pt jump shot from 25 ft,44,49
172,2,3:05.0,Defensive rebound by M. Kleber,,44,49
173,2,2:52.0,L. Dončić makes 2-pt jump shot from 11 ft,,46,49
174,2,2:28.0,,Turnover by G. Harris (lost ball; steal by S. Mejri),46,49
175,2,2:22.0,T. Hardaway makes 3-pt jump shot from 24 ft (assist by J. Brunson),,49,49
176,2,2:20.0,,Denver full timeout,49,49
177,2,2:05.0,,Shooting foul by S. Mejri (drawn by N. Jokić),49,49
178,2,2:05.0,,N. Jokić makes free throw 1 of 2,49,50
179,2,2:05.0,D. Powell enters the game for S. Mejri,,49,50
180,2,2:05.0,,N. Jokić makes free throw 2 of 2,49,51
181,2,1:56.0,T. Hardaway makes 3-pt jump shot from 25 ft (assist by J. Brunson),,52,51
182,2,1:42.0,,Turnover by N. Jokić (bad pass),52,51
183,2,1:21.0,J. Brunson makes 2-pt jump shot from 7 ft (assist by M. Kleber),,54,51
184,2,1:01.0,,P. Millsap misses 2-pt jump shot from 8 ft,54,51
185,2,0:58.0,Defensive rebound by L. Dončić,,54,51
186,2,0:55.0,Personal foul by J. Murray (drawn by L. Dončić),,54,51
187,2,0:55.0,L. Dončić misses free throw 1 of 2,,54,51
188,2,0:55.0,Offensive rebound by Team,,54,51
189,2,0:55.0,L. Dončić makes free throw 2 of 2,,55,51
190,2,0:45.0,,G. Harris misses 2-pt jump shot from 18 ft,55,51
191,2,0:40.0,Defensive rebound by M. Kleber,,55,51
192,2,0:36.0,T. Hardaway misses 2-pt jump shot from 17 ft,,55,51
193,2,0:32.0,,Defensive rebound by N. Jokić,55,51
194,2,0:26.0,,Turnover by N. Jokić (bad pass; steal by J. Brunson),55,51
195,2,0:04.0,Personal foul by G. Harris (drawn by L. Dončić),,55,51
196,2,0:04.0,L. Dončić misses free throw 1 of 2,,55,51
197,2,0:04.0,Offensive rebound by Team,,55,51
198,2,0:04.0,L. Dončić misses free throw 2 of 2,,55,51
199,2,0:03.0,Offensive rebound by Team,,55,51
200,2,0:03.0,,Loose ball foul by P. Millsap (drawn by M. Kleber),55,51
201,2,0:03.0,M. Kleber makes free throw 1 of 2,,56,51
202,2,0:03.0,,M. Plumlee enters the game for P. Millsap,56,51
203,2,0:03.0,M. Kleber makes free throw 2 of 2,,57,51
204,2,0:00.0,,W. Barton misses 3-pt jump shot from 34 ft,57,51
205,2,0:00.0,,Offensive rebound by Team,57,51
206,3,11:50.0,D. Nowitzki misses 2-pt jump shot from 22 ft,,57,51
207,3,11:45.0,,Defensive rebound by N. Jokić,57,51
208,3,11:35.0,,G. Harris makes 3-pt jump shot from 25 ft (assist by P. Millsap),57,54
209,3,11:22.0,L. Dončić misses 2-pt jump shot from 11 ft,,57,54
210,3,11:18.0,,Defensive rebound by G. Harris,57,54
211,3,11:04.0,,P. Millsap makes 2-pt layup from 2 ft,57,56
212,3,10:48.0,J. Brunson misses 2-pt jump shot from 9 ft,,57,56
213,3,10:46.0,Offensive rebound by J. Brunson,,57,56
214,3,10:46.0,J. Brunson makes 2-pt layup from 8 ft,,59,56
215,3,10:46.0,Shooting foul by W. Barton (drawn by J. Brunson),,59,56
216,3,10:46.0,J. Brunson makes free throw 1 of 1,,60,56
217,3,10:34.0,,Shooting foul by J. Brunson (drawn by J. Murray),60,56
218,3,10:34.0,,J. Murray makes free throw 1 of 2,60,57
219,3,10:34.0,,J. Murray makes free throw 2 of 2,60,58
220,3,10:19.0,J. Brunson makes 3-pt jump shot from 24 ft (assist by L. Dončić),,63,58
221,3,9:58.0,,P. Millsap makes 3-pt jump shot from 23 ft (assist by N. Jokić),63,61
222,3,9:44.0,L. Dončić makes 2-pt layup from 2 ft,,65,61
223,3,9:31.0,,P. Millsap misses 3-pt jump shot from 25 ft,65,61
224,3,9:30.0,,Offensive rebound by N. Jokić,65,61
225,3,9:19.0,,G. Harris misses 2-pt jump shot from 17 ft,65,61
226,3,9:16.0,Defensive rebound by J. Brunson,,65,61
227,3,9:00.0,T. Hardaway misses 2-pt layup from 2 ft,,65,61
228,3,8:56.0,Offensive rebound by D. Powell,,65,61
229,3,8:56.0,D. Powell misses 2-pt layup from 1 ft,,65,61
230,3,8:55.0,,Defensive rebound by P. Millsap,65,61
231,3,8:48.0,,P. Millsap makes 2-pt dunk at rim (assist by N. Jokić),65,63
232,3,8:30.0,L. Dončić makes 3-pt jump shot from 25 ft,,68,63
233,3,8:12.0,,W. Barton misses 2-pt jump shot from 13 ft,68,63
234,3,8:09.0,Defensive rebound by D. Powell,,68,63
235,3,8:09.0,Turnover by D. Powell (step out of bounds),,68,63
236,3,8:06.0,,J. Murray misses 3-pt jump shot from 23 ft,68,63
237,3,8:04.0,Defensive rebound by L. Dončić,,68,63
238,3,7:58.0,D. Nowitzki makes 3-pt jump shot from 25 ft (assist by T. Hardaway),,71,63
239,3,7:57.0,,Denver full timeout,71,63
240,3,7:43.0,,P. Millsap makes 2-pt jump shot from 8 ft,71,65
241,3,7:27.0,D. Nowitzki makes 3-pt jump shot from 23 ft (assist by L. Dončić),,74,65
242,3,7:15.0,,J. Murray makes 2-pt jump shot from 8 ft,74,67
243,3,7:00.0,T. Hardaway makes 2-pt layup from 2 ft (assist by L. Dončić),,76,67
244,3,6:41.0,,G. Harris makes 2-pt layup from 2 ft (assist by N. Jokić),76,69
245,3,6:28.0,L. Dončić misses 3-pt jump shot from 27 ft,,76,69
246,3,6:27.0,,Defensive rebound by N. Jokić,76,69
247,3,6:18.0,,Personal foul by D. Nowitzki (drawn by J. Murray),76,69
248,3,6:04.0,,N. Jokić misses 2-pt jump shot from 14 ft,76,69
249,3,6:01.0,Defensive rebound by L. Dončić,,76,69
250,3,5:55.0,J. Brunson makes 3-pt jump shot from 23 ft (assist by L. Dončić),,79,69
251,3,5:43.0,,N. Jokić misses 3-pt jump shot from 25 ft,79,69
252,3,5:42.0,Defensive rebound by Team,,79,69
253,3,5:42.0,,M. Morris enters the game for N. Jokić,79,69
254,3,5:42.0,,M. Plumlee enters the game for J. Murray,79,69
255,3,5:28.0,L. Dončić misses 2-pt layup from 2 ft,,79,69
256,3,5:25.0,,Defensive rebound by P. Millsap,79,69
257,3,5:11.0,,M. Morris makes 2-pt jump shot from 21 ft (assist by P. Millsap),79,71
258,3,4:50.0,Personal foul by W. Barton (drawn by D. Powell),,79,71
259,3,4:50.0,M. Kleber enters the game for D. Nowitzki,,79,71
260,3,4:40.0,T. Hardaway misses 3-pt jump shot from 24 ft (block by W. Barton),,79,71
261,3,4:36.0,,Defensive rebound by M. Plumlee,79,71
262,3,4:31.0,,P. Millsap misses 2-pt jump shot from 8 ft,79,71
263,3,4:29.0,,Offensive rebound by M. Plumlee,79,71
264,3,4:17.0,,P. Millsap makes 2-pt layup from 2 ft,79,73
265,3,3:53.0,D. Powell misses 2-pt jump shot from 3 ft,,79,73
266,3,3:49.0,Offensive rebound by D. Powell,,79,73
267,3,3:49.0,D. Powell makes 2-pt layup from 1 ft,,81,73
268,3,3:44.0,Technical foul by D. Nowitzki,,81,73
269,3,3:44.0,,W. Barton misses technical free throw,81,73
270,3,3:44.0,,Offensive rebound by Team,81,73
271,3,3:44.0,,M. Beasley enters the game for G. Harris,81,73
272,3,3:30.0,,M. Beasley misses 3-pt jump shot from 24 ft,81,73
273,3,3:27.0,Defensive rebound by L. Dončić,,81,73
274,3,3:24.0,T. Hardaway makes 2-pt dunk from 1 ft (assist by L. Dončić),,83,73
275,3,3:07.0,,W. Barton misses 3-pt jump shot from 25 ft,83,73
276,3,3:03.0,Defensive rebound by M. Kleber,,83,73
277,3,2:43.0,L. Dončić misses 3-pt jump shot from 28 ft,,83,73
278,3,2:40.0,,Defensive rebound by W. Barton,83,73
279,3,2:36.0,,Shooting foul by M. Kleber (drawn by W. Barton),83,73
280,3,2:36.0,Dallas full timeout,,83,73
281,3,2:36.0,D. Finney-Smith enters the game for L. Dončić,,83,73
282,3,2:36.0,,J. Hernangómez enters the game for P. Millsap,83,73
283,3,2:36.0,,W. Barton makes free throw 1 of 2,83,74
284,3,2:36.0,,W. Barton makes free throw 2 of 2,83,75
285,3,2:21.0,Shooting foul by M. Plumlee (drawn by D. Powell),,83,75
286,3,2:21.0,D. Powell makes free throw 1 of 2,,84,75
287,3,2:21.0,,J. Murray enters the game for W. Barton,84,75
288,3,2:21.0,D. Powell makes free throw 2 of 2,,85,75
289,3,2:09.0,,M. Beasley misses 3-pt jump shot from 24 ft,85,75
290,3,2:06.0,Defensive rebound by D. Powell,,85,75
291,3,1:57.0,D. Powell misses 2-pt layup from 7 ft (block by M. Plumlee),,85,75
292,3,1:53.0,,Defensive rebound by M. Plumlee,85,75
293,3,1:52.0,,J. Murray misses 3-pt jump shot from 25 ft,85,75
294,3,1:48.0,Defensive rebound by D. Powell,,85,75
295,3,1:40.0,D. Powell misses 2-pt layup from 3 ft (block by M. Plumlee),,85,75
296,3,1:36.0,,Defensive rebound by J. Hernangómez,85,75
297,3,1:31.0,,J. Hernangómez makes 2-pt layup from 2 ft (assist by J. Murray),85,77
298,3,1:10.0,J. Brunson makes 2-pt layup from 2 ft,,87,77
299,3,0:56.0,,M. Morris misses 3-pt jump shot from 25 ft,87,77
300,3,0:53.0,Defensive rebound by D. Powell,,87,77
301,3,0:36.0,M. Kleber misses 2-pt layup from 3 ft (block by J. Hernangómez),,87,77
302,3,0:33.0,Offensive rebound by M. Kleber,,87,77
303,3,0:32.0,M. Kleber makes 2-pt jump shot from 7 ft,,89,77
304,3,0:19.0,,M. Beasley makes 2-pt jump shot from 12 ft (assist by J. Murray),89,79
305,3,0:06.0,Personal take foul by M. Morris (drawn by J. Brunson),,89,79
306,4,11:41.0,,M. Beasley misses 2-pt jump shot from 14 ft,89,79
307,4,11:37.0,Defensive rebound by L. Dončić,,89,79
308,4,11:21.0,L. Dončić makes 2-pt jump shot from 6 ft,,91,79
309,4,11:09.0,,M. Beasley misses 2-pt jump shot from 17 ft,91,79
310,4,11:05.0,,Offensive rebound by M. Plumlee,91,79
311,4,11:04.0,,M. Beasley misses 3-pt jump shot from 25 ft,91,79
312,4,11:01.0,,Offensive rebound by J. Murray,91,79
313,4,10:55.0,,M. Beasley makes 2-pt jump shot from 14 ft,91,81
314,4,10:27.0,Turnover by L. Dončić (bad pass; steal by J. Murray),,91,81
315,4,10:24.0,,Turnover by M. Morris (traveling),91,81
316,4,10:14.0,S. Mejri misses 2-pt layup from 2 ft,,91,81
317,4,10:12.0,,Defensive rebound by M. Plumlee,91,81
318,4,10:12.0,,Personal take foul by D. Harris (drawn by M. Plumlee),91,81
319,4,10:12.0,C. Lee enters the game for D. Harris,,91,81
320,4,9:48.0,,J. Murray makes 3-pt jump shot from 25 ft,91,84
321,4,9:20.0,D. Finney-Smith misses 2-pt jump shot from 10 ft,,91,84
322,4,9:20.0,Offensive rebound by Team,,91,84
323,4,9:20.0,Turnover by Team (shot clock),,91,84
324,4,9:02.0,,J. Hernangómez misses 3-pt jump shot from 25 ft,91,84
325,4,8:59.0,Defensive rebound by Team,,91,84
326,4,8:42.0,L. Dončić misses 2-pt layup from 5 ft,,91,84
327,4,8:39.0,Offensive rebound by L. Dončić,,91,84
328,4,8:36.0,C. Lee misses 3-pt jump shot from 25 ft,,91,84
329,4,8:34.0,,Defensive rebound by J. Hernangómez,91,84
330,4,8:30.0,,M. Beasley makes 3-pt jump shot from 22 ft (assist by M. Morris),91,87
331,4,8:28.0,Dallas full timeout,,91,87
332,4,8:28.0,J. Brunson enters the game for M. Kleber,,91,87
333,4,8:28.0,T. Hardaway enters the game for C. Lee,,91,87
334,4,8:28.0,D. Powell enters the game for S. Mejri,,91,87
335,4,8:28.0,,N. Jokić enters the game for J. Hernangómez,91,87
336,4,8:13.0,L. Dončić makes 2-pt jump shot from 7 ft (assist by D. Finney-Smith),,93,87
337,4,7:57.0,,M. Beasley misses 3-pt jump shot from 25 ft,93,87
338,4,7:54.0,Defensive rebound by D. Powell,,93,87
339,4,7:45.0,D. Finney-Smith misses 3-pt jump shot from 25 ft,,93,87
340,4,7:41.0,,Defensive rebound by M. Plumlee,93,87
341,4,7:38.0,,Turnover by M. Plumlee (bad pass; steal by L. Dončić),93,87
342,4,7:33.0,L. Dončić misses 2-pt layup from 2 ft (block by M. Morris),,93,87
343,4,7:33.0,Offensive rebound by Team,,93,87
344,4,7:33.0,,P. Millsap enters the game for M. Plumlee,93,87
345,4,7:18.0,L. Dončić misses 3-pt jump shot from 27 ft,,93,87
346,4,7:14.0,,Defensive rebound by N. Jokić,93,87
347,4,7:08.0,,M. Beasley makes 2-pt layup from 2 ft (assist by J. Murray),93,89
348,4,6:50.0,Turnover by J. Brunson (bad pass),,93,89
349,4,6:38.0,,Personal foul by T. Hardaway (drawn by J. Murray),93,89
350,4,6:38.0,M. Kleber enters the game for L. Dončić,,93,89
351,4,6:29.0,,N. Jokić makes 2-pt hook shot from 4 ft (assist by J. Murray),93,91
352,4,6:13.0,Personal foul by M. Beasley (drawn by D. Powell),,93,91
353,4,6:01.0,Shooting foul by P. Millsap (drawn by D. Powell),,93,91
354,4,6:01.0,D. Powell makes free throw 1 of 2,,94,91
355,4,6:01.0,D. Powell makes free throw 2 of 2,,95,91
356,4,5:48.0,,Personal foul by D. Powell (drawn by N. Jokić),95,91
357,4,5:41.0,,M. Morris misses 2-pt jump shot from 17 ft,95,91
358,4,5:38.0,Defensive rebound by M. Kleber,,95,91
359,4,5:22.0,M. Kleber misses 2-pt jump shot from 5 ft,,95,91
360,4,5:22.0,,Defensive rebound by Team,95,91
361,4,5:22.0,Loose ball foul by D. Powell (drawn by N. Jokić),,95,91
362,4,5:10.0,,J. Murray misses 2-pt jump shot from 4 ft,95,91
363,4,5:08.0,,Offensive rebound by J. Murray,95,91
364,4,5:07.0,,M. Morris misses 3-pt jump shot from 25 ft,95,91
365,4,5:07.0,Defensive rebound by M. Kleber,,95,91
366,4,4:46.0,J. Brunson misses 3-pt jump shot from 25 ft,,95,91
367,4,4:43.0,,Defensive rebound by N. Jokić,95,91
368,4,4:43.0,,G. Harris enters the game for M. Beasley,95,91
369,4,4:28.0,,N. Jokić makes 2-pt jump shot from 8 ft,95,93
370,4,4:26.0,Dallas full timeout,,95,93
371,4,4:26.0,L. Dončić enters the game for D. Finney-Smith,,95,93
372,4,4:11.0,J. Brunson misses 3-pt jump shot from 24 ft,,95,93
373,4,4:07.0,,Defensive rebound by J. Murray,95,93
374,4,3:59.0,,P. Millsap misses 2-pt jump shot from 3 ft,95,93
375,4,3:57.0,Defensive rebound by L. Dončić,,95,93
376,4,3:52.0,L. Dončić misses 3-pt jump shot from 26 ft,,95,93
377,4,3:49.0,,Defensive rebound by N. Jokić,95,93
378,4,3:34.0,,N. Jokić misses 3-pt jump shot from 24 ft,95,93
379,4,3:32.0,Defensive rebound by L. Dončić,,95,93
380,4,3:16.0,L. Dončić misses 2-pt jump shot from 9 ft,,95,93
381,4,3:13.0,,Defensive rebound by N. Jokić,95,93
