,QUARTER,TIME_REMAINING,BROOKLYN_ACTION,WASHINGTON_ACTION,BROOKLYN_SCORE,WASHINGTON_SCORE
389,4,8:48.0,J. Allen makes free throw 1 of 2,,103,84
390,4,8:48.0,,Washington full timeout,103,84
391,4,8:48.0,,D. Howard enters the game for J. Green,103,84
392,4,8:48.0,,O. Porter enters the game for A. Rivers,103,84
393,4,8:48.0,J. Allen misses free throw 2 of 2,,103,84
394,4,8:46.0,,Defensive rebound by O. Porter,103,84
395,4,8:30.0,,B. Beal makes 2-pt layup from 2 ft (assist by D. Howard),103,86
396,4,8:19.0,S. Napier misses 3-pt jump shot from 28 ft,,103,86
397,4,8:14.0,,Defensive rebound by O. Porter,103,86
398,4,8:05.0,,J. Wall makes 2-pt jump shot from 15 ft,103,88
399,4,7:45.0,Turnover by D. Carroll (out of bounds lost ball),,103,88
400,4,7:45.0,E. Davis enters the game for J. Allen,,103,88
401,4,7:45.0,D. Russell enters the game for S. Dinwiddie,,103,88
402,4,7:31.0,,J. Wall misses 2-pt jump shot from 18 ft,103,88
403,4,7:28.0,Defensive rebound by D. Carroll,,103,88
404,4,7:07.0,R. Kurucs misses 2-pt layup from 2 ft (block by J. Wall),,103,88
405,4,7:03.0,,Defensive rebound by D. Howard,103,88
406,4,6:58.0,,B. Beal misses 3-pt jump shot from 26 ft,103,88
407,4,6:53.0,,Offensive rebound by D. Howard,103,88
408,4,6:53.0,,D. Howard makes 2-pt layup from 1 ft,103,90
409,4,6:53.0,Brooklyn full timeout,,103,90
410,4,6:53.0,J. Allen enters the game for D. Carroll,,103,90
411,4,6:53.0,S. Dinwiddie enters the game for E. Davis,,103,90
412,4,6:53.0,J. Dudley enters the game for R. Kurucs,,103,90
413,4,6:53.0,J. Harris enters the game for S. Napier,,103,90
414,4,6:36.0,J. Allen misses 2-pt hook shot from 6 ft,,103,90
415,4,6:35.0,,Defensive rebound by D. Howard,103,90
416,4,6:23.0,,Turnover by B. Beal (bad pass; steal by J. Allen),103,90
417,4,6:16.0,J. Harris makes 2-pt layup from 3 ft (assist by S. Dinwiddie),,105,90
418,4,6:04.0,,J. Wall misses 2-pt jump shot from 5 ft,105,90
419,4,6:03.0,Defensive rebound by J. Dudley,,105,90
420,4,5:51.0,Shooting foul by D. Howard (drawn by S. Dinwiddie),,105,90
421,4,5:51.0,S. Dinwiddie makes free throw 1 of 2,,106,90
422,4,5:51.0,S. Dinwiddie makes free throw 2 of 2,,107,90
423,4,5:37.0,,J. Wall misses 2-pt jump shot from 3 ft,107,90
424,4,5:36.0,,Offensive rebound by D. Howard,107,90
425,4,5:36.0,,Shooting foul by J. Dudley (drawn by D. Howard),107,90
426,4,5:36.0,,D. Howard misses free throw 1 of 2,107,90
427,4,5:36.0,,Offensive rebound by Team,107,90
428,4,5:36.0,,D. Howard misses free throw 2 of 2,107,90
429,4,5:34.0,Defensive rebound by J. Allen,,107,90
430,4,5:12.0,J. Harris misses 3-pt jump shot from 24 ft,,107,90
431,4,5:09.0,,Defensive rebound by O. Porter,107,90
432,4,4:59.0,,O. Porter misses 3-pt jump shot from 24 ft,107,90
433,4,4:56.0,,Offensive rebound by D. Howard,107,90
434,4,4:56.0,,Shooting foul by S. Dinwiddie (drawn by D. Howard),107,90
435,4,4:56.0,,D. Howard makes free throw 1 of 2,107,91
436,4,4:56.0,,D. Howard misses free throw 2 of 2,107,91
437,4,4:56.0,,Offensive rebound by Team,107,91
438,4,4:55.0,Loose ball foul by J. Harris (drawn by O. Porter),,107,91
439,4,4:53.0,,D. Howard makes 2-pt layup from 2 ft,107,93
440,4,4:53.0,,Shooting foul by J. Allen (drawn by D. Howard),107,93
441,4,4:53.0,,D. Howard makes free throw 1 of 1,107,94
442,4,4:40.0,J. Dudley makes 3-pt jump shot from 25 ft (assist by D. Russell),,110,94
443,4,4:29.0,,B. Beal misses 2-pt jump shot from 13 ft,110,94
444,4,4:26.0,Defensive rebound by D. Russell,,110,94
445,4,4:07.0,Shooting foul by D. Howard (drawn by J. Allen),,110,94
446,4,4:07.0,,J. Green enters the game for D. Howard,110,94
447,4,4:07.0,J. Allen makes free throw 1 of 2,,111,94
448,4,4:07.0,,Washington full timeout,111,94
449,4,4:07.0,J. Allen makes free throw 2 of 2,,112,94
450,4,4:07.0,,Turnover by O. Porter (bad pass),112,94
451,4,3:48.0,S. Dinwiddie misses 3-pt jump shot from 24 ft,,112,94
452,4,3:45.0,Offensive rebound by S. Dinwiddie,,112,94
453,4,3:35.0,D. Russell misses 3-pt jump shot from 30 ft,,112,94
454,4,3:33.0,Offensive rebound by Team,,112,94
455,4,3:33.0,Turnover by J. Harris (turnover),,112,94
456,4,3:33.0,Loose ball foul by J. Harris (drawn by B. Beal),,112,94
457,4,3:33.0,,B. Beal makes free throw 1 of 2,112,95
458,4,3:33.0,,B. Beal makes free throw 2 of 2,112,96
459,4,3:10.0,D. Russell makes 2-pt jump shot from 10 ft,,114,96
460,4,2:58.0,,Shooting foul by J. Allen (drawn by K. Oubre),114,96
461,4,2:58.0,,K. Oubre makes free throw 1 of 2,114,97
462,4,2:58.0,,K. Oubre makes free throw 2 of 2,114,98
463,4,2:40.0,Shooting foul by B. Beal (drawn by J. Allen),,114,98
464,4,2:40.0,J. Allen misses free throw 1 of 2,,114,98
465,4,2:40.0,Offensive rebound by Team,,114,98
466,4,2:40.0,J. Allen makes free throw 2 of 2,,115,98
467,4,2:28.0,,O. Porter makes 2-pt layup from 2 ft (assist by J. Green),115,100
468,4,1:58.0,D. Russell misses 3-pt jump shot from 26 ft,,115,100
469,4,1:56.0,,Defensive rebound by J. Wall,115,100
470,4,1:50.0,,B. Beal misses 2-pt jump shot from 7 ft,115,100
471,4,1:48.0,,Offensive rebound by B. Beal,115,100
472,4,1:48.0,,Personal foul by J. Dudley (drawn by O. Porter),115,100
473,4,1:48.0,,O. Porter makes free throw 1 of 2,115,101
474,4,1:48.0,,O. Porter makes free throw 2 of 2,115,102
475,4,1:26.0,D. Russell misses 2-pt jump shot from 21 ft,,115,102
476,4,1:22.0,,Defensive rebound by B. Beal,115,102
477,4,1:18.0,,Shooting foul by J. Allen (drawn by J. Wall),115,102
478,4,1:18.0,A. Crabbe enters the game for J. Allen,,115,102
479,4,1:18.0,,J. Wall makes free throw 1 of 2,115,103
480,4,1:18.0,R. Kurucs enters the game for J. Dudley,,115,103
481,4,1:18.0,,T. Brown enters the game for B. Beal,115,103
482,4,1:18.0,,J. Wall makes free throw 2 of 2,115,104
483,4,0:59.0,Flagrant foul type 1 by J. Wall (drawn by S. Dinwiddie),,115,104
484,4,0:59.0,S. Dinwiddie misses flagrant free throw 1 of 2,,115,104
485,4,0:59.0,Offensive rebound by Team,,115,104
486,4,0:59.0,S. Dinwiddie misses flagrant free throw 2 of 2,,115,104
487,4,0:59.0,Offensive rebound by Team,,115,104
488,4,0:59.0,D. Musa enters the game for J. Harris,,115,104
489,4,0:59.0,S. Napier enters the game for D. Russell,,115,104
490,4,0:59.0,,T. Satoranský enters the game for J. Wall,115,104
491,4,0:36.0,D. Musa misses 2-pt jump shot from 19 ft,,115,104
492,4,0:33.0,,Defensive rebound by T. Brown,115,104
493,4,0:26.0,,T. Brown misses 2-pt layup from 4 ft,115,104
494,4,0:24.0,Defensive rebound by S. Napier,,115,104
495,4,0:02.0,Turnover by Team (shot clock),,115,104
