,QUARTER,TIME_REMAINING,MIAMI_ACTION,CHARLOTTE_ACTION,MIAMI_SCORE,CHARLOTTE_SCORE
71,1,3:15.0,,Offensive rebound by W. Hernangómez,18,22
72,1,3:15.0,,W. Hernangómez makes 2-pt layup from 1 ft,18,24
73,1,3:06.0,R. McGruder misses 2-pt layup from 2 ft,,18,24
74,1,3:06.0,,Defensive rebound by Team,18,24
75,1,3:06.0,Loose ball foul by R. McGruder (drawn by W. Hernangómez),,18,24
76,1,3:06.0,T. Johnson enters the game for G. Dragić,,18,24
77,1,3:06.0,J. Richardson enters the game for R. McGruder,,18,24
78,1,3:06.0,,M. Monk enters the game for J. Lamb,18,24
79,1,2:51.0,,Shooting foul by J. Richardson (drawn by K. Walker),18,24
80,1,2:51.0,Miami full timeout,,18,24
81,1,2:51.0,B. Adebayo enters the game for H. Whiteside,,18,24
82,1,2:51.0,,K. Walker misses free throw 1 of 2,18,24
83,1,2:51.0,,Offensive rebound by Team,18,24
84,1,2:51.0,,K. Walker makes free throw 2 of 2,18,25
85,1,2:38.0,J. Richardson makes 3-pt jump shot from 25 ft (assist by B. Adebayo),,21,25
86,1,2:18.0,,M. Bridges misses 2-pt jump shot from 20 ft,21,25
87,1,2:15.0,Defensive rebound by B. Adebayo,,21,25
88,1,2:07.0,B. Adebayo makes 2-pt dunk from 1 ft (assist by D. Wade),,23,25
89,1,1:52.0,,Shooting foul by J. Winslow (drawn by M. Bridges),23,25
90,1,1:52.0,,M. Bridges misses free throw 1 of 2,23,25
91,1,1:52.0,,Offensive rebound by Team,23,25
92,1,1:52.0,,T. Parker enters the game for K. Walker,23,25
93,1,1:52.0,,M. Bridges misses free throw 2 of 2,23,25
94,1,1:49.0,,Offensive rebound by W. Hernangómez,23,25
95,1,1:40.0,,M. Monk makes 2-pt layup from 1 ft,23,27
96,1,1:26.0,Shooting foul by M. Monk (drawn by D. Wade),,23,27
97,1,1:26.0,D. Wade makes free throw 1 of 3,,24,27
98,1,1:26.0,D. Wade makes free throw 2 of 3,,25,27
99,1,1:26.0,D. Wade makes free throw 3 of 3,,26,27
100,1,1:14.0,,M. Monk makes 2-pt jump shot from 12 ft,26,29
101,1,0:48.0,J. Richardson misses 2-pt layup from 2 ft,,26,29
102,1,0:46.0,,Defensive rebound by W. Hernangómez,26,29
103,1,0:35.0,,T. Parker misses 2-pt jump shot from 16 ft (block by T. Johnson),26,29
104,1,0:32.0,Defensive rebound by T. Johnson,,26,29
105,1,0:29.0,D. Wade makes 3-pt jump shot from 25 ft,,29,29
106,1,0:07.0,,M. Monk misses 3-pt jump shot from 26 ft,29,29
107,1,0:04.0,,Offensive rebound by W. Hernangómez,29,29
108,1,0:00.0,,M. Monk makes 2-pt jump shot from 1 ft (assist by T. Parker),29,31
109,2,11:39.0,,M. Kidd-Gilchrist misses 2-pt jump shot from 21 ft,29,31
110,2,11:34.0,Defensive rebound by B. Adebayo,,29,31
111,2,11:27.0,B. Adebayo makes 2-pt layup from 2 ft (assist by T. Johnson),,31,31
112,2,11:11.0,,T. Parker makes 2-pt jump shot from 10 ft,31,33
113,2,10:49.0,Turnover by J. Winslow (lost ball; steal by M. Bridges),,31,33
114,2,10:39.0,,Turnover by W. Hernangómez (lost ball; steal by J. Winslow),31,33
115,2,10:21.0,J. Winslow makes 2-pt jump shot from 4 ft (assist by J. Richardson),,33,33
116,2,10:06.0,,T. Parker makes 2-pt layup from 1 ft,33,35
117,2,9:55.0,J. Richardson misses 3-pt jump shot from 27 ft,,33,35
118,2,9:54.0,,Defensive rebound by Team,33,35
119,2,9:46.0,,Shooting foul by D. Wade (drawn by T. Parker),33,35
120,2,9:46.0,,T. Parker makes free throw 1 of 2,33,36
121,2,9:46.0,,T. Parker makes free throw 2 of 2,33,37
122,2,9:33.0,D. Wade misses 2-pt jump shot from 18 ft,,33,37
123,2,9:30.0,,Defensive rebound by M. Kidd-Gilchrist,33,37
124,2,9:20.0,,Shooting foul by T. Johnson (drawn by M. Kidd-Gilchrist),33,37
125,2,9:20.0,,M. Kidd-Gilchrist makes free throw 1 of 2,33,38
126,2,9:20.0,,M. Williams enters the game for W. Hernangómez,33,38
127,2,9:20.0,,M. Kidd-Gilchrist makes free throw 2 of 2,33,39
128,2,9:14.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Richardson),,33,39
129,2,9:07.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),,35,39
130,2,8:45.0,,M. Kidd-Gilchrist makes 2-pt layup from 1 ft (assist by T. Parker),35,41
131,2,8:26.0,T. Johnson misses 2-pt jump shot from 12 ft,,35,41
132,2,8:23.0,,Defensive rebound by M. Monk,35,41
133,2,8:17.0,,M. Monk misses 2-pt layup from 2 ft (block by J. Richardson),35,41
134,2,8:17.0,,Offensive rebound by Team,35,41
135,2,8:17.0,R. McGruder enters the game for D. Wade,,35,41
136,2,8:17.0,,N. Batum enters the game for M. Kidd-Gilchrist,35,41
137,2,8:07.0,,Shooting foul by B. Adebayo (drawn by T. Parker),35,41
138,2,8:07.0,,T. Parker makes free throw 1 of 2,35,42
139,2,8:07.0,,T. Parker makes free throw 2 of 2,35,43
140,2,8:03.0,Miami full timeout,,35,43
141,2,8:03.0,D. Jones enters the game for J. Winslow,,35,43
142,2,8:03.0,,K. Walker enters the game for M. Monk,35,43
143,2,7:51.0,D. Jones makes 2-pt dunk from 1 ft (assist by B. Adebayo),,37,43
144,2,7:38.0,,Personal foul by J. Richardson (drawn by N. Batum),37,43
145,2,7:38.0,G. Dragić enters the game for J. Richardson,,37,43
146,2,7:27.0,,Turnover by T. Parker (palming),37,43
147,2,7:06.0,Turnover by R. McGruder (bad pass; steal by M. Williams),,37,43
148,2,7:04.0,,N. Batum makes 2-pt layup from 6 ft (assist by M. Williams),37,45
149,2,7:04.0,Violation by Team (def goaltending),,37,45
150,2,6:44.0,R. McGruder misses 2-pt layup from 2 ft (block by N. Batum),,37,45
151,2,6:44.0,,Defensive rebound by N. Batum,37,45
152,2,6:29.0,,M. Williams makes 2-pt jump shot from 9 ft (assist by M. Bridges),37,47
153,2,6:13.0,Personal foul by M. Bridges (drawn by R. McGruder),,37,47
154,2,6:13.0,H. Whiteside enters the game for B. Adebayo,,37,47
155,2,6:04.0,Personal foul by M. Bridges (drawn by D. Jones),,37,47
156,2,6:04.0,,C. Zeller enters the game for M. Bridges,37,47
157,2,5:53.0,H. Whiteside misses 2-pt layup from 2 ft,,37,47
158,2,5:48.0,Offensive rebound by H. Whiteside,,37,47
159,2,5:48.0,H. Whiteside misses 2-pt layup at rim,,37,47
160,2,5:48.0,,Defensive rebound by C. Zeller,37,47
161,2,5:48.0,,Shooting foul by T. Johnson (drawn by T. Parker),37,47
162,2,5:48.0,,T. Parker misses free throw 1 of 2,37,47
163,2,5:48.0,,Offensive rebound by Team,37,47
164,2,5:48.0,,T. Parker makes free throw 2 of 2,37,48
165,2,5:27.0,D. Jones misses 2-pt jump shot from 13 ft,,37,48
166,2,5:22.0,,Defensive rebound by C. Zeller,37,48
167,2,5:15.0,,T. Parker misses 2-pt jump shot from 12 ft,37,48
168,2,5:13.0,Defensive rebound by Team,,37,48
169,2,4:56.0,G. Dragić misses 3-pt jump shot from 24 ft,,37,48
170,2,4:52.0,,Defensive rebound by M. Williams,37,48
171,2,4:46.0,,Shooting foul by R. McGruder (drawn by K. Walker),37,48
172,2,4:46.0,,K. Walker makes free throw 1 of 2,37,49
173,2,4:46.0,J. Richardson enters the game for T. Johnson,,37,49
174,2,4:46.0,J. Winslow enters the game for R. McGruder,,37,49
175,2,4:46.0,,M. Monk enters the game for T. Parker,37,49
176,2,4:46.0,,K. Walker makes free throw 2 of 2,37,50
177,2,4:29.0,H. Whiteside makes 2-pt layup from 1 ft (assist by J. Richardson),,39,50
178,2,4:18.0,,K. Walker makes 2-pt jump shot from 17 ft,39,52
179,2,4:12.0,D. Jones misses 2-pt layup from 1 ft,,39,52
180,2,4:08.0,Offensive rebound by D. Jones,,39,52
181,2,4:08.0,D. Jones misses 2-pt layup at rim,,39,52
182,2,4:06.0,Offensive rebound by H. Whiteside,,39,52
183,2,4:06.0,H. Whiteside makes 2-pt layup at rim,,41,52
184,2,4:06.0,,Charlotte full timeout,41,52
185,2,4:06.0,K. Olynyk enters the game for D. Jones,,41,52
186,2,4:06.0,,J. Lamb enters the game for M. Monk,41,52
187,2,3:46.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),41,54
188,2,3:32.0,Shooting foul by C. Zeller (drawn by H. Whiteside),,41,54
189,2,3:32.0,H. Whiteside makes free throw 1 of 2,,42,54
190,2,3:32.0,H. Whiteside makes free throw 2 of 2,,43,54
191,2,3:15.0,,Turnover by K. Walker (bad pass; steal by K. Olynyk),43,54
192,2,3:03.0,Turnover by G. Dragić (traveling),,43,54
193,2,3:03.0,,T. Parker enters the game for J. Lamb,43,54
194,2,2:45.0,,K. Walker misses 2-pt jump shot from 15 ft,43,54
195,2,2:43.0,Defensive rebound by H. Whiteside,,43,54
196,2,2:32.0,H. Whiteside makes 2-pt hook shot from 6 ft (assist by J. Richardson),,45,54
197,2,2:13.0,,C. Zeller misses 3-pt jump shot from 27 ft,45,54
198,2,2:12.0,Defensive rebound by Team,,45,54
199,2,2:12.0,D. Wade enters the game for J. Richardson,,45,54
200,2,2:08.0,Personal foul by M. Williams (drawn by K. Olynyk),,45,54
201,2,2:08.0,K. Olynyk makes free throw 1 of 2,,46,54
202,2,2:08.0,,M. Kidd-Gilchrist enters the game for M. Williams,46,54
203,2,2:08.0,K. Olynyk makes free throw 2 of 2,,47,54
204,2,1:50.0,,T. Parker makes 2-pt jump shot from 18 ft,47,56
205,2,1:36.0,G. Dragić makes 2-pt layup from 1 ft,,49,56
206,2,1:21.0,,K. Walker makes 3-pt jump shot from 23 ft (assist by T. Parker),49,59
207,2,1:07.0,G. Dragić misses 3-pt jump shot from 25 ft,,49,59
208,2,1:07.0,,Defensive rebound by Team,49,59
209,2,1:07.0,Loose ball foul by H. Whiteside (drawn by C. Zeller),,49,59
210,2,1:07.0,,C. Zeller makes free throw 1 of 2,49,60
211,2,1:07.0,D. Jones enters the game for H. Whiteside,,49,60
212,2,1:07.0,,C. Zeller makes free throw 2 of 2,49,61
213,2,1:00.0,Personal foul by C. Zeller (drawn by K. Olynyk),,49,61
214,2,1:00.0,K. Olynyk makes free throw 1 of 2,,50,61
215,2,1:00.0,,M. Williams enters the game for C. Zeller,50,61
216,2,1:00.0,K. Olynyk makes free throw 2 of 2,,51,61
217,2,0:50.0,,T. Parker makes 2-pt layup from 1 ft,51,63
218,2,0:36.0,K. Olynyk makes 2-pt dunk from 2 ft (assist by D. Wade),,53,63
219,2,0:31.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 2 ft (assist by T. Parker),53,65
220,2,0:11.0,K. Olynyk makes 2-pt layup from 1 ft (assist by G. Dragić),,55,65
221,2,0:00.0,,M. Williams misses 3-pt jump shot from 23 ft,55,65
222,2,0:00.0,Defensive rebound by J. Winslow,,55,65
223,3,11:49.0,,Turnover by N. Batum (bad pass; steal by J. Richardson),55,65
224,3,11:43.0,J. Richardson misses 2-pt layup from 5 ft (block by C. Zeller),,55,65
225,3,11:38.0,,Defensive rebound by K. Walker,55,65
226,3,11:33.0,,J. Lamb makes 2-pt layup from 1 ft (assist by K. Walker),55,67
227,3,11:26.0,Personal foul by M. Williams (drawn by K. Olynyk),,55,67
228,3,11:23.0,Personal foul by N. Batum (drawn by J. Richardson),,55,67
229,3,11:08.0,R. McGruder makes 3-pt jump shot from 32 ft,,58,67
230,3,10:51.0,,Turnover by N. Batum (bad pass; steal by R. McGruder),58,67
231,3,10:49.0,Turnover by G. Dragić (traveling),,58,67
232,3,10:39.0,,K. Walker misses 3-pt jump shot from 26 ft,58,67
233,3,10:35.0,Defensive rebound by R. McGruder,,58,67
234,3,10:28.0,J. Richardson misses 3-pt jump shot from 25 ft,,58,67
235,3,10:24.0,,Defensive rebound by K. Walker,58,67
236,3,10:22.0,,Personal foul by J. Richardson (drawn by C. Zeller),58,67
237,3,10:13.0,,N. Batum misses 3-pt jump shot from 25 ft,58,67
238,3,10:10.0,Defensive rebound by H. Whiteside,,58,67
239,3,9:55.0,Turnover by K. Olynyk (bad pass; steal by J. Lamb),,58,67
240,3,9:52.0,,Turnover by M. Williams (bad pass; steal by R. McGruder),58,67
241,3,9:44.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by R. McGruder),,60,67
242,3,9:34.0,,M. Williams misses 3-pt jump shot from 26 ft,60,67
243,3,9:30.0,Defensive rebound by G. Dragić,,60,67
244,3,9:26.0,G. Dragić misses 2-pt layup from 2 ft (block by C. Zeller),,60,67
245,3,9:26.0,Offensive rebound by Team,,60,67
246,3,9:24.0,H. Whiteside makes 2-pt dunk from 1 ft (assist by G. Dragić),,62,67
247,3,9:08.0,,N. Batum misses 2-pt jump shot from 22 ft,62,67
248,3,9:08.0,Defensive rebound by K. Olynyk,,62,67
249,3,8:56.0,K. Olynyk misses 3-pt jump shot from 23 ft,,62,67
250,3,8:52.0,,Defensive rebound by K. Walker,62,67
251,3,8:44.0,,C. Zeller makes 2-pt hook shot from 10 ft,62,69
252,3,8:34.0,Shooting foul by J. Lamb (drawn by J. Richardson),,62,69
253,3,8:34.0,J. Richardson misses free throw 1 of 2,,62,69
254,3,8:34.0,Offensive rebound by Team,,62,69
255,3,8:34.0,J. Richardson makes free throw 2 of 2,,63,69
256,3,8:21.0,,N. Batum makes 2-pt layup from 2 ft (assist by C. Zeller),63,71
257,3,8:06.0,G. Dragić misses 3-pt jump shot from 26 ft,,63,71
258,3,8:04.0,,Defensive rebound by N. Batum,63,71
259,3,7:52.0,,Turnover by N. Batum (bad pass; steal by K. Olynyk),63,71
260,3,7:48.0,G. Dragić misses 3-pt jump shot from 26 ft,,63,71
261,3,7:43.0,Offensive rebound by K. Olynyk,,63,71
262,3,7:40.0,H. Whiteside makes 2-pt layup from 2 ft (assist by K. Olynyk),,65,71
263,3,7:40.0,Shooting foul by J. Lamb (drawn by H. Whiteside),,65,71
264,3,7:40.0,,Charlotte full timeout,65,71
265,3,7:40.0,,M. Kidd-Gilchrist enters the game for M. Williams,65,71
266,3,7:40.0,H. Whiteside makes free throw 1 of 1,,66,71
267,3,7:25.0,,K. Walker misses 2-pt layup from 3 ft (block by H. Whiteside),66,71
268,3,7:21.0,Defensive rebound by J. Richardson,,66,71
269,3,7:18.0,R. McGruder misses 3-pt jump shot from 26 ft,,66,71
270,3,7:17.0,Offensive rebound by H. Whiteside,,66,71
271,3,7:12.0,G. Dragić makes 2-pt jump shot from 18 ft,,68,71
272,3,6:54.0,,J. Lamb misses 2-pt jump shot from 19 ft,68,71
273,3,6:50.0,,Offensive rebound by M. Kidd-Gilchrist,68,71
274,3,6:44.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,68,71
275,3,6:42.0,Defensive rebound by H. Whiteside,,68,71
276,3,6:26.0,Turnover by G. Dragić (lost ball; steal by C. Zeller),,68,71
277,3,6:12.0,,K. Walker makes 3-pt jump shot from 25 ft,68,74
278,3,5:46.0,J. Richardson misses 3-pt jump shot from 26 ft,,68,74
279,3,5:44.0,,Defensive rebound by M. Kidd-Gilchrist,68,74
280,3,5:41.0,,Personal foul by G. Dragić (drawn by M. Kidd-Gilchrist),68,74
281,3,5:41.0,D. Wade enters the game for J. Richardson,,68,74
282,3,5:41.0,,T. Parker enters the game for J. Lamb,68,74
283,3,5:29.0,,M. Kidd-Gilchrist makes 2-pt hook shot from 5 ft,68,76
284,3,5:07.0,Personal foul by T. Parker (drawn by G. Dragić),,68,76
285,3,5:07.0,G. Dragić makes free throw 1 of 2,,69,76
286,3,5:07.0,G. Dragić makes free throw 2 of 2,,70,76
287,3,4:48.0,,Turnover by C. Zeller (offensive foul),70,76
288,3,4:48.0,,Offensive foul by C. Zeller (drawn by G. Dragić),70,76
289,3,4:48.0,,W. Hernangómez enters the game for C. Zeller,70,76
290,3,4:30.0,H. Whiteside misses 2-pt layup from 4 ft,,70,76
291,3,4:28.0,,Defensive rebound by W. Hernangómez,70,76
292,3,4:21.0,,W. Hernangómez makes 2-pt jump shot from 15 ft (assist by T. Parker),70,78
293,3,4:03.0,D. Wade misses 3-pt jump shot from 26 ft,,70,78
294,3,3:59.0,,Defensive rebound by T. Parker,70,78
295,3,3:53.0,,N. Batum makes 3-pt jump shot from 26 ft (assist by T. Parker),70,81
296,3,3:53.0,Miami full timeout,,70,81
297,3,3:53.0,T. Johnson enters the game for G. Dragić,,70,81
298,3,3:53.0,J. Winslow enters the game for K. Olynyk,,70,81
299,3,3:53.0,,M. Monk enters the game for K. Walker,70,81
300,3,3:37.0,R. McGruder misses 2-pt jump shot from 10 ft (block by W. Hernangómez),,70,81
301,3,3:34.0,,Defensive rebound by W. Hernangómez,70,81
302,3,3:24.0,,N. Batum misses 3-pt jump shot from 29 ft,70,81
303,3,3:19.0,Defensive rebound by J. Winslow,,70,81
304,3,3:14.0,Turnover by T. Johnson (bad pass; steal by N. Batum),,70,81
305,3,3:08.0,,M. Monk makes 3-pt jump shot from 24 ft (assist by T. Parker),70,84
306,3,2:44.0,J. Winslow misses 2-pt layup from 4 ft,,70,84
307,3,2:42.0,Offensive rebound by H. Whiteside,,70,84
308,3,2:41.0,H. Whiteside misses 2-pt layup from 1 ft,,70,84
309,3,2:41.0,,Defensive rebound by Team,70,84
310,3,2:41.0,J. Richardson enters the game for R. McGruder,,70,84
311,3,2:27.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 14 ft (assist by T. Parker),70,86
312,3,2:23.0,Miami full timeout,,70,86
313,3,2:23.0,K. Olynyk enters the game for H. Whiteside,,70,86
314,3,2:23.0,,M. Bridges enters the game for N. Batum,70,86
315,3,2:08.0,J. Richardson makes 2-pt hook shot from 9 ft (assist by D. Wade),,72,86
316,3,1:54.0,,T. Parker misses 2-pt layup from 3 ft,72,86
317,3,1:52.0,,Offensive rebound by M. Kidd-Gilchrist,72,86
318,3,1:47.0,,T. Parker makes 2-pt jump shot from 15 ft,72,88
319,3,1:33.0,J. Winslow misses 2-pt layup from 2 ft,,72,88
320,3,1:33.0,,Defensive rebound by M. Bridges,72,88
321,3,1:27.0,,Shooting foul by K. Olynyk (drawn by W. Hernangómez),72,88
322,3,1:27.0,,W. Hernangómez makes free throw 1 of 2,72,89
323,3,1:27.0,,W. Hernangómez makes free throw 2 of 2,72,90
324,3,1:15.0,Offensive foul by J. Richardson (drawn by M. Monk),,72,90
325,3,1:15.0,Turnover by J. Richardson (offensive foul),,72,90
326,3,1:15.0,R. McGruder enters the game for J. Richardson,,72,90
327,3,1:04.0,,M. Kidd-Gilchrist misses 2-pt layup from 2 ft,72,90
328,3,1:03.0,,Offensive rebound by M. Kidd-Gilchrist,72,90
329,3,1:03.0,,Shooting foul by D. Wade (drawn by M. Kidd-Gilchrist),72,90
330,3,1:03.0,,M. Kidd-Gilchrist makes free throw 1 of 2,72,91
331,3,1:03.0,,M. Kidd-Gilchrist makes free throw 2 of 2,72,92
332,3,0:58.0,Personal foul by W. Hernangómez (drawn by K. Olynyk),,72,92
333,3,0:58.0,K. Olynyk makes free throw 1 of 2,,73,92
334,3,0:58.0,K. Olynyk misses free throw 2 of 2,,73,92
335,3,0:56.0,,Defensive rebound by W. Hernangómez,73,92
336,3,0:47.0,,Turnover by T. Parker (bad pass; steal by T. Johnson),73,92
337,3,0:33.0,J. Winslow misses 3-pt jump shot from 25 ft,,73,92
338,3,0:29.0,,Defensive rebound by M. Bridges,73,92
339,3,0:09.0,,T. Parker misses 2-pt jump shot from 8 ft,73,92
340,3,0:07.0,Defensive rebound by D. Wade,,73,92
341,3,0:02.0,R. McGruder misses 3-pt jump shot from 25 ft,,73,92
342,3,0:02.0,,Defensive rebound by M. Monk,73,92
343,4,11:45.0,D. Wade misses 2-pt jump shot from 12 ft,,73,92
344,4,11:42.0,Offensive rebound by B. Adebayo,,73,92
345,4,11:38.0,J. Winslow misses 2-pt jump shot from 7 ft,,73,92
346,4,11:38.0,Offensive rebound by B. Adebayo,,73,92
347,4,11:34.0,B. Adebayo makes 2-pt layup from 2 ft,,75,92
348,4,11:18.0,,Turnover by W. Hernangómez (lost ball; steal by D. Wade),75,92
349,4,11:00.0,T. Johnson makes 2-pt jump shot from 14 ft (assist by R. McGruder),,77,92
350,4,10:42.0,,W. Hernangómez makes 2-pt dunk from 1 ft (assist by T. Parker),77,94
351,4,10:31.0,T. Johnson misses 3-pt jump shot from 25 ft,,77,94
352,4,10:27.0,,Defensive rebound by W. Hernangómez,77,94
353,4,10:20.0,,T. Parker makes 2-pt layup from 1 ft,77,96
354,4,10:06.0,Turnover by J. Winslow (bad pass; steal by W. Hernangómez),,77,96
355,4,10:00.0,,T. Parker misses 2-pt layup from 2 ft,77,96
356,4,10:00.0,,Offensive rebound by Team,77,96
357,4,10:00.0,Loose ball foul by B. Adebayo (drawn by W. Hernangómez),,77,96
358,4,9:48.0,,Turnover by M. Monk (bad pass; steal by J. Winslow),77,96
359,4,9:41.0,D. Wade makes 3-pt jump shot from 26 ft (assist by J. Winslow),,80,96
360,4,9:41.0,,Charlotte full timeout,80,96
361,4,9:41.0,,K. Walker enters the game for T. Parker,80,96
362,4,9:19.0,,M. Bridges misses 2-pt jump shot from 17 ft,80,96
363,4,9:19.0,Defensive rebound by Team,,80,96
364,4,9:19.0,,Loose ball foul by M. Monk (drawn by T. Johnson),80,96
365,4,9:02.0,R. McGruder makes 3-pt jump shot from 26 ft (assist by D. Wade),,83,96
366,4,8:41.0,,K. Walker misses 3-pt jump shot from 25 ft,83,96
367,4,8:37.0,Defensive rebound by T. Johnson,,83,96
368,4,8:37.0,,J. Lamb enters the game for M. Bridges,83,96
369,4,8:33.0,Personal foul by W. Hernangómez (drawn by B. Adebayo),,83,96
370,4,8:27.0,D. Wade makes 2-pt layup from 1 ft (assist by J. Winslow),,85,96
371,4,8:11.0,,M. Monk makes 3-pt jump shot from 25 ft (assist by W. Hernangómez),85,99
372,4,8:01.0,T. Johnson makes 2-pt layup from 2 ft,,87,99
373,4,8:01.0,Shooting foul by W. Hernangómez (drawn by T. Johnson),,87,99
374,4,8:01.0,T. Johnson misses free throw 1 of 1,,87,99
375,4,8:01.0,,Defensive rebound by K. Walker,87,99
376,4,7:46.0,,J. Lamb misses 3-pt jump shot from 25 ft,87,99
