,QUARTER,TIME_REMAINING,MEMPHIS_ACTION,PHOENIX_ACTION,MEMPHIS_SCORE,PHOENIX_SCORE
32,1,7:41.0,,Defensive rebound by D. Bender,11,8
33,1,7:33.0,,D. Ayton misses 2-pt jump shot from 13 ft,11,8
34,1,7:32.0,,Offensive rebound by Team,11,8
35,1,7:26.0,,Shooting foul by J. Holiday (drawn by D. Booker),11,8
36,1,7:26.0,,D. Booker makes free throw 1 of 2,11,9
37,1,7:26.0,D. Wright enters the game for J. Holiday,,11,9
38,1,7:26.0,,D. Booker makes free throw 2 of 2,11,10
39,1,7:13.0,B. Caboclo misses 3-pt jump shot from 23 ft,,11,10
40,1,7:09.0,,Defensive rebound by D. Ayton,11,10
41,1,7:02.0,,D. Booker makes 2-pt jump shot from 11 ft,11,12
42,1,6:52.0,Shooting foul by D. Melton (drawn by M. Conley),,11,12
43,1,6:52.0,,Phoenix full timeout,11,12
44,1,6:52.0,M. Conley makes free throw 1 of 2,,12,12
45,1,6:52.0,M. Conley makes free throw 2 of 2,,13,12
46,1,6:37.0,,M. Bridges makes 3-pt jump shot from 26 ft (assist by D. Melton),13,15
47,1,6:14.0,J. Valančiūnas makes 2-pt hook shot from 10 ft,,15,15
48,1,5:49.0,,D. Booker makes 2-pt jump shot from 14 ft,15,17
49,1,5:33.0,M. Conley misses 2-pt jump shot from 13 ft,,15,17
50,1,5:28.0,Offensive rebound by J. Valančiūnas,,15,17
51,1,5:28.0,J. Valančiūnas makes 2-pt layup at rim,,17,17
52,1,5:15.0,,D. Booker makes 3-pt jump shot from 26 ft (assist by D. Bender),17,20
53,1,5:04.0,D. Wright misses 2-pt layup from 2 ft,,17,20
54,1,5:01.0,,Defensive rebound by D. Ayton,17,20
55,1,5:01.0,Loose ball foul by T. Dorsey (drawn by D. Booker),,17,20
56,1,5:01.0,C. Parsons enters the game for T. Dorsey,,17,20
57,1,5:01.0,,J. Jackson enters the game for D. Bender,17,20
58,1,4:47.0,,D. Booker makes 2-pt layup at rim,17,22
59,1,4:30.0,C. Parsons misses 2-pt layup from 2 ft (block by M. Bridges),,17,22
60,1,4:28.0,,Defensive rebound by D. Ayton,17,22
61,1,4:23.0,,M. Bridges misses 3-pt jump shot from 24 ft,17,22
62,1,4:21.0,Defensive rebound by M. Conley,,17,22
63,1,4:11.0,M. Conley makes 2-pt jump shot from 14 ft,,19,22
64,1,4:11.0,,Phoenix full timeout,19,22
65,1,4:11.0,J. Carter enters the game for M. Conley,,19,22
66,1,4:11.0,,T. Daniels enters the game for M. Bridges,19,22
67,1,3:56.0,,D. Ayton makes 2-pt hook shot from 7 ft,19,24
68,1,3:37.0,Turnover by C. Parsons (bad pass),,19,24
69,1,3:23.0,,Shooting foul by J. Valančiūnas (drawn by D. Ayton),19,24
70,1,3:23.0,,D. Ayton makes free throw 1 of 2,19,25
71,1,3:23.0,I. Rabb enters the game for B. Caboclo,,19,25
72,1,3:23.0,J. Washburn enters the game for J. Valančiūnas,,19,25
73,1,3:23.0,,D. Ayton makes free throw 2 of 2,19,26
74,1,2:58.0,C. Parsons misses 2-pt jump shot from 14 ft,,19,26
75,1,2:54.0,,Defensive rebound by D. Melton,19,26
76,1,2:44.0,,T. Daniels misses 3-pt jump shot from 24 ft,19,26
77,1,2:44.0,,Offensive rebound by D. Ayton,19,26
78,1,2:40.0,,D. Ayton makes 2-pt hook shot from 7 ft,19,28
79,1,2:40.0,Memphis full timeout,,19,28
80,1,2:40.0,,J. Crawford enters the game for D. Melton,19,28
81,1,2:18.0,I. Rabb misses 2-pt jump shot from 13 ft,,19,28
82,1,2:16.0,,Defensive rebound by D. Booker,19,28
83,1,2:07.0,,D. Ayton makes 2-pt jump shot from 12 ft (assist by D. Booker),19,30
84,1,1:52.0,D. Wright misses 2-pt hook shot from 3 ft,,19,30
85,1,1:49.0,,Defensive rebound by D. Ayton,19,30
86,1,1:45.0,,Shooting foul by J. Washburn (drawn by D. Booker),19,30
87,1,1:45.0,,D. Booker makes free throw 1 of 2,19,31
88,1,1:45.0,T. Dorsey enters the game for D. Wright,,19,31
89,1,1:45.0,,D. Bender enters the game for D. Ayton,19,31
90,1,1:45.0,,D. Booker makes free throw 2 of 2,19,32
91,1,1:30.0,I. Rabb makes 2-pt layup from 1 ft,,21,32
92,1,1:30.0,Shooting foul by D. Bender (drawn by I. Rabb),,21,32
93,1,1:30.0,I. Rabb misses free throw 1 of 1,,21,32
94,1,1:28.0,,Defensive rebound by J. Jackson,21,32
95,1,1:16.0,,D. Booker makes 2-pt layup at rim (assist by J. Crawford),21,34
96,1,0:59.0,T. Dorsey misses 3-pt jump shot from 26 ft,,21,34
97,1,0:57.0,Offensive rebound by I. Rabb,,21,34
98,1,0:56.0,I. Rabb misses 2-pt layup from 5 ft,,21,34
99,1,0:55.0,,Defensive rebound by J. Crawford,21,34
100,1,0:52.0,,D. Booker makes 2-pt layup at rim (assist by J. Crawford),21,36
101,1,0:39.0,I. Rabb misses 2-pt hook shot from 4 ft,,21,36
102,1,0:37.0,,Defensive rebound by D. Bender,21,36
103,1,0:32.0,,D. Booker misses 3-pt jump shot from 27 ft,21,36
104,1,0:29.0,Defensive rebound by C. Parsons,,21,36
105,1,0:22.0,Personal foul by J. Jackson (drawn by T. Dorsey),,21,36
106,1,0:22.0,T. Dorsey makes free throw 1 of 2,,22,36
107,1,0:22.0,J. Valančiūnas enters the game for C. Parsons,,22,36
108,1,0:22.0,D. Wright enters the game for I. Rabb,,22,36
109,1,0:22.0,,D. Ayton enters the game for D. Bender,22,36
110,1,0:22.0,T. Dorsey makes free throw 2 of 2,,23,36
111,1,0:02.0,,D. Booker makes 2-pt jump shot from 15 ft,23,38
112,1,0:00.0,J. Carter misses 3-pt jump shot from 61 ft,,23,38
113,1,0:00.0,Offensive rebound by Team,,23,38
114,2,11:38.0,Shooting foul by E. Okobo (drawn by M. Conley),,23,38
115,2,11:38.0,M. Conley makes free throw 1 of 2,,24,38
116,2,11:38.0,M. Conley misses free throw 2 of 2,,24,38
117,2,11:36.0,Offensive rebound by J. Valančiūnas,,24,38
118,2,11:34.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by D. Bender),,24,38
119,2,11:32.0,,Defensive rebound by T. Daniels,24,38
120,2,11:17.0,,Turnover by J. Crawford (bad pass; steal by D. Wright),24,38
121,2,11:15.0,Shooting foul by T. Daniels (drawn by D. Wright),,24,38
122,2,11:15.0,D. Wright makes free throw 1 of 2,,25,38
123,2,11:15.0,D. Wright makes free throw 2 of 2,,26,38
124,2,10:52.0,,D. Bender makes 3-pt jump shot from 24 ft (assist by J. Crawford),26,41
125,2,10:39.0,C. Parsons misses 3-pt jump shot from 25 ft,,26,41
126,2,10:37.0,,Defensive rebound by Team,26,41
127,2,10:20.0,,Turnover by J. Crawford (bad pass; steal by M. Conley),26,41
128,2,10:17.0,Shooting foul by J. Jackson (drawn by J. Holiday),,26,41
129,2,10:17.0,J. Holiday makes free throw 1 of 2,,27,41
130,2,10:17.0,J. Holiday makes free throw 2 of 2,,28,41
131,2,10:02.0,,J. Jackson makes 2-pt layup from 1 ft (assist by J. Crawford),28,43
132,2,9:49.0,Turnover by J. Valančiūnas (bad pass; steal by E. Okobo),,28,43
133,2,9:48.0,,Shooting foul by M. Conley (drawn by E. Okobo),28,43
134,2,9:48.0,,E. Okobo misses free throw 1 of 2,28,43
135,2,9:48.0,,Offensive rebound by Team,28,43
136,2,9:48.0,B. Caboclo enters the game for C. Parsons,,28,43
137,2,9:48.0,I. Rabb enters the game for J. Valančiūnas,,28,43
138,2,9:48.0,,D. Ayton enters the game for D. Bender,28,43
139,2,9:48.0,,E. Okobo makes free throw 2 of 2,28,44
140,2,9:37.0,M. Conley misses 2-pt jump shot from 11 ft,,28,44
141,2,9:35.0,,Defensive rebound by E. Okobo,28,44
142,2,9:31.0,,E. Okobo makes 2-pt layup at rim,28,46
143,2,9:21.0,Personal foul by E. Okobo (drawn by M. Conley),,28,46
144,2,9:08.0,D. Wright makes 2-pt layup from 1 ft (assist by I. Rabb),,30,46
145,2,8:56.0,,T. Daniels misses 2-pt layup from 1 ft,30,46
146,2,8:54.0,Defensive rebound by I. Rabb,,30,46
147,2,8:49.0,Shooting foul by D. Ayton (drawn by B. Caboclo),,30,46
148,2,8:49.0,B. Caboclo makes free throw 1 of 2,,31,46
149,2,8:49.0,B. Caboclo makes free throw 2 of 2,,32,46
150,2,8:26.0,,J. Jackson misses 3-pt jump shot from 24 ft,32,46
151,2,8:23.0,Defensive rebound by B. Caboclo,,32,46
152,2,8:07.0,I. Rabb misses 2-pt hook shot from 7 ft,,32,46
153,2,8:05.0,,Defensive rebound by D. Ayton,32,46
154,2,8:00.0,,J. Jackson misses 2-pt jump shot from 2 ft (block by B. Caboclo),32,46
155,2,8:00.0,,Offensive rebound by E. Okobo,32,46
156,2,7:47.0,,D. Ayton makes 2-pt layup at rim (assist by J. Crawford),32,48
157,2,7:38.0,B. Caboclo makes 3-pt jump shot from 24 ft (assist by D. Wright),,35,48
158,2,7:20.0,,Turnover by D. Ayton (lost ball; steal by J. Holiday),35,48
159,2,7:17.0,J. Holiday makes 2-pt dunk at rim,,37,48
160,2,7:17.0,,Phoenix full timeout,37,48
161,2,7:17.0,T. Dorsey enters the game for D. Wright,,37,48
162,2,7:17.0,,D. Booker enters the game for T. Daniels,37,48
163,2,7:17.0,,M. Bridges enters the game for J. Jackson,37,48
164,2,6:53.0,,D. Ayton makes 2-pt hook shot from 2 ft (assist by D. Booker),37,50
165,2,6:35.0,J. Holiday misses 2-pt jump shot from 14 ft,,37,50
166,2,6:33.0,,Defensive rebound by D. Ayton,37,50
167,2,6:22.0,,D. Booker misses 2-pt jump shot from 6 ft,37,50
168,2,6:21.0,,Offensive rebound by D. Ayton,37,50
169,2,6:17.0,,Turnover by D. Ayton (lost ball; steal by B. Caboclo),37,50
170,2,6:10.0,Shooting foul by J. Crawford (drawn by T. Dorsey),,37,50
171,2,6:10.0,T. Dorsey makes free throw 1 of 2,,38,50
172,2,6:10.0,T. Dorsey makes free throw 2 of 2,,39,50
173,2,5:56.0,,D. Ayton misses 2-pt layup from 1 ft,39,50
174,2,5:54.0,Defensive rebound by B. Caboclo,,39,50
175,2,5:42.0,J. Holiday misses 3-pt jump shot from 24 ft,,39,50
176,2,5:40.0,,Defensive rebound by D. Ayton,39,50
177,2,5:31.0,,J. Crawford misses 2-pt jump shot from 19 ft,39,50
178,2,5:27.0,Defensive rebound by I. Rabb,,39,50
179,2,5:22.0,M. Conley makes 2-pt layup from 1 ft,,41,50
180,2,5:03.0,,E. Okobo misses 3-pt jump shot from 26 ft,41,50
181,2,5:01.0,,Offensive rebound by M. Bridges,41,50
182,2,5:01.0,,T. Daniels enters the game for E. Okobo,41,50
183,2,4:50.0,,T. Daniels makes 3-pt jump shot from 27 ft (assist by D. Booker),41,53
184,2,4:30.0,I. Rabb makes 2-pt dunk from 1 ft (assist by T. Dorsey),,43,53
185,2,4:11.0,,Turnover by D. Ayton (lost ball; steal by I. Rabb),43,53
186,2,4:07.0,Turnover by T. Dorsey (lost ball; steal by J. Crawford),,43,53
187,2,4:03.0,,M. Bridges makes 2-pt layup from 1 ft (assist by D. Booker),43,55
188,2,4:03.0,Memphis full timeout,,43,55
189,2,4:03.0,J. Valančiūnas enters the game for I. Rabb,,43,55
190,2,4:03.0,,D. Bender enters the game for D. Ayton,43,55
191,2,3:45.0,M. Conley makes 2-pt layup from 1 ft (assist by B. Caboclo),,45,55
192,2,3:30.0,,D. Booker makes 2-pt layup at rim (assist by M. Bridges),45,57
193,2,3:20.0,M. Conley misses 3-pt jump shot from 25 ft,,45,57
194,2,3:16.0,Offensive rebound by J. Valančiūnas,,45,57
195,2,3:16.0,J. Valančiūnas makes 2-pt layup at rim,,47,57
196,2,3:07.0,,M. Bridges misses 3-pt jump shot from 26 ft,47,57
197,2,3:03.0,Defensive rebound by B. Caboclo,,47,57
198,2,3:02.0,Turnover by B. Caboclo (bad pass; steal by T. Daniels),,47,57
199,2,2:57.0,,D. Booker misses 3-pt jump shot from 23 ft,47,57
200,2,2:54.0,,Offensive rebound by D. Bender,47,57
201,2,2:49.0,,T. Daniels misses 2-pt layup from 4 ft,47,57
202,2,2:49.0,Defensive rebound by Team,,47,57
203,2,2:31.0,J. Valančiūnas misses 2-pt layup from 2 ft,,47,57
204,2,2:29.0,Offensive rebound by J. Holiday,,47,57
205,2,2:24.0,J. Valančiūnas misses 2-pt hook shot from 6 ft,,47,57
206,2,2:22.0,,Defensive rebound by M. Bridges,47,57
207,2,2:17.0,,Turnover by D. Booker (bad pass),47,57
208,2,2:06.0,Shooting foul by M. Bridges (drawn by B. Caboclo),,47,57
209,2,2:06.0,B. Caboclo makes free throw 1 of 2,,48,57
210,2,2:06.0,,D. Ayton enters the game for D. Bender,48,57
211,2,2:06.0,B. Caboclo misses free throw 2 of 2,,48,57
212,2,2:04.0,,Defensive rebound by T. Daniels,48,57
213,2,1:50.0,,D. Ayton misses 2-pt jump shot from 20 ft,48,57
214,2,1:47.0,,Offensive rebound by D. Booker,48,57
215,2,1:45.0,,D. Booker misses 2-pt jump shot from 11 ft,48,57
216,2,1:43.0,Defensive rebound by J. Valančiūnas,,48,57
217,2,1:33.0,Personal foul by D. Booker (drawn by M. Conley),,48,57
218,2,1:33.0,M. Conley makes free throw 1 of 2,,49,57
219,2,1:33.0,M. Conley makes free throw 2 of 2,,50,57
220,2,1:25.0,,D. Booker makes 2-pt layup at rim (assist by J. Crawford),50,59
221,2,1:07.0,J. Holiday makes 2-pt jump shot from 7 ft (assist by J. Valančiūnas),,52,59
222,2,1:00.0,,Personal foul by J. Holiday (drawn by D. Booker),52,59
223,2,1:00.0,D. Wright enters the game for J. Holiday,,52,59
224,2,0:52.0,,J. Crawford makes 2-pt jump shot from 19 ft (assist by M. Bridges),52,61
225,2,0:39.0,J. Valančiūnas misses 2-pt layup from 5 ft (block by D. Ayton),,52,61
226,2,0:37.0,,Defensive rebound by D. Ayton,52,61
227,2,0:32.0,,Shooting foul by M. Conley (drawn by J. Crawford),52,61
228,2,0:32.0,,J. Crawford makes free throw 1 of 2,52,62
229,2,0:32.0,,J. Crawford misses free throw 2 of 2,52,62
230,2,0:31.0,Defensive rebound by J. Valančiūnas,,52,62
231,2,0:15.0,M. Conley misses 3-pt jump shot from 26 ft,,52,62
232,2,0:13.0,Offensive rebound by J. Valančiūnas,,52,62
233,2,0:13.0,J. Valančiūnas makes 2-pt layup at rim,,54,62
234,2,0:02.0,,Turnover by D. Booker (bad pass; steal by D. Wright),54,62
235,3,11:46.0,J. Valančiūnas misses 2-pt layup from 1 ft,,54,62
236,3,11:46.0,Offensive rebound by Team,,54,62
237,3,11:41.0,T. Dorsey makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,57,62
238,3,11:28.0,,D. Melton makes 2-pt layup from 1 ft (assist by D. Booker),57,64
239,3,11:14.0,M. Conley makes 2-pt jump shot from 7 ft,,59,64
240,3,10:51.0,,D. Booker makes 3-pt jump shot from 25 ft,59,67
241,3,10:36.0,M. Conley makes 2-pt jump shot from 13 ft (assist by J. Valančiūnas),,61,67
242,3,10:18.0,,Turnover by D. Bender (bad pass),61,67
243,3,10:08.0,M. Conley misses 2-pt jump shot from 10 ft,,61,67
244,3,10:06.0,,Defensive rebound by D. Bender,61,67
245,3,10:00.0,,D. Booker makes 2-pt layup from 1 ft (assist by D. Bender),61,69
246,3,9:47.0,J. Valančiūnas misses 2-pt layup from 2 ft (block by D. Bender),,61,69
247,3,9:47.0,Offensive rebound by Team,,61,69
248,3,9:33.0,B. Caboclo makes 2-pt jump shot from 18 ft (assist by M. Conley),,63,69
249,3,9:15.0,,D. Booker misses 3-pt jump shot from 25 ft,63,69
250,3,9:13.0,Defensive rebound by M. Conley,,63,69
251,3,9:08.0,M. Conley misses 3-pt jump shot from 26 ft (block by D. Melton),,63,69
252,3,9:03.0,,Defensive rebound by M. Bridges,63,69
253,3,8:51.0,,Turnover by D. Bender (bad pass; steal by M. Conley),63,69
254,3,8:44.0,Turnover by J. Holiday (bad pass; steal by D. Melton),,63,69
255,3,8:35.0,,D. Booker makes 2-pt jump shot from 7 ft,63,71
256,3,8:26.0,T. Dorsey misses 3-pt jump shot from 25 ft,,63,71
257,3,8:24.0,,Defensive rebound by D. Booker,63,71
258,3,8:19.0,,D. Booker misses 2-pt jump shot from 9 ft (block by J. Valančiūnas),63,71
259,3,8:19.0,,Offensive rebound by D. Ayton,63,71
260,3,8:18.0,,Shooting foul by J. Valančiūnas (drawn by D. Ayton),63,71
261,3,8:18.0,,D. Ayton makes free throw 1 of 2,63,72
262,3,8:18.0,,J. Jackson enters the game for D. Bender,63,72
263,3,8:18.0,,D. Ayton misses free throw 2 of 2,63,72
264,3,8:16.0,Defensive rebound by J. Holiday,,63,72
265,3,8:01.0,J. Valančiūnas makes 2-pt layup from 1 ft (assist by M. Conley),,65,72
266,3,7:52.0,,Personal foul by B. Caboclo (drawn by J. Jackson),65,72
267,3,7:47.0,,D. Booker makes 2-pt jump shot from 15 ft (assist by J. Jackson),65,74
268,3,7:24.0,T. Dorsey misses 2-pt jump shot from 8 ft,,65,74
269,3,7:24.0,Offensive rebound by Team,,65,74
270,3,7:24.0,,Loose ball foul by D. Ayton (drawn by J. Valančiūnas),65,74
271,3,7:19.0,B. Caboclo makes 3-pt jump shot from 25 ft (assist by J. Valančiūnas),,68,74
272,3,6:57.0,,J. Jackson makes 2-pt layup from 1 ft (assist by D. Booker),68,76
273,3,6:47.0,Personal foul by D. Melton (drawn by J. Valančiūnas),,68,76
274,3,6:47.0,,Phoenix full timeout,68,76
275,3,6:32.0,J. Valančiūnas makes 2-pt dunk at rim (assist by T. Dorsey),,70,76
276,3,6:17.0,,Turnover by D. Melton (bad pass),70,76
277,3,6:04.0,T. Dorsey misses 3-pt jump shot from 25 ft,,70,76
278,3,6:01.0,,Defensive rebound by D. Ayton,70,76
279,3,5:57.0,,D. Booker misses 2-pt jump shot from 14 ft,70,76
280,3,5:55.0,Defensive rebound by J. Valančiūnas,,70,76
281,3,5:45.0,Turnover by J. Holiday (bad pass; steal by D. Melton),,70,76
282,3,5:42.0,,Shooting foul by M. Conley (drawn by D. Booker),70,76
283,3,5:42.0,,D. Booker makes free throw 1 of 2,70,77
284,3,5:42.0,D. Wright enters the game for T. Dorsey,,70,77
285,3,5:42.0,,D. Booker misses free throw 2 of 2,70,77
286,3,5:40.0,Defensive rebound by J. Valančiūnas,,70,77
287,3,5:28.0,M. Conley makes 2-pt jump shot from 21 ft,,72,77
288,3,5:12.0,,D. Ayton makes 2-pt layup at rim (assist by D. Booker),72,79
289,3,4:55.0,Shooting foul by M. Bridges (drawn by M. Conley),,72,79
290,3,4:55.0,M. Conley makes free throw 1 of 2,,73,79
291,3,4:55.0,J. Washburn enters the game for J. Holiday,,73,79
292,3,4:55.0,,T. Daniels enters the game for M. Bridges,73,79
293,3,4:55.0,M. Conley makes free throw 2 of 2,,74,79
294,3,4:40.0,,D. Booker makes 2-pt jump shot from 20 ft (assist by D. Ayton),74,81
295,3,4:20.0,B. Caboclo misses 2-pt dunk from 2 ft (block by J. Jackson),,74,81
296,3,4:17.0,Offensive rebound by D. Wright,,74,81
297,3,4:14.0,D. Wright misses 2-pt jump shot from 6 ft,,74,81
298,3,4:13.0,Offensive rebound by J. Valančiūnas,,74,81
299,3,4:13.0,Turnover by J. Valančiūnas (out of bounds lost ball),,74,81
300,3,4:00.0,,Turnover by D. Ayton (bad pass; steal by J. Valančiūnas),74,81
301,3,3:47.0,B. Caboclo misses 2-pt jump shot from 5 ft,,74,81
302,3,3:46.0,Offensive rebound by J. Valančiūnas,,74,81
303,3,3:45.0,J. Valančiūnas makes 2-pt layup from 1 ft,,76,81
304,3,3:45.0,,Phoenix full timeout,76,81
305,3,3:45.0,T. Dorsey enters the game for M. Conley,,76,81
306,3,3:45.0,,J. Crawford enters the game for D. Melton,76,81
307,3,3:28.0,,D. Ayton makes 2-pt layup from 1 ft (assist by J. Crawford),76,83
308,3,3:12.0,B. Caboclo misses 3-pt jump shot from 26 ft,,76,83
309,3,3:06.0,J. Valančiūnas makes 2-pt layup from 1 ft,,78,83
310,3,3:06.0,Offensive rebound by J. Valančiūnas,,78,83
311,3,3:03.0,,Phoenix full timeout,78,83
312,3,3:03.0,,D. Bender enters the game for D. Ayton,78,83
313,3,3:02.0,,Personal foul by D. Wright (drawn by J. Jackson),78,83
314,3,2:49.0,,T. Daniels makes 3-pt jump shot from 25 ft,78,86
315,3,2:27.0,T. Dorsey misses 3-pt jump shot from 24 ft,,78,86
316,3,2:25.0,,Defensive rebound by J. Jackson,78,86
317,3,2:17.0,,Turnover by J. Jackson (bad pass; steal by J. Washburn),78,86
318,3,2:11.0,T. Dorsey makes 2-pt layup at rim (assist by J. Washburn),,80,86
319,3,2:11.0,Shooting foul by J. Jackson (drawn by T. Dorsey),,80,86
320,3,2:11.0,J. Holiday enters the game for B. Caboclo,,80,86
321,3,2:11.0,T. Dorsey makes free throw 1 of 1,,81,86
322,3,1:56.0,,Shooting foul by T. Dorsey (drawn by D. Bender),81,86
323,3,1:56.0,,D. Bender makes free throw 1 of 2,81,87
324,3,1:56.0,,D. Bender makes free throw 2 of 2,81,88
325,3,1:40.0,Turnover by J. Valančiūnas (bad pass; steal by D. Bender),,81,88
326,3,1:18.0,,J. Jackson misses 2-pt jump shot from 17 ft,81,88
327,3,1:16.0,Defensive rebound by T. Dorsey,,81,88
328,3,1:11.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by J. Washburn),,84,88
329,3,0:53.0,,D. Booker makes 2-pt layup at rim,84,90
330,3,0:39.0,D. Wright makes 2-pt layup from 1 ft (assist by J. Valančiūnas),,86,90
331,3,0:33.0,,Shooting foul by T. Dorsey (drawn by J. Crawford),86,90
332,3,0:33.0,,J. Crawford makes free throw 1 of 3,86,91
333,3,0:33.0,,J. Crawford makes free throw 2 of 3,86,92
334,3,0:33.0,B. Caboclo enters the game for J. Valančiūnas,,86,92
335,3,0:33.0,M. Conley enters the game for J. Washburn,,86,92
336,3,0:33.0,,M. Bridges enters the game for D. Bender,86,92
337,3,0:33.0,,R. Spalding enters the game for D. Booker,86,92
338,3,0:33.0,,J. Crawford misses free throw 3 of 3,86,92
339,3,0:31.0,Defensive rebound by D. Wright,,86,92
340,3,0:10.0,M. Conley makes 2-pt jump shot from 10 ft,,88,92
341,3,0:00.0,,R. Spalding misses 2-pt layup from 2 ft,88,92
342,3,0:00.0,,Offensive rebound by Team,88,92
343,4,11:38.0,,T. Daniels misses 2-pt jump shot from 14 ft,88,92
344,4,11:36.0,,Offensive rebound by Team,88,92
345,4,11:24.0,,R. Spalding misses 2-pt layup from 1 ft,88,92
346,4,11:23.0,Defensive rebound by I. Rabb,,88,92
347,4,11:08.0,Turnover by M. Conley (lost ball; steal by R. Spalding),,88,92
348,4,11:03.0,,Turnover by R. Spalding (lost ball; steal by T. Dorsey),88,92
349,4,10:49.0,Shooting foul by R. Spalding (drawn by I. Rabb),,88,92
350,4,10:49.0,I. Rabb misses free throw 1 of 2,,88,92
351,4,10:49.0,Offensive rebound by Team,,88,92
352,4,10:49.0,,D. Bender enters the game for R. Spalding,88,92
353,4,10:49.0,I. Rabb makes free throw 2 of 2,,89,92
354,4,10:35.0,,T. Daniels misses 3-pt jump shot from 23 ft,89,92
355,4,10:34.0,Defensive rebound by Team,,89,92
356,4,10:34.0,,Loose ball foul by D. Bender (drawn by I. Rabb),89,92
357,4,10:19.0,M. Conley misses 3-pt jump shot from 27 ft,,89,92
358,4,10:15.0,,Defensive rebound by D. Bender,89,92
359,4,10:06.0,,Turnover by D. Booker (out of bounds lost ball),89,92
360,4,9:55.0,M. Conley makes 2-pt jump shot from 16 ft (assist by D. Wright),,91,92
361,4,9:40.0,,T. Daniels makes 3-pt jump shot from 24 ft (assist by D. Booker),91,95
362,4,9:25.0,J. Holiday makes 2-pt jump shot from 21 ft (assist by I. Rabb),,93,95
363,4,9:11.0,,Personal foul by J. Holiday (drawn by D. Booker),93,95
364,4,9:04.0,,D. Booker misses 2-pt jump shot from 10 ft,93,95
365,4,9:02.0,Defensive rebound by T. Dorsey,,93,95
366,4,8:54.0,Shooting foul by T. Daniels (drawn by M. Conley),,93,95
367,4,8:54.0,M. Conley makes free throw 1 of 2,,94,95
368,4,8:54.0,,M. Bridges enters the game for T. Daniels,94,95
369,4,8:54.0,M. Conley makes free throw 2 of 2,,95,95
370,4,8:53.0,,Personal take foul by I. Rabb (drawn by J. Crawford),95,95
371,4,8:53.0,B. Caboclo enters the game for M. Conley,,95,95
372,4,8:29.0,,M. Bridges misses 3-pt jump shot from 26 ft (block by D. Wright),95,95
373,4,8:29.0,,Offensive rebound by Team,95,95
374,4,8:29.0,,Turnover by Team (shot clock),95,95
375,4,8:11.0,J. Holiday misses 3-pt jump shot from 26 ft,,95,95
376,4,8:08.0,Offensive rebound by I. Rabb,,95,95
377,4,8:06.0,D. Wright makes 3-pt jump shot from 26 ft (assist by B. Caboclo),,98,95
378,4,7:47.0,,J. Jackson makes 2-pt layup at rim,98,97
379,4,7:43.0,Personal foul by M. Bridges (drawn by D. Wright),,98,97
