,QUARTER,TIME_REMAINING,OKLAHOMA CITY_ACTION,DETROIT_ACTION,OKLAHOMA CITY_SCORE,DETROIT_SCORE
26,1,8:24.0,S. Adams makes 2-pt jump shot from 13 ft (assist by P. George),,11,6
27,1,8:08.0,,Personal foul by J. Grant (drawn by A. Drummond),11,6
28,1,7:54.0,,G. Robinson makes 2-pt layup from 2 ft (assist by B. Griffin),11,8
29,1,7:41.0,P. George makes 3-pt jump shot from 26 ft (assist by S. Adams),,14,8
30,1,7:30.0,,B. Griffin makes 3-pt jump shot from 23 ft,14,11
31,1,7:17.0,R. Westbrook misses 2-pt jump shot from 12 ft,,14,11
32,1,7:15.0,,Defensive rebound by A. Drummond,14,11
33,1,7:08.0,,Personal foul by R. Westbrook (drawn by A. Drummond),14,11
34,1,6:55.0,,G. Robinson misses 3-pt jump shot from 25 ft,14,11
35,1,6:51.0,Defensive rebound by P. George,,14,11
36,1,6:40.0,J. Grant makes 2-pt jump shot from 9 ft,,16,11
37,1,6:29.0,,A. Drummond makes 2-pt layup from 2 ft (assist by B. Griffin),16,13
38,1,6:14.0,Turnover by S. Adams (traveling),,16,13
39,1,5:55.0,,Turnover by G. Robinson (bad pass; steal by R. Westbrook),16,13
40,1,5:50.0,,Violation by Team (kicked ball),16,13
41,1,5:49.0,,Violation by Team (kicked ball),16,13
42,1,5:45.0,R. Westbrook misses 2-pt jump shot from 17 ft,,16,13
43,1,5:39.0,,Defensive rebound by A. Drummond,16,13
44,1,5:32.0,,G. Robinson misses 2-pt layup from 3 ft,16,13
45,1,5:30.0,Defensive rebound by P. George,,16,13
46,1,5:27.0,Turnover by R. Westbrook (bad pass),,16,13
47,1,5:09.0,,Turnover by A. Drummond (lost ball; steal by P. George),16,13
48,1,5:02.0,R. Westbrook misses 3-pt jump shot from 25 ft,,16,13
49,1,4:57.0,,Defensive rebound by A. Drummond,16,13
50,1,4:51.0,,Personal foul by J. Grant (drawn by B. Griffin),16,13
51,1,4:46.0,,B. Griffin misses 2-pt layup from 5 ft,16,13
52,1,4:44.0,,Offensive rebound by G. Robinson,16,13
53,1,4:41.0,,A. Drummond misses 3-pt jump shot from 26 ft,16,13
54,1,4:37.0,Defensive rebound by R. Westbrook,,16,13
55,1,4:33.0,R. Westbrook makes 2-pt jump shot from 8 ft,,18,13
56,1,4:12.0,,A. Drummond misses 2-pt layup from 6 ft,18,13
57,1,4:10.0,Defensive rebound by S. Adams,,18,13
58,1,3:59.0,S. Adams makes 2-pt jump shot from 10 ft (assist by T. Ferguson),,20,13
59,1,3:45.0,,R. Jackson misses 2-pt layup from 7 ft,20,13
60,1,3:45.0,,Offensive rebound by Team,20,13
61,1,3:45.0,P. Patterson enters the game for T. Ferguson,,20,13
62,1,3:45.0,D. Schröder enters the game for J. Grant,,20,13
63,1,3:45.0,,S. Johnson enters the game for R. Jackson,20,13
64,1,3:45.0,,I. Smith enters the game for G. Robinson,20,13
65,1,3:34.0,,A. Drummond misses 2-pt layup from 5 ft (block by S. Adams),20,13
66,1,3:31.0,Defensive rebound by R. Westbrook,,20,13
67,1,3:29.0,Turnover by R. Westbrook (bad pass),,20,13
68,1,3:18.0,,B. Griffin misses 2-pt jump shot from 11 ft,20,13
69,1,3:17.0,Defensive rebound by P. George,,20,13
70,1,3:11.0,P. George misses 3-pt jump shot from 25 ft,,20,13
71,1,3:07.0,,Defensive rebound by L. Galloway,20,13
72,1,3:03.0,,S. Johnson misses 3-pt jump shot from 26 ft,20,13
73,1,3:00.0,Defensive rebound by Team,,20,13
74,1,3:00.0,Oklahoma City full timeout,,20,13
75,1,3:00.0,Á. Abrines enters the game for R. Westbrook,,20,13
76,1,3:00.0,,Z. Pachulia enters the game for A. Drummond,20,13
77,1,2:45.0,Turnover by D. Schröder (bad pass; steal by Z. Pachulia),,20,13
78,1,2:37.0,,Offensive foul by Z. Pachulia (drawn by Á. Abrines),20,13
79,1,2:37.0,,Turnover by Z. Pachulia (offensive foul),20,13
80,1,2:27.0,P. George misses 2-pt jump shot from 15 ft,,20,13
81,1,2:25.0,,Defensive rebound by I. Smith,20,13
82,1,2:16.0,,S. Johnson makes 2-pt layup from 6 ft,20,15
83,1,2:03.0,D. Schröder makes 2-pt jump shot from 14 ft,,22,15
84,1,1:44.0,,B. Griffin makes 2-pt layup from 4 ft,22,17
85,1,1:44.0,,Shooting foul by S. Adams (drawn by B. Griffin),22,17
86,1,1:44.0,N. Noel enters the game for S. Adams,,22,17
87,1,1:44.0,,B. Griffin misses free throw 1 of 1,22,17
88,1,1:44.0,Defensive rebound by N. Noel,,22,17
89,1,1:31.0,Á. Abrines makes 2-pt layup from 3 ft (assist by D. Schröder),,24,17
90,1,1:15.0,,Z. Pachulia misses 2-pt jump shot from 8 ft,24,17
91,1,1:13.0,,Offensive rebound by Z. Pachulia,24,17
92,1,1:02.0,,S. Johnson misses 3-pt jump shot from 25 ft,24,17
93,1,0:59.0,Defensive rebound by P. Patterson,,24,17
94,1,0:53.0,P. Patterson misses 2-pt jump shot from 8 ft,,24,17
95,1,0:52.0,,Defensive rebound by Team,24,17
96,1,0:36.0,,B. Griffin misses 2-pt layup from 6 ft (block by N. Noel),24,17
97,1,0:36.0,,Offensive rebound by Team,24,17
98,1,0:34.0,,B. Griffin misses 3-pt jump shot from 26 ft,24,17
99,1,0:31.0,Defensive rebound by P. George,,24,17
100,1,0:17.0,D. Schröder makes 2-pt jump shot from 11 ft,,26,17
101,1,0:00.0,,I. Smith misses 2-pt jump shot from 21 ft,26,17
102,1,0:00.0,Defensive rebound by P. George,,26,17
103,1,0:00.0,P. George misses 3-pt jump shot from 40 ft,,26,17
104,1,0:00.0,Offensive rebound by Team,,26,17
105,2,11:41.0,D. Schröder misses 2-pt layup from 4 ft,,26,17
106,2,11:37.0,Offensive rebound by N. Noel,,26,17
107,2,11:37.0,N. Noel misses 2-pt layup from 4 ft,,26,17
108,2,11:35.0,,Defensive rebound by Z. Pachulia,26,17
109,2,11:34.0,,L. Kennard misses 3-pt jump shot from 24 ft,26,17
110,2,11:33.0,,Offensive rebound by Team,26,17
111,2,11:31.0,,S. Johnson misses 3-pt jump shot from 25 ft,26,17
112,2,11:29.0,,Offensive rebound by Z. Pachulia,26,17
113,2,11:29.0,,Z. Pachulia misses 2-pt layup from 1 ft,26,17
114,2,11:27.0,Defensive rebound by D. Schröder,,26,17
115,2,11:19.0,D. Schröder makes 2-pt layup from 2 ft,,28,17
116,2,11:04.0,,B. Brown misses 3-pt jump shot from 26 ft,28,17
117,2,11:01.0,Defensive rebound by D. Schröder,,28,17
118,2,10:59.0,P. Patterson makes 2-pt layup from 1 ft (assist by D. Schröder),,30,17
119,2,10:59.0,Shooting foul by I. Smith (drawn by P. Patterson),,30,17
120,2,10:59.0,P. Patterson misses free throw 1 of 1,,30,17
121,2,10:57.0,,Defensive rebound by Z. Pachulia,30,17
122,2,10:41.0,,Personal foul by D. Burton (drawn by Z. Pachulia),30,17
123,2,10:37.0,,B. Brown makes 2-pt dunk from 1 ft (assist by Z. Pachulia),30,19
124,2,10:23.0,D. Schröder misses 2-pt jump shot from 12 ft (block by I. Smith),,30,19
125,2,10:23.0,,Defensive rebound by Team,30,19
126,2,10:16.0,,Personal foul by D. Schröder (drawn by I. Smith),30,19
127,2,10:10.0,,S. Johnson misses 3-pt jump shot from 23 ft,30,19
128,2,10:08.0,Defensive rebound by D. Schröder,,30,19
129,2,10:08.0,Offensive foul by P. Patterson (drawn by S. Johnson),,30,19
130,2,10:08.0,Turnover by P. Patterson (offensive foul),,30,19
131,2,10:02.0,,Shooting foul by D. Burton (drawn by B. Brown),30,19
132,2,10:02.0,,B. Brown makes free throw 1 of 2,30,20
133,2,10:02.0,T. Ferguson enters the game for D. Burton,,30,20
134,2,10:02.0,,B. Brown misses free throw 2 of 2,30,20
135,2,9:58.0,,Offensive rebound by Z. Pachulia,30,20
136,2,9:50.0,,Personal foul by T. Ferguson (drawn by Z. Pachulia),30,20
137,2,9:38.0,,Turnover by L. Kennard (back court),30,20
138,2,9:38.0,Oklahoma City full timeout,,30,20
139,2,9:26.0,P. Patterson makes 2-pt jump shot from 13 ft,,32,20
140,2,9:12.0,,L. Kennard misses 3-pt jump shot from 26 ft,32,20
141,2,9:08.0,,Offensive rebound by Team,32,20
142,2,8:55.0,,S. Johnson makes 3-pt jump shot from 27 ft (assist by Z. Pachulia),32,23
143,2,8:40.0,D. Schröder misses 2-pt layup from 3 ft (block by Z. Pachulia),,32,23
144,2,8:36.0,,Defensive rebound by Z. Pachulia,32,23
145,2,8:32.0,,Turnover by I. Smith (lost ball; steal by N. Noel),32,23
146,2,8:24.0,D. Schröder misses 2-pt jump shot from 11 ft,,32,23
147,2,8:23.0,Offensive rebound by N. Noel,,32,23
148,2,8:23.0,N. Noel makes 2-pt layup at rim,,34,23
149,2,7:59.0,,Offensive foul by B. Brown (drawn by N. Noel),34,23
150,2,7:59.0,,Turnover by B. Brown (offensive foul),34,23
151,2,7:59.0,S. Adams enters the game for Á. Abrines,,34,23
152,2,7:59.0,J. Grant enters the game for N. Noel,,34,23
153,2,7:59.0,R. Westbrook enters the game for P. Patterson,,34,23
154,2,7:59.0,,A. Drummond enters the game for B. Brown,34,23
155,2,7:59.0,,L. Galloway enters the game for L. Kennard,34,23
156,2,7:59.0,,R. Jackson enters the game for Z. Pachulia,34,23
157,2,7:44.0,R. Westbrook makes 2-pt layup from 3 ft (assist by D. Schröder),,36,23
158,2,7:14.0,,S. Johnson makes 2-pt jump shot from 12 ft,36,25
159,2,7:00.0,S. Adams makes 2-pt hook shot from 9 ft (assist by R. Westbrook),,38,25
160,2,6:48.0,,A. Drummond misses 2-pt jump shot from 10 ft (block by S. Adams),38,25
161,2,6:48.0,Defensive rebound by D. Schröder,,38,25
162,2,6:46.0,Personal foul by A. Drummond (drawn by D. Schröder),,38,25
163,2,6:46.0,P. George enters the game for D. Schröder,,38,25
164,2,6:35.0,J. Grant makes 2-pt layup from 1 ft (assist by R. Westbrook),,40,25
165,2,6:27.0,,Detroit full timeout,40,25
166,2,6:27.0,,B. Griffin enters the game for S. Johnson,40,25
167,2,6:14.0,,B. Griffin misses 3-pt jump shot from 26 ft,40,25
168,2,6:10.0,Defensive rebound by P. George,,40,25
169,2,5:59.0,Turnover by R. Westbrook (bad pass; steal by B. Griffin),,40,25
170,2,5:46.0,,Turnover by R. Jackson (traveling),40,25
171,2,5:37.0,Turnover by R. Westbrook (bad pass; steal by B. Griffin),,40,25
172,2,5:26.0,,A. Drummond makes 2-pt hook shot from 4 ft (assist by I. Smith),40,27
173,2,5:05.0,P. George misses 2-pt jump shot from 20 ft,,40,27
174,2,5:01.0,,Defensive rebound by R. Jackson,40,27
175,2,4:54.0,,R. Jackson misses 3-pt jump shot from 26 ft,40,27
176,2,4:51.0,Defensive rebound by T. Ferguson,,40,27
177,2,4:46.0,Personal foul by R. Jackson (drawn by P. George),,40,27
178,2,4:33.0,Shooting foul by A. Drummond (drawn by J. Grant),,40,27
179,2,4:33.0,J. Grant makes free throw 1 of 2,,41,27
180,2,4:33.0,,Z. Pachulia enters the game for A. Drummond,41,27
181,2,4:33.0,,G. Robinson enters the game for I. Smith,41,27
182,2,4:33.0,J. Grant misses free throw 2 of 2,,41,27
183,2,4:31.0,,Defensive rebound by G. Robinson,41,27
184,2,4:08.0,,L. Galloway misses 2-pt jump shot from 11 ft,41,27
185,2,4:07.0,Defensive rebound by Team,,41,27
186,2,4:01.0,Offensive foul by J. Grant (drawn by G. Robinson),,41,27
187,2,4:01.0,Turnover by J. Grant (offensive foul),,41,27
188,2,3:48.0,,B. Griffin makes 2-pt layup from 4 ft,41,29
189,2,3:48.0,,Shooting foul by T. Ferguson (drawn by B. Griffin),41,29
190,2,3:48.0,P. Patterson enters the game for J. Grant,,41,29
191,2,3:48.0,,B. Griffin makes free throw 1 of 1,41,30
192,2,3:37.0,P. George misses 2-pt layup from 2 ft (block by B. Griffin),,41,30
193,2,3:35.0,,Defensive rebound by B. Griffin,41,30
194,2,3:33.0,,R. Jackson makes 3-pt jump shot from 26 ft (assist by G. Robinson),41,33
195,2,3:18.0,R. Westbrook makes 3-pt jump shot from 25 ft,,44,33
196,2,3:18.0,D. Schröder enters the game for T. Ferguson,,44,33
197,2,2:58.0,,Turnover by R. Jackson (step out of bounds),44,33
198,2,2:47.0,Turnover by R. Westbrook (lost ball; steal by Z. Pachulia),,44,33
199,2,2:28.0,,B. Griffin misses 2-pt jump shot from 16 ft,44,33
200,2,2:23.0,,Offensive rebound by G. Robinson,44,33
201,2,2:13.0,,B. Griffin misses 3-pt jump shot from 26 ft,44,33
202,2,2:07.0,Defensive rebound by D. Schröder,,44,33
203,2,1:51.0,R. Westbrook misses 2-pt jump shot from 14 ft,,44,33
204,2,1:47.0,,Defensive rebound by B. Griffin,44,33
205,2,1:36.0,,B. Griffin makes 2-pt layup from 5 ft,44,35
206,2,1:29.0,Personal foul by Z. Pachulia (drawn by S. Adams),,44,35
207,2,1:29.0,S. Adams makes free throw 1 of 2,,45,35
208,2,1:29.0,S. Adams makes free throw 2 of 2,,46,35
209,2,1:10.0,,B. Griffin makes 2-pt layup from 5 ft,46,37
210,2,0:58.0,R. Westbrook misses 3-pt jump shot from 26 ft,,46,37
211,2,0:57.0,Offensive rebound by Team,,46,37
212,2,0:57.0,Personal foul by Z. Pachulia (drawn by S. Adams),,46,37
213,2,0:57.0,S. Adams makes free throw 1 of 2,,47,37
214,2,0:57.0,S. Adams makes free throw 2 of 2,,48,37
215,2,0:32.0,,R. Jackson misses 2-pt layup from 4 ft (block by P. Patterson),48,37
216,2,0:30.0,Defensive rebound by D. Schröder,,48,37
217,2,0:19.0,S. Adams makes 2-pt layup from 3 ft (assist by R. Westbrook),,50,37
218,2,0:03.0,,B. Griffin makes 3-pt jump shot from 25 ft,50,40
219,2,0:00.0,P. Patterson misses 3-pt jump shot from 33 ft,,50,40
220,2,0:00.0,Offensive rebound by Team,,50,40
221,3,11:41.0,P. George misses 2-pt layup from 3 ft,,50,40
222,3,11:39.0,,Defensive rebound by A. Drummond,50,40
223,3,11:27.0,,A. Drummond makes 2-pt layup from 5 ft (assist by R. Jackson),50,42
224,3,11:14.0,R. Westbrook makes 3-pt jump shot from 25 ft (assist by T. Ferguson),,53,42
225,3,10:56.0,,L. Galloway misses 3-pt jump shot from 25 ft,53,42
226,3,10:53.0,Defensive rebound by J. Grant,,53,42
227,3,10:50.0,Personal foul by R. Jackson (drawn by R. Westbrook),,53,42
228,3,10:43.0,R. Westbrook misses 2-pt jump shot from 12 ft,,53,42
229,3,10:41.0,,Defensive rebound by B. Griffin,53,42
230,3,10:31.0,,A. Drummond misses 2-pt layup from 6 ft (block by T. Ferguson),53,42
231,3,10:29.0,Defensive rebound by R. Westbrook,,53,42
232,3,10:21.0,P. George misses 3-pt jump shot from 25 ft,,53,42
233,3,10:18.0,,Defensive rebound by R. Jackson,53,42
234,3,10:03.0,,G. Robinson misses 3-pt jump shot from 23 ft,53,42
235,3,10:01.0,Defensive rebound by S. Adams,,53,42
236,3,9:52.0,R. Westbrook misses 2-pt jump shot from 16 ft,,53,42
237,3,9:50.0,Offensive rebound by Team,,53,42
238,3,9:40.0,P. George makes 2-pt layup from 2 ft,,55,42
239,3,9:28.0,,B. Griffin makes 3-pt jump shot from 25 ft,55,45
240,3,9:21.0,S. Adams makes 2-pt layup from 1 ft (assist by R. Westbrook),,57,45
241,3,9:21.0,Shooting foul by L. Galloway (drawn by S. Adams),,57,45
242,3,9:21.0,S. Adams makes free throw 1 of 1,,58,45
243,3,9:16.0,,Personal foul by T. Ferguson (drawn by L. Galloway),58,45
244,3,9:16.0,,Violation by Team (delay of game),58,45
245,3,9:02.0,,G. Robinson makes 2-pt layup from 3 ft (assist by B. Griffin),58,47
246,3,8:50.0,P. George misses 2-pt jump shot from 18 ft,,58,47
247,3,8:48.0,,Defensive rebound by A. Drummond,58,47
248,3,8:44.0,,R. Jackson misses 3-pt jump shot from 25 ft,58,47
249,3,8:41.0,Defensive rebound by P. George,,58,47
250,3,8:32.0,J. Grant misses 3-pt jump shot from 25 ft,,58,47
251,3,8:28.0,Offensive rebound by S. Adams,,58,47
252,3,8:21.0,Personal foul by G. Robinson (drawn by P. George),,58,47
253,3,8:16.0,R. Westbrook misses 3-pt jump shot from 27 ft,,58,47
254,3,8:11.0,,Defensive rebound by L. Galloway,58,47
255,3,7:52.0,,B. Griffin misses 3-pt jump shot from 26 ft,58,47
256,3,7:47.0,,Offensive rebound by L. Galloway,58,47
257,3,7:35.0,,Shooting foul by T. Ferguson (drawn by B. Griffin),58,47
258,3,7:35.0,,B. Griffin makes free throw 1 of 2,58,48
259,3,7:35.0,,B. Griffin makes free throw 2 of 2,58,49
260,3,7:25.0,S. Adams makes 2-pt hook shot from 11 ft (assist by P. George),,60,49
261,3,7:09.0,,L. Galloway misses 2-pt jump shot from 16 ft,60,49
262,3,7:06.0,Defensive rebound by R. Westbrook,,60,49
263,3,7:06.0,,Violation by Team (kicked ball),60,49
264,3,6:58.0,R. Westbrook makes 2-pt jump shot from 17 ft,,62,49
265,3,6:29.0,,Detroit full timeout,62,49
266,3,6:29.0,D. Schröder enters the game for T. Ferguson,,62,49
267,3,6:29.0,,A. Drummond misses 2-pt layup at rim,62,49
268,3,6:29.0,,Offensive rebound by Team,62,49
269,3,6:29.0,,Turnover by Team (shot clock),62,49
270,3,6:14.0,R. Westbrook makes 2-pt jump shot from 11 ft,,64,49
271,3,6:14.0,Shooting foul by G. Robinson (drawn by R. Westbrook),,64,49
272,3,6:14.0,R. Westbrook makes free throw 1 of 1,,65,49
273,3,5:54.0,,B. Griffin misses 3-pt jump shot from 24 ft,65,49
274,3,5:50.0,,Offensive rebound by B. Griffin,65,49
275,3,5:49.0,,Turnover by B. Griffin (bad pass; steal by R. Westbrook),65,49
276,3,5:40.0,P. George makes 3-pt jump shot from 27 ft (assist by D. Schröder),,68,49
277,3,5:18.0,,A. Drummond makes 2-pt layup from 1 ft (assist by B. Griffin),68,51
278,3,5:02.0,Shooting foul by A. Drummond (drawn by J. Grant),,68,51
279,3,5:02.0,J. Grant makes free throw 1 of 2,,69,51
280,3,5:02.0,,S. Johnson enters the game for A. Drummond,69,51
281,3,5:02.0,,Z. Pachulia enters the game for G. Robinson,69,51
282,3,5:02.0,,Technical foul by A. Drummond,69,51
283,3,5:02.0,P. George makes technical free throw,,70,51
284,3,5:02.0,J. Grant makes free throw 2 of 2,,71,51
285,3,4:45.0,,Turnover by S. Johnson (lost ball; steal by D. Schröder),71,51
286,3,4:36.0,S. Adams misses 2-pt layup from 3 ft,,71,51
287,3,4:36.0,Offensive rebound by S. Adams,,71,51
288,3,4:36.0,Shooting foul by Z. Pachulia (drawn by S. Adams),,71,51
289,3,4:36.0,S. Adams makes free throw 1 of 2,,72,51
290,3,4:36.0,S. Adams makes free throw 2 of 2,,73,51
291,3,4:18.0,,R. Jackson makes 2-pt jump shot from 16 ft,73,53
292,3,4:18.0,,Shooting foul by R. Westbrook (drawn by R. Jackson),73,53
293,3,4:18.0,,R. Jackson makes free throw 1 of 1,73,54
294,3,4:02.0,R. Westbrook makes 2-pt layup from 3 ft,,75,54
295,3,3:34.0,,L. Galloway misses 3-pt jump shot from 23 ft,75,54
296,3,3:34.0,,Offensive rebound by Team,75,54
297,3,3:34.0,,Turnover by Team (shot clock),75,54
298,3,3:34.0,,B. Brown enters the game for L. Galloway,75,54
299,3,3:34.0,,I. Smith enters the game for R. Jackson,75,54
300,3,3:23.0,J. Grant makes 3-pt jump shot from 23 ft (assist by P. George),,78,54
301,3,3:08.0,,S. Johnson misses 3-pt jump shot from 25 ft,78,54
302,3,3:05.0,Defensive rebound by J. Grant,,78,54
303,3,2:55.0,P. George makes 2-pt dunk from 1 ft,,80,54
304,3,2:50.0,,Detroit full timeout,80,54
305,3,2:41.0,,B. Griffin misses 2-pt jump shot from 7 ft,80,54
306,3,2:40.0,Defensive rebound by D. Schröder,,80,54
307,3,2:37.0,D. Schröder misses 3-pt jump shot from 25 ft,,80,54
308,3,2:32.0,Offensive rebound by R. Westbrook,,80,54
309,3,2:27.0,Shooting foul by S. Johnson (drawn by R. Westbrook),,80,54
310,3,2:27.0,R. Westbrook misses free throw 1 of 2,,80,54
311,3,2:27.0,Offensive rebound by Team,,80,54
312,3,2:27.0,N. Noel enters the game for S. Adams,,80,54
313,3,2:27.0,,L. Kennard enters the game for Z. Pachulia,80,54
314,3,2:27.0,R. Westbrook makes free throw 2 of 2,,81,54
315,3,2:16.0,,I. Smith misses 2-pt layup from 4 ft,81,54
316,3,2:15.0,Defensive rebound by R. Westbrook,,81,54
317,3,2:11.0,N. Noel makes 2-pt dunk from 2 ft (assist by R. Westbrook),,83,54
318,3,2:00.0,,Turnover by I. Smith (lost ball; steal by N. Noel),83,54
319,3,1:57.0,R. Westbrook misses 3-pt jump shot from 24 ft,,83,54
320,3,1:53.0,,Defensive rebound by S. Johnson,83,54
321,3,1:48.0,,S. Johnson makes 2-pt layup from 2 ft,83,56
322,3,1:24.0,P. George makes 2-pt jump shot from 16 ft (assist by R. Westbrook),,85,56
323,3,1:10.0,,B. Brown makes 2-pt layup from 1 ft (assist by I. Smith),85,58
324,3,0:58.0,P. George misses 3-pt jump shot from 27 ft,,85,58
325,3,0:55.0,,Defensive rebound by S. Johnson,85,58
326,3,0:50.0,,S. Johnson misses 2-pt layup from 1 ft (block by J. Grant),85,58
327,3,0:48.0,Defensive rebound by P. George,,85,58
328,3,0:47.0,P. George misses 3-pt jump shot from 26 ft,,85,58
329,3,0:43.0,,Defensive rebound by L. Kennard,85,58
330,3,0:37.0,,Turnover by L. Kennard (bad pass; steal by P. George),85,58
331,3,0:30.0,P. George makes 2-pt layup from 1 ft,,87,58
332,3,0:15.0,,Shooting foul by N. Noel (drawn by I. Smith),87,58
333,3,0:15.0,,I. Smith misses free throw 1 of 2,87,58
334,3,0:15.0,,Offensive rebound by Team,87,58
335,3,0:15.0,,I. Smith makes free throw 2 of 2,87,59
336,3,0:00.0,N. Noel misses 2-pt hook shot from 11 ft,,87,59
337,3,0:00.0,,Defensive rebound by B. Griffin,87,59
338,4,11:42.0,,A. Drummond misses 2-pt jump shot from 7 ft,87,59
339,4,11:40.0,Defensive rebound by N. Noel,,87,59
340,4,11:29.0,D. Schröder misses 2-pt jump shot from 19 ft,,87,59
341,4,11:27.0,,Defensive rebound by B. Brown,87,59
342,4,11:23.0,,Personal foul by T. Ferguson (drawn by R. Jackson),87,59
343,4,11:19.0,,Shooting foul by N. Noel (drawn by A. Drummond),87,59
344,4,11:19.0,,A. Drummond misses free throw 1 of 2,87,59
345,4,11:19.0,,Offensive rebound by Team,87,59
346,4,11:19.0,,A. Drummond makes free throw 2 of 2,87,60
347,4,11:08.0,Turnover by D. Schröder (bad pass; steal by A. Drummond),,87,60
348,4,11:02.0,,I. Smith makes 3-pt jump shot from 23 ft (assist by B. Brown),87,63
349,4,11:01.0,Oklahoma City full timeout,,87,63
350,4,10:44.0,D. Schröder makes 2-pt layup from 3 ft,,89,63
351,4,10:26.0,,R. Jackson makes 2-pt jump shot from 13 ft,89,65
352,4,10:10.0,Á. Abrines misses 3-pt jump shot from 24 ft,,89,65
353,4,10:07.0,,Defensive rebound by A. Drummond,89,65
354,4,9:58.0,,Turnover by G. Robinson (lost ball; steal by T. Ferguson),89,65
355,4,9:54.0,Shooting foul by R. Jackson (drawn by T. Ferguson),,89,65
356,4,9:54.0,T. Ferguson makes free throw 1 of 2,,90,65
357,4,9:54.0,T. Ferguson makes free throw 2 of 2,,91,65
358,4,9:38.0,,Turnover by G. Robinson (bad pass; steal by P. Patterson),91,65
359,4,9:32.0,N. Noel makes 2-pt layup from 1 ft (assist by D. Schröder),,93,65
360,4,9:13.0,,I. Smith misses 3-pt jump shot from 25 ft,93,65
361,4,9:11.0,Defensive rebound by N. Noel,,93,65
362,4,9:06.0,Turnover by D. Schröder (bad pass),,93,65
363,4,8:52.0,,R. Jackson misses 3-pt jump shot from 30 ft,93,65
364,4,8:48.0,Defensive rebound by N. Noel,,93,65
365,4,8:32.0,D. Schröder makes 2-pt jump shot from 16 ft,,95,65
366,4,8:31.0,,Detroit full timeout,95,65
367,4,8:31.0,,J. Calderón enters the game for A. Drummond,95,65
368,4,8:31.0,,J. Leuer enters the game for R. Jackson,95,65
369,4,8:15.0,,J. Leuer misses 2-pt jump shot from 11 ft,95,65
370,4,8:13.0,Defensive rebound by Á. Abrines,,95,65
371,4,8:03.0,Á. Abrines misses 3-pt jump shot from 26 ft,,95,65
372,4,8:00.0,,Defensive rebound by J. Leuer,95,65
373,4,7:49.0,,J. Leuer misses 2-pt hook shot from 8 ft,95,65
374,4,7:46.0,Defensive rebound by D. Schröder,,95,65
375,4,7:39.0,N. Noel makes 2-pt dunk from 1 ft (assist by D. Schröder),,97,65
376,4,7:24.0,,I. Smith misses 2-pt jump shot from 14 ft,97,65
377,4,7:22.0,Defensive rebound by T. Ferguson,,97,65
378,4,7:07.0,Turnover by D. Schröder (lost ball; steal by I. Smith),,97,65
379,4,6:51.0,,J. Leuer makes 2-pt layup from 2 ft (assist by B. Brown),97,67
380,4,6:51.0,,Shooting foul by P. Patterson (drawn by J. Leuer),97,67
381,4,6:51.0,R. Felton enters the game for Á. Abrines,,97,67
382,4,6:51.0,,J. Leuer makes free throw 1 of 1,97,68
383,4,6:42.0,N. Noel makes 2-pt dunk from 1 ft,,99,68
384,4,6:28.0,,B. Brown misses 2-pt layup from 2 ft,99,68
385,4,6:26.0,Defensive rebound by D. Schröder,,99,68
386,4,6:20.0,D. Schröder makes 2-pt jump shot from 14 ft,,101,68
387,4,6:01.0,,G. Robinson misses 2-pt hook shot from 7 ft,101,68
