,QUARTER,TIME_REMAINING,INDIANA_ACTION,NEW YORK_ACTION,INDIANA_SCORE,NEW YORK_SCORE
260,3,5:41.0,,E. Mudiay misses 3-pt jump shot from 25 ft,87,67
261,3,5:39.0,,Offensive rebound by L. Thomas,87,67
262,3,5:37.0,,D. Dotson makes 3-pt jump shot from 23 ft (assist by L. Thomas),87,70
263,3,5:19.0,T. Young misses 2-pt layup from 2 ft,,87,70
264,3,5:17.0,,Defensive rebound by D. Dotson,87,70
265,3,5:12.0,,Shooting foul by D. Sabonis (drawn by T. Hardaway),87,70
266,3,5:12.0,,T. Hardaway misses free throw 1 of 2,87,70
267,3,5:12.0,,Offensive rebound by Team,87,70
268,3,5:12.0,,T. Hardaway makes free throw 2 of 2,87,71
269,3,4:59.0,Turnover by D. Collison (bad pass; steal by M. Hezonja),,87,71
270,3,4:54.0,,M. Hezonja makes 2-pt layup from 1 ft (assist by D. Dotson),87,73
271,3,4:54.0,Indiana full timeout,,87,73
272,3,4:41.0,V. Oladipo misses 3-pt jump shot from 26 ft,,87,73
273,3,4:39.0,,Defensive rebound by L. Thomas,87,73
274,3,4:35.0,,Offensive foul by M. Hezonja (drawn by T. Young),87,73
275,3,4:35.0,,Turnover by M. Hezonja (offensive foul),87,73
276,3,4:14.0,D. Sabonis misses 2-pt hook shot from 9 ft,,87,73
277,3,4:12.0,,Defensive rebound by L. Thomas,87,73
278,3,3:59.0,,T. Hardaway misses 3-pt jump shot from 27 ft,87,73
279,3,3:57.0,Defensive rebound by D. Collison,,87,73
280,3,3:41.0,B. Bogdanović misses 3-pt jump shot from 23 ft,,87,73
281,3,3:39.0,,Defensive rebound by T. Hardaway,87,73
282,3,3:32.0,,L. Thomas misses 3-pt jump shot from 24 ft,87,73
283,3,3:30.0,Defensive rebound by B. Bogdanović,,87,73
284,3,3:16.0,V. Oladipo makes 2-pt jump shot from 22 ft,,89,73
285,3,2:57.0,,M. Hezonja makes 3-pt jump shot from 26 ft (assist by D. Dotson),89,76
286,3,2:35.0,Turnover by V. Oladipo (bad pass),,89,76
287,3,2:35.0,C. Joseph enters the game for B. Bogdanović,,89,76
288,3,2:18.0,,E. Mudiay makes 2-pt layup from 1 ft,89,78
289,3,2:04.0,D. Collison misses 2-pt jump shot from 19 ft,,89,78
290,3,2:02.0,Offensive rebound by T. Young,,89,78
291,3,1:57.0,D. Collison makes 2-pt jump shot from 6 ft (assist by C. Joseph),,91,78
292,3,1:57.0,Shooting foul by L. Thomas (drawn by D. Collison),,91,78
293,3,1:57.0,T. Evans enters the game for V. Oladipo,,91,78
294,3,1:57.0,T. Leaf enters the game for T. Young,,91,78
295,3,1:57.0,D. Collison makes free throw 1 of 1,,92,78
296,3,1:45.0,,E. Mudiay misses 2-pt jump shot from 9 ft,92,78
297,3,1:43.0,Defensive rebound by D. Sabonis,,92,78
298,3,1:29.0,T. Leaf misses 3-pt jump shot from 23 ft,,92,78
299,3,1:27.0,,Defensive rebound by D. Dotson,92,78
300,3,1:13.0,,E. Mudiay makes 2-pt layup at rim,92,80
301,3,0:58.0,Shooting foul by M. Hezonja (drawn by D. Sabonis),,92,80
302,3,0:58.0,D. McDermott enters the game for D. Collison,,92,80
303,3,0:58.0,,T. Burke enters the game for T. Hardaway,92,80
304,3,0:58.0,,A. Trier enters the game for E. Mudiay,92,80
305,3,0:58.0,D. Sabonis makes free throw 1 of 2,,93,80
306,3,0:58.0,D. Sabonis makes free throw 2 of 2,,94,80
307,3,0:47.0,,Turnover by D. Dotson (bad pass),94,80
308,3,0:47.0,K. O'Quinn enters the game for D. Sabonis,,94,80
309,3,0:34.0,Offensive foul by K. O'Quinn (drawn by D. Dotson),,94,80
310,3,0:34.0,Turnover by K. O'Quinn (offensive foul),,94,80
311,3,0:25.0,,M. Hezonja misses 2-pt layup at rim,94,80
312,3,0:23.0,,Offensive rebound by L. Thomas,94,80
313,3,0:23.0,,L. Thomas makes 2-pt dunk at rim,94,82
314,3,0:04.0,C. Joseph makes 2-pt jump shot from 21 ft,,96,82
315,3,0:00.0,,T. Burke misses 2-pt layup from 2 ft,96,82
316,3,0:00.0,,Offensive rebound by Team,96,82
317,4,11:45.0,,D. Dotson misses 2-pt jump shot from 19 ft,96,82
318,4,11:43.0,Defensive rebound by T. Leaf,,96,82
319,4,11:35.0,Turnover by C. Joseph (bad pass; steal by M. Hezonja),,96,82
320,4,11:30.0,,M. Hezonja misses 2-pt layup from 2 ft,96,82
321,4,11:28.0,,Offensive rebound by N. Vonleh,96,82
322,4,11:28.0,,N. Vonleh makes 2-pt dunk at rim,96,84
323,4,11:15.0,K. O'Quinn makes 2-pt layup from 1 ft (assist by T. Leaf),,98,84
324,4,11:15.0,,Violation by Team (def goaltending),98,84
325,4,11:09.0,,Personal foul by T. Leaf (drawn by N. Vonleh),98,84
326,4,11:03.0,,T. Burke misses 2-pt jump shot from 21 ft,98,84
327,4,11:01.0,Defensive rebound by K. O'Quinn,,98,84
328,4,10:41.0,T. Evans makes 3-pt jump shot from 24 ft (assist by K. O'Quinn),,101,84
329,4,10:24.0,,N. Vonleh misses 3-pt jump shot from 26 ft,101,84
330,4,10:22.0,Defensive rebound by T. Leaf,,101,84
331,4,10:10.0,Offensive foul by K. O'Quinn (drawn by A. Trier),,101,84
332,4,10:10.0,Turnover by K. O'Quinn (offensive foul),,101,84
333,4,9:54.0,,Turnover by N. Vonleh (bad pass; steal by T. Evans),101,84
334,4,9:49.0,Turnover by T. Evans (bad pass; steal by M. Hezonja),,101,84
335,4,9:30.0,,Shooting foul by K. O'Quinn (drawn by D. Dotson),101,84
336,4,9:30.0,,D. Dotson makes free throw 1 of 2,101,85
337,4,9:30.0,,D. Dotson makes free throw 2 of 2,101,86
338,4,9:17.0,D. McDermott misses 2-pt layup from 6 ft,,101,86
339,4,9:15.0,,Defensive rebound by M. Hezonja,101,86
340,4,8:59.0,,Turnover by (5 sec),101,86
341,4,8:41.0,T. Evans makes 2-pt hook shot from 6 ft (assist by T. Leaf),,103,86
342,4,8:31.0,,T. Burke makes 2-pt layup at rim,103,88
343,4,8:17.0,T. Evans misses 2-pt jump shot from 23 ft,,103,88
344,4,8:15.0,Offensive rebound by T. Leaf,,103,88
345,4,8:11.0,K. O'Quinn makes 2-pt layup from 2 ft,,105,88
346,4,7:56.0,,Turnover by N. Vonleh (offensive foul),105,88
347,4,7:56.0,,Offensive foul by N. Vonleh (drawn by T. Leaf),105,88
348,4,7:56.0,,E. Mudiay enters the game for A. Trier,105,88
349,4,7:41.0,Personal foul by N. Vonleh (drawn by K. O'Quinn),,105,88
350,4,7:41.0,,L. Thomas enters the game for N. Vonleh,105,88
351,4,7:36.0,K. O'Quinn misses 2-pt jump shot from 22 ft,,105,88
352,4,7:34.0,,Defensive rebound by L. Thomas,105,88
353,4,7:25.0,,D. Dotson misses 3-pt jump shot from 25 ft,105,88
354,4,7:23.0,Defensive rebound by T. Evans,,105,88
355,4,7:15.0,T. Evans misses 2-pt layup from 1 ft,,105,88
356,4,7:13.0,,Defensive rebound by L. Thomas,105,88
357,4,7:06.0,,E. Mudiay misses 2-pt jump shot from 8 ft,105,88
358,4,7:04.0,Defensive rebound by K. O'Quinn,,105,88
359,4,7:04.0,Indiana full timeout,,105,88
360,4,7:04.0,T. Young enters the game for T. Leaf,,105,88
361,4,7:04.0,,T. Hardaway enters the game for D. Dotson,105,88
362,4,6:50.0,D. McDermott misses 2-pt layup from 1 ft,,105,88
363,4,6:48.0,,Defensive rebound by T. Hardaway,105,88
364,4,6:38.0,,T. Burke makes 2-pt layup from 2 ft,105,90
365,4,6:28.0,C. Joseph makes 2-pt jump shot from 20 ft,,107,90
366,4,6:13.0,,T. Burke misses 3-pt jump shot from 25 ft,107,90
367,4,6:11.0,Defensive rebound by K. O'Quinn,,107,90
368,4,6:03.0,Personal foul by T. Hardaway (drawn by T. Young),,107,90
369,4,6:03.0,V. Oladipo enters the game for D. McDermott,,107,90
370,4,6:03.0,D. Sabonis enters the game for K. O'Quinn,,107,90
371,4,6:03.0,,K. Knox enters the game for T. Hardaway,107,90
372,4,5:51.0,T. Evans misses 2-pt layup from 3 ft,,107,90
373,4,5:49.0,Offensive rebound by D. Sabonis,,107,90
374,4,5:49.0,Shooting foul by M. Hezonja (drawn by D. Sabonis),,107,90
375,4,5:49.0,D. Sabonis makes free throw 1 of 2,,108,90
376,4,5:49.0,D. Sabonis makes free throw 2 of 2,,109,90
377,4,5:39.0,,L. Thomas misses 2-pt jump shot from 8 ft,109,90
378,4,5:37.0,,Offensive rebound by Team,109,90
