,QUARTER,TIME_REMAINING,DENVER_ACTION,PHOENIX_ACTION,DENVER_SCORE,PHOENIX_SCORE
52,1,5:52.0,N. Jokić makes 2-pt jump shot from 18 ft (assist by J. Murray),,10,12
53,1,5:31.0,,Turnover by J. Jackson (bad pass; steal by J. Murray),10,12
54,1,5:26.0,Turnover by J. Murray (lost ball; steal by D. Melton),,10,12
55,1,5:20.0,,T. Warren makes 2-pt layup from 1 ft (assist by D. Melton),10,14
56,1,5:08.0,J. Murray makes 2-pt jump shot from 9 ft (assist by N. Jokić),,12,14
57,1,4:53.0,,M. Bridges misses 2-pt layup from 2 ft,12,14
58,1,4:53.0,Defensive rebound by N. Jokić,,12,14
59,1,4:45.0,Shooting foul by T. Warren (drawn by P. Millsap),,12,14
60,1,4:45.0,P. Millsap misses free throw 1 of 2,,12,14
61,1,4:45.0,Offensive rebound by Team,,12,14
62,1,4:45.0,M. Morris enters the game for J. Murray,,12,14
63,1,4:45.0,,R. Holmes enters the game for D. Ayton,12,14
64,1,4:45.0,,K. Oubre enters the game for J. Jackson,12,14
65,1,4:45.0,P. Millsap makes free throw 2 of 2,,13,14
66,1,4:26.0,,M. Bridges makes 2-pt layup at rim (assist by T. Warren),13,16
67,1,4:07.0,N. Jokić makes 2-pt hook shot from 4 ft,,15,16
68,1,4:00.0,,R. Holmes misses 2-pt hook shot from 9 ft,15,16
69,1,3:58.0,Defensive rebound by N. Jokić,,15,16
70,1,3:53.0,Turnover by N. Jokić (bad pass; steal by M. Bridges),,15,16
71,1,3:48.0,,K. Oubre misses 3-pt jump shot from 25 ft,15,16
72,1,3:45.0,,Offensive rebound by T. Warren,15,16
73,1,3:44.0,,T. Warren makes 2-pt jump shot from 2 ft,15,18
74,1,3:44.0,Denver full timeout,,15,18
75,1,3:44.0,W. Barton enters the game for T. Craig,,15,18
76,1,3:44.0,J. Hernangómez enters the game for N. Jokić,,15,18
77,1,3:44.0,M. Plumlee enters the game for P. Millsap,,15,18
78,1,3:24.0,M. Plumlee misses 2-pt jump shot from 13 ft,,15,18
79,1,3:21.0,,Defensive rebound by D. Melton,15,18
80,1,3:07.0,,K. Oubre misses 2-pt layup from 6 ft,15,18
81,1,3:05.0,,Offensive rebound by R. Holmes,15,18
82,1,3:05.0,,R. Holmes misses 2-pt layup from 1 ft,15,18
83,1,3:04.0,Defensive rebound by M. Morris,,15,18
84,1,2:47.0,Shooting foul by M. Bridges (drawn by M. Plumlee),,15,18
85,1,2:47.0,M. Plumlee makes free throw 1 of 2,,16,18
86,1,2:47.0,M. Plumlee makes free throw 2 of 2,,17,18
87,1,2:24.0,,Turnover by D. Melton (lost ball; steal by M. Morris),17,18
88,1,2:21.0,Shooting foul by T. Warren (drawn by J. Hernangómez),,17,18
89,1,2:21.0,J. Hernangómez makes free throw 1 of 2,,18,18
90,1,2:21.0,J. Murray enters the game for M. Beasley,,18,18
91,1,2:21.0,,Q. Acy enters the game for D. Melton,18,18
92,1,2:21.0,,E. Okobo enters the game for T. Warren,18,18
93,1,2:21.0,J. Hernangómez misses free throw 2 of 2,,18,18
94,1,2:18.0,,Defensive rebound by R. Holmes,18,18
95,1,2:09.0,,K. Oubre makes 2-pt layup at rim (assist by M. Bridges),18,20
96,1,1:48.0,J. Murray makes 2-pt jump shot from 12 ft (assist by M. Plumlee),,20,20
97,1,1:37.0,,Personal foul by W. Barton (drawn by M. Bridges),20,20
98,1,1:25.0,,R. Holmes makes 2-pt layup from 1 ft (assist by E. Okobo),20,22
99,1,1:16.0,W. Barton misses 3-pt jump shot from 25 ft,,20,22
100,1,1:13.0,,Defensive rebound by E. Okobo,20,22
101,1,1:10.0,,Personal foul by J. Murray (drawn by R. Holmes),20,22
102,1,1:10.0,,R. Holmes makes free throw 1 of 2,20,23
103,1,1:10.0,,T. Daniels enters the game for M. Bridges,20,23
104,1,1:10.0,,R. Holmes makes free throw 2 of 2,20,24
105,1,1:01.0,W. Barton misses 2-pt jump shot from 16 ft,,20,24
106,1,0:58.0,,Defensive rebound by K. Oubre,20,24
107,1,0:55.0,,T. Daniels makes 3-pt jump shot from 26 ft (assist by E. Okobo),20,27
108,1,0:49.0,Turnover by W. Barton (out of bounds lost ball),,20,27
109,1,0:33.0,,K. Oubre makes 3-pt jump shot from 25 ft (assist by E. Okobo),20,30
110,1,0:14.0,W. Barton makes 3-pt jump shot from 23 ft (assist by M. Morris),,23,30
111,1,0:03.0,,Personal foul by M. Morris (drawn by Q. Acy),23,30
112,1,0:03.0,,Q. Acy makes free throw 1 of 2,23,31
113,1,0:03.0,,Q. Acy misses free throw 2 of 2,23,31
114,1,0:01.0,Defensive rebound by J. Hernangómez,,23,31
115,2,11:41.0,Offensive foul by J. Murray (drawn by Q. Acy),,23,31
116,2,11:41.0,Turnover by J. Murray (offensive foul),,23,31
117,2,11:28.0,,R. Holmes makes 2-pt layup from 2 ft (assist by K. Oubre),23,33
118,2,11:28.0,,Shooting foul by M. Plumlee (drawn by R. Holmes),23,33
119,2,11:28.0,,R. Holmes misses free throw 1 of 1,23,33
120,2,11:26.0,Defensive rebound by W. Barton,,23,33
121,2,11:19.0,M. Morris makes 3-pt jump shot from 23 ft (assist by W. Barton),,26,33
122,2,11:06.0,,Shooting foul by M. Plumlee (drawn by K. Oubre),26,33
123,2,11:06.0,,K. Oubre makes free throw 1 of 2,26,34
124,2,11:06.0,M. Beasley enters the game for J. Murray,,26,34
125,2,11:06.0,,D. Ayton enters the game for R. Holmes,26,34
126,2,11:06.0,,K. Oubre makes free throw 2 of 2,26,35
127,2,10:57.0,Personal foul by T. Daniels (drawn by M. Plumlee),,26,35
128,2,10:51.0,J. Hernangómez misses 3-pt jump shot from 23 ft,,26,35
129,2,10:48.0,,Defensive rebound by E. Okobo,26,35
130,2,10:42.0,,K. Oubre misses 3-pt jump shot from 25 ft,26,35
131,2,10:41.0,Defensive rebound by Team,,26,35
132,2,10:25.0,M. Beasley misses 2-pt jump shot from 10 ft,,26,35
133,2,10:23.0,,Defensive rebound by K. Oubre,26,35
134,2,10:19.0,,D. Ayton makes 2-pt dunk at rim (assist by K. Oubre),26,37
135,2,10:19.0,Denver full timeout,,26,37
136,2,10:19.0,,J. Jackson enters the game for Q. Acy,26,37
137,2,10:06.0,J. Hernangómez misses 3-pt jump shot from 24 ft,,26,37
138,2,10:03.0,,Defensive rebound by K. Oubre,26,37
139,2,9:51.0,,T. Daniels misses 3-pt jump shot from 27 ft,26,37
140,2,9:48.0,Defensive rebound by W. Barton,,26,37
141,2,9:41.0,Turnover by M. Beasley (lost ball; steal by E. Okobo),,26,37
142,2,9:38.0,,Shooting foul by W. Barton (drawn by E. Okobo),26,37
143,2,9:38.0,,E. Okobo makes free throw 1 of 2,26,38
144,2,9:38.0,,E. Okobo makes free throw 2 of 2,26,39
145,2,9:22.0,M. Plumlee makes 2-pt layup from 1 ft (assist by W. Barton),,28,39
146,2,9:03.0,,D. Ayton misses 2-pt hook shot from 5 ft,28,39
147,2,9:00.0,,Offensive rebound by K. Oubre,28,39
148,2,9:00.0,,K. Oubre makes 2-pt dunk from 1 ft,28,41
149,2,8:50.0,M. Beasley makes 3-pt jump shot from 26 ft (assist by M. Morris),,31,41
150,2,8:30.0,,D. Ayton misses 2-pt layup from 1 ft (block by M. Plumlee),31,41
151,2,8:27.0,,Offensive rebound by D. Ayton,31,41
152,2,8:25.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by E. Okobo),31,44
153,2,8:09.0,W. Barton makes 2-pt jump shot from 14 ft,,33,44
154,2,7:51.0,,J. Jackson makes 2-pt jump shot from 17 ft (assist by E. Okobo),33,46
155,2,7:35.0,M. Morris misses 3-pt jump shot from 26 ft,,33,46
156,2,7:32.0,,Defensive rebound by D. Ayton,33,46
157,2,7:23.0,,J. Jackson makes 2-pt layup at rim,33,48
158,2,7:23.0,Denver full timeout,,33,48
159,2,7:23.0,T. Craig enters the game for W. Barton,,33,48
160,2,7:23.0,N. Jokić enters the game for J. Hernangómez,,33,48
161,2,7:23.0,P. Millsap enters the game for M. Morris,,33,48
162,2,7:23.0,J. Murray enters the game for M. Plumlee,,33,48
163,2,7:05.0,P. Millsap misses 2-pt layup from 1 ft (block by K. Oubre),,33,48
164,2,7:05.0,,Defensive rebound by Team,33,48
165,2,6:45.0,,D. Ayton misses 2-pt hook shot from 7 ft,33,48
166,2,6:43.0,Defensive rebound by N. Jokić,,33,48
167,2,6:35.0,M. Beasley makes 2-pt layup from 2 ft (assist by N. Jokić),,35,48
168,2,6:22.0,,Turnover by E. Okobo (bad pass; steal by J. Murray),35,48
169,2,6:19.0,M. Beasley makes 2-pt dunk from 1 ft,,37,48
170,2,6:19.0,,Phoenix full timeout,37,48
171,2,6:19.0,,M. Bridges enters the game for T. Daniels,37,48
172,2,6:19.0,,D. Melton enters the game for E. Okobo,37,48
173,2,6:19.0,,T. Warren enters the game for K. Oubre,37,48
174,2,6:03.0,,Shooting foul by T. Craig (drawn by J. Jackson),37,48
175,2,6:03.0,,J. Jackson makes free throw 1 of 2,37,49
176,2,6:03.0,,J. Jackson makes free throw 2 of 2,37,50
177,2,5:44.0,P. Millsap misses 2-pt layup from 2 ft (block by J. Jackson),,37,50
178,2,5:41.0,,Defensive rebound by D. Ayton,37,50
179,2,5:34.0,,D. Ayton makes 2-pt dunk from 1 ft,37,52
180,2,5:08.0,Turnover by Team (shot clock),,37,52
181,2,4:51.0,,J. Jackson misses 3-pt jump shot from 25 ft,37,52
182,2,4:49.0,Defensive rebound by P. Millsap,,37,52
183,2,4:41.0,P. Millsap makes 2-pt layup at rim (assist by N. Jokić),,39,52
184,2,4:41.0,Shooting foul by D. Melton (drawn by P. Millsap),,39,52
185,2,4:41.0,,K. Oubre enters the game for J. Jackson,39,52
186,2,4:41.0,P. Millsap misses free throw 1 of 1,,39,52
187,2,4:40.0,Offensive rebound by Team,,39,52
188,2,4:38.0,M. Beasley misses 3-pt jump shot from 25 ft,,39,52
189,2,4:36.0,,Defensive rebound by Team,39,52
190,2,4:18.0,,D. Melton misses 2-pt jump shot from 11 ft,39,52
191,2,4:14.0,Defensive rebound by N. Jokić,,39,52
192,2,4:09.0,P. Millsap misses 3-pt jump shot from 25 ft,,39,52
193,2,4:05.0,,Defensive rebound by K. Oubre,39,52
194,2,3:55.0,,K. Oubre makes 3-pt jump shot from 26 ft (assist by T. Warren),39,55
195,2,3:35.0,Offensive rebound by Team,,39,55
196,2,3:35.0,J. Murray misses 2-pt layup from 2 ft (block by M. Bridges),,39,55
197,2,3:35.0,,R. Holmes enters the game for D. Ayton,39,55
198,2,3:31.0,N. Jokić misses 2-pt layup from 6 ft,,39,55
199,2,3:29.0,Offensive rebound by J. Murray,,39,55
200,2,3:28.0,J. Murray misses 3-pt jump shot from 32 ft,,39,55
201,2,3:28.0,Offensive rebound by Team,,39,55
202,2,3:28.0,Turnover by Team (shot clock),,39,55
203,2,3:13.0,,Turnover by K. Oubre (bad pass; steal by P. Millsap),39,55
204,2,3:08.0,M. Beasley makes 2-pt dunk from 1 ft (assist by J. Murray),,41,55
205,2,2:44.0,,R. Holmes misses 2-pt layup from 1 ft,41,55
206,2,2:42.0,Defensive rebound by P. Millsap,,41,55
207,2,2:41.0,Personal foul by D. Melton (drawn by N. Jokić),,41,55
208,2,2:27.0,J. Murray misses 2-pt layup from 1 ft,,41,55
209,2,2:24.0,Offensive rebound by J. Murray,,41,55
210,2,2:24.0,J. Murray misses 2-pt layup at rim,,41,55
211,2,2:23.0,,Defensive rebound by R. Holmes,41,55
212,2,2:10.0,,K. Oubre misses 2-pt jump shot at rim,41,55
213,2,2:10.0,Defensive rebound by N. Jokić,,41,55
214,2,2:10.0,Personal foul by R. Holmes (drawn by N. Jokić),,41,55
215,2,2:01.0,Personal foul by M. Bridges (drawn by N. Jokić),,41,55
216,2,2:01.0,N. Jokić makes free throw 1 of 2,,42,55
217,2,2:01.0,N. Jokić makes free throw 2 of 2,,43,55
218,2,1:40.0,,T. Warren misses 2-pt jump shot from 9 ft,43,55
219,2,1:38.0,Defensive rebound by J. Murray,,43,55
220,2,1:31.0,J. Murray makes 3-pt jump shot from 26 ft (assist by P. Millsap),,46,55
221,2,1:11.0,,R. Holmes makes 2-pt jump shot from 11 ft (assist by D. Melton),46,57
222,2,0:54.0,J. Murray misses 2-pt jump shot from 22 ft,,46,57
223,2,0:52.0,,Defensive rebound by R. Holmes,46,57
224,2,0:35.0,,Shooting foul by T. Craig (drawn by K. Oubre),46,57
225,2,0:35.0,,K. Oubre misses free throw 1 of 2,46,57
226,2,0:35.0,,Offensive rebound by Team,46,57
227,2,0:35.0,J. Hernangómez enters the game for T. Craig,,46,57
228,2,0:35.0,,K. Oubre makes free throw 2 of 2,46,58
229,2,0:25.0,Personal foul by R. Holmes (drawn by N. Jokić),,46,58
230,2,0:25.0,N. Jokić makes free throw 1 of 2,,47,58
231,2,0:25.0,B. Goodwin enters the game for J. Hernangómez,,47,58
232,2,0:25.0,M. Morris enters the game for J. Murray,,47,58
233,2,0:25.0,N. Jokić misses free throw 2 of 2,,47,58
234,2,0:23.0,,Defensive rebound by T. Warren,47,58
235,2,0:02.0,,R. Holmes makes 2-pt hook shot from 7 ft (assist by D. Melton),47,60
236,2,0:00.0,N. Jokić misses 3-pt jump shot from 31 ft,,47,60
237,2,0:00.0,Offensive rebound by Team,,47,60
238,3,11:52.0,N. Jokić makes 2-pt jump shot from 19 ft (assist by M. Beasley),,49,60
239,3,11:36.0,,T. Warren misses 3-pt jump shot from 23 ft,49,60
240,3,11:33.0,Defensive rebound by T. Craig,,49,60
241,3,11:31.0,Turnover by T. Craig (bad pass; steal by D. Melton),,49,60
242,3,11:24.0,,D. Ayton makes 2-pt hook shot from 3 ft (assist by J. Jackson),49,62
243,3,11:07.0,Turnover by M. Beasley (bad pass; steal by D. Melton),,49,62
244,3,11:05.0,,D. Melton misses 2-pt layup from 1 ft,49,62
245,3,11:04.0,,Offensive rebound by J. Jackson,49,62
246,3,11:04.0,,J. Jackson misses 2-pt layup from 1 ft,49,62
247,3,11:03.0,,Offensive rebound by D. Melton,49,62
248,3,11:00.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by D. Melton),49,64
249,3,11:00.0,Denver full timeout,,49,64
250,3,10:47.0,J. Murray misses 3-pt jump shot from 25 ft,,49,64
251,3,10:43.0,,Defensive rebound by D. Ayton,49,64
252,3,10:21.0,,D. Ayton misses 2-pt jump shot from 17 ft,49,64
253,3,10:18.0,Defensive rebound by J. Murray,,49,64
254,3,9:56.0,J. Murray misses 2-pt jump shot from 16 ft (block by D. Ayton),,49,64
255,3,9:52.0,,Defensive rebound by M. Bridges,49,64
256,3,9:50.0,,Shooting foul by M. Beasley (drawn by D. Ayton),49,64
257,3,9:50.0,,D. Ayton misses free throw 1 of 2,49,64
258,3,9:50.0,,Offensive rebound by Team,49,64
259,3,9:50.0,,D. Ayton misses free throw 2 of 2,49,64
260,3,9:47.0,Defensive rebound by P. Millsap,,49,64
261,3,9:34.0,P. Millsap misses 2-pt layup from 1 ft,,49,64
262,3,9:32.0,,Defensive rebound by D. Ayton,49,64
263,3,9:16.0,,D. Ayton makes 2-pt jump shot from 14 ft (assist by J. Jackson),49,66
264,3,9:05.0,Shooting foul by D. Melton (drawn by J. Murray),,49,66
265,3,9:05.0,J. Murray misses free throw 1 of 2,,49,66
266,3,9:05.0,Offensive rebound by Team,,49,66
267,3,9:05.0,J. Murray makes free throw 2 of 2,,50,66
268,3,8:54.0,,J. Jackson makes 2-pt layup from 2 ft (assist by M. Bridges),50,68
269,3,8:38.0,M. Beasley misses 3-pt jump shot from 23 ft,,50,68
270,3,8:35.0,,Defensive rebound by D. Ayton,50,68
271,3,8:24.0,,D. Ayton misses 2-pt jump shot from 10 ft,50,68
272,3,8:22.0,Defensive rebound by T. Craig,,50,68
273,3,8:17.0,M. Beasley makes 3-pt jump shot from 25 ft (assist by T. Craig),,53,68
274,3,7:53.0,,D. Melton misses 3-pt jump shot from 25 ft,53,68
275,3,7:49.0,Defensive rebound by T. Craig,,53,68
276,3,7:40.0,J. Murray misses 2-pt jump shot from 11 ft,,53,68
277,3,7:39.0,Offensive rebound by P. Millsap,,53,68
278,3,7:38.0,P. Millsap misses 2-pt layup from 1 ft,,53,68
279,3,7:36.0,Offensive rebound by P. Millsap,,53,68
280,3,7:36.0,P. Millsap makes 2-pt layup from 1 ft,,55,68
281,3,7:36.0,,Phoenix full timeout,55,68
282,3,7:36.0,M. Morris enters the game for T. Craig,,55,68
283,3,7:36.0,,R. Holmes enters the game for D. Ayton,55,68
284,3,7:36.0,,K. Oubre enters the game for M. Bridges,55,68
285,3,7:22.0,,J. Jackson makes 3-pt jump shot from 25 ft (assist by D. Melton),55,71
286,3,6:59.0,Personal foul by J. Jackson (drawn by P. Millsap),,55,71
287,3,6:51.0,M. Morris misses 2-pt jump shot from 13 ft,,55,71
288,3,6:49.0,Offensive rebound by M. Morris,,55,71
289,3,6:45.0,M. Morris makes 2-pt jump shot from 18 ft (assist by N. Jokić),,57,71
290,3,6:20.0,,J. Jackson misses 3-pt jump shot from 26 ft,57,71
291,3,6:18.0,,Offensive rebound by R. Holmes,57,71
292,3,6:07.0,,T. Warren misses 2-pt jump shot from 14 ft,57,71
293,3,6:05.0,Defensive rebound by Team,,57,71
294,3,6:05.0,,Loose ball foul by R. Holmes (drawn by P. Millsap),57,71
295,3,5:53.0,M. Beasley makes 3-pt jump shot from 23 ft (assist by M. Morris),,60,71
296,3,5:37.0,,K. Oubre makes 2-pt jump shot from 11 ft,60,73
297,3,5:18.0,N. Jokić makes 2-pt hook shot from 4 ft,,62,73
298,3,4:59.0,,Turnover by J. Jackson (bad pass; steal by J. Murray),62,73
299,3,4:54.0,P. Millsap makes 2-pt dunk from 1 ft (assist by M. Morris),,64,73
300,3,4:29.0,,T. Warren misses 3-pt jump shot from 27 ft,64,73
301,3,4:27.0,Defensive rebound by J. Murray,,64,73
302,3,4:20.0,Turnover by N. Jokić (bad pass; steal by T. Warren),,64,73
303,3,4:18.0,,Personal take foul by M. Morris (drawn by D. Melton),64,73
304,3,4:18.0,W. Barton enters the game for J. Murray,,64,73
305,3,4:18.0,,Q. Acy enters the game for J. Jackson,64,73
306,3,4:18.0,,T. Daniels enters the game for D. Melton,64,73
307,3,4:18.0,,E. Okobo enters the game for T. Warren,64,73
308,3,4:12.0,,K. Oubre misses 2-pt jump shot from 13 ft,64,73
309,3,4:10.0,,Offensive rebound by K. Oubre,64,73
310,3,4:10.0,,K. Oubre misses 2-pt layup at rim,64,73
311,3,4:10.0,,Offensive rebound by K. Oubre,64,73
312,3,4:10.0,,Turnover by K. Oubre (step out of bounds),64,73
313,3,3:58.0,P. Millsap misses 2-pt jump shot from 15 ft,,64,73
314,3,3:53.0,,Defensive rebound by K. Oubre,64,73
315,3,3:38.0,,Shooting foul by P. Millsap (drawn by E. Okobo),64,73
316,3,3:38.0,,E. Okobo misses free throw 1 of 2,64,73
317,3,3:38.0,,Offensive rebound by Team,64,73
318,3,3:38.0,,E. Okobo makes free throw 2 of 2,64,74
319,3,3:21.0,N. Jokić misses 3-pt jump shot from 26 ft,,64,74
320,3,3:18.0,Offensive rebound by P. Millsap,,64,74
321,3,3:17.0,M. Morris misses 3-pt jump shot from 25 ft,,64,74
322,3,3:13.0,,Defensive rebound by K. Oubre,64,74
323,3,3:03.0,,Turnover by Q. Acy (bad pass; steal by P. Millsap),64,74
324,3,2:57.0,Shooting foul by Q. Acy (drawn by N. Jokić),,64,74
325,3,2:57.0,N. Jokić makes free throw 1 of 2,,65,74
326,3,2:57.0,M. Plumlee enters the game for P. Millsap,,65,74
327,3,2:57.0,N. Jokić makes free throw 2 of 2,,66,74
328,3,2:41.0,,R. Holmes makes 2-pt layup from 1 ft,66,76
329,3,2:25.0,Personal foul by K. Oubre (drawn by W. Barton),,66,76
330,3,2:25.0,W. Barton misses free throw 1 of 2,,66,76
331,3,2:25.0,Offensive rebound by Team,,66,76
332,3,2:25.0,J. Hernangómez enters the game for N. Jokić,,66,76
333,3,2:25.0,,D. Ayton enters the game for R. Holmes,66,76
334,3,2:25.0,W. Barton makes free throw 2 of 2,,67,76
335,3,2:05.0,,D. Ayton misses 2-pt jump shot from 17 ft,67,76
336,3,2:02.0,Defensive rebound by M. Morris,,67,76
337,3,1:52.0,Turnover by M. Morris (bad pass; steal by K. Oubre),,67,76
338,3,1:46.0,,K. Oubre makes 2-pt layup at rim,67,78
339,3,1:30.0,M. Morris misses 2-pt jump shot from 4 ft,,67,78
340,3,1:29.0,,Defensive rebound by E. Okobo,67,78
341,3,1:26.0,,Personal foul by J. Hernangómez (drawn by D. Ayton),67,78
342,3,1:26.0,T. Craig enters the game for M. Beasley,,67,78
343,3,1:17.0,,Q. Acy misses 3-pt jump shot from 23 ft,67,78
344,3,1:13.0,Defensive rebound by W. Barton,,67,78
345,3,1:08.0,T. Craig makes 2-pt layup at rim (assist by W. Barton),,69,78
346,3,0:51.0,,K. Oubre misses 3-pt jump shot from 22 ft,69,78
347,3,0:48.0,Defensive rebound by M. Plumlee,,69,78
348,3,0:35.0,W. Barton misses 2-pt jump shot from 3 ft,,69,78
349,3,0:32.0,,Defensive rebound by K. Oubre,69,78
350,3,0:11.0,,D. Ayton misses 2-pt jump shot from 19 ft,69,78
351,3,0:10.0,,Offensive rebound by T. Daniels,69,78
352,3,0:00.0,,K. Oubre makes 3-pt jump shot from 27 ft,69,81
353,4,11:51.0,,Turnover by K. Oubre (step out of bounds),69,81
354,4,11:33.0,T. Craig misses 3-pt jump shot from 26 ft,,69,81
355,4,11:28.0,,Defensive rebound by K. Oubre,69,81
356,4,11:18.0,,E. Okobo makes 2-pt jump shot from 19 ft (assist by K. Oubre),69,83
357,4,11:08.0,Personal foul by D. Ayton (drawn by M. Plumlee),,69,83
358,4,11:03.0,W. Barton misses 3-pt jump shot from 26 ft,,69,83
359,4,11:00.0,Offensive rebound by T. Craig,,69,83
360,4,10:53.0,W. Barton misses 2-pt jump shot from 10 ft,,69,83
361,4,10:51.0,Offensive rebound by W. Barton,,69,83
362,4,10:49.0,W. Barton misses 2-pt layup from 2 ft (block by D. Ayton),,69,83
363,4,10:48.0,,Defensive rebound by T. Warren,69,83
364,4,10:48.0,,J. Jackson enters the game for K. Oubre,69,83
365,4,10:29.0,,E. Okobo misses 2-pt layup from 2 ft (block by M. Plumlee),69,83
366,4,10:26.0,,Offensive rebound by D. Ayton,69,83
367,4,10:25.0,,J. Jackson misses 3-pt jump shot from 26 ft,69,83
368,4,10:21.0,Defensive rebound by M. Plumlee,,69,83
369,4,10:14.0,M. Morris misses 2-pt jump shot from 20 ft,,69,83
370,4,10:13.0,Offensive rebound by Team,,69,83
371,4,10:07.0,M. Morris makes 2-pt jump shot from 3 ft (assist by M. Plumlee),,71,83
372,4,9:50.0,,D. Ayton makes 2-pt dunk from 1 ft (assist by J. Jackson),71,85
373,4,9:50.0,,Shooting foul by T. Craig (drawn by D. Ayton),71,85
374,4,9:50.0,,D. Ayton makes free throw 1 of 1,71,86
375,4,9:29.0,M. Plumlee makes 2-pt hook shot from 7 ft (assist by T. Craig),,73,86
376,4,9:10.0,,E. Okobo misses 2-pt layup from 2 ft (block by M. Plumlee),73,86
377,4,9:10.0,Defensive rebound by Team,,73,86
378,4,9:00.0,W. Barton misses 2-pt jump shot from 8 ft,,73,86
379,4,8:58.0,,Defensive rebound by D. Ayton,73,86
380,4,8:52.0,,T. Daniels misses 3-pt jump shot from 27 ft,73,86
381,4,8:48.0,Defensive rebound by W. Barton,,73,86
382,4,8:45.0,W. Barton misses 2-pt layup from 1 ft (block by E. Okobo),,73,86
383,4,8:45.0,,Defensive rebound by Team,73,86
384,4,8:45.0,,Phoenix full timeout,73,86
385,4,8:45.0,M. Beasley enters the game for W. Barton,,73,86
