,QUARTER,TIME_REMAINING,MILWAUKEE_ACTION,CHICAGO_ACTION,MILWAUKEE_SCORE,CHICAGO_SCORE
46,1,6:04.0,,Z. LaVine makes 2-pt dunk at rim (assist by R. Arcidiacono),9,14
47,1,5:50.0,P. Connaughton misses 2-pt layup from 2 ft (block by R. Lopez),,9,14
48,1,5:47.0,,Defensive rebound by L. Markkanen,9,14
49,1,5:41.0,,L. Markkanen makes 3-pt jump shot from 27 ft (assist by R. Arcidiacono),9,17
50,1,5:23.0,N. Mirotić misses 3-pt jump shot from 24 ft,,9,17
51,1,5:21.0,,Defensive rebound by R. Arcidiacono,9,17
52,1,5:11.0,,Z. LaVine misses 2-pt layup from 1 ft,9,17
53,1,5:07.0,,Offensive rebound by L. Markkanen,9,17
54,1,5:07.0,,L. Markkanen makes 2-pt layup from 1 ft,9,19
55,1,4:57.0,Shooting foul by T. Luwawu-Cabarrot (drawn by E. Bledsoe),,9,19
56,1,4:57.0,E. Bledsoe makes free throw 1 of 2,,10,19
57,1,4:57.0,E. Bledsoe misses free throw 2 of 2,,10,19
58,1,4:55.0,,Defensive rebound by R. Arcidiacono,10,19
59,1,4:49.0,,Shooting foul by E. Bledsoe (drawn by R. Arcidiacono),10,19
60,1,4:49.0,,R. Arcidiacono makes free throw 1 of 2,10,20
61,1,4:49.0,I. Canaan enters the game for E. Bledsoe,,10,20
62,1,4:49.0,,R. Arcidiacono makes free throw 2 of 2,10,21
63,1,4:32.0,K. Middleton misses 2-pt jump shot from 8 ft,,10,21
64,1,4:29.0,,Defensive rebound by T. Luwawu-Cabarrot,10,21
65,1,4:21.0,,L. Markkanen misses 3-pt jump shot from 26 ft,10,21
66,1,4:18.0,,Offensive rebound by R. Lopez,10,21
67,1,4:07.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by R. Arcidiacono),10,23
68,1,3:53.0,I. Canaan makes 3-pt jump shot from 25 ft (assist by P. Connaughton),,13,23
69,1,3:52.0,,Chicago full timeout,13,23
70,1,3:40.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by Z. LaVine),13,26
71,1,3:22.0,Shooting foul by R. Lopez (drawn by B. Lopez),,13,26
72,1,3:22.0,B. Lopez makes free throw 1 of 2,,14,26
73,1,3:22.0,T. Snell enters the game for K. Middleton,,14,26
74,1,3:22.0,B. Lopez makes free throw 2 of 2,,15,26
75,1,3:07.0,,R. Lopez makes 2-pt hook shot from 1 ft (assist by L. Markkanen),15,28
76,1,3:07.0,,Shooting foul by N. Mirotić (drawn by R. Lopez),15,28
77,1,3:07.0,D. Wilson enters the game for B. Lopez,,15,28
78,1,3:07.0,,R. Lopez misses free throw 1 of 1,15,28
79,1,3:06.0,Defensive rebound by Team,,15,28
80,1,3:06.0,,W. Selden enters the game for R. Lopez,15,28
81,1,2:58.0,Personal foul by R. Arcidiacono (drawn by N. Mirotić),,15,28
82,1,2:58.0,M. Brogdon enters the game for P. Connaughton,,15,28
83,1,2:51.0,D. Wilson makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,18,28
84,1,2:31.0,,L. Markkanen makes 2-pt jump shot from 6 ft (assist by Z. LaVine),18,30
85,1,2:11.0,M. Brogdon misses 2-pt jump shot from 23 ft,,18,30
86,1,2:08.0,,Defensive rebound by Z. LaVine,18,30
87,1,2:02.0,,L. Markkanen makes 2-pt layup from 1 ft (assist by Z. LaVine),18,32
88,1,1:49.0,T. Snell misses 3-pt jump shot from 24 ft,,18,32
89,1,1:46.0,,Defensive rebound by W. Selden,18,32
90,1,1:44.0,,Offensive foul by T. Luwawu-Cabarrot (drawn by I. Canaan),18,32
91,1,1:44.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),18,32
92,1,1:26.0,M. Brogdon makes 2-pt layup from 1 ft,,20,32
93,1,1:14.0,,L. Markkanen misses 3-pt jump shot from 25 ft,20,32
94,1,1:10.0,Defensive rebound by T. Snell,,20,32
95,1,1:04.0,M. Brogdon makes 2-pt layup from 2 ft,,22,32
96,1,0:53.0,,R. Arcidiacono makes 2-pt jump shot from 10 ft,22,34
97,1,0:42.0,M. Brogdon misses 2-pt jump shot from 6 ft (block by Z. LaVine),,22,34
98,1,0:39.0,,Defensive rebound by Z. LaVine,22,34
99,1,0:38.0,,T. Luwawu-Cabarrot makes 2-pt layup from 1 ft (assist by Z. LaVine),22,36
100,1,0:22.0,I. Canaan makes 3-pt jump shot from 26 ft,,25,36
101,1,0:04.0,,Z. LaVine makes 2-pt layup from 2 ft,25,38
102,1,0:00.0,N. Mirotić misses 3-pt jump shot from 26 ft,,25,38
103,1,0:00.0,Offensive rebound by Team,,25,38
104,2,11:39.0,,A. Blakeney misses 2-pt jump shot from 6 ft,25,38
105,2,11:36.0,Defensive rebound by T. Snell,,25,38
106,2,11:31.0,T. Snell misses 3-pt jump shot from 27 ft,,25,38
107,2,11:27.0,Offensive rebound by D. Wilson,,25,38
108,2,11:23.0,M. Brogdon makes 2-pt layup from 2 ft (assist by T. Snell),,27,38
109,2,11:08.0,,W. Selden misses 2-pt jump shot from 14 ft,27,38
110,2,11:02.0,Defensive rebound by I. Canaan,,27,38
111,2,10:56.0,Shooting foul by S. Harrison (drawn by M. Brogdon),,27,38
112,2,10:56.0,M. Brogdon makes free throw 1 of 2,,28,38
113,2,10:56.0,P. Connaughton enters the game for I. Canaan,,28,38
114,2,10:56.0,M. Brogdon makes free throw 2 of 2,,29,38
115,2,10:46.0,,C. Felício misses 2-pt jump shot from 6 ft,29,38
116,2,10:43.0,Defensive rebound by D. Wilson,,29,38
117,2,10:40.0,P. Connaughton misses 3-pt jump shot from 26 ft,,29,38
118,2,10:36.0,,Defensive rebound by Team,29,38
119,2,10:24.0,,W. Selden makes 2-pt jump shot from 7 ft (assist by S. Harrison),29,40
120,2,10:08.0,E. İlyasova makes 3-pt jump shot from 25 ft (assist by M. Brogdon),,32,40
121,2,9:51.0,,C. Felício misses 2-pt layup from 3 ft,32,40
122,2,9:50.0,Defensive rebound by Team,,32,40
123,2,9:39.0,Shooting foul by C. Felício (drawn by M. Brogdon),,32,40
124,2,9:39.0,M. Brogdon makes free throw 1 of 2,,33,40
125,2,9:39.0,M. Brogdon makes free throw 2 of 2,,34,40
126,2,9:29.0,,W. Selden misses 2-pt jump shot from 19 ft,34,40
127,2,9:24.0,Defensive rebound by E. İlyasova,,34,40
128,2,9:18.0,M. Brogdon misses 3-pt jump shot from 26 ft,,34,40
129,2,9:15.0,,Defensive rebound by A. Blakeney,34,40
130,2,9:10.0,,Offensive foul by T. Luwawu-Cabarrot (drawn by D. Wilson),34,40
131,2,9:10.0,,Turnover by T. Luwawu-Cabarrot (offensive foul),34,40
132,2,9:10.0,,Z. LaVine enters the game for T. Luwawu-Cabarrot,34,40
133,2,8:50.0,M. Brogdon misses 2-pt jump shot from 18 ft,,34,40
134,2,8:47.0,,Defensive rebound by C. Felício,34,40
135,2,8:41.0,,A. Blakeney misses 3-pt jump shot from 23 ft,34,40
136,2,8:38.0,Defensive rebound by D. Wilson,,34,40
137,2,8:20.0,D. Wilson makes 2-pt jump shot from 5 ft (assist by T. Snell),,36,40
138,2,8:01.0,,Z. LaVine misses 2-pt jump shot from 13 ft,36,40
139,2,7:59.0,Defensive rebound by E. İlyasova,,36,40
140,2,7:51.0,M. Brogdon makes 3-pt jump shot from 25 ft,,39,40
141,2,7:51.0,,Chicago full timeout,39,40
142,2,7:51.0,E. Bledsoe enters the game for M. Brogdon,,39,40
143,2,7:51.0,,R. Lopez enters the game for C. Felício,39,40
144,2,7:33.0,,Turnover by R. Lopez (3 sec),39,40
145,2,7:20.0,E. İlyasova makes 2-pt jump shot from 4 ft (assist by P. Connaughton),,41,40
146,2,7:04.0,,Turnover by W. Selden (bad pass; steal by T. Snell),41,40
147,2,6:57.0,E. İlyasova misses 3-pt jump shot from 26 ft,,41,40
148,2,6:54.0,Offensive rebound by D. Wilson,,41,40
149,2,6:46.0,P. Connaughton misses 3-pt jump shot from 26 ft,,41,40
150,2,6:42.0,,Defensive rebound by Z. LaVine,41,40
151,2,6:33.0,,W. Selden makes 3-pt jump shot from 26 ft (assist by Z. LaVine),41,43
152,2,6:16.0,E. İlyasova misses 3-pt jump shot from 23 ft,,41,43
153,2,6:13.0,,Defensive rebound by S. Harrison,41,43
154,2,6:04.0,,R. Lopez misses 2-pt jump shot from 20 ft,41,43
155,2,6:00.0,Defensive rebound by P. Connaughton,,41,43
156,2,5:55.0,P. Connaughton makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,44,43
157,2,5:31.0,,R. Lopez makes 2-pt hook shot from 5 ft (assist by Z. LaVine),44,45
158,2,5:19.0,Personal foul by S. Harrison (drawn by E. Bledsoe),,44,45
159,2,5:19.0,B. Lopez enters the game for E. İlyasova,,44,45
160,2,5:19.0,K. Middleton enters the game for T. Snell,,44,45
161,2,5:19.0,N. Mirotić enters the game for D. Wilson,,44,45
162,2,5:19.0,,R. Arcidiacono enters the game for A. Blakeney,44,45
163,2,5:19.0,,L. Markkanen enters the game for S. Harrison,44,45
164,2,5:08.0,B. Lopez makes 2-pt dunk from 1 ft (assist by E. Bledsoe),,46,45
165,2,4:47.0,,Z. LaVine misses 2-pt layup from 1 ft,46,45
166,2,4:45.0,Defensive rebound by P. Connaughton,,46,45
167,2,4:39.0,Offensive foul by P. Connaughton (drawn by W. Selden),,46,45
168,2,4:39.0,Turnover by P. Connaughton (offensive foul),,46,45
169,2,4:29.0,,W. Selden misses 3-pt jump shot from 23 ft,46,45
170,2,4:25.0,Defensive rebound by B. Lopez,,46,45
171,2,4:16.0,B. Lopez misses 3-pt jump shot from 27 ft,,46,45
172,2,4:15.0,Offensive rebound by Team,,46,45
173,2,4:15.0,,Loose ball foul by L. Markkanen (drawn by N. Mirotić),46,45
174,2,4:07.0,Def 3 sec tech foul by Team,,46,45
175,2,4:07.0,K. Middleton makes technical free throw,,47,45
176,2,4:01.0,Personal foul by W. Selden (drawn by K. Middleton),,47,45
177,2,4:01.0,K. Middleton makes free throw 1 of 2,,48,45
178,2,4:01.0,K. Middleton makes free throw 2 of 2,,49,45
179,2,3:41.0,,L. Markkanen misses 2-pt jump shot from 16 ft,49,45
180,2,3:40.0,,Offensive rebound by Team,49,45
181,2,3:40.0,Loose ball foul by B. Lopez (drawn by R. Lopez),,49,45
182,2,3:36.0,,W. Selden misses 3-pt jump shot from 23 ft,49,45
183,2,3:28.0,,Offensive rebound by L. Markkanen,49,45
184,2,3:25.0,,R. Arcidiacono misses 3-pt jump shot from 26 ft,49,45
185,2,3:23.0,Defensive rebound by K. Middleton,,49,45
186,2,3:07.0,E. Bledsoe makes 2-pt layup from 2 ft (assist by N. Mirotić),,51,45
187,2,2:43.0,,R. Lopez misses 2-pt jump shot from 7 ft,51,45
188,2,2:41.0,,Offensive rebound by W. Selden,51,45
189,2,2:33.0,Milwaukee full timeout,,51,45
190,2,2:33.0,,S. Harrison enters the game for W. Selden,51,45
191,2,2:26.0,,Z. LaVine misses 3-pt jump shot from 35 ft,51,45
192,2,2:22.0,Defensive rebound by P. Connaughton,,51,45
193,2,2:08.0,N. Mirotić misses 3-pt jump shot from 26 ft,,51,45
194,2,2:05.0,,Defensive rebound by Z. LaVine,51,45
195,2,1:55.0,,R. Arcidiacono makes 3-pt jump shot from 25 ft (assist by L. Markkanen),51,48
196,2,1:42.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by E. Bledsoe),,54,48
197,2,1:27.0,,L. Markkanen makes 2-pt jump shot from 3 ft,54,50
198,2,1:14.0,K. Middleton makes 3-pt jump shot from 26 ft (assist by N. Mirotić),,57,50
199,2,0:55.0,,S. Harrison misses 3-pt jump shot from 25 ft,57,50
200,2,0:53.0,,Offensive rebound by L. Markkanen,57,50
201,2,0:53.0,,L. Markkanen makes 2-pt layup from 2 ft,57,52
202,2,0:43.0,Shooting foul by S. Harrison (drawn by K. Middleton),,57,52
203,2,0:43.0,K. Middleton misses free throw 1 of 2,,57,52
204,2,0:43.0,Offensive rebound by Team,,57,52
205,2,0:43.0,M. Brogdon enters the game for E. Bledsoe,,57,52
206,2,0:43.0,,W. Selden enters the game for S. Harrison,57,52
207,2,0:43.0,K. Middleton makes free throw 2 of 2,,58,52
208,2,0:36.0,,Z. LaVine misses 3-pt jump shot from 27 ft,58,52
209,2,0:35.0,Defensive rebound by N. Mirotić,,58,52
210,2,0:29.0,Shooting foul by W. Selden (drawn by K. Middleton),,58,52
211,2,0:29.0,K. Middleton makes free throw 1 of 2,,59,52
212,2,0:29.0,K. Middleton makes free throw 2 of 2,,60,52
213,2,0:13.0,,L. Markkanen makes 2-pt jump shot from 5 ft (assist by Z. LaVine),60,54
214,2,0:02.0,K. Middleton makes 3-pt jump shot from 26 ft,,63,54
215,3,11:42.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 24 ft,63,54
216,3,11:37.0,Defensive rebound by E. İlyasova,,63,54
217,3,11:32.0,B. Lopez misses 3-pt jump shot from 26 ft,,63,54
218,3,11:31.0,,Defensive rebound by Team,63,54
219,3,11:17.0,,Shooting foul by K. Middleton (drawn by R. Lopez),63,54
220,3,11:17.0,,R. Lopez makes free throw 1 of 2,63,55
221,3,11:17.0,,R. Lopez makes free throw 2 of 2,63,56
222,3,11:01.0,K. Middleton misses 2-pt hook shot from 6 ft,,63,56
223,3,10:58.0,,Defensive rebound by T. Luwawu-Cabarrot,63,56
224,3,10:49.0,,Def 3 sec tech foul by Team,63,56
225,3,10:49.0,,Z. LaVine misses technical free throw,63,56
226,3,10:49.0,,Offensive rebound by Team,63,56
227,3,10:33.0,,R. Lopez misses 2-pt hook shot from 4 ft,63,56
228,3,10:31.0,Defensive rebound by E. İlyasova,,63,56
229,3,10:21.0,M. Brogdon makes 3-pt jump shot from 26 ft (assist by K. Middleton),,66,56
230,3,10:04.0,,L. Markkanen misses 2-pt layup from 4 ft (block by B. Lopez),66,56
231,3,10:04.0,Defensive rebound by Team,,66,56
232,3,9:55.0,E. Bledsoe makes 3-pt jump shot from 25 ft,,69,56
233,3,9:52.0,,Chicago full timeout,69,56
234,3,9:36.0,,T. Luwawu-Cabarrot makes 2-pt layup from 2 ft (assist by Z. LaVine),69,58
235,3,9:36.0,,Shooting foul by B. Lopez (drawn by T. Luwawu-Cabarrot),69,58
236,3,9:36.0,,T. Luwawu-Cabarrot misses free throw 1 of 1,69,58
237,3,9:34.0,Defensive rebound by K. Middleton,,69,58
238,3,9:14.0,E. Bledsoe makes 2-pt layup from 1 ft,,71,58
239,3,8:55.0,,R. Lopez makes 2-pt layup from 1 ft,71,60
240,3,8:45.0,M. Brogdon misses 2-pt jump shot from 21 ft,,71,60
241,3,8:42.0,,Defensive rebound by R. Arcidiacono,71,60
242,3,8:34.0,,L. Markkanen makes 2-pt jump shot from 12 ft (assist by R. Arcidiacono),71,62
243,3,8:26.0,K. Middleton misses 2-pt jump shot from 16 ft,,71,62
244,3,8:24.0,Offensive rebound by M. Brogdon,,71,62
245,3,8:23.0,M. Brogdon misses 2-pt layup from 2 ft,,71,62
246,3,8:22.0,Offensive rebound by E. İlyasova,,71,62
247,3,8:22.0,E. İlyasova makes 2-pt layup from 1 ft,,73,62
248,3,8:04.0,,T. Luwawu-Cabarrot makes 2-pt jump shot from 22 ft (assist by L. Markkanen),73,64
249,3,7:55.0,K. Middleton misses 2-pt jump shot from 6 ft (block by Z. LaVine),,73,64
250,3,7:55.0,Offensive rebound by Team,,73,64
251,3,7:55.0,P. Connaughton enters the game for M. Brogdon,,73,64
252,3,7:45.0,K. Middleton makes 3-pt jump shot from 25 ft,,76,64
253,3,7:32.0,,Personal foul by E. İlyasova (drawn by R. Lopez),76,64
254,3,7:22.0,,L. Markkanen misses 3-pt jump shot from 25 ft,76,64
255,3,7:19.0,Defensive rebound by P. Connaughton,,76,64
256,3,7:17.0,Offensive foul by K. Middleton (drawn by R. Arcidiacono),,76,64
257,3,7:17.0,Turnover by K. Middleton (offensive foul),,76,64
258,3,7:17.0,N. Mirotić enters the game for E. İlyasova,,76,64
259,3,7:01.0,,T. Luwawu-Cabarrot misses 2-pt jump shot from 15 ft,76,64
260,3,6:57.0,,Offensive rebound by R. Lopez,76,64
261,3,6:56.0,,R. Lopez makes 2-pt hook shot from 2 ft,76,66
262,3,6:42.0,B. Lopez misses 3-pt jump shot from 25 ft,,76,66
263,3,6:42.0,,Defensive rebound by Team,76,66
264,3,6:42.0,Loose ball foul by N. Mirotić (drawn by T. Luwawu-Cabarrot),,76,66
265,3,6:34.0,,R. Lopez misses 2-pt dunk from 2 ft (block by B. Lopez),76,66
266,3,6:34.0,,Offensive rebound by Team,76,66
267,3,6:23.0,,R. Arcidiacono misses 2-pt jump shot from 10 ft (block by B. Lopez),76,66
268,3,6:19.0,Defensive rebound by E. Bledsoe,,76,66
269,3,6:17.0,Turnover by E. Bledsoe (bad pass; steal by T. Luwawu-Cabarrot),,76,66
270,3,6:06.0,,Z. LaVine misses 2-pt jump shot from 15 ft,76,66
271,3,6:03.0,Defensive rebound by N. Mirotić,,76,66
272,3,5:58.0,K. Middleton misses 3-pt jump shot from 25 ft,,76,66
273,3,5:56.0,,Defensive rebound by L. Markkanen,76,66
274,3,5:54.0,,Turnover by T. Luwawu-Cabarrot (out of bounds lost ball),76,66
275,3,5:54.0,I. Canaan enters the game for E. Bledsoe,,76,66
276,3,5:39.0,N. Mirotić misses 3-pt jump shot from 29 ft,,76,66
277,3,5:35.0,,Defensive rebound by L. Markkanen,76,66
278,3,5:23.0,,T. Luwawu-Cabarrot makes 3-pt jump shot from 23 ft (assist by Z. LaVine),76,69
279,3,5:01.0,B. Lopez makes 2-pt dunk at rim (assist by P. Connaughton),,78,69
280,3,4:53.0,,Shooting foul by B. Lopez (drawn by T. Luwawu-Cabarrot),78,69
281,3,4:53.0,Milwaukee full timeout,,78,69
282,3,4:53.0,,W. Selden enters the game for L. Markkanen,78,69
283,3,4:53.0,,T. Luwawu-Cabarrot misses free throw 1 of 2,78,69
284,3,4:53.0,,Offensive rebound by Team,78,69
285,3,4:53.0,,T. Luwawu-Cabarrot makes free throw 2 of 2,78,70
286,3,4:37.0,Shooting foul by W. Selden (drawn by K. Middleton),,78,70
287,3,4:37.0,K. Middleton misses free throw 1 of 3,,78,70
288,3,4:37.0,Offensive rebound by Team,,78,70
289,3,4:37.0,K. Middleton makes free throw 2 of 3,,79,70
290,3,4:37.0,D. Wilson enters the game for B. Lopez,,79,70
291,3,4:37.0,K. Middleton misses free throw 3 of 3,,79,70
292,3,4:34.0,,Defensive rebound by Z. LaVine,79,70
293,3,4:34.0,,S. Harrison enters the game for R. Arcidiacono,79,70
294,3,4:16.0,,R. Lopez makes 2-pt hook shot from 2 ft (assist by T. Luwawu-Cabarrot),79,72
295,3,3:54.0,K. Middleton misses 2-pt jump shot from 19 ft,,79,72
296,3,3:51.0,,Defensive rebound by S. Harrison,79,72
297,3,3:51.0,,Shooting foul by D. Wilson (drawn by Z. LaVine),79,72
298,3,3:51.0,,Z. LaVine makes free throw 1 of 2,79,73
299,3,3:51.0,T. Snell enters the game for K. Middleton,,79,73
300,3,3:51.0,,Z. LaVine misses free throw 2 of 2,79,73
301,3,3:44.0,Defensive rebound by D. Wilson,,79,73
302,3,3:39.0,D. Wilson makes 2-pt jump shot from 12 ft (assist by I. Canaan),,81,73
303,3,3:21.0,,Shooting foul by D. Wilson (drawn by R. Lopez),81,73
304,3,3:21.0,,R. Lopez misses free throw 1 of 2,81,73
305,3,3:21.0,,Offensive rebound by Team,81,73
306,3,3:21.0,,R. Lopez makes free throw 2 of 2,81,74
307,3,3:21.0,M. Brogdon enters the game for I. Canaan,,81,74
308,3,3:00.0,D. Wilson misses 3-pt jump shot from 27 ft,,81,74
309,3,2:55.0,Offensive rebound by N. Mirotić,,81,74
310,3,2:52.0,T. Snell misses 3-pt jump shot from 26 ft,,81,74
311,3,2:52.0,,Defensive rebound by T. Luwawu-Cabarrot,81,74
312,3,2:44.0,,T. Luwawu-Cabarrot misses 2-pt layup from 1 ft (block by T. Snell),81,74
313,3,2:44.0,,Offensive rebound by Team,81,74
314,3,2:38.0,,T. Luwawu-Cabarrot misses 3-pt jump shot from 26 ft,81,74
315,3,2:35.0,Defensive rebound by Team,,81,74
316,3,2:18.0,P. Connaughton misses 3-pt jump shot from 25 ft,,81,74
317,3,2:16.0,Offensive rebound by Team,,81,74
318,3,2:16.0,,A. Blakeney enters the game for Z. LaVine,81,74
319,3,2:16.0,,L. Markkanen enters the game for T. Luwawu-Cabarrot,81,74
320,3,2:13.0,N. Mirotić makes 2-pt hook shot from 6 ft (assist by P. Connaughton),,83,74
321,3,1:54.0,,Shooting foul by T. Snell (drawn by R. Lopez),83,74
322,3,1:54.0,,R. Lopez makes free throw 1 of 2,83,75
323,3,1:54.0,E. İlyasova enters the game for N. Mirotić,,83,75
324,3,1:54.0,,R. Lopez makes free throw 2 of 2,83,76
325,3,1:37.0,P. Connaughton makes 2-pt layup from 2 ft (assist by M. Brogdon),,85,76
326,3,1:21.0,,R. Lopez makes 2-pt dunk at rim (assist by S. Harrison),85,78
327,3,1:02.0,P. Connaughton makes 3-pt jump shot from 22 ft (assist by M. Brogdon),,88,78
328,3,0:50.0,,L. Markkanen misses 2-pt jump shot from 5 ft,88,78
329,3,0:49.0,Defensive rebound by D. Wilson,,88,78
330,3,0:33.0,Turnover by M. Brogdon (out of bounds lost ball),,88,78
331,3,0:25.0,,Shooting foul by D. Wilson (drawn by S. Harrison),88,78
332,3,0:25.0,,S. Harrison misses free throw 1 of 3,88,78
333,3,0:25.0,,Offensive rebound by Team,88,78
334,3,0:25.0,,S. Harrison makes free throw 2 of 3,88,79
335,3,0:25.0,,T. Luwawu-Cabarrot enters the game for R. Lopez,88,79
336,3,0:25.0,,S. Harrison makes free throw 3 of 3,88,80
337,3,0:08.0,Personal foul by S. Harrison (drawn by M. Brogdon),,88,80
338,3,0:07.0,T. Snell makes 2-pt layup from 1 ft (assist by P. Connaughton),,90,80
339,3,0:00.0,,W. Selden misses 2-pt layup from 2 ft,90,80
340,3,0:00.0,,Offensive rebound by Team,90,80
341,4,11:42.0,M. Brogdon misses 3-pt jump shot from 26 ft,,90,80
342,4,11:38.0,Offensive rebound by P. Connaughton,,90,80
343,4,11:32.0,T. Snell misses 2-pt jump shot from 20 ft,,90,80
344,4,11:32.0,,Defensive rebound by Team,90,80
345,4,11:32.0,Loose ball foul by D. Wilson (drawn by C. Felício),,90,80
346,4,11:15.0,,A. Blakeney makes 2-pt jump shot from 6 ft (assist by W. Selden),90,82
347,4,10:52.0,P. Connaughton misses 3-pt jump shot from 26 ft,,90,82
348,4,10:52.0,,Defensive rebound by L. Markkanen,90,82
349,4,10:34.0,,W. Selden misses 3-pt jump shot from 26 ft,90,82
350,4,10:30.0,Defensive rebound by D. Wilson,,90,82
351,4,10:14.0,E. İlyasova misses 2-pt hook shot from 6 ft,,90,82
352,4,10:14.0,,Defensive rebound by L. Markkanen,90,82
353,4,10:14.0,,Personal foul by E. İlyasova (drawn by L. Markkanen),90,82
354,4,10:14.0,K. Middleton enters the game for P. Connaughton,,90,82
355,4,9:57.0,,Personal foul by M. Brogdon (drawn by L. Markkanen),90,82
356,4,9:57.0,N. Mirotić enters the game for D. Wilson,,90,82
357,4,9:41.0,,A. Blakeney misses 2-pt jump shot from 16 ft,90,82
358,4,9:38.0,Defensive rebound by T. Snell,,90,82
359,4,9:33.0,M. Brogdon makes 3-pt jump shot from 23 ft (assist by T. Snell),,93,82
360,4,9:16.0,,L. Markkanen makes 2-pt jump shot from 21 ft (assist by C. Felício),93,84
361,4,9:03.0,N. Mirotić makes 3-pt jump shot from 26 ft (assist by K. Middleton),,96,84
362,4,8:45.0,,W. Selden makes 2-pt layup from 1 ft (assist by A. Blakeney),96,86
363,4,8:39.0,N. Mirotić makes 3-pt jump shot from 27 ft (assist by M. Brogdon),,99,86
364,4,8:38.0,,Chicago full timeout,99,86
365,4,8:38.0,E. Bledsoe enters the game for M. Brogdon,,99,86
366,4,8:38.0,B. Lopez enters the game for E. İlyasova,,99,86
