,QUARTER,TIME_REMAINING,SACRAMENTO_ACTION,DENVER_ACTION,SACRAMENTO_SCORE,DENVER_SCORE
381,4,10:27.0,,I. Thomas misses 3-pt jump shot from 25 ft,94,95
382,4,10:27.0,,Offensive rebound by Team,94,95
383,4,10:27.0,Loose ball foul by H. Giles (drawn by M. Plumlee),,94,95
384,4,10:13.0,,Shooting foul by H. Giles (drawn by M. Morris),94,95
385,4,10:13.0,W. Cauley-Stein enters the game for H. Giles,,94,95
386,4,10:13.0,,M. Morris makes free throw 1 of 2,94,96
387,4,10:13.0,,M. Morris makes free throw 2 of 2,94,97
388,4,9:59.0,H. Barnes misses 2-pt hook shot from 3 ft,,94,97
389,4,9:56.0,,Defensive rebound by P. Millsap,94,97
390,4,9:54.0,,M. Morris makes 2-pt dunk from 1 ft (assist by P. Millsap),94,99
391,4,9:54.0,Sacramento full timeout,,94,99
392,4,9:41.0,H. Barnes makes 3-pt jump shot from 25 ft (assist by Y. Ferrell),,97,99
393,4,9:20.0,,M. Beasley misses 3-pt jump shot from 25 ft,97,99
394,4,9:18.0,,Offensive rebound by M. Plumlee,97,99
395,4,9:15.0,,P. Millsap misses 2-pt jump shot from 4 ft,97,99
396,4,9:13.0,Defensive rebound by W. Cauley-Stein,,97,99
397,4,9:01.0,M. Bagley makes 2-pt layup from 2 ft,,99,99
398,4,8:46.0,,Personal foul by W. Cauley-Stein (drawn by I. Thomas),99,99
399,4,8:46.0,B. Hield enters the game for Y. Ferrell,,99,99
400,4,8:46.0,,N. Jokić enters the game for P. Millsap,99,99
401,4,8:46.0,,J. Murray enters the game for I. Thomas,99,99
402,4,8:34.0,,N. Jokić makes 2-pt jump shot from 13 ft,99,101
403,4,8:15.0,H. Barnes misses 2-pt jump shot from 6 ft,,99,101
404,4,8:13.0,,Defensive rebound by N. Jokić,99,101
405,4,7:57.0,,M. Plumlee makes 2-pt layup from 2 ft,99,103
406,4,7:47.0,Personal foul by M. Plumlee (drawn by B. Bogdanović),,99,103
407,4,7:47.0,D. Fox enters the game for M. Bagley,,99,103
408,4,7:47.0,K. Koufos enters the game for W. Cauley-Stein,,99,103
409,4,7:36.0,B. Bogdanović makes 3-pt jump shot from 25 ft,,102,103
410,4,7:16.0,,M. Beasley misses 3-pt jump shot from 24 ft,102,103
411,4,7:14.0,Defensive rebound by K. Koufos,,102,103
412,4,7:08.0,B. Hield makes 3-pt jump shot from 25 ft (assist by H. Barnes),,105,103
413,4,7:06.0,,Denver full timeout,105,103
414,4,7:06.0,Technical foul by B. Bogdanović,,105,103
415,4,7:06.0,,Technical foul by M. Beasley,105,103
416,4,7:06.0,,W. Barton enters the game for M. Morris,105,103
417,4,6:54.0,,N. Jokić misses 2-pt layup from 2 ft,105,103
418,4,6:51.0,Defensive rebound by K. Koufos,,105,103
419,4,6:40.0,D. Fox misses 2-pt jump shot from 18 ft,,105,103
420,4,6:34.0,,Defensive rebound by M. Beasley,105,103
421,4,6:25.0,,J. Murray misses 2-pt jump shot from 12 ft,105,103
422,4,6:23.0,Defensive rebound by K. Koufos,,105,103
423,4,6:18.0,B. Hield misses 2-pt layup from 2 ft,,105,103
424,4,6:16.0,,Defensive rebound by N. Jokić,105,103
425,4,6:13.0,,M. Beasley makes 2-pt jump shot from 4 ft (assist by N. Jokić),105,105
426,4,6:11.0,,Technical foul by M. Beasley,105,105
427,4,6:11.0,,M. Beasley ejected from game,105,105
428,4,6:11.0,B. Hield makes technical free throw,,106,105
429,4,6:11.0,,M. Morris enters the game for M. Beasley,106,105
430,4,5:50.0,B. Bogdanović misses 2-pt dunk from 3 ft,,106,105
431,4,5:49.0,,Defensive rebound by N. Jokić,106,105
432,4,5:46.0,,M. Morris makes 2-pt layup from 2 ft (assist by N. Jokić),106,107
433,4,5:26.0,D. Fox misses 3-pt jump shot from 25 ft,,106,107
434,4,5:23.0,,Defensive rebound by N. Jokić,106,107
435,4,5:11.0,,Turnover by W. Barton (bad pass; steal by K. Koufos),106,107
436,4,5:07.0,B. Hield makes 2-pt dunk from 1 ft (assist by D. Fox),,108,107
437,4,4:45.0,,N. Jokić misses 2-pt layup at rim,108,107
438,4,4:42.0,,Offensive rebound by N. Jokić,108,107
439,4,4:42.0,,N. Jokić makes 2-pt layup at rim,108,109
440,4,4:25.0,H. Barnes misses 3-pt jump shot from 25 ft,,108,109
441,4,4:23.0,,Defensive rebound by M. Morris,108,109
442,4,4:09.0,,M. Morris misses 2-pt jump shot from 5 ft,108,109
443,4,4:09.0,,Offensive rebound by N. Jokić,108,109
444,4,4:07.0,,Turnover by N. Jokić (lost ball; steal by B. Hield),108,109
445,4,4:02.0,B. Hield misses 2-pt layup from 4 ft,,108,109
446,4,4:00.0,,Defensive rebound by J. Murray,108,109
447,4,3:56.0,,J. Murray misses 3-pt jump shot from 25 ft,108,109
448,4,3:53.0,,Offensive rebound by M. Plumlee,108,109
449,4,3:51.0,,W. Barton makes 3-pt jump shot from 24 ft (assist by J. Murray),108,112
450,4,3:49.0,Sacramento full timeout,,108,112
451,4,3:49.0,,P. Millsap enters the game for M. Plumlee,108,112
452,4,3:34.0,D. Fox makes 2-pt layup from 2 ft (assist by B. Hield),,110,112
453,4,3:17.0,,Shooting foul by D. Fox (drawn by J. Murray),110,112
454,4,3:17.0,,J. Murray makes free throw 1 of 2,110,113
455,4,3:17.0,,J. Murray makes free throw 2 of 2,110,114
456,4,3:01.0,B. Bogdanović misses 3-pt jump shot from 25 ft,,110,114
457,4,2:59.0,Offensive rebound by Team,,110,114
458,4,2:57.0,B. Hield misses 2-pt jump shot from 17 ft,,110,114
459,4,2:54.0,,Defensive rebound by P. Millsap,110,114
460,4,2:42.0,,N. Jokić misses 2-pt layup from 2 ft,110,114
461,4,2:39.0,,Offensive rebound by M. Morris,110,114
462,4,2:32.0,,P. Millsap makes 2-pt layup from 1 ft (assist by N. Jokić),110,116
463,4,2:15.0,D. Fox makes 2-pt jump shot from 5 ft (assist by B. Hield),,112,116
464,4,1:55.0,,W. Barton misses 3-pt jump shot from 23 ft,112,116
465,4,1:51.0,Defensive rebound by D. Fox,,112,116
466,4,1:43.0,B. Bogdanović misses 2-pt jump shot from 6 ft,,112,116
467,4,1:41.0,,Defensive rebound by W. Barton,112,116
468,4,1:17.0,,W. Barton misses 2-pt layup from 2 ft,112,116
469,4,1:15.0,,Offensive rebound by P. Millsap,112,116
470,4,1:12.0,,J. Murray misses 3-pt jump shot from 25 ft,112,116
471,4,1:10.0,,Offensive rebound by Team,112,116
472,4,1:10.0,Loose ball foul by H. Barnes (drawn by N. Jokić),,112,116
473,4,1:10.0,,N. Jokić makes free throw 1 of 2,112,117
474,4,1:10.0,W. Cauley-Stein enters the game for K. Koufos,,112,117
475,4,1:10.0,,N. Jokić makes free throw 2 of 2,112,118
476,4,1:02.0,Shooting foul by M. Morris (drawn by W. Cauley-Stein),,112,118
477,4,1:02.0,W. Cauley-Stein makes free throw 1 of 2,,113,118
478,4,1:02.0,W. Cauley-Stein makes free throw 2 of 2,,114,118
479,4,0:43.0,,Turnover by N. Jokić (lost ball; steal by W. Cauley-Stein),114,118
480,4,0:39.0,B. Bogdanović makes 2-pt layup from 2 ft (assist by D. Fox),,116,118
481,4,0:39.0,,Denver full timeout,116,118
482,4,0:20.0,,N. Jokić misses 2-pt layup from 4 ft,116,118
483,4,0:18.0,Defensive rebound by B. Hield,,116,118
484,4,0:15.0,B. Hield makes 2-pt layup from 2 ft,,118,118
485,4,0:15.0,,Denver full timeout,118,118
486,4,0:00.0,,N. Jokić misses 2-pt jump shot from 4 ft,118,118
487,4,0:00.0,,Offensive rebound by N. Jokić,118,118
488,4,0:00.0,,N. Jokić makes 2-pt layup from 1 ft,118,120
489,4,0:00.0,Sacramento full timeout,,118,120
490,4,0:00.0,N. Bjelica enters the game for W. Cauley-Stein,,118,120
491,4,0:00.0,,T. Craig enters the game for M. Morris,118,120
492,4,0:00.0,,M. Plumlee enters the game for J. Murray,118,120
493,4,0:00.0,B. Hield misses 3-pt jump shot from 26 ft,,118,120
494,4,0:00.0,Offensive rebound by Team,,118,120
