,QUARTER,TIME_REMAINING,WASHINGTON_ACTION,CHARLOTTE_ACTION,WASHINGTON_SCORE,CHARLOTTE_SCORE
40,1,6:41.0,T. Ariza misses 2-pt layup from 5 ft (block by C. Zeller),,13,12
41,1,6:37.0,,Defensive rebound by J. Lamb,13,12
42,1,6:26.0,,Shooting foul by T. Satoranský (drawn by K. Walker),13,12
43,1,6:26.0,,Charlotte full timeout,13,12
44,1,6:26.0,,K. Walker makes free throw 1 of 2,13,13
45,1,6:26.0,,K. Walker makes free throw 2 of 2,13,14
46,1,6:11.0,B. Portis misses 3-pt jump shot from 26 ft,,13,14
47,1,6:08.0,,Defensive rebound by N. Batum,13,14
48,1,6:00.0,,J. Lamb misses 3-pt jump shot from 28 ft,13,14
49,1,5:57.0,Defensive rebound by T. Satoranský,,13,14
50,1,5:52.0,Shooting foul by C. Zeller (drawn by T. Ariza),,13,14
51,1,5:52.0,T. Ariza makes free throw 1 of 2,,14,14
52,1,5:52.0,T. Ariza makes free throw 2 of 2,,15,14
53,1,5:42.0,,Personal foul by T. Ariza (drawn by C. Zeller),15,14
54,1,5:34.0,,K. Walker misses 3-pt jump shot from 25 ft,15,14
55,1,5:31.0,Defensive rebound by J. Green,,15,14
56,1,5:23.0,B. Portis makes 2-pt hook shot from 7 ft,,17,14
57,1,5:10.0,,J. Lamb makes 3-pt jump shot from 26 ft (assist by C. Zeller),17,17
58,1,4:54.0,B. Beal misses 3-pt jump shot from 26 ft,,17,17
59,1,4:51.0,,Defensive rebound by C. Zeller,17,17
60,1,4:37.0,,M. Williams makes 2-pt layup from 1 ft (assist by C. Zeller),17,19
61,1,4:18.0,Turnover by B. Portis (lost ball; steal by K. Walker),,17,19
62,1,4:13.0,,C. Zeller makes 2-pt dunk from 1 ft (assist by K. Walker),17,21
63,1,4:13.0,Washington full timeout,,17,21
64,1,4:13.0,T. Brown enters the game for J. Green,,17,21
65,1,4:13.0,J. Parker enters the game for T. Satoranský,,17,21
66,1,4:13.0,,F. Kaminsky enters the game for M. Williams,17,21
67,1,4:13.0,,M. Kidd-Gilchrist enters the game for C. Zeller,17,21
68,1,4:01.0,B. Portis makes 3-pt jump shot from 26 ft (assist by T. Brown),,20,21
69,1,3:40.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,20,21
70,1,3:36.0,Defensive rebound by J. Parker,,20,21
71,1,3:30.0,B. Beal misses 3-pt jump shot from 26 ft,,20,21
72,1,3:29.0,,Defensive rebound by Team,20,21
73,1,3:16.0,,K. Walker makes 2-pt jump shot from 17 ft,20,23
74,1,3:01.0,Offensive foul by T. Brown (drawn by K. Walker),,20,23
75,1,3:01.0,Turnover by T. Brown (offensive foul),,20,23
76,1,3:01.0,S. Dekker enters the game for T. Ariza,,20,23
77,1,2:44.0,,F. Kaminsky misses 2-pt layup from 7 ft,20,23
78,1,2:42.0,,Offensive rebound by N. Batum,20,23
79,1,2:42.0,,N. Batum misses 2-pt layup from 1 ft,20,23
80,1,2:42.0,,Offensive rebound by N. Batum,20,23
81,1,2:42.0,,N. Batum makes 2-pt layup from 1 ft,20,25
82,1,2:42.0,,Shooting foul by B. Portis (drawn by N. Batum),20,25
83,1,2:42.0,,N. Batum makes free throw 1 of 1,20,26
84,1,2:18.0,Turnover by B. Beal (out of bounds lost ball),,20,26
85,1,2:18.0,T. Bryant enters the game for B. Portis,,20,26
86,1,2:18.0,,M. Bridges enters the game for N. Batum,20,26
87,1,2:04.0,,Turnover by K. Walker (bad pass; steal by S. Dekker),20,26
88,1,2:02.0,Turnover by S. Dekker (offensive foul),,20,26
89,1,2:02.0,Offensive foul by S. Dekker (drawn by K. Walker),,20,26
90,1,1:50.0,,J. Lamb makes 2-pt layup from 2 ft (assist by K. Walker),20,28
91,1,1:39.0,Turnover by B. Beal (traveling),,20,28
92,1,1:28.0,,F. Kaminsky misses 3-pt jump shot from 25 ft,20,28
93,1,1:25.0,Defensive rebound by S. Dekker,,20,28
94,1,1:15.0,B. Beal misses 3-pt jump shot from 27 ft,,20,28
95,1,1:11.0,,Defensive rebound by J. Lamb,20,28
96,1,1:01.0,,Personal foul by T. Bryant (drawn by M. Kidd-Gilchrist),20,28
97,1,0:50.0,,M. Kidd-Gilchrist makes 2-pt jump shot from 10 ft (assist by F. Kaminsky),20,30
98,1,0:37.0,S. Dekker makes 2-pt layup from 2 ft (assist by J. Parker),,22,30
99,1,0:32.0,,K. Walker misses 3-pt jump shot from 26 ft,22,30
100,1,0:28.0,,Offensive rebound by F. Kaminsky,22,30
101,1,0:14.0,,K. Walker makes 2-pt layup from 2 ft,22,32
102,1,0:05.0,Personal foul by M. Kidd-Gilchrist (drawn by J. Parker),,22,32
103,1,0:05.0,,N. Batum enters the game for F. Kaminsky,22,32
104,1,0:05.0,,M. Williams enters the game for K. Walker,22,32
105,1,0:01.0,T. Bryant misses 3-pt jump shot from 27 ft,,22,32
106,1,0:01.0,Offensive rebound by Team,,22,32
107,2,11:37.0,T. Satoranský misses 2-pt jump shot from 17 ft,,22,32
108,2,11:33.0,Offensive rebound by S. Dekker,,22,32
109,2,11:33.0,S. Dekker misses 2-pt layup at rim,,22,32
110,2,11:33.0,Offensive rebound by S. Dekker,,22,32
111,2,11:33.0,S. Dekker makes 2-pt layup at rim,,24,32
112,2,11:33.0,Shooting foul by F. Kaminsky (drawn by S. Dekker),,24,32
113,2,11:33.0,S. Dekker misses free throw 1 of 1,,24,32
114,2,11:30.0,,Defensive rebound by F. Kaminsky,24,32
115,2,11:18.0,,F. Kaminsky misses 3-pt jump shot from 27 ft,24,32
116,2,11:14.0,Defensive rebound by T. Brown,,24,32
117,2,11:05.0,J. Parker makes 3-pt jump shot from 26 ft (assist by S. Dekker),,27,32
118,2,10:48.0,,M. Bridges misses 3-pt jump shot from 25 ft,27,32
119,2,10:44.0,Defensive rebound by T. Brown,,27,32
120,2,10:41.0,Shooting foul by J. Lamb (drawn by S. Dekker),,27,32
121,2,10:41.0,S. Dekker makes free throw 1 of 2,,28,32
122,2,10:41.0,S. Dekker misses free throw 2 of 2,,28,32
123,2,10:37.0,,Defensive rebound by F. Kaminsky,28,32
124,2,10:18.0,,F. Kaminsky makes 2-pt layup from 2 ft,28,34
125,2,10:08.0,J. Parker misses 2-pt layup from 2 ft,,28,34
126,2,10:05.0,,Defensive rebound by F. Kaminsky,28,34
127,2,10:00.0,,M. Bridges misses 2-pt layup from 3 ft,28,34
128,2,9:57.0,Defensive rebound by T. Brown,,28,34
129,2,9:55.0,S. Dekker makes 2-pt dunk from 2 ft (assist by T. Brown),,30,34
130,2,9:43.0,,T. Parker misses 2-pt jump shot from 19 ft,30,34
131,2,9:40.0,Defensive rebound by J. Parker,,30,34
132,2,9:30.0,S. Dekker misses 2-pt layup from 2 ft,,30,34
133,2,9:27.0,,Defensive rebound by J. Lamb,30,34
134,2,9:22.0,,Personal foul by T. Satoranský (drawn by M. Kidd-Gilchrist),30,34
135,2,9:22.0,,Charlotte full timeout,30,34
136,2,9:22.0,,D. Bacon enters the game for M. Bridges,30,34
137,2,9:22.0,,N. Batum enters the game for M. Kidd-Gilchrist,30,34
138,2,9:09.0,,F. Kaminsky makes 2-pt jump shot from 4 ft (assist by J. Lamb),30,36
139,2,8:51.0,T. Satoranský misses 3-pt jump shot from 25 ft,,30,36
140,2,8:48.0,,Defensive rebound by D. Bacon,30,36
141,2,8:40.0,,Turnover by T. Parker (traveling),30,36
142,2,8:40.0,B. Beal enters the game for T. Satoranský,,30,36
143,2,8:31.0,J. Parker misses 3-pt jump shot from 26 ft,,30,36
144,2,8:27.0,,Defensive rebound by D. Bacon,30,36
145,2,8:17.0,,T. Parker misses 2-pt jump shot from 17 ft,30,36
146,2,8:12.0,Defensive rebound by T. Bryant,,30,36
147,2,8:06.0,B. Beal makes 2-pt jump shot from 18 ft,,32,36
148,2,7:50.0,,Shooting foul by B. Beal (drawn by J. Lamb),32,36
149,2,7:50.0,,J. Lamb makes free throw 1 of 2,32,37
150,2,7:50.0,,C. Zeller enters the game for F. Kaminsky,32,37
151,2,7:50.0,,J. Lamb makes free throw 2 of 2,32,38
152,2,7:41.0,B. Beal misses 2-pt jump shot from 19 ft,,32,38
153,2,7:38.0,,Defensive rebound by J. Lamb,32,38
154,2,7:29.0,,C. Zeller makes 2-pt layup from 1 ft (assist by J. Lamb),32,40
155,2,7:12.0,J. Parker makes 2-pt dunk from 2 ft (assist by B. Beal),,34,40
156,2,7:02.0,,J. Lamb misses 3-pt jump shot from 26 ft,34,40
157,2,6:58.0,Defensive rebound by T. Brown,,34,40
158,2,6:53.0,T. Brown makes 2-pt layup from 1 ft,,36,40
159,2,6:36.0,,Turnover by T. Parker (lost ball; steal by B. Beal),36,40
160,2,6:34.0,Personal foul by D. Bacon (drawn by T. Brown),,36,40
161,2,6:34.0,T. Satoranský enters the game for T. Brown,,36,40
162,2,6:34.0,,K. Walker enters the game for J. Lamb,36,40
163,2,6:34.0,,M. Williams enters the game for T. Parker,36,40
164,2,6:20.0,T. Bryant makes 2-pt dunk from 2 ft (assist by T. Satoranský),,38,40
165,2,6:11.0,,N. Batum misses 3-pt jump shot from 26 ft,38,40
166,2,6:07.0,Defensive rebound by S. Dekker,,38,40
167,2,6:01.0,Shooting foul by D. Bacon (drawn by T. Bryant),,38,40
168,2,6:01.0,T. Bryant makes free throw 1 of 2,,39,40
169,2,6:01.0,T. Bryant makes free throw 2 of 2,,40,40
170,2,5:44.0,,D. Bacon makes 2-pt layup from 1 ft,40,42
171,2,5:44.0,,Shooting foul by T. Bryant (drawn by D. Bacon),40,42
172,2,5:44.0,J. Green enters the game for T. Bryant,,40,42
173,2,5:44.0,,D. Bacon makes free throw 1 of 1,40,43
174,2,5:35.0,B. Beal makes 2-pt dunk from 1 ft (assist by T. Satoranský),,42,43
175,2,5:22.0,,K. Walker misses 2-pt layup from 3 ft,42,43
176,2,5:20.0,Defensive rebound by B. Beal,,42,43
177,2,5:16.0,J. Parker makes 2-pt jump shot from 12 ft (assist by B. Beal),,44,43
178,2,5:02.0,,Turnover by N. Batum (lost ball; steal by J. Parker),44,43
179,2,5:01.0,Turnover by J. Parker (step out of bounds),,44,43
180,2,4:51.0,,Turnover by C. Zeller (bad pass; steal by B. Beal),44,43
181,2,4:48.0,B. Beal misses 2-pt layup from 2 ft (block by K. Walker),,44,43
182,2,4:48.0,Offensive rebound by Team,,44,43
183,2,4:48.0,Violation by Team (delay of game),,44,43
184,2,4:42.0,B. Beal makes 2-pt layup from 2 ft,,46,43
185,2,4:27.0,,K. Walker misses 3-pt jump shot from 24 ft,46,43
186,2,4:20.0,,Offensive rebound by M. Williams,46,43
187,2,4:20.0,,M. Williams makes 2-pt dunk from 1 ft,46,45
188,2,4:04.0,Turnover by T. Satoranský (bad pass; steal by K. Walker),,46,45
189,2,4:00.0,,N. Batum misses 2-pt layup from 1 ft,46,45
190,2,3:57.0,Defensive rebound by T. Satoranský,,46,45
191,2,3:56.0,Shooting foul by C. Zeller (drawn by J. Parker),,46,45
192,2,3:56.0,J. Parker makes free throw 1 of 2,,47,45
193,2,3:56.0,,J. Lamb enters the game for D. Bacon,47,45
194,2,3:56.0,J. Parker makes free throw 2 of 2,,48,45
195,2,3:42.0,,C. Zeller misses 2-pt layup from 3 ft,48,45
196,2,3:40.0,,Offensive rebound by M. Williams,48,45
197,2,3:37.0,,N. Batum misses 3-pt jump shot from 25 ft,48,45
198,2,3:33.0,Defensive rebound by S. Dekker,,48,45
199,2,3:26.0,Turnover by J. Parker (bad pass),,48,45
200,2,3:13.0,,J. Lamb misses 3-pt jump shot from 26 ft,48,45
201,2,3:12.0,Defensive rebound by Team,,48,45
202,2,3:12.0,T. Ariza enters the game for S. Dekker,,48,45
203,2,2:53.0,B. Beal misses 2-pt jump shot from 20 ft,,48,45
204,2,2:50.0,,Defensive rebound by C. Zeller,48,45
205,2,2:45.0,Violation by Team (kicked ball),,48,45
206,2,2:45.0,Washington full timeout,,48,45
207,2,2:45.0,B. Portis enters the game for J. Parker,,48,45
208,2,2:28.0,,M. Williams misses 3-pt jump shot from 25 ft,48,45
209,2,2:26.0,,Offensive rebound by C. Zeller,48,45
210,2,2:26.0,,Turnover by M. Williams (bad pass),48,45
211,2,2:11.0,B. Beal misses 2-pt layup from 2 ft (block by M. Williams),,48,45
212,2,2:08.0,,Defensive rebound by K. Walker,48,45
213,2,2:04.0,,K. Walker misses 2-pt jump shot from 5 ft,48,45
214,2,2:01.0,Defensive rebound by T. Satoranský,,48,45
215,2,2:01.0,,M. Williams misses 2-pt layup from 1 ft,48,45
216,2,2:01.0,,Offensive rebound by M. Williams,48,45
217,2,1:53.0,Personal foul by N. Batum (drawn by B. Beal),,48,45
218,2,1:53.0,B. Beal makes free throw 1 of 2,,49,45
219,2,1:53.0,,D. Bacon enters the game for N. Batum,49,45
220,2,1:53.0,B. Beal makes free throw 2 of 2,,50,45
221,2,1:42.0,,K. Walker makes 2-pt jump shot from 19 ft (assist by C. Zeller),50,47
222,2,1:22.0,B. Portis makes 2-pt hook shot from 3 ft (assist by T. Ariza),,52,47
223,2,1:10.0,,Personal foul by B. Portis (drawn by D. Bacon),52,47
224,2,1:04.0,,M. Williams misses 2-pt layup from 1 ft,52,47
225,2,1:01.0,Defensive rebound by B. Portis,,52,47
226,2,0:46.0,T. Ariza misses 3-pt jump shot from 23 ft,,52,47
227,2,0:43.0,,Defensive rebound by C. Zeller,52,47
228,2,0:36.0,,Shooting foul by B. Portis (drawn by J. Lamb),52,47
229,2,0:36.0,,J. Lamb makes free throw 1 of 2,52,48
230,2,0:36.0,J. Parker enters the game for B. Portis,,52,48
231,2,0:36.0,,J. Lamb makes free throw 2 of 2,52,49
232,2,0:25.0,T. Ariza misses 2-pt layup from 3 ft,,52,49
233,2,0:22.0,,Defensive rebound by J. Lamb,52,49
234,2,0:20.0,,D. Bacon makes 2-pt layup from 1 ft,52,51
235,2,0:00.0,B. Beal misses 2-pt layup from 4 ft (block by M. Williams),,52,51
236,2,0:00.0,Offensive rebound by T. Ariza,,52,51
237,3,11:46.0,T. Ariza makes 2-pt layup from 1 ft (assist by B. Portis),,54,51
238,3,11:46.0,Shooting foul by C. Zeller (drawn by T. Ariza),,54,51
239,3,11:46.0,T. Ariza makes free throw 1 of 1,,55,51
240,3,11:26.0,,C. Zeller makes 2-pt layup from 2 ft (assist by D. Bacon),55,53
241,3,11:26.0,,Shooting foul by J. Green (drawn by C. Zeller),55,53
242,3,11:26.0,,C. Zeller misses free throw 1 of 1,55,53
243,3,11:21.0,Defensive rebound by B. Portis,,55,53
244,3,11:17.0,B. Beal misses 3-pt jump shot from 24 ft,,55,53
245,3,11:14.0,,Defensive rebound by K. Walker,55,53
246,3,11:04.0,,K. Walker misses 3-pt jump shot from 25 ft,55,53
247,3,11:02.0,,Offensive rebound by K. Walker,55,53
248,3,10:57.0,,Turnover by M. Williams (lost ball; steal by B. Beal),55,53
249,3,10:51.0,B. Portis makes 2-pt jump shot from 18 ft (assist by B. Beal),,57,53
250,3,10:37.0,,M. Williams makes 3-pt jump shot from 25 ft (assist by D. Bacon),57,56
251,3,10:23.0,T. Satoranský makes 2-pt layup from 1 ft,,59,56
252,3,10:05.0,,D. Bacon misses 2-pt layup from 4 ft,59,56
253,3,10:02.0,Defensive rebound by B. Portis,,59,56
254,3,9:55.0,Shooting foul by C. Zeller (drawn by T. Ariza),,59,56
255,3,9:55.0,T. Ariza makes free throw 1 of 2,,60,56
256,3,9:55.0,,F. Kaminsky enters the game for C. Zeller,60,56
257,3,9:55.0,T. Ariza makes free throw 2 of 2,,61,56
258,3,9:40.0,,N. Batum makes 3-pt jump shot from 24 ft (assist by D. Bacon),61,59
259,3,9:20.0,B. Portis misses 2-pt layup from 2 ft,,61,59
260,3,9:17.0,,Defensive rebound by F. Kaminsky,61,59
261,3,9:14.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by K. Walker),61,62
262,3,9:00.0,Turnover by B. Beal (lost ball; steal by N. Batum),,61,62
263,3,8:49.0,,M. Williams makes 3-pt jump shot from 26 ft (assist by N. Batum),61,65
264,3,8:24.0,B. Portis misses 2-pt hook shot from 6 ft,,61,65
265,3,8:22.0,,Defensive rebound by F. Kaminsky,61,65
266,3,8:14.0,,K. Walker makes 2-pt jump shot from 22 ft,61,67
267,3,8:12.0,Washington full timeout,,61,67
268,3,8:02.0,B. Beal misses 2-pt jump shot from 17 ft,,61,67
269,3,8:00.0,,Defensive rebound by M. Williams,61,67
270,3,7:45.0,,F. Kaminsky misses 2-pt layup from 2 ft (block by B. Portis),61,67
271,3,7:42.0,Defensive rebound by B. Portis,,61,67
272,3,7:42.0,Turnover by T. Ariza (out of bounds lost ball),,61,67
273,3,7:26.0,,F. Kaminsky misses 3-pt jump shot from 26 ft,61,67
274,3,7:22.0,Defensive rebound by B. Portis,,61,67
275,3,7:14.0,Shooting foul by D. Bacon (drawn by B. Beal),,61,67
276,3,7:14.0,B. Beal makes free throw 1 of 2,,62,67
277,3,7:14.0,B. Beal makes free throw 2 of 2,,63,67
278,3,6:50.0,,N. Batum misses 3-pt jump shot from 23 ft,63,67
279,3,6:49.0,,Offensive rebound by M. Williams,63,67
280,3,6:46.0,,D. Bacon makes 2-pt layup from 2 ft (assist by M. Williams),63,69
281,3,6:31.0,Shooting foul by K. Walker (drawn by T. Satoranský),,63,69
282,3,6:31.0,T. Satoranský makes free throw 1 of 2,,64,69
283,3,6:31.0,,J. Lamb enters the game for N. Batum,64,69
284,3,6:31.0,T. Satoranský makes free throw 2 of 2,,65,69
285,3,6:08.0,,J. Lamb makes 3-pt jump shot from 28 ft,65,72
286,3,5:50.0,Turnover by J. Green (bad pass; steal by J. Lamb),,65,72
287,3,5:44.0,,M. Williams misses 2-pt layup from 3 ft,65,72
288,3,5:42.0,Defensive rebound by T. Satoranský,,65,72
289,3,5:36.0,T. Ariza misses 3-pt jump shot from 23 ft,,65,72
290,3,5:36.0,,Defensive rebound by F. Kaminsky,65,72
291,3,5:36.0,,Personal foul by T. Ariza (drawn by K. Walker),65,72
292,3,5:14.0,,K. Walker misses 3-pt jump shot from 26 ft,65,72
293,3,5:10.0,,Offensive rebound by F. Kaminsky,65,72
294,3,5:09.0,,M. Williams misses 3-pt jump shot from 26 ft,65,72
295,3,5:09.0,Defensive rebound by Team,,65,72
296,3,5:09.0,T. Brown enters the game for T. Satoranský,,65,72
297,3,4:55.0,B. Portis makes 3-pt jump shot from 25 ft (assist by B. Beal),,68,72
298,3,4:30.0,,Shooting foul by J. Green (drawn by M. Williams),68,72
299,3,4:30.0,,M. Williams makes free throw 1 of 3,68,73
300,3,4:30.0,,M. Williams makes free throw 2 of 3,68,74
301,3,4:30.0,,M. Williams makes free throw 3 of 3,68,75
302,3,4:17.0,B. Beal misses 2-pt layup from 3 ft,,68,75
303,3,4:12.0,Offensive rebound by J. Green,,68,75
304,3,4:12.0,J. Green makes 2-pt layup from 1 ft,,70,75
305,3,3:58.0,,Shooting foul by B. Beal (drawn by K. Walker),70,75
306,3,3:58.0,,K. Walker makes free throw 1 of 2,70,76
307,3,3:58.0,,K. Walker makes free throw 2 of 2,70,77
308,3,3:54.0,Personal foul by D. Bacon (drawn by B. Beal),,70,77
309,3,3:54.0,B. Beal makes free throw 1 of 2,,71,77
310,3,3:54.0,J. Parker enters the game for J. Green,,71,77
311,3,3:54.0,,N. Batum enters the game for D. Bacon,71,77
312,3,3:54.0,B. Beal makes free throw 2 of 2,,72,77
313,3,3:38.0,,Turnover by F. Kaminsky (bad pass; steal by B. Beal),72,77
314,3,3:30.0,B. Portis makes 2-pt layup from 2 ft (assist by T. Brown),,74,77
315,3,3:04.0,,J. Lamb misses 3-pt jump shot from 25 ft,74,77
316,3,3:04.0,,Offensive rebound by F. Kaminsky,74,77
317,3,3:04.0,,Turnover by Team (shot clock),74,77
318,3,2:57.0,B. Portis misses 2-pt jump shot from 20 ft,,74,77
319,3,2:52.0,Offensive rebound by B. Portis,,74,77
320,3,2:51.0,T. Brown makes 2-pt hook shot from 2 ft (assist by B. Portis),,76,77
321,3,2:51.0,,Charlotte full timeout,76,77
322,3,2:51.0,,M. Bridges enters the game for F. Kaminsky,76,77
323,3,2:51.0,,T. Parker enters the game for K. Walker,76,77
324,3,2:27.0,,N. Batum misses 3-pt jump shot from 23 ft,76,77
325,3,2:24.0,,Offensive rebound by M. Williams,76,77
326,3,2:22.0,,Shooting foul by B. Portis (drawn by J. Lamb),76,77
327,3,2:22.0,,J. Lamb makes free throw 1 of 2,76,78
328,3,2:22.0,T. Bryant enters the game for B. Portis,,76,78
329,3,2:22.0,,W. Hernangómez enters the game for M. Williams,76,78
330,3,2:22.0,,J. Lamb makes free throw 2 of 2,76,79
331,3,2:04.0,Turnover by J. Parker (bad pass; steal by N. Batum),,76,79
332,3,1:56.0,,M. Bridges misses 2-pt layup from 3 ft (block by T. Ariza),76,79
333,3,1:53.0,Defensive rebound by T. Brown,,76,79
334,3,1:51.0,T. Brown makes 3-pt jump shot from 25 ft (assist by T. Ariza),,79,79
335,3,1:26.0,,M. Bridges makes 3-pt jump shot from 23 ft (assist by W. Hernangómez),79,82
336,3,1:07.0,J. Parker misses 2-pt jump shot from 15 ft,,79,82
337,3,1:04.0,,Defensive rebound by J. Lamb,79,82
338,3,0:58.0,,Turnover by J. Lamb (bad pass; steal by B. Beal),79,82
339,3,0:54.0,T. Brown makes 2-pt layup from 2 ft (assist by B. Beal),,81,82
340,3,0:37.0,,M. Bridges misses 3-pt jump shot from 24 ft,81,82
341,3,0:33.0,,Offensive rebound by T. Parker,81,82
342,3,0:25.0,,J. Lamb misses 3-pt jump shot from 29 ft,81,82
343,3,0:20.0,Defensive rebound by J. Parker,,81,82
344,3,0:00.0,T. Bryant makes 2-pt layup from 1 ft (assist by J. Parker),,83,82
345,4,11:39.0,,T. Parker misses 2-pt layup from 3 ft (block by T. Bryant),83,82
346,4,11:39.0,,Offensive rebound by Team,83,82
347,4,11:35.0,,D. Bacon misses 3-pt jump shot from 23 ft,83,82
348,4,11:35.0,,Offensive rebound by Team,83,82
349,4,11:35.0,,Turnover by Team (shot clock),83,82
350,4,11:22.0,J. Parker makes 2-pt dunk from 1 ft (assist by T. Brown),,85,82
351,4,11:11.0,,T. Parker makes 2-pt jump shot from 18 ft,85,84
352,4,10:52.0,T. Bryant makes 3-pt jump shot from 26 ft (assist by S. Dekker),,88,84
353,4,10:40.0,,T. Parker misses 2-pt jump shot from 18 ft,88,84
354,4,10:37.0,Defensive rebound by T. Satoranský,,88,84
355,4,10:32.0,Shooting foul by W. Hernangómez (drawn by T. Bryant),,88,84
356,4,10:32.0,T. Bryant makes free throw 1 of 2,,89,84
357,4,10:32.0,T. Bryant misses free throw 2 of 2,,89,84
358,4,10:29.0,,Defensive rebound by N. Batum,89,84
359,4,10:16.0,,D. Bacon misses 2-pt layup from 1 ft,89,84
360,4,10:12.0,,Offensive rebound by W. Hernangómez,89,84
361,4,10:12.0,,W. Hernangómez makes 2-pt layup at rim,89,86
362,4,9:51.0,J. Parker misses 3-pt jump shot from 25 ft,,89,86
363,4,9:46.0,,Defensive rebound by J. Lamb,89,86
364,4,9:36.0,,D. Bacon makes 3-pt jump shot from 26 ft (assist by J. Lamb),89,89
365,4,9:13.0,T. Brown misses 2-pt jump shot from 7 ft (block by J. Lamb),,89,89
366,4,9:10.0,,Defensive rebound by W. Hernangómez,89,89
367,4,9:09.0,,Shooting foul by T. Brown (drawn by J. Lamb),89,89
368,4,9:09.0,,J. Lamb makes free throw 1 of 2,89,90
369,4,9:09.0,,J. Lamb makes free throw 2 of 2,89,91
370,4,8:55.0,T. Brown misses 3-pt jump shot from 27 ft,,89,91
371,4,8:51.0,,Defensive rebound by J. Lamb,89,91
372,4,8:40.0,,T. Parker misses 2-pt jump shot from 19 ft,89,91
373,4,8:36.0,Defensive rebound by T. Bryant,,89,91
374,4,8:30.0,Personal foul by J. Lamb (drawn by T. Bryant),,89,91
375,4,8:30.0,B. Beal enters the game for T. Brown,,89,91
376,4,8:30.0,,K. Walker enters the game for T. Parker,89,91
377,4,8:19.0,Turnover by T. Satoranský (bad pass; steal by J. Lamb),,89,91
378,4,8:12.0,,K. Walker misses 2-pt layup from 3 ft,89,91
379,4,8:10.0,,Offensive rebound by K. Walker,89,91
380,4,8:04.0,,Turnover by K. Walker (traveling),89,91
381,4,7:51.0,T. Bryant makes 2-pt dunk from 1 ft (assist by T. Satoranský),,91,91
382,4,7:39.0,,W. Hernangómez makes 2-pt dunk from 2 ft (assist by J. Lamb),91,93
383,4,7:39.0,Washington full timeout,,91,93
384,4,7:39.0,T. Ariza enters the game for T. Bryant,,91,93
385,4,7:39.0,J. Green enters the game for S. Dekker,,91,93
