,QUARTER,TIME_REMAINING,BOSTON_ACTION,CHICAGO_ACTION,BOSTON_SCORE,CHICAGO_SCORE
58,1,4:12.0,D. Theis misses 3-pt jump shot from 27 ft,,23,6
59,1,4:11.0,Offensive rebound by Team,,23,6
60,1,4:11.0,J. Brown enters the game for M. Smart,,23,6
61,1,4:11.0,G. Yabusele enters the game for D. Theis,,23,6
62,1,4:00.0,K. Irving misses 2-pt hook shot from 4 ft,,23,6
63,1,3:58.0,,Defensive rebound by R. Lopez,23,6
64,1,3:43.0,,C. Payne makes 2-pt jump shot from 21 ft,23,8
65,1,3:25.0,G. Hayward misses 2-pt jump shot from 11 ft,,23,8
66,1,3:22.0,,Defensive rebound by C. Hutchison,23,8
67,1,3:16.0,,C. Payne makes 2-pt jump shot from 7 ft,23,10
68,1,3:02.0,Personal foul by J. Parker (drawn by M. Morris),,23,10
69,1,2:55.0,M. Morris makes 3-pt jump shot from 25 ft (assist by K. Irving),,26,10
70,1,2:35.0,,S. Harrison misses 2-pt layup from 2 ft,26,10
71,1,2:33.0,Defensive rebound by J. Brown,,26,10
72,1,2:31.0,K. Irving misses 3-pt jump shot from 25 ft,,26,10
73,1,2:26.0,Offensive rebound by G. Yabusele,,26,10
74,1,2:24.0,K. Irving makes 3-pt jump shot from 22 ft (assist by M. Morris),,29,10
75,1,2:01.0,,S. Harrison makes 3-pt jump shot from 26 ft (assist by C. Hutchison),29,13
76,1,1:54.0,Personal foul by C. Hutchison (drawn by G. Hayward),,29,13
77,1,1:54.0,T. Rozier enters the game for K. Irving,,29,13
78,1,1:42.0,Turnover by G. Hayward (lost ball; steal by C. Payne),,29,13
79,1,1:35.0,,C. Hutchison makes 2-pt jump shot from 7 ft (assist by C. Payne),29,15
80,1,1:25.0,Shooting foul by C. Payne (drawn by M. Morris),,29,15
81,1,1:25.0,M. Morris makes free throw 1 of 2,,30,15
82,1,1:25.0,M. Morris makes free throw 2 of 2,,31,15
83,1,1:10.0,,R. Lopez misses 2-pt hook shot from 8 ft,31,15
84,1,1:08.0,Defensive rebound by G. Hayward,,31,15
85,1,1:00.0,G. Yabusele makes 2-pt layup from 3 ft (assist by T. Rozier),,33,15
86,1,0:53.0,,C. Payne misses 2-pt jump shot from 11 ft,33,15
87,1,0:50.0,Defensive rebound by T. Rozier,,33,15
88,1,0:50.0,J. Tatum enters the game for M. Morris,,33,15
89,1,0:33.0,G. Hayward makes 2-pt jump shot from 22 ft,,35,15
90,1,0:20.0,,S. Harrison makes 2-pt jump shot from 6 ft (assist by J. Parker),35,17
91,1,0:02.0,G. Hayward misses 2-pt layup from 3 ft (block by S. Harrison),,35,17
92,1,0:02.0,,Defensive rebound by R. Lopez,35,17
93,1,0:00.0,,C. Payne misses 3-pt jump shot from 55 ft,35,17
94,1,0:00.0,,Offensive rebound by Team,35,17
95,2,11:48.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Yabusele),,38,17
96,2,11:18.0,,J. Holiday misses 2-pt jump shot from 14 ft,38,17
97,2,11:14.0,,Offensive rebound by R. Arcidiacono,38,17
98,2,11:07.0,,Shooting foul by J. Brown (drawn by Z. LaVine),38,17
99,2,11:07.0,,Z. LaVine makes free throw 1 of 2,38,18
100,2,11:07.0,,Z. LaVine makes free throw 2 of 2,38,19
101,2,10:53.0,Turnover by J. Tatum (out of bounds lost ball),,38,19
102,2,10:36.0,,Z. LaVine misses 2-pt layup from 4 ft,38,19
103,2,10:35.0,,Offensive rebound by W. Carter,38,19
104,2,10:32.0,,W. Carter makes 2-pt layup from 2 ft,38,21
105,2,10:16.0,T. Rozier makes 2-pt jump shot from 11 ft,,40,21
106,2,10:02.0,,Z. LaVine misses 3-pt jump shot from 25 ft,40,21
107,2,9:57.0,Defensive rebound by T. Rozier,,40,21
108,2,9:52.0,Personal foul by Z. LaVine (drawn by J. Brown),,40,21
109,2,9:47.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Yabusele),,43,21
110,2,9:21.0,,L. Markkanen makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),43,24
111,2,8:58.0,Turnover by J. Tatum (bad pass; steal by J. Holiday),,43,24
112,2,8:43.0,,Z. LaVine makes 2-pt layup from 1 ft,43,26
113,2,8:29.0,J. Tatum makes 3-pt jump shot from 24 ft (assist by G. Hayward),,46,26
114,2,8:02.0,,L. Markkanen misses 3-pt jump shot from 27 ft,46,26
115,2,8:01.0,,Offensive rebound by W. Carter,46,26
116,2,8:01.0,,Shooting foul by G. Yabusele (drawn by W. Carter),46,26
117,2,8:01.0,,W. Carter misses free throw 1 of 2,46,26
118,2,8:01.0,,Offensive rebound by Team,46,26
119,2,8:01.0,,W. Carter makes free throw 2 of 2,46,27
120,2,7:44.0,T. Rozier makes 2-pt layup from 1 ft (assist by G. Hayward),,48,27
121,2,7:27.0,,L. Markkanen misses 3-pt jump shot from 25 ft,48,27
122,2,7:25.0,,Offensive rebound by R. Arcidiacono,48,27
123,2,7:22.0,,J. Holiday misses 3-pt jump shot from 24 ft,48,27
124,2,7:22.0,Defensive rebound by G. Hayward,,48,27
125,2,7:14.0,G. Hayward misses 2-pt layup from 2 ft,,48,27
126,2,7:14.0,,Defensive rebound by Team,48,27
127,2,6:57.0,,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),48,30
128,2,6:30.0,J. Brown misses 2-pt jump shot from 21 ft,,48,30
129,2,6:28.0,Offensive rebound by J. Tatum,,48,30
130,2,6:23.0,T. Rozier misses 3-pt jump shot from 24 ft,,48,30
131,2,6:20.0,,Defensive rebound by L. Markkanen,48,30
132,2,6:17.0,,Z. LaVine makes 2-pt dunk from 1 ft,48,32
133,2,6:17.0,,Shooting foul by G. Yabusele (drawn by Z. LaVine),48,32
134,2,6:17.0,,Chicago full timeout,48,32
135,2,6:17.0,M. Smart enters the game for G. Hayward,,48,32
136,2,6:17.0,D. Theis enters the game for G. Yabusele,,48,32
137,2,6:17.0,,Z. LaVine makes free throw 1 of 1,48,33
138,2,6:06.0,Shooting foul by Z. LaVine (drawn by J. Brown),,48,33
139,2,6:06.0,J. Brown makes free throw 1 of 2,,49,33
140,2,6:06.0,J. Brown makes free throw 2 of 2,,50,33
141,2,5:41.0,,Turnover by Z. LaVine (bad pass; steal by D. Theis),50,33
142,2,5:40.0,Personal foul by J. Holiday (drawn by J. Tatum),,50,33
143,2,5:40.0,,J. Parker enters the game for W. Carter,50,33
144,2,5:29.0,Shooting foul by J. Parker (drawn by J. Brown),,50,33
145,2,5:29.0,J. Brown makes free throw 1 of 2,,51,33
146,2,5:29.0,K. Irving enters the game for T. Rozier,,51,33
147,2,5:29.0,J. Brown makes free throw 2 of 2,,52,33
148,2,5:05.0,,L. Markkanen misses 2-pt hook shot from 4 ft,52,33
149,2,5:02.0,,Offensive rebound by Z. LaVine,52,33
150,2,5:01.0,,Z. LaVine makes 2-pt layup from 1 ft,52,35
151,2,4:48.0,J. Tatum misses 2-pt jump shot from 19 ft,,52,35
152,2,4:45.0,,Defensive rebound by Z. LaVine,52,35
153,2,4:34.0,,J. Holiday misses 3-pt jump shot from 25 ft,52,35
154,2,4:31.0,,Offensive rebound by Team,52,35
155,2,4:31.0,G. Hayward enters the game for J. Brown,,52,35
156,2,4:31.0,M. Morris enters the game for J. Tatum,,52,35
157,2,4:29.0,,J. Holiday misses 3-pt jump shot from 25 ft,52,35
158,2,4:24.0,Defensive rebound by M. Morris,,52,35
159,2,4:20.0,Shooting foul by L. Markkanen (drawn by D. Theis),,52,35
160,2,4:20.0,D. Theis makes free throw 1 of 2,,53,35
161,2,4:20.0,D. Theis makes free throw 2 of 2,,54,35
162,2,3:59.0,,Z. LaVine makes 2-pt layup from 2 ft,54,37
163,2,3:33.0,K. Irving misses 2-pt jump shot from 11 ft,,54,37
164,2,3:32.0,Offensive rebound by Team,,54,37
165,2,3:32.0,,Loose ball foul by J. Holiday (drawn by D. Theis),54,37
166,2,3:32.0,D. Theis makes free throw 1 of 2,,55,37
167,2,3:32.0,D. Theis misses free throw 2 of 2,,55,37
168,2,3:29.0,,Defensive rebound by L. Markkanen,55,37
169,2,3:14.0,,L. Markkanen makes 2-pt jump shot from 10 ft (assist by Z. LaVine),55,39
170,2,2:56.0,G. Hayward misses 3-pt jump shot from 26 ft,,55,39
171,2,2:53.0,,Defensive rebound by R. Arcidiacono,55,39
172,2,2:43.0,,J. Holiday makes 2-pt jump shot from 16 ft (assist by L. Markkanen),55,41
173,2,2:43.0,Boston full timeout,,55,41
174,2,2:33.0,Personal foul by Z. LaVine (drawn by K. Irving),,55,41
175,2,2:33.0,K. Irving makes free throw 1 of 2,,56,41
176,2,2:33.0,K. Irving misses free throw 2 of 2,,56,41
177,2,2:31.0,,Defensive rebound by J. Parker,56,41
178,2,2:17.0,,J. Parker makes 2-pt jump shot from 18 ft (assist by Z. LaVine),56,43
179,2,1:59.0,M. Smart misses 2-pt jump shot from 14 ft,,56,43
180,2,1:56.0,Offensive rebound by D. Theis,,56,43
181,2,1:54.0,G. Hayward misses 3-pt jump shot from 25 ft,,56,43
182,2,1:46.0,D. Theis misses 2-pt layup at rim,,56,43
183,2,1:46.0,Offensive rebound by D. Theis,,56,43
184,2,1:45.0,,Defensive rebound by L. Markkanen,56,43
185,2,1:29.0,,Turnover by L. Markkanen (lost ball; steal by M. Smart),56,43
186,2,1:29.0,,R. Lopez enters the game for L. Markkanen,56,43
187,2,1:21.0,M. Morris misses 2-pt layup from 4 ft (block by R. Lopez),,56,43
188,2,1:18.0,Offensive rebound by K. Irving,,56,43
189,2,1:14.0,D. Theis makes 3-pt jump shot from 25 ft (assist by K. Irving),,59,43
190,2,0:50.0,,Turnover by Z. LaVine (traveling),59,43
191,2,0:50.0,,S. Harrison enters the game for Z. LaVine,59,43
192,2,0:33.0,K. Irving makes 2-pt jump shot from 11 ft,,61,43
193,2,0:26.0,,J. Parker misses 2-pt layup from 3 ft (block by D. Theis),61,43
194,2,0:24.0,Defensive rebound by M. Morris,,61,43
195,2,0:22.0,M. Smart misses 3-pt jump shot from 24 ft,,61,43
196,2,0:17.0,Offensive rebound by M. Morris,,61,43
197,2,0:09.0,M. Smart makes 3-pt jump shot from 26 ft (assist by K. Irving),,64,43
198,2,0:00.0,,R. Lopez misses 3-pt jump shot from 26 ft,64,43
199,2,0:00.0,,Offensive rebound by Team,64,43
200,3,11:48.0,Turnover by K. Irving (offensive foul),,64,43
201,3,11:48.0,Offensive foul by K. Irving (drawn by W. Carter),,64,43
202,3,11:41.0,,Offensive foul by R. Arcidiacono (drawn by M. Smart),64,43
203,3,11:41.0,,Turnover by R. Arcidiacono (offensive foul),64,43
204,3,11:26.0,Shooting foul by J. Holiday (drawn by D. Theis),,64,43
205,3,11:26.0,D. Theis misses free throw 1 of 2,,64,43
206,3,11:26.0,Offensive rebound by Team,,64,43
207,3,11:26.0,D. Theis makes free throw 2 of 2,,65,43
208,3,11:02.0,,J. Holiday misses 3-pt jump shot from 26 ft,65,43
209,3,11:00.0,,Offensive rebound by Z. LaVine,65,43
210,3,10:50.0,,L. Markkanen misses 2-pt jump shot from 11 ft,65,43
211,3,10:46.0,Defensive rebound by M. Morris,,65,43
212,3,10:42.0,K. Irving makes 2-pt layup from 1 ft,,67,43
213,3,10:27.0,,Turnover by W. Carter (lost ball; steal by M. Smart),67,43
214,3,10:21.0,J. Tatum makes 2-pt layup from 1 ft,,69,43
215,3,10:11.0,,L. Markkanen makes 3-pt jump shot from 26 ft (assist by R. Arcidiacono),69,46
216,3,9:42.0,D. Theis misses 2-pt jump shot from 13 ft,,69,46
217,3,9:39.0,,Defensive rebound by W. Carter,69,46
218,3,9:19.0,,Turnover by Team (shot clock),69,46
219,3,9:08.0,M. Morris misses 3-pt jump shot from 26 ft,,69,46
220,3,9:04.0,,Defensive rebound by R. Arcidiacono,69,46
221,3,9:02.0,Violation by Team (kicked ball),,69,46
222,3,9:02.0,,S. Harrison enters the game for R. Arcidiacono,69,46
223,3,9:02.0,,C. Hutchison enters the game for W. Carter,69,46
224,3,9:02.0,,R. Lopez enters the game for J. Holiday,69,46
225,3,9:02.0,,J. Parker enters the game for Z. LaVine,69,46
226,3,9:02.0,,C. Payne enters the game for L. Markkanen,69,46
227,3,8:54.0,,R. Lopez misses 2-pt hook shot from 2 ft,69,46
228,3,8:52.0,Defensive rebound by M. Morris,,69,46
229,3,8:49.0,K. Irving misses 3-pt jump shot from 25 ft,,69,46
230,3,8:47.0,,Defensive rebound by C. Hutchison,69,46
231,3,8:47.0,,Personal foul by K. Irving (drawn by C. Hutchison),69,46
232,3,8:28.0,,C. Payne misses 3-pt jump shot from 25 ft,69,46
233,3,8:26.0,Defensive rebound by K. Irving,,69,46
234,3,8:20.0,J. Tatum makes 3-pt jump shot from 22 ft (assist by M. Smart),,72,46
235,3,8:00.0,,S. Harrison makes 2-pt layup from 3 ft,72,48
236,3,7:49.0,D. Theis makes 3-pt jump shot from 25 ft (assist by K. Irving),,75,48
237,3,7:38.0,,Personal foul by D. Theis (drawn by R. Lopez),75,48
238,3,7:32.0,,Turnover by R. Lopez (offensive foul),75,48
239,3,7:32.0,,Offensive foul by R. Lopez (drawn by D. Theis),75,48
240,3,7:21.0,D. Theis makes 2-pt dunk from 1 ft (assist by K. Irving),,77,48
241,3,7:12.0,,S. Harrison makes 3-pt jump shot from 25 ft (assist by J. Parker),77,51
242,3,6:46.0,J. Tatum makes 3-pt jump shot from 26 ft,,80,51
243,3,6:29.0,,C. Payne misses 2-pt layup from 3 ft,80,51
244,3,6:26.0,Defensive rebound by M. Morris,,80,51
245,3,6:24.0,M. Morris misses 3-pt jump shot from 26 ft,,80,51
246,3,6:18.0,,Defensive rebound by C. Payne,80,51
247,3,6:10.0,,Chicago full timeout,80,51
248,3,6:10.0,,A. Blakeney enters the game for C. Payne,80,51
249,3,5:58.0,,Turnover by J. Parker (bad pass),80,51
250,3,5:41.0,K. Irving makes 3-pt jump shot from 26 ft (assist by D. Theis),,83,51
251,3,5:14.0,,A. Blakeney misses 2-pt jump shot from 22 ft,83,51
252,3,5:10.0,Defensive rebound by J. Tatum,,83,51
253,3,5:02.0,M. Smart misses 3-pt jump shot from 26 ft,,83,51
254,3,4:59.0,,Defensive rebound by C. Hutchison,83,51
255,3,4:49.0,,Shooting foul by K. Irving (drawn by A. Blakeney),83,51
256,3,4:49.0,,A. Blakeney makes free throw 1 of 2,83,52
257,3,4:49.0,J. Brown enters the game for K. Irving,,83,52
258,3,4:49.0,G. Hayward enters the game for M. Smart,,83,52
259,3,4:49.0,T. Rozier enters the game for J. Tatum,,83,52
260,3,4:49.0,,C. Felício enters the game for R. Lopez,83,52
261,3,4:49.0,,A. Blakeney makes free throw 2 of 2,83,53
262,3,4:34.0,T. Rozier misses 3-pt jump shot from 25 ft,,83,53
263,3,4:31.0,,Defensive rebound by C. Hutchison,83,53
264,3,4:17.0,,A. Blakeney misses 2-pt jump shot from 16 ft,83,53
265,3,4:15.0,Defensive rebound by M. Morris,,83,53
266,3,4:11.0,Personal foul by C. Hutchison (drawn by T. Rozier),,83,53
267,3,4:01.0,J. Brown makes 2-pt layup from 1 ft (assist by D. Theis),,85,53
268,3,3:52.0,,J. Parker misses 2-pt jump shot from 20 ft,85,53
269,3,3:49.0,Defensive rebound by J. Brown,,85,53
270,3,3:42.0,Turnover by M. Morris (3 sec),,85,53
271,3,3:30.0,,J. Parker misses 2-pt jump shot from 13 ft,85,53
272,3,3:27.0,Defensive rebound by T. Rozier,,85,53
273,3,3:22.0,J. Brown makes 2-pt jump shot from 15 ft (assist by T. Rozier),,87,53
274,3,3:03.0,,S. Harrison makes 3-pt jump shot from 23 ft (assist by J. Parker),87,56
275,3,2:46.0,M. Morris misses 2-pt jump shot from 18 ft,,87,56
276,3,2:43.0,,Defensive rebound by C. Hutchison,87,56
277,3,2:32.0,,Turnover by S. Harrison (bad pass; steal by M. Morris),87,56
278,3,2:25.0,D. Theis makes 2-pt layup from 5 ft (assist by M. Morris),,89,56
279,3,2:25.0,Shooting foul by C. Felício (drawn by D. Theis),,89,56
280,3,2:25.0,Boston full timeout,,89,56
281,3,2:25.0,S. Ojeleye enters the game for M. Morris,,89,56
282,3,2:25.0,,C. Payne enters the game for C. Hutchison,89,56
283,3,2:25.0,D. Theis misses free throw 1 of 1,,89,56
284,3,2:25.0,,Defensive rebound by C. Felício,89,56
285,3,2:03.0,,C. Felício makes 2-pt layup from 1 ft,89,58
286,3,1:48.0,J. Brown misses 2-pt layup from 1 ft,,89,58
287,3,1:48.0,,Defensive rebound by C. Felício,89,58
288,3,1:42.0,,Turnover by C. Payne (bad pass; steal by T. Rozier),89,58
289,3,1:38.0,G. Hayward misses 3-pt jump shot from 23 ft,,89,58
290,3,1:35.0,Offensive rebound by J. Brown,,89,58
291,3,1:34.0,J. Brown makes 2-pt layup from 1 ft,,91,58
292,3,1:20.0,,A. Blakeney misses 2-pt layup from 3 ft (block by D. Theis),91,58
293,3,1:19.0,,Offensive rebound by C. Felício,91,58
294,3,1:18.0,,C. Felício makes 2-pt layup at rim,91,60
295,3,1:18.0,,Shooting foul by S. Ojeleye (drawn by C. Felício),91,60
296,3,1:18.0,,C. Felício misses free throw 1 of 1,91,60
297,3,1:18.0,Defensive rebound by S. Ojeleye,,91,60
298,3,1:00.0,G. Hayward misses 2-pt jump shot from 21 ft,,91,60
299,3,0:57.0,,Defensive rebound by S. Harrison,91,60
300,3,0:41.0,,Turnover by C. Felício (bad pass; steal by T. Rozier),91,60
301,3,0:33.0,D. Theis makes 2-pt dunk from 1 ft (assist by G. Hayward),,93,60
302,3,0:25.0,Violation by Team (kicked ball),,93,60
303,3,0:13.0,,Turnover by C. Payne (bad pass; steal by T. Rozier),93,60
304,3,0:11.0,Turnover by T. Rozier (offensive foul),,93,60
305,3,0:11.0,Offensive foul by T. Rozier (drawn by C. Payne),,93,60
306,3,0:11.0,,Chicago full timeout,93,60
307,3,0:02.0,,C. Payne misses 2-pt jump shot from 20 ft,93,60
308,3,0:00.0,Defensive rebound by G. Hayward,,93,60
309,4,11:48.0,,C. Payne makes 2-pt layup from 1 ft,93,62
310,4,11:33.0,S. Ojeleye misses 3-pt jump shot from 25 ft,,93,62
311,4,11:31.0,,Defensive rebound by J. Parker,93,62
312,4,11:25.0,,J. Parker makes 2-pt layup from 2 ft,93,64
313,4,11:02.0,T. Rozier misses 3-pt jump shot from 25 ft,,93,64
314,4,11:02.0,Offensive rebound by G. Yabusele,,93,64
315,4,11:02.0,J. Brown makes 3-pt jump shot from 24 ft (assist by S. Ojeleye),,96,64
316,4,10:44.0,,S. Harrison misses 3-pt jump shot from 23 ft,96,64
317,4,10:44.0,Defensive rebound by T. Rozier,,96,64
318,4,10:35.0,J. Brown makes 2-pt layup from 2 ft,,98,64
319,4,10:20.0,,Shooting foul by S. Ojeleye (drawn by S. Harrison),98,64
320,4,10:20.0,,S. Harrison makes free throw 1 of 2,98,65
321,4,10:20.0,,S. Harrison misses free throw 2 of 2,98,65
322,4,10:17.0,Defensive rebound by J. Brown,,98,65
323,4,10:04.0,G. Hayward makes 3-pt jump shot from 25 ft (assist by J. Brown),,101,65
324,4,9:53.0,,A. Blakeney misses 2-pt jump shot from 16 ft,101,65
325,4,9:47.0,Defensive rebound by J. Brown,,101,65
326,4,9:47.0,Turnover by J. Brown (lost ball; steal by C. Felício),,101,65
327,4,9:47.0,,Chicago full timeout,101,65
328,4,9:38.0,,Turnover by A. Blakeney (bad pass; steal by J. Brown),101,65
329,4,9:34.0,J. Brown makes 2-pt dunk at rim,,103,65
330,4,9:09.0,,A. Blakeney makes 2-pt dunk from 1 ft (assist by C. Payne),103,67
331,4,8:46.0,T. Rozier makes 3-pt jump shot from 25 ft (assist by G. Yabusele),,106,67
332,4,8:27.0,,C. Felício misses 2-pt hook shot from 2 ft,106,67
333,4,8:25.0,Defensive rebound by S. Ojeleye,,106,67
334,4,8:19.0,J. Brown makes 3-pt jump shot from 23 ft (assist by G. Hayward),,109,67
335,4,8:01.0,,S. Harrison makes 2-pt layup from 2 ft,109,69
336,4,7:40.0,S. Ojeleye misses 2-pt jump shot from 20 ft,,109,69
337,4,7:38.0,,Defensive rebound by C. Felício,109,69
338,4,7:33.0,,S. Harrison misses 3-pt jump shot from 26 ft,109,69
339,4,7:30.0,Defensive rebound by G. Hayward,,109,69
340,4,7:21.0,S. Ojeleye misses 3-pt jump shot from 23 ft,,109,69
341,4,7:18.0,Offensive rebound by G. Hayward,,109,69
342,4,7:17.0,S. Ojeleye makes 3-pt jump shot from 24 ft (assist by G. Hayward),,112,69
343,4,7:16.0,,Chicago full timeout,112,69
344,4,7:16.0,B. Wanamaker enters the game for G. Hayward,,112,69
345,4,7:16.0,,C. Hutchison enters the game for J. Parker,112,69
346,4,7:03.0,,Turnover by C. Payne (bad pass; steal by G. Yabusele),112,69
347,4,6:51.0,G. Yabusele misses 3-pt jump shot from 26 ft,,112,69
348,4,6:48.0,,Defensive rebound by C. Felício,112,69
349,4,6:32.0,,Personal foul by G. Yabusele (drawn by C. Hutchison),112,69
350,4,6:18.0,,S. Harrison makes 2-pt layup from 1 ft (assist by A. Blakeney),112,71
351,4,6:10.0,Boston full timeout,,112,71
352,4,6:10.0,D. Theis enters the game for G. Yabusele,,112,71
353,4,5:58.0,S. Ojeleye makes 3-pt jump shot from 25 ft (assist by D. Theis),,115,71
354,4,5:36.0,,C. Payne makes 2-pt jump shot from 20 ft (assist by S. Harrison),115,73
355,4,5:16.0,T. Rozier misses 2-pt layup from 5 ft,,115,73
356,4,5:16.0,Offensive rebound by D. Theis,,115,73
357,4,5:12.0,D. Theis misses 2-pt layup from 1 ft,,115,73
358,4,5:10.0,Offensive rebound by D. Theis,,115,73
359,4,5:10.0,D. Theis misses 2-pt layup from 1 ft,,115,73
360,4,5:08.0,Offensive rebound by T. Rozier,,115,73
361,4,5:08.0,T. Rozier makes 2-pt layup from 1 ft,,117,73
362,4,4:59.0,,S. Harrison misses 2-pt layup from 4 ft (block by D. Theis),117,73
363,4,4:55.0,Defensive rebound by D. Theis,,117,73
364,4,4:53.0,B. Wanamaker misses 3-pt jump shot from 25 ft,,117,73
365,4,4:53.0,,Defensive rebound by C. Felício,117,73
366,4,4:41.0,,A. Blakeney misses 2-pt jump shot from 2 ft,117,73
367,4,4:36.0,,Offensive rebound by C. Felício,117,73
368,4,4:36.0,,C. Felício misses 2-pt layup at rim,117,73
369,4,4:36.0,Defensive rebound by D. Theis,,117,73
370,4,4:23.0,S. Ojeleye makes 3-pt jump shot from 23 ft (assist by J. Brown),,120,73
371,4,4:08.0,,Shooting foul by D. Theis (drawn by C. Hutchison),120,73
372,4,4:08.0,,C. Hutchison misses free throw 1 of 2,120,73
373,4,4:08.0,,Offensive rebound by Team,120,73
374,4,4:08.0,,C. Hutchison misses free throw 2 of 2,120,73
375,4,4:05.0,Defensive rebound by S. Ojeleye,,120,73
376,4,3:45.0,J. Brown misses 2-pt dunk from 2 ft,,120,73
377,4,3:43.0,,Defensive rebound by C. Hutchison,120,73
378,4,3:41.0,,Turnover by C. Hutchison (lost ball; steal by J. Brown),120,73
379,4,3:37.0,T. Rozier misses 2-pt dunk from 1 ft,,120,73
380,4,3:35.0,Offensive rebound by S. Ojeleye,,120,73
381,4,3:30.0,D. Theis makes 2-pt dunk from 1 ft (assist by B. Wanamaker),,122,73
382,4,3:19.0,,C. Hutchison misses 3-pt jump shot from 27 ft,122,73
383,4,3:16.0,Defensive rebound by T. Rozier,,122,73
