,QUARTER,TIME_REMAINING,CHICAGO_ACTION,ATLANTA_ACTION,CHICAGO_SCORE,ATLANTA_SCORE
388,4,8:25.0,,K. Bazemore makes 2-pt jump shot from 17 ft (assist by V. Carter),77,70
389,4,8:09.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,80,70
390,4,7:54.0,,Personal foul by R. Arcidiacono (drawn by V. Carter),80,70
391,4,7:54.0,,D. Bembry enters the game for J. Lin,80,70
392,4,7:54.0,,K. Huerter enters the game for T. Prince,80,70
393,4,7:44.0,,K. Bazemore misses 3-pt jump shot from 25 ft,80,70
394,4,7:42.0,,Offensive rebound by K. Huerter,80,70
395,4,7:39.0,,V. Carter makes 3-pt jump shot from 26 ft (assist by K. Huerter),80,73
396,4,7:19.0,A. Blakeney misses 2-pt jump shot from 15 ft,,80,73
397,4,7:17.0,,Defensive rebound by D. Dedmon,80,73
398,4,7:13.0,,V. Carter misses 3-pt jump shot from 27 ft,80,73
399,4,7:09.0,Defensive rebound by J. Parker,,80,73
400,4,7:00.0,R. Arcidiacono misses 3-pt jump shot from 25 ft,,80,73
401,4,6:56.0,,Defensive rebound by D. Dedmon,80,73
402,4,6:43.0,,D. Dedmon makes 2-pt layup from 3 ft (assist by D. Bembry),80,75
403,4,6:43.0,Chicago full timeout,,80,75
404,4,6:43.0,Z. LaVine enters the game for A. Blakeney,,80,75
405,4,6:43.0,,A. Len enters the game for K. Bazemore,80,75
406,4,6:43.0,,T. Young enters the game for D. Dedmon,80,75
407,4,6:23.0,Z. LaVine misses 3-pt jump shot from 25 ft,,80,75
408,4,6:21.0,,Defensive rebound by A. Len,80,75
409,4,6:12.0,,V. Carter makes 3-pt jump shot from 23 ft (assist by D. Bembry),80,78
410,4,5:59.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,83,78
411,4,5:45.0,,D. Bembry misses 2-pt jump shot from 9 ft,83,78
412,4,5:40.0,Defensive rebound by Z. LaVine,,83,78
413,4,5:31.0,J. Parker makes 3-pt jump shot from 25 ft (assist by J. Holiday),,86,78
414,4,5:12.0,,A. Len makes 2-pt dunk from 2 ft (assist by T. Young),86,80
415,4,4:53.0,J. Holiday makes 3-pt jump shot from 23 ft (assist by R. Arcidiacono),,89,80
416,4,4:40.0,,T. Young misses 2-pt layup from 2 ft (block by J. Parker),89,80
417,4,4:36.0,Defensive rebound by J. Holiday,,89,80
418,4,4:31.0,J. Parker misses 2-pt dunk from 1 ft,,89,80
419,4,4:31.0,Offensive rebound by Team,,89,80
420,4,4:31.0,Turnover by J. Parker (off goaltending),,89,80
421,4,4:18.0,,V. Carter misses 3-pt jump shot from 27 ft,89,80
422,4,4:13.0,Defensive rebound by Z. LaVine,,89,80
423,4,4:04.0,Turnover by Z. LaVine (bad pass),,89,80
424,4,4:04.0,,D. Dedmon enters the game for K. Huerter,89,80
425,4,4:04.0,,T. Prince enters the game for A. Len,89,80
426,4,3:49.0,,Personal foul by J. Parker (drawn by T. Young),89,80
427,4,3:42.0,,T. Young misses 3-pt jump shot from 26 ft,89,80
428,4,3:38.0,Defensive rebound by Z. LaVine,,89,80
429,4,3:33.0,Turnover by Z. LaVine (bad pass; steal by V. Carter),,89,80
430,4,3:31.0,Clear path foul by T. Young,,89,80
431,4,3:31.0,,T. Young makes clear path free throw 1 of 2,89,81
432,4,3:31.0,,T. Young makes clear path free throw 2 of 2,89,82
433,4,3:24.0,,T. Young misses 2-pt layup from 3 ft,89,82
434,4,3:20.0,Defensive rebound by C. Felício,,89,82
435,4,3:00.0,R. Arcidiacono misses 3-pt jump shot from 26 ft,,89,82
436,4,2:58.0,Offensive rebound by J. Parker,,89,82
437,4,2:55.0,Turnover by Z. LaVine (lost ball; steal by D. Bembry),,89,82
438,4,2:47.0,,T. Prince makes 3-pt jump shot from 24 ft (assist by T. Young),89,85
439,4,2:17.0,J. Parker makes 3-pt jump shot from 25 ft,,92,85
440,4,1:57.0,,D. Dedmon misses 3-pt jump shot from 25 ft,92,85
441,4,1:54.0,Defensive rebound by Z. LaVine,,92,85
442,4,1:44.0,Personal foul by D. Bembry (drawn by Z. LaVine),,92,85
443,4,1:44.0,,K. Bazemore enters the game for V. Carter,92,85
444,4,1:35.0,Z. LaVine makes 2-pt jump shot from 19 ft,,94,85
445,4,1:29.0,,T. Young misses 3-pt jump shot from 26 ft,94,85
446,4,1:26.0,Defensive rebound by Z. LaVine,,94,85
447,4,1:16.0,Chicago full timeout,,94,85
448,4,1:16.0,,K. Huerter enters the game for T. Young,94,85
449,4,1:04.0,Turnover by Team (shot clock),,94,85
450,4,0:53.0,,T. Prince misses 2-pt layup from 2 ft,94,85
451,4,0:50.0,Defensive rebound by J. Parker,,94,85
452,4,0:46.0,Personal take foul by D. Bembry (drawn by Z. LaVine),,94,85
453,4,0:46.0,Z. LaVine makes free throw 1 of 2,,95,85
454,4,0:46.0,Z. LaVine makes free throw 2 of 2,,96,85
455,4,0:46.0,,Atlanta full timeout,96,85
456,4,0:46.0,,V. Carter enters the game for K. Huerter,96,85
457,4,0:39.0,,Turnover by T. Prince (lost ball; steal by J. Holiday),96,85
458,4,0:33.0,Personal take foul by K. Bazemore (drawn by Z. LaVine),,96,85
459,4,0:33.0,Z. LaVine misses free throw 1 of 2,,96,85
460,4,0:33.0,Offensive rebound by Team,,96,85
461,4,0:33.0,,J. Lin enters the game for V. Carter,96,85
462,4,0:33.0,,T. Young enters the game for T. Prince,96,85
463,4,0:33.0,Z. LaVine makes free throw 2 of 2,,97,85
464,4,0:23.0,,D. Dedmon misses 2-pt jump shot from 14 ft,97,85
465,4,0:20.0,Defensive rebound by J. Parker,,97,85
